"X1";"X288";"X32";"X46";"X4";"X2";"X36";"X19";"X61";"X64";"X18";"X11";"X14";"X29";"X22";"X37";"X59";"X3";"X58";"X56";"X52";"X15";"X12";"X1.1";"X51";"X43";"X54";"X28";"X25";"X23";"X30";"X13";"X20";"X35";"X44";"X26";"X48";"X55";"X27";"X49";"X21";"X57";"X38";"X39";"X45";"X6";"X31";"X33";"X7";"X8";"X41";"X5";"X42";"X47";"X40";"X24";"X50";"X16";"X10";"X62";"X34";"X17";"X63";"X9";"X60";"X53"
13;248;2;7;8;48;27;59;54;3;16;10;53;36;18;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;43;15;46;35;22;24;37;56;61;63;6;34;14;41;38;47;12;40;60;62;58;17;30;26;55;5;1;28;45
2;7;8;48;27;59;54;3;16;10;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;43;15;46;35;22;24;37;56;61;63;6;34;14;41;38;47;12;40;18;62;58;17;30;26;55;5;1;28;45;13;248
13;248;2;7;8;48;27;59;54;3;16;10;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;43;15;46;35;22;24;37;56;61;63;6;34;14;41;38;47;12;40;18;62;58;17;30;26;55;5;1;28;45
2;7;8;48;27;59;54;3;16;10;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;43;15;46;35;22;37;24;56;61;63;6;34;14;41;38;47;12;40;18;62;58;17;30;26;55;5;1;28;45;13;248
14;248;2;7;8;48;27;59;54;3;16;10;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;43;15;46;35;22;37;24;56;61;63;6;34;14;41;38;47;12;40;18;62;58;17;30;26;55;5;1;28;45
2;7;8;48;27;59;54;3;16;10;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;41;15;46;35;22;37;24;56;61;63;6;34;14;43;38;47;12;40;18;62;58;17;30;26;55;5;1;28;45;14;248
14;248;2;7;8;48;27;59;54;3;16;10;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;41;15;46;35;22;37;24;56;61;63;6;34;14;43;38;47;12;40;18;62;58;17;30;26;55;5;1;28;45
2;10;8;48;27;59;54;3;16;7;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;41;15;46;35;22;37;24;56;61;63;6;34;14;43;38;47;12;40;18;62;58;17;30;26;55;5;1;28;45;14;228
14;228;2;10;8;48;27;59;54;3;16;7;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;41;15;46;35;22;37;24;56;61;63;6;34;14;43;38;47;12;40;18;62;58;17;30;26;55;5;1;28;45
2;10;8;40;27;59;54;3;16;7;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;41;15;46;35;22;37;24;56;61;63;6;34;14;43;38;47;12;48;18;62;58;17;30;26;55;5;1;28;45;14;228
14;228;2;10;8;40;27;59;54;3;16;7;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;39;41;15;46;35;22;37;24;56;61;63;6;34;14;43;38;47;12;48;18;62;58;17;30;26;55;5;1;28;45
2;10;8;40;27;59;54;3;16;7;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;24;56;61;63;6;34;14;43;38;47;39;48;18;62;58;17;30;26;55;5;1;28;45;14;232
14;232;2;10;8;40;27;59;54;3;16;7;53;36;60;31;25;13;19;42;21;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;24;56;61;63;6;34;14;43;38;47;39;48;18;62;58;17;30;26;55;5;1;28;45
2;10;8;40;27;59;54;3;16;7;53;36;60;31;25;13;19;42;24;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;63;6;34;14;43;38;47;39;48;18;62;58;17;30;26;55;5;1;28;45;14;244
14;244;2;10;8;40;27;59;54;3;16;7;53;36;60;31;25;13;19;42;24;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;63;6;34;14;43;38;47;39;48;18;62;58;17;30;26;55;5;1;28;45
2;10;42;40;27;59;54;3;16;7;53;36;60;31;25;13;19;8;24;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;63;6;34;14;43;38;47;39;48;18;62;58;17;30;26;55;5;1;28;45;14;244
14;244;2;10;42;40;27;59;54;3;16;7;53;36;60;31;25;13;19;8;24;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;63;6;34;14;43;38;47;39;48;18;62;58;17;30;26;55;5;1;28;45
2;10;42;40;27;59;54;3;58;7;53;36;60;31;25;13;19;8;24;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;63;6;34;14;43;38;47;39;48;18;62;16;17;30;26;55;5;1;28;45;14;244
14;244;2;10;42;40;27;59;54;3;58;7;53;36;60;31;25;13;19;8;24;64;49;44;4;9;50;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;63;6;34;14;43;38;47;39;48;18;62;16;17;30;26;55;5;1;28;45
2;10;42;40;27;59;50;3;58;7;53;36;60;31;25;13;19;8;24;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;63;6;34;14;43;38;47;39;48;18;62;16;17;30;26;55;5;1;28;45;14;244
14;244;2;10;42;40;27;59;50;3;58;7;53;36;60;31;25;13;19;8;24;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;63;6;34;14;43;38;47;39;48;18;62;16;17;30;26;55;5;1;28;45
2;10;42;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;24;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;47;39;48;18;62;16;17;30;26;55;5;1;28;45;14;236
14;236;2;10;42;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;24;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;47;39;48;18;62;16;17;30;26;55;5;1;28;45
2;10;42;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;47;39;48;24;62;16;17;30;26;55;5;1;28;45;14;248
14;248;2;10;42;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;47;39;48;24;62;16;17;30;26;55;5;1;28;45
2;10;42;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;62;16;17;30;26;55;5;1;28;45;14;248
14;248;2;10;42;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;62;16;17;30;26;55;5;1;28;45
2;10;61;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;42;3;6;34;14;43;38;48;39;47;24;62;16;17;30;26;55;5;1;28;45;14;274
14;248;2;10;42;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;62;16;17;30;26;55;5;1;28;45
2;10;62;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;42;16;17;30;26;55;5;1;28;45;14;252
14;252;2;10;62;40;27;59;50;63;58;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;12;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;42;16;17;30;26;55;5;1;28;45
2;10;62;40;27;59;50;63;12;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;58;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;42;16;17;30;26;55;5;1;28;45;14;254
14;254;2;10;62;40;27;59;50;63;12;7;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;33;52;51;29;11;32;20;23;57;58;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;42;16;17;30;26;55;5;1;28;45
2;10;62;40;27;59;50;63;12;33;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;57;58;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;42;16;17;30;26;55;5;1;28;45;14;266
14;266;2;10;62;40;27;59;50;63;12;33;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;57;58;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;42;16;17;30;26;55;5;1;28;45
2;10;62;40;27;59;50;63;12;33;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;57;17;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;42;16;58;30;26;55;5;1;28;45;14;260
14;260;2;10;62;40;27;59;50;63;12;33;53;36;60;31;25;13;19;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;57;17;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;48;39;47;24;42;16;58;30;26;55;5;1;28;45
2;10;62;40;27;59;50;63;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;57;17;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;19;39;47;24;42;16;58;30;26;55;5;1;28;45;14;272
14;272;2;10;62;40;27;59;50;63;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;57;17;41;15;46;35;22;37;21;56;61;3;6;34;14;43;38;19;39;47;24;42;16;58;30;26;55;5;1;28;45
2;22;62;40;27;59;50;63;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;57;17;41;15;46;35;10;37;21;56;61;3;6;34;14;43;38;19;39;47;24;42;16;58;30;26;55;5;1;28;45;14;272
14;272;2;22;62;40;27;59;50;63;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;57;17;41;15;46;35;10;37;21;56;61;3;6;34;14;43;38;19;39;47;24;42;16;58;30;26;55;5;1;28;45
2;22;62;40;27;59;50;57;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;63;17;41;15;46;35;10;37;21;56;61;3;6;34;14;43;38;19;39;47;24;42;16;58;30;26;55;5;1;28;45;14;272
14;272;2;22;62;40;27;59;50;57;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;63;17;41;15;46;35;10;37;21;56;61;3;6;34;14;43;38;19;39;47;24;42;16;58;30;26;55;5;1;28;45
2;22;6;40;27;59;50;57;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;63;17;41;15;46;35;10;37;21;56;61;3;62;34;14;43;38;19;39;47;24;42;16;58;30;26;55;5;1;28;45;14;250
15;250;2;22;6;40;27;59;50;57;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;63;17;41;15;46;35;10;37;21;56;61;3;62;34;14;43;38;19;39;47;24;42;16;58;30;26;55;5;1;28;45
2;22;6;40;27;59;50;57;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;63;17;41;15;46;35;10;37;21;56;61;3;62;34;14;43;38;1;39;47;24;42;16;58;30;26;55;5;19;28;45;15;250
15;250;2;22;6;40;27;59;50;57;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;20;23;63;17;41;15;46;35;10;37;21;56;61;3;62;34;14;43;38;1;39;47;24;42;16;58;30;26;55;5;19;28;45
2;22;6;40;27;59;50;57;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;34;14;43;38;1;39;47;24;42;16;58;30;26;55;5;20;28;45;15;248
15;248;2;22;6;40;27;59;50;57;12;33;53;36;60;31;25;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;34;14;43;38;1;39;47;24;42;16;58;30;26;55;5;20;28;45
2;22;6;40;25;59;50;57;12;33;53;36;60;31;27;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;34;14;43;38;1;39;47;24;42;16;58;30;26;55;5;20;28;45;15;250
15;250;2;22;6;40;25;59;50;57;12;33;53;36;60;31;27;13;48;8;18;64;49;44;4;9;54;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;34;14;43;38;1;39;47;24;42;16;58;30;26;55;5;20;28;45
2;22;6;40;25;59;50;57;12;33;53;36;60;31;27;13;48;8;18;64;34;44;4;9;54;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;26;55;5;20;28;45;15;250
15;250;2;22;6;40;25;59;50;57;12;33;53;36;60;31;27;13;48;8;18;64;34;44;4;9;54;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;26;55;5;20;28;45
2;22;6;40;25;59;50;57;12;33;26;36;60;31;27;13;48;8;18;64;34;44;4;9;54;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;53;55;5;20;28;45;15;250
15;250;2;22;6;40;25;59;50;57;12;33;26;36;60;31;27;13;48;8;18;64;34;44;4;9;54;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;53;55;5;20;28;45
2;22;6;40;25;59;50;54;12;33;26;36;60;31;27;13;48;8;18;64;34;44;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;53;55;5;20;28;45;15;266
15;266;2;22;6;40;25;59;50;54;12;33;26;36;60;31;27;13;48;8;18;64;34;44;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;53;55;5;20;28;45
2;22;6;40;25;59;50;54;12;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;53;55;5;20;28;45;15;270
15;270;2;22;6;40;25;59;50;54;12;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;53;55;5;20;28;45
2;22;6;40;25;59;50;54;55;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;53;12;5;20;28;45;15;270
15;270;2;22;6;40;25;59;50;54;55;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;1;39;47;24;42;16;58;30;53;12;5;20;28;45
2;22;6;40;25;59;50;54;55;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;47;24;42;16;58;30;53;1;5;20;28;45;15;270
15;270;2;22;6;40;25;59;50;54;55;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;47;24;42;16;58;30;53;1;5;20;28;45
2;22;6;40;25;59;47;54;55;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;42;16;58;30;53;1;5;20;28;45;15;270
15;270;2;22;6;40;25;59;47;54;55;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;42;16;58;30;53;1;5;20;28;45
2;22;1;40;25;59;47;54;55;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;42;16;58;30;53;6;5;20;28;45;15;266
15;266;2;22;1;40;25;59;47;54;55;33;26;36;60;31;27;13;48;8;18;64;44;34;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;42;16;58;30;53;6;5;20;28;45
2;22;1;40;25;59;47;54;55;33;26;36;60;31;27;13;48;8;18;64;44;5;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;42;16;58;30;53;6;34;20;28;45;15;260
15;260;2;22;1;40;25;59;47;54;55;33;26;36;60;31;27;13;48;8;18;64;44;5;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;42;16;58;30;53;6;34;20;28;45
2;22;1;40;25;59;47;54;55;42;26;36;60;31;27;13;48;8;18;64;44;5;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45;15;244
15;244;2;22;1;40;25;59;47;54;55;42;26;36;60;31;27;13;48;8;18;64;44;5;4;9;57;7;52;51;29;11;32;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45
2;22;1;40;25;32;47;54;55;42;26;36;60;31;27;13;48;8;18;64;44;5;4;9;57;7;52;51;29;11;59;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45;15;236
15;236;2;22;1;40;25;32;47;54;55;42;26;36;60;31;27;13;48;8;18;64;44;5;4;9;57;7;52;51;29;11;59;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45
2;22;1;18;25;32;47;54;55;42;26;36;60;31;27;13;48;8;40;64;44;5;4;9;57;7;52;51;29;11;59;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45;15;240
15;240;2;22;1;18;25;32;47;54;55;42;26;36;60;31;27;13;48;8;40;64;44;5;4;9;57;7;52;51;29;11;59;19;23;63;17;41;15;46;35;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45
2;22;1;18;25;32;35;54;55;42;26;36;60;31;27;13;48;8;40;64;44;5;4;9;57;7;52;51;29;11;59;19;23;63;17;41;15;46;47;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45;15;252
15;252;2;22;1;18;25;32;35;54;55;42;26;36;60;31;27;13;48;8;40;64;44;5;4;9;57;7;52;51;29;11;59;19;23;63;17;41;15;46;47;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45
2;22;1;18;25;32;35;54;55;42;26;36;60;31;27;13;48;8;40;64;44;5;11;9;57;7;52;51;29;4;59;19;23;63;17;41;15;46;47;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45;15;252
15;252;2;22;1;18;25;32;35;54;55;42;26;36;60;31;27;13;48;8;40;64;44;5;11;9;57;7;52;51;29;4;59;19;23;63;17;41;15;46;47;10;37;21;56;61;3;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45
3;22;1;18;25;32;35;54;55;42;26;36;60;31;27;13;48;8;40;64;44;5;11;9;57;7;52;51;29;4;59;19;23;63;17;41;15;46;47;10;37;21;56;61;2;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45;15;252
15;252;3;22;1;18;25;32;35;54;55;42;26;36;60;31;27;13;48;8;40;64;44;5;11;9;57;7;52;51;29;4;59;19;23;63;17;41;15;46;47;10;37;21;56;61;2;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45
3;22;1;18;25;32;35;54;55;42;26;36;10;31;27;13;48;8;40;64;44;5;11;9;57;7;52;51;29;4;59;19;23;63;17;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45;15;252
15;252;3;22;1;18;25;32;35;54;55;42;26;36;10;31;27;13;48;8;40;64;44;5;11;9;57;7;52;51;29;4;59;19;23;63;17;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45
3;22;1;18;25;32;35;54;55;42;26;36;10;31;27;13;48;8;40;64;44;5;11;9;57;19;52;51;29;4;59;7;23;63;17;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45;15;256
16;256;3;22;1;18;25;32;35;54;55;42;26;36;10;31;27;13;48;8;40;64;44;5;11;9;57;19;52;51;29;4;59;7;23;63;17;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;39;50;24;33;16;58;30;53;6;34;20;28;45
3;22;1;18;25;32;35;54;55;42;26;36;10;31;27;13;48;8;40;64;44;5;11;9;57;19;52;51;29;4;59;7;23;63;17;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;53;50;24;33;16;58;30;39;6;34;20;28;45;16;256
16;256;3;22;1;18;25;32;35;54;55;42;26;36;10;31;27;13;48;8;40;64;44;5;11;9;57;19;52;51;29;4;59;7;23;63;17;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;53;50;24;33;16;58;30;39;6;34;20;28;45
3;22;1;18;25;32;35;54;55;42;26;36;10;31;27;13;48;8;40;64;44;5;11;9;57;19;52;51;29;4;59;7;23;63;16;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;53;50;24;33;17;58;30;39;6;34;20;28;45;16;258
16;258;3;22;1;18;25;32;35;54;55;42;26;36;10;31;27;13;48;8;40;64;44;5;11;9;57;19;52;51;29;4;59;7;23;63;16;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;53;50;24;33;17;58;30;39;6;34;20;28;45
3;22;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;8;40;54;44;5;11;9;57;19;52;51;29;4;59;7;23;63;16;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;53;50;24;33;17;58;30;39;6;34;20;28;45;16;234
16;234;3;22;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;8;40;54;44;5;11;9;57;19;52;51;29;4;59;7;23;63;16;41;15;46;47;60;37;21;56;61;2;62;49;14;43;38;12;53;50;24;33;17;58;30;39;6;34;20;28;45
3;22;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;8;40;54;44;5;11;9;57;19;52;51;29;4;59;7;23;63;16;41;15;46;47;60;37;21;12;61;2;62;49;14;43;38;56;53;50;24;33;17;58;30;39;6;34;20;28;45;16;234
16;234;3;22;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;8;40;54;44;5;11;9;57;19;52;51;29;4;59;7;23;63;16;41;15;46;47;60;37;21;12;61;2;62;49;14;43;38;56;53;50;24;33;17;58;30;39;6;34;20;28;45
3;22;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;8;40;54;44;5;11;9;57;19;52;30;29;4;59;7;23;63;16;41;15;46;47;60;37;21;12;61;2;62;49;14;43;38;56;53;50;24;33;17;58;51;39;6;34;20;28;45;16;238
16;238;3;22;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;8;40;54;44;5;11;9;57;19;52;30;29;4;59;7;23;63;16;41;15;46;47;60;37;21;12;61;2;62;49;14;43;38;56;53;50;24;33;17;58;51;39;6;34;20;28;45
3;6;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;8;40;54;44;5;11;9;57;19;52;30;29;4;59;7;23;63;16;41;15;46;47;60;37;21;12;61;2;62;49;14;43;38;56;53;50;24;33;17;58;51;39;22;34;20;28;45;16;238
16;238;3;6;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;8;40;54;44;5;11;9;57;19;52;30;29;4;59;7;23;63;16;41;15;46;47;60;37;21;12;61;2;62;49;14;43;38;56;53;50;24;33;17;58;51;39;22;34;20;28;45
3;6;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;30;40;54;44;5;11;9;57;19;52;8;29;4;59;7;23;63;16;41;15;46;47;60;37;21;12;61;2;62;49;14;43;38;56;53;50;24;33;17;58;51;39;22;34;20;28;45;16;226
16;226;3;6;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;30;40;54;44;5;11;9;57;19;52;8;29;4;59;7;23;63;16;41;15;46;47;60;37;21;12;61;2;62;49;14;43;38;56;53;50;24;33;17;58;51;39;22;34;20;28;45
3;6;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;30;40;54;44;5;11;9;57;19;52;8;29;4;59;62;23;63;16;41;15;46;47;60;37;21;12;61;2;7;49;14;43;38;56;53;50;24;33;17;58;51;39;22;34;20;28;45;16;248
16;248;3;6;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;30;40;54;44;5;11;9;57;19;52;8;29;4;59;62;23;63;16;41;15;46;47;60;37;21;12;61;2;7;49;14;43;38;56;53;50;24;33;17;58;51;39;22;34;20;28;45
3;6;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;30;40;54;44;5;11;9;57;19;52;8;29;4;59;62;23;63;16;41;15;46;47;60;37;21;12;61;2;7;49;14;43;38;56;53;50;24;45;17;58;51;39;22;34;20;28;33;16;248
16;248;3;6;1;18;25;32;35;64;55;42;26;36;10;31;27;13;48;30;40;54;44;5;11;9;57;19;52;8;29;4;59;62;23;63;16;41;15;46;47;60;37;21;12;61;2;7;49;14;43;38;56;53;50;24;45;17;58;51;39;22;34;20;28;33
3;48;1;18;25;32;35;64;55;42;26;36;10;31;27;13;6;30;40;54;44;5;11;9;57;19;52;8;29;4;59;62;23;63;16;41;15;46;47;60;37;21;12;61;2;7;49;14;43;38;56;53;50;24;45;17;58;51;39;22;34;20;28;33;16;264
