"X1";"X286";"X46";"X52";"X12";"X42";"X4";"X57";"X64";"X48";"X27";"X11";"X59";"X24";"X31";"X6";"X33";"X53";"X18";"X34";"X60";"X30";"X7";"X5";"X62";"X50";"X16";"X15";"X45";"X40";"X19";"X2";"X58";"X37";"X13";"X61";"X10";"X8";"X39";"X56";"X55";"X41";"X35";"X28";"X38";"X25";"X21";"X54";"X14";"X43";"X36";"X49";"X47";"X44";"X26";"X9";"X22";"X63";"X17";"X51";"X3";"X32";"X1.1";"X23";"X29";"X20"
16;262;14;27;56;21;24;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;13;37;48;11;42;61;50;64;19;9;33;52;3;41;60;51;18;45;4;23;15;8;32;28;46;1;49;29;25;26;31;62;30;57;40;44;59;16
14;27;56;21;62;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;13;37;48;11;42;61;50;64;19;9;33;52;3;41;60;51;18;45;4;23;15;8;32;28;46;1;49;29;25;26;31;24;30;57;40;44;59;16;16;262
16;262;14;27;56;21;62;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;13;37;48;11;42;61;50;64;19;9;33;52;3;41;60;51;18;45;4;23;15;8;32;28;46;1;49;29;25;26;31;24;30;57;40;44;59;16
14;27;56;21;62;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;13;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;23;15;8;32;28;46;1;49;29;25;26;31;24;30;57;40;44;59;16;16;264
16;264;14;27;56;21;62;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;13;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;23;15;8;32;28;46;1;49;29;25;26;31;24;30;57;40;44;59;16
14;27;56;21;62;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;49;29;25;26;31;24;30;57;40;44;59;16;16;264
16;264;14;27;56;21;62;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;49;29;25;26;31;24;30;57;40;44;59;16
14;27;26;21;62;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;49;29;25;56;31;24;30;57;40;44;59;16;16;260
16;260;14;27;26;21;62;17;53;35;36;6;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;49;29;25;56;31;24;30;57;40;44;59;16
14;27;26;21;62;17;53;35;36;57;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;49;29;25;56;31;24;30;6;40;44;59;16;16;264
16;264;14;27;26;21;62;17;53;35;36;57;20;34;12;55;63;22;7;38;2;39;54;47;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;49;29;25;56;31;24;30;6;40;44;59;16
14;27;26;21;62;17;53;35;36;57;47;34;12;55;63;22;7;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;49;29;25;56;31;24;30;6;40;44;59;16;16;246
16;246;14;27;26;21;62;17;53;35;36;57;47;34;12;55;63;22;7;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;49;29;25;56;31;24;30;6;40;44;59;16
14;27;26;21;62;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;7;29;25;56;31;24;30;6;40;44;59;16;16;238
16;238;14;27;26;21;62;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;9;33;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;7;29;25;56;31;24;30;6;40;44;59;16
14;27;26;21;33;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;9;62;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;7;29;25;56;31;24;30;6;40;44;59;16;16;254
16;254;14;27;26;21;33;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;9;62;52;3;41;60;51;18;45;4;13;15;8;32;28;46;1;7;29;25;56;31;24;30;6;40;44;59;16
14;27;26;21;33;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;62;52;3;41;60;51;18;45;4;13;15;9;32;28;46;1;7;29;25;56;31;24;30;6;40;44;59;16;16;254
16;254;14;27;26;21;33;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;62;52;3;41;60;51;18;45;4;13;15;9;32;28;46;1;7;29;25;56;31;24;30;6;40;44;59;16
14;27;26;6;33;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;62;52;3;41;60;51;18;45;4;13;15;9;32;28;46;1;7;29;25;56;31;24;30;21;40;44;59;16;16;258
16;258;14;27;26;6;33;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;62;52;3;41;60;51;18;45;4;13;15;9;32;28;46;1;7;29;25;56;31;24;30;21;40;44;59;16
14;27;26;6;33;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;62;52;3;41;60;51;18;45;4;13;15;9;32;28;46;1;7;29;56;25;31;24;30;21;40;44;59;16;16;258
16;258;14;27;26;6;33;17;53;35;36;57;47;34;12;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;62;52;3;41;60;51;18;45;4;13;15;9;32;28;46;1;7;29;56;25;31;24;30;21;40;44;59;16
14;27;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;62;52;3;41;60;51;18;45;4;13;15;12;32;28;46;1;7;29;56;25;31;24;30;21;40;44;59;16;16;258
16;258;14;27;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;62;52;3;41;60;51;18;45;4;13;15;12;32;28;46;1;7;29;56;25;31;24;30;21;40;44;59;16
14;27;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;12;52;3;41;60;51;18;45;4;13;15;62;32;28;46;1;7;29;56;25;31;24;30;21;40;44;59;16;16;270
16;270;14;27;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;58;5;10;43;23;37;19;11;42;61;50;64;48;8;12;52;3;41;60;51;18;45;4;13;15;62;32;28;46;1;7;29;56;25;31;24;30;21;40;44;59;16
14;27;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;50;64;48;8;12;52;3;41;60;51;18;45;4;13;15;62;32;28;46;1;7;29;56;25;31;24;58;21;40;44;59;16;16;270
16;270;14;27;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;50;64;48;8;12;52;3;41;60;51;18;45;4;13;15;62;32;28;46;1;7;29;56;25;31;24;58;21;40;44;59;16
14;27;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;50;64;62;8;12;52;3;41;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;44;59;16;16;266
16;266;14;27;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;50;64;62;8;12;52;3;41;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;44;59;16
14;41;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;50;64;62;8;12;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;44;59;16;16;266
17;266;14;41;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;50;64;62;8;12;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;44;59;16
14;41;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;50;64;62;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16;17;258
17;258;14;41;26;6;33;17;53;35;36;57;47;34;9;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;50;64;62;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16
14;41;26;6;33;17;53;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;9;64;62;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16;17;262
17;262;14;41;26;6;33;17;53;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;11;42;61;9;64;62;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16
14;41;26;6;33;11;53;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;17;42;61;9;64;62;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16;17;250
17;250;14;41;26;6;33;11;53;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;30;5;10;43;23;37;19;17;42;61;9;64;62;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16
14;41;26;6;33;11;30;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;19;17;42;61;9;64;62;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16;17;250
17;250;14;41;26;6;33;11;30;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;19;17;42;61;9;64;62;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16
14;41;62;6;33;11;30;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;19;17;42;61;9;64;26;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16;17;250
17;250;14;41;62;6;33;11;30;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;19;17;42;61;9;64;26;8;44;52;3;27;60;51;18;45;4;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16
14;41;62;6;33;11;30;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;4;17;42;61;9;64;26;8;44;52;3;27;60;51;18;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16;17;250
17;250;14;41;62;6;33;11;30;35;36;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;4;17;42;61;9;64;26;8;44;52;3;27;60;51;18;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;12;59;16
14;41;62;6;33;11;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;4;17;42;61;9;64;26;8;44;52;3;27;60;51;18;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;250
17;250;14;41;62;6;33;11;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;4;17;42;61;9;64;26;8;44;52;3;27;60;51;18;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;41;62;18;33;11;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;4;17;42;61;9;64;26;8;44;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;250
17;250;14;41;62;18;33;11;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;4;17;42;61;9;64;26;8;44;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;41;62;18;4;11;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;33;17;42;61;9;64;26;8;44;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;250
17;250;14;41;62;18;4;11;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;33;17;42;61;9;64;26;8;44;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;44;62;18;4;11;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;33;17;42;61;9;64;26;8;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;234
17;234;14;44;62;18;4;11;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;20;53;5;10;43;23;37;33;17;42;61;9;64;26;8;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;44;62;18;4;20;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;11;53;5;10;43;23;37;33;17;42;61;9;64;26;8;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;260
17;260;14;44;62;18;4;20;30;35;12;57;47;34;50;55;63;22;49;38;2;39;54;11;53;5;10;43;23;37;33;17;42;61;9;64;26;8;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;39;54;11;53;5;10;43;23;37;33;17;42;61;9;64;26;8;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;260
17;260;14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;39;54;11;53;5;10;43;23;37;33;17;42;61;9;64;26;8;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;39;54;11;53;26;10;43;23;37;33;17;42;61;9;64;5;8;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;260
17;260;14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;39;54;11;53;26;10;43;23;37;33;17;42;61;9;64;5;8;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;39;54;11;53;26;10;43;23;37;33;17;42;61;8;64;5;9;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;260
17;260;14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;39;54;11;53;26;10;43;23;37;33;17;42;61;8;64;5;9;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;64;54;11;53;26;10;43;23;37;33;17;42;61;8;39;5;9;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16;17;258
17;258;14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;64;54;11;53;26;10;43;23;37;33;17;42;61;8;39;5;9;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;36;59;16
14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;64;54;11;53;36;10;43;23;37;33;17;42;61;8;39;5;9;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;26;59;16;17;258
17;258;14;44;62;18;4;20;30;2;12;57;47;34;50;55;63;22;49;38;35;64;54;11;53;36;10;43;23;37;33;17;42;61;8;39;5;9;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;29;56;25;31;24;58;21;40;26;59;16
14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;22;49;38;35;64;54;11;53;36;10;43;23;37;33;17;42;61;8;39;5;9;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;34;56;25;31;24;58;21;40;26;59;16;17;258
17;258;14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;22;49;38;35;64;54;11;53;36;10;43;23;37;33;17;42;61;8;39;5;9;41;52;3;27;60;51;6;45;19;13;15;48;32;28;46;1;7;34;56;25;31;24;58;21;40;26;59;16
14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;22;49;38;35;64;54;11;53;36;10;43;23;37;33;6;42;61;8;39;5;9;41;52;3;27;60;51;17;45;19;13;15;48;32;28;46;1;7;34;56;25;31;24;58;21;40;26;59;16;17;254
17;254;14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;22;49;38;35;64;54;11;53;36;10;43;23;37;33;6;42;61;8;39;5;9;41;52;3;27;60;51;17;45;19;13;15;48;32;28;46;1;7;34;56;25;31;24;58;21;40;26;59;16
14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;22;49;38;35;64;54;11;53;36;10;43;23;37;33;6;42;61;8;39;5;45;41;52;3;27;60;51;17;9;19;13;15;48;32;28;46;1;7;34;56;25;31;24;58;21;40;26;59;16;17;258
17;258;14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;22;49;38;35;64;54;11;53;36;10;43;23;37;33;6;42;61;8;39;5;45;41;52;3;27;60;51;17;9;19;13;15;48;32;28;46;1;7;34;56;25;31;24;58;21;40;26;59;16
14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;49;38;35;64;54;11;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;52;3;27;60;51;17;9;19;13;15;48;32;28;46;1;7;34;56;25;31;24;58;21;40;26;59;16;17;258
18;258;14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;49;38;35;64;54;11;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;52;3;27;60;51;17;9;19;13;15;48;32;28;46;1;7;34;56;25;31;24;58;21;40;26;59;16
14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;49;38;35;64;54;11;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;34;56;25;31;24;58;21;40;26;59;16;18;258
18;258;14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;49;38;35;64;54;11;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;34;56;25;31;24;58;21;40;26;59;16
14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;49;38;35;64;54;11;53;36;22;43;23;37;33;6;42;61;8;39;51;45;41;1;3;27;60;5;17;9;19;13;15;48;32;28;46;52;7;34;56;25;31;24;58;21;40;26;59;16;18;262
18;258;14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;49;38;35;64;54;11;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;34;56;25;31;24;58;21;40;26;59;16
14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;49;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;34;56;25;31;24;58;21;40;26;59;11;18;258
18;258;14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;49;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;34;56;25;31;24;58;21;40;26;59;11
14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;49;56;25;31;24;58;21;40;26;59;11;18;266
18;266;14;44;62;18;4;20;30;2;12;57;47;29;50;55;63;10;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;49;56;25;31;24;58;21;40;26;59;11
14;44;62;58;4;20;30;2;12;57;47;29;50;55;63;10;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;49;56;25;31;24;18;21;40;26;59;11;18;258
18;258;14;44;62;58;4;20;30;2;12;57;47;29;50;55;63;10;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;49;56;25;31;24;18;21;40;26;59;11
14;44;62;58;4;20;30;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;49;56;25;31;24;18;21;40;10;59;11;18;258
18;258;14;44;62;58;4;20;30;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;60;51;17;9;19;13;15;48;32;28;46;52;7;49;56;25;31;24;18;21;40;10;59;11
14;44;62;58;4;20;30;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;52;7;49;60;25;31;24;18;21;40;10;59;11;18;258
18;258;14;44;62;58;4;20;30;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;52;7;49;60;25;31;24;18;21;40;10;59;11
14;44;62;58;4;20;30;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;24;18;21;40;10;59;11;18;258
18;258;14;44;62;58;4;20;30;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;33;6;42;61;8;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;24;18;21;40;10;59;11
14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;30;6;42;61;8;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;24;18;21;40;10;59;11;18;258
18;258;14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;30;6;42;61;8;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;24;18;21;40;10;59;11
14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;30;6;42;61;8;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;11;18;21;40;10;59;24;18;258
18;258;14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;23;37;30;6;42;61;8;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;11;18;21;40;10;59;24
14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;8;37;30;6;42;61;23;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;11;18;21;40;10;59;24;18;258
18;258;14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;8;37;30;6;42;61;23;39;5;45;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;11;18;21;40;10;59;24
14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;8;37;30;6;42;61;23;39;5;21;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;11;18;45;40;10;59;24;18;258
18;258;14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;8;37;30;6;42;61;23;39;5;21;41;1;3;27;56;51;17;9;19;13;15;48;32;28;46;49;7;52;60;25;31;11;18;45;40;10;59;24
14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;8;37;30;6;42;61;23;39;5;21;41;1;3;27;56;51;17;9;19;7;15;48;32;28;46;49;13;52;60;25;31;11;18;45;40;10;59;24;18;258
18;258;14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;36;22;43;8;37;30;6;42;61;23;39;5;21;41;1;3;27;56;51;17;9;19;7;15;48;32;28;46;49;13;52;60;25;31;11;18;45;40;10;59;24
14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;9;22;43;8;37;30;6;42;61;23;39;5;21;41;1;3;27;56;51;17;36;19;7;15;48;32;28;46;49;13;52;60;25;31;11;18;45;40;10;59;24;18;250
18;250;14;44;62;58;4;20;33;2;12;57;47;29;50;55;63;26;34;38;35;64;54;16;53;9;22;43;8;37;30;6;42;61;23;39;5;21;41;1;3;27;56;51;17;36;19;7;15;48;32;28;46;49;13;52;60;25;31;11;18;45;40;10;59;24
14;44;62;58;4;20;33;2;12;45;47;29;50;55;63;26;34;38;35;64;54;16;53;9;22;43;8;37;30;6;42;61;23;39;5;21;41;1;3;27;56;51;17;36;19;7;15;48;32;28;46;49;13;52;60;25;31;11;18;57;40;10;59;24;18;250
18;250;14;44;62;58;4;20;33;2;12;45;47;29;50;55;63;26;34;38;35;64;54;16;53;9;22;43;8;37;30;6;42;61;23;39;5;21;41;1;3;27;56;51;17;36;19;7;15;48;32;28;46;49;13;52;60;25;31;11;18;57;40;10;59;24
14;44;62;58;4;20;33;2;12;45;47;29;50;55;63;26;34;38;35;64;54;16;53;9;22;43;8;37;30;6;42;61;23;39;5;21;41;1;13;27;56;51;17;36;19;7;15;48;32;28;46;49;3;52;60;25;31;11;18;57;40;10;59;24;18;256
