"X1";"X288";"X18";"X49";"X56";"X39";"X25";"X51";"X61";"X19";"X57";"X5";"X34";"X52";"X11";"X60";"X26";"X12";"X33";"X35";"X31";"X21";"X58";"X40";"X45";"X50";"X54";"X13";"X1.1";"X10";"X23";"X32";"X29";"X27";"X16";"X53";"X3";"X37";"X47";"X48";"X44";"X6";"X4";"X59";"X62";"X46";"X15";"X42";"X38";"X30";"X20";"X17";"X7";"X24";"X64";"X22";"X43";"X36";"X2";"X28";"X14";"X63";"X8";"X41";"X55";"X9"
11;300;21;8;40;59;11;9;51;38;7;3;5;32;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;37;22;41;47;36;27;58;42;12;16;56;10;19;29;33;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;14;24;63;54;46
12;8;40;59;11;9;51;38;7;3;5;32;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;37;22;41;47;36;27;58;42;21;16;56;10;19;29;33;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;14;24;63;54;46;11;300
11;300;12;8;40;59;11;9;51;38;7;3;5;32;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;37;22;41;47;36;27;58;42;21;16;56;10;19;29;33;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;14;24;63;54;46
12;8;40;59;11;9;51;38;7;3;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;37;32;41;47;36;27;58;42;21;16;56;10;19;29;33;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;14;24;63;54;46;11;300
11;300;12;8;40;59;11;9;51;38;7;3;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;37;32;41;47;36;27;58;42;21;16;56;10;19;29;33;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;14;24;63;54;46
12;8;40;37;11;9;51;38;7;3;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;59;32;41;47;36;27;58;42;21;16;56;10;19;29;33;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;14;24;63;54;46;11;300
11;300;12;8;40;37;11;9;51;38;7;3;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;59;32;41;47;36;27;58;42;21;16;56;10;19;29;33;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;14;24;63;54;46
12;8;40;37;11;9;51;38;7;3;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;59;32;41;47;36;27;58;42;21;16;56;10;19;29;14;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;300
11;300;12;8;40;37;11;9;51;38;7;3;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;59;32;41;47;36;27;58;42;21;16;56;10;19;29;14;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;284
11;284;12;8;40;37;11;9;51;38;7;42;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;17;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;15;48;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;48;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;15;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;288
11;288;12;8;40;37;11;9;51;38;7;42;5;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;48;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;15;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;48;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;5;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;15;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;268
11;268;12;8;40;37;11;9;51;38;7;42;48;22;61;53;44;49;62;60;20;50;57;31;34;43;1;52;5;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;15;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;48;22;34;53;44;49;62;60;20;50;57;31;61;43;1;52;5;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;15;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;268
11;268;12;8;40;37;11;9;51;38;7;42;48;22;34;53;44;49;62;60;20;50;57;31;61;43;1;52;5;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;15;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;48;22;15;53;44;49;62;60;20;50;57;31;61;43;1;52;5;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;260
11;260;12;8;40;37;11;9;51;38;7;42;48;22;15;53;44;49;62;60;20;50;57;31;61;43;1;52;5;59;32;41;47;36;27;58;3;21;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;48;22;15;53;44;49;62;60;20;50;57;31;61;21;1;52;5;59;32;41;47;36;27;58;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;260
11;260;12;8;40;37;11;9;51;38;7;42;48;22;15;53;44;49;62;60;20;50;57;31;61;21;1;52;5;59;32;41;47;36;27;58;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;48;22;62;53;44;49;15;60;20;50;57;31;61;21;1;52;5;59;32;41;47;36;27;58;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;272
11;272;12;8;40;37;11;9;51;38;7;42;48;22;62;53;44;49;15;60;20;50;57;31;61;21;1;52;5;59;32;41;47;36;27;58;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;15;60;20;50;57;31;61;21;1;48;5;59;32;41;47;36;27;58;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;284
11;284;12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;15;60;20;50;57;31;61;21;1;48;5;59;32;41;47;36;27;58;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;15;60;20;50;57;31;61;21;1;48;5;59;32;41;58;36;27;47;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;284
11;284;12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;15;60;20;50;57;31;61;21;1;48;5;59;32;41;58;36;27;47;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;15;60;20;50;57;31;61;21;1;48;59;5;32;41;58;36;27;47;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46;11;292
11;292;12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;15;60;20;50;57;31;61;21;1;48;59;5;32;41;58;36;27;47;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;25;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;15;60;20;50;57;31;61;21;1;25;59;5;32;41;58;36;27;47;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;48;13;33;24;63;54;46;11;292
11;292;12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;15;60;20;50;57;31;61;21;1;25;59;5;32;41;58;36;27;47;3;43;16;56;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;48;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;56;60;20;50;57;31;61;21;1;25;59;5;32;41;58;36;27;47;3;43;16;15;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;48;13;33;24;63;54;46;11;276
12;276;12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;56;60;20;50;57;31;61;21;1;25;59;5;32;41;58;36;27;47;3;43;16;15;10;19;29;14;55;34;17;64;2;23;45;28;35;18;6;4;39;26;30;48;13;33;24;63;54;46
12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;56;60;20;50;57;31;61;21;1;25;59;5;32;41;58;36;27;47;3;43;16;15;10;19;29;14;33;34;17;64;2;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;46;12;276
12;276;12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;56;60;20;50;57;31;61;21;1;25;59;5;32;41;58;36;27;47;3;43;16;15;10;19;29;14;33;34;17;64;2;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;46
12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;56;60;20;50;57;31;61;21;1;25;59;5;32;41;58;36;27;47;3;43;16;15;10;19;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2;12;276
12;276;12;8;40;37;11;9;51;38;7;42;52;22;62;53;44;49;56;60;20;50;57;31;61;21;1;25;59;5;32;41;58;36;27;47;3;43;16;15;10;19;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2
12;8;40;37;11;9;51;38;7;42;52;25;62;53;44;49;56;60;20;50;57;31;61;21;1;22;59;5;32;41;58;36;27;47;3;43;16;15;10;19;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2;12;276
12;276;12;8;40;37;11;9;51;38;7;42;52;25;62;53;44;49;56;60;20;50;57;31;61;21;1;22;59;5;32;41;58;36;27;47;3;43;16;15;10;19;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2
12;8;40;37;11;9;51;38;7;42;52;25;62;53;44;49;56;60;20;50;57;10;61;21;1;22;59;5;32;41;58;36;27;47;3;43;16;15;31;19;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2;12;268
12;268;12;8;40;37;11;9;51;38;7;42;52;25;62;53;44;49;56;60;20;50;57;10;61;21;1;22;59;5;32;41;58;36;27;47;3;43;16;15;31;19;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2
12;8;40;37;11;9;51;38;7;42;52;25;62;53;44;49;56;60;19;50;57;10;61;21;1;22;59;5;32;41;58;36;27;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2;12;280
12;280;12;8;40;37;11;9;51;38;7;42;52;25;62;53;44;49;56;60;19;50;57;10;61;21;1;22;59;5;32;41;58;36;27;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;42;52;25;62;53;44;49;56;60;19;50;57;10;61;21;1;22;59;5;32;41;38;36;27;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2;12;276
12;276;12;8;40;37;11;9;51;58;7;42;52;25;62;53;44;49;56;60;19;50;57;10;61;21;1;22;59;5;32;41;38;36;27;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;42;52;25;62;53;44;49;56;60;19;50;57;10;61;21;1;22;59;5;27;41;38;36;32;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2;12;280
12;280;12;8;40;37;11;9;51;58;7;42;52;25;62;53;44;49;56;60;19;50;57;10;61;21;1;22;59;5;27;41;38;36;32;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;4;39;26;30;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;42;52;25;62;53;44;49;56;60;19;50;57;10;61;21;1;22;39;5;27;41;38;36;32;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;4;59;26;30;48;13;55;24;63;54;2;12;288
12;288;12;8;40;37;11;9;51;58;7;42;52;25;62;53;44;49;56;60;19;50;57;10;61;21;1;22;39;5;27;41;38;36;32;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;4;59;26;30;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;42;52;25;62;53;44;4;56;60;19;50;57;10;61;21;1;22;39;5;27;41;38;36;32;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;49;59;26;30;48;13;55;24;63;54;2;12;288
12;288;12;8;40;37;11;9;51;58;7;42;52;25;62;53;44;4;56;60;19;50;57;10;61;21;1;22;39;5;27;41;38;36;32;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;49;59;26;30;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;42;52;30;62;53;44;4;56;60;19;50;57;10;61;21;1;22;39;5;27;41;38;36;32;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;49;59;26;25;48;13;55;24;63;54;2;12;288
12;288;12;8;40;37;11;9;51;58;7;42;52;30;62;53;44;4;56;60;19;50;57;10;61;21;1;22;39;5;27;41;38;36;32;47;3;43;16;15;31;20;29;14;33;34;17;64;46;23;45;28;35;18;6;49;59;26;25;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;42;52;30;62;53;44;4;56;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;14;33;34;17;64;46;23;45;28;35;18;6;49;59;26;25;48;13;55;24;63;54;2;12;276
12;276;12;8;40;37;11;9;51;58;7;42;52;30;62;53;44;4;56;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;14;33;34;17;64;46;23;45;28;35;18;6;49;59;26;25;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;42;52;30;62;53;44;4;56;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;14;18;34;17;64;46;23;45;28;35;33;6;49;59;26;25;48;13;55;24;63;54;2;12;276
12;276;12;8;40;37;11;9;51;58;7;42;52;30;62;53;44;4;56;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;14;18;34;17;64;46;23;45;28;35;33;6;49;59;26;25;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;14;18;34;17;64;46;23;45;28;35;33;6;49;59;26;25;48;13;55;24;63;54;2;12;276
12;276;12;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;14;18;34;17;64;46;23;45;28;35;33;6;49;59;26;25;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;28;18;34;17;64;46;23;45;14;35;33;6;49;59;26;25;48;13;55;24;63;54;2;12;276
12;276;12;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;28;18;34;17;64;46;23;45;14;35;33;6;49;59;26;25;48;13;55;24;63;54;2
12;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;28;18;55;17;64;46;23;45;14;35;33;6;49;59;26;25;48;13;34;24;63;54;2;12;280
12;280;12;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;28;18;55;17;64;46;23;45;14;35;33;6;49;59;26;25;48;13;34;24;63;54;2
12;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;12;280
12;280;12;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;31;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
31;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;12;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;12;298
12;298;31;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;60;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;12;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;12;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;12;298
12;298;60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;47;3;43;16;15;12;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;47;52;30;62;53;44;4;42;31;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;56;3;43;16;15;12;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;12;306
12;306;60;8;40;37;11;9;51;58;7;47;52;30;62;53;44;4;42;31;19;50;57;10;61;21;1;22;29;5;27;41;38;36;32;56;3;43;16;15;12;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;47;52;30;62;53;44;4;42;31;19;50;56;10;61;21;1;22;29;5;27;41;38;36;32;57;3;43;16;15;12;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;12;306
13;306;60;8;40;37;11;9;51;58;7;47;52;30;62;53;44;4;42;31;19;50;56;10;61;21;1;22;29;5;27;41;38;36;32;57;3;43;16;15;12;20;39;28;18;55;17;64;46;23;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;47;52;30;62;53;44;4;42;31;19;50;56;10;61;21;1;22;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;17;64;46;39;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;13;306
13;306;60;8;40;37;11;9;51;58;7;47;52;30;62;53;44;4;42;31;19;50;56;10;61;21;1;22;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;17;64;46;39;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;21;52;30;62;53;44;4;42;31;19;50;56;10;61;47;1;22;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;17;64;46;39;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;13;314
13;314;60;8;40;37;11;9;51;58;7;21;52;30;62;53;44;4;42;31;19;50;56;10;61;47;1;22;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;17;64;46;39;59;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;21;52;30;62;53;44;4;42;31;19;50;56;10;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;17;64;46;39;22;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;13;314
13;314;60;8;40;37;11;9;51;58;7;21;52;30;62;53;44;4;42;31;19;50;56;10;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;17;64;46;39;22;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;21;10;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;17;64;46;39;22;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;13;298
13;298;60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;21;10;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;17;64;46;39;22;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;21;10;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;22;64;46;39;17;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;13;298
13;298;60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;21;10;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;22;64;46;39;17;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;21;10;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;22;17;46;39;64;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;13;310
13;310;60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;21;10;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;28;18;55;22;17;46;39;64;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;21;28;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2;13;310
13;310;60;8;40;37;11;9;51;58;7;56;52;30;62;53;44;4;42;31;19;50;21;28;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;45;26;25;48;13;34;24;63;54;2
60;8;40;37;11;9;51;58;7;56;2;30;62;53;44;4;42;31;19;50;21;28;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;45;26;25;48;13;34;24;63;54;52;13;318
13;318;60;8;40;37;11;9;51;58;7;56;2;30;62;53;44;4;42;31;19;50;21;28;61;47;1;59;29;5;27;41;38;36;32;57;3;43;16;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;45;26;25;48;13;34;24;63;54;52
60;8;40;37;11;9;51;58;16;56;2;30;62;53;44;4;42;31;19;50;21;28;61;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;45;26;25;48;13;34;24;63;54;52;13;314
13;314;60;8;40;37;11;9;51;58;16;56;2;30;62;53;44;4;42;31;19;50;21;28;61;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;45;26;25;48;13;34;24;63;54;52
60;8;40;37;11;9;51;58;16;56;2;30;62;53;44;45;42;31;19;50;21;28;61;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52;13;314
13;314;60;8;40;37;11;9;51;58;16;56;2;30;62;53;44;45;42;31;19;50;21;28;61;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52
60;8;40;37;11;9;51;58;16;56;2;30;62;53;44;45;42;31;28;50;21;19;61;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52;13;314
13;314;60;8;40;37;11;9;51;58;16;56;2;30;62;53;44;45;42;31;28;50;21;19;61;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52
60;8;40;37;11;9;51;58;16;56;2;30;62;53;44;61;42;31;28;50;21;19;45;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52;13;314
13;314;60;8;40;37;11;9;51;58;16;56;2;30;62;53;44;61;42;31;28;50;21;19;45;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;55;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52
60;8;40;37;11;55;51;58;16;56;2;30;62;53;44;61;42;31;28;50;21;19;45;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;9;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52;13;314
13;314;60;8;40;37;11;55;51;58;16;56;2;30;62;53;44;61;42;31;28;50;21;19;45;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;18;9;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52
60;8;40;37;11;55;51;58;16;56;2;30;62;53;44;61;18;31;28;50;21;19;45;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;42;9;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52;13;306
13;306;60;8;40;37;11;55;51;58;16;56;2;30;62;53;44;61;18;31;28;50;21;19;45;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;42;9;22;17;46;39;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52
60;8;40;37;11;55;51;58;16;56;2;30;62;53;44;61;18;31;28;50;21;19;39;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;42;9;22;17;46;45;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52;13;306
13;306;60;8;40;37;11;55;51;58;16;56;2;30;62;53;44;61;18;31;28;50;21;19;39;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;42;9;22;17;46;45;64;14;35;33;6;49;4;26;25;48;13;34;24;63;54;52
60;8;40;37;11;55;51;58;16;56;2;30;62;53;44;61;18;31;28;50;21;19;63;47;1;59;29;5;27;41;38;36;32;57;3;43;7;15;12;20;23;10;42;9;22;17;46;45;64;14;35;33;6;49;4;26;25;48;13;34;24;39;54;52;13;306
