"X1";"X27336";"X17";"X10";"X22";"X23";"X16";"X31";"X20";"X11";"X8";"X4";"X19";"X26";"X27";"X24";"X32";"X1.1";"X9";"X5";"X6";"X21";"X14";"X18";"X2";"X28";"X15";"X7";"X25";"X29";"X13";"X30";"X12";"X3"
40;26302;3;17;19;15;6;14;27;23;5;9;22;31;18;8;28;7;10;12;29;32;25;21;4;24;2;20;16;1;26;30;11;13
3;17;19;15;6;14;27;23;5;9;22;31;18;8;28;7;10;12;29;16;25;21;4;24;2;20;32;1;26;30;11;13;40;26762
40;26762;3;17;19;15;6;14;27;23;5;9;22;31;18;8;28;7;10;12;29;16;25;21;4;24;2;20;32;1;26;30;11;13
3;17;19;15;6;14;27;23;5;9;25;31;18;8;28;7;10;12;29;16;22;21;4;24;2;20;32;1;26;30;11;13;40;27122
40;27122;3;17;19;15;6;14;27;23;5;9;25;31;18;8;28;7;10;12;29;16;22;21;4;24;2;20;32;1;26;30;11;13
3;17;19;15;11;14;27;23;5;9;25;31;18;8;28;7;10;12;29;16;22;21;4;24;2;20;32;1;26;30;6;13;40;26962
41;26962;3;17;19;15;11;14;27;23;5;9;25;31;18;8;28;7;10;12;29;16;22;21;4;24;2;20;32;1;26;30;6;13
3;17;25;15;11;14;27;23;5;9;19;31;18;8;28;7;10;12;29;16;22;21;4;24;2;20;32;1;26;30;6;13;41;26882
41;26882;3;17;25;15;11;14;27;23;5;9;19;31;18;8;28;7;10;12;29;16;22;21;4;24;2;20;32;1;26;30;6;13
3;17;25;15;11;14;27;23;5;9;19;31;18;12;28;7;10;8;29;16;22;21;4;24;2;20;32;1;26;30;6;13;41;26982
41;26982;3;17;25;15;11;14;27;23;5;9;19;31;18;12;28;7;10;8;29;16;22;21;4;24;2;20;32;1;26;30;6;13
3;17;25;15;11;14;1;23;5;9;19;31;18;12;28;7;10;8;29;16;22;21;4;24;2;20;32;27;26;30;6;13;41;27192
41;27192;3;17;25;15;11;14;1;23;5;9;19;31;18;12;28;7;10;8;29;16;22;21;4;24;2;20;32;27;26;30;6;13
3;17;25;11;15;14;1;23;5;9;19;31;18;12;28;7;10;8;29;16;22;21;4;24;2;20;32;27;26;30;6;13;41;27192
41;27192;3;17;25;11;15;14;1;23;5;9;19;31;18;12;28;7;10;8;29;16;22;21;4;24;2;20;32;27;26;30;6;13
3;17;21;11;15;14;1;23;5;9;19;31;18;12;28;7;10;8;29;16;22;25;4;24;2;20;32;27;26;30;6;13;41;27232
41;27232;3;17;21;11;15;14;1;23;5;9;19;31;18;12;28;7;10;8;29;16;22;25;4;24;2;20;32;27;26;30;6;13
3;17;21;11;15;14;1;20;5;9;19;31;18;12;28;7;10;8;29;16;22;25;4;24;2;23;32;27;26;30;6;13;41;26952
41;26952;3;17;21;11;15;14;1;20;5;9;19;31;18;12;28;7;10;8;29;16;22;25;4;24;2;23;32;27;26;30;6;13
3;17;21;11;15;14;5;20;1;9;19;31;18;12;28;7;10;8;29;16;22;25;4;24;2;23;32;27;26;30;6;13;41;26872
41;26872;3;17;21;11;15;14;5;20;1;9;19;31;18;12;28;7;10;8;29;16;22;25;4;24;2;23;32;27;26;30;6;13
3;17;21;11;15;14;5;31;1;9;19;20;18;12;28;7;10;8;29;16;22;25;4;24;2;23;32;27;26;30;6;13;41;26392
41;26392;3;17;21;11;15;14;5;31;1;9;19;20;18;12;28;7;10;8;29;16;22;25;4;24;2;23;32;27;26;30;6;13
3;17;21;11;15;14;5;31;1;9;19;20;18;25;28;7;10;8;29;16;22;12;4;24;2;23;32;27;26;30;6;13;41;26342
41;26342;3;17;21;11;15;14;5;31;1;9;19;20;18;25;28;7;10;8;29;16;22;12;4;24;2;23;32;27;26;30;6;13
3;24;21;11;15;14;5;31;1;9;19;20;18;25;28;7;10;8;29;16;22;12;4;17;2;23;32;27;26;30;6;13;41;25422
41;25422;3;24;21;11;15;14;5;31;1;9;19;20;18;25;28;7;10;8;29;16;22;12;4;17;2;23;32;27;26;30;6;13
3;24;21;11;17;14;5;31;1;9;19;20;18;25;28;7;10;8;29;16;22;12;4;15;2;23;32;27;26;30;6;13;41;26312
41;25422;3;24;21;11;15;14;5;31;1;9;19;20;18;25;28;7;10;8;29;16;22;12;4;17;2;23;32;27;26;30;6;13
3;24;21;11;15;14;5;31;1;12;19;20;18;25;28;7;10;8;29;16;22;9;4;17;2;23;32;27;26;30;6;13;41;25742
41;25742;3;24;21;11;15;14;5;31;1;12;19;20;18;25;28;7;10;8;29;16;22;9;4;17;2;23;32;27;26;30;6;13
3;24;21;11;20;14;5;31;1;12;19;15;18;25;28;7;10;8;29;16;22;9;4;17;2;23;32;27;26;30;6;13;41;26240
41;26240;3;24;21;11;20;14;5;31;1;12;19;15;18;25;28;7;10;8;29;16;22;9;4;17;2;23;32;27;26;30;6;13
3;19;21;11;20;14;5;31;1;12;24;15;18;25;28;7;10;8;29;16;22;9;4;17;2;23;32;27;26;30;6;13;41;26560
41;26560;3;19;21;11;20;14;5;31;1;12;24;15;18;25;28;7;10;8;29;16;22;9;4;17;2;23;32;27;26;30;6;13
3;19;21;11;20;14;5;31;16;12;24;15;18;25;28;7;10;8;29;1;22;9;4;17;2;23;32;27;26;30;6;13;41;26920
41;26920;3;19;21;11;20;14;5;31;16;12;24;15;18;25;28;7;10;8;29;1;22;9;4;17;2;23;32;27;26;30;6;13
3;19;21;11;20;14;5;31;16;12;1;15;18;25;28;7;10;8;29;24;22;9;4;17;2;23;32;27;26;30;6;13;41;26248
41;26248;3;19;21;11;20;14;5;31;16;12;1;15;18;25;28;7;10;8;29;24;22;9;4;17;2;23;32;27;26;30;6;13
3;19;21;11;20;14;5;2;16;12;1;15;18;25;28;7;10;8;29;24;22;9;4;17;31;23;32;27;26;30;6;13;41;25616
41;25616;3;19;21;11;20;14;5;2;16;12;1;15;18;25;28;7;10;8;29;24;22;9;4;17;31;23;32;27;26;30;6;13
3;7;21;11;20;14;5;2;16;12;1;15;18;25;28;19;10;8;29;24;22;9;4;17;31;23;32;27;26;30;6;13;41;25970
41;25970;3;7;21;11;20;14;5;2;16;12;1;15;18;25;28;19;10;8;29;24;22;9;4;17;31;23;32;27;26;30;6;13
3;7;21;11;20;14;5;2;16;10;1;15;18;25;28;19;12;8;29;24;22;9;4;17;31;23;32;27;26;30;6;13;41;26250
41;26250;3;7;21;11;20;14;5;2;16;10;1;15;18;25;28;19;12;8;29;24;22;9;4;17;31;23;32;27;26;30;6;13
3;7;4;11;20;14;5;2;16;10;1;15;18;25;28;19;12;8;29;24;22;9;21;17;31;23;32;27;26;30;6;13;41;25586
42;25586;3;7;4;11;20;14;5;2;16;10;1;15;18;25;28;19;12;8;29;24;22;9;21;17;31;23;32;27;26;30;6;13
3;7;4;11;20;14;5;2;16;10;1;15;18;17;28;19;12;8;29;24;22;9;21;25;31;23;32;27;26;30;6;13;42;25266
42;25266;3;7;4;11;20;14;5;2;16;10;1;15;18;17;28;19;12;8;29;24;22;9;21;25;31;23;32;27;26;30;6;13
3;7;4;11;20;14;5;2;16;10;1;15;18;17;25;19;12;8;29;24;22;9;21;28;31;23;32;27;26;30;6;13;42;25526
42;25526;3;7;4;11;20;14;5;2;16;10;1;15;18;17;25;19;12;8;29;24;22;9;21;28;31;23;32;27;26;30;6;13
3;7;4;11;20;14;5;2;9;10;1;15;18;17;25;19;12;8;29;24;22;16;21;28;31;23;32;27;26;30;6;13;42;25646
42;25646;3;7;4;11;20;14;5;2;9;10;1;15;18;17;25;19;12;8;29;24;22;16;21;28;31;23;32;27;26;30;6;13
3;7;4;11;20;14;5;2;9;10;1;28;18;17;25;19;12;8;29;24;22;16;21;15;31;23;32;27;26;30;6;13;42;26078
42;26078;3;7;4;11;20;14;5;2;9;10;1;28;18;17;25;19;12;8;29;24;22;16;21;15;31;23;32;27;26;30;6;13
31;7;4;11;20;14;5;2;9;10;1;28;18;17;25;19;12;8;29;24;22;16;21;15;3;23;32;27;26;30;6;13;42;26978
42;26078;3;7;4;11;20;14;5;2;9;10;1;28;18;17;25;19;12;8;29;24;22;16;21;15;31;23;32;27;26;30;6;13
3;7;4;11;20;14;5;2;9;10;1;19;18;17;25;28;12;8;29;24;22;16;21;15;31;23;32;27;26;30;6;13;42;26078
42;26078;3;7;4;11;20;14;5;2;9;10;1;19;18;17;25;28;12;8;29;24;22;16;21;15;31;23;32;27;26;30;6;13
3;7;4;20;11;14;5;2;9;10;1;19;18;17;25;28;12;8;29;24;22;16;21;15;31;23;32;27;26;30;6;13;42;26014
42;26014;3;7;4;20;11;14;5;2;9;10;1;19;18;17;25;28;12;8;29;24;22;16;21;15;31;23;32;27;26;30;6;13
3;7;4;20;11;6;5;2;9;10;1;19;18;17;25;28;12;8;29;24;22;16;21;15;31;23;32;27;26;30;14;13;42;25334
42;25334;3;7;4;20;11;6;5;2;9;10;1;19;18;17;25;28;12;8;29;24;22;16;21;15;31;23;32;27;26;30;14;13
3;7;4;20;28;6;5;2;9;10;1;19;18;17;25;11;12;8;29;24;22;16;21;15;31;23;32;27;26;30;14;13;42;24900
42;24900;3;7;4;20;28;6;5;2;9;10;1;19;18;17;25;11;12;8;29;24;22;16;21;15;31;23;32;27;26;30;14;13
3;7;4;20;28;6;5;2;9;10;1;19;18;17;25;11;12;31;29;24;22;16;21;15;8;23;32;27;26;30;14;13;42;24770
42;24770;3;7;4;20;28;6;5;2;9;10;1;19;18;17;25;11;12;31;29;24;22;16;21;15;8;23;32;27;26;30;14;13
3;7;4;20;28;6;5;2;9;10;1;19;18;17;25;11;12;31;29;24;22;16;21;15;8;23;32;26;27;30;14;13;42;24630
42;24630;3;7;4;20;28;6;5;2;9;10;1;19;18;17;25;11;12;31;29;24;22;16;21;15;8;23;32;26;27;30;14;13
3;7;4;20;28;6;5;2;17;10;1;19;18;9;25;11;12;31;29;24;22;16;21;15;8;23;32;26;27;30;14;13;42;25160
42;25160;3;7;4;20;28;6;5;2;17;10;1;19;18;9;25;11;12;31;29;24;22;16;21;15;8;23;32;26;27;30;14;13
3;7;4;20;28;6;5;31;17;10;1;19;18;9;25;11;12;2;29;24;22;16;21;15;8;23;32;26;27;30;14;13;42;25858
42;25858;3;7;4;20;28;6;5;31;17;10;1;19;18;9;25;11;12;2;29;24;22;16;21;15;8;23;32;26;27;30;14;13
3;7;4;20;28;6;5;31;17;10;1;29;18;9;25;11;12;2;19;24;22;16;21;15;8;23;32;26;27;30;14;13;42;26618
42;26618;3;7;4;20;28;6;5;31;17;10;1;29;18;9;25;11;12;2;19;24;22;16;21;15;8;23;32;26;27;30;14;13
3;7;4;20;28;6;5;31;17;10;1;29;11;9;25;18;12;2;19;24;22;16;21;15;8;23;32;26;27;30;14;13;42;27186
42;27186;3;7;4;20;28;6;5;31;17;10;1;29;11;9;25;18;12;2;19;24;22;16;21;15;8;23;32;26;27;30;14;13
3;7;4;20;28;32;5;31;17;10;1;29;11;9;25;18;12;2;19;24;22;16;21;15;8;23;6;26;27;30;14;13;42;27064
42;27064;3;7;4;20;28;32;5;31;17;10;1;29;11;9;25;18;12;2;19;24;22;16;21;15;8;23;6;26;27;30;14;13
22;7;4;20;28;32;5;31;17;10;1;29;11;9;25;18;12;2;19;24;3;16;21;15;8;23;6;26;27;30;14;13;42;26954
42;26954;22;7;4;20;28;32;5;31;17;10;1;29;11;9;25;18;12;2;19;24;3;16;21;15;8;23;6;26;27;30;14;13
22;7;4;20;28;32;5;31;17;10;1;29;11;9;25;18;12;2;19;24;3;16;21;27;8;23;6;26;15;30;14;13;42;27324
42;27324;22;7;4;20;28;32;5;31;17;10;1;29;11;9;25;18;12;2;19;24;3;16;21;27;8;23;6;26;15;30;14;13
22;7;4;20;28;24;5;31;17;10;1;29;11;9;25;18;12;2;19;32;3;16;21;27;8;23;6;26;15;30;14;13;42;27044
42;27044;22;7;4;20;28;24;5;31;17;10;1;29;11;9;25;18;12;2;19;32;3;16;21;27;8;23;6;26;15;30;14;13
9;7;4;20;28;24;5;31;17;10;1;29;11;22;25;18;12;2;19;32;3;16;21;27;8;23;6;26;15;30;14;13;42;27928
43;27928;9;7;4;20;28;24;5;31;17;10;1;29;11;22;25;18;12;2;19;32;3;16;21;27;8;23;6;26;15;30;14;13
9;7;4;20;28;24;5;31;17;10;1;29;30;22;25;18;12;2;19;32;3;16;21;27;8;23;6;26;15;11;14;13;43;27624
43;27624;9;7;4;20;28;24;5;31;17;10;1;29;30;22;25;18;12;2;19;32;3;16;21;27;8;23;6;26;15;11;14;13
9;7;4;20;28;24;29;31;17;10;1;5;30;22;25;18;12;2;19;32;3;16;21;27;8;23;6;26;15;11;14;13;43;27526
43;27526;9;7;4;20;28;24;29;31;17;10;1;5;30;22;25;18;12;2;19;32;3;16;21;27;8;23;6;26;15;11;14;13
9;7;4;20;28;24;29;31;17;10;1;5;30;22;25;18;12;2;19;32;3;16;11;27;8;23;6;26;15;21;14;13;43;26628
43;26628;9;7;4;20;28;24;29;31;17;10;1;5;30;22;25;18;12;2;19;32;3;16;11;27;8;23;6;26;15;21;14;13
9;27;4;20;28;24;29;31;17;10;1;5;30;22;25;18;12;2;19;32;3;16;11;7;8;23;6;26;15;21;14;13;43;25970
43;25970;9;27;4;20;28;24;29;31;17;10;1;5;30;22;25;18;12;2;19;32;3;16;11;7;8;23;6;26;15;21;14;13
9;27;4;18;28;24;29;31;17;10;1;5;30;22;25;20;12;2;19;32;3;16;11;7;8;23;6;26;15;21;14;13;43;26130
43;26130;9;27;4;18;28;24;29;31;17;10;1;5;30;22;25;20;12;2;19;32;3;16;11;7;8;23;6;26;15;21;14;13
9;27;4;18;28;24;29;31;17;10;1;5;21;22;25;20;12;2;19;32;3;16;11;7;8;23;6;26;15;30;14;13;43;25810
43;25810;9;27;4;18;28;24;29;31;17;10;1;5;21;22;25;20;12;2;19;32;3;16;11;7;8;23;6;26;15;30;14;13
9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;20;12;2;19;32;3;16;11;7;8;23;6;26;15;30;14;31;43;26366
43;26366;9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;20;12;2;19;32;3;16;11;7;8;23;6;26;15;30;14;31
9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;20;12;2;19;11;3;16;32;7;8;23;6;26;15;30;14;31;43;26752
43;26752;9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;20;12;2;19;11;3;16;32;7;8;23;6;26;15;30;14;31
9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;23;12;2;19;11;3;16;32;7;8;20;6;26;15;30;14;31;43;26752
43;26752;9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;23;12;2;19;11;3;16;32;7;8;20;6;26;15;30;14;31
9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;23;11;2;19;12;3;16;32;7;8;20;6;26;15;30;14;31;43;26672
43;26672;9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;23;11;2;19;12;3;16;32;7;8;20;6;26;15;30;14;31
9;27;4;18;28;24;29;13;17;10;1;5;21;6;25;23;11;2;19;12;3;16;32;7;8;20;22;26;15;30;14;31;43;26948
43;26672;9;27;4;18;28;24;29;13;17;10;1;5;21;22;25;23;11;2;19;12;3;16;32;7;8;20;6;26;15;30;14;31
9;27;4;18;8;24;29;13;17;10;1;5;21;22;25;23;11;2;19;12;3;16;32;7;28;20;6;26;15;30;14;31;43;26938
43;26938;9;27;4;18;8;24;29;13;17;10;1;5;21;22;25;23;11;2;19;12;3;16;32;7;28;20;6;26;15;30;14;31
9;27;4;18;8;24;29;13;17;10;1;5;21;22;25;23;11;31;19;12;3;16;32;7;28;20;6;26;15;30;14;2;43;26948
43;26948;9;27;4;18;8;24;29;13;17;10;1;5;21;22;25;23;11;31;19;12;3;16;32;7;28;20;6;26;15;30;14;2
9;27;4;18;8;29;24;13;17;10;1;5;21;22;25;23;11;31;19;12;3;16;32;7;28;20;6;26;15;30;14;2;43;27828
43;27828;9;27;4;18;8;29;24;13;17;10;1;5;21;22;25;23;11;31;19;12;3;16;32;7;28;20;6;26;15;30;14;2
9;27;4;18;8;29;24;13;17;10;1;5;21;22;25;23;11;31;19;12;3;16;32;14;28;20;6;26;15;30;7;2;43;27868
43;27868;9;27;4;18;8;29;24;13;17;10;1;5;21;22;25;23;11;31;19;12;3;16;32;14;28;20;6;26;15;30;7;2
9;27;4;18;8;29;24;13;17;10;1;5;21;22;20;23;11;31;19;12;3;16;32;14;28;25;6;26;15;30;7;2;43;27328
43;27328;9;27;4;18;8;29;24;13;17;10;1;5;21;22;20;23;11;31;19;12;3;16;32;14;28;25;6;26;15;30;7;2
9;27;4;18;8;29;24;13;17;10;1;5;21;22;20;23;11;31;19;30;3;16;32;14;28;25;6;26;15;12;7;2;43;27552
43;27552;9;27;4;18;8;29;24;13;17;10;1;5;21;22;20;23;11;31;19;30;3;16;32;14;28;25;6;26;15;12;7;2
9;27;22;18;8;29;24;13;17;10;1;5;21;4;20;23;11;31;19;30;3;16;32;14;28;25;6;26;15;12;7;2;43;27574
43;27574;9;27;22;18;8;29;24;13;17;10;1;5;21;4;20;23;11;31;19;30;3;16;32;14;28;25;6;26;15;12;7;2
9;27;22;18;8;29;24;17;13;10;1;5;21;4;20;23;11;31;19;30;3;16;32;14;28;25;6;26;15;12;7;2;43;27692
43;27692;9;27;22;18;8;29;24;17;13;10;1;5;21;4;20;23;11;31;19;30;3;16;32;14;28;25;6;26;15;12;7;2
9;27;22;18;8;29;24;17;13;10;1;5;21;3;20;23;11;31;19;30;4;16;32;14;28;25;6;26;15;12;7;2;43;27592
44;27592;9;27;22;18;8;29;24;17;13;10;1;5;21;3;20;23;11;31;19;30;4;16;32;14;28;25;6;26;15;12;7;2
9;27;22;18;23;29;24;17;13;10;1;5;21;3;20;8;11;31;19;30;4;16;32;14;28;25;6;26;15;12;7;2;44;27938
44;27938;9;27;22;18;23;29;24;17;13;10;1;5;21;3;20;8;11;31;19;30;4;16;32;14;28;25;6;26;15;12;7;2
9;27;2;18;23;29;24;17;13;10;1;5;21;3;20;8;11;31;19;30;4;16;32;14;28;25;6;26;15;12;7;22;44;28364
44;28364;9;27;2;18;23;29;24;17;13;10;1;5;21;3;20;8;11;31;19;30;4;16;32;14;28;25;6;26;15;12;7;22
9;27;2;18;23;29;24;17;13;10;1;5;21;3;20;14;11;31;19;30;4;16;32;8;28;25;6;26;15;12;7;22;44;28204
44;28204;9;27;2;18;23;29;24;17;13;10;1;5;21;3;20;14;11;31;19;30;4;16;32;8;28;25;6;26;15;12;7;22
9;27;2;18;23;29;24;17;13;10;1;5;21;3;20;14;11;26;19;30;4;16;32;8;28;25;6;31;15;12;7;22;44;28244
44;28244;9;27;2;18;23;29;24;17;13;10;1;5;21;3;20;14;11;26;19;30;4;16;32;8;28;25;6;31;15;12;7;22
9;27;2;3;23;29;24;17;13;10;1;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;6;31;15;12;7;22;44;27702
44;27702;9;27;2;3;23;29;24;17;13;10;1;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;6;31;15;12;7;22
9;27;2;3;23;12;24;17;13;10;1;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;6;31;15;29;7;22;44;26704
44;26704;9;27;2;3;23;12;24;17;13;10;1;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;6;31;15;29;7;22
9;27;2;3;23;12;24;17;13;10;7;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;6;31;15;29;1;22;44;26024
44;26024;9;27;2;3;23;12;24;17;13;10;7;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;6;31;15;29;1;22
9;27;2;3;23;12;24;17;13;10;7;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;15;31;6;29;1;22;44;26204
44;26204;9;27;2;3;23;12;24;17;13;10;7;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;15;31;6;29;1;22
9;27;2;3;23;12;24;17;13;10;7;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;15;31;6;22;1;29;44;26284
44;26284;9;27;2;3;23;12;24;17;13;10;7;5;21;18;20;14;11;26;19;30;4;16;32;8;28;25;15;31;6;22;1;29
9;27;2;3;23;12;24;17;13;10;7;5;11;18;20;14;21;26;19;30;4;16;32;8;28;25;15;31;6;22;1;29;44;26600
44;26600;9;27;2;3;23;12;24;17;13;10;7;5;11;18;20;14;21;26;19;30;4;16;32;8;28;25;15;31;6;22;1;29
9;1;2;3;23;12;24;17;13;10;7;5;11;18;20;14;21;26;19;30;4;16;32;8;28;25;15;31;6;22;27;29;44;27206
44;27206;9;1;2;3;23;12;24;17;13;10;7;5;11;18;20;14;21;26;19;30;4;16;32;8;28;25;15;31;6;22;27;29
9;1;2;3;23;12;24;17;13;10;7;5;11;18;20;14;21;26;19;15;4;16;32;8;28;25;30;31;6;22;27;29;44;26522
44;26522;9;1;2;3;23;12;24;17;13;10;7;5;11;18;20;14;21;26;19;15;4;16;32;8;28;25;30;31;6;22;27;29
9;1;2;32;23;12;24;17;13;10;7;5;11;18;20;14;21;26;19;15;4;16;3;8;28;25;30;31;6;22;27;29;44;26142
44;26142;9;1;2;32;23;12;24;17;13;10;7;5;11;18;20;14;21;26;19;15;4;16;3;8;28;25;30;31;6;22;27;29
9;1;2;32;23;12;24;22;13;10;7;5;11;18;20;14;21;26;19;15;4;16;3;8;28;25;30;31;6;17;27;29;44;25662
44;25662;9;1;2;32;23;12;24;22;13;10;7;5;11;18;20;14;21;26;19;15;4;16;3;8;28;25;30;31;6;17;27;29
9;1;2;32;23;12;24;22;13;10;7;5;11;18;20;26;21;14;19;15;4;16;3;8;28;25;30;31;6;17;27;29;44;26116
44;26116;9;1;2;32;23;12;24;22;13;10;7;5;11;18;20;26;21;14;19;15;4;16;3;8;28;25;30;31;6;17;27;29
9;1;2;32;23;12;24;22;13;31;7;5;11;18;20;26;21;14;19;15;4;16;3;8;28;25;30;10;6;17;27;29;44;25938
44;25938;9;1;2;32;23;12;24;22;13;31;7;5;11;18;20;26;21;14;19;15;4;16;3;8;28;25;30;10;6;17;27;29
9;1;2;32;23;12;24;22;13;31;7;5;11;18;20;26;10;14;19;15;4;16;3;8;28;25;30;21;6;17;27;29;44;25410
44;25410;9;1;2;32;23;12;24;22;13;31;7;5;11;18;20;26;10;14;19;15;4;16;3;8;28;25;30;21;6;17;27;29
9;1;2;32;23;12;24;22;13;31;27;5;11;18;20;26;10;14;19;15;4;16;3;8;28;25;30;21;6;17;7;29;44;25710
44;25710;9;1;2;32;23;12;24;22;13;31;27;5;11;18;20;26;10;14;19;15;4;16;3;8;28;25;30;21;6;17;7;29
9;1;2;32;23;12;24;22;13;31;26;5;11;18;20;27;10;14;19;15;4;16;3;8;28;25;30;21;6;17;7;29;44;25870
44;25870;9;1;2;32;23;12;24;22;13;31;26;5;11;18;20;27;10;14;19;15;4;16;3;8;28;25;30;21;6;17;7;29
9;1;2;32;23;12;24;22;15;31;26;5;11;18;20;27;10;14;19;13;4;16;3;8;28;25;30;21;6;17;7;29;44;25910
45;25910;9;1;2;32;23;12;24;22;15;31;26;5;11;18;20;27;10;14;19;13;4;16;3;8;28;25;30;21;6;17;7;29
9;1;2;32;23;12;24;25;15;31;26;5;11;18;20;27;10;14;19;13;4;16;3;8;28;22;30;21;6;17;7;29;45;25630
45;25630;9;1;2;32;23;12;24;25;15;31;26;5;11;18;20;27;10;14;19;13;4;16;3;8;28;22;30;21;6;17;7;29
9;1;2;32;23;12;24;5;15;31;26;25;11;18;20;27;10;14;19;13;4;16;3;8;28;22;30;21;6;17;7;29;45;25878
45;25878;9;1;2;32;23;12;24;5;15;31;26;25;11;18;20;27;10;14;19;13;4;16;3;8;28;22;30;21;6;17;7;29
9;1;2;32;23;12;24;5;15;31;26;25;11;18;20;27;10;14;19;13;4;16;3;8;28;22;30;21;7;17;6;29;45;25658
45;25658;9;1;2;32;23;12;24;5;15;31;26;25;11;18;20;27;10;14;19;13;4;16;3;8;28;22;30;21;7;17;6;29
9;1;2;32;23;12;24;10;15;31;26;25;11;18;20;27;5;14;19;13;4;16;3;8;28;22;30;21;7;17;6;29;45;26258
45;25658;9;1;2;32;23;12;24;5;15;31;26;25;11;18;20;27;10;14;19;13;4;16;3;8;28;22;30;21;7;17;6;29
9;1;2;32;23;12;24;5;15;31;26;25;11;18;20;27;10;14;30;13;4;16;3;8;28;22;19;21;7;17;6;29;45;26058
45;26058;9;1;2;32;23;12;24;5;15;31;26;25;11;18;20;27;10;14;30;13;4;16;3;8;28;22;19;21;7;17;6;29
9;1;2;27;23;12;24;5;15;31;26;25;11;18;20;32;10;14;30;13;4;16;3;8;28;22;19;21;7;17;6;29;45;26458
45;26458;9;1;2;27;23;12;24;5;15;31;26;25;11;18;20;32;10;14;30;13;4;16;3;8;28;22;19;21;7;17;6;29
9;1;2;27;23;28;24;5;15;31;26;25;11;18;20;32;10;14;30;13;4;16;3;8;12;22;19;21;7;17;6;29;45;26504
45;26504;9;1;2;27;23;28;24;5;15;31;26;25;11;18;20;32;10;14;30;13;4;16;3;8;12;22;19;21;7;17;6;29
9;1;2;27;23;28;24;5;15;31;26;25;11;18;20;32;10;14;30;13;4;16;3;8;12;22;17;21;7;19;6;29;45;26504
45;26504;9;1;2;27;23;28;24;5;15;31;26;25;11;18;20;32;10;14;30;13;4;16;3;8;12;22;17;21;7;19;6;29
9;1;2;19;23;28;24;5;15;31;26;25;11;18;20;32;10;14;30;13;4;16;3;8;12;22;17;21;7;27;6;29;45;26784
45;26784;9;1;2;19;23;28;24;5;15;31;26;25;11;18;20;32;10;14;30;13;4;16;3;8;12;22;17;21;7;27;6;29
30;1;2;19;23;28;24;5;15;31;26;25;11;18;20;32;10;14;9;13;4;16;3;8;12;22;17;21;7;27;6;29;45;26612
45;26612;30;1;2;19;23;28;24;5;15;31;26;25;11;18;20;32;10;14;9;13;4;16;3;8;12;22;17;21;7;27;6;29
30;1;2;19;23;26;24;5;15;31;28;25;11;18;20;32;10;14;9;13;4;16;3;8;12;22;17;21;7;27;6;29;45;26532
45;26532;30;1;2;19;23;26;24;5;15;31;28;25;11;18;20;32;10;14;9;13;4;16;3;8;12;22;17;21;7;27;6;29
30;1;2;19;23;26;24;5;15;31;28;25;11;18;20;32;10;14;9;13;4;16;3;8;29;22;17;21;7;27;6;12;45;26612
45;26612;30;1;2;19;23;26;24;5;15;31;28;25;11;18;20;32;10;14;9;13;4;16;3;8;29;22;17;21;7;27;6;12
30;1;2;19;23;26;24;5;15;31;28;25;11;18;20;8;10;14;9;13;4;16;3;32;29;22;17;21;7;27;6;12;45;26332
45;26332;30;1;2;19;23;26;24;5;15;31;28;25;11;18;20;8;10;14;9;13;4;16;3;32;29;22;17;21;7;27;6;12
30;1;2;19;23;26;24;5;15;31;28;25;16;18;20;8;10;14;9;13;4;11;3;32;29;22;17;21;7;27;6;12;45;26292
45;26292;30;1;2;19;23;26;24;5;15;31;28;25;16;18;20;8;10;14;9;13;4;11;3;32;29;22;17;21;7;27;6;12
30;1;2;19;15;26;24;5;23;31;28;25;16;18;20;8;10;14;9;13;4;11;3;32;29;22;17;21;7;27;6;12;45;27184
45;27184;30;1;2;19;15;26;24;5;23;31;28;25;16;18;20;8;10;14;9;13;4;11;3;32;29;22;17;21;7;27;6;12
30;1;2;19;4;26;24;5;23;31;28;25;16;18;20;8;10;14;9;13;15;11;3;32;29;22;17;21;7;27;6;12;45;27224
45;27224;30;1;2;19;4;26;24;5;23;31;28;25;16;18;20;8;10;14;9;13;15;11;3;32;29;22;17;21;7;27;6;12
30;1;2;19;4;26;24;17;23;31;28;25;16;18;20;8;10;14;9;13;15;11;3;32;29;22;5;21;7;27;6;12;45;27516
