"X1";"X27114";"X23";"X21";"X18";"X25";"X22";"X7";"X29";"X10";"X31";"X28";"X11";"X2";"X1.1";"X26";"X9";"X20";"X8";"X15";"X4";"X6";"X14";"X13";"X27";"X30";"X17";"X12";"X3";"X5";"X24";"X32";"X19";"X16"
53;26320;31;12;29;19;16;18;5;9;21;8;6;1;11;32;4;2;17;28;15;25;13;22;7;3;30;20;27;14;10;24;23;26
31;12;29;19;16;18;5;9;21;8;6;1;11;32;4;2;15;28;17;25;13;22;7;3;30;20;27;14;10;24;23;26;53;26148
53;26148;31;12;29;19;16;18;5;9;21;8;6;1;11;32;4;2;15;28;17;25;13;22;7;3;30;20;27;14;10;24;23;26
31;12;29;19;16;18;5;9;21;8;6;1;11;32;4;2;15;3;17;25;13;22;7;28;30;20;27;14;10;24;23;26;53;26674
53;26674;31;12;29;19;16;18;5;9;21;8;6;1;11;32;4;2;15;3;17;25;13;22;7;28;30;20;27;14;10;24;23;26
31;12;29;19;16;18;5;9;21;11;6;1;8;32;4;2;15;3;17;25;13;22;7;28;30;20;27;14;10;24;23;26;53;26914
53;26914;31;12;29;19;16;18;5;9;21;11;6;1;8;32;4;2;15;3;17;25;13;22;7;28;30;20;27;14;10;24;23;26
31;12;29;19;16;18;5;9;21;22;6;1;8;32;4;2;15;3;17;25;13;11;7;28;30;20;27;14;10;24;23;26;53;26834
53;26834;31;12;29;19;16;18;5;9;21;22;6;1;8;32;4;2;15;3;17;25;13;11;7;28;30;20;27;14;10;24;23;26
31;12;29;19;16;18;5;9;21;22;6;1;8;24;4;2;15;3;17;25;13;11;7;28;30;20;27;14;10;32;23;26;53;26554
53;26554;31;12;29;19;16;18;5;9;21;22;6;1;8;24;4;2;15;3;17;25;13;11;7;28;30;20;27;14;10;32;23;26
31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;2;5;3;17;25;13;11;7;28;30;20;27;14;10;32;23;26;53;26794
53;26794;31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;2;5;3;17;25;13;11;7;28;30;20;27;14;10;32;23;26
31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;2;5;3;17;25;13;11;7;30;28;20;27;14;10;32;23;26;53;26434
53;26434;31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;2;5;3;17;25;13;11;7;30;28;20;27;14;10;32;23;26
31;12;29;19;16;18;15;9;21;22;6;1;17;24;4;2;5;3;8;25;13;11;7;30;28;20;27;14;10;32;23;26;53;26786
53;26434;31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;2;5;3;17;25;13;11;7;30;28;20;27;14;10;32;23;26
31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;14;5;3;17;25;13;11;7;30;28;20;27;2;10;32;23;26;53;26314
53;26314;31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;14;5;3;17;25;13;11;7;30;28;20;27;2;10;32;23;26
31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;14;5;3;17;25;13;11;7;28;30;20;27;2;10;32;23;26;53;26674
53;26314;31;12;29;19;16;18;15;9;21;22;6;1;8;24;4;14;5;3;17;25;13;11;7;30;28;20;27;2;10;32;23;26
31;12;29;19;16;18;15;5;21;22;6;1;8;24;4;14;9;3;17;25;13;11;7;30;28;20;27;2;10;32;23;26;53;26634
54;26634;31;12;29;19;16;18;15;5;21;22;6;1;8;24;4;14;9;3;17;25;13;11;7;30;28;20;27;2;10;32;23;26
31;12;24;19;16;18;15;5;21;22;6;1;8;29;4;14;9;3;17;25;13;11;7;30;28;20;27;2;10;32;23;26;54;27334
54;27334;31;12;24;19;16;18;15;5;21;22;6;1;8;29;4;14;9;3;17;25;13;11;7;30;28;20;27;2;10;32;23;26
31;12;24;19;16;18;15;5;21;13;6;1;8;29;4;14;9;3;17;25;22;11;7;30;28;20;27;2;10;32;23;26;54;27266
54;27266;31;12;24;19;16;18;15;5;21;13;6;1;8;29;4;14;9;3;17;25;22;11;7;30;28;20;27;2;10;32;23;26
31;12;24;19;16;18;15;5;21;13;6;25;8;29;4;14;9;3;17;1;22;11;7;30;28;20;27;2;10;32;23;26;54;27570
54;27570;31;12;24;19;16;18;15;5;21;13;6;25;8;29;4;14;9;3;17;1;22;11;7;30;28;20;27;2;10;32;23;26
31;12;24;19;16;18;15;5;21;13;6;25;8;29;4;14;9;3;17;1;22;10;7;30;28;20;27;2;11;32;23;26;54;27810
54;27810;31;12;24;19;16;18;15;5;21;13;6;25;8;29;4;14;9;3;17;1;22;10;7;30;28;20;27;2;11;32;23;26
31;12;24;19;16;18;15;5;21;13;6;25;8;29;4;14;9;3;17;28;22;10;7;30;1;20;27;2;11;32;23;26;54;27618
54;27618;31;12;24;19;16;18;15;5;21;13;6;25;8;29;4;14;9;3;17;28;22;10;7;30;1;20;27;2;11;32;23;26
31;12;24;19;16;18;15;5;21;13;6;30;8;29;4;14;9;3;17;28;22;10;7;25;1;20;27;2;11;32;23;26;54;27618
54;27618;31;12;24;19;16;18;15;5;21;13;6;30;8;29;4;14;9;3;17;28;22;10;7;25;1;20;27;2;11;32;23;26
31;12;11;19;16;18;15;5;21;13;6;30;8;29;4;14;9;3;17;28;22;10;7;25;1;20;27;2;24;32;23;26;54;26998
54;26998;31;12;11;19;16;18;15;5;21;13;6;30;8;29;4;14;9;3;17;28;22;10;7;25;1;20;27;2;24;32;23;26
31;12;11;19;16;18;15;5;21;13;6;30;7;29;4;14;9;3;17;28;22;10;8;25;1;20;27;2;24;32;23;26;54;26498
54;26498;31;12;11;19;16;18;15;5;21;13;6;30;7;29;4;14;9;3;17;28;22;10;8;25;1;20;27;2;24;32;23;26
31;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;9;3;17;28;22;10;8;25;1;20;27;2;24;32;14;26;54;26462
54;26462;31;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;9;3;17;28;22;10;8;25;1;20;27;2;24;32;14;26
31;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;3;9;17;28;22;10;8;25;1;20;27;2;24;32;14;26;54;25902
54;25902;31;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;3;9;17;28;22;10;8;25;1;20;27;2;24;32;14;26
9;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;3;31;17;28;22;10;8;25;1;20;27;2;24;32;14;26;54;25588
54;25588;9;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;3;31;17;28;22;10;8;25;1;20;27;2;24;32;14;26
9;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;3;31;17;28;22;10;14;25;1;20;27;2;24;32;8;26;54;25708
54;25708;9;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;3;31;17;28;22;10;14;25;1;20;27;2;24;32;8;26
9;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;3;31;32;28;22;10;14;25;1;20;27;2;24;17;8;26;54;25628
54;25628;9;12;11;19;16;18;15;5;21;13;6;30;7;29;4;23;3;31;32;28;22;10;14;25;1;20;27;2;24;17;8;26
9;12;11;19;16;18;15;5;21;13;6;30;7;24;4;23;3;31;32;28;22;10;14;25;1;20;27;2;29;17;8;26;54;25008
54;25008;9;12;11;19;16;18;15;5;21;13;6;30;7;24;4;23;3;31;32;28;22;10;14;25;1;20;27;2;29;17;8;26
9;12;11;19;16;18;15;5;21;13;6;24;7;30;4;23;3;31;32;28;22;10;14;25;1;20;27;2;29;17;8;26;54;25248
54;25248;9;12;11;19;16;18;15;5;21;13;6;24;7;30;4;23;3;31;32;28;22;10;14;25;1;20;27;2;29;17;8;26
16;12;11;19;9;18;15;5;21;13;6;24;7;30;4;23;3;31;32;28;22;10;14;25;1;20;27;2;29;17;8;26;54;25648
54;25648;16;12;11;19;9;18;15;5;21;13;6;24;7;30;4;23;3;31;32;28;22;10;14;25;1;20;27;2;29;17;8;26
16;12;11;19;9;18;15;5;21;13;6;24;7;30;4;23;32;31;3;28;22;10;14;25;1;20;27;2;29;17;8;26;54;26868
54;25648;16;12;11;19;9;18;15;5;21;13;6;24;7;30;4;23;3;31;32;28;22;10;14;25;1;20;27;2;29;17;8;26
16;12;11;19;9;18;15;22;21;13;6;24;7;30;4;23;3;31;32;28;5;10;14;25;1;20;27;2;29;17;8;26;54;25422
54;25422;16;12;11;19;9;18;15;22;21;13;6;24;7;30;4;23;3;31;32;28;5;10;14;25;1;20;27;2;29;17;8;26
16;12;11;19;9;18;15;22;21;13;6;24;7;28;4;23;3;31;32;30;5;10;14;25;1;20;27;2;29;17;8;26;54;25102
54;25102;16;12;11;19;9;18;15;22;21;13;6;24;7;28;4;23;3;31;32;30;5;10;14;25;1;20;27;2;29;17;8;26
16;12;20;19;9;18;15;22;21;13;6;24;7;28;4;23;3;31;32;30;5;10;14;25;1;11;27;2;29;17;8;26;54;25420
55;25420;16;12;20;19;9;18;15;22;21;13;6;24;7;28;4;23;3;31;32;30;5;10;14;25;1;11;27;2;29;17;8;26
16;12;20;19;9;18;15;22;21;13;6;24;7;28;4;23;3;31;32;30;5;10;14;25;8;11;27;2;29;17;1;26;55;25260
55;25260;16;12;20;19;9;18;15;22;21;13;6;24;7;28;4;23;3;31;32;30;5;10;14;25;8;11;27;2;29;17;1;26
16;12;20;19;9;18;15;22;21;13;6;24;7;25;4;23;3;31;32;30;5;10;14;28;8;11;27;2;29;17;1;26;55;25460
55;25460;16;12;20;19;9;18;15;22;21;13;6;24;7;25;4;23;3;31;32;30;5;10;14;28;8;11;27;2;29;17;1;26
16;12;20;24;9;18;15;22;21;13;6;19;7;25;4;23;3;31;32;30;5;10;14;28;8;11;27;2;29;17;1;26;55;25460
55;25460;16;12;20;24;9;18;15;22;21;13;6;19;7;25;4;23;3;31;32;30;5;10;14;28;8;11;27;2;29;17;1;26
2;12;20;24;9;18;15;22;21;13;6;19;7;25;4;23;3;31;32;30;5;10;14;28;8;11;27;16;29;17;1;26;55;24740
55;24740;2;12;20;24;9;18;15;22;21;13;6;19;7;25;4;23;3;31;32;30;5;10;14;28;8;11;27;16;29;17;1;26
2;12;20;24;9;18;15;22;21;13;6;19;7;3;4;23;25;31;32;30;5;10;14;28;8;11;27;16;29;17;1;26;55;25116
55;25116;2;12;20;24;9;18;15;22;21;13;6;19;7;3;4;23;25;31;32;30;5;10;14;28;8;11;27;16;29;17;1;26
2;12;20;24;9;18;15;22;21;13;1;19;7;3;4;23;25;31;32;30;5;10;14;28;8;11;27;16;29;17;6;26;55;25836
55;25836;2;12;20;24;9;18;15;22;21;13;1;19;7;3;4;23;25;31;32;30;5;10;14;28;8;11;27;16;29;17;6;26
2;12;20;24;10;18;15;22;21;13;1;19;7;3;4;23;25;31;32;30;5;9;14;28;8;11;27;16;29;17;6;26;55;25676
55;25676;2;12;20;24;10;18;15;22;21;13;1;19;7;3;4;23;25;31;32;30;5;9;14;28;8;11;27;16;29;17;6;26
30;12;20;24;10;18;15;22;21;13;1;19;7;3;4;23;25;31;32;2;5;9;14;28;8;11;27;16;29;17;6;26;55;25996
55;25996;30;12;20;24;10;18;15;22;21;13;1;19;7;3;4;23;25;31;32;2;5;9;14;28;8;11;27;16;29;17;6;26
30;12;20;21;10;18;15;22;24;13;1;19;7;3;4;23;25;31;32;2;5;9;14;28;8;11;27;16;29;17;6;26;55;26116
55;26116;30;12;20;21;10;18;15;22;24;13;1;19;7;3;4;23;25;31;32;2;5;9;14;28;8;11;27;16;29;17;6;26
30;12;20;21;10;18;15;22;24;13;1;19;7;17;4;23;25;31;32;2;5;9;14;28;8;11;27;16;29;3;6;26;55;26356
55;26356;30;12;20;21;10;18;15;22;24;13;1;19;7;17;4;23;25;31;32;2;5;9;14;28;8;11;27;16;29;3;6;26
30;12;20;5;10;18;15;22;24;13;1;19;7;17;4;23;25;31;32;2;21;9;14;28;8;11;27;16;29;3;6;26;55;26264
55;26264;30;12;20;5;10;18;15;22;24;13;1;19;7;17;4;23;25;31;32;2;21;9;14;28;8;11;27;16;29;3;6;26
30;12;20;5;10;18;2;22;24;13;1;19;7;17;4;23;25;31;32;15;21;9;14;28;8;11;27;16;29;3;6;26;55;26104
55;26104;30;12;20;5;10;18;2;22;24;13;1;19;7;17;4;23;25;31;32;15;21;9;14;28;8;11;27;16;29;3;6;26
30;12;20;5;10;26;2;22;24;13;1;19;7;17;4;23;25;31;32;15;21;9;14;28;8;11;27;16;29;3;6;18;55;25744
55;25744;30;12;20;5;10;26;2;22;24;13;1;19;7;17;4;23;25;31;32;15;21;9;14;28;8;11;27;16;29;3;6;18
30;12;20;5;10;26;2;22;24;13;1;19;7;17;4;23;14;31;32;15;21;9;25;28;8;11;27;16;29;3;6;18;55;25474
55;25474;30;12;20;5;10;26;2;22;24;13;1;19;7;17;4;23;14;31;32;15;21;9;25;28;8;11;27;16;29;3;6;18
30;12;20;13;10;26;2;22;24;5;1;19;7;17;4;23;14;31;32;15;21;9;25;28;8;11;27;16;29;3;6;18;55;25914
55;25914;30;12;20;13;10;26;2;22;24;5;1;19;7;17;4;23;14;31;32;15;21;9;25;28;8;11;27;16;29;3;6;18
21;12;20;13;10;26;2;22;24;5;1;19;7;17;4;23;14;31;32;15;30;9;25;28;8;11;27;16;29;3;6;18;55;25974
55;25974;21;12;20;13;10;26;2;22;24;5;1;19;7;17;4;23;14;31;32;15;30;9;25;28;8;11;27;16;29;3;6;18
21;12;26;13;10;20;2;22;24;5;1;19;7;17;4;23;14;31;32;15;30;9;25;28;8;11;27;16;29;3;6;18;55;25974
55;25974;21;12;26;13;10;20;2;22;24;5;1;19;7;17;4;23;14;31;32;15;30;9;25;28;8;11;27;16;29;3;6;18
21;12;26;13;10;20;2;22;24;5;1;19;7;17;4;15;14;31;32;23;30;9;25;28;8;11;27;16;29;3;6;18;55;25582
55;25582;21;12;26;13;10;20;2;22;24;5;1;19;7;17;4;15;14;31;32;23;30;9;25;28;8;11;27;16;29;3;6;18
21;12;26;13;10;20;2;22;24;5;1;19;7;17;4;15;14;31;32;23;30;9;25;28;8;11;27;16;29;3;18;6;55;25582
55;25582;21;12;26;13;10;20;2;22;24;5;1;19;7;17;4;15;14;31;32;23;30;9;25;28;8;11;27;16;29;3;18;6
21;7;26;13;10;20;2;22;24;5;1;19;12;17;4;15;14;31;32;23;30;9;25;28;8;11;27;16;29;3;18;6;55;25662
56;25662;21;7;26;13;10;20;2;22;24;5;1;19;12;17;4;15;14;31;32;23;30;9;25;28;8;11;27;16;29;3;18;6
4;7;26;13;10;20;2;22;24;5;1;19;12;17;21;15;14;31;32;23;30;9;25;28;8;11;27;16;29;3;18;6;56;26064
56;26064;4;7;26;13;10;20;2;22;24;5;1;19;12;17;21;15;14;31;32;23;30;9;25;28;8;11;27;16;29;3;18;6
4;7;26;13;10;20;2;22;24;5;1;19;12;17;21;15;14;31;32;23;30;3;25;28;8;11;27;16;29;9;18;6;56;26024
56;26024;4;7;26;13;10;20;2;22;24;5;1;19;12;17;21;15;14;31;32;23;30;3;25;28;8;11;27;16;29;9;18;6
4;7;26;13;10;12;2;22;24;5;1;19;20;17;21;15;14;31;32;23;30;3;25;28;8;11;27;16;29;9;18;6;56;25194
56;25194;4;7;26;13;10;12;2;22;24;5;1;19;20;17;21;15;14;31;32;23;30;3;25;28;8;11;27;16;29;9;18;6
4;7;26;13;10;12;2;22;24;5;1;19;20;17;21;15;14;31;32;23;30;3;25;28;8;9;27;16;29;11;18;6;56;25514
56;25514;4;7;26;13;10;12;2;22;24;5;1;19;20;17;21;15;14;31;32;23;30;3;25;28;8;9;27;16;29;11;18;6
4;7;26;16;10;12;2;22;24;5;1;19;20;17;21;15;14;31;32;23;30;3;25;28;8;9;27;13;29;11;18;6;56;25734
56;25734;4;7;26;16;10;12;2;22;24;5;1;19;20;17;21;15;14;31;32;23;30;3;25;28;8;9;27;13;29;11;18;6
4;7;26;16;10;12;2;22;24;5;1;3;20;17;21;15;14;31;32;23;30;19;25;28;8;9;27;13;29;11;18;6;56;25872
56;25872;4;7;26;16;10;12;2;22;24;5;1;3;20;17;21;15;14;31;32;23;30;19;25;28;8;9;27;13;29;11;18;6
4;7;26;16;10;12;2;22;24;5;1;3;20;17;21;15;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6;56;26392
56;26392;4;7;26;16;10;12;2;22;24;5;1;3;20;17;21;15;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6
4;7;26;16;10;12;2;22;24;5;1;3;20;17;15;21;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6;56;26198
56;26198;4;7;26;16;10;12;2;22;24;5;1;3;20;17;15;21;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6
4;7;26;16;10;12;2;22;24;5;1;3;20;9;15;21;14;31;19;23;30;32;25;28;8;17;27;13;29;11;18;6;56;28338
56;26198;4;7;26;16;10;12;2;22;24;5;1;3;20;17;15;21;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6
4;7;26;5;10;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6;56;25998
56;25998;4;7;26;5;10;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6
4;7;10;5;26;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6;56;25998
56;25998;4;7;10;5;26;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;32;25;28;8;9;27;13;29;11;18;6
4;7;10;5;26;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;8;25;28;32;9;27;13;29;11;18;6;56;25104
56;25104;4;7;10;5;26;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;8;25;28;32;9;27;13;29;11;18;6
4;7;10;5;26;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;8;25;28;32;9;27;11;29;13;18;6;56;24664
56;24664;4;7;10;5;26;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;8;25;28;32;9;27;11;29;13;18;6
4;7;10;5;26;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;8;25;28;32;9;18;11;29;13;27;6;56;24904
56;24904;4;7;10;5;26;12;2;22;24;16;1;3;20;17;15;21;14;31;19;23;30;8;25;28;32;9;18;11;29;13;27;6
4;7;10;5;26;12;2;22;24;16;19;3;20;17;15;21;14;31;1;23;30;8;25;28;32;9;18;11;29;13;27;6;56;25200
56;25200;4;7;10;5;26;12;2;22;24;16;19;3;20;17;15;21;14;31;1;23;30;8;25;28;32;9;18;11;29;13;27;6
4;7;10;5;26;12;2;22;24;16;17;3;20;19;15;21;14;31;1;23;30;8;25;28;32;9;18;11;29;13;27;6;56;25320
56;25320;4;7;10;5;26;12;2;22;24;16;17;3;20;19;15;21;14;31;1;23;30;8;25;28;32;9;18;11;29;13;27;6
4;7;10;5;26;12;2;22;24;16;6;3;20;19;15;21;14;31;1;23;30;8;25;28;32;9;18;11;29;13;27;17;56;24116
56;24116;4;7;10;5;26;12;2;22;24;16;6;3;20;19;15;21;14;31;1;23;30;8;25;28;32;9;18;11;29;13;27;17
1;7;10;5;26;12;2;22;24;16;6;3;20;19;15;21;14;31;4;23;30;8;25;28;32;9;18;11;29;13;27;17;56;23996
56;23996;1;7;10;5;26;12;2;22;24;16;6;3;20;19;15;21;14;31;4;23;30;8;25;28;32;9;18;11;29;13;27;17
1;7;10;5;26;12;24;22;2;16;6;3;20;19;15;21;14;31;4;23;30;8;25;28;32;9;18;11;29;13;27;17;56;23904
56;23904;1;7;10;5;26;12;24;22;2;16;6;3;20;19;15;21;14;31;4;23;30;8;25;28;32;9;18;11;29;13;27;17
23;7;10;5;26;12;24;22;2;16;6;3;20;19;15;21;14;31;4;1;30;8;25;28;32;9;18;11;29;13;27;17;56;24520
57;23904;1;7;10;5;26;12;24;22;2;16;6;3;20;19;15;21;14;31;4;23;30;8;25;28;32;9;18;11;29;13;27;17
1;7;10;5;26;12;24;22;2;16;31;3;20;19;15;21;14;6;4;23;30;8;25;28;32;9;18;11;29;13;27;17;57;24882
57;23904;1;7;10;5;26;12;24;22;2;16;6;3;20;19;15;21;14;31;4;23;30;8;25;28;32;9;18;11;29;13;27;17
1;7;10;5;26;12;24;22;2;16;6;3;20;19;15;21;14;31;4;23;30;8;25;28;32;9;17;11;29;13;27;18;57;23984
57;23984;1;7;10;5;26;12;24;22;2;16;6;3;20;19;15;21;14;31;4;23;30;8;25;28;32;9;17;11;29;13;27;18
1;7;10;5;26;12;24;22;2;16;6;3;20;13;15;21;14;31;4;23;30;8;25;28;32;9;17;11;29;19;27;18;57;24792
57;24792;1;7;10;5;26;12;24;22;2;16;6;3;20;13;15;21;14;31;4;23;30;8;25;28;32;9;17;11;29;19;27;18
1;7;10;5;26;12;24;22;2;16;6;8;20;13;15;21;14;31;4;23;30;3;25;28;32;9;17;11;29;19;27;18;57;24872
57;24872;1;7;10;5;26;12;24;22;2;16;6;8;20;13;15;21;14;31;4;23;30;3;25;28;32;9;17;11;29;19;27;18
1;7;10;5;26;12;3;22;2;16;6;8;20;13;15;21;14;31;4;23;30;24;25;28;32;9;17;11;29;19;27;18;57;25224
57;25224;1;7;10;5;26;12;3;22;2;16;6;8;20;13;15;21;14;31;4;23;30;24;25;28;32;9;17;11;29;19;27;18
1;13;10;5;26;12;3;22;2;16;6;8;20;7;15;21;14;31;4;23;30;24;25;28;32;9;17;11;29;19;27;18;57;25544
57;25544;1;13;10;5;26;12;3;22;2;16;6;8;20;7;15;21;14;31;4;23;30;24;25;28;32;9;17;11;29;19;27;18
1;13;10;5;27;12;3;22;2;16;6;8;20;7;15;21;14;31;4;23;30;24;25;28;32;9;17;11;29;19;26;18;57;25764
57;25764;1;13;10;5;27;12;3;22;2;16;6;8;20;7;15;21;14;31;4;23;30;24;25;28;32;9;17;11;29;19;26;18
1;13;10;5;27;12;3;22;2;16;11;8;20;7;15;21;14;31;4;23;30;24;25;28;32;9;17;6;29;19;26;18;57;26164
57;26164;1;13;10;5;27;12;3;22;2;16;11;8;20;7;15;21;14;31;4;23;30;24;25;28;32;9;17;6;29;19;26;18
1;13;10;5;27;12;3;22;2;16;11;8;20;7;15;21;14;31;4;23;24;30;25;28;32;9;17;6;29;19;26;18;57;26284
57;26284;1;13;10;5;27;12;3;22;2;16;11;8;20;7;15;21;14;31;4;23;24;30;25;28;32;9;17;6;29;19;26;18
1;13;10;5;27;6;3;22;2;16;11;8;20;7;15;21;14;31;4;23;24;30;25;28;32;9;17;12;29;19;26;18;57;25424
57;25424;1;13;10;5;27;6;3;22;2;16;11;8;20;7;15;21;14;31;4;23;24;30;25;28;32;9;17;12;29;19;26;18
1;13;10;5;27;6;22;3;2;16;11;8;20;7;15;21;14;31;4;23;24;30;25;28;32;9;17;12;29;19;26;18;57;25682
57;25682;1;13;10;5;27;6;22;3;2;16;11;8;20;7;15;21;14;31;4;23;24;30;25;28;32;9;17;12;29;19;26;18
1;26;10;5;27;6;22;3;2;16;11;8;20;7;15;21;14;31;4;23;24;30;25;28;32;9;17;12;29;19;13;18;57;25152
57;25152;1;26;10;5;27;6;22;3;2;16;11;8;20;7;15;21;14;31;4;23;24;30;25;28;32;9;17;12;29;19;13;18
1;26;10;5;27;6;22;3;2;16;4;8;20;7;15;21;14;31;11;23;24;30;25;28;32;9;17;12;29;19;13;18;57;25632
57;25632;1;26;10;5;27;6;22;3;2;16;4;8;20;7;15;21;14;31;11;23;24;30;25;28;32;9;17;12;29;19;13;18
1;26;10;11;27;6;22;3;2;16;4;8;20;7;15;21;14;31;5;23;24;30;25;28;32;9;17;12;29;19;13;18;57;25332
57;25332;1;26;10;11;27;6;22;3;2;16;4;8;20;7;15;21;14;31;5;23;24;30;25;28;32;9;17;12;29;19;13;18
1;26;10;11;27;6;22;13;2;16;4;8;20;7;15;21;14;31;5;23;24;30;25;28;32;9;17;12;29;19;3;18;57;25532
57;25532;1;26;10;11;27;6;22;13;2;16;4;8;20;7;15;21;14;31;5;23;24;30;25;28;32;9;17;12;29;19;3;18
1;26;10;11;27;6;22;13;2;16;4;8;20;7;15;21;14;31;5;23;3;30;25;28;32;9;17;12;29;19;24;18;57;25906
57;25532;1;26;10;11;27;6;22;13;2;16;4;8;20;7;15;21;14;31;5;23;24;30;25;28;32;9;17;12;29;19;3;18
1;26;10;11;27;6;22;13;2;16;4;7;20;8;15;21;14;31;5;23;24;30;25;28;32;9;17;12;29;19;3;18;57;25372
57;25372;1;26;10;11;27;6;22;13;2;16;4;7;20;8;15;21;14;31;5;23;24;30;25;28;32;9;17;12;29;19;3;18
1;26;10;28;27;6;22;13;2;16;4;7;20;8;15;21;14;31;5;23;24;30;25;11;32;9;17;12;29;19;3;18;57;26246
57;26246;1;26;10;28;27;6;22;13;2;16;4;7;20;8;15;21;14;31;5;23;24;30;25;11;32;9;17;12;29;19;3;18
1;26;10;16;27;6;22;13;2;28;4;7;20;8;15;21;14;31;5;23;24;30;25;11;32;9;17;12;29;19;3;18;57;26170
57;26170;1;26;10;16;27;6;22;13;2;28;4;7;20;8;15;21;14;31;5;23;24;30;25;11;32;9;17;12;29;19;3;18
30;26;10;16;27;6;22;13;2;28;4;7;20;8;15;21;14;31;5;23;24;1;25;11;32;9;17;12;29;19;3;18;57;26600
58;26600;30;26;10;16;27;6;22;13;2;28;4;7;20;8;15;21;14;31;5;23;24;1;25;11;32;9;17;12;29;19;3;18
30;26;10;16;27;19;22;13;2;28;4;7;20;8;15;21;14;31;5;23;24;1;25;11;32;9;17;12;29;6;3;18;58;27178
58;27178;30;26;10;16;27;19;22;13;2;28;4;7;20;8;15;21;14;31;5;23;24;1;25;11;32;9;17;12;29;6;3;18
30;26;10;16;27;19;22;13;2;28;4;7;18;8;15;21;14;31;5;23;24;1;25;11;32;9;17;12;29;6;3;20;58;27058
58;27058;30;26;10;16;27;19;22;13;2;28;4;7;18;8;15;21;14;31;5;23;24;1;25;11;32;9;17;12;29;6;3;20
30;26;10;16;27;19;22;13;2;28;4;7;18;8;15;21;14;31;5;11;24;1;25;23;32;9;17;12;29;6;3;20;58;27138
58;27138;30;26;10;16;27;19;22;13;2;28;4;7;18;8;15;21;14;31;5;11;24;1;25;23;32;9;17;12;29;6;3;20
30;26;10;16;27;19;22;8;2;28;4;7;18;13;15;21;14;31;5;11;24;1;25;23;32;9;17;12;29;6;3;20;58;26938
58;26938;30;26;10;16;27;19;22;8;2;28;4;7;18;13;15;21;14;31;5;11;24;1;25;23;32;9;17;12;29;6;3;20
18;26;10;16;27;19;22;8;2;28;4;7;30;13;15;21;14;31;5;11;24;1;25;23;32;9;17;12;29;6;3;20;58;26858
58;26858;18;26;10;16;27;19;22;8;2;28;4;7;30;13;15;21;14;31;5;11;24;1;25;23;32;9;17;12;29;6;3;20
18;26;10;16;27;19;22;8;2;28;4;7;30;20;15;21;14;31;5;11;24;1;25;23;32;9;17;12;29;6;3;13;58;27394
58;27394;18;26;10;16;27;19;22;8;2;28;4;7;30;20;15;21;14;31;5;11;24;1;25;23;32;9;17;12;29;6;3;13
18;26;10;16;27;17;22;8;2;28;4;7;30;20;15;21;14;31;5;11;24;1;25;23;32;9;19;12;29;6;3;13;58;27434
58;27434;18;26;10;16;27;17;22;8;2;28;4;7;30;20;15;21;14;31;5;11;24;1;25;23;32;9;19;12;29;6;3;13
18;26;10;16;27;17;22;8;6;28;4;7;30;20;15;21;14;31;5;11;24;1;25;23;32;9;19;12;29;2;3;13;58;27294
58;27294;18;26;10;16;27;17;22;8;6;28;4;7;30;20;15;21;14;31;5;11;24;1;25;23;32;9;19;12;29;2;3;13
18;26;10;16;27;17;22;8;6;28;4;7;20;30;15;21;14;31;5;11;24;1;25;23;32;9;19;12;29;2;3;13;58;26894
