"X1";"X290";"X45";"X36";"X2";"X34";"X18";"X56";"X16";"X17";"X63";"X49";"X28";"X4";"X58";"X57";"X40";"X12";"X7";"X25";"X21";"X62";"X44";"X48";"X29";"X31";"X59";"X60";"X32";"X47";"X22";"X41";"X54";"X24";"X19";"X30";"X50";"X10";"X35";"X55";"X33";"X27";"X14";"X13";"X51";"X52";"X37";"X43";"X26";"X5";"X46";"X53";"X11";"X8";"X1.1";"X39";"X6";"X20";"X9";"X15";"X61";"X3";"X64";"X38";"X23";"X42"
20;12;57;40;17;47;18;15;58;2;28;27;26;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;3;56;4;23;22;24;39;48;43;38;42;8;32;7;19;30;45;63;60;25;34;62;54;11;1;14;53;13;44;50;33;22;286
22;286;20;12;57;40;17;47;18;15;58;2;28;27;26;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;3;56;4;23;22;24;39;48;43;38;42;8;32;7;19;30;45;63;60;25;34;62;54;11;1;14;53;13;44;50;33
20;12;57;40;17;47;18;15;58;2;28;42;26;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;3;56;4;23;22;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;54;11;1;14;53;13;44;50;33;22;278
22;278;20;12;57;40;17;47;18;15;58;2;28;42;26;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;3;56;4;23;22;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;54;11;1;14;53;13;44;50;33
20;12;57;40;17;47;18;15;58;26;28;42;2;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;3;56;4;23;22;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;54;11;1;14;53;13;44;50;33;22;278
22;278;20;12;57;40;17;47;18;15;58;26;28;42;2;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;3;56;4;23;22;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;54;11;1;14;53;13;44;50;33
20;12;3;40;17;47;18;15;58;26;28;42;2;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;56;4;23;22;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;54;11;1;14;53;13;44;50;33;22;282
22;282;20;12;3;40;17;47;18;15;58;26;28;42;2;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;56;4;23;22;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;54;11;1;14;53;13;44;50;33
20;12;3;40;17;47;18;15;58;26;28;42;2;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;56;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;22;11;1;14;53;13;44;50;33;22;282
22;282;20;12;3;40;17;47;18;15;58;26;28;42;2;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;56;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;22;11;1;14;53;13;44;50;33
33;12;3;40;17;47;18;15;58;26;28;42;2;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;56;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;22;11;1;14;53;13;44;50;20;22;282
22;282;33;12;3;40;17;47;18;15;58;26;28;42;2;35;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;56;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;22;11;1;14;53;13;44;50;20
33;12;3;40;17;47;18;15;58;26;28;42;2;56;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;22;11;1;14;53;13;44;50;20;22;260
22;260;33;12;3;40;17;47;18;15;58;26;28;42;2;56;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;22;11;1;14;53;13;44;50;20
33;12;3;40;17;47;18;15;58;26;28;42;2;56;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;44;11;1;14;53;13;22;50;20;22;260
23;260;33;12;3;40;17;47;18;15;58;26;28;42;2;56;64;46;36;31;6;10;59;21;16;52;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;44;11;1;14;53;13;22;50;20
33;12;3;40;17;10;18;15;58;26;28;42;2;56;64;46;36;31;6;47;59;21;16;52;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;44;11;1;14;53;13;22;50;20;23;260
23;260;33;12;3;40;17;10;18;15;58;26;28;42;2;56;64;46;36;31;6;47;59;21;16;52;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;44;11;1;14;53;13;22;50;20
33;12;3;40;17;10;18;15;58;26;28;42;2;56;64;46;36;31;6;47;59;21;16;52;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1;23;260
23;260;33;12;3;40;17;10;18;15;58;26;28;42;2;56;64;46;36;31;6;47;59;21;16;52;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;38;27;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1
33;12;3;40;17;10;18;15;58;26;28;42;2;56;64;46;36;31;6;47;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;27;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1;23;260
23;260;33;12;3;40;17;10;18;15;58;26;28;42;2;56;64;46;36;31;6;47;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;27;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1
33;12;3;40;17;10;18;15;58;26;28;42;2;56;64;46;36;31;6;27;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1;23;274
23;274;33;12;3;40;17;10;18;15;58;26;28;42;2;56;64;46;36;31;6;27;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1
33;12;3;40;17;10;18;15;58;26;28;42;2;6;64;46;36;31;56;27;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1;23;278
23;278;33;12;3;40;17;10;18;15;58;26;28;42;2;6;64;46;36;31;56;27;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1
33;12;6;40;17;10;18;15;58;26;28;42;2;3;64;46;36;31;56;27;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1;23;284
23;284;33;12;6;40;17;10;18;15;58;26;28;42;2;3;64;46;36;31;56;27;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1
33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;36;31;42;27;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1;23;288
23;288;33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;36;31;42;27;59;21;16;38;51;55;37;29;61;41;5;9;49;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;60;25;34;62;44;11;20;14;53;13;22;50;1
33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;36;31;42;27;59;21;16;38;51;55;37;29;61;41;5;9;60;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;290
23;290;33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;36;31;42;27;59;21;16;38;51;55;37;29;61;41;5;9;60;57;35;4;23;54;24;39;48;43;52;47;8;32;7;19;30;45;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;51;55;37;29;61;41;5;9;60;57;35;4;23;54;24;39;48;43;52;47;8;32;7;36;30;45;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;286
23;286;33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;51;55;37;29;61;41;5;9;60;57;35;4;23;54;24;39;48;43;52;47;8;32;7;36;30;45;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;37;55;51;29;61;41;5;9;60;57;35;4;23;54;24;39;48;43;52;47;8;32;7;36;30;45;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;274
23;274;33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;37;55;51;29;61;41;5;9;60;57;35;4;23;54;24;39;48;43;52;47;8;32;7;36;30;45;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;37;55;51;29;61;41;5;9;60;57;35;4;23;54;24;45;48;43;52;47;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;274
23;274;33;12;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;37;55;51;29;61;41;5;9;60;57;35;4;23;54;24;45;48;43;52;47;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;57;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;37;55;51;29;61;41;5;9;60;12;35;4;23;54;24;45;48;43;52;47;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;274
23;274;33;57;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;37;55;51;29;61;41;5;9;60;12;35;4;23;54;24;45;48;43;52;47;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;57;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;37;55;51;29;61;41;5;9;60;12;35;4;23;54;24;45;48;43;47;52;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;270
23;270;33;57;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;27;59;21;16;38;37;55;51;29;61;41;5;9;60;12;35;4;23;54;24;45;48;43;47;52;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;57;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;60;12;35;4;23;54;24;45;48;43;47;27;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;248
23;248;33;57;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;60;12;35;4;23;54;24;45;48;43;47;27;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;57;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;23;54;24;45;60;43;47;27;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;248
23;248;33;57;6;40;17;10;18;15;58;26;28;56;2;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;23;54;24;45;60;43;47;27;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;57;6;40;2;10;18;15;58;26;28;56;17;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;23;54;24;45;60;43;47;27;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1;23;248
23;248;33;57;6;40;2;10;18;15;58;26;28;56;17;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;23;54;24;45;60;43;47;27;8;32;7;36;30;39;63;49;25;34;62;44;11;20;14;53;13;22;50;1
33;57;6;40;2;10;18;15;58;26;28;56;17;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;53;13;22;50;1;23;260
23;260;33;57;6;40;2;10;18;15;58;26;28;56;17;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;53;13;22;50;1
33;57;6;40;2;10;18;15;58;26;28;56;17;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;53;22;13;50;1;23;260
23;260;33;57;6;40;2;10;18;15;58;26;28;56;17;3;64;46;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;53;22;13;50;1
33;57;6;40;2;10;18;15;58;26;46;56;17;3;64;28;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;53;22;13;50;1;23;284
23;284;33;57;6;40;2;10;18;15;58;26;46;56;17;3;64;28;19;31;42;52;59;21;16;38;37;55;51;29;61;41;5;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;53;22;13;50;1
33;57;6;40;2;10;18;15;58;26;46;56;17;3;64;28;19;31;42;52;59;21;16;38;37;55;51;29;61;41;13;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;53;22;5;50;1;23;284
24;284;33;57;6;40;2;10;18;15;58;26;46;56;17;3;64;28;19;31;42;52;59;21;16;38;37;55;51;29;61;41;13;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;53;22;5;50;1
33;57;6;40;2;10;18;15;58;26;46;56;17;53;64;28;19;31;42;52;59;21;16;38;37;55;51;29;61;41;13;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;3;22;5;50;1;24;280
24;280;33;57;6;40;2;10;18;15;58;26;46;56;17;53;64;28;19;31;42;52;59;21;16;38;37;55;51;29;61;41;13;9;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;3;22;5;50;1
33;57;6;40;2;10;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;29;61;41;13;19;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;3;22;5;50;1;24;270
24;270;33;57;6;40;2;10;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;29;61;41;13;19;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;36;30;39;63;23;25;34;62;44;11;20;14;3;22;5;50;1
33;57;6;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;29;61;41;13;19;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;10;30;39;63;23;25;34;62;44;11;20;14;3;22;5;50;1;24;286
24;286;33;57;6;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;29;61;41;13;19;48;12;35;4;49;54;24;45;60;43;47;27;8;32;7;10;30;39;63;23;25;34;62;44;11;20;14;3;22;5;50;1
33;57;6;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;29;61;41;13;19;48;12;35;4;49;54;3;45;60;43;47;27;8;32;7;10;30;39;63;23;25;34;62;44;11;20;14;24;22;5;50;1;24;280
24;280;33;57;6;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;29;61;41;13;19;48;12;35;4;49;54;3;45;60;43;47;27;8;32;7;10;30;39;63;23;25;34;62;44;11;20;14;24;22;5;50;1
33;57;6;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;27;61;41;13;19;48;12;35;4;49;54;3;45;60;43;47;29;8;32;7;10;30;39;63;23;25;34;62;44;11;20;14;24;22;5;50;1;24;272
24;272;33;57;6;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;27;61;41;13;19;48;12;35;4;49;54;3;45;60;43;47;29;8;32;7;10;30;39;63;23;25;34;62;44;11;20;14;24;22;5;50;1
33;57;49;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;29;8;32;7;10;30;39;63;23;25;34;62;44;11;20;14;24;22;5;50;1;24;260
24;260;33;57;49;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;52;59;21;16;38;37;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;29;8;32;7;10;30;39;63;23;25;34;62;44;11;20;14;24;22;5;50;1
33;57;49;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;14;59;21;16;38;37;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;29;8;32;7;10;30;39;63;23;25;34;62;44;11;20;52;24;22;5;50;1;24;270
24;270;33;57;49;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;14;59;21;16;38;37;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;29;8;32;7;10;30;39;63;23;25;34;62;44;11;20;52;24;22;5;50;1
33;57;49;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;14;59;21;16;38;29;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;30;39;63;23;25;34;62;44;11;20;52;24;22;5;50;1;24;274
24;274;33;57;49;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;14;59;21;16;38;29;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;30;39;63;23;25;34;62;44;11;20;52;24;22;5;50;1
33;57;49;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;14;59;21;16;38;29;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;30;39;63;23;22;34;62;44;11;20;52;24;25;5;50;1;24;274
24;274;33;57;49;40;2;36;18;15;58;26;46;56;17;53;64;28;9;31;42;14;59;21;16;38;29;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;30;39;63;23;22;34;62;44;11;20;52;24;25;5;50;1
33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;30;39;63;23;22;34;62;44;11;20;52;24;25;5;50;1;24;266
24;266;33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;55;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;30;39;63;23;22;34;62;44;11;20;52;24;25;5;50;1
33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;30;39;63;55;22;34;62;44;11;20;52;24;25;5;50;1;24;266
24;266;33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;27;61;41;13;19;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;30;39;63;55;22;34;62;44;11;20;52;24;25;5;50;1
33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;27;61;41;13;30;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;20;52;24;25;5;50;1;24;270
24;270;33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;27;61;41;13;30;48;12;35;4;6;54;3;45;60;43;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;20;52;24;25;5;50;1
33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;43;61;41;13;30;48;12;35;4;6;54;3;45;60;27;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;20;52;24;25;5;50;1;24;270
24;270;33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;43;61;41;13;30;48;12;35;4;6;54;3;45;60;27;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;20;52;24;25;5;50;1
33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;20;52;24;25;5;50;1;24;270
24;270;33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;20;52;24;25;5;50;1
33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;24;52;20;25;5;50;1;24;270
24;270;33;57;49;40;2;36;18;15;58;56;46;26;17;53;64;28;9;31;42;14;59;21;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;24;52;20;25;5;50;1
33;57;49;40;2;36;21;15;58;56;46;26;17;53;64;28;9;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;24;52;20;25;5;50;1;24;274
24;274;33;57;49;40;2;36;21;15;58;56;46;26;17;53;64;28;9;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;32;7;10;19;39;63;55;22;34;62;44;11;24;52;20;25;5;50;1
33;57;49;40;2;36;21;15;58;56;46;26;17;53;64;28;9;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;1;24;262
24;262;33;57;49;40;2;36;21;15;58;56;46;26;17;53;64;28;9;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;1
33;57;49;53;2;36;21;15;58;56;46;26;17;40;64;28;9;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;1;24;254
24;254;33;57;49;53;2;36;21;15;58;56;46;26;17;40;64;28;9;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;1
33;57;17;53;2;36;21;15;58;56;46;26;49;40;64;28;9;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;1;24;256
24;256;33;57;17;53;2;36;21;15;58;56;46;26;49;40;64;28;9;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;1
33;57;17;53;2;36;21;15;58;56;46;26;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9;24;260
25;260;33;57;17;53;2;36;21;15;58;56;46;26;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;4;43;54;3;45;60;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9
33;57;17;53;2;36;21;15;58;56;46;26;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;60;43;54;3;45;4;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9;25;260
25;260;33;57;17;53;2;36;21;15;58;56;46;26;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;6;61;41;13;30;48;12;35;60;43;54;3;45;4;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9
33;57;17;53;2;36;21;15;58;6;46;26;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;56;61;41;13;30;48;12;35;60;43;54;3;45;4;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9;25;264
25;264;33;57;17;53;2;36;21;15;58;6;46;26;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;56;61;41;13;30;48;12;35;60;43;54;3;45;4;27;47;37;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9
33;57;17;53;2;36;21;15;58;6;46;26;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;37;61;41;13;30;48;12;35;60;43;54;3;45;4;27;47;56;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9;25;264
25;264;33;57;17;53;2;36;21;15;58;6;46;26;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;37;61;41;13;30;48;12;35;60;43;54;3;45;4;27;47;56;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9
33;57;17;53;2;36;21;15;58;6;46;30;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;37;61;41;13;26;48;12;35;60;43;54;3;45;4;27;47;56;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9;25;266
25;266;33;57;17;53;2;36;21;15;58;6;46;30;49;40;64;28;1;31;42;14;59;18;16;38;29;23;51;37;61;41;13;26;48;12;35;60;43;54;3;45;4;27;47;56;8;63;7;10;19;39;32;55;22;34;62;44;11;24;52;20;25;5;50;9
