"X1";"X28646";"X4";"X16";"X3";"X13";"X19";"X1.1";"X12";"X6";"X17";"X29";"X10";"X27";"X11";"X23";"X5";"X21";"X8";"X7";"X32";"X30";"X25";"X31";"X9";"X18";"X15";"X20";"X22";"X14";"X2";"X28";"X24";"X26"
49;26462;13;8;24;9;4;27;16;3;15;1;26;20;12;21;19;5;28;2;10;11;14;32;18;17;30;23;31;6;7;25;22;29
13;26;24;9;4;27;16;3;15;1;8;20;12;21;19;5;28;2;10;11;14;32;18;17;30;23;31;6;7;25;22;29;49;26264
49;26264;13;26;24;9;4;27;16;3;15;1;8;20;12;21;19;5;28;2;10;11;14;32;18;17;30;23;31;6;7;25;22;29
13;26;24;9;4;27;16;3;15;1;8;20;12;21;19;18;28;2;10;11;14;32;5;17;30;23;31;6;7;25;22;29;49;26190
49;26190;13;26;24;9;4;27;16;3;15;1;8;20;12;21;19;18;28;2;10;11;14;32;5;17;30;23;31;6;7;25;22;29
13;26;24;9;7;27;16;3;15;1;8;20;12;21;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;25;22;29;49;26110
49;26110;13;26;24;9;7;27;16;3;15;1;8;20;12;21;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;25;22;29
13;26;24;9;7;27;21;3;15;1;8;20;12;16;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;25;22;29;49;27096
49;27096;13;26;24;9;7;27;21;3;15;1;8;20;12;16;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;25;22;29
13;26;24;9;7;27;21;3;16;1;8;20;12;15;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;25;22;29;49;27116
49;27116;13;26;24;9;7;27;21;3;16;1;8;20;12;15;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;25;22;29
13;26;24;1;7;27;21;3;16;9;8;20;12;15;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;25;22;29;49;27236
49;27236;13;26;24;1;7;27;21;3;16;9;8;20;12;15;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;25;22;29
13;26;24;1;7;25;21;3;16;9;8;20;12;15;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;27;22;29;49;27676
49;27676;13;26;24;1;7;25;21;3;16;9;8;20;12;15;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;27;22;29
13;26;3;1;7;25;21;24;16;9;8;20;12;15;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;27;22;29;49;27774
49;27774;13;26;3;1;7;25;21;24;16;9;8;20;12;15;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;27;22;29
13;26;15;1;7;25;21;24;16;9;8;20;12;3;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;27;22;29;49;27874
49;27874;13;26;15;1;7;25;21;24;16;9;8;20;12;3;19;18;28;2;10;11;14;32;5;17;30;23;31;6;4;27;22;29
13;26;31;1;7;25;21;24;16;9;8;20;12;3;19;18;28;2;10;11;14;32;5;17;30;23;15;6;4;27;22;29;49;27276
49;27276;13;26;31;1;7;25;21;24;16;9;8;20;12;3;19;18;28;2;10;11;14;32;5;17;30;23;15;6;4;27;22;29
13;26;31;1;7;25;21;24;16;9;8;20;12;3;19;18;28;2;10;11;14;29;5;17;30;23;15;6;4;27;22;32;49;27256
49;27256;13;26;31;1;7;25;21;24;16;9;8;20;12;3;19;18;28;2;10;11;14;29;5;17;30;23;15;6;4;27;22;32
13;26;31;1;7;25;21;23;16;9;8;20;12;3;19;18;28;2;10;11;14;29;5;17;30;24;15;6;4;27;22;32;49;27656
49;27656;13;26;31;1;7;25;21;23;16;9;8;20;12;3;19;18;28;2;10;11;14;29;5;17;30;24;15;6;4;27;22;32
13;26;31;1;7;25;21;23;16;9;8;20;12;3;19;18;28;2;10;11;14;29;15;17;30;24;5;6;4;27;22;32;49;27456
49;27456;13;26;31;1;7;25;21;23;16;9;8;20;12;3;19;18;28;2;10;11;14;29;15;17;30;24;5;6;4;27;22;32
13;26;31;1;7;25;21;10;16;9;8;20;12;3;19;18;28;2;23;11;14;29;15;17;30;24;5;6;4;27;22;32;49;27664
49;27664;13;26;31;1;7;25;21;10;16;9;8;20;12;3;19;18;28;2;23;11;14;29;15;17;30;24;5;6;4;27;22;32
13;26;31;1;7;25;21;10;16;9;20;8;12;3;19;18;28;2;23;11;14;29;15;17;30;24;5;6;4;27;22;32;49;27284
49;27284;13;26;31;1;7;25;21;10;16;9;20;8;12;3;19;18;28;2;23;11;14;29;15;17;30;24;5;6;4;27;22;32
13;26;31;1;7;25;21;10;16;9;20;8;12;3;19;18;28;2;23;11;14;29;15;17;30;24;5;6;4;32;22;27;49;27284
49;27284;13;26;31;1;7;25;21;10;16;9;20;8;12;3;19;18;28;2;23;11;14;29;15;17;30;24;5;6;4;32;22;27
13;26;31;1;7;25;21;10;16;9;14;8;12;3;19;18;28;2;23;11;20;29;15;17;30;24;5;6;4;32;22;27;49;27558
49;27558;13;26;31;1;7;25;21;10;16;9;14;8;12;3;19;18;28;2;23;11;20;29;15;17;30;24;5;6;4;32;22;27
13;26;31;1;7;25;21;10;16;9;14;8;12;3;19;18;28;2;23;11;20;29;22;17;30;24;5;6;4;32;15;27;49;27608
50;27608;13;26;31;1;7;25;21;10;16;9;14;8;12;3;19;18;28;2;23;11;20;29;22;17;30;24;5;6;4;32;15;27
13;26;31;1;7;25;21;10;11;9;14;8;12;3;19;18;28;2;23;16;20;29;22;17;30;24;5;6;4;32;15;27;50;27928
50;27928;13;26;31;1;7;25;21;10;11;9;14;8;12;3;19;18;28;2;23;16;20;29;22;17;30;24;5;6;4;32;15;27
13;26;31;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;23;16;20;29;22;17;30;24;9;6;4;32;15;27;50;27868
50;27868;13;26;31;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;23;16;20;29;22;17;30;24;9;6;4;32;15;27
13;26;31;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;29;16;20;23;22;17;30;24;9;6;4;32;15;27;50;27468
50;27468;13;26;31;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;29;16;20;23;22;17;30;24;9;6;4;32;15;27
13;30;31;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;29;16;20;23;22;17;26;24;9;6;4;32;15;27;50;27728
50;27728;13;30;31;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;29;16;20;23;22;17;26;24;9;6;4;32;15;27
13;30;26;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;29;16;20;23;22;17;31;24;9;6;4;32;15;27;50;27568
50;27568;13;30;26;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;29;16;20;23;22;17;31;24;9;6;4;32;15;27
13;30;26;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;29;23;20;16;22;17;31;24;9;6;4;32;15;27;50;27886
50;27886;13;30;26;1;7;25;21;10;11;5;14;8;12;3;19;18;28;2;29;23;20;16;22;17;31;24;9;6;4;32;15;27
13;30;26;1;7;25;21;10;11;5;14;8;12;3;2;18;28;19;29;23;20;16;22;17;31;24;9;6;4;32;15;27;50;27646
50;27646;13;30;26;1;7;25;21;10;11;5;14;8;12;3;2;18;28;19;29;23;20;16;22;17;31;24;9;6;4;32;15;27
13;30;26;1;7;25;21;10;23;5;14;8;12;3;2;18;28;19;29;11;20;16;22;17;31;24;9;6;4;32;15;27;50;27528
50;27528;13;30;26;1;7;25;21;10;23;5;14;8;12;3;2;18;28;19;29;11;20;16;22;17;31;24;9;6;4;32;15;27
13;30;26;1;7;25;24;10;23;5;14;8;12;3;2;18;28;19;29;11;20;16;22;17;31;21;9;6;4;32;15;27;50;27228
50;27228;13;30;26;1;7;25;24;10;23;5;14;8;12;3;2;18;28;19;29;11;20;16;22;17;31;21;9;6;4;32;15;27
13;8;26;1;7;25;24;10;23;5;14;30;12;3;2;18;28;19;29;11;20;16;22;17;31;21;9;6;4;32;15;27;50;27150
50;27150;13;8;26;1;7;25;24;10;23;5;14;30;12;3;2;18;28;19;29;11;20;16;22;17;31;21;9;6;4;32;15;27
13;8;26;1;23;25;24;10;7;5;14;30;12;3;2;18;28;19;29;11;20;16;22;17;31;21;9;6;4;32;15;27;50;26966
50;26966;13;8;26;1;23;25;24;10;7;5;14;30;12;3;2;18;28;19;29;11;20;16;22;17;31;21;9;6;4;32;15;27
28;8;26;1;23;25;24;10;7;5;14;30;12;3;2;18;13;19;29;11;20;16;22;17;31;21;9;6;4;32;15;27;50;27114
50;27114;28;8;26;1;23;25;24;10;7;5;14;30;12;3;2;18;13;19;29;11;20;16;22;17;31;21;9;6;4;32;15;27
28;8;26;1;23;25;24;10;7;5;14;30;12;3;2;18;13;19;29;11;17;16;22;20;31;21;9;6;4;32;15;27;50;27374
50;27374;28;8;26;1;23;25;24;10;7;5;14;30;12;3;2;18;13;19;29;11;17;16;22;20;31;21;9;6;4;32;15;27
28;8;26;1;23;25;24;22;7;5;14;30;12;3;2;18;13;19;29;11;17;16;10;20;31;21;9;6;4;32;15;27;50;27164
50;27164;28;8;26;1;23;25;24;22;7;5;14;30;12;3;2;18;13;19;29;11;17;16;10;20;31;21;9;6;4;32;15;27
28;8;26;1;25;23;24;22;7;5;14;30;12;3;2;18;13;19;29;11;17;16;10;20;31;21;9;6;4;32;15;27;50;27484
50;27484;28;8;26;1;25;23;24;22;7;5;14;30;12;3;2;18;13;19;29;11;17;16;10;20;31;21;9;6;4;32;15;27
28;8;26;1;25;23;24;22;7;5;14;2;12;3;30;18;13;19;29;11;17;16;10;20;31;21;9;6;4;32;15;27;50;27886
50;27886;28;8;26;1;25;23;24;22;7;5;14;2;12;3;30;18;13;19;29;11;17;16;10;20;31;21;9;6;4;32;15;27
28;8;26;1;25;23;24;22;7;5;14;2;12;3;30;18;6;19;29;11;17;16;10;20;31;21;9;13;4;32;15;27;50;26686
50;26686;28;8;26;1;25;23;24;22;7;5;14;2;12;3;30;18;6;19;29;11;17;16;10;20;31;21;9;13;4;32;15;27
28;8;26;1;25;23;24;22;2;5;14;7;12;3;30;18;6;19;29;11;17;16;10;20;31;21;9;13;4;32;15;27;50;26846
50;26846;28;8;26;1;25;23;24;22;2;5;14;7;12;3;30;18;6;19;29;11;17;16;10;20;31;21;9;13;4;32;15;27
28;8;26;1;25;23;24;22;2;5;14;7;12;3;30;18;6;19;29;11;4;16;10;20;31;21;9;13;17;32;15;27;50;26738
50;26738;28;8;26;1;25;23;24;22;2;5;14;7;12;3;30;18;6;19;29;11;4;16;10;20;31;21;9;13;17;32;15;27
28;8;31;1;25;23;24;22;2;5;14;7;12;3;30;18;6;19;29;11;4;16;10;20;26;21;9;13;17;32;15;27;50;27058
51;26738;28;8;26;1;25;23;24;22;2;5;14;7;12;3;30;18;6;19;29;11;4;16;10;20;31;21;9;13;17;32;15;27
28;8;26;1;25;23;24;22;2;5;21;7;12;3;30;18;6;19;29;11;4;16;10;20;31;14;9;13;17;32;15;27;51;27258
51;27258;28;8;26;1;25;23;24;22;2;5;21;7;12;3;30;18;6;19;29;11;4;16;10;20;31;14;9;13;17;32;15;27
28;8;26;1;25;23;24;22;2;5;21;7;12;3;30;18;6;19;29;11;4;16;10;9;31;14;20;13;17;32;15;27;51;27002
51;27002;28;8;26;1;25;23;24;22;2;5;21;7;12;3;30;18;6;19;29;11;4;16;10;9;31;14;20;13;17;32;15;27
28;8;17;1;25;23;24;22;2;5;21;7;12;3;30;18;6;19;29;11;4;16;10;9;31;14;20;13;26;32;15;27;51;27282
51;27282;28;8;17;1;25;23;24;22;2;5;21;7;12;3;30;18;6;19;29;11;4;16;10;9;31;14;20;13;26;32;15;27
28;8;17;1;25;23;24;22;2;5;21;7;12;3;30;18;6;32;29;11;4;16;10;9;31;14;20;13;26;19;15;27;51;27842
51;27842;28;8;17;1;25;23;24;22;2;5;21;7;12;3;30;18;6;32;29;11;4;16;10;9;31;14;20;13;26;19;15;27
31;8;17;1;25;23;24;22;2;5;21;7;12;3;30;18;6;32;29;11;4;16;10;9;28;14;20;13;26;19;15;27;51;28082
51;28082;31;8;17;1;25;23;24;22;2;5;21;7;12;3;30;18;6;32;29;11;4;16;10;9;28;14;20;13;26;19;15;27
31;8;17;1;25;23;24;22;2;5;21;7;12;3;30;18;6;32;29;11;4;15;10;9;28;14;20;13;26;19;16;27;51;27742
51;27742;31;8;17;1;25;23;24;22;2;5;21;7;12;3;30;18;6;32;29;11;4;15;10;9;28;14;20;13;26;19;16;27
31;8;17;1;25;23;24;22;2;5;28;7;12;3;30;18;6;32;29;11;4;15;10;9;21;14;20;13;26;19;16;27;51;27702
51;27702;31;8;17;1;25;23;24;22;2;5;28;7;12;3;30;18;6;32;29;11;4;15;10;9;21;14;20;13;26;19;16;27
31;8;19;1;25;23;24;22;2;5;28;7;12;3;30;18;6;32;29;11;4;15;10;9;21;14;20;13;26;17;16;27;51;27262
51;27262;31;8;19;1;25;23;24;22;2;5;28;7;12;3;30;18;6;32;29;11;4;15;10;9;21;14;20;13;26;17;16;27
31;8;19;1;25;23;24;22;2;5;10;7;12;3;30;18;6;32;29;11;4;15;28;9;21;14;20;13;26;17;16;27;51;27164
51;27164;31;8;19;1;25;23;24;22;2;5;10;7;12;3;30;18;6;32;29;11;4;15;28;9;21;14;20;13;26;17;16;27
31;8;19;1;25;23;24;22;2;5;10;7;12;3;30;18;6;32;29;14;4;15;28;9;21;11;20;13;26;17;16;27;51;27284
51;27284;31;8;19;1;25;23;24;22;2;5;10;7;12;3;30;18;6;32;29;14;4;15;28;9;21;11;20;13;26;17;16;27
31;8;19;1;25;23;24;22;2;5;10;7;12;3;30;18;6;32;29;16;4;15;28;9;21;11;20;13;26;17;14;27;51;27444
51;27444;31;8;19;1;25;23;24;22;2;5;10;7;12;3;30;18;6;32;29;16;4;15;28;9;21;11;20;13;26;17;14;27
31;8;19;1;25;23;24;22;2;5;10;7;12;3;30;18;6;32;29;16;4;15;28;14;21;11;20;13;26;17;9;27;51;27564
51;27564;31;8;19;1;25;23;24;22;2;5;10;7;12;3;30;18;6;32;29;16;4;15;28;14;21;11;20;13;26;17;9;27
31;8;2;1;25;23;24;22;19;5;10;7;12;3;30;18;6;32;29;16;4;15;28;14;21;11;20;13;26;17;9;27;51;27128
51;27128;31;8;2;1;25;23;24;22;19;5;10;7;12;3;30;18;6;32;29;16;4;15;28;14;21;11;20;13;26;17;9;27
31;8;2;1;25;23;24;22;19;5;10;7;12;27;30;18;6;32;29;16;4;15;28;14;21;11;20;13;26;17;9;3;51;26832
51;26832;31;8;2;1;25;23;24;22;19;5;10;7;12;27;30;18;6;32;29;16;4;15;28;14;21;11;20;13;26;17;9;3
31;8;2;13;25;23;24;22;19;5;10;7;12;27;30;18;6;32;29;16;4;15;28;14;21;11;20;1;26;17;9;3;51;26732
51;26732;31;8;2;13;25;23;24;22;19;5;10;7;12;27;30;18;6;32;29;16;4;15;28;14;21;11;20;1;26;17;9;3
31;8;2;13;25;4;24;22;19;5;10;7;12;27;30;18;6;32;29;16;23;15;28;14;21;11;20;1;26;17;9;3;51;26344
51;26344;31;8;2;13;25;4;24;22;19;5;10;7;12;27;30;18;6;32;29;16;23;15;28;14;21;11;20;1;26;17;9;3
31;8;2;19;25;4;24;22;13;5;10;7;12;27;30;18;6;32;29;16;23;15;28;14;21;11;20;1;26;17;9;3;51;26356
51;26356;31;8;2;19;25;4;24;22;13;5;10;7;12;27;30;18;6;32;29;16;23;15;28;14;21;11;20;1;26;17;9;3
31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;23;15;28;14;21;11;20;1;26;17;9;3;51;26488
51;26488;31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;23;15;28;14;21;11;20;1;26;17;9;3
31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;23;17;28;14;21;11;20;1;26;15;9;3;51;26386
51;26386;31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;23;17;28;14;21;11;20;1;26;15;9;3
31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;15;9;3;51;27020
52;27020;31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;15;9;3
10;8;24;19;25;4;2;22;13;5;31;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;15;9;3;52;27152
52;27020;31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;15;9;3
31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;9;20;23;26;15;11;3;52;27780
52;27020;31;8;24;19;25;4;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;15;9;3
31;8;4;19;25;24;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;15;9;3;52;27020
52;27020;31;8;4;19;25;24;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;15;9;3
31;8;4;19;25;24;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;3;9;15;52;27100
52;27100;31;8;4;19;25;24;2;22;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;3;9;15
31;22;4;19;25;24;2;8;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;3;9;15;52;26882
52;26882;31;22;4;19;25;24;2;8;13;5;10;7;12;27;30;18;6;32;29;16;1;17;28;14;21;11;20;23;26;3;9;15
31;22;4;19;25;24;2;8;13;5;10;7;12;27;30;18;6;32;21;16;1;17;28;14;29;11;20;23;26;3;9;15;52;26722
52;26722;31;22;4;19;25;24;2;8;13;5;10;7;12;27;30;18;6;32;21;16;1;17;28;14;29;11;20;23;26;3;9;15
31;27;4;19;25;24;2;8;13;5;10;7;12;22;30;18;6;32;21;16;1;17;28;14;29;11;20;23;26;3;9;15;52;27282
52;26722;31;22;4;19;25;24;2;8;13;5;10;7;12;27;30;18;6;32;21;16;1;17;28;14;29;11;20;23;26;3;9;15
14;22;4;19;25;24;2;8;13;5;10;7;12;27;30;18;6;32;21;16;1;17;28;31;29;11;20;23;26;3;9;15;52;25894
52;25894;14;22;4;19;25;24;2;8;13;5;10;7;12;27;30;18;6;32;21;16;1;17;28;31;29;11;20;23;26;3;9;15
14;22;4;19;25;24;15;8;13;5;10;7;12;27;30;18;6;32;21;16;1;17;28;31;29;11;20;23;26;3;9;2;52;26254
52;26254;14;22;4;19;25;24;15;8;13;5;10;7;12;27;30;18;6;32;21;16;1;17;28;31;29;11;20;23;26;3;9;2
17;22;4;19;25;24;15;8;13;5;10;7;12;27;30;18;6;32;21;16;1;14;28;31;29;11;20;23;26;3;9;2;52;26960
52;26960;17;22;4;19;25;24;15;8;13;5;10;7;12;27;30;18;6;32;21;16;1;14;28;31;29;11;20;23;26;3;9;2
17;22;4;19;25;24;15;8;13;5;10;7;12;27;30;18;32;6;21;16;1;14;28;31;29;11;20;23;26;3;9;2;52;28122
52;26960;17;22;4;19;25;24;15;8;13;5;10;7;12;27;30;18;6;32;21;16;1;14;28;31;29;11;20;23;26;3;9;2
17;22;4;19;3;24;15;8;13;5;10;7;12;27;30;18;6;32;21;16;1;14;28;31;29;11;20;23;26;25;9;2;52;26514
52;26514;17;22;4;19;3;24;15;8;13;5;10;7;12;27;30;18;6;32;21;16;1;14;28;31;29;11;20;23;26;25;9;2
17;22;4;19;3;24;15;8;13;18;10;7;12;27;30;5;6;32;21;16;1;14;28;31;29;11;20;23;26;25;9;2;52;26196
52;26196;17;22;4;19;3;24;15;8;13;18;10;7;12;27;30;5;6;32;21;16;1;14;28;31;29;11;20;23;26;25;9;2
17;22;4;19;3;24;15;8;13;16;10;7;12;27;30;5;6;32;21;18;1;14;28;31;29;11;20;23;26;25;9;2;52;25926
52;25926;17;22;4;19;3;24;15;8;13;16;10;7;12;27;30;5;6;32;21;18;1;14;28;31;29;11;20;23;26;25;9;2
17;22;4;19;3;24;15;8;13;16;10;7;12;27;32;5;6;30;21;18;1;14;28;31;29;11;20;23;26;25;9;2;52;25886
52;25886;17;22;4;19;3;24;15;8;13;16;10;7;12;27;32;5;6;30;21;18;1;14;28;31;29;11;20;23;26;25;9;2
17;22;4;19;3;1;15;8;13;16;10;7;12;27;32;5;6;30;21;18;24;14;28;31;29;11;20;23;26;25;9;2;52;25358
52;25358;17;22;4;19;3;1;15;8;13;16;10;7;12;27;32;5;6;30;21;18;24;14;28;31;29;11;20;23;26;25;9;2
17;24;4;19;3;1;15;8;13;16;10;7;12;27;32;5;6;30;21;18;22;14;28;31;29;11;20;23;26;25;9;2;52;25558
52;25558;17;24;4;19;3;1;15;8;13;16;10;7;12;27;32;5;6;30;21;18;22;14;28;31;29;11;20;23;26;25;9;2
17;24;4;19;3;1;15;8;13;16;10;26;12;27;32;5;6;30;21;18;22;14;28;31;29;11;20;23;7;25;9;2;52;26932
52;26932;17;24;4;19;3;1;15;8;13;16;10;26;12;27;32;5;6;30;21;18;22;14;28;31;29;11;20;23;7;25;9;2
17;24;4;19;3;1;15;8;13;16;10;26;12;27;32;5;6;30;7;18;22;14;28;31;29;11;20;23;21;25;9;2;52;26562
52;26562;17;24;4;19;3;1;15;8;13;16;10;26;12;27;32;5;6;30;7;18;22;14;28;31;29;11;20;23;21;25;9;2
17;24;4;19;3;1;15;8;13;16;10;26;12;27;32;5;6;30;9;18;22;14;28;31;29;11;20;23;21;25;7;2;52;26522
53;26522;17;24;4;19;3;1;15;8;13;16;10;26;12;27;32;5;6;30;9;18;22;14;28;31;29;11;20;23;21;25;7;2
17;24;4;19;3;1;15;8;13;16;10;26;12;27;32;5;6;20;9;18;22;14;28;31;29;11;30;23;21;25;7;2;53;27062
53;27062;17;24;4;19;3;1;15;8;13;16;10;26;12;27;32;5;6;20;9;18;22;14;28;31;29;11;30;23;21;25;7;2
17;24;4;26;3;1;15;8;13;16;10;19;12;27;32;5;6;20;9;18;22;14;28;31;29;11;30;23;21;25;7;2;53;27042
53;27042;17;24;4;26;3;1;15;8;13;16;10;19;12;27;32;5;6;20;9;18;22;14;28;31;29;11;30;23;21;25;7;2
17;24;21;26;3;1;15;8;13;16;10;19;12;27;32;5;6;20;9;18;22;14;28;31;29;11;30;23;4;25;7;2;53;27458
53;27458;17;24;21;26;3;1;15;8;13;16;10;19;12;27;32;5;6;20;9;18;22;14;28;31;29;11;30;23;4;25;7;2
17;24;21;26;3;1;15;8;13;16;10;19;12;27;32;5;6;18;9;20;22;14;28;31;29;11;30;23;4;25;7;2;53;27058
53;27058;17;24;21;26;3;1;15;8;13;16;10;19;12;27;32;5;6;18;9;20;22;14;28;31;29;11;30;23;4;25;7;2
17;24;21;26;3;1;15;8;13;16;10;19;12;27;32;5;6;18;9;20;22;14;28;31;29;11;25;23;4;30;7;2;53;27058
53;27058;17;24;21;26;3;1;15;8;13;16;10;19;12;27;32;5;6;18;9;20;22;14;28;31;29;11;25;23;4;30;7;2
17;24;21;26;11;1;15;8;13;16;10;19;12;27;32;5;6;18;9;20;22;14;28;31;29;3;25;23;4;30;7;2;53;27178
53;27178;17;24;21;26;11;1;15;8;13;16;10;19;12;27;32;5;6;18;9;20;22;14;28;31;29;3;25;23;4;30;7;2
17;24;21;26;11;1;15;8;13;16;31;19;12;27;32;5;6;18;9;20;22;14;28;10;29;3;25;23;4;30;7;2;53;27906
53;27906;17;24;21;26;11;1;15;8;13;16;31;19;12;27;32;5;6;18;9;20;22;14;28;10;29;3;25;23;4;30;7;2
17;24;21;26;10;1;15;8;13;16;31;19;12;27;32;5;6;18;9;20;22;14;28;11;29;3;25;23;4;30;7;2;53;27966
53;27966;17;24;21;26;10;1;15;8;13;16;31;19;12;27;32;5;6;18;9;20;22;14;28;11;29;3;25;23;4;30;7;2
17;24;21;26;10;1;15;8;13;16;31;19;12;27;32;5;6;18;9;20;22;7;28;11;29;3;25;23;4;30;14;2;53;27666
53;27666;17;24;21;26;10;1;15;8;13;16;31;19;12;27;32;5;6;18;9;20;22;7;28;11;29;3;25;23;4;30;14;2
17;24;21;26;10;1;15;8;13;16;31;19;12;27;32;5;6;18;9;20;22;7;28;11;29;2;25;23;4;30;14;3;53;27266
53;27266;17;24;21;26;10;1;15;8;13;16;31;19;12;27;32;5;6;18;9;20;22;7;28;11;29;2;25;23;4;30;14;3
17;24;21;26;10;1;15;8;13;3;31;19;12;27;32;5;6;18;9;20;22;7;28;11;29;2;25;23;4;30;14;16;53;27226
53;27226;17;24;21;26;10;1;15;8;13;3;31;19;12;27;32;5;6;18;9;20;22;7;28;11;29;2;25;23;4;30;14;16
4;24;21;26;10;1;15;8;13;3;31;19;12;27;32;5;6;18;9;20;22;7;28;11;29;2;25;23;17;30;14;16;53;27128
53;27128;4;24;21;26;10;1;15;8;13;3;31;19;12;27;32;5;6;18;9;20;22;7;28;11;29;2;25;23;17;30;14;16
4;24;21;26;10;1;15;8;13;31;3;19;12;27;32;5;6;18;9;20;22;7;28;11;29;2;25;23;17;30;14;16;53;25818
53;25818;4;24;21;26;10;1;15;8;13;31;3;19;12;27;32;5;6;18;9;20;22;7;28;11;29;2;25;23;17;30;14;16
4;24;21;26;10;1;15;8;13;31;3;19;12;27;32;5;6;18;9;20;22;7;28;11;29;25;2;23;17;30;14;16;53;25250
53;25250;4;24;21;26;10;1;15;8;13;31;3;19;12;27;32;5;6;18;9;20;22;7;28;11;29;25;2;23;17;30;14;16
4;24;21;26;10;1;15;8;13;31;3;19;12;27;32;5;6;18;9;20;17;7;28;11;29;25;2;23;22;30;14;16;53;25370
53;25370;4;24;21;26;10;1;15;8;13;31;3;19;12;27;32;5;6;18;9;20;17;7;28;11;29;25;2;23;22;30;14;16
4;24;21;26;10;1;15;8;13;31;3;19;12;27;32;5;6;18;9;20;17;7;28;11;23;25;2;29;22;30;14;16;53;25530
53;25530;4;24;21;26;10;1;15;8;13;31;3;19;12;27;32;5;6;18;9;20;17;7;28;11;23;25;2;29;22;30;14;16
4;24;21;26;10;1;15;8;13;31;3;19;16;27;32;5;6;18;9;20;17;7;28;11;23;25;2;29;22;30;14;12;53;25730
53;25730;4;24;21;26;10;1;15;8;13;31;3;19;16;27;32;5;6;18;9;20;17;7;28;11;23;25;2;29;22;30;14;12
14;24;21;26;10;1;15;8;13;31;3;19;16;27;32;5;6;18;9;20;17;7;28;11;23;25;2;29;22;30;4;12;53;25570
53;25570;14;24;21;26;10;1;15;8;13;31;3;19;16;27;32;5;6;18;9;20;17;7;28;11;23;25;2;29;22;30;4;12
14;24;21;26;10;1;15;8;13;31;3;19;16;27;32;5;6;18;9;20;17;7;28;11;2;25;23;29;22;30;4;12;53;25730
53;25730;14;24;21;26;10;1;15;8;13;31;3;19;16;27;32;5;6;18;9;20;17;7;28;11;2;25;23;29;22;30;4;12
14;24;21;26;10;1;15;8;13;31;7;19;16;27;32;5;6;18;9;20;17;3;28;11;2;25;23;29;22;30;4;12;53;25630
54;25630;14;24;21;26;10;1;15;8;13;31;7;19;16;27;32;5;6;18;9;20;17;3;28;11;2;25;23;29;22;30;4;12
14;24;21;26;10;1;15;8;13;29;7;19;16;27;32;5;6;18;9;20;17;3;28;11;2;25;23;31;22;30;4;12;54;25590
54;25590;14;24;21;26;10;1;15;8;13;29;7;19;16;27;32;5;6;18;9;20;17;3;28;11;2;25;23;31;22;30;4;12
14;24;21;26;10;1;2;8;13;29;7;19;16;27;32;5;6;18;9;20;17;3;28;11;15;25;23;31;22;30;4;12;54;25710
