"X1";"X29290";"X18";"X8";"X6";"X13";"X9";"X12";"X29";"X32";"X24";"X3";"X31";"X22";"X7";"X11";"X23";"X20";"X21";"X30";"X26";"X14";"X27";"X1.1";"X15";"X25";"X19";"X16";"X10";"X17";"X2";"X4";"X5";"X28"
12;8;2;15;29;18;20;31;14;10;30;27;11;23;9;19;4;7;32;5;24;17;3;21;6;16;1;28;22;25;13;26;41;28784
41;28784;12;8;2;15;29;18;20;31;14;10;30;27;11;23;9;19;4;7;32;5;24;17;3;21;6;16;1;28;22;25;13;26
12;8;2;15;29;18;20;31;14;10;30;27;11;23;9;19;26;7;32;5;24;17;3;21;6;16;1;28;22;25;13;4;41;28196
41;28196;12;8;2;15;29;18;20;31;14;10;30;27;11;23;9;19;26;7;32;5;24;17;3;21;6;16;1;28;22;25;13;4
12;8;2;15;29;18;22;31;14;10;30;27;11;23;9;19;26;7;32;5;24;17;3;21;6;16;1;28;20;25;13;4;41;27316
41;27316;12;8;2;15;29;18;22;31;14;10;30;27;11;23;9;19;26;7;32;5;24;17;3;21;6;16;1;28;20;25;13;4
12;8;2;15;29;18;22;31;14;10;30;27;11;23;9;19;26;7;32;5;24;17;13;21;6;16;1;28;20;25;3;4;41;27976
41;27976;12;8;2;15;29;18;22;31;14;10;30;27;11;23;9;19;26;7;32;5;24;17;13;21;6;16;1;28;20;25;3;4
12;8;31;15;29;18;22;2;14;10;30;27;11;23;9;19;26;7;32;5;24;17;13;21;6;16;1;28;20;25;3;4;41;27834
41;27834;12;8;31;15;29;18;22;2;14;10;30;27;11;23;9;19;26;7;32;5;24;17;13;21;6;16;1;28;20;25;3;4
12;8;31;15;29;18;22;2;14;10;30;27;11;23;9;6;26;7;32;5;24;17;13;21;19;16;1;28;20;25;3;4;41;27406
41;27406;12;8;31;15;29;18;22;2;14;10;30;27;11;23;9;6;26;7;32;5;24;17;13;21;19;16;1;28;20;25;3;4
12;8;31;15;29;18;22;2;14;10;30;27;11;23;9;6;26;4;32;5;24;17;13;21;19;16;1;28;20;25;3;7;41;27726
41;27726;12;8;31;15;29;18;22;2;14;10;30;27;11;23;9;6;26;4;32;5;24;17;13;21;19;16;1;28;20;25;3;7
12;8;31;15;29;18;22;2;14;10;30;27;11;23;9;6;26;4;32;17;24;5;13;21;19;16;1;28;20;25;3;7;41;27460
41;27460;12;8;31;15;29;18;22;2;14;10;30;27;11;23;9;6;26;4;32;17;24;5;13;21;19;16;1;28;20;25;3;7
6;8;31;15;29;18;22;2;14;10;30;27;11;23;9;12;26;4;32;17;24;5;13;21;19;16;1;28;20;25;3;7;41;27300
41;27300;6;8;31;15;29;18;22;2;14;10;30;27;11;23;9;12;26;4;32;17;24;5;13;21;19;16;1;28;20;25;3;7
6;18;31;15;29;8;22;2;14;10;30;27;11;23;9;12;26;4;32;17;24;5;13;21;19;16;1;28;20;25;3;7;41;27060
41;27060;6;18;31;15;29;8;22;2;14;10;30;27;11;23;9;12;26;4;32;17;24;5;13;21;19;16;1;28;20;25;3;7
6;18;31;15;29;8;22;2;14;10;30;27;11;23;9;12;26;4;32;17;24;5;13;3;19;16;1;28;20;25;21;7;41;26976
41;26976;6;18;31;15;29;8;22;2;14;10;30;27;11;23;9;12;26;4;32;17;24;5;13;3;19;16;1;28;20;25;21;7
6;18;31;15;29;8;21;2;14;10;30;27;11;23;9;12;26;4;32;17;24;5;13;3;19;16;1;28;20;25;22;7;41;27516
41;27516;6;18;31;15;29;8;21;2;14;10;30;27;11;23;9;12;26;4;32;17;24;5;13;3;19;16;1;28;20;25;22;7
6;18;31;15;29;8;21;2;14;10;30;27;11;23;9;3;26;4;32;17;24;5;13;12;19;16;1;28;20;25;22;7;41;27836
41;27836;6;18;31;15;29;8;21;2;14;10;30;27;11;23;9;3;26;4;32;17;24;5;13;12;19;16;1;28;20;25;22;7
6;18;31;15;29;8;28;2;14;10;30;27;11;23;9;3;26;4;32;17;24;5;13;12;19;16;1;21;20;25;22;7;41;28276
41;28276;6;18;31;15;29;8;28;2;14;10;30;27;11;23;9;3;26;4;32;17;24;5;13;12;19;16;1;21;20;25;22;7
6;32;31;15;29;8;28;2;14;10;30;27;11;23;9;3;26;4;18;17;24;5;13;12;19;16;1;21;20;25;22;7;41;28176
41;28176;6;32;31;15;29;8;28;2;14;10;30;27;11;23;9;3;26;4;18;17;24;5;13;12;19;16;1;21;20;25;22;7
6;32;31;15;29;8;28;2;14;10;30;5;11;23;9;3;26;4;18;17;24;27;13;12;19;16;1;21;20;25;22;7;41;27938
41;27938;6;32;31;15;29;8;28;2;14;10;30;5;11;23;9;3;26;4;18;17;24;27;13;12;19;16;1;21;20;25;22;7
6;32;31;15;29;8;20;2;14;10;30;5;11;23;9;3;26;4;18;17;24;27;13;12;19;16;1;21;28;25;22;7;41;28498
42;28498;6;32;31;15;29;8;20;2;14;10;30;5;11;23;9;3;26;4;18;17;24;27;13;12;19;16;1;21;28;25;22;7
6;32;31;15;29;8;20;2;14;10;30;5;11;23;9;3;26;4;18;17;24;27;7;12;19;16;1;21;28;25;22;13;42;28058
42;28058;6;32;31;15;29;8;20;2;14;10;30;5;11;23;9;3;26;4;18;17;24;27;7;12;19;16;1;21;28;25;22;13
6;32;31;15;29;8;20;2;14;26;30;5;11;23;9;3;10;4;18;17;24;27;7;12;19;16;1;21;28;25;22;13;42;27184
42;27184;6;32;31;15;29;8;20;2;14;26;30;5;11;23;9;3;10;4;18;17;24;27;7;12;19;16;1;21;28;25;22;13
6;32;31;8;29;15;20;2;14;26;30;5;11;23;9;3;10;4;18;17;24;27;7;12;19;16;1;21;28;25;22;13;42;26984
42;26984;6;32;31;8;29;15;20;2;14;26;30;5;11;23;9;3;10;4;18;17;24;27;7;12;19;16;1;21;28;25;22;13
6;32;31;8;29;15;20;2;14;26;28;5;11;23;9;3;10;4;18;17;24;27;7;12;19;16;1;21;30;25;22;13;42;27204
42;27204;6;32;31;8;29;15;20;2;14;26;28;5;11;23;9;3;10;4;18;17;24;27;7;12;19;16;1;21;30;25;22;13
6;32;31;8;29;22;20;2;14;26;28;5;11;23;9;3;10;4;18;17;24;27;7;12;19;16;1;21;30;25;15;13;42;27454
42;27454;6;32;31;8;29;22;20;2;14;26;28;5;11;23;9;3;10;4;18;17;24;27;7;12;19;16;1;21;30;25;15;13
6;32;31;8;29;22;20;2;14;26;28;5;11;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;13;42;26818
42;26818;6;32;31;8;29;22;20;2;14;26;28;5;11;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;13
6;8;31;32;29;22;20;2;14;26;28;5;11;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;13;42;26910
42;26910;6;8;31;32;29;22;20;2;14;26;28;5;11;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;13
6;8;31;32;29;22;20;5;14;26;28;2;11;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;13;42;27110
42;26910;6;8;31;32;29;22;20;2;14;26;28;5;11;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;13
6;8;31;32;29;22;20;2;14;26;11;5;28;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;13;42;27030
42;27030;6;8;31;32;29;22;20;2;14;26;11;5;28;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;13
6;13;31;32;29;22;20;2;14;26;11;5;28;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;8;42;27450
42;27450;6;13;31;32;29;22;20;2;14;26;11;5;28;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;8
6;13;31;32;29;22;20;2;14;26;5;11;28;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;8;42;27610
42;27610;6;13;31;32;29;22;20;2;14;26;5;11;28;23;9;3;10;4;16;17;24;27;7;12;19;18;1;21;30;25;15;8
6;13;31;32;29;22;20;2;14;26;5;11;28;23;9;3;10;4;30;17;24;27;7;12;19;18;1;21;16;25;15;8;42;27364
42;27364;6;13;31;32;29;22;20;2;14;26;5;11;28;23;9;3;10;4;30;17;24;27;7;12;19;18;1;21;16;25;15;8
6;13;31;32;29;22;20;2;14;26;5;11;28;23;9;3;10;4;30;17;24;27;25;12;19;18;1;21;16;7;15;8;42;27642
42;27642;6;13;31;32;29;22;20;2;14;26;5;11;28;23;9;3;10;4;30;17;24;27;25;12;19;18;1;21;16;7;15;8
6;13;31;27;29;22;20;2;14;26;5;11;28;23;9;3;10;4;30;17;24;32;25;12;19;18;1;21;16;7;15;8;42;27322
42;27322;6;13;31;27;29;22;20;2;14;26;5;11;28;23;9;3;10;4;30;17;24;32;25;12;19;18;1;21;16;7;15;8
6;13;31;14;29;22;20;2;27;26;5;11;28;23;9;3;10;4;30;17;24;32;25;12;19;18;1;21;16;7;15;8;42;26898
42;26898;6;13;31;14;29;22;20;2;27;26;5;11;28;23;9;3;10;4;30;17;24;32;25;12;19;18;1;21;16;7;15;8
6;17;31;14;29;22;20;2;27;26;5;11;28;23;9;3;10;4;30;13;24;32;25;12;19;18;1;21;16;7;15;8;42;26868
42;26868;6;17;31;14;29;22;20;2;27;26;5;11;28;23;9;3;10;4;30;13;24;32;25;12;19;18;1;21;16;7;15;8
6;17;31;14;29;22;20;2;27;26;5;11;28;23;9;3;10;25;30;13;24;32;4;12;19;18;1;21;16;7;15;8;42;27096
42;27096;6;17;31;14;29;22;20;2;27;26;5;11;28;23;9;3;10;25;30;13;24;32;4;12;19;18;1;21;16;7;15;8
6;17;31;14;1;22;20;2;27;26;5;11;28;23;9;3;10;25;30;13;24;32;4;12;19;18;29;21;16;7;15;8;42;26182
42;26182;6;17;31;14;1;22;20;2;27;26;5;11;28;23;9;3;10;25;30;13;24;32;4;12;19;18;29;21;16;7;15;8
6;17;31;14;1;22;20;2;27;26;5;11;28;23;9;3;10;25;30;13;19;32;4;12;24;18;29;21;16;7;15;8;42;26382
42;26182;6;17;31;14;1;22;20;2;27;26;5;11;28;23;9;3;10;25;30;13;24;32;4;12;19;18;29;21;16;7;15;8
6;17;31;14;30;22;20;2;27;26;5;11;28;23;9;3;10;25;1;13;24;32;4;12;19;18;29;21;16;7;15;8;42;26520
43;26520;6;17;31;14;30;22;20;2;27;26;5;11;28;23;9;3;10;25;1;13;24;32;4;12;19;18;29;21;16;7;15;8
6;17;31;14;10;22;20;2;27;26;5;11;28;23;9;3;30;25;1;13;24;32;4;12;19;18;29;21;16;7;15;8;43;26430
43;26430;6;17;31;14;10;22;20;2;27;26;5;11;28;23;9;3;30;25;1;13;24;32;4;12;19;18;29;21;16;7;15;8
6;17;31;14;10;22;20;2;27;26;5;11;28;23;9;3;30;25;1;13;24;32;18;12;19;4;29;21;16;7;15;8;43;27688
43;27688;6;17;31;14;10;22;20;2;27;26;5;11;28;23;9;3;30;25;1;13;24;32;18;12;19;4;29;21;16;7;15;8
6;17;31;14;10;22;20;2;27;26;5;11;28;23;9;32;30;25;1;13;24;3;18;12;19;4;29;21;16;7;15;8;43;27722
43;27722;6;17;31;14;10;22;20;2;27;26;5;11;28;23;9;32;30;25;1;13;24;3;18;12;19;4;29;21;16;7;15;8
6;17;31;14;10;22;20;2;4;26;5;11;28;23;9;32;30;25;1;13;24;3;18;12;19;27;29;21;16;7;15;8;43;26616
43;26616;6;17;31;14;10;22;20;2;4;26;5;11;28;23;9;32;30;25;1;13;24;3;18;12;19;27;29;21;16;7;15;8
6;17;31;14;10;20;22;2;4;26;5;11;28;23;9;32;30;25;1;13;24;3;18;12;19;27;29;21;16;7;15;8;43;26776
43;26776;6;17;31;14;10;20;22;2;4;26;5;11;28;23;9;32;30;25;1;13;24;3;18;12;19;27;29;21;16;7;15;8
6;17;31;14;10;20;22;2;4;26;5;11;28;23;9;32;30;25;1;13;24;3;18;27;19;12;29;21;16;7;15;8;43;27744
43;27744;6;17;31;14;10;20;22;2;4;26;5;11;28;23;9;32;30;25;1;13;24;3;18;27;19;12;29;21;16;7;15;8
6;17;31;14;10;1;22;2;4;26;5;11;28;23;9;32;30;25;20;13;24;3;18;27;19;12;29;21;16;7;15;8;43;27386
43;27386;6;17;31;14;10;1;22;2;4;26;5;11;28;23;9;32;30;25;20;13;24;3;18;27;19;12;29;21;16;7;15;8
6;17;31;14;10;1;22;2;4;26;5;28;11;23;9;32;30;25;20;13;24;3;18;27;19;12;29;21;16;7;15;8;43;28162
43;28162;6;17;31;14;10;1;22;2;4;26;5;28;11;23;9;32;30;25;20;13;24;3;18;27;19;12;29;21;16;7;15;8
6;17;31;14;10;1;22;2;4;26;5;28;11;23;9;32;30;25;13;20;24;3;18;27;19;12;29;21;16;7;15;8;43;28410
43;28410;6;17;31;14;10;1;22;2;4;26;5;28;11;23;9;32;30;25;13;20;24;3;18;27;19;12;29;21;16;7;15;8
6;17;31;14;10;1;22;2;4;26;5;28;11;23;9;32;30;25;13;20;24;3;18;27;19;12;15;21;16;7;29;8;43;28754
43;28754;6;17;31;14;10;1;22;2;4;26;5;28;11;23;9;32;30;25;13;20;24;3;18;27;19;12;15;21;16;7;29;8
6;17;31;14;10;1;22;2;4;26;5;28;11;23;9;32;30;25;13;20;24;3;27;18;19;12;15;21;16;7;29;8;43;28494
43;28494;6;17;31;14;10;1;22;2;4;26;5;28;11;23;9;32;30;25;13;20;24;3;27;18;19;12;15;21;16;7;29;8
6;17;31;14;10;1;29;2;4;26;5;28;11;23;9;32;30;25;13;20;24;3;27;18;19;12;15;21;16;7;22;8;43;29754
43;29754;6;17;31;14;10;1;29;2;4;26;5;28;11;23;9;32;30;25;13;20;24;3;27;18;19;12;15;21;16;7;22;8
6;25;31;14;10;1;29;2;4;26;5;28;11;23;9;32;30;17;13;20;24;3;27;18;19;12;15;21;16;7;22;8;43;29554
43;29554;6;25;31;14;10;1;29;2;4;26;5;28;11;23;9;32;30;17;13;20;24;3;27;18;19;12;15;21;16;7;22;8
6;25;31;14;10;28;29;2;4;26;5;1;11;23;9;32;30;17;13;20;24;3;27;18;19;12;15;21;16;7;22;8;43;28600
43;28600;6;25;31;14;10;28;29;2;4;26;5;1;11;23;9;32;30;17;13;20;24;3;27;18;19;12;15;21;16;7;22;8
6;25;31;14;10;28;29;2;23;26;5;1;11;4;9;32;30;17;13;20;24;3;27;18;19;12;15;21;16;7;22;8;43;28090
43;28090;6;25;31;14;10;28;29;2;23;26;5;1;11;4;9;32;30;17;13;20;24;3;27;18;19;12;15;21;16;7;22;8
6;25;31;14;10;28;8;2;23;26;5;1;11;4;9;32;30;17;13;20;24;3;27;18;19;12;15;21;16;7;22;29;43;27556
43;27556;6;25;31;14;10;28;8;2;23;26;5;1;11;4;9;32;30;17;13;20;24;3;27;18;19;12;15;21;16;7;22;29
6;25;31;14;10;28;8;2;30;26;5;1;11;4;9;32;23;17;13;20;24;3;27;18;19;12;15;21;16;7;22;29;43;27976
43;27976;6;25;31;14;10;28;8;2;30;26;5;1;11;4;9;32;23;17;13;20;24;3;27;18;19;12;15;21;16;7;22;29
6;25;31;14;10;28;8;2;30;13;5;1;11;4;9;32;23;17;26;20;24;3;27;18;19;12;15;21;16;7;22;29;43;28314
43;28314;6;25;31;14;10;28;8;2;30;13;5;1;11;4;9;32;23;17;26;20;24;3;27;18;19;12;15;21;16;7;22;29
6;25;31;14;10;28;8;2;30;13;5;1;11;4;9;32;23;17;24;20;26;3;27;18;19;12;15;21;16;7;22;29;43;28374
43;28374;6;25;31;14;10;28;8;2;30;13;5;1;11;4;9;32;23;17;24;20;26;3;27;18;19;12;15;21;16;7;22;29
6;25;31;14;10;28;8;2;18;13;5;1;11;4;9;32;23;17;24;20;26;3;27;30;19;12;15;21;16;7;22;29;43;27874
44;27874;6;25;31;14;10;28;8;2;18;13;5;1;11;4;9;32;23;17;24;20;26;3;27;30;19;12;15;21;16;7;22;29
6;25;31;14;10;28;8;2;18;13;5;1;11;4;9;32;23;17;21;20;26;3;27;30;19;12;15;24;16;7;22;29;44;28274
44;28274;6;25;31;14;10;28;8;2;18;13;5;1;11;4;9;32;23;17;21;20;26;3;27;30;19;12;15;24;16;7;22;29
6;25;31;14;10;28;8;2;18;13;5;1;11;4;9;32;23;17;21;26;20;3;27;30;19;12;15;24;16;7;22;29;44;27954
44;27954;6;25;31;14;10;28;8;2;18;13;5;1;11;4;9;32;23;17;21;26;20;3;27;30;19;12;15;24;16;7;22;29
6;2;31;14;10;28;8;25;18;13;5;1;11;4;9;32;23;17;21;26;20;3;27;30;19;12;15;24;16;7;22;29;44;28156
44;28156;6;2;31;14;10;28;8;25;18;13;5;1;11;4;9;32;23;17;21;26;20;3;27;30;19;12;15;24;16;7;22;29
6;2;31;14;10;28;8;25;18;13;5;1;11;4;9;32;23;17;21;26;20;3;27;30;19;12;24;15;16;7;22;29;44;27072
44;27072;6;2;31;14;10;28;8;25;18;13;5;1;11;4;9;32;23;17;21;26;20;3;27;30;19;12;24;15;16;7;22;29
6;2;31;14;10;21;8;25;18;13;5;1;11;4;9;32;23;17;28;26;20;3;27;30;19;12;24;15;16;7;22;29;44;27032
44;27032;6;2;31;14;10;21;8;25;18;13;5;1;11;4;9;32;23;17;28;26;20;3;27;30;19;12;24;15;16;7;22;29
6;2;31;14;23;21;8;25;18;13;5;1;11;4;9;32;10;17;28;26;20;3;27;30;19;12;24;15;16;7;22;29;44;27038
44;27038;6;2;31;14;23;21;8;25;18;13;5;1;11;4;9;32;10;17;28;26;20;3;27;30;19;12;24;15;16;7;22;29
6;2;26;14;23;21;8;25;18;13;5;1;11;4;9;32;10;17;28;31;20;3;27;30;19;12;24;15;16;7;22;29;44;26838
44;26838;6;2;26;14;23;21;8;25;18;13;5;1;11;4;9;32;10;17;28;31;20;3;27;30;19;12;24;15;16;7;22;29
6;2;26;14;23;21;8;25;11;13;5;1;18;4;9;32;10;17;28;31;20;3;27;30;19;12;24;15;16;7;22;29;44;27392
44;26838;6;2;26;14;23;21;8;25;18;13;5;1;11;4;9;32;10;17;28;31;20;3;27;30;19;12;24;15;16;7;22;29
6;2;26;14;27;21;8;25;18;13;5;1;11;4;9;32;10;17;28;31;20;3;23;30;19;12;24;15;16;7;22;29;44;26758
44;26758;6;2;26;14;27;21;8;25;18;13;5;1;11;4;9;32;10;17;28;31;20;3;23;30;19;12;24;15;16;7;22;29
6;2;26;14;27;21;8;25;18;13;5;7;11;4;9;32;10;17;28;31;20;3;23;30;19;12;24;15;16;1;22;29;44;26598
44;26598;6;2;26;14;27;21;8;25;18;13;5;7;11;4;9;32;10;17;28;31;20;3;23;30;19;12;24;15;16;1;22;29
6;2;26;14;27;21;8;25;18;13;28;7;11;4;9;32;10;17;5;31;20;3;23;30;19;12;24;15;16;1;22;29;44;26870
44;26870;6;2;26;14;27;21;8;25;18;13;28;7;11;4;9;32;10;17;5;31;20;3;23;30;19;12;24;15;16;1;22;29
6;2;26;14;27;21;20;25;18;13;28;7;11;4;9;32;10;17;5;31;8;3;23;30;19;12;24;15;16;1;22;29;44;26938
44;26938;6;2;26;14;27;21;20;25;18;13;28;7;11;4;9;32;10;17;5;31;8;3;23;30;19;12;24;15;16;1;22;29
24;2;26;14;27;21;20;25;18;13;28;7;11;4;9;32;10;17;5;31;8;3;23;30;19;12;6;15;16;1;22;29;44;26794
44;26794;24;2;26;14;27;21;20;25;18;13;28;7;11;4;9;32;10;17;5;31;8;3;23;30;19;12;6;15;16;1;22;29
24;2;26;14;27;21;20;25;18;13;28;7;8;4;9;32;10;17;5;31;11;3;23;30;19;12;6;15;16;1;22;29;44;26834
44;26834;24;2;26;14;27;21;20;25;18;13;28;7;8;4;9;32;10;17;5;31;11;3;23;30;19;12;6;15;16;1;22;29
24;2;26;14;27;21;20;25;18;13;28;7;8;4;9;32;10;17;5;31;15;3;23;30;19;12;6;11;16;1;22;29;44;26974
44;26974;24;2;26;14;27;21;20;25;18;13;28;7;8;4;9;32;10;17;5;31;15;3;23;30;19;12;6;11;16;1;22;29
24;2;26;14;27;21;20;25;18;13;28;7;8;4;9;32;29;17;5;31;15;3;23;30;19;12;6;11;16;1;22;10;44;27370
44;27370;24;2;26;14;27;21;20;25;18;13;28;7;8;4;9;32;29;17;5;31;15;3;23;30;19;12;6;11;16;1;22;10
24;2;26;14;27;21;20;25;18;13;28;7;6;4;9;32;29;17;5;31;15;3;23;30;19;12;8;11;16;1;22;10;44;27850
44;27850;24;2;26;14;27;21;20;25;18;13;28;7;6;4;9;32;29;17;5;31;15;3;23;30;19;12;8;11;16;1;22;10
24;2;26;14;27;21;20;25;18;13;28;4;6;7;9;32;29;17;5;31;15;3;23;30;19;12;8;11;16;1;22;10;44;28250
44;27850;24;2;26;14;27;21;20;25;18;13;28;7;6;4;9;32;29;17;5;31;15;3;23;30;19;12;8;11;16;1;22;10
24;2;26;14;27;21;20;25;18;13;28;7;6;4;9;32;29;17;10;31;15;3;23;30;19;12;8;11;16;1;22;5;44;27770
44;27770;24;2;26;14;27;21;20;25;18;13;28;7;6;4;9;32;29;17;10;31;15;3;23;30;19;12;8;11;16;1;22;5
24;2;26;14;27;6;20;25;18;13;28;7;21;4;9;32;29;17;10;31;15;3;23;30;19;12;8;11;16;1;22;5;44;27732
45;27732;24;2;26;14;27;6;20;25;18;13;28;7;21;4;9;32;29;17;10;31;15;3;23;30;19;12;8;11;16;1;22;5
24;2;26;14;27;6;20;25;18;13;28;7;21;4;9;32;29;17;10;31;15;3;23;30;19;11;8;12;16;1;22;5;45;27492
45;27492;24;2;26;14;27;6;20;25;18;13;28;7;21;4;9;32;29;17;10;31;15;3;23;30;19;11;8;12;16;1;22;5
24;2;26;14;27;6;20;25;18;13;28;7;21;4;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5;45;27068
45;27068;24;2;26;14;27;6;20;25;18;13;28;7;21;4;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5
24;14;26;2;27;6;20;25;18;13;28;7;21;4;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5;45;27068
45;27068;24;14;26;2;27;6;20;25;18;13;28;7;21;4;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5
24;14;26;2;27;6;7;25;18;13;28;20;21;4;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5;45;26582
45;26582;24;14;26;2;27;6;7;25;18;13;28;20;21;4;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5
24;14;26;2;27;6;7;25;4;13;28;20;21;18;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5;45;26148
45;26148;24;14;26;2;27;6;7;25;4;13;28;20;21;18;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5
24;14;26;2;29;6;7;25;4;13;28;20;21;18;9;32;12;17;10;31;15;3;23;30;19;11;8;27;16;1;22;5;45;27608
45;26148;24;14;26;2;27;6;7;25;4;13;28;20;21;18;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5
2;14;26;24;27;6;7;25;4;13;28;20;21;18;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5;45;26558
45;26558;2;14;26;24;27;6;7;25;4;13;28;20;21;18;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5
2;14;26;24;27;6;7;25;4;13;28;29;21;18;9;32;12;17;10;31;15;3;23;30;19;11;8;20;16;1;22;5;45;27598
45;26558;2;14;26;24;27;6;7;25;4;13;28;20;21;18;9;32;12;17;10;31;15;3;23;30;19;11;8;29;16;1;22;5
2;14;26;24;27;6;7;25;4;13;31;20;21;18;9;32;12;17;10;28;15;3;23;30;19;11;8;29;16;1;22;5;45;26718
45;26718;2;14;26;24;27;6;7;25;4;13;31;20;21;18;9;32;12;17;10;28;15;3;23;30;19;11;8;29;16;1;22;5
2;14;26;24;27;6;7;25;4;13;31;20;21;18;9;32;12;17;10;23;15;3;28;30;19;11;8;29;16;1;22;5;45;26478
45;26478;2;14;26;24;27;6;7;25;4;13;31;20;21;18;9;32;12;17;10;23;15;3;28;30;19;11;8;29;16;1;22;5
2;14;26;24;27;6;7;25;4;13;31;20;21;18;9;32;8;17;10;23;15;3;28;30;19;11;12;29;16;1;22;5;45;26598
45;26598;2;14;26;24;27;6;7;25;4;13;31;20;21;18;9;32;8;17;10;23;15;3;28;30;19;11;12;29;16;1;22;5
2;14;26;20;27;6;7;25;4;13;31;24;21;18;9;32;8;17;10;23;15;3;28;30;19;11;12;29;16;1;22;5;45;26898
45;26898;2;14;26;20;27;6;7;25;4;13;31;24;21;18;9;32;8;17;10;23;15;3;28;30;19;11;12;29;16;1;22;5
2;14;26;20;27;6;7;25;4;13;31;24;21;18;9;32;8;17;11;23;15;3;28;30;19;10;12;29;16;1;22;5;45;26658
45;26658;2;14;26;20;27;6;7;25;4;13;31;24;21;18;9;32;8;17;11;23;15;3;28;30;19;10;12;29;16;1;22;5
2;14;26;20;27;6;7;25;4;13;31;24;21;18;9;32;19;17;11;23;15;3;28;30;8;10;12;29;16;1;22;5;45;26330
45;26330;2;14;26;20;27;6;7;25;4;13;31;24;21;18;9;32;19;17;11;23;15;3;28;30;8;10;12;29;16;1;22;5
2;14;26;20;27;6;7;25;4;13;31;24;21;18;17;32;19;9;11;23;15;3;28;30;8;10;12;29;16;1;22;5;45;26134
45;26134;2;14;26;20;27;6;7;25;4;13;31;24;21;18;17;32;19;9;11;23;15;3;28;30;8;10;12;29;16;1;22;5
2;14;26;20;27;6;7;25;4;13;31;24;21;18;17;32;19;9;15;23;11;3;28;30;8;10;12;29;16;1;22;5;45;25914
45;25914;2;14;26;20;27;6;7;25;4;13;31;24;21;18;17;32;19;9;15;23;11;3;28;30;8;10;12;29;16;1;22;5
2;14;5;20;27;6;7;25;4;13;31;24;21;18;17;32;19;9;15;23;11;3;28;30;8;10;12;29;16;1;22;26;45;26756
45;26756;2;14;5;20;27;6;7;25;4;13;31;24;21;18;17;32;19;9;15;23;11;3;28;30;8;10;12;29;16;1;22;26
2;14;5;20;27;6;7;25;4;13;31;24;21;18;17;10;19;9;15;23;11;3;28;30;8;32;12;29;16;1;22;26;45;27416
45;27416;2;14;5;20;27;6;7;25;4;13;31;24;21;18;17;10;19;9;15;23;11;3;28;30;8;32;12;29;16;1;22;26
2;14;5;20;27;6;7;25;4;8;31;24;21;18;17;10;19;9;15;23;11;3;28;30;13;32;12;29;16;1;22;26;45;27356
45;27356;2;14;5;20;27;6;7;25;4;8;31;24;21;18;17;10;19;9;15;23;11;3;28;30;13;32;12;29;16;1;22;26
2;14;5;20;27;6;24;25;4;8;31;7;21;18;17;10;19;9;15;23;11;3;28;30;13;32;12;29;16;1;22;26;45;27410
46;27410;2;14;5;20;27;6;24;25;4;8;31;7;21;18;17;10;19;9;15;23;11;3;28;30;13;32;12;29;16;1;22;26
2;14;5;20;27;6;24;25;1;8;31;7;21;18;17;10;19;9;15;23;11;3;28;30;13;32;12;29;16;4;22;26;46;27190
46;27190;2;14;5;20;27;6;24;25;1;8;31;7;21;18;17;10;19;9;15;23;11;3;28;30;13;32;12;29;16;4;22;26
2;14;5;20;27;6;24;25;1;8;31;7;21;18;17;10;19;16;15;23;11;3;28;30;13;32;12;29;9;4;22;26;46;27270
46;27270;2;14;5;20;27;6;24;25;1;8;31;7;21;18;17;10;19;16;15;23;11;3;28;30;13;32;12;29;9;4;22;26
2;14;5;20;27;6;24;25;12;8;31;7;21;18;17;10;19;16;15;23;11;3;28;30;13;32;1;29;9;4;22;26;46;27810
46;27810;2;14;5;20;27;6;24;25;12;8;31;7;21;18;17;10;19;16;15;23;11;3;28;30;13;32;1;29;9;4;22;26
