"X1";"X26680";"X30";"X6";"X15";"X11";"X32";"X7";"X31";"X17";"X10";"X8";"X18";"X5";"X14";"X22";"X12";"X16";"X26";"X25";"X19";"X24";"X3";"X27";"X20";"X9";"X1.1";"X4";"X2";"X13";"X23";"X21";"X28";"X29"
32;5;26;25;2;11;18;9;12;3;22;1;29;19;28;13;15;27;8;14;24;10;4;21;6;20;23;31;7;17;30;16;46;26872
46;26872;32;5;26;25;2;11;18;9;12;3;22;1;29;19;28;13;15;27;8;14;24;10;4;21;6;20;23;31;7;17;30;16
32;5;26;25;2;11;18;9;12;3;22;1;29;19;28;13;15;27;8;23;24;10;4;21;6;20;14;31;7;17;30;16;46;27068
47;27068;32;5;26;25;2;11;18;9;12;3;22;1;29;19;28;13;15;27;8;23;24;10;4;21;6;20;14;31;7;17;30;16
11;5;26;25;2;32;18;9;12;3;22;1;29;19;28;13;15;27;8;23;24;10;4;21;6;20;14;31;7;17;30;16;47;26678
47;26678;11;5;26;25;2;32;18;9;12;3;22;1;29;19;28;13;15;27;8;23;24;10;4;21;6;20;14;31;7;17;30;16
11;23;26;25;2;32;18;9;12;3;22;1;29;19;28;13;15;27;8;5;24;10;4;21;6;20;14;31;7;17;30;16;47;26552
47;26552;11;23;26;25;2;32;18;9;12;3;22;1;29;19;28;13;15;27;8;5;24;10;4;21;6;20;14;31;7;17;30;16
11;23;26;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;21;6;13;14;31;7;17;30;16;47;27892
47;27892;11;23;26;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;21;6;13;14;31;7;17;30;16
11;23;31;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;21;6;13;14;26;7;17;30;16;47;28172
47;28172;11;23;31;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;21;6;13;14;26;7;17;30;16
11;17;31;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;21;6;13;14;26;7;23;30;16;47;28752
47;28752;11;17;31;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;21;6;13;14;26;7;23;30;16
16;17;31;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;21;6;13;14;26;7;23;30;11;47;29472
47;28752;11;17;31;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;21;6;13;14;26;7;23;30;16
11;17;31;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;14;6;13;21;26;7;23;30;16;47;28544
47;28544;11;17;31;25;2;32;18;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;14;6;13;21;26;7;23;30;16
11;17;31;25;2;32;23;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;14;6;13;21;26;7;18;30;16;47;28304
47;28304;11;17;31;25;2;32;23;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;14;6;13;21;26;7;18;30;16
11;17;31;25;2;18;23;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;14;6;13;21;26;7;32;30;16;47;27844
47;27844;11;17;31;25;2;18;23;9;12;3;22;1;29;19;28;20;15;27;8;5;24;10;4;14;6;13;21;26;7;32;30;16
11;17;31;25;2;18;23;9;12;3;22;1;29;19;28;20;15;5;8;27;24;10;4;14;6;13;21;26;7;32;30;16;47;27538
47;27538;11;17;31;25;2;18;23;9;12;3;22;1;29;19;28;20;15;5;8;27;24;10;4;14;6;13;21;26;7;32;30;16
11;17;31;25;2;28;23;9;12;3;22;1;29;19;18;20;15;5;8;27;24;10;4;14;6;13;21;26;7;32;30;16;47;27458
47;27458;11;17;31;25;2;28;23;9;12;3;22;1;29;19;18;20;15;5;8;27;24;10;4;14;6;13;21;26;7;32;30;16
19;17;31;25;2;28;23;9;12;3;22;1;29;11;18;20;15;5;8;27;24;10;4;14;6;13;21;26;7;32;30;16;47;27434
47;27434;19;17;31;25;2;28;23;9;12;3;22;1;29;11;18;20;15;5;8;27;24;10;4;14;6;13;21;26;7;32;30;16
19;17;31;25;2;28;23;9;12;3;22;1;5;11;18;20;15;29;8;27;24;10;4;14;6;13;21;26;7;32;30;16;47;27408
47;27408;19;17;31;25;2;28;23;9;12;3;22;1;5;11;18;20;15;29;8;27;24;10;4;14;6;13;21;26;7;32;30;16
19;17;31;25;2;28;15;9;12;3;22;1;5;11;18;20;23;29;8;27;24;10;4;14;6;13;21;26;7;32;30;16;47;27394
47;27394;19;17;31;25;2;28;15;9;12;3;22;1;5;11;18;20;23;29;8;27;24;10;4;14;6;13;21;26;7;32;30;16
19;17;16;25;2;28;15;9;12;3;22;1;5;11;18;20;23;29;8;27;24;10;4;14;6;13;21;26;7;32;30;31;47;28240
47;28240;19;17;16;25;2;28;15;9;12;3;22;1;5;11;18;20;23;29;8;27;24;10;4;14;6;13;21;26;7;32;30;31
19;17;16;25;2;28;15;9;12;3;22;1;26;11;18;20;23;29;8;27;24;10;4;14;6;13;21;5;7;32;30;31;47;27852
47;27852;19;17;16;25;2;28;15;9;12;3;22;1;26;11;18;20;23;29;8;27;24;10;4;14;6;13;21;5;7;32;30;31
19;17;16;25;2;28;15;9;12;3;22;1;26;11;18;20;23;29;8;27;24;13;4;14;6;10;21;5;7;32;30;31;47;27692
47;27692;19;17;16;25;2;28;15;9;12;3;22;1;26;11;18;20;23;29;8;27;24;13;4;14;6;10;21;5;7;32;30;31
19;17;16;25;2;28;15;9;12;3;22;1;26;11;18;20;23;29;8;7;24;13;4;14;6;10;21;5;27;32;30;31;47;28222
47;28222;19;17;16;25;2;28;15;9;12;3;22;1;26;11;18;20;23;29;8;7;24;13;4;14;6;10;21;5;27;32;30;31
19;17;16;25;2;28;15;31;12;3;22;1;26;11;18;20;23;29;8;7;24;13;4;14;6;10;21;5;27;32;30;9;47;28102
47;28102;19;17;16;25;2;28;15;31;12;3;22;1;26;11;18;20;23;29;8;7;24;13;4;14;6;10;21;5;27;32;30;9
19;17;16;3;2;28;15;31;12;25;22;1;26;11;18;20;23;29;8;7;24;13;4;14;6;10;21;5;27;32;30;9;47;27854
48;27854;19;17;16;3;2;28;15;31;12;25;22;1;26;11;18;20;23;29;8;7;24;13;4;14;6;10;21;5;27;32;30;9
19;17;16;3;2;28;15;4;12;25;22;1;26;11;18;20;23;29;8;7;24;13;31;14;6;10;21;5;27;32;30;9;48;27252
48;27252;19;17;16;3;2;28;15;4;12;25;22;1;26;11;18;20;23;29;8;7;24;13;31;14;6;10;21;5;27;32;30;9
19;17;16;3;2;28;15;4;12;25;22;1;26;11;18;20;23;29;8;7;24;13;31;14;6;10;21;32;27;5;30;9;48;26968
48;26968;19;17;16;3;2;28;15;4;12;25;22;1;26;11;18;20;23;29;8;7;24;13;31;14;6;10;21;32;27;5;30;9
11;17;16;3;2;28;15;4;12;25;22;1;26;19;18;20;23;29;8;7;24;13;31;14;6;10;21;32;27;5;30;9;48;26776
48;26776;11;17;16;3;2;28;15;4;12;25;22;1;26;19;18;20;23;29;8;7;24;13;31;14;6;10;21;32;27;5;30;9
11;17;16;3;2;28;15;4;13;25;22;1;26;19;18;20;23;29;8;7;24;12;31;14;6;10;21;32;27;5;30;9;48;26736
48;26736;11;17;16;3;2;28;15;4;13;25;22;1;26;19;18;20;23;29;8;7;24;12;31;14;6;10;21;32;27;5;30;9
11;17;16;3;2;28;15;4;13;25;22;7;26;19;18;20;23;29;8;1;24;12;31;14;6;10;21;32;27;5;30;9;48;26696
48;26696;11;17;16;3;2;28;15;4;13;25;22;7;26;19;18;20;23;29;8;1;24;12;31;14;6;10;21;32;27;5;30;9
11;17;16;3;2;28;15;4;13;25;22;7;26;19;18;5;23;29;8;1;24;12;31;14;6;10;21;32;27;20;30;9;48;26736
48;26736;11;17;16;3;2;28;15;4;13;25;22;7;26;19;18;5;23;29;8;1;24;12;31;14;6;10;21;32;27;20;30;9
11;17;20;3;2;28;15;4;13;25;22;7;26;19;18;5;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9;48;26202
48;26202;11;17;20;3;2;28;15;4;13;25;22;7;26;19;18;5;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9
11;17;20;3;2;28;15;5;13;25;22;7;26;19;18;4;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9;48;26362
48;26362;11;17;20;3;2;28;15;5;13;25;22;7;26;19;18;4;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9
26;17;20;3;2;28;15;5;13;25;22;7;11;19;18;4;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9;48;26582
48;26582;26;17;20;3;2;28;15;5;13;25;22;7;11;19;18;4;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9
26;17;20;3;2;1;15;5;13;25;22;7;11;19;18;4;23;29;8;28;24;12;31;14;6;10;21;32;27;16;30;9;48;26912
48;26582;26;17;20;3;2;28;15;5;13;25;22;7;11;19;18;4;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9
26;17;16;3;2;28;15;5;13;25;22;7;11;19;18;4;23;29;8;1;24;12;31;14;6;10;21;32;27;20;30;9;48;27420
48;26582;26;17;20;3;2;28;15;5;13;25;22;7;11;19;18;4;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9
26;17;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9;48;26382
48;26382;26;17;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;29;8;1;24;12;31;14;6;10;21;32;27;16;30;9
26;17;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;29;8;1;24;12;31;21;6;10;14;32;27;16;30;9;48;26262
48;26262;26;17;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;29;8;1;24;12;31;21;6;10;14;32;27;16;30;9
26;17;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;29;8;1;24;12;31;21;6;10;32;14;27;16;30;9;48;26250
48;26250;26;17;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;29;8;1;24;12;31;21;6;10;32;14;27;16;30;9
26;10;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;29;8;1;24;12;31;21;6;17;32;14;27;16;30;9;48;26016
48;26016;26;10;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;29;8;1;24;12;31;21;6;17;32;14;27;16;30;9
26;10;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;31;8;1;24;12;29;21;6;17;32;14;27;16;30;9;48;26096
48;26096;26;10;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;31;8;1;24;12;29;21;6;17;32;14;27;16;30;9
26;10;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;31;8;1;24;12;9;21;6;17;32;14;27;16;30;29;48;25894
48;25894;26;10;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;31;8;1;24;12;9;21;6;17;32;14;27;16;30;29
26;10;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;31;8;1;6;12;9;21;24;17;32;14;27;16;30;29;48;25256
48;25256;26;10;18;3;2;28;15;5;13;25;22;7;11;19;20;4;23;31;8;1;6;12;9;21;24;17;32;14;27;16;30;29
26;10;18;11;2;28;15;5;13;25;22;7;3;19;20;4;23;31;8;1;6;12;9;21;24;17;32;14;27;16;30;29;48;25616
48;25616;26;10;18;11;2;28;15;5;13;25;22;7;3;19;20;4;23;31;8;1;6;12;9;21;24;17;32;14;27;16;30;29
26;10;18;11;2;28;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;12;9;21;24;17;32;14;19;16;30;29;48;25736
49;25736;26;10;18;11;2;28;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;12;9;21;24;17;32;14;19;16;30;29
26;10;18;11;2;28;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;17;9;21;24;12;32;14;19;16;30;29;49;25194
49;25194;26;10;18;11;2;28;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;17;9;21;24;12;32;14;19;16;30;29
26;10;18;32;2;28;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;17;9;21;24;12;11;14;19;16;30;29;49;26304
49;26304;26;10;18;32;2;28;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;17;9;21;24;12;11;14;19;16;30;29
26;10;18;32;28;2;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;17;9;21;24;12;11;14;19;16;30;29;49;26460
49;26460;26;10;18;32;28;2;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;17;9;21;24;12;11;14;19;16;30;29
26;10;18;32;28;2;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;17;24;21;9;12;11;14;19;16;30;29;49;26242
49;26242;26;10;18;32;28;2;15;5;13;25;22;7;3;27;20;4;23;31;8;1;6;17;24;21;9;12;11;14;19;16;30;29
26;10;18;32;28;2;15;5;13;25;22;7;9;27;20;4;23;31;8;1;6;17;24;21;3;12;11;14;19;16;30;29;49;26362
49;26362;26;10;18;32;28;2;15;5;13;25;22;7;9;27;20;4;23;31;8;1;6;17;24;21;3;12;11;14;19;16;30;29
26;10;18;32;28;2;15;5;13;25;22;7;9;27;20;4;23;12;8;1;6;17;24;21;3;31;11;14;19;16;30;29;49;26280
49;26280;26;10;18;32;28;2;15;5;13;25;22;7;9;27;20;4;23;12;8;1;6;17;24;21;3;31;11;14;19;16;30;29
26;10;18;32;28;2;15;16;13;25;22;7;9;27;20;4;23;12;8;1;6;17;24;21;3;31;11;14;19;5;30;29;49;26640
49;26640;26;10;18;32;28;2;15;16;13;25;22;7;9;27;20;4;23;12;8;1;6;17;24;21;3;31;11;14;19;5;30;29
32;10;18;26;28;2;15;16;13;25;22;7;9;27;20;4;23;12;8;1;6;17;24;21;3;31;11;14;19;5;30;29;49;26820
49;26820;32;10;18;26;28;2;15;16;13;25;22;7;9;27;20;4;23;12;8;1;6;17;24;21;3;31;11;14;19;5;30;29
32;10;18;26;28;2;15;16;13;25;22;7;9;27;20;30;23;12;8;1;6;17;24;21;3;31;11;14;19;5;4;29;49;25916
49;25916;32;10;18;26;28;2;15;16;13;25;22;7;9;27;20;30;23;12;8;1;6;17;24;21;3;31;11;14;19;5;4;29
32;10;18;26;28;2;22;16;13;25;15;7;9;27;20;30;23;12;8;1;6;17;24;21;3;31;11;14;19;5;4;29;49;26574
49;26574;32;10;18;26;28;2;22;16;13;25;15;7;9;27;20;30;23;12;8;1;6;17;24;21;3;31;11;14;19;5;4;29
32;10;18;26;28;2;22;16;13;25;15;7;9;27;20;30;5;12;8;1;6;17;24;21;3;31;11;14;19;23;4;29;49;26802
49;26802;32;10;18;26;28;2;22;16;13;25;15;7;9;27;20;30;5;12;8;1;6;17;24;21;3;31;11;14;19;23;4;29
32;10;18;26;28;2;22;16;13;25;15;7;9;27;20;30;5;12;8;1;6;19;24;21;3;31;11;14;17;23;4;29;49;26362
49;26362;32;10;18;26;28;2;22;16;13;25;15;7;9;27;20;30;5;12;8;1;6;19;24;21;3;31;11;14;17;23;4;29
32;10;18;26;28;2;22;16;13;25;15;7;6;27;20;30;5;12;8;1;9;19;24;21;3;31;11;14;17;23;4;29;49;26522
49;26362;32;10;18;26;28;2;22;16;13;25;15;7;9;27;20;30;5;12;8;1;6;19;24;21;3;31;11;14;17;23;4;29
32;10;18;26;28;2;22;16;8;25;15;7;9;27;20;30;5;12;13;1;6;19;24;21;3;31;11;14;17;23;4;29;49;26502
49;26502;32;10;18;26;28;2;22;16;8;25;15;7;9;27;20;30;5;12;13;1;6;19;24;21;3;31;11;14;17;23;4;29
32;10;18;26;28;2;22;16;8;25;15;7;9;27;20;30;5;12;13;1;6;14;24;21;3;31;11;19;17;23;4;29;49;26576
49;26576;32;10;18;26;28;2;22;16;8;25;15;7;9;27;20;30;5;12;13;1;6;14;24;21;3;31;11;19;17;23;4;29
32;10;18;26;28;15;22;16;8;25;2;7;9;27;20;30;5;12;13;1;6;14;24;21;3;31;11;19;17;23;4;29;49;26816
49;26816;32;10;18;26;28;15;22;16;8;25;2;7;9;27;20;30;5;12;13;1;6;14;24;21;3;31;11;19;17;23;4;29
32;10;18;26;28;15;22;16;8;25;2;7;9;27;20;30;11;12;13;1;6;14;24;21;3;31;5;19;17;23;4;29;49;26016
49;26016;32;10;18;26;28;15;22;16;8;25;2;7;9;27;20;30;11;12;13;1;6;14;24;21;3;31;5;19;17;23;4;29
32;10;18;26;28;15;22;16;17;25;2;7;9;27;20;30;11;12;13;1;6;14;24;21;3;31;5;19;8;23;4;29;49;26216
49;26216;32;10;18;26;28;15;22;16;17;25;2;7;9;27;20;30;11;12;13;1;6;14;24;21;3;31;5;19;8;23;4;29
32;10;18;26;28;15;22;16;17;25;19;7;9;27;20;30;11;12;13;1;6;14;24;21;3;31;5;2;8;23;4;29;49;26268
49;26268;32;10;18;26;28;15;22;16;17;25;19;7;9;27;20;30;11;12;13;1;6;14;24;21;3;31;5;2;8;23;4;29
32;10;3;26;28;15;22;16;17;25;19;7;9;27;20;30;11;12;13;1;6;14;24;21;18;31;5;2;8;23;4;29;49;26162
50;26162;32;10;3;26;28;15;22;16;17;25;19;7;9;27;20;30;11;12;13;1;6;14;24;21;18;31;5;2;8;23;4;29
32;10;3;26;28;15;22;16;17;25;19;7;18;27;20;30;11;12;13;1;6;14;24;21;9;31;5;2;8;23;4;29;50;25350
50;25350;32;10;3;26;28;15;22;16;17;25;19;7;18;27;20;30;11;12;13;1;6;14;24;21;9;31;5;2;8;23;4;29
23;10;3;26;28;15;22;16;17;25;19;7;18;27;20;30;11;12;13;1;6;14;24;21;9;31;5;2;8;32;4;29;50;24510
50;24510;23;10;3;26;28;15;22;16;17;25;19;7;18;27;20;30;11;12;13;1;6;14;24;21;9;31;5;2;8;32;4;29
23;10;17;26;28;15;22;16;3;25;19;7;18;27;20;30;11;12;13;1;6;14;24;21;9;31;5;2;8;32;4;29;50;25214
50;25214;23;10;17;26;28;15;22;16;3;25;19;7;18;27;20;30;11;12;13;1;6;14;24;21;9;31;5;2;8;32;4;29
23;10;17;26;28;15;22;16;3;25;19;7;18;27;20;30;11;12;13;1;6;14;24;21;9;31;4;2;8;32;5;29;50;25054
50;25054;23;10;17;26;28;15;22;16;3;25;19;7;18;27;20;30;11;12;13;1;6;14;24;21;9;31;4;2;8;32;5;29
23;10;17;26;28;15;22;16;3;25;19;7;18;27;20;30;32;12;13;1;6;14;24;21;9;31;4;2;8;11;5;29;50;25486
50;25486;23;10;17;26;28;15;22;16;3;25;19;7;18;27;20;30;32;12;13;1;6;14;24;21;9;31;4;2;8;11;5;29
23;10;17;26;28;15;7;16;3;25;19;22;18;27;20;30;32;12;13;1;6;14;24;21;9;31;4;2;8;11;5;29;50;25436
50;25436;23;10;17;26;28;15;7;16;3;25;19;22;18;27;20;30;32;12;13;1;6;14;24;21;9;31;4;2;8;11;5;29
23;10;8;26;28;15;7;16;3;25;19;22;18;27;20;30;32;12;13;1;6;14;24;21;9;31;4;2;17;11;5;29;50;25240
50;25240;23;10;8;26;28;15;7;16;3;25;19;22;18;27;20;30;32;12;13;1;6;14;24;21;9;31;4;2;17;11;5;29
23;10;8;26;28;13;7;16;3;25;19;22;18;27;20;30;32;12;15;1;6;14;24;21;9;31;4;2;17;11;5;29;50;25920
50;25240;23;10;8;26;28;15;7;16;3;25;19;22;18;27;20;30;32;12;13;1;6;14;24;21;9;31;4;2;17;11;5;29
23;10;8;26;28;15;7;16;3;25;19;14;18;27;20;30;32;12;13;1;6;22;24;21;9;31;4;2;17;11;5;29;50;25246
50;25246;23;10;8;26;28;15;7;16;3;25;19;14;18;27;20;30;32;12;13;1;6;22;24;21;9;31;4;2;17;11;5;29
23;10;8;26;28;15;7;16;3;25;32;14;18;27;20;30;19;12;13;1;6;22;24;21;9;31;4;2;17;11;5;29;50;25606
50;25606;23;10;8;26;28;15;7;16;3;25;32;14;18;27;20;30;19;12;13;1;6;22;24;21;9;31;4;2;17;11;5;29
23;10;8;26;28;15;7;16;3;25;32;14;18;27;20;17;19;12;13;1;6;22;24;21;9;31;4;2;30;11;5;29;50;26926
50;26926;23;10;8;26;28;15;7;16;3;25;32;14;18;27;20;17;19;12;13;1;6;22;24;21;9;31;4;2;30;11;5;29
23;10;8;26;28;15;7;16;5;25;32;14;18;27;20;17;19;12;13;1;6;22;24;21;9;31;4;2;30;11;3;29;50;27146
50;27146;23;10;8;26;28;15;7;16;5;25;32;14;18;27;20;17;19;12;13;1;6;22;24;21;9;31;4;2;30;11;3;29
23;10;8;26;28;15;7;16;12;25;32;14;18;27;20;17;19;5;13;1;6;22;24;21;9;31;4;2;30;11;3;29;50;27866
50;27866;23;10;8;26;28;15;7;16;12;25;32;14;18;27;20;17;19;5;13;1;6;22;24;21;9;31;4;2;30;11;3;29
23;10;8;26;28;15;7;16;12;25;32;14;18;27;30;17;19;5;13;1;6;22;24;21;9;31;4;2;20;11;3;29;50;27506
50;27506;23;10;8;26;28;15;7;16;12;25;32;14;18;27;30;17;19;5;13;1;6;22;24;21;9;31;4;2;20;11;3;29
23;10;8;26;28;15;7;16;12;25;32;14;18;27;31;17;19;5;13;1;6;22;24;21;9;30;4;2;20;11;3;29;50;27726
50;27726;23;10;8;26;28;15;7;16;12;25;32;14;18;27;31;17;19;5;13;1;6;22;24;21;9;30;4;2;20;11;3;29
23;10;8;26;28;13;7;16;12;25;32;14;18;27;31;17;19;5;15;1;6;22;24;21;9;30;4;2;20;11;3;29;50;28006
50;28006;23;10;8;26;28;13;7;16;12;25;32;14;18;27;31;17;19;5;15;1;6;22;24;21;9;30;4;2;20;11;3;29
23;10;8;26;28;13;7;16;12;25;32;14;18;27;31;17;19;5;15;1;6;22;24;21;9;30;4;2;11;20;3;29;50;27876
50;27876;23;10;8;26;28;13;7;16;12;25;32;14;18;27;31;17;19;5;15;1;6;22;24;21;9;30;4;2;11;20;3;29
23;10;8;26;28;13;7;16;12;25;32;11;18;27;31;17;19;5;15;1;6;22;24;21;9;30;4;2;14;20;3;29;50;27756
50;27756;23;10;8;26;28;13;7;16;12;25;32;11;18;27;31;17;19;5;15;1;6;22;24;21;9;30;4;2;14;20;3;29
23;10;8;26;28;13;7;16;17;25;32;11;18;27;31;12;19;5;15;1;6;22;24;21;9;30;4;2;14;20;3;29;50;26594
50;26594;23;10;8;26;28;13;7;16;17;25;32;11;18;27;31;12;19;5;15;1;6;22;24;21;9;30;4;2;14;20;3;29
23;10;8;26;17;13;7;16;28;25;32;11;18;27;31;12;19;5;15;1;6;22;24;21;9;30;4;2;14;20;3;29;50;27594
51;27594;23;10;8;26;17;13;7;16;28;25;32;11;18;27;31;12;19;5;15;1;6;22;24;21;9;30;4;2;14;20;3;29
23;10;8;26;17;13;7;16;28;25;32;11;18;27;31;12;19;6;15;1;5;22;24;21;9;30;4;2;14;20;3;29;51;27594
51;27594;23;10;8;26;17;13;7;16;28;25;32;11;18;27;31;12;19;6;15;1;5;22;24;21;9;30;4;2;14;20;3;29
23;10;8;26;17;13;7;16;28;22;32;11;18;27;31;12;19;6;15;1;5;25;24;21;9;30;4;2;14;20;3;29;51;27554
51;27554;23;10;8;26;17;13;7;16;28;22;32;11;18;27;31;12;19;6;15;1;5;25;24;21;9;30;4;2;14;20;3;29
23;10;8;29;17;13;7;16;28;22;32;11;18;27;31;12;19;6;15;1;5;25;24;21;9;30;4;2;14;20;3;26;51;28154
51;27554;23;10;8;26;17;13;7;16;28;22;32;11;18;27;31;12;19;6;15;1;5;25;24;21;9;30;4;2;14;20;3;29
23;10;8;26;17;13;7;16;28;22;32;11;18;27;31;12;19;6;15;1;5;25;24;21;30;9;4;2;14;20;3;29;51;28082
51;27554;23;10;8;26;17;13;7;16;28;22;32;11;18;27;31;12;19;6;15;1;5;25;24;21;9;30;4;2;14;20;3;29
23;10;8;26;19;13;7;16;28;22;32;11;18;27;31;12;17;6;15;1;5;25;24;21;9;30;4;2;14;20;3;29;51;27874
51;27874;23;10;8;26;19;13;7;16;28;22;32;11;18;27;31;12;17;6;15;1;5;25;24;21;9;30;4;2;14;20;3;29
23;10;8;26;19;13;7;12;28;22;32;11;18;27;31;16;17;6;15;1;5;25;24;21;9;30;4;2;14;20;3;29;51;27874
51;27874;23;10;8;26;19;13;7;12;28;22;32;11;18;27;31;16;17;6;15;1;5;25;24;21;9;30;4;2;14;20;3;29
23;10;8;26;19;13;7;12;28;22;32;11;18;27;31;16;21;6;15;1;5;25;24;17;9;30;4;2;14;20;3;29;51;27474
51;27474;23;10;8;26;19;13;7;12;28;22;32;11;18;27;31;16;21;6;15;1;5;25;24;17;9;30;4;2;14;20;3;29
23;10;8;26;19;13;7;12;28;22;32;11;18;27;31;16;21;6;15;1;30;25;24;17;9;5;4;2;14;20;3;29;51;27908
51;27908;23;10;8;26;19;13;7;12;28;22;32;11;18;27;31;16;21;6;15;1;30;25;24;17;9;5;4;2;14;20;3;29
23;10;8;19;26;13;7;12;28;22;32;11;18;27;31;16;21;6;15;1;30;25;24;17;9;5;4;2;14;20;3;29;51;27868
51;27868;23;10;8;19;26;13;7;12;28;22;32;11;18;27;31;16;21;6;15;1;30;25;24;17;9;5;4;2;14;20;3;29
23;10;8;19;26;13;7;12;28;22;32;24;18;27;31;16;21;6;15;1;30;25;11;17;9;5;4;2;14;20;3;29;51;27438
51;27438;23;10;8;19;26;13;7;12;28;22;32;24;18;27;31;16;21;6;15;1;30;25;11;17;9;5;4;2;14;20;3;29
23;10;8;3;26;13;7;12;28;22;32;24;18;27;31;16;21;6;15;1;30;25;11;17;9;5;4;2;14;20;19;29;51;27392
51;27392;23;10;8;3;26;13;7;12;28;22;32;24;18;27;31;16;21;6;15;1;30;25;11;17;9;5;4;2;14;20;19;29
23;10;8;3;26;13;7;12;28;22;32;24;18;27;14;16;21;6;15;1;30;25;11;17;9;5;4;2;31;20;19;29;51;26892
51;26892;23;10;8;3;26;13;7;12;28;22;32;24;18;27;14;16;21;6;15;1;30;25;11;17;9;5;4;2;31;20;19;29
23;10;8;3;26;13;7;12;28;22;32;24;18;27;14;16;15;6;21;1;30;25;11;17;9;5;4;2;31;20;19;29;51;26100
51;26100;23;10;8;3;26;13;7;12;28;22;32;24;18;27;14;16;15;6;21;1;30;25;11;17;9;5;4;2;31;20;19;29
23;15;8;3;26;13;7;12;28;22;32;24;18;27;14;16;10;6;21;1;30;25;11;17;9;5;4;2;31;20;19;29;51;26180
51;26180;23;15;8;3;26;13;7;12;28;22;32;24;18;27;14;16;10;6;21;1;30;25;11;17;9;5;4;2;31;20;19;29
23;15;8;3;26;13;7;12;28;22;32;24;18;27;14;16;10;6;21;1;30;25;2;17;9;5;4;11;31;20;19;29;51;26840
51;26840;23;15;8;3;26;13;7;12;28;22;32;24;18;27;14;16;10;6;21;1;30;25;2;17;9;5;4;11;31;20;19;29
23;15;8;3;26;13;7;12;28;22;32;24;18;27;14;16;10;6;21;1;30;25;2;17;9;5;4;19;31;20;11;29;51;26484
51;26484;23;15;8;3;26;13;7;12;28;22;32;24;18;27;14;16;10;6;21;1;30;25;2;17;9;5;4;19;31;20;11;29
23;15;8;3;26;13;7;12;28;22;32;29;18;27;14;16;10;6;21;1;30;25;2;17;9;5;4;19;31;20;11;24;51;26844
51;26844;23;15;8;3;26;13;7;12;28;22;32;29;18;27;14;16;10;6;21;1;30;25;2;17;9;5;4;19;31;20;11;24
23;15;8;3;26;13;7;12;28;22;32;11;18;27;14;16;10;6;21;1;30;25;2;17;9;5;4;19;31;20;29;24;51;26284
51;26284;23;15;8;3;26;13;7;12;28;22;32;11;18;27;14;16;10;6;21;1;30;25;2;17;9;5;4;19;31;20;29;24
