"X1";"X286";"X38";"X39";"X9";"X32";"X14";"X22";"X43";"X44";"X18";"X21";"X58";"X42";"X29";"X16";"X1.1";"X10";"X36";"X25";"X23";"X8";"X15";"X62";"X28";"X56";"X20";"X37";"X11";"X64";"X31";"X34";"X55";"X59";"X7";"X46";"X52";"X17";"X33";"X24";"X47";"X3";"X51";"X40";"X4";"X49";"X45";"X26";"X61";"X53";"X6";"X60";"X5";"X57";"X50";"X48";"X12";"X19";"X27";"X2";"X54";"X41";"X30";"X35";"X13";"X63"
60;49;32;3;47;58;17;8;53;7;63;33;31;37;22;55;13;61;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;52;5;2;19;1;20;296
20;296;60;49;32;3;47;58;17;8;53;7;63;33;31;37;22;55;13;61;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;52;5;2;19;1
60;49;32;3;47;58;17;8;53;7;63;33;31;37;61;55;13;22;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;52;5;2;19;1;20;290
20;290;60;49;32;3;47;58;17;8;53;7;63;33;31;37;61;55;13;22;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;52;5;2;19;1
60;49;32;3;47;58;61;8;53;7;63;33;31;37;17;55;13;22;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;52;5;2;19;1;20;292
20;292;60;49;32;3;47;58;61;8;53;7;63;33;31;37;17;55;13;22;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;52;5;2;19;1
60;49;32;3;47;58;52;8;53;7;63;33;31;37;17;55;13;22;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;61;5;2;19;1;20;292
20;292;60;49;32;3;47;58;52;8;53;7;63;33;31;37;17;55;13;22;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;61;5;2;19;1
60;49;32;3;47;58;52;8;53;7;63;61;31;37;17;55;13;22;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;33;5;2;19;1;20;292
20;292;60;49;32;3;47;58;52;8;53;7;63;61;31;37;17;55;13;22;18;41;39;34;12;40;48;25;14;24;16;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;62;27;56;33;5;2;19;1
60;49;32;3;47;58;52;8;53;7;63;61;31;37;17;55;13;22;18;41;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;27;56;33;5;2;19;1;20;292
20;292;60;49;32;3;47;58;52;8;53;7;63;61;31;37;17;55;13;22;18;41;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;27;56;33;5;2;19;1
60;49;32;3;47;58;52;8;53;7;63;61;31;37;17;55;13;22;18;27;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;41;56;33;5;2;19;1;20;290
20;290;60;49;32;3;47;58;52;8;53;7;63;61;31;37;17;55;13;22;18;27;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;41;56;33;5;2;19;1
60;49;32;3;47;58;52;8;53;7;63;61;31;37;2;55;13;22;18;27;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;1;20;294
20;294;60;49;32;3;47;58;52;8;53;7;63;61;31;37;2;55;13;22;18;27;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;57;43;29;36;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;1
60;49;32;3;47;58;52;8;53;7;63;61;31;37;2;55;13;22;18;27;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;1;20;286
20;286;60;49;32;3;47;58;52;8;53;7;63;61;31;37;2;55;13;22;18;27;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;1
60;49;32;3;47;58;52;8;53;7;63;61;31;37;2;55;13;22;18;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;27;20;280
20;280;60;49;32;3;47;58;52;8;53;7;63;61;31;37;2;55;13;22;18;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;28;6;54;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;27
60;49;32;3;47;58;52;8;53;7;63;61;31;37;2;55;13;22;18;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;54;6;28;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;27;20;272
21;272;60;49;32;3;47;58;52;8;53;7;63;61;31;37;2;55;13;22;18;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;54;6;28;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;27
60;49;32;3;47;58;52;8;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;54;6;28;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;27;21;272
21;272;60;49;32;3;47;58;52;8;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;54;6;28;42;64;46;21;51;50;59;10;16;41;56;33;5;17;19;27
60;49;32;3;47;58;52;33;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;54;6;28;42;64;46;21;51;50;59;10;16;41;56;8;5;17;19;27;21;260
21;260;60;49;32;3;47;58;52;33;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;54;6;28;42;64;46;21;51;50;59;10;16;41;56;8;5;17;19;27
60;49;32;3;47;51;52;33;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;19;27;21;248
21;248;60;49;32;3;47;51;52;33;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;48;25;14;24;62;11;30;26;9;44;20;15;36;43;29;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;19;27
60;49;32;3;47;51;52;33;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;29;25;14;24;62;11;30;26;9;44;20;15;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;19;27;21;248
21;248;60;49;32;3;47;51;52;33;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;29;25;14;24;62;11;30;26;9;44;20;15;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;19;27
60;49;32;3;47;51;52;33;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;44;25;14;24;62;11;30;26;9;29;20;15;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;19;27;21;248
21;248;60;49;32;3;47;51;52;33;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;44;25;14;24;62;11;30;26;9;29;20;15;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;19;27
60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;44;25;14;24;62;11;30;26;9;29;20;15;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;33;27;21;260
21;260;60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;44;25;14;24;62;11;30;26;9;29;20;15;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;33;27
60;48;32;3;47;51;52;19;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;44;25;14;24;62;11;30;26;9;29;20;15;36;43;49;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;33;27;21;278
21;260;60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;44;25;14;24;62;11;30;26;9;29;20;15;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;33;27
60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;44;25;14;24;62;11;30;26;9;29;15;20;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;33;27;21;256
21;256;60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;13;22;61;1;39;34;12;40;44;25;14;24;62;11;30;26;9;29;15;20;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;33;27
60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;24;22;61;1;39;34;12;40;44;25;14;13;62;11;30;26;9;29;15;20;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;33;27;21;244
21;244;60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;24;22;61;1;39;34;12;40;44;25;14;13;62;11;30;26;9;29;15;20;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;50;59;10;16;41;56;8;5;17;33;27
60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;13;59;10;16;41;56;8;5;17;33;27;21;248
21;248;60;49;32;3;47;51;52;19;53;7;63;18;31;37;2;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;48;57;4;45;23;35;38;54;6;28;42;64;46;21;58;13;59;10;16;41;56;8;5;17;33;27
60;49;32;3;47;51;48;19;53;7;63;18;31;37;2;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;35;38;54;6;28;42;64;46;21;58;13;59;10;16;41;56;8;5;17;33;27;21;266
21;266;60;49;32;3;47;51;48;19;53;7;63;18;31;37;2;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;35;38;54;6;28;42;64;46;21;58;13;59;10;16;41;56;8;5;17;33;27
60;49;32;3;47;51;48;19;53;7;2;18;31;37;63;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;35;38;54;6;28;42;64;46;21;58;13;59;10;16;41;56;8;5;17;33;27;21;266
21;266;60;49;32;3;47;51;48;19;53;7;2;18;31;37;63;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;35;38;54;6;28;42;64;46;21;58;13;59;10;16;41;56;8;5;17;33;27
60;49;32;3;47;51;58;19;53;7;2;18;31;37;63;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;35;38;54;6;28;42;64;46;21;48;13;59;10;16;41;56;8;5;17;33;27;21;266
21;266;60;49;32;3;47;51;58;19;53;7;2;18;31;37;63;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;35;38;54;6;28;42;64;46;21;48;13;59;10;16;41;56;8;5;17;33;27
60;49;32;3;47;51;58;19;53;7;16;18;31;37;63;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;35;38;54;6;28;42;64;46;21;48;13;59;10;2;41;56;8;5;17;33;27;21;266
21;266;60;49;32;3;47;51;58;19;53;7;16;18;31;37;63;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;35;38;54;6;28;42;64;46;21;48;13;59;10;2;41;56;8;5;17;33;27
60;49;32;3;47;51;58;19;53;7;16;18;31;37;35;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;48;13;59;10;2;41;56;8;5;17;33;27;21;264
21;264;60;49;32;3;47;51;58;19;53;7;16;18;31;37;35;55;24;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;48;13;59;10;2;41;56;8;5;17;33;27
60;24;32;3;47;51;58;19;53;7;16;18;31;37;35;55;49;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;48;13;59;10;2;41;56;8;5;17;33;27;21;260
21;260;60;24;32;3;47;51;58;19;53;7;16;18;31;37;35;55;49;22;61;1;39;34;12;40;44;25;14;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;48;13;59;10;2;41;56;8;5;17;33;27
60;24;32;3;47;51;58;19;53;7;16;18;31;37;35;55;49;14;61;1;39;34;12;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;48;13;59;10;2;41;56;8;5;17;33;27;21;248
21;248;60;24;32;3;47;51;58;19;53;7;16;18;31;37;35;55;49;14;61;1;39;34;12;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;48;13;59;10;2;41;56;8;5;17;33;27
60;24;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;12;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;48;13;59;7;2;41;56;8;5;17;33;27;21;272
21;272;60;24;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;12;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;48;13;59;7;2;41;56;8;5;17;33;27
60;24;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;12;13;59;7;2;41;56;8;5;17;33;27;21;272
21;272;60;24;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;63;38;54;6;28;42;64;46;21;12;13;59;7;2;41;56;8;5;17;33;27
60;24;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;21;38;54;6;28;42;64;46;63;12;13;59;7;2;41;56;8;5;17;33;27;21;272
22;272;60;24;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;21;38;54;6;28;42;64;46;63;12;13;59;7;2;41;56;8;5;17;33;27
60;54;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;21;38;24;6;28;42;64;46;63;12;13;59;7;2;41;56;8;5;17;33;27;22;276
22;276;60;54;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;44;25;22;50;62;11;30;26;9;29;15;20;36;43;52;57;4;45;23;21;38;24;6;28;42;64;46;63;12;13;59;7;2;41;56;8;5;17;33;27
60;54;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;9;44;15;20;36;43;52;57;4;45;23;21;38;24;6;28;42;64;46;63;12;13;59;7;2;41;56;8;5;17;33;27;22;276
22;276;60;54;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;9;44;15;20;36;43;52;57;4;45;23;21;38;24;6;28;42;64;46;63;12;13;59;7;2;41;56;8;5;17;33;27
60;54;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;12;44;15;20;36;43;52;57;4;45;23;21;38;24;6;28;42;64;46;63;9;13;59;7;2;41;56;8;5;17;33;27;22;276
22;276;60;54;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;12;44;15;20;36;43;52;57;4;45;23;21;38;24;6;28;42;64;46;63;9;13;59;7;2;41;56;8;5;17;33;27
60;54;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;12;44;15;20;36;43;52;57;4;45;23;21;38;13;6;28;42;64;46;63;9;24;59;7;2;41;56;8;5;17;33;27;22;276
22;276;60;54;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;12;44;15;20;36;43;52;57;4;45;23;21;38;13;6;28;42;64;46;63;9;24;59;7;2;41;56;8;5;17;33;27
60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;54;44;15;20;36;43;52;57;4;45;23;21;38;13;6;28;42;64;46;63;9;24;59;7;2;41;56;8;5;17;33;27;22;282
22;282;60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;54;44;15;20;36;43;52;57;4;45;23;21;38;13;6;28;42;64;46;63;9;24;59;7;2;41;56;8;5;17;33;27
60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;8;44;15;20;36;43;52;57;4;45;23;21;38;13;6;28;42;64;46;63;9;24;59;7;2;41;56;54;5;17;33;27;22;276
22;276;60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;8;44;15;20;36;43;52;57;4;45;23;21;38;13;6;28;42;64;46;63;9;24;59;7;2;41;56;54;5;17;33;27
60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;8;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;59;7;2;41;38;54;5;17;33;27;22;276
22;276;60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;39;34;48;40;29;25;22;50;62;11;30;26;8;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;59;7;2;41;38;54;5;17;33;27
60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;40;34;48;39;29;25;22;50;62;11;30;26;8;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;59;7;2;41;38;54;5;17;33;27;22;276
22;276;60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;55;49;14;61;1;40;34;48;39;29;25;22;50;62;11;30;26;8;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;59;7;2;41;38;54;5;17;33;27
60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;8;49;14;61;1;40;34;48;39;29;25;22;50;62;11;30;26;55;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;59;7;2;41;38;54;5;17;33;27;22;278
22;278;60;12;32;3;47;51;58;19;53;10;16;18;31;37;35;8;49;14;61;1;40;34;48;39;29;25;22;50;62;11;30;26;55;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;59;7;2;41;38;54;5;17;33;27
60;12;32;3;47;51;58;19;53;10;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;11;30;26;55;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;59;7;2;41;38;54;5;17;33;27;22;278
22;278;60;12;32;3;47;51;58;19;53;10;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;11;30;26;55;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;59;7;2;41;38;54;5;17;33;27
60;12;59;3;47;51;58;19;53;10;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;11;30;26;55;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;32;7;2;41;38;54;5;17;33;27;22;276
22;276;60;12;59;3;47;51;58;19;53;10;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;11;30;26;55;44;15;20;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;32;7;2;41;38;54;5;17;33;27
60;12;59;3;47;51;58;19;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;11;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;32;7;2;41;38;54;5;17;33;27;22;268
22;268;60;12;59;3;47;51;58;19;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;11;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;32;7;2;41;38;54;5;17;33;27
60;12;59;3;47;51;58;19;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;32;7;11;41;38;54;5;17;33;27;22;268
22;268;60;12;59;3;47;51;58;19;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;28;42;64;46;63;9;24;32;7;11;41;38;54;5;17;33;27
60;28;59;3;47;51;58;19;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;33;27;22;268
22;268;60;28;59;3;47;51;58;19;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;33;27
60;28;59;3;47;51;58;19;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;55;62;2;30;26;50;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;33;27;22;286
22;268;60;28;59;3;47;51;58;19;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;33;27
60;28;59;3;47;51;19;58;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;33;27;22;280
22;280;60;28;59;3;47;51;19;58;53;20;16;18;25;37;35;8;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;33;27
60;28;59;3;47;51;19;58;53;20;16;18;25;37;35;33;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;8;27;22;280
22;280;60;28;59;3;47;51;19;58;53;20;16;18;25;37;35;33;49;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;8;27
60;28;59;49;47;51;19;58;53;20;16;18;25;37;35;33;3;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;8;27;22;288
22;288;60;28;59;49;47;51;19;58;53;20;16;18;25;37;35;33;3;14;61;1;40;34;48;39;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;8;27
60;28;59;49;47;51;19;58;53;20;16;18;25;39;35;33;3;14;61;1;40;34;48;37;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;8;27;22;284
22;284;60;28;59;49;47;51;19;58;53;20;16;18;25;39;35;33;3;14;61;1;40;34;48;37;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;5;17;8;27
60;28;59;49;47;51;19;58;53;20;16;18;25;39;35;33;3;14;61;1;40;34;48;37;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;8;17;5;27;22;284
23;284;60;28;59;49;47;51;19;58;53;20;16;18;25;39;35;33;3;14;61;1;40;34;48;37;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;8;17;5;27
60;28;59;49;47;51;19;58;35;20;16;18;25;39;53;33;3;14;61;1;40;34;48;37;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;8;17;5;27;23;290
23;290;60;28;59;49;47;51;19;58;35;20;16;18;25;39;53;33;3;14;61;1;40;34;48;37;29;31;22;50;62;2;30;26;55;44;15;10;36;43;52;57;4;45;23;21;56;13;6;12;42;64;46;63;9;24;32;7;11;41;38;54;8;17;5;27
