"X1";"X282";"X20";"X26";"X7";"X42";"X60";"X17";"X56";"X34";"X23";"X14";"X30";"X41";"X21";"X57";"X64";"X15";"X29";"X46";"X27";"X8";"X22";"X38";"X11";"X9";"X32";"X47";"X62";"X12";"X53";"X13";"X49";"X2";"X28";"X40";"X33";"X48";"X18";"X35";"X51";"X61";"X50";"X39";"X25";"X5";"X6";"X55";"X1.1";"X43";"X24";"X59";"X44";"X4";"X37";"X45";"X16";"X58";"X19";"X3";"X63";"X36";"X52";"X31";"X10";"X54"
10;266;57;40;3;51;27;55;12;24;64;56;37;54;23;43;11;31;17;7;62;41;60;13;21;35;50;42;63;52;22;25;44;34;48;9;36;14;4;32;47;49;46;18;19;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6
57;40;3;51;27;55;12;24;64;56;37;54;23;43;11;31;17;7;47;41;60;13;21;35;50;42;63;52;22;25;44;34;48;9;36;14;4;32;62;49;46;18;19;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6;10;256
10;256;57;40;3;51;27;55;12;24;64;56;37;54;23;43;11;31;17;7;47;41;60;13;21;35;50;42;63;52;22;25;44;34;48;9;36;14;4;32;62;49;46;18;19;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6
57;40;3;51;27;55;12;24;64;25;37;54;23;43;11;31;17;7;47;41;60;13;21;35;50;42;63;52;22;56;44;34;48;9;36;14;4;32;62;49;46;18;19;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6;10;256
10;256;57;40;3;51;27;55;12;24;64;25;37;54;23;43;11;31;17;7;47;41;60;13;21;35;50;42;63;52;22;56;44;34;48;9;36;14;4;32;62;49;46;18;19;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6
57;40;3;51;27;19;12;24;64;25;37;54;23;43;11;31;17;7;47;41;60;13;21;35;50;42;63;52;22;56;44;34;48;9;36;14;4;32;62;49;46;18;55;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6;10;248
10;248;57;40;3;51;27;19;12;24;64;25;37;54;23;43;11;31;17;7;47;41;60;13;21;35;50;42;63;52;22;56;44;34;48;9;36;14;4;32;62;49;46;18;55;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6
57;47;3;51;27;19;12;24;64;25;37;54;23;43;11;31;17;7;40;41;60;13;21;35;50;42;63;52;22;56;44;34;48;9;36;14;4;32;62;49;46;18;55;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6;10;248
10;248;57;47;3;51;27;19;12;24;64;25;37;54;23;43;11;31;17;7;40;41;60;13;21;35;50;42;63;52;22;56;44;34;48;9;36;14;4;32;62;49;46;18;55;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6
57;47;3;51;27;19;12;24;64;25;37;46;23;43;11;31;17;7;40;41;60;13;21;35;50;42;63;52;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6;10;248
10;248;57;47;3;51;27;19;12;24;64;25;37;46;23;43;11;31;17;7;40;41;60;13;21;35;50;42;63;52;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;15;38;58;39;16;33;30;45;28;10;29;20;2;59;1;6
57;47;3;51;27;19;12;24;64;25;37;46;23;43;11;31;17;7;40;41;60;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;15;38;58;39;16;33;30;45;52;10;29;20;2;59;1;6;10;256
10;256;57;47;3;51;27;19;12;24;64;25;37;46;23;43;11;31;17;7;40;41;60;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;15;38;58;39;16;33;30;45;52;10;29;20;2;59;1;6
57;47;3;51;27;19;12;24;64;25;37;46;23;43;16;31;17;7;40;41;60;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;15;38;58;39;11;33;30;45;52;10;29;20;2;59;1;6;10;264
11;264;57;47;3;51;27;19;12;24;64;25;37;46;23;43;16;31;17;7;40;41;60;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;15;38;58;39;11;33;30;45;52;10;29;20;2;59;1;6
57;47;3;51;27;19;12;24;64;25;37;46;23;43;16;31;17;7;40;41;60;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;33;30;45;15;10;29;20;2;59;1;6;11;264
11;264;57;47;3;51;27;19;12;24;64;25;37;46;23;43;16;31;17;7;40;41;60;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;33;30;45;15;10;29;20;2;59;1;6
57;47;3;51;27;19;12;24;64;25;37;46;23;43;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;60;30;45;15;10;29;20;2;59;1;6;11;264
11;264;57;47;3;51;27;19;12;24;64;25;37;46;23;43;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;60;30;45;15;10;29;20;2;59;1;6
57;47;3;51;27;19;12;24;64;25;37;46;23;43;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6;11;264
11;264;57;47;3;51;27;19;12;24;64;25;37;46;23;43;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6
57;47;3;19;27;51;12;24;64;25;37;46;23;43;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6;11;272
11;272;57;47;3;19;27;51;12;24;64;25;37;46;23;43;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;44;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6
57;47;3;19;27;51;12;24;64;25;37;46;23;44;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;43;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6;11;272
11;272;57;47;3;19;27;51;12;24;64;25;37;46;23;44;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;43;34;48;9;36;14;4;32;62;49;54;18;55;5;53;8;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6
57;47;3;19;27;51;12;24;64;25;37;46;23;53;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;43;34;48;9;36;14;4;32;62;49;54;18;55;5;44;8;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6;11;268
11;268;57;47;3;19;27;51;12;24;64;25;37;46;23;53;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;43;34;48;9;36;14;4;32;62;49;54;18;55;5;44;8;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6
57;47;3;19;27;51;12;24;64;25;37;46;23;53;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;43;34;48;9;36;14;4;8;62;49;54;18;55;5;44;32;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6;11;280
11;280;57;47;3;19;27;51;12;24;64;25;37;46;23;53;16;31;17;7;40;41;33;13;21;35;50;42;63;28;22;56;43;34;48;9;36;14;4;8;62;49;54;18;55;5;44;32;26;61;52;38;58;39;11;60;30;45;59;10;29;20;2;15;1;6
57;47;3;19;27;51;12;24;64;25;37;46;23;53;16;31;17;7;40;41;33;13;21;35;50;42;63;28;39;56;43;34;48;9;36;14;4;8;62;49;54;18;55;5;44;32;26;61;52;38;58;22;11;60;30;45;59;10;29;20;2;15;1;6;11;280
11;280;57;47;3;19;27;51;12;24;64;25;37;46;23;53;16;31;17;7;40;41;33;13;21;35;50;42;63;28;39;56;43;34;48;9;36;14;4;8;62;49;54;18;55;5;44;32;26;61;52;38;58;22;11;60;30;45;59;10;29;20;2;15;1;6
57;47;3;19;27;51;12;24;64;25;37;46;23;53;16;31;17;7;40;41;33;13;21;35;50;42;63;28;39;56;43;34;48;9;36;14;4;8;62;49;54;18;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;29;20;2;15;52;6;11;280
11;280;57;47;3;19;27;51;12;24;64;25;37;46;23;53;16;31;17;7;40;41;33;13;21;35;50;42;63;28;39;56;43;34;48;9;36;14;4;8;62;49;54;18;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;29;20;2;15;52;6
57;47;3;19;27;51;12;24;64;25;37;7;23;53;16;31;17;46;40;41;33;13;21;35;50;42;63;28;39;56;43;34;48;9;36;14;4;8;62;49;54;18;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;29;20;2;15;52;6;11;280
11;280;57;47;3;19;27;51;12;24;64;25;37;7;23;53;16;31;17;46;40;41;33;13;21;35;50;42;63;28;39;56;43;34;48;9;36;14;4;8;62;49;54;18;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;29;20;2;15;52;6
57;47;3;19;27;51;12;24;64;25;37;7;23;53;16;31;17;46;40;41;33;13;21;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;49;54;18;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;6;11;280
11;280;57;47;3;19;27;51;12;24;64;25;37;7;23;53;16;31;17;46;40;41;33;13;21;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;49;54;18;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;6
57;47;3;19;27;51;12;24;64;25;37;7;23;53;16;31;21;46;40;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;49;54;18;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;6;11;272
11;272;57;47;3;19;27;51;12;24;64;25;37;7;23;53;16;31;21;46;40;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;49;54;18;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;6
57;47;3;19;27;51;12;24;64;18;37;7;23;53;16;31;21;46;40;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;49;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;6;11;264
11;264;57;47;3;19;27;51;12;24;64;18;37;7;23;53;16;31;21;46;40;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;49;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;6
57;47;3;19;27;51;12;24;64;18;37;7;23;53;16;31;21;46;40;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;49;11;264
11;264;57;47;3;19;27;51;12;24;64;18;37;7;23;53;16;31;21;46;40;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;49
57;47;3;19;27;51;12;24;64;18;40;7;23;53;16;31;21;46;37;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;49;11;264
11;264;57;47;3;19;27;51;12;24;64;18;40;7;23;53;16;31;21;46;37;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;10;9;20;2;15;52;49
57;47;3;19;27;51;12;24;64;18;40;7;23;53;10;31;21;46;37;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;16;9;20;2;15;52;49;11;272
11;272;57;47;3;19;27;51;12;24;64;18;40;7;23;53;10;31;21;46;37;41;33;13;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;16;9;20;2;15;52;49
57;47;13;19;27;51;12;24;64;18;40;7;23;53;10;31;21;46;37;41;33;3;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;16;9;20;2;15;52;49;11;276
11;276;57;47;13;19;27;51;12;24;64;18;40;7;23;53;10;31;21;46;37;41;33;3;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;45;59;16;9;20;2;15;52;49
45;47;13;19;27;51;12;24;64;18;40;7;23;53;10;31;21;46;37;41;33;3;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;57;59;16;9;20;2;15;52;49;11;276
11;276;45;47;13;19;27;51;12;24;64;18;40;7;23;53;10;31;21;46;37;41;33;3;17;35;50;42;63;28;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;58;22;11;60;30;57;59;16;9;20;2;15;52;49
45;47;13;19;27;51;12;24;64;18;40;7;23;53;10;31;21;46;37;41;33;3;17;35;50;42;63;58;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;16;9;20;2;15;52;49;11;272
11;272;45;47;13;19;27;51;12;24;64;18;40;7;23;53;10;31;21;46;37;41;33;3;17;35;50;42;63;58;39;56;43;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;16;9;20;2;15;52;49
45;47;13;19;27;51;12;43;64;18;40;7;23;53;10;31;21;46;37;41;33;3;17;35;50;42;63;58;39;56;24;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;16;9;20;2;15;52;49;11;292
12;292;45;47;13;19;27;51;12;43;64;18;40;7;23;53;10;31;21;46;37;41;33;3;17;35;50;42;63;58;39;56;24;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;16;9;20;2;15;52;49
45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;46;37;41;33;3;17;35;50;42;63;58;39;56;24;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;16;9;20;2;15;52;49;12;292
12;292;45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;46;37;41;33;3;17;35;50;42;63;58;39;56;24;34;48;29;36;14;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;16;9;20;2;15;52;49
45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;46;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;16;9;20;2;15;52;49;12;292
12;292;45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;46;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;16;9;20;2;15;52;49
45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;46;9;20;2;15;52;49;12;292
12;292;45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;62;6;54;25;55;5;44;32;26;61;1;38;28;22;11;60;30;57;59;46;9;20;2;15;52;49
45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;62;6;57;25;55;5;44;32;26;61;1;38;28;22;11;60;30;54;59;46;9;20;2;15;52;49;12;292
12;292;45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;62;6;57;25;55;5;44;32;26;61;1;38;28;22;11;60;30;54;59;46;9;20;2;15;52;49
45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;46;6;57;25;55;5;44;32;26;61;1;38;28;22;11;60;30;54;59;62;9;20;2;15;52;49;12;298
12;298;45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;46;6;57;25;55;5;44;32;26;61;1;38;28;22;11;60;30;54;59;62;9;20;2;15;52;49
45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;28;22;11;60;30;54;59;62;9;20;2;15;52;26;12;298
12;298;45;47;13;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;34;48;29;36;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;28;22;11;60;30;54;59;62;9;20;2;15;52;26
45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;13;48;29;36;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;28;22;11;60;30;54;59;62;9;20;2;15;52;26;12;298
12;298;45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;17;14;50;42;63;58;39;56;24;13;48;29;36;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;28;22;11;60;30;54;59;62;9;20;2;15;52;26
45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;36;14;50;42;63;58;39;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;28;22;11;60;30;54;59;62;9;20;2;15;52;26;12;306
12;306;45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;36;14;50;42;63;58;39;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;28;22;11;60;30;54;59;62;9;20;2;15;52;26
45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;36;14;50;42;63;58;39;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;9;22;11;60;30;54;59;62;28;20;2;15;52;26;12;306
12;306;45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;36;14;50;42;63;58;39;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;9;22;11;60;30;54;59;62;28;20;2;15;52;26
45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;9;14;50;42;63;58;39;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;36;22;11;60;30;54;59;62;28;20;2;15;52;26;12;306
12;306;45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;33;3;9;14;50;42;63;58;39;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;38;36;22;11;60;30;54;59;62;28;20;2;15;52;26
45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;38;3;9;14;50;42;63;58;39;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;15;52;26;12;306
12;306;45;47;34;19;27;51;12;43;23;18;40;7;64;53;10;31;21;16;37;41;38;3;9;14;50;42;63;58;39;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;15;52;26
45;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;41;38;3;9;14;50;42;63;58;40;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;15;52;26;12;302
12;302;45;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;41;38;3;9;14;50;42;63;58;40;56;24;13;48;29;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;15;52;26
45;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;41;38;3;9;14;50;42;63;58;40;56;24;13;48;15;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26;12;302
12;302;45;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;41;38;3;9;14;50;42;63;58;40;56;24;13;48;15;17;35;4;8;46;6;57;25;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26
45;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;17;38;3;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;8;46;6;57;25;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26;12;286
12;286;45;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;17;38;3;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;8;46;6;57;25;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26
45;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;8;46;6;57;3;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26;12;284
12;284;45;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;8;46;6;57;3;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26
8;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;45;46;6;57;3;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26;12;284
12;284;8;47;34;19;27;51;12;43;23;18;39;7;64;53;10;31;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;45;46;6;57;3;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26
8;47;34;31;27;51;12;43;23;18;39;7;64;53;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;45;46;6;57;3;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26;12;292
12;292;8;47;34;31;27;51;12;43;23;18;39;7;64;53;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;45;46;6;57;3;55;5;44;32;49;61;1;33;36;22;11;60;30;54;59;62;28;20;2;29;52;26
8;47;34;31;27;51;12;36;23;18;39;7;64;53;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;45;46;6;57;3;55;5;44;32;49;61;1;33;43;22;11;60;30;54;59;62;28;20;2;29;52;26;12;284
12;284;8;47;34;31;27;51;12;36;23;18;39;7;64;53;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;4;45;46;6;57;3;55;5;44;32;49;61;1;33;43;22;11;60;30;54;59;62;28;20;2;29;52;26
8;47;34;31;27;51;12;4;23;18;39;7;64;53;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;36;45;46;6;57;3;55;5;44;32;49;61;1;33;43;22;11;60;30;54;59;62;28;20;2;29;52;26;12;284
12;284;8;47;34;31;27;51;12;4;23;18;39;7;64;53;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;36;45;46;6;57;3;55;5;44;32;49;61;1;33;43;22;11;60;30;54;59;62;28;20;2;29;52;26
8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;36;45;46;6;57;3;55;5;44;32;49;61;1;33;43;22;11;60;30;54;59;62;28;20;2;29;52;26;12;280
13;280;8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;36;45;46;6;57;3;55;5;44;32;49;61;1;33;43;22;11;60;30;54;59;62;28;20;2;29;52;26
8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;49;61;1;33;43;22;11;60;30;54;59;62;28;20;2;36;52;26;13;284
13;284;8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;16;37;17;38;25;9;14;50;42;63;58;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;49;61;1;33;43;22;11;60;30;54;59;62;28;20;2;36;52;26
8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;16;37;17;38;49;9;14;50;42;63;58;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;25;61;1;33;43;22;11;60;30;54;59;62;28;20;2;36;52;26;13;288
13;288;8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;16;37;17;38;49;9;14;50;42;63;58;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;25;61;1;33;43;22;11;60;30;54;59;62;28;20;2;36;52;26
8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;58;37;17;38;49;9;14;50;42;63;16;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;25;61;1;33;43;22;11;60;30;54;59;62;28;20;2;36;52;26;13;284
13;284;8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;58;37;17;38;49;9;14;50;42;63;16;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;25;61;1;33;43;22;11;60;30;54;59;62;28;20;2;36;52;26
8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;58;37;17;38;49;9;14;50;42;63;16;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;25;28;1;33;43;22;11;60;30;54;59;62;61;20;2;36;52;26;13;284
13;284;8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;21;58;37;17;38;49;9;14;50;42;63;16;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;25;28;1;33;43;22;11;60;30;54;59;62;61;20;2;36;52;26
8;47;34;31;27;51;53;4;23;18;39;7;64;12;10;19;11;58;37;17;38;49;9;14;50;42;63;16;40;56;24;13;48;15;41;35;29;45;46;6;57;3;55;5;44;32;25;28;1;33;43;22;21;60;30;54;59;62;61;20;2;36;52;26;13;284
