"X1";"X286";"X23";"X31";"X36";"X60";"X3";"X35";"X46";"X58";"X25";"X39";"X63";"X51";"X29";"X28";"X55";"X49";"X33";"X45";"X21";"X20";"X7";"X18";"X56";"X59";"X37";"X62";"X54";"X14";"X57";"X16";"X4";"X13";"X64";"X27";"X24";"X11";"X44";"X43";"X9";"X8";"X41";"X32";"X22";"X50";"X53";"X2";"X15";"X10";"X47";"X26";"X30";"X42";"X38";"X61";"X19";"X17";"X5";"X12";"X34";"X1.1";"X52";"X6";"X40";"X48"
60;7;43;52;8;40;37;16;3;25;22;48;62;23;21;54;14;64;61;57;27;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;15;10;51;56;29;13;18;4;39;42;45;30;19;59;11;58;31;50;2;49;36;9;44;20;41;46;53;33;10;266
10;266;60;7;43;52;8;40;37;16;3;25;22;48;62;23;21;54;14;64;61;57;27;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;15;10;51;56;29;13;18;4;39;42;45;30;19;59;11;58;31;50;2;49;36;9;44;20;41;46;53;33
60;7;43;52;8;40;37;16;3;25;22;48;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;15;10;51;56;29;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;36;9;44;20;41;46;53;33;10;266
11;266;60;7;43;52;8;40;37;16;3;25;22;48;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;15;10;51;56;29;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;36;9;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;48;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;15;10;51;56;29;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;36;9;44;20;41;46;53;33;11;278
11;278;60;7;22;52;8;40;37;16;3;25;43;48;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;15;10;51;56;29;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;36;9;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;48;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;15;10;9;56;29;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;36;51;44;20;41;46;53;33;11;278
11;278;60;7;22;52;8;40;37;16;3;25;43;48;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;15;10;9;56;29;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;36;51;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;48;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;36;51;44;20;41;46;53;33;11;282
11;282;60;7;22;52;8;40;37;16;3;25;43;48;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;36;51;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;36;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;48;51;44;20;41;46;53;33;11;282
11;282;60;7;22;52;8;40;37;16;3;25;43;36;62;23;21;54;14;64;61;57;45;32;55;24;28;6;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;13;18;4;39;42;27;30;19;59;11;58;31;50;2;49;48;51;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;36;62;23;21;54;14;64;61;57;45;32;13;24;28;6;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;58;31;50;2;49;48;51;44;20;41;46;53;33;11;282
11;282;60;7;22;52;8;40;37;16;3;25;43;36;62;23;21;54;14;64;61;57;45;32;13;24;28;6;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;58;31;50;2;49;48;51;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;36;58;23;21;54;14;64;61;57;45;32;13;24;28;6;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;53;33;11;282
11;282;60;7;22;52;8;40;37;16;3;25;43;36;58;23;21;54;14;64;61;57;45;32;13;24;28;6;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;36;58;23;21;54;14;64;61;57;6;32;13;24;28;45;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;53;33;11;282
11;282;60;7;22;52;8;40;37;16;3;25;43;36;58;23;21;54;14;64;61;57;6;32;13;24;28;45;17;38;1;12;5;26;34;35;47;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;61;57;6;32;13;24;28;45;17;38;1;12;5;26;34;35;58;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;53;33;11;278
11;278;60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;61;57;6;32;13;24;28;45;17;38;1;12;5;26;34;35;58;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;53;33
60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;61;57;6;32;13;24;28;45;17;38;1;12;5;53;34;35;58;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;26;33;11;274
11;274;60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;61;57;6;32;13;24;28;45;17;38;1;12;5;53;34;35;58;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;26;33
60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;38;61;12;5;53;34;35;58;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;26;33;11;270
11;270;60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;38;61;12;5;53;34;35;58;63;29;10;9;56;15;55;18;4;39;42;27;30;19;59;11;62;31;50;2;49;48;51;44;20;41;46;26;33
60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;38;61;12;5;53;34;35;58;63;29;10;9;56;15;55;18;48;39;42;27;30;19;59;11;62;31;50;2;49;4;51;44;20;41;46;26;33;11;270
11;270;60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;38;61;12;5;53;34;35;58;63;29;10;9;56;15;55;18;48;39;42;27;30;19;59;11;62;31;50;2;49;4;51;44;20;41;46;26;33
60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;61;12;5;53;34;35;58;63;29;10;9;56;15;55;18;48;39;42;27;30;19;59;11;62;31;50;2;49;4;51;38;20;41;46;26;33;11;270
11;270;60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;61;12;5;53;34;35;58;63;29;10;9;56;15;55;18;48;39;42;27;30;19;59;11;62;31;50;2;49;4;51;38;20;41;46;26;33
60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;49;12;5;53;34;35;58;63;29;10;9;56;15;55;18;48;39;42;27;30;19;59;11;62;31;50;2;61;4;51;38;20;41;46;26;33;11;270
11;270;60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;49;12;5;53;34;35;58;63;29;10;9;56;15;55;18;48;39;42;27;30;19;59;11;62;31;50;2;61;4;51;38;20;41;46;26;33
60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;49;12;5;53;34;35;58;63;29;10;9;56;15;55;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;33;11;270
11;270;60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;49;12;5;53;34;35;58;63;29;10;9;56;15;55;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;33
60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;49;12;5;53;34;35;58;63;29;10;9;55;15;56;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;33;11;270
11;270;60;7;22;52;8;40;37;16;3;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;49;12;5;53;34;35;58;63;29;10;9;55;15;56;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;33
60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;49;12;5;53;34;35;58;63;29;10;9;55;15;56;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;3;11;270
11;270;60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;64;1;57;6;32;13;24;28;45;17;44;49;12;5;53;34;35;58;63;29;10;9;55;15;56;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;3
60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;17;64;49;12;5;53;34;35;58;63;29;10;9;55;15;56;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;3;11;270
11;270;60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;17;64;49;12;5;53;34;35;58;63;29;10;9;55;15;56;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;3
60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;17;56;49;12;5;53;34;35;58;63;29;10;9;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;3;11;270
11;270;60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;17;56;49;12;5;53;34;35;58;63;29;10;9;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;46;26;3
60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;17;56;49;12;5;53;34;35;58;63;29;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;9;26;3;11;288
11;288;60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;17;56;49;12;5;53;34;35;58;63;29;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;9;26;3
60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;17;56;49;12;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;9;26;3;11;294
12;294;60;7;22;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;17;56;49;12;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;9;26;3
60;7;17;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;22;56;49;12;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;9;26;3;12;286
12;286;60;7;17;52;8;40;37;16;33;25;43;36;47;23;21;54;14;44;1;57;6;32;13;24;28;45;22;56;49;12;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;9;26;3
60;7;17;52;8;40;37;16;33;25;43;36;47;23;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;9;26;3;12;278
12;278;60;7;17;52;8;40;37;16;33;25;43;36;47;23;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;2;61;11;51;38;20;41;9;26;3
60;7;2;52;8;40;37;16;33;25;43;36;47;23;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;17;61;11;51;38;20;41;9;26;3;12;278
12;278;60;7;2;52;8;40;37;16;33;25;43;36;47;23;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;59;4;62;31;50;17;61;11;51;38;20;41;9;26;3
60;7;2;52;8;40;37;16;33;25;43;36;47;23;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;3;12;278
12;278;60;7;2;52;8;40;37;16;33;25;43;36;47;23;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;42;27;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;3
42;7;2;52;8;40;37;16;33;25;43;36;47;23;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;60;27;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;3;12;286
12;286;42;7;2;52;8;40;37;16;33;25;43;36;47;23;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;55;15;64;18;48;39;60;27;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;3
42;7;2;52;8;40;37;16;33;25;43;36;47;55;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;27;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;3;12;290
12;290;42;7;2;52;8;40;37;16;33;25;43;36;47;55;21;12;14;44;1;57;6;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;27;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;3
42;7;2;52;8;40;37;16;33;25;43;36;47;55;21;12;14;44;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;27;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;6;12;290
12;290;42;7;2;52;8;40;37;16;33;25;43;36;47;55;21;12;14;44;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;27;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;6
42;7;2;52;8;40;27;16;33;25;43;36;47;55;21;12;14;44;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;6;12;290
12;290;42;7;2;52;8;40;27;16;33;25;43;36;47;55;21;12;14;44;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;6
44;7;2;52;8;40;27;16;33;25;43;36;47;55;21;12;14;42;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;6;12;290
12;290;44;7;2;52;8;40;27;16;33;25;43;36;47;55;21;12;14;42;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;19;41;4;62;31;50;17;61;11;51;38;20;59;9;26;6
44;7;2;52;8;40;27;16;33;25;43;36;47;55;21;12;14;42;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;19;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;290
12;290;44;7;2;52;8;40;27;16;33;25;43;36;47;55;21;12;14;42;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;19;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;40;27;16;33;25;43;36;47;19;21;12;14;42;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;290
12;290;44;7;2;52;8;40;27;16;33;25;43;36;47;19;21;12;14;42;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;33;27;16;40;25;43;36;47;19;21;12;14;42;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;286
12;286;44;7;2;52;8;33;27;16;40;25;43;36;47;19;21;12;14;42;1;57;3;32;13;24;28;45;22;56;49;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;39;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;33;27;16;40;25;43;36;47;19;21;12;14;42;1;57;3;32;13;24;28;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;49;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;286
12;286;44;7;2;52;8;33;27;16;40;25;43;36;47;19;21;12;14;42;1;57;3;32;13;24;28;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;49;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;33;27;16;40;25;43;36;47;57;21;12;14;42;1;19;3;32;13;24;28;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;49;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;280
12;280;44;7;2;52;8;33;27;16;40;25;43;36;47;57;21;12;14;42;1;19;3;32;13;24;28;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;49;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;33;27;16;3;25;43;36;47;57;21;12;14;42;1;19;40;32;13;24;28;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;49;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;280
12;280;44;7;2;52;8;33;27;16;3;25;43;36;47;57;21;12;14;42;1;19;40;32;13;24;28;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;49;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;21;12;14;42;1;19;40;32;13;24;28;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;49;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;280
12;280;44;7;2;52;8;27;33;16;3;25;43;36;47;57;21;12;14;42;1;19;40;32;13;24;28;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;49;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;21;12;14;42;1;19;40;32;13;24;49;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;28;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;280
12;280;44;7;2;52;8;27;33;16;3;25;43;36;47;57;21;12;14;42;1;19;40;32;13;24;49;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;48;28;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;21;12;14;42;1;48;40;32;13;24;49;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;19;28;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;282
12;282;44;7;2;52;8;27;33;16;3;25;43;36;47;57;21;12;14;42;1;48;40;32;13;24;49;45;22;56;39;54;5;53;29;35;58;63;34;10;46;23;15;64;18;19;28;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;21;12;14;42;1;48;40;32;13;24;49;45;22;56;39;54;5;53;29;15;58;63;34;10;46;23;35;64;18;19;28;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;282
12;282;44;7;2;52;8;27;33;16;3;25;43;36;47;57;21;12;14;42;1;48;40;32;13;24;49;45;22;56;39;54;5;53;29;15;58;63;34;10;46;23;35;64;18;19;28;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;42;1;48;40;32;13;24;49;45;22;56;39;54;5;53;29;15;58;21;34;10;46;23;35;64;18;19;28;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38;12;276
13;276;44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;42;1;48;40;32;13;24;49;45;22;56;39;54;5;53;29;15;58;21;34;10;46;23;35;64;18;19;28;60;37;30;55;41;4;62;31;50;17;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;42;1;48;40;32;13;24;49;45;22;17;39;54;5;53;29;15;58;21;34;10;46;23;35;64;18;19;28;60;37;30;55;41;4;62;31;50;56;61;11;51;6;20;59;9;26;38;13;280
13;280;44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;42;1;48;40;32;13;24;49;45;22;17;39;54;5;53;29;15;58;21;34;10;46;23;35;64;18;19;28;60;37;30;55;41;4;62;31;50;56;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;42;1;48;40;32;13;24;49;45;22;17;39;54;5;28;29;15;58;21;34;10;46;23;35;64;18;19;53;60;37;30;55;41;4;62;31;50;56;61;11;51;6;20;59;9;26;38;13;282
13;282;44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;42;1;48;40;32;13;24;49;45;22;17;39;54;5;28;29;15;58;21;34;10;46;23;35;64;18;19;53;60;37;30;55;41;4;62;31;50;56;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;46;1;48;40;32;13;24;49;45;22;17;39;54;5;28;29;15;58;21;34;10;42;23;35;64;18;19;53;60;37;30;55;41;4;62;31;50;56;61;11;51;6;20;59;9;26;38;13;288
13;288;44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;46;1;48;40;32;13;24;49;45;22;17;39;54;5;28;29;15;58;21;34;10;42;23;35;64;18;19;53;60;37;30;55;41;4;62;31;50;56;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;46;1;48;40;32;13;24;49;45;22;17;39;54;5;28;29;15;58;21;34;50;42;23;35;64;18;19;53;60;37;30;55;41;4;62;31;10;56;61;11;51;6;20;59;9;26;38;13;288
13;288;44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;14;46;1;48;40;32;13;24;49;45;22;17;39;54;5;28;29;15;58;21;34;50;42;23;35;64;18;19;53;60;37;30;55;41;4;62;31;10;56;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;22;17;39;14;5;28;29;15;58;21;34;50;42;23;35;64;18;19;53;60;37;30;55;41;4;62;31;10;56;61;11;51;6;20;59;9;26;38;13;292
13;292;44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;22;17;39;14;5;28;29;15;58;21;34;50;42;23;35;64;18;19;53;60;37;30;55;41;4;62;31;10;56;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;22;17;39;14;5;28;29;15;58;21;34;31;42;23;35;64;18;19;53;60;37;30;55;41;4;62;50;10;56;61;11;51;6;20;59;9;26;38;13;292
13;292;44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;22;17;39;14;5;28;29;15;58;21;34;31;42;23;35;64;18;19;53;60;37;30;55;41;4;62;50;10;56;61;11;51;6;20;59;9;26;38
44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;22;17;39;14;5;58;29;15;28;21;34;31;42;23;35;64;18;19;53;60;37;30;55;41;4;62;50;10;56;61;11;51;6;20;59;9;26;38;13;292
13;292;44;7;2;52;8;27;33;16;3;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;22;17;39;14;5;58;29;15;28;21;34;31;42;23;35;64;18;19;53;60;37;30;55;41;4;62;50;10;56;61;11;51;6;20;59;9;26;38
44;7;2;52;22;27;33;16;3;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;8;17;39;14;5;58;29;15;28;21;34;31;42;23;35;64;18;19;53;60;37;30;55;41;4;62;50;10;56;61;11;51;6;20;59;9;26;38;13;288
13;288;44;7;2;52;22;27;33;16;3;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;8;17;39;14;5;58;29;15;28;21;34;31;42;23;35;64;18;19;53;60;37;30;55;41;4;62;50;10;56;61;11;51;6;20;59;9;26;38
44;7;2;52;22;27;33;16;62;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;8;17;39;14;5;58;29;15;28;21;34;31;42;23;35;64;18;19;53;60;37;30;55;41;4;3;50;10;56;61;11;51;6;20;59;9;26;38;13;288
13;288;44;7;2;52;22;27;33;16;62;25;43;36;47;57;63;12;54;46;1;48;40;32;13;24;49;45;8;17;39;14;5;58;29;15;28;21;34;31;42;23;35;64;18;19;53;60;37;30;55;41;4;3;50;10;56;61;11;51;6;20;59;9;26;38
44;7;2;52;22;27;33;16;62;25;43;36;47;57;63;60;54;46;1;48;40;32;13;24;49;45;8;17;39;14;5;58;29;15;28;21;34;31;42;23;35;64;18;19;53;12;37;30;55;41;4;3;50;10;56;61;11;51;6;20;59;9;26;38;13;292
13;292;44;7;2;52;22;27;33;16;62;25;43;36;47;57;63;60;54;46;1;48;40;32;13;24;49;45;8;17;39;14;5;58;29;15;28;21;34;31;42;23;35;64;18;19;53;12;37;30;55;41;4;3;50;10;56;61;11;51;6;20;59;9;26;38
