"X1";"X304";"X30";"X64";"X40";"X45";"X57";"X49";"X51";"X1.1";"X21";"X53";"X12";"X8";"X43";"X14";"X46";"X58";"X47";"X54";"X59";"X20";"X4";"X5";"X39";"X42";"X27";"X61";"X63";"X52";"X36";"X17";"X56";"X16";"X7";"X15";"X25";"X23";"X55";"X24";"X34";"X11";"X2";"X22";"X6";"X41";"X18";"X3";"X9";"X38";"X37";"X13";"X48";"X50";"X29";"X33";"X35";"X26";"X31";"X19";"X10";"X62";"X60";"X28";"X44";"X32"
61;11;27;51;58;15;43;40;50;53;7;31;18;19;12;59;54;64;49;62;2;1;60;26;45;22;41;25;21;23;33;16;34;3;24;42;28;36;17;46;29;47;30;37;35;39;63;55;52;32;57;10;9;20;14;48;8;56;44;13;38;5;4;6;23;276
23;276;61;11;27;51;58;15;43;40;50;53;7;31;18;19;12;59;54;64;49;62;2;1;60;26;45;22;41;25;21;23;33;16;34;3;24;42;28;36;17;46;29;47;30;37;35;39;63;55;52;32;57;10;9;20;14;48;8;56;44;13;38;5;4;6
61;11;27;51;58;15;43;25;50;53;7;31;18;19;12;59;54;64;49;62;2;1;60;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;46;29;47;30;37;35;39;63;55;52;32;57;10;9;20;14;48;8;56;44;13;38;5;4;6;23;280
23;280;61;11;27;51;58;15;43;25;50;53;7;31;18;19;12;59;54;64;49;62;2;1;60;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;46;29;47;30;37;35;39;63;55;52;32;57;10;9;20;14;48;8;56;44;13;38;5;4;6
61;11;62;51;58;15;43;25;50;53;7;31;18;19;12;59;54;64;49;27;2;1;60;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;46;29;47;30;37;35;39;63;55;52;32;57;10;9;20;14;48;8;56;44;13;38;5;4;6;23;284
23;284;61;11;62;51;58;15;43;25;50;53;7;31;18;19;12;59;54;64;49;27;2;1;60;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;46;29;47;30;37;35;39;63;55;52;32;57;10;9;20;14;48;8;56;44;13;38;5;4;6
61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;49;27;2;1;60;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;46;29;47;30;37;35;39;63;55;52;32;57;51;9;20;14;48;8;56;44;13;38;5;4;6;23;292
23;292;61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;49;27;2;1;60;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;46;29;47;30;37;35;39;63;55;52;32;57;51;9;20;14;48;8;56;44;13;38;5;4;6
61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;49;27;2;1;60;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;5;29;47;30;37;35;39;63;55;52;32;57;51;9;20;14;48;8;56;44;13;38;46;4;6;23;292
23;292;61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;49;27;2;1;60;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;5;29;47;30;37;35;39;63;55;52;32;57;51;9;20;14;48;8;56;44;13;38;46;4;6
61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;5;29;47;30;37;35;39;63;55;52;32;57;51;9;20;14;48;8;56;44;13;38;46;4;6;23;300
24;300;61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;3;24;42;28;36;17;5;29;47;30;37;35;39;63;55;52;32;57;51;9;20;14;48;8;56;44;13;38;46;4;6
61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;36;17;5;29;47;30;37;35;39;63;55;52;32;3;51;9;20;14;48;8;56;44;13;38;46;4;6;24;300
24;300;61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;36;17;5;29;47;30;37;35;39;63;55;52;32;3;51;9;20;14;48;8;56;44;13;38;46;4;6
61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;36;17;5;29;47;56;37;35;39;63;55;52;32;3;51;9;20;14;48;8;30;44;13;38;46;4;6;24;300
24;300;61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;54;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;36;17;5;29;47;56;37;35;39;63;55;52;32;3;51;9;20;14;48;8;30;44;13;38;46;4;6
61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;56;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;36;17;5;29;47;54;37;35;39;63;55;52;32;3;51;9;20;14;48;8;30;44;13;38;46;4;6;24;292
24;292;61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;59;56;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;36;17;5;29;47;54;37;35;39;63;55;52;32;3;51;9;20;14;48;8;30;44;13;38;46;4;6
61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;48;56;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;36;17;5;29;47;54;37;35;39;63;55;52;32;3;51;9;20;14;59;8;30;44;13;38;46;4;6;24;292
24;292;61;11;62;10;58;15;43;25;50;53;7;31;18;19;12;48;56;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;36;17;5;29;47;54;37;35;39;63;55;52;32;3;51;9;20;14;59;8;30;44;13;38;46;4;6
61;11;62;10;58;15;43;25;50;53;7;31;36;19;12;48;56;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;35;39;63;55;52;32;3;51;9;20;14;59;8;30;44;13;38;46;4;6;24;292
24;292;61;11;62;10;58;15;43;25;50;53;7;31;36;19;12;48;56;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;35;39;63;55;52;32;3;51;9;20;14;59;8;30;44;13;38;46;4;6
61;11;62;10;58;9;43;25;50;53;7;31;36;19;12;48;56;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;35;39;63;55;52;32;3;51;15;20;14;59;8;30;44;13;38;46;4;6;24;300
24;300;61;11;62;10;58;9;43;25;50;53;7;31;36;19;12;48;56;64;60;27;2;1;49;26;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;35;39;63;55;52;32;3;51;15;20;14;59;8;30;44;13;38;46;4;6
61;11;62;10;58;9;43;25;50;53;7;31;36;19;12;48;56;64;60;27;2;1;49;51;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;35;39;63;55;52;32;3;26;15;20;14;59;8;30;44;13;38;46;4;6;24;300
24;300;61;11;62;10;58;9;43;25;50;53;7;31;36;19;12;48;56;64;60;27;2;1;49;51;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;35;39;63;55;52;32;3;26;15;20;14;59;8;30;44;13;38;46;4;6
61;11;62;10;58;9;43;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;36;39;63;55;52;32;3;26;15;20;14;59;8;30;44;13;38;46;4;6;24;300
24;300;61;11;62;10;58;9;43;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;36;39;63;55;52;32;3;26;15;20;14;59;8;30;44;13;38;46;4;6
61;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;36;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;46;4;6;24;300
24;300;61;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;22;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;36;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;46;4;6
61;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;46;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;36;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6;24;300
24;300;61;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;46;41;40;21;23;33;16;34;57;24;42;28;18;17;5;29;47;54;37;36;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6
61;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;46;5;40;21;23;33;16;34;57;24;42;28;18;17;41;29;47;54;37;36;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6;24;296
24;296;61;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;46;5;40;21;23;33;16;34;57;24;42;28;18;17;41;29;47;54;37;36;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6
61;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;46;5;40;21;23;33;16;34;57;24;42;28;18;17;36;29;47;54;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6;24;296
24;296;61;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;46;5;40;21;23;33;16;34;57;24;42;28;18;17;36;29;47;54;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6
33;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;46;5;40;21;23;61;16;34;57;24;42;28;18;17;36;29;47;54;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6;24;296
24;296;33;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;64;60;27;2;1;49;51;45;46;5;40;21;23;61;16;34;57;24;42;28;18;17;36;29;47;54;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6
33;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;40;60;27;2;1;49;51;45;46;5;64;21;23;61;16;34;57;24;42;28;18;17;36;29;47;54;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6;24;296
24;296;33;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;40;60;27;2;1;49;51;45;46;5;64;21;23;61;16;34;57;24;42;28;18;17;36;29;47;54;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6
33;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;40;60;34;2;1;49;51;45;46;5;64;21;23;61;16;27;57;24;42;28;18;17;36;29;47;54;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6;24;288
24;288;33;11;62;10;58;9;59;25;50;53;7;31;35;19;12;48;56;40;60;34;2;1;49;51;45;46;5;64;21;23;61;16;27;57;24;42;28;18;17;36;29;47;54;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6
33;11;62;10;58;54;59;25;50;53;7;31;35;19;12;48;56;40;60;34;2;1;49;51;45;46;5;64;21;23;61;16;27;57;24;42;28;18;17;36;29;47;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6;24;284
24;284;33;11;62;10;58;54;59;25;50;53;7;31;35;19;12;48;56;40;60;34;2;1;49;51;45;46;5;64;21;23;61;16;27;57;24;42;28;18;17;36;29;47;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;4;6
33;11;62;10;58;54;59;25;50;53;7;31;35;19;12;48;56;40;60;34;2;1;49;51;45;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;47;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6;24;284
24;284;33;11;62;10;58;54;59;25;50;53;7;31;35;19;12;48;56;40;60;34;2;1;49;51;45;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;47;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6
45;11;62;10;58;54;59;25;50;53;7;31;35;19;12;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;47;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6;24;284
24;284;45;11;62;10;58;54;59;25;50;53;7;31;35;19;12;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;47;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6
45;11;62;10;58;54;59;25;12;53;7;31;35;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;47;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6;24;268
24;268;45;11;62;10;58;54;59;25;12;53;7;31;35;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;47;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6
45;11;62;10;47;54;59;25;12;53;7;31;35;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;58;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6;24;268
25;268;45;11;62;10;47;54;59;25;12;53;7;31;35;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;58;9;37;41;39;63;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6
45;11;62;10;47;54;59;25;12;53;7;31;63;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;58;9;37;41;39;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6;25;268
25;268;45;11;62;10;47;54;59;25;12;53;7;31;63;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;36;29;58;9;37;41;39;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6
45;11;62;10;47;54;59;25;12;36;7;31;63;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;53;29;58;9;37;41;39;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6;25;264
25;264;45;11;62;10;47;54;59;25;12;36;7;31;63;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;16;27;57;24;42;28;18;17;53;29;58;9;37;41;39;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6
45;11;62;10;47;54;59;25;12;36;7;31;63;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;17;53;29;58;9;37;41;39;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6;25;268
25;268;45;11;62;10;47;54;59;25;12;36;7;31;63;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;17;53;29;58;9;37;41;39;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6
45;11;62;10;47;54;59;25;12;36;7;31;63;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;39;53;29;58;9;37;41;17;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6;25;272
25;272;45;11;62;10;47;54;59;25;12;36;7;31;63;19;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;39;53;29;58;9;37;41;17;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;6
45;11;62;10;47;54;59;25;12;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;39;53;29;58;9;37;41;17;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;19;25;272
25;272;45;11;62;10;47;54;59;25;12;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;39;53;29;58;9;37;41;17;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;19
45;53;62;10;47;54;59;25;12;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;39;11;29;58;9;37;41;17;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;19;25;272
25;272;45;53;62;10;47;54;59;25;12;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;39;11;29;58;9;37;41;17;35;55;52;32;3;26;15;20;14;43;8;30;44;13;38;22;64;19
45;53;62;52;47;54;59;25;12;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;39;11;29;58;9;37;41;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;64;19;25;268
25;268;45;53;62;52;47;54;59;25;12;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;16;18;39;11;29;58;9;37;41;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;64;19
45;53;62;52;47;54;59;25;16;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;29;58;9;37;41;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;64;19;25;268
25;268;45;53;62;52;47;54;59;25;16;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;29;58;9;37;41;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;64;19
45;64;62;52;47;54;59;25;16;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;29;58;9;37;41;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;53;19;25;268
25;268;45;64;62;52;47;54;59;25;16;36;7;31;63;6;50;48;56;40;60;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;29;58;9;37;41;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;53;19
45;64;62;52;47;54;59;25;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;29;58;9;37;41;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;53;19;25;268
25;268;45;64;62;52;47;54;59;25;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;29;58;9;37;41;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;53;19
45;64;62;52;47;54;59;25;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;29;58;9;37;19;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;53;41;25;268
25;268;45;64;62;52;47;54;59;25;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;29;58;9;37;19;17;35;55;10;32;3;26;15;20;14;43;8;30;44;13;38;22;53;41
45;64;62;52;47;54;59;25;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;3;58;9;37;19;17;35;55;10;32;29;26;15;20;14;43;8;30;44;13;38;22;53;41;25;268
25;268;45;64;62;52;47;54;59;25;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;3;58;9;37;19;17;35;55;10;32;29;26;15;20;14;43;8;30;44;13;38;22;53;41
45;64;62;52;47;54;59;25;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;8;58;9;37;19;17;35;55;10;32;29;26;15;20;14;43;3;30;44;13;38;22;53;41;25;268
25;268;45;64;62;52;47;54;59;25;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;12;18;39;11;8;58;9;37;19;17;35;55;10;32;29;26;15;20;14;43;3;30;44;13;38;22;53;41
45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;25;18;39;11;8;58;9;37;19;17;35;55;10;32;29;26;15;20;14;43;3;30;44;13;38;22;53;41;25;268
25;268;45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;40;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;25;18;39;11;8;58;9;37;19;17;35;55;10;32;29;26;15;20;14;43;3;30;44;13;38;22;53;41
45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;25;18;39;11;8;58;9;37;19;17;40;55;10;32;29;26;15;20;14;43;3;30;44;13;38;22;53;41;25;268
25;268;45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;25;18;39;11;8;58;9;37;19;17;40;55;10;32;29;26;15;20;14;43;3;30;44;13;38;22;53;41
45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;25;18;37;11;8;58;9;39;19;17;40;55;10;32;29;26;15;20;14;43;3;30;44;13;38;22;53;41;25;262
25;262;45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;25;18;37;11;8;58;9;39;19;17;40;55;10;32;29;26;15;20;14;43;3;30;44;13;38;22;53;41
45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;37;11;8;58;9;39;19;17;40;55;10;32;29;26;15;20;14;25;3;30;44;13;38;22;53;41;25;254
25;254;45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;37;11;8;58;9;39;19;17;40;55;10;32;29;26;15;20;14;25;3;30;44;13;38;22;53;41
45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;53;11;8;58;9;39;19;17;40;55;10;32;29;26;15;20;14;25;3;30;44;13;38;22;37;41;25;260
25;260;45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;49;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;53;11;8;58;9;39;19;17;40;55;10;32;29;26;15;20;14;25;3;30;44;13;38;22;37;41
45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;53;11;8;58;9;39;19;17;40;55;10;32;29;49;15;20;14;25;3;30;44;13;38;22;37;41;25;260
25;260;45;64;62;52;47;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;53;11;8;58;9;39;19;17;40;55;10;32;29;49;15;20;14;25;3;30;44;13;38;22;37;41
45;64;62;52;53;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;19;17;40;55;10;32;29;49;15;20;14;25;3;30;44;13;38;22;37;41;25;266
26;266;45;64;62;52;53;54;59;12;60;36;7;31;63;6;50;48;56;35;16;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;19;17;40;55;10;32;29;49;15;20;14;25;3;30;44;13;38;22;37;41
45;64;62;52;53;54;59;12;60;36;7;31;63;6;50;20;56;35;16;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;19;17;40;55;10;32;29;49;15;48;14;25;3;30;44;13;38;22;37;41;26;266
26;266;45;64;62;52;53;54;59;12;60;36;7;31;63;6;50;20;56;35;16;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;19;17;40;55;10;32;29;49;15;48;14;25;3;30;44;13;38;22;37;41
16;64;62;52;53;54;59;12;60;36;7;31;63;6;50;20;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;19;17;40;55;10;32;29;49;15;48;14;25;3;30;44;13;38;22;37;41;26;270
26;270;16;64;62;52;53;54;59;12;60;36;7;31;63;6;50;20;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;19;17;40;55;10;32;29;49;15;48;14;25;3;30;44;13;38;22;37;41
16;64;62;52;53;54;59;12;60;36;7;31;63;6;50;17;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;19;20;40;55;10;32;29;49;15;48;14;25;3;30;44;13;38;22;37;41;26;262
26;262;16;64;62;52;53;54;59;12;60;36;7;31;63;6;50;17;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;19;20;40;55;10;32;29;49;15;48;14;25;3;30;44;13;38;22;37;41
16;64;62;52;53;54;59;12;60;36;7;31;63;6;50;17;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;13;20;40;55;10;32;29;49;15;48;14;25;3;30;44;19;38;22;37;41;26;262
26;262;16;64;62;52;53;54;59;12;60;36;7;31;63;6;50;17;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;9;39;13;20;40;55;10;32;29;49;15;48;14;25;3;30;44;19;38;22;37;41
16;64;62;52;53;54;9;12;60;36;7;31;63;6;50;17;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;59;39;13;20;40;55;10;32;29;49;15;48;14;25;3;30;44;19;38;22;37;41;26;262
26;262;16;64;62;52;53;54;9;12;60;36;7;31;63;6;50;17;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;59;39;13;20;40;55;10;32;29;49;15;48;14;25;3;30;44;19;38;22;37;41
16;64;62;52;53;54;41;12;60;36;7;31;63;6;50;17;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;59;39;13;20;40;55;10;32;29;49;15;48;14;25;3;30;44;19;38;22;37;9;26;262
26;262;16;64;62;52;53;54;41;12;60;36;7;31;63;6;50;17;56;35;45;34;2;1;26;51;33;46;5;4;21;23;61;28;27;57;24;42;43;18;47;11;8;58;59;39;13;20;40;55;10;32;29;49;15;48;14;25;3;30;44;19;38;22;37;9
