"X1";"X280";"X39";"X21";"X42";"X46";"X43";"X28";"X9";"X6";"X3";"X22";"X1.1";"X49";"X52";"X53";"X4";"X2";"X51";"X18";"X32";"X33";"X31";"X14";"X54";"X34";"X48";"X61";"X38";"X58";"X37";"X44";"X63";"X29";"X7";"X24";"X26";"X59";"X27";"X55";"X15";"X62";"X23";"X47";"X10";"X17";"X30";"X35";"X36";"X25";"X56";"X19";"X41";"X64";"X50";"X11";"X20";"X8";"X60";"X16";"X5";"X40";"X13";"X57";"X12";"X45"
43;1;46;54;56;49;25;23;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;42;41;4;29;26;19;55;58;5;47;18;2;10;6;64;3;44;11;50;62;7;39;35;32;52;61;45;48;22;15;38;27;16;286
16;286;43;1;46;54;56;49;25;23;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;42;41;4;29;26;19;55;58;5;47;18;2;10;6;64;3;44;11;50;62;7;39;35;32;52;61;45;48;22;15;38;27
43;1;46;54;56;49;25;35;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;42;41;4;29;26;19;55;58;5;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;38;27;16;294
16;294;43;1;46;54;56;49;25;35;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;42;41;4;29;26;19;55;58;5;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;38;27
43;1;46;54;56;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;42;41;4;29;26;19;55;58;35;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;38;27;16;278
16;278;43;1;46;54;56;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;42;41;4;29;26;19;55;58;35;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;38;27
43;1;46;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;56;41;4;29;26;19;55;58;35;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;38;27;16;278
16;278;43;1;46;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;56;41;4;29;26;19;55;58;35;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;38;27
43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;56;41;4;29;26;19;55;58;35;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;46;27;16;280
16;280;43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;59;60;9;53;28;30;24;57;63;33;56;41;4;29;26;19;55;58;35;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;46;27
43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;9;53;28;30;24;57;63;33;56;41;59;29;26;19;55;58;35;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;46;27;16;280
16;280;43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;9;53;28;30;24;57;63;33;56;41;59;29;26;19;55;58;35;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;46;27
43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;9;53;28;30;24;35;63;33;56;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;46;27;16;284
16;284;43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;9;53;28;30;24;35;63;33;56;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;50;62;7;39;23;32;52;61;45;48;22;15;46;27
43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;9;53;28;30;24;35;63;50;56;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;39;23;32;52;61;45;48;22;15;46;27;16;280
16;280;43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;9;53;28;30;24;35;63;50;56;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;39;23;32;52;61;45;48;22;15;46;27
43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;28;53;9;30;24;35;63;50;56;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;39;23;32;52;61;45;48;22;15;46;27;16;288
16;288;43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;28;53;9;30;24;35;63;50;56;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;39;23;32;52;61;45;48;22;15;46;27
43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;63;50;30;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;39;23;32;52;61;45;48;22;15;46;27;16;282
16;282;43;1;38;54;42;49;25;5;20;31;51;37;36;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;63;50;30;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;39;23;32;52;61;45;48;22;15;46;27
43;1;38;54;42;49;25;5;20;63;51;37;36;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;31;50;30;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;39;23;32;52;61;45;48;22;15;46;27;16;294
16;294;43;1;38;54;42;49;25;5;20;63;51;37;36;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;31;50;30;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;39;23;32;52;61;45;48;22;15;46;27
43;1;38;54;42;49;25;5;20;63;51;37;36;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;39;50;30;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;27;16;294
16;294;43;1;38;54;42;49;25;5;20;63;51;37;36;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;39;50;30;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;27
36;1;38;54;42;49;25;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;39;50;30;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;27;16;294
16;294;36;1;38;54;42;49;25;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;39;50;30;41;59;29;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;27
36;1;38;54;42;49;25;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;39;29;30;41;59;50;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;27;16;298
16;298;36;1;38;54;42;49;25;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;39;29;30;41;59;50;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;27
36;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;39;29;30;41;59;50;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;25;16;298
16;298;36;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;53;9;56;24;35;39;29;30;41;59;50;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;25
36;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;50;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;25;16;298
17;298;36;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;50;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;62;7;31;23;32;52;61;45;48;22;15;46;25
36;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;62;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;50;7;31;23;32;52;61;45;48;22;15;46;25;17;298
17;298;36;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;62;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;64;3;44;11;33;50;7;31;23;32;52;61;45;48;22;15;46;25
11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;62;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;64;3;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25;17;298
17;298;11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;13;34;8;16;17;40;4;60;28;62;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;64;3;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25
11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;4;60;28;62;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;64;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25;17;298
17;298;11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;4;60;28;62;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;64;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25
11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;4;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25;17;298
17;298;11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;24;35;39;29;30;41;59;53;26;19;55;58;57;47;18;2;10;6;4;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25
11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;24;35;39;29;30;4;59;53;26;19;55;58;57;47;18;2;10;6;41;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25;17;298
17;298;11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;24;35;39;29;30;4;59;53;26;19;55;58;57;47;18;2;10;6;41;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25
11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;24;35;39;29;30;4;59;53;26;2;55;58;57;47;18;19;10;6;41;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25;17;302
17;302;11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;24;35;39;29;30;4;59;53;26;2;55;58;57;47;18;19;10;6;41;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25
11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;47;18;19;24;6;41;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25;17;302
17;302;11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;47;18;19;24;6;41;13;44;36;33;50;7;31;23;32;52;61;45;48;22;15;46;25
11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;6;41;13;44;36;33;50;7;31;23;47;52;61;45;48;22;15;46;25;17;302
17;302;11;1;38;54;42;49;27;5;20;63;51;37;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;6;41;13;44;36;33;50;7;31;23;47;52;61;45;48;22;15;46;25
11;1;38;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;6;41;13;44;36;33;50;7;31;23;47;52;61;45;48;22;15;46;25;17;298
17;298;11;1;38;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;64;60;28;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;6;41;13;44;36;33;50;7;31;23;47;52;61;45;48;22;15;46;25
11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;28;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;6;41;13;44;36;33;50;7;31;23;47;52;61;45;48;22;15;46;25;17;300
17;300;11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;28;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;6;41;13;44;36;33;50;7;31;23;47;52;61;45;48;22;15;46;25
11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;28;41;13;44;36;33;50;7;31;23;47;52;61;45;48;22;15;46;25;17;308
17;308;11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;10;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;28;41;13;44;36;33;50;7;31;23;47;52;61;45;48;22;15;46;25
11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;28;41;13;44;36;33;50;7;31;23;47;52;61;10;48;22;15;46;25;17;308
17;308;11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;28;41;13;44;36;33;50;7;31;23;47;52;61;10;48;22;15;46;25
11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;28;41;13;44;23;33;50;7;31;36;47;52;61;10;48;22;15;46;25;17;308
17;308;11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;55;58;57;32;18;19;24;28;41;13;44;23;33;50;7;31;36;47;52;61;10;48;22;15;46;25
11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;55;7;57;32;18;19;24;28;41;13;44;23;33;50;58;31;36;47;52;61;10;48;22;15;46;25;17;308
17;308;11;1;64;54;42;49;27;5;20;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;55;7;57;32;18;19;24;28;41;13;44;23;33;50;58;31;36;47;52;61;10;48;22;15;46;25
11;1;64;54;42;49;27;5;23;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;55;7;57;32;18;19;24;28;41;13;44;20;33;50;58;31;36;47;52;61;10;48;22;15;46;25;17;308
17;308;11;1;64;54;42;49;27;5;23;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;55;7;57;32;18;19;24;28;41;13;44;20;33;50;58;31;36;47;52;61;10;48;22;15;46;25
11;1;64;54;42;49;27;55;23;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;5;7;57;32;18;19;24;28;41;13;44;20;33;50;58;31;36;47;52;61;10;48;22;15;46;25;17;294
17;294;11;1;64;54;42;49;27;55;23;63;37;51;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;5;7;57;32;18;19;24;28;41;13;44;20;33;50;58;31;36;47;52;61;10;48;22;15;46;25
11;1;64;54;42;49;27;55;23;63;37;13;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;5;7;57;32;18;19;24;28;41;51;44;20;33;50;58;31;36;47;52;61;10;48;22;15;46;25;17;294
17;294;11;1;64;54;42;49;27;55;23;63;37;13;43;12;14;21;3;34;8;16;17;40;38;60;6;62;9;56;45;35;39;29;30;4;59;53;26;2;5;7;57;32;18;19;24;28;41;51;44;20;33;50;58;31;36;47;52;61;10;48;22;15;46;25
11;1;64;54;42;49;27;55;23;63;37;13;43;12;14;21;3;34;8;16;17;40;38;60;6;50;9;56;45;35;39;29;30;4;59;53;26;2;5;7;57;32;18;19;24;28;41;51;44;20;33;62;58;31;36;47;52;61;10;48;22;15;46;25;17;294
17;294;11;1;64;54;42;49;27;55;23;63;37;13;43;12;14;21;3;34;8;16;17;40;38;60;6;50;9;56;45;35;39;29;30;4;59;53;26;2;5;7;57;32;18;19;24;28;41;51;44;20;33;62;58;31;36;47;52;61;10;48;22;15;46;25
11;1;64;54;42;49;27;55;23;63;37;13;43;12;14;21;3;34;8;16;17;40;38;60;6;50;48;56;45;35;39;29;30;4;59;53;26;2;5;7;57;32;18;19;24;28;41;51;44;20;33;62;58;31;36;47;52;61;10;9;22;15;46;25;17;302
17;302;11;1;64;54;42;49;27;55;23;63;37;13;43;12;14;21;3;34;8;16;17;40;38;60;6;50;48;56;45;35;39;29;30;4;59;53;26;2;5;7;57;32;18;19;24;28;41;51;44;20;33;62;58;31;36;47;52;61;10;9;22;15;46;25
11;1;64;54;42;49;27;55;23;63;37;13;43;12;14;21;3;34;8;16;17;40;38;60;6;50;48;56;45;35;28;29;30;4;59;53;26;2;5;7;57;32;18;19;24;39;41;51;44;20;33;62;58;31;36;47;52;61;10;9;22;15;46;25;17;298
18;298;11;1;64;54;42;49;27;55;23;63;37;13;43;12;14;21;3;34;8;16;17;40;38;60;6;50;48;56;45;35;28;29;30;4;59;53;26;2;5;7;57;32;18;19;24;39;41;51;44;20;33;62;58;31;36;47;52;61;10;9;22;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;6;50;48;56;45;35;28;29;30;4;59;53;26;2;5;7;57;32;18;19;24;39;41;51;44;20;33;62;58;31;36;47;52;61;10;9;22;15;46;25;18;294
18;294;11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;6;50;48;56;45;35;28;29;30;4;59;53;26;2;5;7;57;32;18;19;24;39;41;51;44;20;33;62;58;31;36;47;52;61;10;9;22;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;6;50;48;56;45;35;28;29;30;4;59;53;26;2;5;7;57;32;18;19;24;31;41;51;44;20;33;62;58;39;36;47;52;61;10;9;22;15;46;25;18;286
18;286;11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;6;50;48;56;45;35;28;29;30;4;59;53;26;2;5;7;57;32;18;19;24;31;41;51;44;20;33;62;58;39;36;47;52;61;10;9;22;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;18;50;48;56;45;35;28;29;30;4;59;53;26;2;5;7;57;32;6;19;24;31;41;51;44;20;33;62;58;39;36;47;52;61;10;9;22;15;46;25;18;286
18;286;11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;18;50;48;56;45;35;28;29;30;4;59;53;26;2;5;7;57;32;6;19;24;31;41;51;44;20;33;62;58;39;36;47;52;61;10;9;22;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;18;50;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;19;24;31;41;51;44;20;33;62;58;39;36;47;52;59;10;9;22;15;46;25;18;282
18;282;11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;18;50;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;19;24;31;41;51;44;20;33;62;58;39;36;47;52;59;10;9;22;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;19;24;31;41;51;44;20;33;62;58;39;36;47;52;59;10;9;50;15;46;25;18;282
18;282;11;1;64;54;42;49;27;55;23;63;17;13;43;12;14;21;3;34;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;19;24;31;41;51;44;20;33;62;58;39;36;47;52;59;10;9;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;19;24;31;41;51;44;20;33;62;58;39;36;47;52;59;10;9;50;15;46;25;18;282
18;282;11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;19;24;31;41;51;44;20;33;62;58;39;36;47;52;59;10;9;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;19;24;41;31;51;44;20;33;62;58;39;36;47;52;59;10;9;50;15;46;25;18;294
18;294;11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;19;24;41;31;51;44;20;33;62;58;39;36;47;52;59;10;9;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;62;24;41;31;51;44;20;33;19;58;39;36;47;52;59;10;9;50;15;46;25;18;306
18;306;11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;5;7;57;32;6;62;24;41;31;51;44;20;33;19;58;39;36;47;52;59;10;9;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;9;7;57;32;6;62;24;41;31;51;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25;18;306
18;306;11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;45;35;28;29;30;4;61;53;26;2;9;7;57;32;6;62;24;41;31;51;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;7;57;32;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25;18;306
18;306;11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;16;37;40;38;60;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;7;57;32;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;60;37;40;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;7;57;32;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25;18;304
18;304;11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;60;37;40;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;7;57;32;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;60;32;40;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;7;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25;18;304
18;304;11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;60;32;40;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;7;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;60;32;7;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;40;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25;18;304
18;304;11;1;64;54;42;49;27;55;23;63;17;13;34;12;14;21;3;43;8;60;32;7;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;40;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;60;34;12;14;21;3;43;8;13;32;7;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;40;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25;18;310
18;310;11;1;64;54;42;49;27;55;23;63;17;60;34;12;14;21;3;43;8;13;32;7;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;40;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;60;34;12;14;21;40;43;8;13;32;7;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;3;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25;18;310
18;310;11;1;64;54;42;49;27;55;23;63;17;60;34;12;14;21;40;43;8;13;32;7;38;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;3;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25
11;1;64;54;42;49;27;55;23;63;17;60;34;12;14;21;40;43;38;13;32;7;8;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;3;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25;18;302
18;302;11;1;64;54;42;49;27;55;23;63;17;60;34;12;14;21;40;43;38;13;32;7;8;16;18;22;48;56;51;35;28;29;30;4;61;53;26;2;9;3;57;37;6;62;24;41;31;45;44;20;33;19;58;39;36;47;52;59;10;5;50;15;46;25
