"X1";"X280";"X53";"X62";"X20";"X58";"X27";"X12";"X48";"X33";"X21";"X59";"X36";"X15";"X25";"X46";"X57";"X47";"X28";"X52";"X18";"X24";"X56";"X29";"X37";"X54";"X32";"X22";"X26";"X40";"X2";"X8";"X16";"X11";"X44";"X19";"X51";"X45";"X3";"X17";"X49";"X42";"X50";"X13";"X60";"X55";"X30";"X63";"X14";"X4";"X9";"X35";"X7";"X1.1";"X6";"X31";"X10";"X38";"X39";"X64";"X43";"X23";"X34";"X5";"X41";"X61"
51;28;19;16;56;52;6;11;59;22;24;31;48;55;47;41;61;62;12;5;15;18;46;20;14;58;37;13;23;53;21;17;9;8;45;2;30;36;7;54;44;50;4;38;3;43;26;40;10;33;34;42;64;60;49;39;1;25;32;29;35;57;63;27;21;280
21;280;51;28;19;16;56;52;6;11;59;22;24;31;48;55;47;41;61;62;12;5;15;18;46;20;14;58;37;13;23;53;21;17;9;8;45;2;30;36;7;54;44;50;4;38;3;43;26;40;10;33;34;42;64;60;49;39;1;25;32;29;35;57;63;27
51;28;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;5;15;18;46;20;14;58;37;13;23;53;21;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;34;42;64;60;49;39;1;25;32;29;35;57;63;27;21;280
21;280;51;28;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;5;15;18;46;20;14;58;37;13;23;53;21;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;34;42;64;60;49;39;1;25;32;29;35;57;63;27
51;23;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;5;15;18;46;20;14;58;37;13;28;53;21;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;34;42;64;60;49;39;1;25;32;29;35;57;63;27;21;280
21;280;51;23;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;5;15;18;46;20;14;58;37;13;28;53;21;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;34;42;64;60;49;39;1;25;32;29;35;57;63;27
51;23;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;5;18;15;46;20;14;58;37;13;28;53;21;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;34;42;64;60;49;39;1;25;32;29;35;57;63;27;21;278
21;278;51;23;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;5;18;15;46;20;14;58;37;13;28;53;21;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;34;42;64;60;49;39;1;25;32;29;35;57;63;27
51;23;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;34;18;15;46;20;14;58;37;13;28;53;21;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;5;42;64;60;49;39;1;25;32;29;35;57;63;27;21;284
21;284;51;23;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;34;18;15;46;20;14;58;37;13;28;53;21;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;5;42;64;60;49;39;1;25;32;29;35;57;63;27
51;23;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;34;18;15;46;20;14;58;21;13;28;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;5;42;64;60;49;39;1;25;32;29;35;57;63;27;21;288
21;288;51;23;19;16;56;52;6;11;59;22;38;31;48;55;47;41;61;62;12;34;18;15;46;20;14;58;21;13;28;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;3;43;26;40;10;33;5;42;64;60;49;39;1;25;32;29;35;57;63;27
51;23;19;16;56;52;6;11;59;22;38;31;48;55;3;41;61;62;12;34;18;15;46;20;14;58;21;13;28;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;33;5;42;64;60;49;39;1;25;32;29;35;57;63;27;21;294
21;294;51;23;19;16;56;52;6;11;59;22;38;31;48;55;3;41;61;62;12;34;18;15;46;20;14;58;21;13;28;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;33;5;42;64;60;49;39;1;25;32;29;35;57;63;27
51;23;19;16;56;52;6;11;59;22;38;31;48;55;3;41;61;62;12;34;18;15;46;20;14;58;21;13;28;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;63;27;21;294
21;294;51;23;19;16;56;52;6;11;59;22;38;31;48;55;3;41;61;62;12;34;18;15;46;20;14;58;21;13;28;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;63;27
51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;41;61;62;12;34;18;15;46;20;14;58;21;48;28;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;63;27;21;302
21;302;51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;41;61;62;12;34;18;15;46;20;14;58;21;48;28;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;63;27
51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;41;61;62;12;34;18;15;46;20;14;58;21;48;63;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;27;21;302
21;302;51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;41;61;62;12;34;18;15;46;20;14;58;21;48;63;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;27
51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;41;61;62;12;34;18;15;46;20;14;58;21;27;63;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48;21;294
21;294;51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;41;61;62;12;34;18;15;46;20;14;58;21;27;63;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;26;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48
51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;41;61;62;26;34;18;15;46;20;14;58;21;27;63;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48;21;294
21;294;51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;41;61;62;26;34;18;15;46;20;14;58;21;27;63;53;37;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48
51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;37;61;62;26;34;18;15;46;20;14;58;21;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48;21;294
21;294;51;23;19;16;56;52;6;11;59;22;38;31;13;55;3;37;61;62;26;34;18;15;46;20;14;58;21;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48
51;23;19;16;56;61;6;11;59;22;38;31;13;55;3;37;52;62;26;34;18;15;46;20;14;58;21;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48;21;294
21;294;51;23;19;16;56;61;6;11;59;22;38;31;13;55;3;37;52;62;26;34;18;15;46;20;14;58;21;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48
51;23;19;16;56;61;6;11;59;22;38;31;13;55;21;37;52;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48;21;272
21;272;51;23;19;16;56;61;6;11;59;22;38;31;13;55;21;37;52;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;42;64;33;49;39;1;25;32;29;35;57;28;48
51;23;19;16;56;61;6;11;59;22;38;31;13;55;21;37;52;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;33;49;39;1;25;32;42;35;57;28;48;21;272
21;272;51;23;19;16;56;61;6;11;59;22;38;31;13;55;21;37;52;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;33;49;39;1;25;32;42;35;57;28;48
51;23;19;16;56;61;6;33;59;22;38;31;13;55;21;37;52;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;11;49;39;1;25;32;42;35;57;28;48;21;264
21;264;51;23;19;16;56;61;6;33;59;22;38;31;13;55;21;37;52;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;11;49;39;1;25;32;42;35;57;28;48
51;23;19;16;56;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;11;49;39;1;25;32;42;35;57;28;48;21;264
21;264;51;23;19;16;56;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;11;49;39;1;25;32;42;35;57;28;48
51;23;19;16;56;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;11;49;39;1;25;32;42;35;57;48;28;21;264
22;264;51;23;19;16;56;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;11;49;39;1;25;32;42;35;57;48;28
51;23;28;16;56;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;11;49;39;1;25;32;42;35;57;48;19;22;268
22;268;51;23;28;16;56;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;27;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;11;49;39;1;25;32;42;35;57;48;19
51;23;28;16;56;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;11;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19;22;272
22;272;51;23;28;16;56;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;11;63;53;41;17;9;8;45;2;30;36;7;54;44;50;4;24;47;43;12;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19
51;23;28;16;50;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;11;63;53;41;17;9;8;45;2;30;36;7;54;44;56;4;24;47;43;12;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19;22;272
22;272;51;23;28;16;50;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;11;63;53;41;17;9;8;45;2;30;36;7;54;44;56;4;24;47;43;12;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19
51;23;28;16;50;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;11;63;53;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19;22;278
22;278;51;23;28;16;50;61;6;33;59;22;52;31;13;55;21;37;38;62;26;34;18;15;46;20;14;58;3;11;63;53;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19
51;23;28;16;50;61;6;33;59;22;52;31;13;55;21;37;38;62;26;11;18;15;46;20;14;58;3;34;63;53;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19;22;270
22;270;51;23;28;16;50;61;6;33;59;22;52;31;13;55;21;37;38;62;26;11;18;15;46;20;14;58;3;34;63;53;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19
51;23;28;16;50;53;6;33;59;22;52;31;13;55;21;37;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19;22;262
22;262;51;23;28;16;50;53;6;33;59;22;52;31;13;55;21;37;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;25;32;42;35;57;48;19
51;23;28;16;50;53;6;33;59;22;52;31;13;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;37;32;42;35;57;48;19;22;262
22;262;51;23;28;16;50;53;6;33;59;22;52;31;13;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;37;32;42;35;57;48;19
51;23;28;16;50;53;6;33;59;22;52;31;13;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;37;35;42;32;57;48;19;22;262
22;262;51;23;28;16;50;53;6;33;59;22;52;31;13;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;45;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;37;35;42;32;57;48;19
51;23;28;16;50;53;6;33;59;22;52;31;13;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;37;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;45;35;42;32;57;48;19;22;264
22;264;51;23;28;16;50;53;6;33;59;22;52;31;13;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;37;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;5;29;64;27;49;39;1;45;35;42;32;57;48;19
51;23;28;16;50;53;6;33;59;22;52;31;5;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;37;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;39;1;45;35;42;32;57;48;19;22;264
22;264;51;23;28;16;50;53;6;33;59;22;52;31;5;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;37;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;39;1;45;35;42;32;57;48;19
51;23;28;16;50;53;6;33;59;22;52;31;5;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;39;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;1;45;35;42;32;57;48;19;22;266
22;266;51;23;28;16;50;53;6;33;59;22;52;31;5;55;21;25;38;62;26;11;18;15;46;20;14;58;3;34;63;61;41;17;9;8;39;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;1;45;35;42;32;57;48;19
51;23;28;16;50;53;6;33;34;22;52;31;5;55;21;25;38;62;26;11;18;15;46;20;14;58;3;59;63;61;41;17;9;8;39;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;1;45;35;42;32;57;48;19;22;262
22;262;51;23;28;16;50;53;6;33;34;22;52;31;5;55;21;25;38;62;26;11;18;15;46;20;14;58;3;59;63;61;41;17;9;8;39;2;30;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;1;45;35;42;32;57;48;19
51;23;28;16;50;53;6;33;34;22;52;31;5;55;21;25;38;62;26;11;18;15;46;20;30;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;1;45;35;42;32;57;48;19;22;270
22;270;51;23;28;16;50;53;6;33;34;22;52;31;5;55;21;25;38;62;26;11;18;15;46;20;30;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;1;45;35;42;32;57;48;19
51;23;28;16;50;53;6;33;34;22;52;31;5;55;21;25;38;1;26;11;18;15;46;20;30;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;62;45;35;42;32;57;48;19;22;270
22;270;51;23;28;16;50;53;6;33;34;22;52;31;5;55;21;25;38;1;26;11;18;15;46;20;30;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;62;45;35;42;32;57;48;19
51;23;28;16;50;53;6;33;34;30;52;31;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;62;45;35;42;32;57;48;19;22;274
22;274;51;23;28;16;50;53;6;33;34;30;52;31;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;49;37;62;45;35;42;32;57;48;19
51;23;28;16;50;53;49;33;34;30;52;31;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;6;37;62;45;35;42;32;57;48;19;22;274
22;274;51;23;28;16;50;53;49;33;34;30;52;31;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;44;56;4;24;47;43;7;40;10;60;13;29;64;27;6;37;62;45;35;42;32;57;48;19
51;23;28;16;50;44;49;33;34;30;52;31;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;10;60;13;29;64;27;6;37;62;45;35;42;32;57;48;19;22;286
22;286;51;23;28;16;50;44;49;33;34;30;52;31;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;10;60;13;29;64;27;6;37;62;45;35;42;32;57;48;19
51;23;28;16;50;44;49;33;34;30;10;31;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;35;42;32;57;48;19;22;282
22;282;51;23;28;16;50;44;49;33;34;30;10;31;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;35;42;32;57;48;19
51;23;28;16;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;35;42;32;57;31;19;22;282
22;282;51;23;28;16;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;35;42;32;57;31;19
51;23;28;16;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;32;42;35;57;31;19;22;282
23;282;51;23;28;16;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;32;42;35;57;31;19
51;23;35;16;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;32;42;28;57;31;19;23;282
23;282;51;23;35;16;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;2;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;32;42;28;57;31;19
51;23;35;16;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;28;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;32;42;2;57;31;19;23;282
23;282;51;23;35;16;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;28;14;36;12;54;53;56;4;24;47;43;7;40;52;60;13;29;64;27;6;37;62;45;32;42;2;57;31;19
51;23;35;13;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;28;14;36;12;54;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19;23;282
23;282;51;23;35;13;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;61;41;17;9;8;39;28;14;36;12;54;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19
51;23;35;13;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;14;36;12;54;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19;23;276
23;276;51;23;35;13;50;44;49;33;34;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;14;36;12;54;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19
51;23;35;13;50;44;49;33;54;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;14;36;12;34;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19;23;276
23;276;51;23;35;13;50;44;49;33;54;30;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;14;36;12;34;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19
51;23;35;13;50;44;49;33;30;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;14;36;12;34;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19;23;284
23;284;51;23;35;13;50;44;49;33;30;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;14;36;12;34;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19
51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;14;36;12;34;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19;23;284
23;284;51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;14;36;12;34;53;56;4;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19
51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;4;36;12;34;53;56;14;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19;23;284
23;284;51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;39;41;17;9;8;61;28;4;36;12;34;53;56;14;24;47;43;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19
51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;28;4;36;12;34;53;56;14;24;47;39;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19;23;272
23;272;51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;28;4;36;12;34;53;56;14;24;47;39;7;40;52;60;16;29;64;27;6;37;62;45;32;42;2;57;31;19
51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;28;4;36;12;34;53;56;14;24;47;39;16;40;52;60;7;29;64;27;6;37;62;45;32;42;2;57;31;19;23;272
23;272;51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;25;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;28;4;36;12;34;53;56;14;24;47;39;16;40;52;60;7;29;64;27;6;37;62;45;32;42;2;57;31;19
51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;28;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;25;4;36;12;34;53;56;14;24;47;39;16;40;52;60;7;29;64;27;6;37;62;45;32;42;2;57;31;19;23;272
23;272;51;30;35;13;50;44;49;33;23;54;10;48;5;55;21;28;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;25;4;36;12;34;53;56;14;24;47;39;16;40;52;60;7;29;64;27;6;37;62;45;32;42;2;57;31;19
51;30;35;13;21;44;49;33;23;54;10;48;5;55;50;28;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;25;4;36;12;34;53;56;14;24;47;39;16;40;52;60;7;29;64;27;6;37;62;45;32;42;2;57;31;19;23;262
23;262;51;30;35;13;21;44;49;33;23;54;10;48;5;55;50;28;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;25;4;36;12;34;53;56;14;24;47;39;16;40;52;60;7;29;64;27;6;37;62;45;32;42;2;57;31;19
51;30;35;13;21;44;49;33;23;54;10;48;27;55;50;28;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;25;4;36;12;34;53;56;14;24;47;39;16;40;52;60;7;29;64;5;6;37;62;45;32;42;2;57;31;19;23;262
23;262;51;30;35;13;21;44;49;33;23;54;10;48;27;55;50;28;38;1;26;11;18;15;46;20;22;58;3;59;63;43;41;17;9;8;61;25;4;36;12;34;53;56;14;24;47;39;16;40;52;60;7;29;64;5;6;37;62;45;32;42;2;57;31;19
