"X1";"X27752";"X28";"X23";"X13";"X29";"X16";"X8";"X31";"X21";"X15";"X26";"X4";"X3";"X7";"X22";"X19";"X9";"X1.1";"X10";"X12";"X14";"X5";"X18";"X30";"X32";"X20";"X27";"X6";"X11";"X17";"X2";"X25";"X24"
14;10;30;21;29;31;19;5;11;2;23;25;8;6;22;13;16;28;12;20;18;32;24;27;15;17;7;1;3;9;4;26;46;27204
46;27204;14;10;30;21;29;31;19;5;11;2;23;25;8;6;22;13;16;28;12;20;18;32;24;27;15;17;7;1;3;9;4;26
14;10;30;21;29;31;19;5;11;2;23;25;8;26;22;13;16;28;12;20;18;32;24;27;15;17;7;1;3;9;4;6;46;27060
46;27060;14;10;30;21;29;31;19;5;11;2;23;25;8;26;22;13;16;28;12;20;18;32;24;27;15;17;7;1;3;9;4;6
14;10;30;21;29;31;19;5;11;2;23;25;8;16;22;13;26;28;12;20;18;32;24;27;15;17;7;1;3;9;4;6;46;25968
46;25968;14;10;30;21;29;31;19;5;11;2;23;25;8;16;22;13;26;28;12;20;18;32;24;27;15;17;7;1;3;9;4;6
14;10;30;21;29;31;19;5;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;15;17;7;1;3;9;4;6;46;26208
46;26208;14;10;30;21;29;31;19;5;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;15;17;7;1;3;9;4;6
14;10;30;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;15;17;7;1;5;9;4;6;46;26548
46;26548;14;10;30;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;15;17;7;1;5;9;4;6
14;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;30;17;7;1;5;9;4;6;46;27114
46;27114;14;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;30;17;7;1;5;9;4;6
30;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;14;17;7;1;5;9;4;6;46;26838
46;26838;30;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;14;17;7;1;5;9;4;6
30;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;18;1;24;26;14;17;7;32;5;9;4;6;46;27968
46;26838;30;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;18;32;24;26;14;17;7;1;5;9;4;6
18;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;30;32;24;26;14;17;7;1;5;9;4;6;46;27338
46;27338;18;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;30;32;24;26;14;17;7;1;5;9;4;6
18;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;30;32;24;26;6;17;7;1;5;9;4;14;46;27178
46;27178;18;10;15;21;29;31;19;3;11;2;23;25;8;16;22;13;27;28;12;20;30;32;24;26;6;17;7;1;5;9;4;14
18;10;15;21;29;31;28;3;11;2;23;25;8;16;22;13;27;19;12;20;30;32;24;26;6;17;7;1;5;9;4;14;46;27418
46;27418;18;10;15;21;29;31;28;3;11;2;23;25;8;16;22;13;27;19;12;20;30;32;24;26;6;17;7;1;5;9;4;14
18;10;15;21;29;31;28;3;11;2;23;1;8;16;22;13;27;19;12;20;30;32;24;26;6;17;7;25;5;9;4;14;46;28318
46;27418;18;10;15;21;29;31;28;3;11;2;23;25;8;16;22;13;27;19;12;20;30;32;24;26;6;17;7;1;5;9;4;14
18;10;15;21;29;31;28;3;11;2;23;25;8;16;22;24;27;19;12;20;30;32;13;26;6;17;7;1;5;9;4;14;46;26000
46;26000;18;10;15;21;29;31;28;3;11;2;23;25;8;16;22;24;27;19;12;20;30;32;13;26;6;17;7;1;5;9;4;14
18;10;15;21;29;8;28;3;11;2;23;25;31;16;22;24;27;19;12;20;30;32;13;26;6;17;7;1;5;9;4;14;46;26818
46;26818;18;10;15;21;29;8;28;3;11;2;23;25;31;16;22;24;27;19;12;20;30;32;13;26;6;17;7;1;5;9;4;14
18;10;15;21;29;8;28;3;11;2;23;25;31;7;22;24;27;19;12;20;30;32;13;26;6;17;16;1;5;9;4;14;46;26778
46;26778;18;10;15;21;29;8;28;3;11;2;23;25;31;7;22;24;27;19;12;20;30;32;13;26;6;17;16;1;5;9;4;14
18;10;15;21;29;8;28;3;11;19;23;25;31;7;22;24;27;2;12;20;30;32;13;26;6;17;16;1;5;9;4;14;46;26938
46;26938;18;10;15;21;29;8;28;3;11;19;23;25;31;7;22;24;27;2;12;20;30;32;13;26;6;17;16;1;5;9;4;14
32;10;15;21;29;8;28;3;11;19;23;25;31;7;22;24;27;2;12;20;30;18;13;26;6;17;16;1;5;9;4;14;46;26958
46;26958;32;10;15;21;29;8;28;3;11;19;23;25;31;7;22;24;27;2;12;20;30;18;13;26;6;17;16;1;5;9;4;14
32;10;15;21;29;8;28;3;11;19;23;25;31;7;22;24;27;2;12;20;30;18;16;26;6;17;13;1;5;9;4;14;46;27258
46;27258;32;10;15;21;29;8;28;3;11;19;23;25;31;7;22;24;27;2;12;20;30;18;16;26;6;17;13;1;5;9;4;14
32;10;15;21;29;8;28;12;11;19;23;25;31;7;22;24;27;2;3;20;30;18;16;26;6;17;13;1;5;9;4;14;46;26738
47;26738;32;10;15;21;29;8;28;12;11;19;23;25;31;7;22;24;27;2;3;20;30;18;16;26;6;17;13;1;5;9;4;14
32;10;15;21;29;8;28;12;11;19;23;25;31;7;22;24;20;2;3;27;30;18;16;26;6;17;13;1;5;9;4;14;47;26818
47;26818;32;10;15;21;29;8;28;12;11;19;23;25;31;7;22;24;20;2;3;27;30;18;16;26;6;17;13;1;5;9;4;14
32;10;15;21;29;8;28;12;11;19;23;25;6;7;22;24;20;2;3;27;30;18;16;26;31;17;13;1;5;9;4;14;47;27042
47;27042;32;10;15;21;29;8;28;12;11;19;23;25;6;7;22;24;20;2;3;27;30;18;16;26;31;17;13;1;5;9;4;14
32;10;14;21;29;8;28;12;11;19;23;25;6;7;22;24;20;2;3;27;30;18;16;26;31;17;13;1;5;9;4;15;47;27022
47;27022;32;10;14;21;29;8;28;12;11;19;23;25;6;7;22;24;20;2;3;27;30;18;16;26;31;17;13;1;5;9;4;15
32;10;14;12;29;8;28;21;11;19;23;25;6;7;22;24;20;2;3;27;30;18;16;26;31;17;13;1;5;9;4;15;47;27520
47;27022;32;10;14;21;29;8;28;12;11;19;23;25;6;7;22;24;20;2;3;27;30;18;16;26;31;17;13;1;5;9;4;15
32;10;14;21;29;8;28;12;11;19;23;25;4;7;22;24;20;2;3;27;30;18;16;26;31;17;13;1;5;9;6;15;47;27302
47;27302;32;10;14;21;29;8;28;12;11;19;23;25;4;7;22;24;20;2;3;27;30;18;16;26;31;17;13;1;5;9;6;15
32;10;14;21;29;8;28;12;11;19;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;17;13;1;5;9;6;15;47;27302
47;27302;32;10;14;21;29;8;28;12;11;19;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;17;13;1;5;9;6;15
32;10;14;21;29;8;28;12;11;19;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;13;1;5;9;17;15;47;26354
47;26354;32;10;14;21;29;8;28;12;11;19;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;13;1;5;9;17;15
19;10;14;21;29;8;28;12;11;32;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;13;1;5;9;17;15;47;26394
47;26394;19;10;14;21;29;8;28;12;11;32;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;13;1;5;9;17;15
19;10;14;21;29;8;28;12;11;32;23;25;4;7;13;20;24;2;3;27;30;18;16;26;31;6;22;1;5;9;17;15;47;26832
47;26394;19;10;14;21;29;8;28;12;11;32;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;13;1;5;9;17;15
19;32;14;21;29;8;28;12;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;13;1;5;9;17;15;47;25966
47;25966;19;32;14;21;29;8;28;12;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;13;1;5;9;17;15
19;32;14;21;29;8;28;12;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;9;1;5;13;17;15;47;25966
47;25966;19;32;14;21;29;8;28;12;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;9;1;5;13;17;15
19;32;14;21;29;8;28;12;11;10;23;25;4;7;22;20;24;2;3;27;17;18;16;26;31;6;9;1;5;13;30;15;47;26246
47;25966;19;32;14;21;29;8;28;12;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;9;1;5;13;17;15
19;32;14;9;29;8;28;12;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;21;1;5;13;17;15;47;27044
47;25966;19;32;14;21;29;8;28;12;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;9;1;5;13;17;15
19;32;14;21;29;8;12;28;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;9;1;5;13;17;15;47;25736
47;25736;19;32;14;21;29;8;12;28;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;9;1;5;13;17;15
19;32;14;21;29;8;12;13;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;9;1;5;28;17;15;47;27416
47;25736;19;32;14;21;29;8;12;28;11;10;23;25;4;7;22;20;24;2;3;27;30;18;16;26;31;6;9;1;5;13;17;15
19;32;14;21;29;8;12;28;11;10;23;25;4;7;13;20;24;2;3;27;30;18;16;26;31;6;9;1;5;22;17;15;47;26278
47;26278;19;32;14;21;29;8;12;28;11;10;23;25;4;7;13;20;24;2;3;27;30;18;16;26;31;6;9;1;5;22;17;15
8;32;14;21;29;19;12;28;11;10;23;25;4;7;13;20;24;2;3;27;30;18;16;26;31;6;9;1;5;22;17;15;47;26164
47;26164;8;32;14;21;29;19;12;28;11;10;23;25;4;7;13;20;24;2;3;27;30;18;16;26;31;6;9;1;5;22;17;15
8;32;14;21;29;19;20;28;11;10;23;25;4;7;13;12;24;2;3;27;30;18;16;26;31;6;9;1;5;22;17;15;47;26414
47;26164;8;32;14;21;29;19;12;28;11;10;23;25;4;7;13;20;24;2;3;27;30;18;16;26;31;6;9;1;5;22;17;15
8;32;14;21;29;19;12;28;11;10;23;25;4;7;13;26;24;2;3;27;30;18;16;20;31;6;9;1;5;22;17;15;47;26244
47;26244;8;32;14;21;29;19;12;28;11;10;23;25;4;7;13;26;24;2;3;27;30;18;16;20;31;6;9;1;5;22;17;15
8;32;14;21;29;19;2;28;11;10;23;25;4;7;13;26;24;12;3;27;30;18;16;20;31;6;9;1;5;22;17;15;47;27124
48;27124;8;32;14;21;29;19;2;28;11;10;23;25;4;7;13;26;24;12;3;27;30;18;16;20;31;6;9;1;5;22;17;15
26;32;14;21;29;19;2;28;11;10;23;25;4;7;13;8;24;12;3;27;30;18;16;20;31;6;9;1;5;22;17;15;48;26660
48;26660;26;32;14;21;29;19;2;28;11;10;23;25;4;7;13;8;24;12;3;27;30;18;16;20;31;6;9;1;5;22;17;15
26;32;14;21;29;19;2;28;11;10;23;25;4;7;13;8;24;12;3;30;27;18;16;20;31;6;9;1;5;22;17;15;48;26780
48;26780;26;32;14;21;29;19;2;28;11;10;23;25;4;7;13;8;24;12;3;30;27;18;16;20;31;6;9;1;5;22;17;15
26;32;14;21;12;19;2;28;11;10;23;25;4;7;13;8;24;29;3;30;27;18;16;20;31;6;9;1;5;22;17;15;48;27288
48;27288;26;32;14;21;12;19;2;28;11;10;23;25;4;7;13;8;24;29;3;30;27;18;16;20;31;6;9;1;5;22;17;15
26;32;14;21;12;19;2;28;11;10;23;25;4;7;13;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;17;15;48;27190
48;27190;26;32;14;21;12;19;2;28;11;10;23;25;4;7;13;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;17;15
26;32;7;21;12;19;2;28;11;10;23;25;4;14;13;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;17;15;48;26690
48;26690;26;32;7;21;12;19;2;28;11;10;23;25;4;14;13;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;17;15
3;32;7;21;12;19;2;28;11;10;23;25;4;14;13;8;24;29;27;30;26;18;16;20;31;6;9;1;5;22;17;15;48;27256
48;26690;26;32;7;21;12;19;2;28;11;10;23;25;4;14;13;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;17;15
26;32;7;21;12;17;2;28;11;10;23;25;4;14;13;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;19;15;48;27170
48;27170;26;32;7;21;12;17;2;28;11;10;23;25;4;14;13;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;19;15
13;32;7;21;12;17;2;28;11;10;23;25;4;14;26;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;19;15;48;27948
48;27948;13;32;7;21;12;17;2;28;11;10;23;25;4;14;26;8;24;29;27;30;3;18;16;20;31;6;9;1;5;22;19;15
13;20;7;21;12;17;2;28;11;10;23;25;4;14;26;8;24;29;27;30;3;18;16;32;31;6;9;1;5;22;19;15;48;27608
48;27608;13;20;7;21;12;17;2;28;11;10;23;25;4;14;26;8;24;29;27;30;3;18;16;32;31;6;9;1;5;22;19;15
13;20;7;21;12;17;2;28;11;10;23;25;4;14;6;8;24;29;27;30;3;18;16;32;31;26;9;1;5;22;19;15;48;27106
48;27106;13;20;7;21;12;17;2;28;11;10;23;25;4;14;6;8;24;29;27;30;3;18;16;32;31;26;9;1;5;22;19;15
13;20;7;21;12;17;2;28;11;10;23;25;4;14;6;8;24;30;27;29;3;18;16;32;31;26;9;1;5;22;19;15;48;27046
48;27046;13;20;7;21;12;17;2;28;11;10;23;25;4;14;6;8;24;30;27;29;3;18;16;32;31;26;9;1;5;22;19;15
13;20;21;7;12;17;2;28;11;10;23;25;4;14;6;8;24;30;27;29;3;18;16;32;31;26;9;1;5;22;19;15;48;26650
48;26650;13;20;21;7;12;17;2;28;11;10;23;25;4;14;6;8;24;30;27;29;3;18;16;32;31;26;9;1;5;22;19;15
13;20;21;7;24;17;2;28;11;10;23;25;4;14;6;8;12;30;27;29;3;18;16;32;31;26;9;1;5;22;19;15;48;26572
48;26572;13;20;21;7;24;17;2;28;11;10;23;25;4;14;6;8;12;30;27;29;3;18;16;32;31;26;9;1;5;22;19;15
13;20;21;7;24;17;2;28;11;10;23;25;4;14;6;8;12;30;27;29;16;18;3;32;31;26;9;1;5;22;19;15;48;26852
48;26852;13;20;21;7;24;17;2;28;11;10;23;25;4;14;6;8;12;30;27;29;16;18;3;32;31;26;9;1;5;22;19;15
13;20;21;7;15;17;2;28;11;10;23;25;4;14;6;8;12;30;27;29;16;18;3;32;31;26;9;1;5;22;19;24;48;27410
48;27410;13;20;21;7;15;17;2;28;11;10;23;25;4;14;6;8;12;30;27;29;16;18;3;32;31;26;9;1;5;22;19;24
13;20;21;7;15;17;2;1;11;10;23;25;4;14;6;8;12;30;27;29;16;18;3;32;31;26;9;28;5;22;19;24;48;27702
48;27702;13;20;21;7;15;17;2;1;11;10;23;25;4;14;6;8;12;30;27;29;16;18;3;32;31;26;9;28;5;22;19;24
28;20;21;7;15;17;2;1;11;10;23;25;4;14;6;8;12;30;27;29;16;18;3;32;31;26;9;13;5;22;19;24;48;26962
48;26962;28;20;21;7;15;17;2;1;11;10;23;25;4;14;6;8;12;30;27;29;16;18;3;32;31;26;9;13;5;22;19;24
28;20;21;7;15;17;2;18;11;10;23;25;4;14;6;8;12;30;27;29;16;1;3;32;31;26;9;13;5;22;19;24;48;27160
48;27160;28;20;21;7;15;17;2;18;11;10;23;25;4;14;6;8;12;30;27;29;16;1;3;32;31;26;9;13;5;22;19;24
28;20;21;7;15;17;2;18;11;10;19;25;4;14;6;8;12;30;27;29;16;1;3;32;31;26;9;13;5;22;23;24;48;27320
48;27320;28;20;21;7;15;17;2;18;11;10;19;25;4;14;6;8;12;30;27;29;16;1;3;32;31;26;9;13;5;22;23;24
28;20;21;7;15;17;2;18;11;10;19;4;25;14;6;8;12;30;27;29;16;1;3;32;31;26;9;13;5;22;23;24;48;27692
49;27692;28;20;21;7;15;17;2;18;11;10;19;4;25;14;6;8;12;30;27;29;16;1;3;32;31;26;9;13;5;22;23;24
28;20;21;7;15;17;2;18;11;10;19;4;25;14;6;8;12;30;27;29;16;1;3;32;31;23;9;13;5;22;26;24;49;27572
49;27572;28;20;21;7;15;17;2;18;11;10;19;4;25;14;6;8;12;30;27;29;16;1;3;32;31;23;9;13;5;22;26;24
28;20;21;7;15;17;2;18;11;24;19;4;25;14;6;8;12;30;27;29;16;1;3;32;31;23;9;13;5;22;26;10;49;28286
49;28286;28;20;21;7;15;17;2;18;11;24;19;4;25;14;6;8;12;30;27;29;16;1;3;32;31;23;9;13;5;22;26;10
28;20;21;7;15;17;2;32;11;24;19;4;25;14;6;8;12;30;27;29;16;1;3;18;31;23;9;13;5;22;26;10;49;28046
49;28046;28;20;21;7;15;17;2;32;11;24;19;4;25;14;6;8;12;30;27;29;16;1;3;18;31;23;9;13;5;22;26;10
28;20;21;7;15;17;2;32;11;24;19;4;25;14;6;8;12;30;27;18;16;1;3;29;31;23;9;13;5;22;26;10;49;27846
49;27846;28;20;21;7;15;17;2;32;11;24;19;4;25;14;6;8;12;30;27;18;16;1;3;29;31;23;9;13;5;22;26;10
3;20;21;7;15;17;2;32;11;24;19;4;25;14;6;8;12;30;27;18;16;1;28;29;31;23;9;13;5;22;26;10;49;27764
49;27764;3;20;21;7;15;17;2;32;11;24;19;4;25;14;6;8;12;30;27;18;16;1;28;29;31;23;9;13;5;22;26;10
3;20;21;7;15;17;2;32;11;24;19;4;5;14;6;8;12;30;27;18;16;1;28;29;31;23;9;13;25;22;26;10;49;26210
49;26210;3;20;21;7;15;17;2;32;11;24;19;4;5;14;6;8;12;30;27;18;16;1;28;29;31;23;9;13;25;22;26;10
28;20;21;7;15;17;2;32;11;24;19;4;5;14;6;8;12;30;27;18;16;1;3;29;31;23;9;13;25;22;26;10;49;26688
49;26688;28;20;21;7;15;17;2;32;11;24;19;4;5;14;6;8;12;30;27;18;16;1;3;29;31;23;9;13;25;22;26;10
28;20;13;7;15;17;2;32;11;24;19;4;5;14;6;8;12;30;27;18;16;1;3;29;31;23;9;21;25;22;26;10;49;27042
49;27042;28;20;13;7;15;17;2;32;11;24;19;4;5;14;6;8;12;30;27;18;16;1;3;29;31;23;9;21;25;22;26;10
28;20;13;7;15;17;2;32;11;24;19;4;5;14;6;8;12;30;27;18;16;1;3;29;31;23;25;21;9;22;26;10;49;26904
49;26904;28;20;13;7;15;17;2;32;11;24;19;4;5;14;6;8;12;30;27;18;16;1;3;29;31;23;25;21;9;22;26;10
28;20;13;7;15;17;2;32;11;24;19;4;3;14;6;8;12;30;27;18;16;1;5;29;31;23;25;21;9;22;26;10;49;26444
49;26444;28;20;13;7;15;17;2;32;11;24;19;4;3;14;6;8;12;30;27;18;16;1;5;29;31;23;25;21;9;22;26;10
9;20;13;7;15;17;2;32;11;24;19;4;3;14;6;8;12;30;27;18;16;1;5;29;31;23;25;21;28;22;26;10;49;26770
49;26770;9;20;13;7;15;17;2;32;11;24;19;4;3;14;6;8;12;30;27;18;16;1;5;29;31;23;25;21;28;22;26;10
9;20;13;7;15;17;2;32;11;24;19;4;3;14;6;8;12;30;27;18;5;1;16;29;31;23;25;21;28;22;26;10;49;26490
49;26490;9;20;13;7;15;17;2;32;11;24;19;4;3;14;6;8;12;30;27;18;5;1;16;29;31;23;25;21;28;22;26;10
9;20;13;7;15;17;2;32;25;24;19;4;3;14;6;8;12;30;27;18;5;1;16;29;31;23;11;21;28;22;26;10;49;27564
49;27564;9;20;13;7;15;17;2;32;25;24;19;4;3;14;6;8;12;30;27;18;5;1;16;29;31;23;11;21;28;22;26;10
9;20;13;7;15;2;17;32;25;24;19;4;3;14;6;8;12;30;27;18;5;1;16;29;31;23;11;21;28;22;26;10;49;27092
49;27092;9;20;13;7;15;2;17;32;25;24;19;4;3;14;6;8;12;30;27;18;5;1;16;29;31;23;11;21;28;22;26;10
9;20;13;10;15;2;17;32;25;24;19;4;3;14;6;8;12;30;27;18;5;1;16;29;31;23;11;21;28;22;26;7;49;27332
49;27332;9;20;13;10;15;2;17;32;25;24;19;4;3;14;6;8;12;30;27;18;5;1;16;29;31;23;11;21;28;22;26;7
9;20;13;10;15;2;17;32;25;24;6;4;3;14;19;8;12;30;27;18;5;1;16;29;31;23;11;21;28;22;26;7;49;27014
49;27014;9;20;13;10;15;2;17;32;25;24;6;4;3;14;19;8;12;30;27;18;5;1;16;29;31;23;11;21;28;22;26;7
9;20;13;1;15;2;17;32;25;24;6;4;3;14;19;8;12;30;27;18;5;10;16;29;31;23;11;21;28;22;26;7;49;26934
49;26934;9;20;13;1;15;2;17;32;25;24;6;4;3;14;19;8;12;30;27;18;5;10;16;29;31;23;11;21;28;22;26;7
9;20;13;1;15;2;17;32;25;6;24;4;3;14;19;8;12;30;27;18;5;10;16;29;31;23;11;21;28;22;26;7;49;27964
49;26934;9;20;13;1;15;2;17;32;25;24;6;4;3;14;19;8;12;30;27;18;5;10;16;29;31;23;11;21;28;22;26;7
9;20;13;1;15;2;17;32;25;24;6;21;3;14;19;8;12;30;27;18;5;10;16;29;31;23;11;4;28;22;26;7;49;27162
49;27162;9;20;13;1;15;2;17;32;25;24;6;21;3;14;19;8;12;30;27;18;5;10;16;29;31;23;11;4;28;22;26;7
22;20;13;1;15;2;17;32;25;24;6;21;3;14;19;8;12;30;27;18;5;10;16;29;31;23;11;4;28;9;26;7;49;27330
50;27330;22;20;13;1;15;2;17;32;25;24;6;21;3;14;19;8;12;30;27;18;5;10;16;29;31;23;11;4;28;9;26;7
22;20;13;1;15;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;10;16;29;31;23;11;4;28;9;26;3;50;27050
50;27050;22;20;13;1;15;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;10;16;29;31;23;11;4;28;9;26;3
3;20;13;1;15;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;10;16;29;31;23;11;4;28;9;26;22;50;27346
50;27346;3;20;13;1;15;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;10;16;29;31;23;11;4;28;9;26;22
3;20;13;1;15;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;26;16;29;31;23;11;4;28;9;10;22;50;27668
50;27668;3;20;13;1;15;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;26;16;29;31;23;11;4;28;9;10;22
3;20;13;1;15;30;17;32;25;24;6;21;7;14;19;8;12;2;27;18;5;26;16;29;31;23;11;4;28;9;10;22;50;28348
50;27668;3;20;13;1;15;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;26;16;29;31;23;11;4;28;9;10;22
3;20;13;1;16;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;26;15;29;31;23;11;4;28;9;10;22;50;27868
50;27868;3;20;13;1;16;2;17;32;25;24;6;21;7;14;19;8;12;30;27;18;5;26;15;29;31;23;11;4;28;9;10;22
3;20;13;1;16;14;17;32;25;24;6;21;7;2;19;8;12;30;27;18;5;26;15;29;31;23;11;4;28;9;10;22;50;28288
50;28288;3;20;13;1;16;14;17;32;25;24;6;21;7;2;19;8;12;30;27;18;5;26;15;29;31;23;11;4;28;9;10;22
3;20;13;1;16;14;17;32;25;24;6;21;7;2;19;8;12;30;27;18;5;26;15;29;31;23;11;4;10;9;28;22;50;27894
50;27894;3;20;13;1;16;14;17;32;25;24;6;21;7;2;19;8;12;30;27;18;5;26;15;29;31;23;11;4;10;9;28;22
3;20;13;1;8;14;17;32;25;24;6;21;7;2;19;16;12;30;27;18;5;26;15;29;31;23;11;4;10;9;28;22;50;27774
50;27774;3;20;13;1;8;14;17;32;25;24;6;21;7;2;19;16;12;30;27;18;5;26;15;29;31;23;11;4;10;9;28;22
3;20;13;1;8;14;17;6;25;24;32;21;7;2;19;16;12;30;27;18;5;26;15;29;31;23;11;4;10;9;28;22;50;28394
50;28394;3;20;13;1;8;14;17;6;25;24;32;21;7;2;19;16;12;30;27;18;5;26;15;29;31;23;11;4;10;9;28;22
3;20;13;1;8;14;17;6;25;24;32;21;7;2;19;16;12;30;27;18;5;26;15;29;31;23;11;22;10;9;28;4;50;28342
50;28342;3;20;13;1;8;14;17;6;25;24;32;21;7;2;19;16;12;30;27;18;5;26;15;29;31;23;11;22;10;9;28;4
3;30;13;1;8;14;17;6;25;24;32;21;7;2;19;16;12;20;27;18;5;26;15;29;31;23;11;22;10;9;28;4;50;28262
50;28262;3;30;13;1;8;14;17;6;25;24;32;21;7;2;19;16;12;20;27;18;5;26;15;29;31;23;11;22;10;9;28;4
3;30;13;1;2;14;17;6;25;24;32;21;7;8;19;16;12;20;27;18;5;26;15;29;31;23;11;22;10;9;28;4;50;27842
50;27842;3;30;13;1;2;14;17;6;25;24;32;21;7;8;19;16;12;20;27;18;5;26;15;29;31;23;11;22;10;9;28;4
3;30;13;22;2;14;17;6;25;24;32;21;7;8;19;16;12;20;27;18;5;26;15;29;31;23;11;1;10;9;28;4;50;27476
50;27476;3;30;13;22;2;14;17;6;25;24;32;21;7;8;19;16;12;20;27;18;5;26;15;29;31;23;11;1;10;9;28;4
3;30;13;23;2;14;17;6;25;24;32;21;7;8;19;16;12;20;27;18;5;26;15;29;31;22;11;1;10;9;28;4;50;27696
50;27696;3;30;13;23;2;14;17;6;25;24;32;21;7;8;19;16;12;20;27;18;5;26;15;29;31;22;11;1;10;9;28;4
3;30;13;23;5;14;17;6;25;24;32;21;7;8;19;16;12;20;27;18;2;26;15;29;31;22;11;1;10;9;28;4;50;27736
50;27736;3;30;13;23;5;14;17;6;25;24;32;21;7;8;19;16;12;20;27;18;2;26;15;29;31;22;11;1;10;9;28;4
3;30;13;23;7;14;17;6;25;24;32;21;5;8;19;16;12;20;27;18;2;26;15;29;31;22;11;1;10;9;28;4;50;27416
50;27416;3;30;13;23;7;14;17;6;25;24;32;21;5;8;19;16;12;20;27;18;2;26;15;29;31;22;11;1;10;9;28;4
3;30;13;23;7;14;17;6;25;24;32;21;5;8;19;16;12;20;27;9;2;26;15;29;31;22;11;1;10;18;28;4;50;26744
50;26744;3;30;13;23;7;14;17;6;25;24;32;21;5;8;19;16;12;20;27;9;2;26;15;29;31;22;11;1;10;18;28;4
3;30;13;23;11;14;17;6;25;24;32;21;5;8;19;16;12;20;27;9;2;26;15;29;31;22;7;1;10;18;28;4;50;26564
50;26564;3;30;13;23;11;14;17;6;25;24;32;21;5;8;19;16;12;20;27;9;2;26;15;29;31;22;7;1;10;18;28;4
3;30;13;23;11;14;17;6;25;24;32;21;5;8;19;16;12;20;27;9;22;26;15;29;31;2;7;1;10;18;28;4;50;27038
50;27038;3;30;13;23;11;14;17;6;25;24;32;21;5;8;19;16;12;20;27;9;22;26;15;29;31;2;7;1;10;18;28;4
3;30;27;23;11;14;17;6;25;24;32;21;5;8;19;16;12;20;13;9;22;26;15;29;31;2;7;1;10;18;28;4;50;26556
51;26556;3;30;27;23;11;14;17;6;25;24;32;21;5;8;19;16;12;20;13;9;22;26;15;29;31;2;7;1;10;18;28;4
3;30;27;23;11;14;17;6;25;24;32;21;5;8;2;16;12;20;13;9;22;26;15;29;31;19;7;1;10;18;28;4;51;25986
51;25986;3;30;27;23;11;14;17;6;25;24;32;21;5;8;2;16;12;20;13;9;22;26;15;29;31;19;7;1;10;18;28;4
