"X1";"X306";"X61";"X59";"X7";"X24";"X21";"X20";"X54";"X63";"X9";"X19";"X38";"X27";"X44";"X15";"X50";"X51";"X28";"X5";"X12";"X48";"X4";"X39";"X42";"X29";"X31";"X32";"X11";"X2";"X1.1";"X13";"X43";"X25";"X14";"X57";"X47";"X46";"X17";"X36";"X53";"X26";"X30";"X33";"X58";"X41";"X60";"X55";"X10";"X22";"X23";"X40";"X56";"X49";"X6";"X62";"X37";"X18";"X35";"X3";"X45";"X8";"X64";"X34";"X16";"X52"
29;55;34;5;53;36;60;7;56;4;27;13;31;9;40;25;51;44;28;47;50;58;35;52;23;2;14;59;64;1;48;45;57;63;39;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;26;30;54;20;49;10;17;41;19;37;42;8;6;61;20;242
20;242;29;55;34;5;53;36;60;7;56;4;27;13;31;9;40;25;51;44;28;47;50;58;35;52;23;2;14;59;64;1;48;45;57;63;39;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;26;30;54;20;49;10;17;41;19;37;42;8;6;61
29;55;34;5;53;39;60;7;56;4;27;13;31;9;40;25;51;44;28;47;50;58;35;52;23;2;14;59;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;26;30;54;20;49;10;17;41;19;37;42;8;6;61;20;250
20;250;29;55;34;5;53;39;60;7;56;4;27;13;31;9;40;25;51;44;28;47;50;58;35;52;23;2;14;59;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;26;30;54;20;49;10;17;41;19;37;42;8;6;61
29;55;34;5;53;39;60;7;56;4;27;13;31;9;40;25;51;59;28;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;26;30;54;20;49;10;17;41;19;37;42;8;6;61;20;250
20;250;29;55;34;5;53;39;60;7;56;4;27;13;31;9;40;25;51;59;28;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;26;30;54;20;49;10;17;41;19;37;42;8;6;61
29;55;34;5;53;39;60;7;26;4;27;13;31;9;40;25;51;59;28;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;56;30;54;20;49;10;17;41;19;37;42;8;6;61;20;250
20;250;29;55;34;5;53;39;60;7;26;4;27;13;31;9;40;25;51;59;28;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;56;30;54;20;49;10;17;41;19;37;42;8;6;61
29;55;34;5;53;39;60;7;26;4;27;13;31;9;40;61;51;59;28;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;56;30;54;20;49;10;17;41;19;37;42;8;6;25;20;250
21;250;29;55;34;5;53;39;60;7;26;4;27;13;31;9;40;61;51;59;28;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;24;3;38;15;32;43;56;30;54;20;49;10;17;41;19;37;42;8;6;25
29;55;34;5;53;39;60;7;26;4;27;13;31;9;40;61;51;59;28;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;10;17;41;24;37;42;8;6;25;21;250
21;250;29;55;34;5;53;39;60;7;26;4;27;13;31;9;40;61;51;59;28;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;10;17;41;24;37;42;8;6;25
29;55;34;5;53;39;60;7;26;4;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25;21;250
21;250;29;55;34;5;53;39;60;7;26;4;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;12;46;18;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25
29;55;34;5;53;39;60;7;26;12;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;4;46;18;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25;21;250
21;250;29;55;34;5;53;39;60;7;26;12;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;4;46;18;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25
29;55;34;5;53;39;60;7;26;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25;21;260
21;260;29;55;34;5;53;39;60;7;26;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;64;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25
29;64;34;5;53;39;60;7;26;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25;21;260
21;260;29;64;34;5;53;39;60;7;26;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;38;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25
29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25;21;260
21;260;29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;2;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;15;32;43;56;30;54;20;49;28;17;41;24;37;42;8;6;25
29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;15;32;43;56;30;54;20;49;28;2;41;24;37;42;8;6;25;21;260
21;260;29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;15;32;43;56;30;54;20;49;28;2;41;24;37;42;8;6;25
29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;15;28;43;56;30;54;20;49;32;2;41;24;37;42;8;6;25;21;260
21;260;29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;15;28;43;56;30;54;20;49;32;2;41;24;37;42;8;6;25
29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;8;28;43;56;30;54;20;49;32;2;41;24;37;42;15;6;25;21;260
21;260;29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;8;28;43;56;30;54;20;49;32;2;41;24;37;42;15;6;25
29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;49;28;43;56;30;54;20;8;32;2;41;24;37;42;15;6;25;21;260
21;260;29;64;34;5;53;39;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;48;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;49;28;43;56;30;54;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;39;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;49;28;43;56;30;54;20;8;32;2;41;24;37;42;15;6;25;21;272
21;272;29;64;34;5;53;48;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;44;55;1;39;45;57;63;36;16;4;46;12;22;21;62;11;33;19;3;26;49;28;43;56;30;54;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;16;4;46;12;22;44;62;11;33;19;3;26;49;28;43;56;30;54;20;8;32;2;41;24;37;42;15;6;25;21;268
21;268;29;64;34;5;53;48;60;7;38;18;27;13;31;9;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;16;4;46;12;22;44;62;11;33;19;3;26;49;28;43;56;30;54;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;16;4;46;12;22;44;62;11;33;19;3;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25;21;272
21;272;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;16;4;46;12;22;44;62;11;33;19;3;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;16;4;46;12;22;44;3;11;33;19;62;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25;21;288
21;288;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;16;4;46;12;22;44;3;11;33;19;62;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;4;31;54;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;16;13;46;12;22;44;3;11;33;19;62;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25;21;296
21;288;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;16;4;46;12;22;44;3;11;33;19;62;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;4;16;46;12;22;44;3;11;33;19;62;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25;21;292
21;292;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;50;58;35;52;23;17;14;21;55;1;39;45;57;63;36;4;16;46;12;22;44;3;11;33;19;62;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;58;35;52;23;17;14;21;55;1;39;50;57;63;36;4;16;46;12;22;44;3;11;33;19;62;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25;21;292
21;292;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;58;35;52;23;17;14;21;55;1;39;50;57;63;36;4;16;46;12;22;44;3;11;33;19;62;26;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;58;26;52;23;17;14;21;55;1;39;50;57;63;36;4;16;46;12;22;44;3;11;33;19;62;35;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25;21;292
21;292;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;58;26;52;23;17;14;21;55;1;39;50;57;63;36;4;16;46;12;22;44;3;11;33;19;62;35;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;58;26;52;23;17;14;21;36;1;39;50;57;63;55;4;16;46;12;22;44;3;11;33;19;62;35;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25;21;290
21;290;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;58;26;52;23;17;14;21;36;1;39;50;57;63;55;4;16;46;12;22;44;3;11;33;19;62;35;49;28;43;56;30;9;20;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;58;26;52;23;17;14;21;36;20;39;50;57;63;55;4;16;46;12;22;44;3;11;33;19;62;35;49;28;43;56;30;9;1;8;32;2;41;24;37;42;15;6;25;21;294
22;294;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;58;26;52;23;17;14;21;36;20;39;50;57;63;55;4;16;46;12;22;44;3;11;33;19;62;35;49;28;43;56;30;9;1;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;22;26;52;23;17;14;21;36;20;39;50;57;63;55;4;16;46;12;58;44;3;11;33;19;62;35;49;28;43;56;30;9;1;8;32;2;41;24;37;42;15;6;25;22;292
22;292;29;64;34;5;53;48;60;7;38;18;27;13;31;54;40;61;51;59;10;47;45;22;26;52;23;17;14;21;36;20;39;50;57;63;55;4;16;46;12;58;44;3;11;33;19;62;35;49;28;43;56;30;9;1;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;49;31;54;40;61;51;59;10;47;45;22;26;52;23;17;14;21;36;20;39;50;57;63;55;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;56;30;9;1;8;32;2;41;24;37;42;15;6;25;22;292
22;292;29;64;34;5;53;48;60;7;38;18;27;49;31;54;40;61;51;59;10;47;45;22;26;52;23;17;14;21;36;20;39;50;57;63;55;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;56;30;9;1;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;63;55;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;56;30;9;1;8;32;2;41;24;37;42;15;6;25;22;292
22;292;29;64;34;5;53;48;60;7;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;63;55;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;56;30;9;1;8;32;2;41;24;37;42;15;6;25
29;64;34;5;53;48;60;7;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;63;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;56;30;9;1;8;32;55;41;24;37;42;15;6;25;22;294
22;294;29;64;34;5;53;48;60;7;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;63;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;56;30;9;1;8;32;55;41;24;37;42;15;6;25
29;64;34;63;53;48;60;7;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;56;30;9;1;8;32;55;41;24;37;42;15;6;25;22;294
22;294;29;64;34;63;53;48;60;7;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;56;30;9;1;8;32;55;41;24;37;42;15;6;25
29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;7;30;9;1;8;32;55;41;24;37;42;15;6;25;22;286
22;286;29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;7;30;9;1;8;32;55;41;24;37;42;15;6;25
29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;7;30;25;1;8;32;55;41;24;37;42;15;6;9;22;286
22;286;29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;59;10;47;45;22;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;7;30;25;1;8;32;55;41;24;37;42;15;6;9
29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;59;10;47;55;22;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;24;37;42;15;6;9;22;286
22;286;29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;59;10;47;55;22;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;11;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;24;37;42;15;6;9
29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;59;10;47;55;11;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;22;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;24;37;42;15;6;9;22;296
22;296;29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;59;10;47;55;11;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;22;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;24;37;42;15;6;9
29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;22;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;24;59;42;15;6;9;22;296
22;296;29;64;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;50;57;5;2;4;16;46;12;58;44;3;22;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;24;59;42;15;6;9
29;50;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;5;2;4;16;46;12;58;44;3;22;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;24;59;42;15;6;9;22;298
22;298;29;50;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;5;2;4;16;46;12;58;44;3;22;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;24;59;42;15;6;9
29;50;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;4;16;46;12;58;44;3;22;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;5;59;42;15;6;9;22;298
22;298;29;50;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;4;16;46;12;58;44;3;22;33;19;62;35;13;28;43;7;30;25;1;8;32;45;41;5;59;42;15;6;9
29;50;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;35;16;46;12;58;44;3;22;33;19;62;4;13;28;43;7;30;25;1;8;32;45;41;5;59;42;15;6;9;22;298
22;298;29;50;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;35;16;46;12;58;44;3;22;33;19;62;4;13;28;43;7;30;25;1;8;32;45;41;5;59;42;15;6;9
29;50;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;35;16;46;12;58;44;15;22;33;19;62;4;13;28;43;7;30;25;1;8;32;45;41;5;59;42;3;6;9;22;298
22;298;29;50;34;63;53;48;60;56;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;35;16;46;12;58;44;15;22;33;19;62;4;13;28;43;7;30;25;1;8;32;45;41;5;59;42;3;6;9
29;50;34;63;53;48;60;30;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;35;16;46;12;58;44;15;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9;22;294
22;294;29;50;34;63;53;48;60;30;38;18;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;35;16;46;12;58;44;15;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9
29;50;34;63;53;48;60;30;38;44;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;35;16;46;12;58;18;15;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9;22;282
22;282;29;50;34;63;53;48;60;30;38;44;27;49;31;54;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;57;24;2;35;16;46;12;58;18;15;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9
29;50;34;63;53;48;60;30;38;44;27;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;16;46;12;58;18;15;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9;22;280
22;280;29;50;34;63;53;48;60;30;38;44;27;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;16;46;12;58;18;15;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9
29;50;34;38;53;48;60;30;63;44;27;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;16;46;12;58;18;15;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9;22;284
22;284;29;50;34;38;53;48;60;30;63;44;27;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;16;46;12;58;18;15;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9
29;50;34;38;53;48;60;30;63;15;27;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;16;46;12;58;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9;22;288
22;288;29;50;34;38;53;48;60;30;63;15;27;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;16;46;12;58;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9
29;50;34;38;53;48;60;30;63;15;27;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9;22;284
23;284;29;50;34;38;53;48;60;30;63;15;27;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;9
29;50;34;38;53;48;60;30;63;15;9;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;27;23;276
23;276;29;50;34;38;53;48;60;30;63;15;9;49;31;57;40;61;17;37;10;47;55;11;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;27
29;50;34;38;53;48;60;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;27;23;276
23;276;29;50;34;38;53;48;60;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;27
29;50;34;38;53;60;48;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;27;23;272
23;272;29;50;34;38;53;60;48;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;45;41;5;59;42;3;6;27
29;50;34;38;53;60;48;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;3;41;5;59;42;45;6;27;23;272
23;272;29;50;34;38;53;60;48;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;36;20;39;64;54;24;2;35;58;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;3;41;5;59;42;45;6;27
58;50;34;38;53;60;48;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;36;20;39;64;54;24;2;35;29;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;3;41;5;59;42;45;6;27;23;276
23;276;58;50;34;38;53;60;48;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;36;20;39;64;54;24;2;35;29;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;3;41;5;59;42;45;6;27
36;50;34;38;53;60;48;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;58;20;39;64;54;24;2;35;29;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;3;41;5;59;42;45;6;27;23;276
23;276;36;50;34;38;53;60;48;30;63;15;9;49;11;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;58;20;39;64;54;24;2;35;29;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;3;41;5;59;42;45;6;27
36;50;34;38;53;60;48;30;63;15;9;49;58;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;11;20;39;64;54;24;2;35;29;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;3;41;5;59;42;45;6;27;23;276
23;276;36;50;34;38;53;60;48;30;63;15;9;49;58;57;40;61;17;37;10;47;55;31;26;52;23;51;14;21;11;20;39;64;54;24;2;35;29;46;12;16;18;44;22;33;19;62;4;13;28;43;7;56;25;1;8;32;3;41;5;59;42;45;6;27
