"X1";"X258";"X13";"X57";"X15";"X18";"X8";"X38";"X62";"X24";"X50";"X54";"X12";"X11";"X33";"X3";"X61";"X32";"X22";"X59";"X16";"X34";"X21";"X9";"X55";"X31";"X63";"X30";"X42";"X46";"X51";"X26";"X48";"X52";"X60";"X43";"X56";"X14";"X7";"X28";"X36";"X20";"X37";"X47";"X41";"X23";"X39";"X10";"X25";"X64";"X49";"X1.1";"X2";"X6";"X35";"X19";"X27";"X45";"X17";"X44";"X5";"X58";"X4";"X53";"X29";"X40"
46;54;31;5;64;29;35;36;38;2;42;25;27;61;7;18;10;12;6;17;53;62;43;22;52;49;24;14;11;9;41;13;47;21;3;20;32;60;4;30;56;8;45;58;28;48;37;39;16;19;59;1;50;33;40;44;55;23;26;34;15;57;51;63;11;258
11;258;46;54;31;5;64;29;35;36;38;2;42;25;27;61;7;18;10;12;6;17;53;62;43;22;52;49;24;14;11;9;41;13;47;21;3;20;32;60;4;30;56;8;45;58;28;48;37;39;16;19;59;1;50;33;40;44;55;23;26;34;15;57;51;63
46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;18;10;12;6;17;53;62;43;22;52;49;24;36;11;9;41;13;47;21;3;20;32;60;4;30;56;8;45;58;28;48;37;39;16;19;59;1;50;33;40;44;55;23;26;34;15;57;51;63;11;246
11;246;46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;18;10;12;6;17;53;62;43;22;52;49;24;36;11;9;41;13;47;21;3;20;32;60;4;30;56;8;45;58;28;48;37;39;16;19;59;1;50;33;40;44;55;23;26;34;15;57;51;63
46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;18;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;21;3;20;32;60;4;30;56;8;45;58;28;48;37;39;16;19;59;1;50;33;40;44;55;23;26;6;15;57;51;63;11;254
11;254;46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;18;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;21;3;20;32;60;4;30;56;8;45;58;28;48;37;39;16;19;59;1;50;33;40;44;55;23;26;6;15;57;51;63
46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;18;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;21;4;30;56;8;45;58;28;48;37;39;16;19;59;1;50;33;40;44;55;23;26;6;15;57;51;63;11;254
11;254;46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;18;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;21;4;30;56;8;45;58;28;48;37;39;16;19;59;1;50;33;40;44;55;23;26;6;15;57;51;63
46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;18;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;21;39;16;19;59;1;50;33;40;44;55;23;26;6;15;57;51;63;11;254
11;254;46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;18;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;21;39;16;19;59;1;50;33;40;44;55;23;26;6;15;57;51;63
46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;26;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;21;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63;11;254
11;254;46;54;31;5;64;29;35;14;38;2;42;25;27;61;7;26;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;21;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63
46;54;31;5;38;29;35;14;64;2;42;25;27;61;7;26;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;21;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63;11;254
11;254;46;54;31;5;38;29;35;14;64;2;42;25;27;61;7;26;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;21;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63
46;54;31;5;38;29;35;14;64;2;42;25;27;21;7;26;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63;11;258
11;258;46;54;31;5;38;29;35;14;64;2;42;25;27;21;7;26;10;12;34;17;53;62;43;22;52;49;24;36;11;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63
46;54;31;5;38;29;35;14;64;2;42;25;27;21;11;26;10;12;34;17;53;62;43;22;52;49;24;36;7;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63;11;254
11;254;46;54;31;5;38;29;35;14;64;2;42;25;27;21;11;26;10;12;34;17;53;62;43;22;52;49;24;36;7;9;41;13;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63
46;54;31;5;38;29;35;14;64;2;42;25;27;21;11;26;10;12;34;17;53;62;43;22;52;49;24;36;7;13;41;9;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63;11;252
11;252;46;54;31;5;38;29;35;14;64;2;42;25;27;21;11;26;10;12;34;17;53;62;43;22;52;49;24;36;7;13;41;9;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;1;50;33;40;44;55;23;18;6;15;57;51;63
46;54;31;5;38;29;35;14;64;2;42;25;27;21;11;26;10;12;34;17;53;62;43;22;52;49;24;36;7;13;41;9;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;15;50;33;40;44;55;23;18;6;1;57;51;63;11;252
12;252;46;54;31;5;38;29;35;14;64;2;42;25;27;21;11;26;10;12;34;17;53;62;43;22;52;49;24;36;7;13;41;9;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;15;50;33;40;44;55;23;18;6;1;57;51;63
46;54;31;5;38;29;35;14;64;2;42;25;27;21;11;26;10;12;34;17;53;62;43;22;52;49;24;36;7;13;41;55;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;15;50;33;40;44;9;23;18;6;1;57;51;63;12;250
12;250;46;54;31;5;38;29;35;14;64;2;42;25;27;21;11;26;10;12;34;17;53;62;43;22;52;49;24;36;7;13;41;55;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;15;50;33;40;44;9;23;18;6;1;57;51;63
46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;34;17;53;62;43;22;52;42;24;36;7;13;41;55;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;15;50;33;40;44;9;23;18;6;1;57;51;63;12;270
12;270;46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;34;17;53;62;43;22;52;42;24;36;7;13;41;55;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;15;50;33;40;44;9;23;18;6;1;57;51;63
46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;51;17;53;62;43;22;52;42;24;36;7;13;41;55;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;15;50;33;40;44;9;23;18;6;1;57;34;63;12;282
12;282;46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;51;17;53;62;43;22;52;42;24;36;7;13;41;55;47;60;3;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;15;50;33;40;44;9;23;18;6;1;57;34;63
46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;51;17;53;62;43;22;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;3;50;33;40;44;9;23;18;6;1;57;34;63;12;278
12;278;46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;51;17;53;62;43;22;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;28;48;61;39;16;19;59;3;50;33;40;44;9;23;18;6;1;57;34;63
46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;51;17;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;48;61;39;16;19;59;3;50;33;40;44;9;23;18;6;1;57;34;63;12;278
12;278;46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;51;17;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;48;61;39;16;19;59;3;50;33;40;44;9;23;18;6;1;57;34;63
46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;51;40;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;48;61;39;16;19;59;3;50;33;17;44;9;23;18;6;1;57;34;63;12;280
12;280;46;54;31;5;38;29;35;14;64;2;49;25;27;21;11;26;10;12;51;40;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;48;61;39;16;19;59;3;50;33;17;44;9;23;18;6;1;57;34;63
46;54;31;5;38;29;35;14;64;2;1;25;27;21;11;26;10;12;51;40;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;48;61;39;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;272
12;272;46;54;31;5;38;29;35;14;64;2;1;25;27;21;11;26;10;12;51;40;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;48;61;39;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;54;40;5;38;29;35;14;64;2;1;25;27;21;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;48;61;39;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;280
12;280;46;54;40;5;38;29;35;14;64;2;1;25;27;21;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;48;61;39;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;40;5;38;29;35;14;64;2;1;25;27;21;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;54;61;39;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;276
12;276;46;48;40;5;38;29;35;14;64;2;1;25;27;21;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;54;61;39;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;40;5;38;29;35;14;64;2;1;39;27;21;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;54;61;25;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;276
12;276;46;48;40;5;38;29;35;14;64;2;1;39;27;21;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;15;20;32;37;4;30;56;8;45;58;22;54;61;25;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;15;5;38;29;35;14;64;2;1;39;27;21;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;40;20;32;37;4;30;56;8;45;58;22;54;61;25;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;272
12;272;46;48;15;5;38;29;35;14;64;2;1;39;27;21;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;40;20;32;37;4;30;56;8;45;58;22;54;61;25;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;64;2;1;39;27;5;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;40;20;32;37;4;30;56;8;45;58;22;54;61;25;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;272
12;272;46;48;15;21;38;29;35;14;64;2;1;39;27;5;11;26;10;12;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;40;20;32;37;4;30;56;8;45;58;22;54;61;25;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;64;2;1;12;27;5;11;26;10;39;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;40;20;32;37;4;30;56;8;45;58;22;54;61;25;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;272
12;272;46;48;15;21;38;29;35;14;64;2;1;12;27;5;11;26;10;39;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;40;20;32;37;4;30;56;8;45;58;22;54;61;25;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;64;2;1;12;27;5;11;26;10;39;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;40;20;32;37;25;30;56;8;45;58;22;54;61;4;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;284
12;284;46;48;15;21;38;29;35;14;64;2;1;12;27;5;11;26;10;39;51;31;53;62;43;28;52;42;24;36;7;13;41;55;47;60;40;20;32;37;25;30;56;8;45;58;22;54;61;4;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;64;2;1;12;27;5;11;26;10;39;51;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;32;37;25;30;56;8;45;28;22;54;61;4;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;280
12;280;46;48;15;21;38;29;35;14;64;2;1;12;27;5;11;26;10;39;51;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;32;37;25;30;56;8;45;28;22;54;61;4;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;64;2;1;12;27;5;11;26;10;39;51;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;37;25;30;56;32;45;28;22;54;61;4;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;276
12;276;46;48;15;21;38;29;35;14;64;2;1;12;27;5;11;26;10;39;51;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;37;25;30;56;32;45;28;22;54;61;4;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;51;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;64;25;30;56;32;45;28;22;54;61;4;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63;12;276
12;276;46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;51;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;64;25;30;56;32;45;28;22;54;61;4;16;19;59;3;50;33;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;51;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;33;25;30;56;32;45;28;22;54;61;4;16;19;59;3;50;64;17;44;9;23;18;6;49;57;34;63;12;276
12;276;46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;51;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;33;25;30;56;32;45;28;22;54;61;4;16;19;59;3;50;64;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;33;25;30;56;32;45;28;22;51;61;4;16;19;59;3;50;64;17;44;9;23;18;6;49;57;34;63;12;276
12;276;46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;33;25;30;56;32;45;28;22;51;61;4;16;19;59;3;50;64;17;44;9;23;18;6;49;57;34;63
46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;33;25;30;56;32;45;28;22;51;61;4;16;19;59;3;50;64;34;44;9;23;18;6;49;57;17;63;12;276
13;276;46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;42;24;36;7;13;41;55;47;60;40;20;8;33;25;30;56;32;45;28;22;51;61;4;16;19;59;3;50;64;34;44;9;23;18;6;49;57;17;63
46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;24;36;7;13;41;55;47;60;40;20;8;33;25;30;56;32;45;28;22;42;61;4;16;19;59;3;50;64;34;44;9;23;18;6;49;57;17;63;13;256
13;256;46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;24;36;7;13;41;55;47;60;40;20;8;33;25;30;56;32;45;28;22;42;61;4;16;19;59;3;50;64;34;44;9;23;18;6;49;57;17;63
46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;16;19;59;3;50;64;34;44;9;23;18;6;49;57;17;63;13;248
13;248;46;48;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;16;19;59;3;50;64;34;44;9;23;18;6;49;57;17;63
46;23;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;16;19;59;3;50;64;34;44;9;48;18;6;49;57;17;63;13;248
13;248;46;23;15;21;38;29;35;14;37;2;1;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;16;19;59;3;50;64;34;44;9;48;18;6;49;57;17;63
46;23;15;21;38;29;35;14;37;2;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;1;19;59;3;50;64;34;44;9;48;18;6;49;57;17;63;13;244
13;244;46;23;15;21;38;29;35;14;37;2;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;1;19;59;3;50;64;34;44;9;48;18;6;49;57;17;63
46;23;15;21;38;29;35;14;37;2;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;18;6;49;57;17;63;13;244
13;244;46;23;15;21;38;29;35;14;37;2;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;18;6;49;57;17;63
46;23;2;21;38;29;35;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;18;6;49;57;17;63;13;240
13;240;46;23;2;21;38;29;35;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;18;6;49;57;17;63
46;23;2;18;38;29;35;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;21;6;49;57;17;63;13;248
13;248;46;23;2;18;38;29;35;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;30;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;21;6;49;57;17;63
46;23;2;18;38;29;35;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;21;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;30;6;49;57;17;63;13;248
13;248;46;23;2;18;38;29;35;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;33;25;21;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;30;6;49;57;17;63
46;23;2;18;38;29;35;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;17;25;21;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;30;6;49;57;33;63;13;248
13;248;46;23;2;18;38;29;35;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;17;25;21;56;24;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;30;6;49;57;33;63
46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;17;25;21;56;35;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;30;6;49;57;33;63;13;248
13;248;46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;17;25;21;56;35;45;28;22;42;61;4;9;19;59;3;50;64;34;44;1;48;30;6;49;57;33;63
46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;17;25;21;56;35;45;28;22;42;61;4;9;19;59;3;50;64;34;44;57;48;30;6;49;1;33;63;13;248
13;248;46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;26;10;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;17;25;21;56;35;45;28;22;42;61;4;9;19;59;3;50;64;34;44;57;48;30;6;49;1;33;63
46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;17;25;21;56;35;45;28;22;42;61;4;9;19;59;3;50;64;34;44;57;48;30;6;49;1;33;63;13;256
13;256;46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;60;40;20;8;17;25;21;56;35;45;28;22;42;61;4;9;19;59;3;50;64;34;44;57;48;30;6;49;1;33;63
46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;49;40;20;8;17;25;21;56;35;45;28;22;42;61;4;9;19;59;3;50;64;34;44;57;48;30;6;60;1;33;63;13;256
13;256;46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;49;40;20;8;17;25;21;56;35;45;28;22;42;61;4;9;19;59;3;50;64;34;44;57;48;30;6;60;1;33;63
46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;61;28;9;19;59;3;50;64;34;44;57;48;30;6;60;1;33;63;13;256
13;256;46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;61;28;9;19;59;3;50;64;34;44;57;48;30;6;60;1;33;63
46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;3;50;64;34;44;57;48;30;6;61;1;33;63;13;256
13;256;46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;7;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;3;50;64;34;44;57;48;30;6;61;1;33;63
46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;3;50;64;7;44;57;48;30;6;61;1;33;63;13;256
13;256;46;23;2;18;38;29;24;14;37;15;16;12;27;5;11;10;26;39;54;31;53;62;43;58;52;51;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;3;50;64;7;44;57;48;30;6;61;1;33;63
5;23;2;18;38;29;24;14;37;15;16;12;27;46;11;10;26;39;54;31;53;62;43;58;52;51;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;3;50;64;7;44;57;48;30;6;61;1;33;63;13;248
13;248;5;23;2;18;38;29;24;14;37;15;16;12;27;46;11;10;26;39;54;31;53;62;43;58;52;51;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;3;50;64;7;44;57;48;30;6;61;1;33;63
5;23;2;18;38;29;24;14;37;15;16;12;3;46;11;10;26;39;54;31;53;62;43;58;52;51;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;27;50;64;7;44;57;48;30;6;61;1;33;63;13;248
13;248;5;23;2;18;38;29;24;14;37;15;16;12;3;46;11;10;26;39;54;31;53;62;43;58;52;51;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;27;50;64;7;44;57;48;30;6;61;1;33;63
5;23;2;18;38;29;24;14;37;15;16;12;3;46;11;10;26;39;54;31;53;62;43;58;52;33;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;27;50;64;7;44;57;48;30;6;61;1;51;63;13;248
13;248;5;23;2;18;38;29;24;14;37;15;16;12;3;46;11;10;26;39;54;31;53;62;43;58;52;33;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;27;50;64;7;44;57;48;30;6;61;1;51;63
5;23;2;18;38;29;24;14;52;15;16;12;3;46;11;10;26;39;54;31;53;62;43;58;37;33;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;27;50;64;7;44;57;48;30;6;61;1;51;63;13;248
14;248;5;23;2;18;38;29;24;14;52;15;16;12;3;46;11;10;26;39;54;31;53;62;43;58;37;33;32;36;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;27;50;64;7;44;57;48;30;6;61;1;51;63
5;23;2;18;38;29;24;14;52;15;16;12;3;46;11;10;26;39;54;31;53;62;36;58;37;33;32;43;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;27;50;64;7;44;57;48;30;6;61;1;51;63;14;244
14;244;5;23;2;18;38;29;24;14;52;15;16;12;3;46;11;10;26;39;54;31;53;62;36;58;37;33;32;43;34;13;41;55;47;49;40;20;8;17;25;21;56;35;45;4;22;42;60;28;9;19;59;27;50;64;7;44;57;48;30;6;61;1;51;63
