"X1";"X27374";"X8";"X18";"X22";"X6";"X30";"X32";"X13";"X17";"X26";"X21";"X10";"X9";"X23";"X7";"X11";"X20";"X4";"X5";"X29";"X25";"X31";"X28";"X3";"X16";"X12";"X24";"X15";"X2";"X27";"X19";"X14";"X1.1"
15;8;7;12;25;14;6;20;26;21;30;27;19;1;3;22;5;11;2;18;17;9;13;23;16;29;32;10;4;24;28;31;22;27996
22;27996;15;8;7;12;25;14;6;20;26;21;30;27;19;1;3;22;5;11;2;18;17;9;13;23;16;29;32;10;4;24;28;31
15;8;7;12;25;14;6;20;26;19;30;27;21;1;3;22;5;11;2;18;17;9;13;23;16;29;32;10;4;24;28;31;22;27576
22;27576;15;8;7;12;25;14;6;20;26;19;30;27;21;1;3;22;5;11;2;18;17;9;13;23;16;29;32;10;4;24;28;31
26;8;7;12;25;14;6;20;15;19;30;27;21;1;3;22;5;11;2;18;17;9;13;23;16;29;32;10;4;24;28;31;22;27530
22;27530;26;8;7;12;25;14;6;20;15;19;30;27;21;1;3;22;5;11;2;18;17;9;13;23;16;29;32;10;4;24;28;31
26;8;7;12;25;14;6;20;15;19;30;27;21;1;3;22;5;16;2;18;17;9;13;23;11;29;32;10;4;24;28;31;22;27650
22;27650;26;8;7;12;25;14;6;20;15;19;30;27;21;1;3;22;5;16;2;18;17;9;13;23;11;29;32;10;4;24;28;31
26;8;7;12;25;14;6;20;15;19;30;27;21;1;3;22;5;16;2;18;17;9;13;23;11;29;32;10;24;4;28;31;22;27704
22;27704;26;8;7;12;25;14;6;20;15;19;30;27;21;1;3;22;5;16;2;18;17;9;13;23;11;29;32;10;24;4;28;31
26;8;7;12;25;28;6;20;15;19;30;27;21;1;3;22;5;16;2;18;17;9;13;23;11;29;32;10;24;4;14;31;22;27826
22;27826;26;8;7;12;25;28;6;20;15;19;30;27;21;1;3;22;5;16;2;18;17;9;13;23;11;29;32;10;24;4;14;31
26;8;7;12;25;28;6;20;15;19;2;27;21;1;3;22;5;16;30;18;17;9;13;23;11;29;32;10;24;4;14;31;22;28050
22;28050;26;8;7;12;25;28;6;20;15;19;2;27;21;1;3;22;5;16;30;18;17;9;13;23;11;29;32;10;24;4;14;31
26;8;7;12;25;28;6;20;15;19;2;27;21;1;3;22;5;16;9;18;17;30;13;23;11;29;32;10;24;4;14;31;22;28440
22;28440;26;8;7;12;25;28;6;20;15;19;2;27;21;1;3;22;5;16;9;18;17;30;13;23;11;29;32;10;24;4;14;31
26;8;7;12;25;28;6;20;15;19;2;27;21;22;3;1;5;16;9;18;17;30;13;23;11;29;32;10;24;4;14;31;22;28792
22;28792;26;8;7;12;25;28;6;20;15;19;2;27;21;22;3;1;5;16;9;18;17;30;13;23;11;29;32;10;24;4;14;31
26;8;7;12;25;28;6;20;15;19;2;27;21;22;3;1;5;16;9;18;17;30;13;10;11;29;32;23;24;4;14;31;22;28528
23;28528;26;8;7;12;25;28;6;20;15;19;2;27;21;22;3;1;5;16;9;18;17;30;13;10;11;29;32;23;24;4;14;31
26;8;7;12;25;28;6;20;15;19;2;27;21;22;9;1;5;16;3;18;17;30;13;10;11;29;32;23;24;4;14;31;23;28168
23;28168;26;8;7;12;25;28;6;20;15;19;2;27;21;22;9;1;5;16;3;18;17;30;13;10;11;29;32;23;24;4;14;31
10;8;7;12;25;28;6;20;15;19;2;27;21;22;9;1;5;16;3;18;17;30;13;26;11;29;32;23;24;4;14;31;23;27892
23;27892;10;8;7;12;25;28;6;20;15;19;2;27;21;22;9;1;5;16;3;18;17;30;13;26;11;29;32;23;24;4;14;31
10;8;7;12;25;28;6;20;15;32;2;27;21;22;9;1;5;16;3;18;17;30;13;26;11;29;19;23;24;4;14;31;23;28412
23;27892;10;8;7;12;25;28;6;20;15;19;2;27;21;22;9;1;5;16;3;18;17;30;13;26;11;29;32;23;24;4;14;31
10;8;7;5;25;28;6;20;15;19;2;27;21;22;9;1;12;16;3;18;17;30;13;26;11;29;32;23;24;4;14;31;23;27452
23;27452;10;8;7;5;25;28;6;20;15;19;2;27;21;22;9;1;12;16;3;18;17;30;13;26;11;29;32;23;24;4;14;31
10;8;7;2;25;28;6;20;15;19;5;27;21;22;9;1;12;16;3;18;17;30;13;26;11;29;32;23;24;4;14;31;23;27412
23;27412;10;8;7;2;25;28;6;20;15;19;5;27;21;22;9;1;12;16;3;18;17;30;13;26;11;29;32;23;24;4;14;31
10;8;7;2;13;28;6;20;15;19;5;27;21;22;9;1;12;16;3;18;17;30;25;26;11;29;32;23;24;4;14;31;23;26916
23;26916;10;8;7;2;13;28;6;20;15;19;5;27;21;22;9;1;12;16;3;18;17;30;25;26;11;29;32;23;24;4;14;31
10;8;7;2;13;28;6;20;15;19;30;27;21;22;9;1;12;16;3;18;17;5;25;26;11;29;32;23;24;4;14;31;23;27182
23;27182;10;8;7;2;13;28;6;20;15;19;30;27;21;22;9;1;12;16;3;18;17;5;25;26;11;29;32;23;24;4;14;31
10;8;7;2;13;28;6;20;15;19;30;27;21;22;9;23;12;16;3;18;17;5;25;26;11;29;32;1;24;4;14;31;23;26930
23;26930;10;8;7;2;13;28;6;20;15;19;30;27;21;22;9;23;12;16;3;18;17;5;25;26;11;29;32;1;24;4;14;31
10;8;7;2;6;28;13;20;15;19;30;27;21;22;9;23;12;16;3;18;17;5;25;26;11;29;32;1;24;4;14;31;23;27330
23;27330;10;8;7;2;6;28;13;20;15;19;30;27;21;22;9;23;12;16;3;18;17;5;25;26;11;29;32;1;24;4;14;31
10;8;7;2;6;28;13;20;15;19;30;27;21;22;9;23;12;16;18;3;17;5;25;26;11;29;32;1;24;4;14;31;23;27054
23;27054;10;8;7;2;6;28;13;20;15;19;30;27;21;22;9;23;12;16;18;3;17;5;25;26;11;29;32;1;24;4;14;31
10;8;7;2;6;28;13;20;15;19;30;27;21;22;9;3;12;16;18;23;17;5;25;26;11;29;32;1;24;4;14;31;23;27006
23;27006;10;8;7;2;6;28;13;20;15;19;30;27;21;22;9;3;12;16;18;23;17;5;25;26;11;29;32;1;24;4;14;31
10;8;7;2;6;28;27;20;15;19;30;13;21;22;9;3;12;16;18;23;17;5;25;26;11;29;32;1;24;4;14;31;23;26380
23;26380;10;8;7;2;6;28;27;20;15;19;30;13;21;22;9;3;12;16;18;23;17;5;25;26;11;29;32;1;24;4;14;31
10;8;7;2;6;28;27;20;15;19;30;13;21;22;9;3;12;16;18;23;5;17;25;26;11;29;32;1;24;4;14;31;23;27248
23;27248;10;8;7;2;6;28;27;20;15;19;30;13;21;22;9;3;12;16;18;23;5;17;25;26;11;29;32;1;24;4;14;31
10;8;7;2;6;28;27;20;15;31;30;13;21;22;9;3;12;16;18;23;5;17;25;26;11;29;32;1;24;4;14;19;23;27468
23;27468;10;8;7;2;6;28;27;20;15;31;30;13;21;22;9;3;12;16;18;23;5;17;25;26;11;29;32;1;24;4;14;19
10;8;7;2;6;28;3;20;15;31;30;13;21;22;9;27;12;16;18;23;5;17;25;26;11;29;32;1;24;4;14;19;23;27470
23;27470;10;8;7;2;6;28;3;20;15;31;30;13;21;22;9;27;12;16;18;23;5;17;25;26;11;29;32;1;24;4;14;19
10;8;7;2;6;28;3;20;15;31;30;13;21;22;9;27;12;16;18;23;5;17;25;26;11;24;32;1;29;4;14;19;23;26090
23;26090;10;8;7;2;6;28;3;20;15;31;30;13;21;22;9;27;12;16;18;23;5;17;25;26;11;24;32;1;29;4;14;19
10;16;7;2;6;28;3;20;15;31;30;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;29;4;14;19;23;26570
23;26570;10;16;7;2;6;28;3;20;15;31;30;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;29;4;14;19
31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;29;4;14;19;23;26260
23;26260;31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;29;4;14;19
31;16;7;2;25;28;3;20;15;10;30;13;21;22;9;27;12;8;18;23;5;17;6;26;11;24;32;1;29;4;14;19;23;26768
23;26260;31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;29;4;14;19
31;16;7;30;6;28;3;20;15;10;2;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;29;4;14;19;23;26406
24;26406;31;16;7;30;6;28;3;20;15;10;2;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;29;4;14;19
31;16;7;30;6;28;3;20;15;10;2;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;19;4;14;29;24;26506
24;26506;31;16;7;30;6;28;3;20;15;10;2;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;19;4;14;29
31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;19;4;14;29;24;26360
24;26360;31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;8;18;23;5;17;25;26;11;24;32;1;19;4;14;29
31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;26;18;23;5;17;25;8;11;24;32;1;19;4;14;29;24;25994
24;25994;31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;26;18;23;5;17;25;8;11;24;32;1;19;4;14;29
31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;26;18;25;5;17;23;8;11;24;32;1;19;4;14;29;24;26654
24;26654;31;16;7;2;6;28;3;20;15;10;30;13;21;22;9;27;12;26;18;25;5;17;23;8;11;24;32;1;19;4;14;29
31;16;7;18;6;28;3;20;15;10;30;13;21;22;9;27;12;26;2;25;5;17;23;8;11;24;32;1;19;4;14;29;24;26792
24;26792;31;16;7;18;6;28;3;20;15;10;30;13;21;22;9;27;12;26;2;25;5;17;23;8;11;24;32;1;19;4;14;29
26;16;7;18;6;28;3;20;15;10;30;13;21;22;9;27;12;31;2;25;5;17;23;8;11;24;32;1;19;4;14;29;24;26672
24;26672;26;16;7;18;6;28;3;20;15;10;30;13;21;22;9;27;12;31;2;25;5;17;23;8;11;24;32;1;19;4;14;29
26;16;7;18;6;28;3;20;15;10;30;13;32;22;9;27;12;31;2;25;5;17;23;8;11;24;21;1;19;4;14;29;24;27472
24;27472;26;16;7;18;6;28;3;20;15;10;30;13;32;22;9;27;12;31;2;25;5;17;23;8;11;24;21;1;19;4;14;29
26;16;7;18;15;28;3;20;6;10;30;13;32;22;9;27;12;31;2;25;5;17;23;8;11;24;21;1;19;4;14;29;24;27832
24;27832;26;16;7;18;15;28;3;20;6;10;30;13;32;22;9;27;12;31;2;25;5;17;23;8;11;24;21;1;19;4;14;29
26;16;7;18;15;28;3;20;10;6;30;13;32;22;9;27;12;31;2;25;5;17;23;8;11;24;21;1;19;4;14;29;24;27472
24;27472;26;16;7;18;15;28;3;20;10;6;30;13;32;22;9;27;12;31;2;25;5;17;23;8;11;24;21;1;19;4;14;29
26;16;7;18;15;28;3;20;10;6;30;13;32;22;9;27;12;31;2;23;5;17;25;8;11;24;21;1;19;4;14;29;24;26932
24;26932;26;16;7;18;15;28;3;20;10;6;30;13;32;22;9;27;12;31;2;23;5;17;25;8;11;24;21;1;19;4;14;29
26;16;7;18;15;28;3;20;10;6;30;13;32;22;9;27;12;31;2;23;5;17;25;8;11;24;14;1;19;4;21;29;24;26876
24;26876;26;16;7;18;15;28;3;20;10;6;30;13;32;22;9;27;12;31;2;23;5;17;25;8;11;24;14;1;19;4;21;29
26;16;7;18;15;29;3;20;10;6;30;13;32;22;9;27;12;31;2;23;5;17;25;8;11;24;14;1;19;4;21;28;24;27356
24;27356;26;16;7;18;15;29;3;20;10;6;30;13;32;22;9;27;12;31;2;23;5;17;25;8;11;24;14;1;19;4;21;28
26;16;7;18;15;23;3;20;10;6;30;13;32;22;9;27;12;31;2;29;5;17;25;8;11;24;14;1;19;4;21;28;24;27796
24;27796;26;16;7;18;15;23;3;20;10;6;30;13;32;22;9;27;12;31;2;29;5;17;25;8;11;24;14;1;19;4;21;28
26;16;7;18;15;23;3;20;10;6;30;13;32;22;9;27;25;31;2;29;5;17;12;8;11;24;14;1;19;4;21;28;24;27990
24;27990;26;16;7;18;15;23;3;20;10;6;30;13;32;22;9;27;25;31;2;29;5;17;12;8;11;24;14;1;19;4;21;28
26;16;7;18;9;23;3;20;10;6;30;13;32;22;15;27;25;31;2;29;5;17;12;8;11;24;14;1;19;4;21;28;24;28150
24;28150;26;16;7;18;9;23;3;20;10;6;30;13;32;22;15;27;25;31;2;29;5;17;12;8;11;24;14;1;19;4;21;28
26;16;7;18;9;22;3;20;10;6;30;13;32;23;15;27;25;31;2;29;5;17;12;8;11;24;14;1;19;4;21;28;24;27890
24;27890;26;16;7;18;9;22;3;20;10;6;30;13;32;23;15;27;25;31;2;29;5;17;12;8;11;24;14;1;19;4;21;28
26;16;7;18;9;22;3;20;10;6;25;13;32;23;15;27;30;31;2;29;5;17;12;8;11;24;14;1;19;4;21;28;24;27730
24;27730;26;16;7;18;9;22;3;20;10;6;25;13;32;23;15;27;30;31;2;29;5;17;12;8;11;24;14;1;19;4;21;28
26;16;7;18;9;22;3;20;10;6;25;13;32;23;15;27;30;31;12;29;5;17;2;8;11;24;14;1;19;4;21;28;24;27490
24;27490;26;16;7;18;9;22;3;20;10;6;25;13;32;23;15;27;30;31;12;29;5;17;2;8;11;24;14;1;19;4;21;28
26;16;7;18;27;22;3;20;10;6;25;13;32;23;15;9;30;31;12;29;5;17;2;8;11;24;14;1;19;4;21;28;24;28144
24;28144;26;16;7;18;27;22;3;20;10;6;25;13;32;23;15;9;30;31;12;29;5;17;2;8;11;24;14;1;19;4;21;28
26;16;7;18;27;11;3;20;10;6;25;13;32;23;15;9;30;31;12;29;5;17;2;8;22;24;14;1;19;4;21;28;24;28178
25;28178;26;16;7;18;27;11;3;20;10;6;25;13;32;23;15;9;30;31;12;29;5;17;2;8;22;24;14;1;19;4;21;28
26;16;7;18;27;11;3;20;10;6;25;13;32;23;15;24;30;31;12;29;5;17;2;8;22;9;14;1;19;4;21;28;25;28446
25;28446;26;16;7;18;27;11;3;20;10;6;25;13;32;23;15;24;30;31;12;29;5;17;2;8;22;9;14;1;19;4;21;28
26;22;7;18;27;11;3;20;10;6;25;13;32;23;15;24;30;31;12;29;5;17;2;8;16;9;14;1;19;4;21;28;25;27232
25;27232;26;22;7;18;27;11;3;20;10;6;25;13;32;23;15;24;30;31;12;29;5;17;2;8;16;9;14;1;19;4;21;28
26;22;7;18;27;11;3;20;10;6;25;13;32;23;15;24;30;31;12;29;5;17;2;8;16;9;4;1;19;14;21;28;25;27232
25;27232;26;22;7;18;27;11;3;20;10;6;25;13;32;23;15;24;30;31;12;29;5;17;2;8;16;9;4;1;19;14;21;28
26;22;7;18;27;2;3;20;10;6;25;13;32;23;15;24;30;31;12;29;5;17;11;8;16;9;4;1;19;14;21;28;25;27672
25;27672;26;22;7;18;27;2;3;20;10;6;25;13;32;23;15;24;30;31;12;29;5;17;11;8;16;9;4;1;19;14;21;28
26;22;7;18;27;2;3;20;10;6;25;13;24;23;15;32;30;31;12;29;5;17;11;8;16;9;4;1;19;14;21;28;25;27832
25;27832;26;22;7;18;27;2;3;20;10;6;25;13;24;23;15;32;30;31;12;29;5;17;11;8;16;9;4;1;19;14;21;28
26;22;7;29;27;2;3;20;10;6;25;13;24;23;15;32;30;31;12;18;5;17;11;8;16;9;4;1;19;14;21;28;25;26792
25;26792;26;22;7;29;27;2;3;20;10;6;25;13;24;23;15;32;30;31;12;18;5;17;11;8;16;9;4;1;19;14;21;28
26;22;7;29;27;2;14;20;10;6;25;13;24;23;15;32;30;31;12;18;5;17;11;8;16;9;4;1;19;3;21;28;25;26752
25;26752;26;22;7;29;27;2;14;20;10;6;25;13;24;23;15;32;30;31;12;18;5;17;11;8;16;9;4;1;19;3;21;28
26;22;7;29;27;2;14;20;10;6;25;13;24;23;15;32;30;31;12;18;28;17;11;8;16;9;4;1;19;3;21;5;25;26602
25;26602;26;22;7;29;27;2;14;20;10;6;25;13;24;23;15;32;30;31;12;18;28;17;11;8;16;9;4;1;19;3;21;5
26;22;18;29;27;2;14;20;10;6;25;13;24;23;15;32;30;31;12;7;28;17;11;8;16;9;4;1;19;3;21;5;25;26820
25;26820;26;22;18;29;27;2;14;20;10;6;25;13;24;23;15;32;30;31;12;7;28;17;11;8;16;9;4;1;19;3;21;5
26;22;18;29;27;2;14;20;10;6;25;13;24;23;15;32;30;31;12;7;28;17;11;8;19;9;4;1;16;3;21;5;25;26550
25;26550;26;22;18;29;27;2;14;20;10;6;25;13;24;23;15;32;30;31;12;7;28;17;11;8;19;9;4;1;16;3;21;5
30;22;18;29;27;2;14;20;10;6;25;13;24;23;15;32;26;31;12;7;28;17;11;8;19;9;4;1;16;3;21;5;25;26630
25;26630;30;22;18;29;27;2;14;20;10;6;25;13;24;23;15;32;26;31;12;7;28;17;11;8;19;9;4;1;16;3;21;5
30;22;18;29;27;2;14;20;10;6;25;13;24;31;15;32;26;23;12;7;28;17;11;8;19;9;4;1;16;3;21;5;25;26630
25;26630;30;22;18;29;27;2;14;20;10;6;25;13;24;31;15;32;26;23;12;7;28;17;11;8;19;9;4;1;16;3;21;5
30;22;18;29;27;2;14;20;10;6;25;31;24;13;15;32;26;23;12;7;28;17;11;8;19;9;4;1;16;3;21;5;25;26302
25;26302;30;22;18;29;27;2;14;20;10;6;25;31;24;13;15;32;26;23;12;7;28;17;11;8;19;9;4;1;16;3;21;5
2;22;18;29;27;30;14;20;10;6;25;31;24;13;15;32;26;23;12;7;28;17;11;8;19;9;4;1;16;3;21;5;25;26276
25;26276;2;22;18;29;27;30;14;20;10;6;25;31;24;13;15;32;26;23;12;7;28;17;11;8;19;9;4;1;16;3;21;5
2;22;18;29;27;32;14;20;10;6;25;31;24;13;15;30;26;23;12;7;28;17;11;8;19;9;4;1;16;3;21;5;25;26156
25;26156;2;22;18;29;27;32;14;20;10;6;25;31;24;13;15;30;26;23;12;7;28;17;11;8;19;9;4;1;16;3;21;5
2;22;18;29;27;32;14;20;10;6;25;31;23;13;15;30;26;24;12;7;28;17;11;8;19;9;4;1;16;3;21;5;25;25736
25;25736;2;22;18;29;27;32;14;20;10;6;25;31;23;13;15;30;26;24;12;7;28;17;11;8;19;9;4;1;16;3;21;5
2;22;30;29;27;32;14;20;10;6;25;31;23;13;15;18;26;24;12;7;28;17;11;8;19;9;4;1;16;3;21;5;25;25596
25;25596;2;22;30;29;27;32;14;20;10;6;25;31;23;13;15;18;26;24;12;7;28;17;11;8;19;9;4;1;16;3;21;5
2;4;30;29;27;32;14;20;10;6;25;31;23;13;15;18;26;24;12;7;28;17;11;8;19;9;22;1;16;3;21;5;25;26926
25;26926;2;4;30;29;27;32;14;20;10;6;25;31;23;13;15;18;26;24;12;7;28;17;11;8;19;9;22;1;16;3;21;5
2;4;30;29;27;32;14;20;10;6;25;31;23;13;15;18;26;24;12;8;28;17;11;7;19;9;22;1;16;3;21;5;25;27006
25;27006;2;4;30;29;27;32;14;20;10;6;25;31;23;13;15;18;26;24;12;8;28;17;11;7;19;9;22;1;16;3;21;5
2;4;30;29;27;32;14;20;6;10;25;31;23;13;15;18;26;24;12;8;28;17;11;7;19;9;22;1;16;3;21;5;25;26926
26;26926;2;4;30;29;27;32;14;20;6;10;25;31;23;13;15;18;26;24;12;8;28;17;11;7;19;9;22;1;16;3;21;5
2;4;30;29;27;32;14;20;6;26;25;31;23;13;15;18;10;24;12;8;28;17;11;7;19;9;22;1;16;3;21;5;26;27984
26;27984;2;4;30;29;27;32;14;20;6;26;25;31;23;13;15;18;10;24;12;8;28;17;11;7;19;9;22;1;16;3;21;5
2;4;30;29;27;32;14;20;6;26;25;31;23;13;15;18;10;24;12;8;28;17;11;7;22;9;19;1;16;3;21;5;26;27824
26;27824;2;4;30;29;27;32;14;20;6;26;25;31;23;13;15;18;10;24;12;8;28;17;11;7;22;9;19;1;16;3;21;5
2;4;30;29;27;32;14;24;6;26;25;31;23;13;15;18;10;20;12;8;28;17;11;7;22;9;19;1;16;3;21;5;26;27764
26;27764;2;4;30;29;27;32;14;24;6;26;25;31;23;13;15;18;10;20;12;8;28;17;11;7;22;9;19;1;16;3;21;5
2;4;30;29;27;32;14;24;6;26;25;31;23;13;15;18;10;3;12;8;28;17;11;7;22;9;19;1;16;20;21;5;26;27602
26;27602;2;4;30;29;27;32;14;24;6;26;25;31;23;13;15;18;10;3;12;8;28;17;11;7;22;9;19;1;16;20;21;5
2;4;30;29;27;32;14;24;6;26;31;25;23;13;15;18;10;3;12;8;28;17;11;7;22;9;19;1;16;20;21;5;26;27762
26;27762;2;4;30;29;27;32;14;24;6;26;31;25;23;13;15;18;10;3;12;8;28;17;11;7;22;9;19;1;16;20;21;5
2;4;30;29;27;32;14;24;6;26;31;9;23;13;15;18;10;3;12;8;28;17;11;7;22;25;19;1;16;20;21;5;26;27946
26;27946;2;4;30;29;27;32;14;24;6;26;31;9;23;13;15;18;10;3;12;8;28;17;11;7;22;25;19;1;16;20;21;5
2;4;30;29;27;32;14;24;6;26;31;9;19;13;15;18;10;3;12;8;28;17;11;7;22;25;23;1;16;20;21;5;26;28386
26;28386;2;4;30;29;27;32;14;24;6;26;31;9;19;13;15;18;10;3;12;8;28;17;11;7;22;25;23;1;16;20;21;5
2;4;30;29;27;32;14;24;6;26;31;9;19;13;15;18;10;5;12;8;28;17;11;7;22;25;23;1;16;20;21;3;26;27926
26;27926;2;4;30;29;27;32;14;24;6;26;31;9;19;13;15;18;10;5;12;8;28;17;11;7;22;25;23;1;16;20;21;3
2;4;30;29;27;32;14;19;6;26;31;9;24;13;15;18;10;5;12;8;28;17;11;7;22;25;23;1;16;20;21;3;26;28046
26;28046;2;4;30;29;27;32;14;19;6;26;31;9;24;13;15;18;10;5;12;8;28;17;11;7;22;25;23;1;16;20;21;3
2;4;30;29;27;32;14;19;6;26;31;9;24;13;25;18;10;5;12;8;28;17;11;7;22;15;23;1;16;20;21;3;26;27992
26;27992;2;4;30;29;27;32;14;19;6;26;31;9;24;13;25;18;10;5;12;8;28;17;11;7;22;15;23;1;16;20;21;3
2;4;30;29;27;7;14;19;6;26;31;9;24;13;25;18;10;5;12;8;28;17;11;32;22;15;23;1;16;20;21;3;26;27590
26;27590;2;4;30;29;27;7;14;19;6;26;31;9;24;13;25;18;10;5;12;8;28;17;11;32;22;15;23;1;16;20;21;3
2;4;30;29;12;7;14;19;6;26;31;9;24;13;25;18;10;5;27;8;28;17;11;32;22;15;23;1;16;20;21;3;26;28044
26;28044;2;4;30;29;12;7;14;19;6;26;31;9;24;13;25;18;10;5;27;8;28;17;11;32;22;15;23;1;16;20;21;3
2;4;30;29;12;7;14;19;6;23;31;9;24;13;25;18;10;5;27;8;28;17;11;32;22;15;26;1;16;20;21;3;26;28164
26;28164;2;4;30;29;12;7;14;19;6;23;31;9;24;13;25;18;10;5;27;8;28;17;11;32;22;15;26;1;16;20;21;3
22;4;30;29;12;7;14;19;6;23;31;9;24;13;25;18;10;5;27;8;28;17;11;32;2;15;26;1;16;20;21;3;26;28016
26;28016;22;4;30;29;12;7;14;19;6;23;31;9;24;13;25;18;10;5;27;8;28;17;11;32;2;15;26;1;16;20;21;3
22;4;30;10;12;7;14;19;6;23;31;9;24;13;25;18;29;5;27;8;28;17;11;32;2;15;26;1;16;20;21;3;26;28290
26;28016;22;4;30;29;12;7;14;19;6;23;31;9;24;13;25;18;10;5;27;8;28;17;11;32;2;15;26;1;16;20;21;3
22;4;30;29;12;7;14;19;6;23;31;9;24;16;25;18;10;5;27;8;28;17;11;32;2;15;26;1;13;20;21;3;26;28796
26;28796;22;4;30;29;12;7;14;19;6;23;31;9;24;16;25;18;10;5;27;8;28;17;11;32;2;15;26;1;13;20;21;3
22;4;30;29;12;7;14;19;6;23;17;9;24;16;25;18;10;5;27;8;28;31;11;32;2;15;26;1;13;20;21;3;26;29016
26;29016;22;4;30;29;12;7;14;19;6;23;17;9;24;16;25;18;10;5;27;8;28;31;11;32;2;15;26;1;13;20;21;3
22;4;30;29;14;7;12;19;6;23;17;9;24;16;25;18;10;5;27;8;28;31;11;32;2;15;26;1;13;20;21;3;26;28376
26;28376;22;4;30;29;14;7;12;19;6;23;17;9;24;16;25;18;10;5;27;8;28;31;11;32;2;15;26;1;13;20;21;3
22;4;30;29;14;7;12;19;6;23;27;9;24;16;25;18;10;5;17;8;28;31;11;32;2;15;26;1;13;20;21;3;26;27336
26;27336;22;4;30;29;14;7;12;19;6;23;27;9;24;16;25;18;10;5;17;8;28;31;11;32;2;15;26;1;13;20;21;3
22;4;30;29;14;7;12;19;6;21;27;9;24;16;25;18;10;5;17;8;28;31;11;32;2;15;26;1;13;20;23;3;26;27376
27;27376;22;4;30;29;14;7;12;19;6;21;27;9;24;16;25;18;10;5;17;8;28;31;11;32;2;15;26;1;13;20;23;3
22;4;30;29;14;7;12;19;6;21;27;9;24;16;25;18;10;5;17;8;28;1;11;32;2;15;26;31;13;20;23;3;27;27542
27;27542;22;4;30;29;14;7;12;19;6;21;27;9;24;16;25;18;10;5;17;8;28;1;11;32;2;15;26;31;13;20;23;3
22;4;30;29;14;7;12;9;6;21;27;19;24;16;25;18;10;5;17;8;28;1;11;32;2;15;26;31;13;20;23;3;27;27122
27;27122;22;4;30;29;14;7;12;9;6;21;27;19;24;16;25;18;10;5;17;8;28;1;11;32;2;15;26;31;13;20;23;3
22;4;30;29;14;7;23;9;6;21;27;19;24;16;25;18;10;5;17;8;28;1;11;32;2;15;26;31;13;20;12;3;27;26756
27;26756;22;4;30;29;14;7;23;9;6;21;27;19;24;16;25;18;10;5;17;8;28;1;11;32;2;15;26;31;13;20;12;3
22;4;30;13;14;7;23;9;6;21;27;19;24;16;25;18;10;5;17;8;28;1;11;32;2;15;26;31;29;20;12;3;27;26664
27;26664;22;4;30;13;14;7;23;9;6;21;27;19;24;16;25;18;10;5;17;8;28;1;11;32;2;15;26;31;29;20;12;3
22;4;30;13;14;7;23;9;6;21;27;19;24;26;25;18;10;5;17;8;28;1;11;32;2;15;16;31;29;20;12;3;27;26744
27;26744;22;4;30;13;14;7;23;9;6;21;27;19;24;26;25;18;10;5;17;8;28;1;11;32;2;15;16;31;29;20;12;3
22;4;30;13;18;7;23;9;6;21;27;19;24;26;25;14;10;5;17;8;28;1;11;32;2;15;16;31;29;20;12;3;27;26758
27;26758;22;4;30;13;18;7;23;9;6;21;27;19;24;26;25;14;10;5;17;8;28;1;11;32;2;15;16;31;29;20;12;3
22;4;30;13;18;7;23;9;6;21;27;19;24;26;3;14;10;5;17;8;28;1;11;32;2;15;16;31;29;20;12;25;27;26504
27;26504;22;4;30;13;18;7;23;9;6;21;27;19;24;26;3;14;10;5;17;8;28;1;11;32;2;15;16;31;29;20;12;25
22;4;30;13;18;7;23;9;6;21;27;19;24;26;3;14;10;5;17;8;16;1;11;32;2;15;28;31;29;20;12;25;27;27018
27;27018;22;4;30;13;18;7;23;9;6;21;27;19;24;26;3;14;10;5;17;8;16;1;11;32;2;15;28;31;29;20;12;25
22;4;30;13;18;7;23;9;10;21;27;19;24;26;3;14;6;5;17;8;16;1;11;32;2;15;28;31;29;20;12;25;27;27198
27;27198;22;4;30;13;18;7;23;9;10;21;27;19;24;26;3;14;6;5;17;8;16;1;11;32;2;15;28;31;29;20;12;25
22;4;30;13;18;7;23;9;10;21;27;19;24;26;3;14;2;5;17;8;16;1;11;32;6;15;28;31;29;20;12;25;27;27518
27;27518;22;4;30;13;18;7;23;9;10;21;27;19;24;26;3;14;2;5;17;8;16;1;11;32;6;15;28;31;29;20;12;25
