"X1";"X300";"X62";"X27";"X30";"X14";"X41";"X3";"X25";"X23";"X24";"X33";"X32";"X59";"X50";"X13";"X55";"X36";"X46";"X53";"X60";"X63";"X64";"X12";"X49";"X38";"X31";"X37";"X4";"X28";"X26";"X8";"X35";"X15";"X47";"X54";"X51";"X5";"X45";"X7";"X16";"X19";"X9";"X56";"X44";"X20";"X1.1";"X29";"X18";"X22";"X61";"X17";"X43";"X6";"X2";"X52";"X40";"X11";"X39";"X57";"X10";"X34";"X21";"X58";"X48";"X42"
47;51;12;21;45;56;18;40;58;16;3;1;50;36;52;39;8;31;9;22;38;19;23;30;15;42;4;26;53;17;28;57;5;62;44;48;63;7;6;33;55;29;59;25;54;41;2;64;24;13;27;43;35;34;32;11;61;46;10;20;60;37;49;14;11;276
11;276;47;51;12;21;45;56;18;40;58;16;3;1;50;36;52;39;8;31;9;22;38;19;23;30;15;42;4;26;53;17;28;57;5;62;44;48;63;7;6;33;55;29;59;25;54;41;2;64;24;13;27;43;35;34;32;11;61;46;10;20;60;37;49;14
47;51;12;21;45;56;18;40;58;29;3;1;50;36;52;39;8;31;9;22;38;19;23;30;15;42;4;26;53;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;32;11;61;46;10;20;60;37;49;14;11;280
11;280;47;51;12;21;45;56;18;40;58;29;3;1;50;36;52;39;8;31;9;22;38;19;23;30;15;42;4;26;53;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;32;11;61;46;10;20;60;37;49;14
47;51;12;21;45;56;18;40;58;29;3;1;50;36;52;39;8;31;9;22;38;19;23;30;15;61;4;26;53;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;32;11;42;46;10;20;60;37;49;14;11;280
11;280;47;51;12;21;45;56;18;40;58;29;3;1;50;36;52;39;8;31;9;22;38;19;23;30;15;61;4;26;53;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;32;11;42;46;10;20;60;37;49;14
47;51;12;21;45;56;18;40;58;29;3;1;50;36;52;39;8;31;9;22;38;19;23;32;15;61;4;26;53;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;10;20;60;37;49;14;11;280
11;280;47;51;12;21;45;56;18;40;58;29;3;1;50;36;52;39;8;31;9;22;38;19;23;32;15;61;4;26;53;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;10;20;60;37;49;14
47;51;53;21;45;56;18;40;58;29;3;1;50;36;52;39;8;31;9;22;38;19;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;10;20;60;37;49;14;11;276
11;276;47;51;53;21;45;56;18;40;58;29;3;1;50;36;52;39;8;31;9;22;38;19;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;10;20;60;37;49;14
47;51;53;21;45;56;18;40;58;29;3;1;10;36;52;39;8;31;9;22;38;19;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;37;49;14;11;276
11;276;47;51;53;21;45;56;18;40;58;29;3;1;10;36;52;39;8;31;9;22;38;19;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;37;49;14
47;51;53;21;45;56;18;40;37;29;3;1;10;36;52;39;8;31;9;22;38;19;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14;11;276
11;276;47;51;53;21;45;56;18;40;37;29;3;1;10;36;52;39;8;31;9;22;38;19;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14
47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;52;31;9;22;38;19;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14;11;278
11;278;47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;52;31;9;22;38;19;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;33;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14
47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;52;31;9;22;38;33;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;19;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14;11;276
11;276;47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;52;31;9;22;38;33;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;19;55;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14
47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;19;52;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14;11;272
11;272;47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;17;28;57;5;62;44;48;63;7;6;19;52;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14
47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14;11;280
11;280;47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;59;25;54;41;2;64;24;13;27;43;35;34;30;11;42;46;50;20;60;58;49;14
47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;64;24;13;27;43;35;34;30;11;42;59;50;20;60;58;49;14;11;280
12;280;47;51;53;21;45;56;18;40;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;64;24;13;27;43;35;34;30;11;42;59;50;20;60;58;49;14
47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;64;24;13;27;43;35;34;30;11;42;59;50;20;60;58;49;14;12;284
12;284;47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;64;24;13;27;43;35;34;30;11;42;59;50;20;60;58;49;14
47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;24;13;27;43;35;34;30;11;42;59;50;20;60;64;49;14;12;284
12;284;47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;61;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;24;13;27;43;35;34;30;11;42;59;50;20;60;64;49;14
47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;11;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;24;13;27;43;35;34;30;61;42;59;50;20;60;64;49;14;12;284
12;284;47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;11;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;24;13;27;43;35;34;30;61;42;59;50;20;60;64;49;14
47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;11;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;20;13;27;43;35;34;30;61;42;59;50;24;60;64;49;14;12;284
12;284;47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;11;4;26;12;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;20;13;27;43;35;34;30;61;42;59;50;24;60;64;49;14
47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;20;13;27;43;35;34;30;61;42;59;50;24;60;12;49;14;12;284
12;284;47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;20;13;27;43;35;34;30;61;42;59;50;24;60;12;49;14
47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;35;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;20;13;27;43;22;34;30;61;42;59;50;24;60;12;49;14;12;294
12;284;47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;39;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;20;13;27;43;35;34;30;61;42;59;50;24;60;12;49;14
47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;20;13;27;39;35;34;30;61;42;59;50;24;60;12;49;14;12;284
12;284;47;51;53;21;45;56;40;18;37;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;52;16;46;25;54;41;2;58;20;13;27;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;21;45;56;40;18;37;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;53;16;46;25;54;41;2;58;20;13;27;39;35;34;30;61;42;59;50;24;60;12;49;14;12;282
12;282;47;51;52;21;45;56;40;18;37;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;53;16;46;25;54;41;2;58;20;13;27;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;21;45;56;40;18;53;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;37;16;46;25;54;41;2;58;20;13;27;39;35;34;30;61;42;59;50;24;60;12;49;14;12;282
12;282;47;51;52;21;45;56;40;18;53;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;37;16;46;25;54;41;2;58;20;13;27;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;21;45;27;40;18;53;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14;12;266
12;266;47;51;52;21;45;27;40;18;53;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;64;48;28;57;5;62;44;17;63;7;6;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;21;45;27;40;18;64;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;53;48;28;57;5;62;44;17;63;7;6;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14;12;266
12;266;47;51;52;21;45;27;40;18;64;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;53;48;28;57;5;62;44;17;63;7;6;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;21;45;27;40;18;64;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;53;48;28;57;6;62;44;17;63;7;5;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14;12;270
12;270;47;51;52;21;45;27;40;18;64;29;3;1;10;36;8;43;55;31;9;22;38;33;23;32;15;11;4;26;53;48;28;57;6;62;44;17;63;7;5;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;21;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;38;33;23;32;15;11;4;26;53;48;28;57;6;62;44;17;63;7;31;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14;12;276
12;276;47;51;52;21;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;38;33;23;32;15;11;4;26;53;48;28;57;6;62;44;17;63;7;31;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;38;21;23;32;15;11;4;26;53;48;28;57;6;62;44;17;63;7;31;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14;12;294
12;294;47;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;38;21;23;32;15;11;4;26;53;48;28;57;6;62;44;17;63;7;31;19;37;16;46;25;54;41;2;58;20;13;56;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;11;4;26;53;48;28;57;6;62;44;17;63;7;31;19;37;16;46;25;54;41;2;58;20;38;56;39;35;34;30;61;42;59;50;24;60;12;49;14;12;294
12;294;47;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;11;4;26;53;48;28;57;6;62;44;17;63;7;31;19;37;16;46;25;54;41;2;58;20;38;56;39;35;34;30;61;42;59;50;24;60;12;49;14
47;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;11;4;26;53;48;28;57;6;62;14;17;63;7;31;19;37;16;46;25;54;41;2;58;20;38;56;39;35;34;30;61;42;59;50;24;60;12;49;44;12;288
12;288;47;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;11;4;26;53;48;28;57;6;62;14;17;63;7;31;19;37;16;46;25;54;41;2;58;20;38;56;39;35;34;30;61;42;59;50;24;60;12;49;44
58;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;11;4;26;53;48;28;57;6;62;14;17;63;7;31;19;37;16;46;25;54;41;2;47;20;38;56;39;35;34;30;61;42;59;50;24;60;12;49;44;12;288
12;288;58;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;11;4;26;53;48;28;57;6;62;14;17;63;7;31;19;37;16;46;25;54;41;2;47;20;38;56;39;35;34;30;61;42;59;50;24;60;12;49;44
58;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;11;4;26;53;48;28;57;6;62;14;17;63;30;31;19;37;16;46;25;54;41;2;47;20;38;56;39;35;34;7;61;42;59;50;24;60;12;49;44;12;288
12;288;58;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;11;4;26;53;48;28;57;6;62;14;17;63;30;31;19;37;16;46;25;54;41;2;47;20;38;56;39;35;34;7;61;42;59;50;24;60;12;49;44
58;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;62;14;17;63;30;31;19;37;11;46;25;54;41;2;47;20;38;56;39;35;34;7;61;42;59;50;24;60;12;49;44;12;288
12;288;58;51;52;33;45;27;40;18;64;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;62;14;17;63;30;31;19;37;11;46;25;54;41;2;47;20;38;56;39;35;34;7;61;42;59;50;24;60;12;49;44
58;51;52;33;45;27;40;18;12;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;62;14;17;63;30;31;19;37;11;46;25;54;41;2;47;20;38;56;39;35;34;7;61;42;59;50;24;60;64;49;44;12;288
13;288;58;51;52;33;45;27;40;18;12;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;62;14;17;63;30;31;19;37;11;46;25;54;41;2;47;20;38;56;39;35;34;7;61;42;59;50;24;60;64;49;44
58;51;52;33;45;27;40;18;12;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;17;63;30;31;19;37;11;46;25;54;41;2;47;20;38;56;39;35;62;7;61;42;59;50;24;60;64;49;44;13;288
13;288;58;51;52;33;45;27;40;18;12;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;17;63;30;31;19;37;11;46;25;54;41;2;47;20;38;56;39;35;62;7;61;42;59;50;24;60;64;49;44
58;51;52;33;45;27;40;31;12;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;17;63;30;18;19;37;11;46;25;54;41;2;47;20;38;56;39;35;62;7;61;42;59;50;24;60;64;49;44;13;260
13;260;58;51;52;33;45;27;40;31;12;29;3;1;10;36;8;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;17;63;30;18;19;37;11;46;25;54;41;2;47;20;38;56;39;35;62;7;61;42;59;50;24;60;64;49;44
58;51;52;33;45;27;40;31;12;29;3;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;17;63;30;8;19;37;11;46;25;54;41;2;47;20;38;56;39;35;62;7;61;42;59;50;24;60;64;49;44;13;252
13;252;58;51;52;33;45;27;40;31;12;29;3;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;17;63;30;8;19;37;11;46;25;54;41;2;47;20;38;56;39;35;62;7;61;42;59;50;24;60;64;49;44
58;51;52;33;45;27;40;31;12;29;3;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;17;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;39;35;62;7;61;42;59;50;24;2;64;49;44;13;252
13;252;58;51;52;33;45;27;40;31;12;29;3;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;17;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;39;35;62;7;61;42;59;50;24;2;64;49;44
58;51;52;33;45;27;40;31;12;29;3;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;39;35;62;7;61;42;59;17;24;2;64;49;44;13;252
13;252;58;51;52;33;45;27;40;31;12;29;3;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;39;35;62;7;61;42;59;17;24;2;64;49;44
58;51;52;33;45;27;40;31;12;29;62;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;39;35;3;7;61;42;59;17;24;2;64;49;44;13;256
13;256;58;51;52;33;45;27;40;31;12;29;62;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;39;35;3;7;61;42;59;17;24;2;64;49;44
58;51;39;33;45;27;40;31;12;29;62;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;7;61;42;59;17;24;2;64;49;44;13;254
13;254;58;51;39;33;45;27;40;31;12;29;62;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;6;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;7;61;42;59;17;24;2;64;49;44
58;51;39;33;45;27;40;31;12;29;62;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;7;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;6;61;42;59;17;24;2;64;49;44;13;258
13;258;58;51;39;33;45;27;40;31;12;29;62;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;4;26;53;48;28;57;7;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;6;61;42;59;17;24;2;64;49;44
58;51;39;33;45;27;40;31;12;29;4;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;62;26;53;48;28;57;7;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;6;61;42;59;17;24;2;64;49;44;13;282
13;282;58;51;39;33;45;27;40;31;12;29;4;1;10;36;18;43;55;5;9;22;13;21;23;32;15;16;62;26;53;48;28;57;7;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;6;61;42;59;17;24;2;64;49;44
58;51;39;33;45;27;40;31;12;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;16;62;26;53;48;28;57;7;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;18;61;42;59;17;24;2;64;49;44;13;290
13;290;58;51;39;33;45;27;40;31;12;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;16;62;26;53;48;28;57;7;34;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;18;61;42;59;17;24;2;64;49;44
58;51;39;33;45;27;40;31;12;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;16;62;26;53;48;28;57;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;34;61;42;59;17;24;2;64;49;44;13;290
13;290;58;51;39;33;45;27;40;31;12;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;16;62;26;53;48;28;57;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;56;52;35;3;34;61;42;59;17;24;2;64;49;44
58;51;39;33;45;27;40;31;12;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;57;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;16;52;35;3;34;61;42;59;17;24;2;64;49;44;13;290
13;290;58;51;39;33;45;27;40;31;12;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;57;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;16;52;35;3;34;61;42;59;17;24;2;64;49;44
58;51;39;33;45;27;40;31;12;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;57;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;52;35;3;34;61;42;16;17;24;2;64;49;44;13;290
13;290;58;51;39;33;45;27;40;31;12;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;57;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;52;35;3;34;61;42;16;17;24;2;64;49;44
58;51;39;33;45;27;40;31;57;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;52;35;3;34;61;42;16;17;24;2;64;49;44;13;290
13;290;58;51;39;33;45;27;40;31;57;29;4;1;10;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;52;35;3;34;61;42;16;17;24;2;64;49;44
58;51;39;33;45;27;40;31;57;29;24;1;10;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;52;35;3;34;61;42;16;17;4;2;64;49;44;13;286
13;286;58;51;39;33;45;27;40;31;57;29;24;1;10;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;52;35;3;34;61;42;16;17;4;2;64;49;44
58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;10;35;3;34;61;42;16;17;4;2;64;49;44;13;286
13;286;58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;43;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;10;35;3;34;61;42;16;17;4;2;64;49;44
58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;3;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;10;35;43;34;61;42;16;17;4;2;64;49;44;13;286
13;286;58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;3;55;5;9;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;10;35;43;34;61;42;16;17;4;2;64;49;44
58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;3;55;5;10;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;9;35;43;34;61;42;16;17;4;2;64;49;44;13;294
13;294;58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;3;55;5;10;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;19;37;11;46;25;54;41;60;47;20;38;59;9;35;43;34;61;42;16;17;4;2;64;49;44
58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;3;55;5;10;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;47;37;11;46;25;54;41;60;19;20;38;59;9;35;43;34;61;42;16;17;4;2;64;49;44;13;294
13;294;58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;3;55;5;10;22;13;21;23;32;15;56;62;26;53;48;28;12;7;18;14;50;63;30;8;47;37;11;46;25;54;41;60;19;20;38;59;9;35;43;34;61;42;16;17;4;2;64;49;44
58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;3;55;5;10;22;13;21;23;32;15;56;62;26;53;48;47;12;7;18;14;50;63;30;8;28;37;11;46;25;54;41;60;19;20;38;59;9;35;43;34;61;42;16;17;4;2;64;49;44;13;294
14;294;58;51;39;33;45;27;40;31;57;29;24;1;52;36;6;3;55;5;10;22;13;21;23;32;15;56;62;26;53;48;47;12;7;18;14;50;63;30;8;28;37;11;46;25;54;41;60;19;20;38;59;9;35;43;34;61;42;16;17;4;2;64;49;44
