"X1";"X5819398";"X25";"X19";"X23";"X8";"X3";"X10";"X1.1";"X4";"X9";"X12";"X7";"X18";"X11";"X26";"X20";"X15";"X21";"X24";"X22";"X17";"X2";"X14";"X13";"X16";"X6";"X5"
20;23;16;12;9;5;3;25;4;8;19;1;26;22;21;15;17;2;18;13;24;14;7;10;6;11;22;5893082
22;5893082;20;23;16;12;9;5;3;25;4;8;19;1;26;22;21;15;17;2;18;13;24;14;7;10;6;11
11;23;16;12;9;5;3;25;4;8;19;1;26;22;21;15;17;2;18;13;24;14;7;10;6;20;22;5910791
22;5910791;11;23;16;12;9;5;3;25;4;8;19;1;26;22;21;15;17;2;18;13;24;14;7;10;6;20
11;23;16;12;9;5;10;25;4;8;19;1;26;22;21;15;17;2;18;13;24;14;7;3;6;20;22;5935863
22;5935863;11;23;16;12;9;5;10;25;4;8;19;1;26;22;21;15;17;2;18;13;24;14;7;3;6;20
11;23;16;12;9;5;10;25;4;8;19;1;26;3;21;15;17;2;18;13;24;14;7;22;6;20;22;5877465
22;5877465;11;23;16;12;9;5;10;25;4;8;19;1;26;3;21;15;17;2;18;13;24;14;7;22;6;20
11;23;16;12;9;5;10;25;4;8;19;1;26;3;21;15;13;2;18;17;24;14;7;22;6;20;22;5867910
22;5867910;11;23;16;12;9;5;10;25;4;8;19;1;26;3;21;15;13;2;18;17;24;14;7;22;6;20
11;23;15;12;9;5;10;25;4;8;19;1;26;3;21;16;13;2;18;17;24;14;7;22;6;20;22;5904503
22;5904503;11;23;15;12;9;5;10;25;4;8;19;1;26;3;21;16;13;2;18;17;24;14;7;22;6;20
15;23;11;12;9;5;10;25;4;8;19;1;26;3;21;16;13;2;18;17;24;14;7;22;6;20;22;5895324
22;5895324;15;23;11;12;9;5;10;25;4;8;19;1;26;3;21;16;13;2;18;17;24;14;7;22;6;20
15;23;11;12;9;5;10;25;4;18;19;1;26;3;21;16;13;2;8;17;24;14;7;22;6;20;22;5965398
23;5965398;15;23;11;12;9;5;10;25;4;18;19;1;26;3;21;16;13;2;8;17;24;14;7;22;6;20
15;23;11;12;9;7;10;25;4;18;19;1;26;3;21;16;13;2;8;17;24;14;5;22;6;20;23;6025088
23;6025088;15;23;11;12;9;7;10;25;4;18;19;1;26;3;21;16;13;2;8;17;24;14;5;22;6;20
15;23;11;12;9;17;10;25;4;18;19;1;26;3;21;16;13;2;8;7;24;14;5;22;6;20;23;6110635
23;6110635;15;23;11;12;9;17;10;25;4;18;19;1;26;3;21;16;13;2;8;7;24;14;5;22;6;20
15;23;11;12;9;17;10;25;4;18;19;1;26;3;21;16;7;2;8;13;24;14;5;22;6;20;23;6076305
23;6076305;15;23;11;12;9;17;10;25;4;18;19;1;26;3;21;16;7;2;8;13;24;14;5;22;6;20
15;23;11;12;9;17;10;13;4;18;19;1;26;3;21;16;7;2;8;25;24;14;5;22;6;20;23;6024407
23;6024407;15;23;11;12;9;17;10;13;4;18;19;1;26;3;21;16;7;2;8;25;24;14;5;22;6;20
15;23;11;12;9;17;10;13;2;18;19;1;26;3;21;16;7;4;8;25;24;14;5;22;6;20;23;6021592
23;6021592;15;23;11;12;9;17;10;13;2;18;19;1;26;3;21;16;7;4;8;25;24;14;5;22;6;20
13;23;11;12;9;17;10;15;2;18;19;1;26;3;21;16;7;4;8;25;24;14;5;22;6;20;23;6036253
23;6036253;13;23;11;12;9;17;10;15;2;18;19;1;26;3;21;16;7;4;8;25;24;14;5;22;6;20
13;23;11;12;9;17;10;15;2;18;8;1;26;3;21;16;7;4;19;25;24;14;5;22;6;20;23;6060832
23;6060832;13;23;11;12;9;17;10;15;2;18;8;1;26;3;21;16;7;4;19;25;24;14;5;22;6;20
13;23;11;12;9;17;10;5;2;18;8;1;26;3;21;16;7;4;19;25;24;14;15;22;6;20;23;5919864
23;5919864;13;23;11;12;9;17;10;5;2;18;8;1;26;3;21;16;7;4;19;25;24;14;15;22;6;20
13;23;11;12;9;17;10;5;2;18;8;24;26;3;21;16;7;4;19;25;1;14;15;22;6;20;23;5971393
23;5971393;13;23;11;12;9;17;10;5;2;18;8;24;26;3;21;16;7;4;19;25;1;14;15;22;6;20
13;23;6;12;9;17;10;5;2;18;8;24;26;3;21;16;7;4;19;25;1;14;15;22;11;20;23;5966037
23;5966037;13;23;6;12;9;17;10;5;2;18;8;24;26;3;21;16;7;4;19;25;1;14;15;22;11;20
13;23;6;12;9;17;14;5;2;18;8;24;26;3;21;16;7;4;19;25;1;10;15;22;11;20;23;5952590
23;5952590;13;23;6;12;9;17;14;5;2;18;8;24;26;3;21;16;7;4;19;25;1;10;15;22;11;20
13;14;6;12;9;17;23;5;2;18;8;24;26;3;21;16;7;4;19;25;1;10;15;22;11;20;23;5940142
23;5940142;13;14;6;12;9;17;23;5;2;18;8;24;26;3;21;16;7;4;19;25;1;10;15;22;11;20
17;14;6;12;9;13;23;5;2;18;8;24;26;3;21;16;7;4;19;25;1;10;15;22;11;20;23;5925435
23;5925435;17;14;6;12;9;13;23;5;2;18;8;24;26;3;21;16;7;4;19;25;1;10;15;22;11;20
17;14;6;12;9;13;23;5;2;18;8;24;26;3;21;16;7;4;19;25;11;10;15;22;1;20;23;5926007
23;5926007;17;14;6;12;9;13;23;5;2;18;8;24;26;3;21;16;7;4;19;25;11;10;15;22;1;20
17;6;14;12;9;13;23;5;2;18;8;24;26;3;21;16;7;4;19;25;11;10;15;22;1;20;23;5926934
23;5926934;17;6;14;12;9;13;23;5;2;18;8;24;26;3;21;16;7;4;19;25;11;10;15;22;1;20
17;15;14;12;9;13;23;5;2;18;8;24;26;3;21;16;7;4;19;25;11;10;6;22;1;20;23;5920314
23;5920314;17;15;14;12;9;13;23;5;2;18;8;24;26;3;21;16;7;4;19;25;11;10;6;22;1;20
17;15;14;12;9;13;23;5;2;18;8;24;26;3;21;16;10;4;19;25;11;7;6;22;1;20;23;5941537
23;5941537;17;15;14;12;9;13;23;5;2;18;8;24;26;3;21;16;10;4;19;25;11;7;6;22;1;20
23;15;14;12;9;13;17;5;2;18;8;24;26;3;21;16;10;4;19;25;11;7;6;22;1;20;23;5930041
23;5930041;23;15;14;12;9;13;17;5;2;18;8;24;26;3;21;16;10;4;19;25;11;7;6;22;1;20
23;15;14;12;9;16;17;5;2;18;8;24;26;3;21;13;10;4;19;25;11;7;6;22;1;20;23;5920759
23;5920759;23;15;14;12;9;16;17;5;2;18;8;24;26;3;21;13;10;4;19;25;11;7;6;22;1;20
23;15;10;12;9;16;17;5;2;18;8;24;26;3;21;13;14;4;19;25;11;7;6;22;1;20;23;5851860
24;5851860;23;15;10;12;9;16;17;5;2;18;8;24;26;3;21;13;14;4;19;25;11;7;6;22;1;20
23;15;10;14;9;16;17;5;2;18;8;24;26;3;21;13;12;4;19;25;11;7;6;22;1;20;24;5904758
24;5851860;23;15;10;12;9;16;17;5;2;18;8;24;26;3;21;13;14;4;19;25;11;7;6;22;1;20
23;15;10;12;9;16;17;5;2;18;8;11;26;3;21;13;14;4;19;25;24;7;6;22;1;20;24;5836954
24;5836954;23;15;10;12;9;16;17;5;2;18;8;11;26;3;21;13;14;4;19;25;24;7;6;22;1;20
23;15;10;12;9;16;17;5;2;18;8;11;26;3;21;13;14;4;19;25;24;6;7;22;1;20;24;5844052
24;5844052;23;15;10;12;9;16;17;5;2;18;8;11;26;3;21;13;14;4;19;25;24;6;7;22;1;20
23;15;10;12;9;16;17;2;5;18;8;11;26;3;21;13;14;4;19;25;24;6;7;22;1;20;24;5863692
24;5863692;23;15;10;12;9;16;17;2;5;18;8;11;26;3;21;13;14;4;19;25;24;6;7;22;1;20
23;15;10;12;9;16;17;2;5;18;8;11;26;1;21;13;14;4;19;25;24;6;7;22;3;20;24;5834082
24;5834082;23;15;10;12;9;16;17;2;5;18;8;11;26;1;21;13;14;4;19;25;24;6;7;22;3;20
23;15;10;20;9;16;17;2;5;18;8;11;26;1;21;13;14;4;19;25;24;6;7;22;3;12;24;5782190
24;5782190;23;15;10;20;9;16;17;2;5;18;8;11;26;1;21;13;14;4;19;25;24;6;7;22;3;12
23;15;10;20;3;16;17;2;5;18;8;11;26;1;21;13;14;4;19;25;24;6;7;22;9;12;24;5900657
24;5900657;23;15;10;20;3;16;17;2;5;18;8;11;26;1;21;13;14;4;19;25;24;6;7;22;9;12
23;15;10;20;3;16;25;2;5;18;8;11;26;1;21;13;14;4;19;17;24;6;7;22;9;12;24;5902394
24;5902394;23;15;10;20;3;16;25;2;5;18;8;11;26;1;21;13;14;4;19;17;24;6;7;22;9;12
23;15;10;17;3;16;25;2;5;18;8;11;26;1;21;13;14;4;19;20;24;6;7;22;9;12;24;5908532
24;5908532;23;15;10;17;3;16;25;2;5;18;8;11;26;1;21;13;14;4;19;20;24;6;7;22;9;12
23;15;10;17;3;16;25;2;21;18;8;11;26;1;5;13;14;4;19;20;24;6;7;22;9;12;24;5724894
24;5724894;23;15;10;17;3;16;25;2;21;18;8;11;26;1;5;13;14;4;19;20;24;6;7;22;9;12
23;15;10;19;3;16;25;2;21;18;8;11;26;1;5;13;14;4;17;20;24;6;7;22;9;12;24;5810799
24;5810799;23;15;10;19;3;16;25;2;21;18;8;11;26;1;5;13;14;4;17;20;24;6;7;22;9;12
16;15;10;19;3;23;25;2;21;18;8;11;26;1;5;13;14;4;17;20;24;6;7;22;9;12;24;5808876
24;5808876;16;15;10;19;3;23;25;2;21;18;8;11;26;1;5;13;14;4;17;20;24;6;7;22;9;12
16;15;10;19;3;23;25;2;21;18;8;11;26;1;5;13;14;7;17;20;24;6;4;22;9;12;24;5789527
24;5789527;16;15;10;19;3;23;25;2;21;18;8;11;26;1;5;13;14;7;17;20;24;6;4;22;9;12
16;18;10;19;3;23;25;2;21;15;8;11;26;1;5;13;14;7;17;20;24;6;4;22;9;12;24;5880028
24;5789527;16;15;10;19;3;23;25;2;21;18;8;11;26;1;5;13;14;7;17;20;24;6;4;22;9;12
16;15;10;19;3;23;25;4;21;18;8;11;26;1;5;13;14;7;17;20;24;6;2;22;9;12;24;5815122
24;5815122;16;15;10;19;3;23;25;4;21;18;8;11;26;1;5;13;14;7;17;20;24;6;2;22;9;12
16;15;10;19;3;23;25;4;21;18;8;11;26;1;6;13;14;7;17;20;24;5;2;22;9;12;24;5860987
24;5860987;16;15;10;19;3;23;25;4;21;18;8;11;26;1;6;13;14;7;17;20;24;5;2;22;9;12
9;15;10;19;3;23;25;4;21;18;8;11;26;1;6;13;14;7;17;20;24;5;2;22;16;12;24;5910594
24;5910594;9;15;10;19;3;23;25;4;21;18;8;11;26;1;6;13;14;7;17;20;24;5;2;22;16;12
9;15;10;19;3;23;25;4;21;18;8;11;26;1;6;24;14;7;17;20;13;5;2;22;16;12;24;5956765
24;5956765;9;15;10;19;3;23;25;4;21;18;8;11;26;1;6;24;14;7;17;20;13;5;2;22;16;12
9;15;10;19;3;23;25;4;17;18;8;11;26;1;6;24;14;7;21;20;13;5;2;22;16;12;24;5943006
24;5943006;9;15;10;19;3;23;25;4;17;18;8;11;26;1;6;24;14;7;21;20;13;5;2;22;16;12
9;15;10;19;21;23;25;4;17;18;8;11;26;1;6;24;14;7;3;20;13;5;2;22;16;12;24;5965197
25;5965197;9;15;10;19;21;23;25;4;17;18;8;11;26;1;6;24;14;7;3;20;13;5;2;22;16;12
9;15;10;19;21;23;25;4;17;12;8;11;26;1;6;24;14;7;3;20;13;5;2;22;16;18;25;5967733
25;5967733;9;15;10;19;21;23;25;4;17;12;8;11;26;1;6;24;14;7;3;20;13;5;2;22;16;18
15;9;10;19;21;23;25;4;17;12;8;11;26;1;6;24;14;7;3;20;13;5;2;22;16;18;25;5959996
25;5959996;15;9;10;19;21;23;25;4;17;12;8;11;26;1;6;24;14;7;3;20;13;5;2;22;16;18
15;9;10;19;21;23;25;4;17;12;8;11;26;1;3;24;14;7;6;20;13;5;2;22;16;18;25;5981536
25;5981536;15;9;10;19;21;23;25;4;17;12;8;11;26;1;3;24;14;7;6;20;13;5;2;22;16;18
15;9;24;19;21;23;25;4;17;12;8;11;26;1;3;10;14;7;6;20;13;5;2;22;16;18;25;5978953
25;5978953;15;9;24;19;21;23;25;4;17;12;8;11;26;1;3;10;14;7;6;20;13;5;2;22;16;18
15;9;24;19;21;23;25;4;17;12;8;11;5;1;3;10;14;7;6;20;13;26;2;22;16;18;25;5800232
25;5800232;15;9;24;19;21;23;25;4;17;12;8;11;5;1;3;10;14;7;6;20;13;26;2;22;16;18
15;9;8;19;21;23;25;4;17;12;24;11;5;1;3;10;14;7;6;20;13;26;2;22;16;18;25;5876292
25;5800232;15;9;24;19;21;23;25;4;17;12;8;11;5;1;3;10;14;7;6;20;13;26;2;22;16;18
15;9;24;19;21;23;25;4;17;12;8;11;5;1;3;10;14;7;6;20;13;2;26;22;16;18;25;5814479
25;5814479;15;9;24;19;21;23;25;4;17;12;8;11;5;1;3;10;14;7;6;20;13;2;26;22;16;18
15;9;24;13;21;23;25;4;17;12;8;11;5;1;3;10;14;7;6;20;19;2;26;22;16;18;25;5835372
25;5835372;15;9;24;13;21;23;25;4;17;12;8;11;5;1;3;10;14;7;6;20;19;2;26;22;16;18
15;9;24;13;3;23;25;4;17;12;8;11;5;1;21;10;14;7;6;20;19;2;26;22;16;18;25;5824431
25;5824431;15;9;24;13;3;23;25;4;17;12;8;11;5;1;21;10;14;7;6;20;19;2;26;22;16;18
15;9;24;20;3;23;25;4;17;12;8;11;5;1;21;10;14;7;6;13;19;2;26;22;16;18;25;5807219
25;5807219;15;9;24;20;3;23;25;4;17;12;8;11;5;1;21;10;14;7;6;13;19;2;26;22;16;18
15;9;24;20;3;23;25;4;26;12;8;11;5;1;21;10;14;7;6;13;19;2;17;22;16;18;25;5786544
25;5786544;15;9;24;20;3;23;25;4;26;12;8;11;5;1;21;10;14;7;6;13;19;2;17;22;16;18
15;9;24;26;3;23;25;4;20;12;8;11;5;1;21;10;14;7;6;13;19;2;17;22;16;18;25;5743109
25;5743109;15;9;24;26;3;23;25;4;20;12;8;11;5;1;21;10;14;7;6;13;19;2;17;22;16;18
15;9;24;26;3;23;25;4;20;12;8;11;10;1;21;5;14;7;6;13;19;2;17;22;16;18;25;5967343
25;5967343;15;9;24;26;3;23;25;4;20;12;8;11;10;1;21;5;14;7;6;13;19;2;17;22;16;18
15;9;25;26;3;23;24;4;20;12;8;11;10;1;21;5;14;7;6;13;19;2;17;22;16;18;25;5967981
25;5967981;15;9;25;26;3;23;24;4;20;12;8;11;10;1;21;5;14;7;6;13;19;2;17;22;16;18
15;9;25;26;3;23;24;4;20;12;8;11;10;1;21;5;14;7;6;2;19;13;17;22;16;18;25;5966578
25;5966578;15;9;25;26;3;23;24;4;20;12;8;11;10;1;21;5;14;7;6;2;19;13;17;22;16;18
15;9;25;26;3;23;24;4;20;12;8;11;10;1;21;5;16;7;6;2;19;13;17;22;14;18;25;6005040
25;6005040;15;9;25;26;3;23;24;4;20;12;8;11;10;1;21;5;16;7;6;2;19;13;17;22;14;18
15;9;25;26;3;12;24;4;20;23;8;11;10;1;21;5;16;7;6;2;19;13;17;22;14;18;25;6009885
25;6009885;15;9;25;26;3;12;24;4;20;23;8;11;10;1;21;5;16;7;6;2;19;13;17;22;14;18
15;9;25;26;3;2;24;4;20;23;8;11;10;1;21;5;16;7;6;12;19;13;17;22;14;18;25;6048717
25;6048717;15;9;25;26;3;2;24;4;20;23;8;11;10;1;21;5;16;7;6;12;19;13;17;22;14;18
15;9;25;26;3;2;24;4;20;23;8;11;10;1;16;5;21;7;6;12;19;13;17;22;14;18;25;6061779
25;6061779;15;9;25;26;3;2;24;4;20;23;8;11;10;1;16;5;21;7;6;12;19;13;17;22;14;18
15;9;25;26;20;2;24;4;3;23;8;11;10;1;16;5;21;7;6;12;19;13;17;22;14;18;25;6044786
26;6044786;15;9;25;26;20;2;24;4;3;23;8;11;10;1;16;5;21;7;6;12;19;13;17;22;14;18
15;9;25;26;20;2;24;4;6;23;8;11;10;1;16;5;21;7;3;12;19;13;17;22;14;18;26;6048621
26;6048621;15;9;25;26;20;2;24;4;6;23;8;11;10;1;16;5;21;7;3;12;19;13;17;22;14;18
15;9;25;26;20;23;24;4;6;2;8;11;10;1;16;5;21;7;3;12;19;13;17;22;14;18;26;6037877
26;6037877;15;9;25;26;20;23;24;4;6;2;8;11;10;1;16;5;21;7;3;12;19;13;17;22;14;18
15;9;25;26;20;23;24;5;6;2;8;11;10;1;16;4;21;7;3;12;19;13;17;22;14;18;26;6039167
26;6039167;15;9;25;26;20;23;24;5;6;2;8;11;10;1;16;4;21;7;3;12;19;13;17;22;14;18
15;9;25;26;4;23;24;5;6;2;8;11;10;1;16;20;21;7;3;12;19;13;17;22;14;18;26;5985739
26;5985739;15;9;25;26;4;23;24;5;6;2;8;11;10;1;16;20;21;7;3;12;19;13;17;22;14;18
15;9;25;26;4;23;24;5;16;2;8;11;10;1;6;20;21;7;3;12;19;13;17;22;14;18;26;5974682
26;5974682;15;9;25;26;4;23;24;5;16;2;8;11;10;1;6;20;21;7;3;12;19;13;17;22;14;18
15;13;25;26;4;23;24;5;16;2;8;11;10;1;6;20;21;7;3;12;19;9;17;22;14;18;26;5967282
26;5967282;15;13;25;26;4;23;24;5;16;2;8;11;10;1;6;20;21;7;3;12;19;9;17;22;14;18
15;13;25;26;4;23;24;5;16;2;8;3;10;1;6;20;21;7;11;12;19;9;17;22;14;18;26;5983295
26;5983295;15;13;25;26;4;23;24;5;16;2;8;3;10;1;6;20;21;7;11;12;19;9;17;22;14;18
15;13;25;26;4;23;24;5;16;2;8;3;10;1;6;20;21;12;11;7;19;9;17;22;14;18;26;5935788
26;5935788;15;13;25;26;4;23;24;5;16;2;8;3;10;1;6;20;21;12;11;7;19;9;17;22;14;18
15;13;25;26;24;23;4;5;16;2;8;3;10;1;6;20;21;12;11;7;19;9;17;22;14;18;26;6012749
26;6012749;15;13;25;26;24;23;4;5;16;2;8;3;10;1;6;20;21;12;11;7;19;9;17;22;14;18
15;13;25;26;24;23;4;5;16;2;8;3;10;1;6;20;21;12;11;14;19;9;17;22;7;18;26;5947826
26;5947826;15;13;25;26;24;23;4;5;16;2;8;3;10;1;6;20;21;12;11;14;19;9;17;22;7;18
15;13;25;26;24;23;4;5;16;2;8;3;10;1;6;20;11;12;21;14;19;9;17;22;7;18;26;5939708
26;5939708;15;13;25;26;24;23;4;5;16;2;8;3;10;1;6;20;11;12;21;14;19;9;17;22;7;18
15;13;25;26;7;23;4;5;16;2;8;3;10;1;6;20;11;12;21;14;19;9;17;22;24;18;26;5929964
26;5929964;15;13;25;26;7;23;4;5;16;2;8;3;10;1;6;20;11;12;21;14;19;9;17;22;24;18
15;13;25;26;7;23;4;5;16;2;8;3;10;1;6;20;11;12;9;14;19;21;17;22;24;18;26;5930190
26;5930190;15;13;25;26;7;23;4;5;16;2;8;3;10;1;6;20;11;12;9;14;19;21;17;22;24;18
15;13;25;26;7;20;4;5;16;2;8;3;10;1;6;23;11;12;9;14;19;21;17;22;24;18;26;5944589
26;5944589;15;13;25;26;7;20;4;5;16;2;8;3;10;1;6;23;11;12;9;14;19;21;17;22;24;18
15;6;25;26;7;20;4;5;16;2;8;3;10;1;13;23;11;12;9;14;19;21;17;22;24;18;26;5946561
26;5946561;15;6;25;26;7;20;4;5;16;2;8;3;10;1;13;23;11;12;9;14;19;21;17;22;24;18
18;6;25;26;7;20;4;5;16;2;8;3;10;1;13;23;11;12;9;14;19;21;17;22;24;15;26;5808953
26;5808953;18;6;25;26;7;20;4;5;16;2;8;3;10;1;13;23;11;12;9;14;19;21;17;22;24;15
18;6;25;26;7;20;4;5;16;2;8;3;10;1;13;23;17;12;9;14;19;21;11;22;24;15;26;5822664
26;5822664;18;6;25;26;7;20;4;5;16;2;8;3;10;1;13;23;17;12;9;14;19;21;11;22;24;15
18;9;25;26;7;20;4;5;16;2;8;3;10;1;13;23;17;12;6;14;19;21;11;22;24;15;26;5933313
26;5933313;18;9;25;26;7;20;4;5;16;2;8;3;10;1;13;23;17;12;6;14;19;21;11;22;24;15
18;9;25;26;7;20;21;5;16;2;8;3;10;1;13;23;17;12;6;14;19;4;11;22;24;15;26;5863956
26;5863956;18;9;25;26;7;20;21;5;16;2;8;3;10;1;13;23;17;12;6;14;19;4;11;22;24;15
18;9;25;26;7;20;21;5;24;2;8;3;10;1;13;23;17;12;6;14;19;4;11;22;16;15;26;5864881
27;5864881;18;9;25;26;7;20;21;5;24;2;8;3;10;1;13;23;17;12;6;14;19;4;11;22;16;15
18;9;25;26;7;20;21;22;24;2;8;3;10;1;13;23;17;12;6;14;19;4;11;5;16;15;27;6285001
27;6285001;18;9;25;26;7;20;21;22;24;2;8;3;10;1;13;23;17;12;6;14;19;4;11;5;16;15
18;9;25;26;7;20;21;22;10;2;8;3;24;1;13;23;17;12;6;14;19;4;11;5;16;15;27;6283393
27;6283393;18;9;25;26;7;20;21;22;10;2;8;3;24;1;13;23;17;12;6;14;19;4;11;5;16;15
18;9;25;26;7;20;21;22;10;2;8;3;24;1;19;23;17;12;6;14;13;4;11;5;16;15;27;6240093
27;6240093;18;9;25;26;7;20;21;22;10;2;8;3;24;1;19;23;17;12;6;14;13;4;11;5;16;15
18;9;25;26;10;20;21;22;7;2;8;3;24;1;19;23;17;12;6;14;13;4;11;5;16;15;27;6139938
27;6139938;18;9;25;26;10;20;21;22;7;2;8;3;24;1;19;23;17;12;6;14;13;4;11;5;16;15
18;9;25;26;10;20;21;22;7;2;8;3;19;1;24;23;17;12;6;14;13;4;11;5;16;15;27;6086322
27;6086322;18;9;25;26;10;20;21;22;7;2;8;3;19;1;24;23;17;12;6;14;13;4;11;5;16;15
18;9;25;26;10;20;21;22;7;2;19;3;8;1;24;23;17;12;6;14;13;4;11;5;16;15;27;6097523
27;6097523;18;9;25;26;10;20;21;22;7;2;19;3;8;1;24;23;17;12;6;14;13;4;11;5;16;15
1;9;25;26;10;20;21;22;7;2;19;3;8;18;24;23;17;12;6;14;13;4;11;5;16;15;27;6132744
27;6132744;1;9;25;26;10;20;21;22;7;2;19;3;8;18;24;23;17;12;6;14;13;4;11;5;16;15
1;9;25;26;10;20;21;22;7;2;19;3;8;18;24;23;17;12;6;14;4;13;11;5;16;15;27;6142815
27;6142815;1;9;25;26;10;20;21;22;7;2;19;3;8;18;24;23;17;12;6;14;4;13;11;5;16;15
1;9;25;26;12;20;21;22;7;2;19;3;8;18;24;23;17;10;6;14;4;13;11;5;16;15;27;6221988
27;6221988;1;9;25;26;12;20;21;22;7;2;19;3;8;18;24;23;17;10;6;14;4;13;11;5;16;15
1;9;25;26;12;20;21;22;7;2;19;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15;27;6197587
27;6197587;1;9;25;26;12;20;21;22;7;2;19;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15
1;7;25;26;12;20;21;22;9;2;19;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15;27;6067480
27;6067480;1;7;25;26;12;20;21;22;9;2;19;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15
19;7;25;26;12;20;21;22;9;2;1;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15;27;6047718
27;6047718;19;7;25;26;12;20;21;22;9;2;1;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15
19;25;7;26;12;20;21;22;9;2;1;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15;27;6047362
27;6047362;19;25;7;26;12;20;21;22;9;2;1;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15
19;25;7;26;12;20;9;22;21;2;1;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15;27;6059241
27;6059241;19;25;7;26;12;20;9;22;21;2;1;3;8;18;24;23;11;10;6;14;4;13;17;5;16;15
19;25;8;26;12;20;9;22;21;2;1;3;7;18;24;23;11;10;6;14;4;13;17;5;16;15;27;6085768
27;6085768;19;25;8;26;12;20;9;22;21;2;1;3;7;18;24;23;11;10;6;14;4;13;17;5;16;15
19;25;8;26;12;20;7;22;21;2;1;3;9;18;24;23;11;10;6;14;4;13;17;5;16;15;27;6128210
27;6128210;19;25;8;26;12;20;7;22;21;2;1;3;9;18;24;23;11;10;6;14;4;13;17;5;16;15
19;25;8;26;12;20;7;22;21;2;1;3;16;18;24;23;11;10;6;14;4;13;17;5;9;15;27;6097818
27;6097818;19;25;8;26;12;20;7;22;21;2;1;3;16;18;24;23;11;10;6;14;4;13;17;5;9;15
19;25;8;26;12;20;7;22;21;2;1;3;16;18;24;23;11;10;6;15;4;13;17;5;9;14;27;6034907
27;6034907;19;25;8;26;12;20;7;22;21;2;1;3;16;18;24;23;11;10;6;15;4;13;17;5;9;14
19;25;8;26;12;20;7;22;21;2;1;3;16;18;24;4;11;10;6;15;23;13;17;5;9;14;27;6015742
27;6015742;19;25;8;26;12;20;7;22;21;2;1;3;16;18;24;4;11;10;6;15;23;13;17;5;9;14
19;25;8;26;12;20;7;22;21;2;17;3;16;18;24;4;11;10;6;15;23;13;1;5;9;14;27;6096595
28;6096595;19;25;8;26;12;20;7;22;21;2;17;3;16;18;24;4;11;10;6;15;23;13;1;5;9;14
19;25;8;26;12;20;7;22;21;2;17;3;16;18;24;10;11;4;6;15;23;13;1;5;9;14;28;6075202
28;6075202;19;25;8;26;12;20;7;22;21;2;17;3;16;18;24;10;11;4;6;15;23;13;1;5;9;14
19;25;8;26;12;20;7;22;21;2;17;3;16;18;24;10;11;13;6;15;23;4;1;5;9;14;28;6100111
28;6100111;19;25;8;26;12;20;7;22;21;2;17;3;16;18;24;10;11;13;6;15;23;4;1;5;9;14
19;25;8;26;12;20;7;22;21;2;17;3;16;18;24;10;11;9;6;15;23;4;1;5;13;14;28;6050732
28;6050732;19;25;8;26;12;20;7;22;21;2;17;3;16;18;24;10;11;9;6;15;23;4;1;5;13;14
19;25;8;15;12;20;7;22;21;2;17;3;16;18;24;10;11;9;6;26;23;4;1;5;13;14;28;6041695
28;6041695;19;25;8;15;12;20;7;22;21;2;17;3;16;18;24;10;11;9;6;26;23;4;1;5;13;14
19;25;8;15;12;20;7;22;21;2;17;3;16;18;4;10;11;9;6;26;23;24;1;5;13;14;28;6037727
28;6037727;19;25;8;15;12;20;7;22;21;2;17;3;16;18;4;10;11;9;6;26;23;24;1;5;13;14
19;25;8;15;12;20;7;22;21;2;17;11;16;18;4;10;3;9;6;26;23;24;1;5;13;14;28;6005947
28;6005947;19;25;8;15;12;20;7;22;21;2;17;11;16;18;4;10;3;9;6;26;23;24;1;5;13;14
19;25;8;15;12;20;7;22;21;2;17;11;16;18;4;14;3;9;6;26;23;24;1;5;13;10;28;5946387
28;5946387;19;25;8;15;12;20;7;22;21;2;17;11;16;18;4;14;3;9;6;26;23;24;1;5;13;10
19;25;8;15;12;20;7;22;21;2;17;11;16;18;4;14;3;9;5;26;23;24;1;6;13;10;28;5758609
28;5758609;19;25;8;15;12;20;7;22;21;2;17;11;16;18;4;14;3;9;5;26;23;24;1;6;13;10
19;25;8;15;12;20;7;22;21;2;17;11;16;18;4;14;3;1;5;26;23;24;9;6;13;10;28;5770291
28;5770291;19;25;8;15;12;20;7;22;21;2;17;11;16;18;4;14;3;1;5;26;23;24;9;6;13;10
19;25;8;15;12;20;7;22;21;2;24;11;16;18;4;14;3;1;5;26;23;17;9;6;13;10;28;5770009
28;5770009;19;25;8;15;12;20;7;22;21;2;24;11;16;18;4;14;3;1;5;26;23;17;9;6;13;10
19;25;8;15;12;20;7;16;21;2;24;11;22;18;4;14;3;1;5;26;23;17;9;6;13;10;28;5779073
28;5779073;19;25;8;15;12;20;7;16;21;2;24;11;22;18;4;14;3;1;5;26;23;17;9;6;13;10
19;25;8;15;12;20;7;18;21;2;24;11;22;16;4;14;3;1;5;26;23;17;9;6;13;10;28;5838564
