"X1";"X29438";"X32";"X6";"X27";"X16";"X31";"X24";"X12";"X18";"X3";"X20";"X9";"X5";"X14";"X8";"X23";"X29";"X17";"X2";"X21";"X19";"X26";"X28";"X13";"X25";"X15";"X1.1";"X22";"X10";"X4";"X7";"X11";"X30"
11;19;27;1;13;14;29;7;30;15;31;4;26;18;23;21;17;25;22;9;10;16;5;28;24;3;32;12;2;8;20;6;24;26716
24;26716;11;19;27;1;13;14;29;7;30;15;31;4;26;18;23;21;17;25;22;9;10;16;5;28;24;3;32;12;2;8;20;6
11;19;27;1;13;14;29;7;30;15;25;4;26;18;23;21;17;31;22;9;10;16;5;28;24;3;32;12;2;8;20;6;24;26336
24;26336;11;19;27;1;13;14;29;7;30;15;25;4;26;18;23;21;17;31;22;9;10;16;5;28;24;3;32;12;2;8;20;6
11;19;27;1;5;14;29;7;30;15;25;4;26;18;23;21;17;31;22;9;10;16;13;28;24;3;32;12;2;8;20;6;24;26056
24;26056;11;19;27;1;5;14;29;7;30;15;25;4;26;18;23;21;17;31;22;9;10;16;13;28;24;3;32;12;2;8;20;6
11;19;27;1;5;14;29;7;30;15;25;4;26;18;23;17;21;31;22;9;10;16;13;28;24;3;32;12;2;8;20;6;24;26056
24;26056;11;19;27;1;5;14;29;7;30;15;25;4;26;18;23;17;21;31;22;9;10;16;13;28;24;3;32;12;2;8;20;6
11;19;27;1;8;14;29;7;30;15;25;4;26;18;23;17;21;31;22;9;10;16;13;28;24;3;32;12;2;5;20;6;24;26636
25;26636;11;19;27;1;8;14;29;7;30;15;25;4;26;18;23;17;21;31;22;9;10;16;13;28;24;3;32;12;2;5;20;6
11;19;27;13;8;14;29;7;30;15;25;4;26;18;23;17;21;31;22;9;10;16;1;28;24;3;32;12;2;5;20;6;25;26596
25;26596;11;19;27;13;8;14;29;7;30;15;25;4;26;18;23;17;21;31;22;9;10;16;1;28;24;3;32;12;2;5;20;6
11;19;27;13;8;14;29;7;30;15;25;4;26;18;23;17;21;31;22;9;10;16;1;28;6;3;32;12;2;5;20;24;25;26676
25;26676;11;19;27;13;8;14;29;7;30;15;25;4;26;18;23;17;21;31;22;9;10;16;1;28;6;3;32;12;2;5;20;24
11;19;27;13;8;14;29;7;30;26;25;4;15;18;23;17;21;31;22;9;10;16;1;28;6;3;32;12;2;5;20;24;25;27954
25;27954;11;19;27;13;8;14;29;7;30;26;25;4;15;18;23;17;21;31;22;9;10;16;1;28;6;3;32;12;2;5;20;24
11;19;27;13;25;14;29;7;30;26;8;4;15;18;23;17;21;31;22;9;10;16;1;28;6;3;32;12;2;5;20;24;25;27644
25;27644;11;19;27;13;25;14;29;7;30;26;8;4;15;18;23;17;21;31;22;9;10;16;1;28;6;3;32;12;2;5;20;24
11;19;27;13;25;14;29;9;30;26;8;4;15;18;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24;25;27604
25;27604;11;19;27;13;25;14;29;9;30;26;8;4;15;18;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24
11;19;27;13;25;26;29;9;30;14;8;4;15;18;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24;25;27032
25;27032;11;19;27;13;25;26;29;9;30;14;8;4;15;18;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24
15;19;27;13;25;26;29;9;30;14;8;4;11;18;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24;25;27112
25;27112;15;19;27;13;25;26;29;9;30;14;8;4;11;18;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24
15;19;27;13;25;26;29;18;30;14;8;4;11;9;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24;25;26944
25;26944;15;19;27;13;25;26;29;18;30;14;8;4;11;9;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24
15;19;27;13;25;26;29;18;30;14;8;21;11;9;23;17;4;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24;25;28068
25;26944;15;19;27;13;25;26;29;18;30;14;8;4;11;9;23;17;21;31;22;7;10;16;1;28;6;3;32;12;2;5;20;24
15;19;27;13;2;26;29;18;30;14;8;4;11;9;23;17;21;31;22;7;10;16;1;28;6;3;32;12;25;5;20;24;25;27244
25;27244;15;19;27;13;2;26;29;18;30;14;8;4;11;9;23;17;21;31;22;7;10;16;1;28;6;3;32;12;25;5;20;24
15;19;27;13;10;26;29;18;30;14;8;4;11;9;23;17;21;31;22;7;2;16;1;28;6;3;32;12;25;5;20;24;25;27604
25;27604;15;19;27;13;10;26;29;18;30;14;8;4;11;9;23;17;21;31;22;7;2;16;1;28;6;3;32;12;25;5;20;24
31;19;27;13;10;26;29;18;30;14;8;4;11;9;23;17;21;15;22;7;2;16;1;28;6;3;32;12;25;5;20;24;25;27374
25;27374;31;19;27;13;10;26;29;18;30;14;8;4;11;9;23;17;21;15;22;7;2;16;1;28;6;3;32;12;25;5;20;24
31;19;27;13;10;26;29;18;30;14;1;4;11;9;23;17;21;15;22;7;2;16;8;28;6;3;32;12;25;5;20;24;25;27414
25;27414;31;19;27;13;10;26;29;18;30;14;1;4;11;9;23;17;21;15;22;7;2;16;8;28;6;3;32;12;25;5;20;24
31;1;27;13;10;26;29;18;30;14;19;4;11;9;23;17;21;15;22;7;2;16;8;28;6;3;32;12;25;5;20;24;25;27644
25;27644;31;1;27;13;10;26;29;18;30;14;19;4;11;9;23;17;21;15;22;7;2;16;8;28;6;3;32;12;25;5;20;24
5;1;27;13;10;26;29;18;30;14;19;4;11;9;23;17;21;15;22;7;2;16;8;28;6;3;32;12;25;31;20;24;25;27652
25;27652;5;1;27;13;10;26;29;18;30;14;19;4;11;9;23;17;21;15;22;7;2;16;8;28;6;3;32;12;25;31;20;24
5;1;27;13;10;26;28;18;30;14;19;4;11;9;23;17;21;15;22;7;2;16;8;29;6;3;32;12;25;31;20;24;25;27812
25;27812;5;1;27;13;10;26;28;18;30;14;19;4;11;9;23;17;21;15;22;7;2;16;8;29;6;3;32;12;25;31;20;24
5;1;27;22;10;26;28;18;30;14;19;4;11;9;23;17;21;15;13;7;2;16;8;29;6;3;32;12;25;31;20;24;25;26454
25;26454;5;1;27;22;10;26;28;18;30;14;19;4;11;9;23;17;21;15;13;7;2;16;8;29;6;3;32;12;25;31;20;24
26;1;27;22;10;5;28;18;30;14;19;4;11;9;23;17;21;15;13;7;2;16;8;29;6;3;32;12;25;31;20;24;25;26064
25;26064;26;1;27;22;10;5;28;18;30;14;19;4;11;9;23;17;21;15;13;7;2;16;8;29;6;3;32;12;25;31;20;24
26;1;27;22;10;5;28;18;30;14;19;4;11;9;2;17;21;15;13;7;23;16;8;29;6;3;32;12;25;31;20;24;25;25404
25;25404;26;1;27;22;10;5;28;18;30;14;19;4;11;9;2;17;21;15;13;7;23;16;8;29;6;3;32;12;25;31;20;24
26;1;27;22;10;5;28;18;30;14;19;4;11;9;2;17;21;15;13;7;23;16;6;29;8;3;32;12;25;31;20;24;25;25204
26;25204;26;1;27;22;10;5;28;18;30;14;19;4;11;9;2;17;21;15;13;7;23;16;6;29;8;3;32;12;25;31;20;24
26;1;27;22;10;5;28;18;30;14;19;4;11;9;2;17;8;15;13;7;23;16;6;29;21;3;32;12;25;31;20;24;26;25972
26;25972;26;1;27;22;10;5;28;18;30;14;19;4;11;9;2;17;8;15;13;7;23;16;6;29;21;3;32;12;25;31;20;24
26;8;27;22;10;5;28;18;30;14;19;4;11;9;2;17;1;15;13;7;23;16;6;29;21;3;32;12;25;31;20;24;26;25852
26;25852;26;8;27;22;10;5;28;18;30;14;19;4;11;9;2;17;1;15;13;7;23;16;6;29;21;3;32;12;25;31;20;24
26;8;27;22;10;5;28;18;30;14;19;4;11;9;2;17;24;15;13;7;23;16;6;29;21;3;32;12;25;31;20;1;26;25428
26;25428;26;8;27;22;10;5;28;18;30;14;19;4;11;9;2;17;24;15;13;7;23;16;6;29;21;3;32;12;25;31;20;1
26;8;27;3;10;5;28;18;30;14;19;4;11;9;2;17;24;15;13;7;23;16;6;29;21;22;32;12;25;31;20;1;26;25114
26;25114;26;8;27;3;10;5;28;18;30;14;19;4;11;9;2;17;24;15;13;7;23;16;6;29;21;22;32;12;25;31;20;1
26;8;27;3;10;5;28;18;30;14;19;4;11;9;2;17;24;15;16;7;23;13;6;29;21;22;32;12;25;31;20;1;26;25334
26;25334;26;8;27;3;10;5;28;18;30;14;19;4;11;9;2;17;24;15;16;7;23;13;6;29;21;22;32;12;25;31;20;1
26;8;27;3;10;5;28;18;30;16;19;4;11;9;2;17;24;15;14;7;23;13;6;29;21;22;32;12;25;31;20;1;26;25054
26;25054;26;8;27;3;10;5;28;18;30;16;19;4;11;9;2;17;24;15;14;7;23;13;6;29;21;22;32;12;25;31;20;1
26;8;27;3;10;28;5;18;30;16;19;4;11;9;2;17;24;15;14;7;23;13;6;29;21;22;32;12;25;31;20;1;26;25402
26;25402;26;8;27;3;10;28;5;18;30;16;19;4;11;9;2;17;24;15;14;7;23;13;6;29;21;22;32;12;25;31;20;1
26;8;27;19;10;28;5;18;30;16;3;4;11;9;2;17;24;15;14;7;23;13;6;29;21;22;32;12;25;31;20;1;26;25356
26;25356;26;8;27;19;10;28;5;18;30;16;3;4;11;9;2;17;24;15;14;7;23;13;6;29;21;22;32;12;25;31;20;1
26;8;27;19;10;28;5;18;30;16;3;4;11;9;2;14;24;15;17;7;23;13;6;29;21;22;32;12;25;31;20;1;26;25008
26;25008;26;8;27;19;10;28;5;18;30;16;3;4;11;9;2;14;24;15;17;7;23;13;6;29;21;22;32;12;25;31;20;1
26;8;27;19;10;28;5;18;30;29;3;4;11;9;2;14;24;15;17;7;23;13;6;16;21;22;32;12;25;31;20;1;26;26010
26;26010;26;8;27;19;10;28;5;18;30;29;3;4;11;9;2;14;24;15;17;7;23;13;6;16;21;22;32;12;25;31;20;1
26;8;27;19;10;28;5;18;30;7;3;4;11;9;2;14;24;15;17;29;23;13;6;16;21;22;32;12;25;31;20;1;26;25668
26;25668;26;8;27;19;10;28;5;18;30;7;3;4;11;9;2;14;24;15;17;29;23;13;6;16;21;22;32;12;25;31;20;1
26;8;27;19;10;28;5;18;30;7;3;4;11;9;2;14;24;15;17;29;23;13;6;16;21;22;32;12;31;25;20;1;26;25528
26;25528;26;8;27;19;10;28;5;18;30;7;3;4;11;9;2;14;24;15;17;29;23;13;6;16;21;22;32;12;31;25;20;1
26;8;27;19;10;28;5;18;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;31;25;20;1;26;25298
26;25298;26;8;27;19;10;28;5;18;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;31;25;20;1
26;8;27;31;10;28;5;18;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;19;25;20;1;26;25538
26;25538;26;8;27;31;10;28;5;18;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;19;25;20;1
26;8;27;31;10;28;5;18;14;7;3;4;12;9;2;30;24;15;17;29;23;13;6;16;21;22;32;11;19;25;20;1;26;25778
26;25538;26;8;27;31;10;28;5;18;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;19;25;20;1
19;8;27;31;10;28;5;18;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;26;25;20;1;26;25838
26;25838;19;8;27;31;10;28;5;18;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;26;25;20;1
19;8;27;31;10;28;5;25;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;26;18;20;1;26;25678
26;25678;19;8;27;31;10;28;5;25;14;7;3;4;11;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;26;18;20;1
19;8;27;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;26;18;20;1;26;26546
26;26546;19;8;27;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;23;13;6;16;21;22;32;12;26;18;20;1
19;22;27;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;23;13;6;16;21;8;32;12;26;18;20;1;26;27160
26;27160;19;22;27;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;23;13;6;16;21;8;32;12;26;18;20;1
19;22;27;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;23;13;6;21;16;8;32;12;26;18;20;1;26;26276
27;26276;19;22;27;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;23;13;6;21;16;8;32;12;26;18;20;1
19;22;27;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;16;8;32;23;26;18;20;1;27;26494
27;26494;19;22;27;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;16;8;32;23;26;18;20;1
19;22;16;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;27;8;32;23;26;18;20;1;27;27216
27;27216;19;22;16;31;10;28;5;11;14;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;27;8;32;23;26;18;20;1
19;22;16;31;10;28;5;11;8;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;27;14;32;23;26;18;20;1;27;27216
27;27216;19;22;16;31;10;28;5;11;8;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;27;14;32;23;26;18;20;1
19;22;16;31;10;1;5;11;8;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;27;14;32;23;26;18;20;28;27;27578
27;27578;19;22;16;31;10;1;5;11;8;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;27;14;32;23;26;18;20;28
19;22;16;31;10;1;5;8;11;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;27;14;32;23;26;18;20;28;27;27538
27;27538;19;22;16;31;10;1;5;8;11;7;3;4;25;9;2;30;24;15;17;29;12;13;6;21;27;14;32;23;26;18;20;28
19;22;16;31;10;1;5;8;11;7;3;4;25;9;2;30;24;28;17;29;12;13;6;21;27;14;32;23;26;18;20;15;27;27692
27;27692;19;22;16;31;10;1;5;8;11;7;3;4;25;9;2;30;24;28;17;29;12;13;6;21;27;14;32;23;26;18;20;15
19;22;16;31;10;1;5;8;11;7;3;4;25;9;2;30;24;29;17;28;12;13;6;21;27;14;32;23;26;18;20;15;27;27332
27;27332;19;22;16;31;10;1;5;8;11;7;3;4;25;9;2;30;24;29;17;28;12;13;6;21;27;14;32;23;26;18;20;15
19;22;16;31;10;1;5;8;4;7;3;11;25;9;2;30;24;29;17;28;12;13;6;21;27;14;32;23;26;18;20;15;27;27392
27;27392;19;22;16;31;10;1;5;8;4;7;3;11;25;9;2;30;24;29;17;28;12;13;6;21;27;14;32;23;26;18;20;15
19;22;16;31;10;1;5;8;4;7;3;11;25;9;2;30;24;29;17;28;12;13;6;15;27;14;32;23;26;18;20;21;27;27548
27;27548;19;22;16;31;10;1;5;8;4;7;3;11;25;9;2;30;24;29;17;28;12;13;6;15;27;14;32;23;26;18;20;21
19;22;16;31;10;1;5;8;4;7;3;20;25;9;2;30;24;29;17;28;12;13;6;15;27;14;32;23;26;18;11;21;27;28144
27;28144;19;22;16;31;10;1;5;8;4;7;3;20;25;9;2;30;24;29;17;28;12;13;6;15;27;14;32;23;26;18;11;21
28;22;16;31;10;1;5;8;4;7;3;20;25;9;2;30;24;29;17;19;12;13;6;15;27;14;32;23;26;18;11;21;27;28264
27;28264;28;22;16;31;10;1;5;8;4;7;3;20;25;9;2;30;24;29;17;19;12;13;6;15;27;14;32;23;26;18;11;21
28;22;16;31;10;1;30;8;4;7;3;20;25;9;2;5;24;29;17;19;12;13;6;15;27;14;32;23;26;18;11;21;27;28622
27;28622;28;22;16;31;10;1;30;8;4;7;3;20;25;9;2;5;24;29;17;19;12;13;6;15;27;14;32;23;26;18;11;21
28;22;16;31;10;1;29;8;4;7;3;20;25;9;2;5;24;30;17;19;12;13;6;15;27;14;32;23;26;18;11;21;27;29062
27;29062;28;22;16;31;10;1;29;8;4;7;3;20;25;9;2;5;24;30;17;19;12;13;6;15;27;14;32;23;26;18;11;21
28;22;16;17;10;1;29;8;4;7;3;20;25;9;2;5;24;30;31;19;12;13;6;15;27;14;32;23;26;18;11;21;27;29122
27;29122;28;22;16;17;10;1;29;8;4;7;3;20;25;9;2;5;24;30;31;19;12;13;6;15;27;14;32;23;26;18;11;21
28;22;16;17;10;1;29;8;4;7;3;20;25;9;2;5;24;30;31;19;12;13;32;15;27;14;6;23;26;18;11;21;27;29488
27;29488;28;22;16;17;10;1;29;8;4;7;3;20;25;9;2;5;24;30;31;19;12;13;32;15;27;14;6;23;26;18;11;21
28;7;16;17;10;1;29;8;4;22;3;20;25;9;2;5;24;30;31;19;12;13;32;15;27;14;6;23;26;18;11;21;27;28832
27;28832;28;7;16;17;10;1;29;8;4;22;3;20;25;9;2;5;24;30;31;19;12;13;32;15;27;14;6;23;26;18;11;21
28;7;16;17;10;1;29;8;4;22;3;20;25;9;2;5;24;30;14;19;12;13;32;15;27;31;6;23;26;18;11;21;27;29136
27;29136;28;7;16;17;10;1;29;8;4;22;3;20;25;9;2;5;24;30;14;19;12;13;32;15;27;31;6;23;26;18;11;21
28;7;16;17;10;1;29;8;4;22;3;20;25;9;21;5;24;30;14;19;12;13;32;15;27;31;6;23;26;18;11;2;27;29062
27;29062;28;7;16;17;10;1;29;8;4;22;3;20;25;9;21;5;24;30;14;19;12;13;32;15;27;31;6;23;26;18;11;2
28;7;16;17;10;1;29;8;30;22;3;20;25;9;21;5;24;4;14;19;12;13;32;15;27;31;6;23;26;18;11;2;27;28566
27;28566;28;7;16;17;10;1;29;8;30;22;3;20;25;9;21;5;24;4;14;19;12;13;32;15;27;31;6;23;26;18;11;2
3;7;16;17;10;1;29;8;30;22;28;20;25;9;21;5;24;4;14;19;12;13;32;15;27;31;6;23;26;18;11;2;27;28474
28;28474;3;7;16;17;10;1;29;8;30;22;28;20;25;9;21;5;24;4;14;19;12;13;32;15;27;31;6;23;26;18;11;2
3;7;16;17;10;1;29;8;30;22;28;20;25;9;21;5;24;4;14;19;12;13;32;27;15;31;6;23;26;18;11;2;28;28366
28;28366;3;7;16;17;10;1;29;8;30;22;28;20;25;9;21;5;24;4;14;19;12;13;32;27;15;31;6;23;26;18;11;2
3;7;16;17;10;1;29;8;30;9;28;20;25;22;21;5;24;4;14;19;12;13;32;27;15;31;6;23;26;18;11;2;28;28636
28;28636;3;7;16;17;10;1;29;8;30;9;28;20;25;22;21;5;24;4;14;19;12;13;32;27;15;31;6;23;26;18;11;2
3;7;16;17;10;1;29;8;30;9;28;20;25;22;21;5;14;4;24;19;12;13;32;27;15;31;6;23;26;18;11;2;28;28376
28;28376;3;7;16;17;10;1;29;8;30;9;28;20;25;22;21;5;14;4;24;19;12;13;32;27;15;31;6;23;26;18;11;2
3;7;16;9;10;1;29;8;30;17;28;20;25;22;21;5;14;4;24;19;12;13;32;27;15;31;6;23;26;18;11;2;28;27596
28;27596;3;7;16;9;10;1;29;8;30;17;28;20;25;22;21;5;14;4;24;19;12;13;32;27;15;31;6;23;26;18;11;2
3;7;16;9;10;1;29;8;30;17;28;20;24;22;21;5;14;4;25;19;12;13;32;27;15;31;6;23;26;18;11;2;28;27596
28;27596;3;7;16;9;10;1;29;8;30;17;28;20;24;22;21;5;14;4;25;19;12;13;32;27;15;31;6;23;26;18;11;2
3;7;16;9;10;1;29;8;30;17;14;20;24;22;21;5;28;4;25;19;12;13;32;27;15;31;6;23;26;18;11;2;28;28056
28;28056;3;7;16;9;10;1;29;8;30;17;14;20;24;22;21;5;28;4;25;19;12;13;32;27;15;31;6;23;26;18;11;2
3;7;16;9;10;1;29;8;30;17;14;20;24;22;21;5;28;4;25;19;12;13;32;27;15;2;6;23;26;18;11;31;28;26788
28;26788;3;7;16;9;10;1;29;8;30;17;14;20;24;22;21;5;28;4;25;19;12;13;32;27;15;2;6;23;26;18;11;31
3;7;16;9;10;1;29;8;30;17;5;20;24;22;21;14;28;4;25;19;12;13;32;27;15;2;6;23;26;18;11;31;28;26828
28;26828;3;7;16;9;10;1;29;8;30;17;5;20;24;22;21;14;28;4;25;19;12;13;32;27;15;2;6;23;26;18;11;31
3;7;16;9;10;1;29;8;30;17;5;20;13;22;21;14;28;4;25;19;12;24;32;27;15;2;6;23;26;18;11;31;28;27758
28;27758;3;7;16;9;10;1;29;8;30;17;5;20;13;22;21;14;28;4;25;19;12;24;32;27;15;2;6;23;26;18;11;31
3;7;16;9;10;1;29;8;22;17;5;20;13;30;21;14;28;4;25;19;12;24;32;27;15;2;6;23;26;18;11;31;28;28038
28;28038;3;7;16;9;10;1;29;8;22;17;5;20;13;30;21;14;28;4;25;19;12;24;32;27;15;2;6;23;26;18;11;31
3;7;16;9;2;1;29;8;22;17;5;20;13;30;21;14;28;4;25;19;12;24;32;27;15;10;6;23;26;18;11;31;28;28278
28;28278;3;7;16;9;2;1;29;8;22;17;5;20;13;30;21;14;28;4;25;19;12;24;32;27;15;10;6;23;26;18;11;31
3;7;16;9;2;1;29;8;22;31;5;20;13;30;21;14;28;4;25;19;12;24;32;27;15;10;6;23;26;18;11;17;28;28018
28;28018;3;7;16;9;2;1;29;8;22;31;5;20;13;30;21;14;28;4;25;19;12;24;32;27;15;10;6;23;26;18;11;17
3;7;16;9;2;1;29;8;22;31;5;20;13;30;21;14;28;4;25;19;12;17;32;27;15;10;6;23;26;18;11;24;28;28178
28;28178;3;7;16;9;2;1;29;8;22;31;5;20;13;30;21;14;28;4;25;19;12;17;32;27;15;10;6;23;26;18;11;24
3;8;16;9;2;1;29;7;22;31;5;20;13;30;21;14;28;4;25;19;12;17;32;27;15;10;6;23;26;18;11;24;28;28358
28;28358;3;8;16;9;2;1;29;7;22;31;5;20;13;30;21;14;28;4;25;19;12;17;32;27;15;10;6;23;26;18;11;24
3;8;16;9;2;20;29;7;22;31;5;1;13;30;21;14;28;4;25;19;12;17;32;27;15;10;6;23;26;18;11;24;28;28092
28;28092;3;8;16;9;2;20;29;7;22;31;5;1;13;30;21;14;28;4;25;19;12;17;32;27;15;10;6;23;26;18;11;24
3;8;16;9;2;20;29;7;22;1;5;31;13;30;21;14;28;4;25;19;12;17;32;27;15;10;6;23;26;18;11;24;28;28934
28;28934;3;8;16;9;2;20;29;7;22;1;5;31;13;30;21;14;28;4;25;19;12;17;32;27;15;10;6;23;26;18;11;24
3;8;19;9;2;20;29;7;22;1;5;31;13;30;21;14;28;4;25;16;12;17;32;27;15;10;6;23;26;18;11;24;28;28928
28;28928;3;8;19;9;2;20;29;7;22;1;5;31;13;30;21;14;28;4;25;16;12;17;32;27;15;10;6;23;26;18;11;24
3;5;19;9;2;20;29;7;22;1;8;31;13;30;21;14;28;4;25;16;12;17;32;27;15;10;6;23;26;18;11;24;28;29188
28;29188;3;5;19;9;2;20;29;7;22;1;8;31;13;30;21;14;28;4;25;16;12;17;32;27;15;10;6;23;26;18;11;24
3;5;19;9;2;20;29;21;22;1;8;31;13;30;7;14;28;4;25;16;12;17;32;27;15;10;6;23;26;18;11;24;28;29394
28;29394;3;5;19;9;2;20;29;21;22;1;8;31;13;30;7;14;28;4;25;16;12;17;32;27;15;10;6;23;26;18;11;24
3;5;19;9;2;20;29;21;22;1;8;31;13;30;7;14;28;23;25;16;12;17;32;27;15;10;6;4;26;18;11;24;28;28764
29;28764;3;5;19;9;2;20;29;21;22;1;8;31;13;30;7;14;28;23;25;16;12;17;32;27;15;10;6;4;26;18;11;24
3;5;6;9;2;20;29;21;22;1;8;31;13;30;7;14;28;23;25;16;12;17;32;27;15;10;19;4;26;18;11;24;29;27966
29;27966;3;5;6;9;2;20;29;21;22;1;8;31;13;30;7;14;28;23;25;16;12;17;32;27;15;10;19;4;26;18;11;24
3;32;6;9;2;20;29;21;22;1;8;31;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;4;26;18;11;24;29;28454
29;28454;3;32;6;9;2;20;29;21;22;1;8;31;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;4;26;18;11;24
3;32;22;9;2;20;29;21;6;1;8;31;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;4;26;18;11;24;29;28638
29;28638;3;32;22;9;2;20;29;21;6;1;8;31;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;4;26;18;11;24
3;32;22;31;2;20;29;21;6;1;8;9;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;4;26;18;11;24;29;28264
29;28264;3;32;22;31;2;20;29;21;6;1;8;9;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;4;26;18;11;24
3;32;22;4;2;20;29;21;6;1;8;9;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;31;26;18;11;24;29;28694
29;28694;3;32;22;4;2;20;29;21;6;1;8;9;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;31;26;18;11;24
3;32;31;4;2;20;29;21;6;1;8;9;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;22;26;18;11;24;29;28714
29;28714;3;32;31;4;2;20;29;21;6;1;8;9;13;30;7;14;28;23;25;16;12;17;5;27;15;10;19;22;26;18;11;24
3;32;31;4;2;20;29;21;6;1;8;9;13;30;7;14;28;23;25;16;12;17;5;10;15;27;19;22;26;18;11;24;29;28394
29;28394;3;32;31;4;2;20;29;21;6;1;8;9;13;30;7;14;28;23;25;16;12;17;5;10;15;27;19;22;26;18;11;24
3;32;31;4;2;20;29;17;6;1;8;9;13;30;7;14;28;23;25;16;12;21;5;10;15;27;19;22;26;18;11;24;29;28454
29;28454;3;32;31;4;2;20;29;17;6;1;8;9;13;30;7;14;28;23;25;16;12;21;5;10;15;27;19;22;26;18;11;24
3;32;31;4;2;20;29;17;6;1;8;9;13;30;7;14;28;26;25;16;12;21;5;10;15;27;19;22;23;18;11;24;29;28614
29;28614;3;32;31;4;2;20;29;17;6;1;8;9;13;30;7;14;28;26;25;16;12;21;5;10;15;27;19;22;23;18;11;24
3;32;31;4;2;20;29;17;6;1;8;9;13;22;7;14;28;26;25;16;12;21;5;10;15;27;19;30;23;18;11;24;29;28814
29;28814;3;32;31;4;2;20;29;17;6;1;8;9;13;22;7;14;28;26;25;16;12;21;5;10;15;27;19;30;23;18;11;24
3;24;31;4;2;20;29;17;6;1;8;9;13;22;7;14;28;26;25;16;12;21;5;10;15;27;19;30;23;18;11;32;29;28494
29;28494;3;24;31;4;2;20;29;17;6;1;8;9;13;22;7;14;28;26;25;16;12;21;5;10;15;27;19;30;23;18;11;32
3;24;31;4;2;20;9;17;6;1;8;29;13;22;7;14;28;26;25;16;12;21;5;10;15;27;19;30;23;18;11;32;29;27492
29;27492;3;24;31;4;2;20;9;17;6;1;8;29;13;22;7;14;28;26;25;16;12;21;5;10;15;27;19;30;23;18;11;32
3;24;31;4;2;20;9;17;6;1;8;27;13;22;7;14;28;26;25;16;12;21;5;10;15;29;19;30;23;18;11;32;29;28652
29;28652;3;24;31;4;2;20;9;17;6;1;8;27;13;22;7;14;28;26;25;16;12;21;5;10;15;29;19;30;23;18;11;32
3;24;31;4;2;20;9;17;6;1;8;27;13;22;7;14;28;26;25;16;12;15;5;10;21;29;19;30;23;18;11;32;29;28318
29;28318;3;24;31;4;2;20;9;17;6;1;8;27;13;22;7;14;28;26;25;16;12;15;5;10;21;29;19;30;23;18;11;32
3;24;31;4;2;20;13;17;6;1;8;27;9;22;7;14;28;26;25;16;12;15;5;10;21;29;19;30;23;18;11;32;29;28618
29;28618;3;24;31;4;2;20;13;17;6;1;8;27;9;22;7;14;28;26;25;16;12;15;5;10;21;29;19;30;23;18;11;32
