"X1";"X26600";"X9";"X14";"X25";"X7";"X23";"X26";"X22";"X12";"X3";"X13";"X5";"X16";"X2";"X6";"X27";"X28";"X32";"X21";"X10";"X20";"X8";"X24";"X31";"X29";"X17";"X18";"X19";"X1.1";"X4";"X11";"X15";"X30"
22;29;26;1;31;17;13;6;20;32;11;24;14;23;9;30;5;3;27;28;15;8;4;18;10;21;12;25;7;16;19;2;37;27020
37;27020;22;29;26;1;31;17;13;6;20;32;11;24;14;23;9;30;5;3;27;28;15;8;4;18;10;21;12;25;7;16;19;2
22;29;26;1;31;17;13;6;20;32;11;24;14;23;28;30;5;3;27;9;15;8;4;18;10;21;12;25;7;16;19;2;37;26866
37;26866;22;29;26;1;31;17;13;6;20;32;11;24;14;23;28;30;5;3;27;9;15;8;4;18;10;21;12;25;7;16;19;2
22;29;21;1;31;17;13;6;20;32;11;24;14;23;28;30;5;3;27;9;15;8;4;18;10;26;12;25;7;16;19;2;37;26546
37;26546;22;29;21;1;31;17;13;6;20;32;11;24;14;23;28;30;5;3;27;9;15;8;4;18;10;26;12;25;7;16;19;2
22;29;21;1;31;17;13;6;20;32;23;24;14;11;28;30;5;3;27;9;15;8;4;18;10;26;12;25;7;16;19;2;37;26046
37;26046;22;29;21;1;31;17;13;6;20;32;23;24;14;11;28;30;5;3;27;9;15;8;4;18;10;26;12;25;7;16;19;2
11;29;21;1;31;17;13;6;20;32;23;24;14;22;28;30;5;3;27;9;15;8;4;18;10;26;12;25;7;16;19;2;37;27050
38;27050;11;29;21;1;31;17;13;6;20;32;23;24;14;22;28;30;5;3;27;9;15;8;4;18;10;26;12;25;7;16;19;2
11;29;21;1;31;17;4;6;20;32;23;24;14;22;28;30;5;3;27;9;15;8;13;18;10;26;12;25;7;16;19;2;38;27850
38;27850;11;29;21;1;31;17;4;6;20;32;23;24;14;22;28;30;5;3;27;9;15;8;13;18;10;26;12;25;7;16;19;2
11;29;21;1;31;17;4;6;20;5;23;24;14;22;28;30;32;3;27;9;15;8;13;18;10;26;12;25;7;16;19;2;38;27976
38;27976;11;29;21;1;31;17;4;6;20;5;23;24;14;22;28;30;32;3;27;9;15;8;13;18;10;26;12;25;7;16;19;2
11;29;21;1;31;17;4;6;20;5;23;24;14;22;8;30;32;3;27;9;15;28;13;18;10;26;12;25;7;16;19;2;38;28412
38;28412;11;29;21;1;31;17;4;6;20;5;23;24;14;22;8;30;32;3;27;9;15;28;13;18;10;26;12;25;7;16;19;2
11;29;21;1;31;17;4;6;15;5;23;24;14;22;8;30;32;3;27;9;20;28;13;18;10;26;12;25;7;16;19;2;38;28184
38;28184;11;29;21;1;31;17;4;6;15;5;23;24;14;22;8;30;32;3;27;9;20;28;13;18;10;26;12;25;7;16;19;2
11;29;21;1;31;17;12;6;15;5;23;24;14;22;8;30;32;3;27;9;20;28;13;18;10;26;4;25;7;16;19;2;38;27344
38;27344;11;29;21;1;31;17;12;6;15;5;23;24;14;22;8;30;32;3;27;9;20;28;13;18;10;26;4;25;7;16;19;2
11;29;21;1;31;17;30;6;15;5;23;24;14;22;8;12;32;3;27;9;20;28;13;18;10;26;4;25;7;16;19;2;38;27882
38;27882;11;29;21;1;31;17;30;6;15;5;23;24;14;22;8;12;32;3;27;9;20;28;13;18;10;26;4;25;7;16;19;2
11;29;21;18;31;17;30;6;15;5;23;24;14;22;8;12;32;3;27;9;20;28;13;1;10;26;4;25;7;16;19;2;38;27024
38;27024;11;29;21;18;31;17;30;6;15;5;23;24;14;22;8;12;32;3;27;9;20;28;13;1;10;26;4;25;7;16;19;2
11;29;21;18;31;17;30;6;15;5;23;24;14;22;8;12;32;3;27;9;26;28;13;1;10;20;4;25;7;16;19;2;38;26904
38;26904;11;29;21;18;31;17;30;6;15;5;23;24;14;22;8;12;32;3;27;9;26;28;13;1;10;20;4;25;7;16;19;2
11;29;21;18;31;17;30;6;15;5;23;24;10;22;8;12;32;3;27;9;26;28;13;1;14;20;4;25;7;16;19;2;38;26864
38;26864;11;29;21;18;31;17;30;6;15;5;23;24;10;22;8;12;32;3;27;9;26;28;13;1;14;20;4;25;7;16;19;2
11;29;21;18;31;17;30;6;15;5;23;24;7;22;8;12;32;3;27;9;26;28;13;1;14;20;4;25;10;16;19;2;38;26624
38;26624;11;29;21;18;31;17;30;6;15;5;23;24;7;22;8;12;32;3;27;9;26;28;13;1;14;20;4;25;10;16;19;2
11;29;21;18;31;32;30;6;15;5;23;24;7;22;8;12;17;3;27;9;26;28;13;1;14;20;4;25;10;16;19;2;38;26824
38;26824;11;29;21;18;31;32;30;6;15;5;23;24;7;22;8;12;17;3;27;9;26;28;13;1;14;20;4;25;10;16;19;2
11;29;21;18;31;32;30;6;15;5;23;4;7;22;8;12;17;3;27;9;26;28;13;1;14;20;24;25;10;16;19;2;38;27580
38;27580;11;29;21;18;31;32;30;6;15;5;23;4;7;22;8;12;17;3;27;9;26;28;13;1;14;20;24;25;10;16;19;2
11;26;21;18;31;32;30;6;15;5;23;4;7;22;8;12;17;3;27;9;29;28;13;1;14;20;24;25;10;16;19;2;38;27180
38;27180;11;26;21;18;31;32;30;6;15;5;23;4;7;22;8;12;17;3;27;9;29;28;13;1;14;20;24;25;10;16;19;2
11;26;21;18;31;32;30;6;15;5;23;4;7;22;12;8;17;3;27;9;29;28;13;1;14;20;24;25;10;16;19;2;38;27040
38;27040;11;26;21;18;31;32;30;6;15;5;23;4;7;22;12;8;17;3;27;9;29;28;13;1;14;20;24;25;10;16;19;2
11;26;21;18;31;32;30;6;15;5;23;4;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;25;10;16;19;2;38;26696
38;26696;11;26;21;18;31;32;30;6;15;5;23;4;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;25;10;16;19;2
11;26;21;18;31;32;30;6;15;5;23;19;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;25;10;16;4;2;38;26048
38;26048;11;26;21;18;31;32;30;6;15;5;23;19;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;25;10;16;4;2
11;26;21;18;31;32;30;6;15;5;23;19;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;10;25;16;4;2;38;25886
38;25886;11;26;21;18;31;32;30;6;15;5;23;19;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;10;25;16;4;2
11;26;21;32;31;18;30;6;15;5;23;19;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;10;25;16;4;2;38;25646
38;25646;11;26;21;32;31;18;30;6;15;5;23;19;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;10;25;16;4;2
11;26;21;32;6;18;30;31;15;5;23;19;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;10;25;16;4;2;38;25708
38;25708;11;26;21;32;6;18;30;31;15;5;23;19;22;7;12;8;17;3;27;9;29;28;13;1;14;20;24;10;25;16;4;2
11;26;21;32;6;18;30;31;15;5;23;19;22;7;12;8;17;14;27;9;29;28;13;1;3;20;24;10;25;16;4;2;38;26108
39;26108;11;26;21;32;6;18;30;31;15;5;23;19;22;7;12;8;17;14;27;9;29;28;13;1;3;20;24;10;25;16;4;2
1;26;21;32;6;18;30;31;15;5;23;19;22;7;12;8;17;14;27;9;29;28;13;11;3;20;24;10;25;16;4;2;39;26788
39;26788;1;26;21;32;6;18;30;31;15;5;23;19;22;7;12;8;17;14;27;9;29;28;13;11;3;20;24;10;25;16;4;2
1;26;21;32;6;18;30;31;15;5;23;19;22;7;12;8;17;14;20;9;29;28;13;11;3;27;24;10;25;16;4;2;39;26348
39;26348;1;26;21;32;6;18;30;31;15;5;23;19;22;7;12;8;17;14;20;9;29;28;13;11;3;27;24;10;25;16;4;2
1;26;21;32;6;18;30;31;15;5;23;19;27;7;12;8;17;14;20;9;29;28;13;11;3;22;24;10;25;16;4;2;39;26108
39;26108;1;26;21;32;6;18;30;31;15;5;23;19;27;7;12;8;17;14;20;9;29;28;13;11;3;22;24;10;25;16;4;2
1;26;21;32;6;18;30;31;15;5;23;19;27;7;12;8;17;14;9;20;29;28;13;11;3;22;24;10;25;16;4;2;39;26316
39;26316;1;26;21;32;6;18;30;31;15;5;23;19;27;7;12;8;17;14;9;20;29;28;13;11;3;22;24;10;25;16;4;2
1;26;21;32;6;18;30;31;15;5;29;19;27;7;12;8;17;14;9;20;23;28;13;11;3;22;24;10;25;16;4;2;39;27396
39;27396;1;26;21;32;6;18;30;31;15;5;29;19;27;7;12;8;17;14;9;20;23;28;13;11;3;22;24;10;25;16;4;2
1;26;21;32;6;18;30;31;15;3;29;19;27;7;12;8;17;14;9;20;23;28;13;11;5;22;24;10;25;16;4;2;39;27496
39;27496;1;26;21;32;6;18;30;31;15;3;29;19;27;7;12;8;17;14;9;20;23;28;13;11;5;22;24;10;25;16;4;2
1;26;21;32;6;18;30;31;15;3;29;19;27;7;12;8;17;14;9;20;23;28;11;13;5;22;24;10;25;16;4;2;39;27036
39;27036;1;26;21;32;6;18;30;31;15;3;29;19;27;7;12;8;17;14;9;20;23;28;11;13;5;22;24;10;25;16;4;2
1;26;21;28;6;18;30;31;15;3;29;19;27;7;12;8;17;14;9;20;23;32;11;13;5;22;24;10;25;16;4;2;39;26916
39;26916;1;26;21;28;6;18;30;31;15;3;29;19;27;7;12;8;17;14;9;20;23;32;11;13;5;22;24;10;25;16;4;2
1;26;21;28;20;18;30;31;15;3;29;19;27;7;12;8;17;14;9;6;23;32;11;13;5;22;24;10;25;16;4;2;39;26930
39;26930;1;26;21;28;20;18;30;31;15;3;29;19;27;7;12;8;17;14;9;6;23;32;11;13;5;22;24;10;25;16;4;2
1;11;21;28;20;18;30;31;15;3;29;19;27;7;12;8;17;14;9;6;23;32;26;13;5;22;24;10;25;16;4;2;39;27234
39;27234;1;11;21;28;20;18;30;31;15;3;29;19;27;7;12;8;17;14;9;6;23;32;26;13;5;22;24;10;25;16;4;2
1;11;21;28;20;18;27;31;15;3;29;19;30;7;12;8;17;14;9;6;23;32;26;13;5;22;24;10;25;16;4;2;39;26914
39;26914;1;11;21;28;20;18;27;31;15;3;29;19;30;7;12;8;17;14;9;6;23;32;26;13;5;22;24;10;25;16;4;2
1;11;21;28;20;18;27;31;15;3;29;19;30;7;12;8;17;14;9;6;23;32;26;13;5;22;24;2;25;16;4;10;39;26994
39;26994;1;11;21;28;20;18;27;31;15;3;29;19;30;7;12;8;17;14;9;6;23;32;26;13;5;22;24;2;25;16;4;10
1;30;21;28;20;18;27;31;15;3;29;19;11;7;12;8;17;14;9;6;23;32;26;13;5;22;24;2;25;16;4;10;39;26252
39;26252;1;30;21;28;20;18;27;31;15;3;29;19;11;7;12;8;17;14;9;6;23;32;26;13;5;22;24;2;25;16;4;10
1;30;21;28;20;18;27;26;15;3;29;19;11;7;12;8;17;14;9;6;23;32;31;13;5;22;24;2;25;16;4;10;39;26212
39;26212;1;30;21;28;20;18;27;26;15;3;29;19;11;7;12;8;17;14;9;6;23;32;31;13;5;22;24;2;25;16;4;10
1;30;21;28;20;18;27;26;15;3;29;19;11;7;12;8;17;14;9;6;22;32;31;13;5;23;24;2;25;16;4;10;39;26312
39;26312;1;30;21;28;20;18;27;26;15;3;29;19;11;7;12;8;17;14;9;6;22;32;31;13;5;23;24;2;25;16;4;10
1;30;21;28;20;18;27;26;15;3;29;32;11;7;12;8;17;14;9;6;22;19;31;13;5;23;24;2;25;16;4;10;39;26232
39;26232;1;30;21;28;20;18;27;26;15;3;29;32;11;7;12;8;17;14;9;6;22;19;31;13;5;23;24;2;25;16;4;10
3;30;21;28;20;18;27;26;15;1;29;32;11;7;12;8;17;14;9;6;22;19;31;13;5;23;24;2;25;16;4;10;39;25992
39;25992;3;30;21;28;20;18;27;26;15;1;29;32;11;7;12;8;17;14;9;6;22;19;31;13;5;23;24;2;25;16;4;10
3;30;21;28;20;18;27;26;6;1;29;32;11;7;12;8;17;14;9;15;22;19;31;13;5;23;24;2;25;16;4;10;39;26292
39;26292;3;30;21;28;20;18;27;26;6;1;29;32;11;7;12;8;17;14;9;15;22;19;31;13;5;23;24;2;25;16;4;10
3;30;21;28;20;18;27;26;6;13;29;32;11;7;12;8;17;14;9;15;22;19;31;1;5;23;24;2;25;16;4;10;39;26392
39;26392;3;30;21;28;20;18;27;26;6;13;29;32;11;7;12;8;17;14;9;15;22;19;31;1;5;23;24;2;25;16;4;10
3;30;21;28;20;11;27;26;6;13;29;32;18;7;12;8;17;14;9;15;22;19;31;1;5;23;24;2;25;16;4;10;39;26970
40;26970;3;30;21;28;20;11;27;26;6;13;29;32;18;7;12;8;17;14;9;15;22;19;31;1;5;23;24;2;25;16;4;10
3;30;21;28;20;11;27;26;6;13;29;32;18;7;12;8;17;14;9;15;22;19;31;1;5;23;24;25;2;16;4;10;40;27076
40;27076;3;30;21;28;20;11;27;26;6;13;29;32;18;7;12;8;17;14;9;15;22;19;31;1;5;23;24;25;2;16;4;10
3;30;21;28;20;24;27;26;6;13;29;32;18;7;12;8;17;14;9;15;22;19;31;1;5;23;11;25;2;16;4;10;40;26214
40;26214;3;30;21;28;20;24;27;26;6;13;29;32;18;7;12;8;17;14;9;15;22;19;31;1;5;23;11;25;2;16;4;10
3;30;21;28;20;24;27;26;16;13;29;32;18;7;12;8;17;14;9;15;22;19;31;1;5;23;11;25;2;6;4;10;40;26534
40;26534;3;30;21;28;20;24;27;26;16;13;29;32;18;7;12;8;17;14;9;15;22;19;31;1;5;23;11;25;2;6;4;10
3;30;8;28;20;24;27;26;16;13;29;32;18;7;12;21;17;14;9;15;22;19;31;1;5;23;11;25;2;6;4;10;40;26072
40;26072;3;30;8;28;20;24;27;26;16;13;29;32;18;7;12;21;17;14;9;15;22;19;31;1;5;23;11;25;2;6;4;10
3;30;8;28;20;24;27;26;16;12;29;32;18;7;13;21;17;14;9;15;22;19;31;1;5;23;11;25;2;6;4;10;40;26832
40;26832;3;30;8;28;20;24;27;26;16;12;29;32;18;7;13;21;17;14;9;15;22;19;31;1;5;23;11;25;2;6;4;10
3;30;8;28;20;24;27;26;5;12;29;32;18;7;13;21;17;14;9;15;22;19;31;1;16;23;11;25;2;6;4;10;40;26652
40;26652;3;30;8;28;20;24;27;26;5;12;29;32;18;7;13;21;17;14;9;15;22;19;31;1;16;23;11;25;2;6;4;10
3;30;8;28;20;24;27;26;12;5;29;32;18;7;13;21;17;14;9;15;22;19;31;1;16;23;11;25;2;6;4;10;40;26812
40;26812;3;30;8;28;20;24;27;26;12;5;29;32;18;7;13;21;17;14;9;15;22;19;31;1;16;23;11;25;2;6;4;10
3;30;8;28;20;24;27;26;12;5;29;32;18;7;13;21;17;14;9;15;22;19;6;1;16;23;11;25;2;31;4;10;40;26426
40;26426;3;30;8;28;20;24;27;26;12;5;29;32;18;7;13;21;17;14;9;15;22;19;6;1;16;23;11;25;2;31;4;10
3;30;20;28;8;24;27;26;12;5;29;32;18;7;13;21;17;14;9;15;22;19;6;1;16;23;11;25;2;31;4;10;40;26530
40;26530;3;30;20;28;8;24;27;26;12;5;29;32;18;7;13;21;17;14;9;15;22;19;6;1;16;23;11;25;2;31;4;10
3;10;20;28;8;24;27;26;12;5;29;32;18;7;13;21;17;14;9;15;22;19;6;1;16;23;11;25;2;31;4;30;40;26760
40;26760;3;10;20;28;8;24;27;26;12;5;29;32;18;7;13;21;17;14;9;15;22;19;6;1;16;23;11;25;2;31;4;30
3;10;20;28;8;24;27;26;12;5;29;32;18;7;13;21;17;2;9;15;22;19;6;1;16;23;11;25;14;31;4;30;40;26760
40;26760;3;10;20;28;8;24;27;26;12;5;29;32;18;7;13;21;17;2;9;15;22;19;6;1;16;23;11;25;14;31;4;30
3;10;20;28;8;24;27;26;12;5;29;32;18;7;13;21;17;2;31;15;22;19;6;1;16;23;11;25;14;9;4;30;40;27076
40;27076;3;10;20;28;8;24;27;26;12;5;29;32;18;7;13;21;17;2;31;15;22;19;6;1;16;23;11;25;14;9;4;30
3;10;20;28;8;24;27;26;12;5;29;32;11;7;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30;40;26852
40;26852;3;10;20;28;8;24;27;26;12;5;29;32;11;7;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30
3;10;20;28;8;24;27;26;5;12;29;32;11;7;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30;40;27092
40;27092;3;10;20;28;8;24;27;26;5;12;29;32;11;7;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30
3;10;20;28;8;24;27;26;5;12;11;32;29;7;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30;40;26780
40;26780;3;10;20;28;8;24;27;26;5;12;11;32;29;7;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30
3;10;20;28;8;24;27;26;7;12;11;32;29;5;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30;40;26660
40;26660;3;10;20;28;8;24;27;26;7;12;11;32;29;5;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30
3;10;20;27;8;24;28;26;7;12;11;32;29;5;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30;40;26780
40;26780;3;10;20;27;8;24;28;26;7;12;11;32;29;5;13;21;17;2;31;15;22;19;6;1;16;23;18;25;14;9;4;30
3;10;20;27;8;24;28;26;7;12;11;32;29;5;13;21;17;2;31;23;22;19;6;1;16;15;18;25;14;9;4;30;40;26260
40;26260;3;10;20;27;8;24;28;26;7;12;11;32;29;5;13;21;17;2;31;23;22;19;6;1;16;15;18;25;14;9;4;30
3;10;20;16;8;24;28;26;7;12;11;32;29;5;13;21;17;2;31;23;22;19;6;1;27;15;18;25;14;9;4;30;40;27366
40;27366;3;10;20;16;8;24;28;26;7;12;11;32;29;5;13;21;17;2;31;23;22;19;6;1;27;15;18;25;14;9;4;30
3;10;20;16;8;24;28;26;7;12;11;32;29;5;13;21;17;2;31;23;22;19;6;1;27;15;18;4;14;9;25;30;40;27794
41;27794;3;10;20;16;8;24;28;26;7;12;11;32;29;5;13;21;17;2;31;23;22;19;6;1;27;15;18;4;14;9;25;30
3;10;20;16;8;29;28;26;7;12;11;32;24;5;13;21;17;2;31;23;22;19;6;1;27;15;18;4;14;9;25;30;41;27334
41;27334;3;10;20;16;8;29;28;26;7;12;11;32;24;5;13;21;17;2;31;23;22;19;6;1;27;15;18;4;14;9;25;30
3;10;20;16;8;29;28;26;7;12;11;32;24;5;13;21;17;2;31;23;19;22;6;1;27;15;18;4;14;9;25;30;41;27374
41;27374;3;10;20;16;8;29;28;26;7;12;11;32;24;5;13;21;17;2;31;23;19;22;6;1;27;15;18;4;14;9;25;30
3;10;20;16;8;29;28;26;7;12;11;32;24;5;13;21;17;2;31;23;19;22;27;1;6;15;18;4;14;9;25;30;41;26932
41;26932;3;10;20;16;8;29;28;26;7;12;11;32;24;5;13;21;17;2;31;23;19;22;27;1;6;15;18;4;14;9;25;30
3;10;20;16;8;29;28;26;7;12;11;32;24;5;14;21;17;2;31;23;19;22;27;1;6;15;18;4;13;9;25;30;41;26852
41;26852;3;10;20;16;8;29;28;26;7;12;11;32;24;5;14;21;17;2;31;23;19;22;27;1;6;15;18;4;13;9;25;30
3;10;20;16;8;29;28;26;7;12;11;32;24;2;14;21;17;5;31;23;19;22;27;1;6;15;18;4;13;9;25;30;41;26932
41;26932;3;10;20;16;8;29;28;26;7;12;11;32;24;2;14;21;17;5;31;23;19;22;27;1;6;15;18;4;13;9;25;30
3;10;20;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;1;6;15;18;4;13;9;25;30;41;27234
41;27234;3;10;20;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;1;6;15;18;4;13;9;25;30
3;10;20;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;6;15;18;4;13;1;25;30;41;27234
41;27234;3;10;20;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;6;15;18;4;13;1;25;30
3;10;6;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;20;15;18;4;13;1;25;30;41;27332
41;27332;3;10;6;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;20;15;18;4;13;1;25;30
3;10;6;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;1;27;9;20;15;18;4;13;22;25;30;41;27886
41;27332;3;10;6;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;20;15;18;4;13;1;25;30
3;10;6;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;20;15;4;18;13;1;25;30;41;28008
41;28008;3;10;6;24;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;20;15;4;18;13;1;25;30
3;10;6;30;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;20;15;4;18;13;1;25;24;41;27728
41;27728;3;10;6;30;8;29;28;26;7;12;11;32;16;2;14;21;17;5;31;23;19;22;27;9;20;15;4;18;13;1;25;24
3;10;6;30;8;29;28;26;7;12;11;32;16;17;14;21;2;5;31;23;19;22;27;9;20;15;4;18;13;1;25;24;41;27420
41;27420;3;10;6;30;8;29;28;26;7;12;11;32;16;17;14;21;2;5;31;23;19;22;27;9;20;15;4;18;13;1;25;24
3;10;6;30;8;29;28;26;7;12;11;32;16;17;14;21;2;5;31;23;19;22;27;9;20;15;4;18;13;24;25;1;41;27444
41;27444;3;10;6;30;8;29;28;26;7;12;11;32;16;17;14;21;2;5;31;23;19;22;27;9;20;15;4;18;13;24;25;1
3;10;6;30;8;29;28;26;4;12;11;32;16;17;14;21;2;5;31;23;19;22;27;9;20;15;7;18;13;24;25;1;41;27484
41;27484;3;10;6;30;8;29;28;26;4;12;11;32;16;17;14;21;2;5;31;23;19;22;27;9;20;15;7;18;13;24;25;1
3;10;6;15;8;29;28;26;4;12;11;32;16;17;14;21;2;5;31;23;19;22;27;9;20;30;7;18;13;24;25;1;41;27694
41;27694;3;10;6;15;8;29;28;26;4;12;11;32;16;17;14;21;2;5;31;23;19;22;27;9;20;30;7;18;13;24;25;1
3;10;6;15;8;32;28;26;4;12;11;29;16;17;14;21;2;5;31;23;19;22;27;9;20;30;7;18;13;24;25;1;41;28154
41;28154;3;10;6;15;8;32;28;26;4;12;11;29;16;17;14;21;2;5;31;23;19;22;27;9;20;30;7;18;13;24;25;1
3;10;6;22;8;32;28;26;4;12;11;29;16;17;14;21;2;5;31;23;19;15;27;9;20;30;7;18;13;24;25;1;41;27758
41;27758;3;10;6;22;8;32;28;26;4;12;11;29;16;17;14;21;2;5;31;23;19;15;27;9;20;30;7;18;13;24;25;1
3;10;6;22;8;32;28;26;4;16;11;29;12;17;14;21;2;5;31;23;19;15;27;9;20;30;7;18;13;24;25;1;41;27378
41;27378;3;10;6;22;8;32;28;26;4;16;11;29;12;17;14;21;2;5;31;23;19;15;27;9;20;30;7;18;13;24;25;1
3;10;6;22;8;32;28;26;4;16;11;29;12;1;14;21;2;5;31;23;19;15;27;9;20;30;7;18;13;24;25;17;41;27102
41;27102;3;10;6;22;8;32;28;26;4;16;11;29;12;1;14;21;2;5;31;23;19;15;27;9;20;30;7;18;13;24;25;17
3;10;9;22;8;32;28;26;4;16;11;29;12;1;14;21;2;5;31;23;19;15;27;6;20;30;7;18;13;24;25;17;41;27462
42;27462;3;10;9;22;8;32;28;26;4;16;11;29;12;1;14;21;2;5;31;23;19;15;27;6;20;30;7;18;13;24;25;17
3;14;9;22;8;32;28;26;4;16;11;29;12;1;10;21;2;5;31;23;19;15;27;6;20;30;7;18;13;24;25;17;42;27742
42;27742;3;14;9;22;8;32;28;26;4;16;11;29;12;1;10;21;2;5;31;23;19;15;27;6;20;30;7;18;13;24;25;17
3;14;9;22;5;32;28;26;4;16;11;29;12;1;10;21;2;8;31;23;19;15;27;6;20;30;7;18;13;24;25;17;42;27822
42;27822;3;14;9;22;5;32;28;26;4;16;11;29;12;1;10;21;2;8;31;23;19;15;27;6;20;30;7;18;13;24;25;17
3;14;31;22;5;32;28;26;4;16;11;29;12;1;10;21;2;8;9;23;19;15;27;6;20;30;7;18;13;24;25;17;42;27584
42;27584;3;14;31;22;5;32;28;26;4;16;11;29;12;1;10;21;2;8;9;23;19;15;27;6;20;30;7;18;13;24;25;17
3;14;31;22;5;32;28;26;24;16;11;29;12;1;10;21;2;8;9;23;19;15;27;6;20;30;7;18;13;4;25;17;42;27714
42;27714;3;14;31;22;5;32;28;26;24;16;11;29;12;1;10;21;2;8;9;23;19;15;27;6;20;30;7;18;13;4;25;17
3;14;31;22;19;32;28;26;24;16;11;29;12;1;10;21;2;8;9;23;5;15;27;6;20;30;7;18;13;4;25;17;42;27570
42;27570;3;14;31;22;19;32;28;26;24;16;11;29;12;1;10;21;2;8;9;23;5;15;27;6;20;30;7;18;13;4;25;17
3;14;31;22;19;32;28;26;24;16;11;29;12;1;10;21;2;8;9;23;5;15;4;6;20;30;7;18;13;27;25;17;42;27536
42;27536;3;14;31;22;19;32;28;26;24;16;11;29;12;1;10;21;2;8;9;23;5;15;4;6;20;30;7;18;13;27;25;17
3;14;31;22;19;32;28;26;24;15;11;29;12;1;10;21;2;8;9;23;5;16;4;6;20;30;7;18;13;27;25;17;42;27816
42;27816;3;14;31;22;19;32;28;26;24;15;11;29;12;1;10;21;2;8;9;23;5;16;4;6;20;30;7;18;13;27;25;17
3;14;31;22;19;32;28;26;24;15;11;29;12;1;10;21;2;8;9;23;5;16;4;6;20;30;7;18;27;13;25;17;42;28046
42;28046;3;14;31;22;19;32;28;26;24;15;11;29;12;1;10;21;2;8;9;23;5;16;4;6;20;30;7;18;27;13;25;17
18;14;31;22;19;32;28;26;24;15;11;29;12;1;10;21;2;8;9;23;5;16;4;6;20;30;7;3;27;13;25;17;42;26914
42;26914;18;14;31;22;19;32;28;26;24;15;11;29;12;1;10;21;2;8;9;23;5;16;4;6;20;30;7;3;27;13;25;17
18;14;31;22;19;32;28;5;24;15;11;29;12;1;10;21;2;8;9;23;26;16;4;6;20;30;7;3;27;13;25;17;42;26652
42;26652;18;14;31;22;19;32;28;5;24;15;11;29;12;1;10;21;2;8;9;23;26;16;4;6;20;30;7;3;27;13;25;17
18;14;31;22;19;32;28;5;24;15;11;29;12;1;10;21;20;8;9;23;26;16;4;6;2;30;7;3;27;13;25;17;42;26312
42;26312;18;14;31;22;19;32;28;5;24;15;11;29;12;1;10;21;20;8;9;23;26;16;4;6;2;30;7;3;27;13;25;17
18;22;31;14;19;32;28;5;24;15;11;29;12;1;10;21;20;8;9;23;26;16;4;6;2;30;7;3;27;13;25;17;42;26140
42;26140;18;22;31;14;19;32;28;5;24;15;11;29;12;1;10;21;20;8;9;23;26;16;4;6;2;30;7;3;27;13;25;17
18;22;31;14;19;32;28;5;24;15;11;29;12;1;7;21;20;8;9;23;26;16;4;6;2;30;10;3;27;13;25;17;42;26380
42;26140;18;22;31;14;19;32;28;5;24;15;11;29;12;1;10;21;20;8;9;23;26;16;4;6;2;30;7;3;27;13;25;17
18;22;31;14;10;32;28;5;24;15;11;29;12;1;19;21;20;8;9;23;26;16;4;6;2;30;7;3;27;13;25;17;42;26612
42;26140;18;22;31;14;19;32;28;5;24;15;11;29;12;1;10;21;20;8;9;23;26;16;4;6;2;30;7;3;27;13;25;17
18;22;31;14;19;32;28;5;9;15;11;29;12;1;10;21;20;8;24;23;26;16;4;6;2;30;7;3;27;13;25;17;42;26902
42;26902;18;22;31;14;19;32;28;5;9;15;11;29;12;1;10;21;20;8;24;23;26;16;4;6;2;30;7;3;27;13;25;17
