"X1";"X272";"X51";"X35";"X12";"X5";"X54";"X24";"X4";"X26";"X11";"X9";"X62";"X7";"X27";"X63";"X49";"X23";"X17";"X1.1";"X40";"X46";"X57";"X39";"X25";"X56";"X42";"X10";"X47";"X44";"X2";"X28";"X41";"X36";"X53";"X20";"X38";"X18";"X19";"X64";"X22";"X21";"X48";"X29";"X61";"X55";"X30";"X58";"X3";"X32";"X50";"X8";"X15";"X34";"X37";"X33";"X52";"X16";"X45";"X59";"X13";"X6";"X43";"X31";"X60";"X14"
20;57;50;16;36;55;43;29;45;38;53;4;42;14;44;18;41;27;63;46;3;60;62;12;51;54;33;47;10;24;17;19;5;35;11;49;13;64;2;59;6;40;32;21;61;48;15;56;39;26;7;9;31;28;30;58;34;1;25;23;52;8;37;22;22;256
22;256;20;57;50;16;36;55;43;29;45;38;53;4;42;14;44;18;41;27;63;46;3;60;62;12;51;54;33;47;10;24;17;19;5;35;11;49;13;64;2;59;6;40;32;21;61;48;15;56;39;26;7;9;31;28;30;58;34;1;25;23;52;8;37;22
20;57;50;16;36;55;43;29;45;38;53;4;42;14;44;18;41;27;63;46;3;60;62;12;51;54;33;47;10;24;17;19;34;35;11;49;13;64;2;59;6;40;32;21;61;48;15;56;39;26;7;9;31;28;30;58;5;1;25;23;52;8;37;22;22;258
23;258;20;57;50;16;36;55;43;29;45;38;53;4;42;14;44;18;41;27;63;46;3;60;62;12;51;54;33;47;10;24;17;19;34;35;11;49;13;64;2;59;6;40;32;21;61;48;15;56;39;26;7;9;31;28;30;58;5;1;25;23;52;8;37;22
20;57;50;16;36;55;43;29;45;38;53;4;42;14;44;18;41;27;63;46;3;60;62;12;51;54;33;47;10;24;17;19;34;35;11;49;13;64;2;59;22;40;32;21;61;48;15;56;39;26;7;9;31;28;30;58;5;1;25;23;52;8;37;6;23;258
23;258;20;57;50;16;36;55;43;29;45;38;53;4;42;14;44;18;41;27;63;46;3;60;62;12;51;54;33;47;10;24;17;19;34;35;11;49;13;64;2;59;22;40;32;21;61;48;15;56;39;26;7;9;31;28;30;58;5;1;25;23;52;8;37;6
20;57;50;16;36;55;43;29;45;38;53;4;42;14;44;18;41;27;63;46;3;26;62;12;51;54;33;47;10;24;17;19;34;35;11;49;13;64;2;59;22;40;32;21;61;48;15;56;39;60;7;9;31;28;30;58;5;1;25;23;52;8;37;6;23;254
23;254;20;57;50;16;36;55;43;29;45;38;53;4;42;14;44;18;41;27;63;46;3;26;62;12;51;54;33;47;10;24;17;19;34;35;11;49;13;64;2;59;22;40;32;21;61;48;15;56;39;60;7;9;31;28;30;58;5;1;25;23;52;8;37;6
20;57;50;16;36;55;59;29;45;38;53;4;42;14;44;18;41;27;63;46;3;26;62;12;51;54;33;47;10;24;17;19;34;35;11;49;13;64;2;43;22;40;32;21;61;48;15;56;39;60;7;9;31;28;30;58;5;1;25;23;52;8;37;6;23;254
23;254;20;57;50;16;36;55;59;29;45;38;53;4;42;14;44;18;41;27;63;46;3;26;62;12;51;54;33;47;10;24;17;19;34;35;11;49;13;64;2;43;22;40;32;21;61;48;15;56;39;60;7;9;31;28;30;58;5;1;25;23;52;8;37;6
20;57;50;16;36;55;59;29;45;38;53;4;42;14;44;18;41;27;63;46;3;26;62;12;51;54;33;47;10;24;17;19;43;35;11;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;9;31;28;30;58;5;1;25;23;52;8;37;6;23;248
23;248;20;57;50;16;36;55;59;29;45;38;53;4;42;14;44;18;41;27;63;46;3;26;62;12;51;54;33;47;10;24;17;19;43;35;11;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;9;31;28;30;58;5;1;25;23;52;8;37;6
20;57;50;16;36;55;59;29;45;38;53;4;42;14;44;18;41;9;63;46;3;26;62;12;51;54;33;47;10;24;17;19;43;35;11;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;27;31;28;30;58;5;1;25;23;52;8;37;6;23;248
23;248;20;57;50;16;36;55;59;29;45;38;53;4;42;14;44;18;41;9;63;46;3;26;62;12;51;54;33;47;10;24;17;19;43;35;11;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;27;31;28;30;58;5;1;25;23;52;8;37;6
20;57;50;16;36;55;59;29;45;38;53;4;42;17;44;18;41;9;63;46;3;26;62;12;51;54;33;47;10;24;14;19;43;35;11;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;27;31;28;30;58;5;1;25;23;52;8;37;6;23;260
23;260;20;57;50;16;36;55;59;29;45;38;53;4;42;17;44;18;41;9;63;46;3;26;62;12;51;54;33;47;10;24;14;19;43;35;11;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;27;31;28;30;58;5;1;25;23;52;8;37;6
20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;46;3;26;62;12;51;54;33;47;10;24;14;19;43;35;11;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;27;31;28;30;58;5;1;25;23;52;53;37;6;23;276
23;276;20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;46;3;26;62;12;51;54;33;47;10;24;14;19;43;35;11;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;27;31;28;30;58;5;1;25;23;52;53;37;6
20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;46;3;26;62;12;51;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;27;31;11;30;58;5;1;25;23;52;53;37;6;23;280
23;280;20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;46;3;26;62;12;51;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;40;32;21;61;48;15;56;39;60;7;27;31;11;30;58;5;1;25;23;52;53;37;6
20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;46;3;26;62;12;48;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;40;32;21;61;51;15;56;39;60;7;27;31;11;30;58;5;1;25;23;52;53;37;6;23;280
23;280;20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;46;3;26;62;12;48;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;40;32;21;61;51;15;56;39;60;7;27;31;11;30;58;5;1;25;23;52;53;37;6
20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;46;3;26;62;12;48;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;40;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;25;23;21;53;37;6;23;288
23;288;20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;46;3;26;62;12;48;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;40;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;25;23;21;53;37;6
20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;40;3;26;62;12;48;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;25;23;21;53;37;6;23;288
23;288;20;57;50;16;36;55;59;29;45;38;8;4;42;17;44;18;41;9;63;40;3;26;62;12;48;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;25;23;21;53;37;6
20;57;50;16;36;25;59;29;45;38;8;4;42;17;44;18;41;9;63;40;3;26;62;12;48;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6;23;292
23;292;20;57;50;16;36;25;59;29;45;38;8;4;42;17;44;18;41;9;63;40;3;26;62;12;48;54;33;47;10;24;14;19;43;35;28;49;13;64;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6
20;57;50;16;36;25;59;29;45;38;8;4;42;17;44;43;41;9;63;40;3;26;62;12;48;54;33;47;10;24;14;19;18;35;28;49;13;64;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6;23;290
23;290;20;57;50;16;36;25;59;29;45;38;8;4;42;17;44;43;41;9;63;40;3;26;62;12;48;54;33;47;10;24;14;19;18;35;28;49;13;64;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6
20;57;50;16;36;25;59;29;45;38;8;4;42;17;44;43;41;9;63;40;3;26;62;12;48;54;33;47;64;24;14;19;18;35;28;49;13;10;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6;23;290
23;290;20;57;50;16;36;25;59;29;45;38;8;4;42;17;44;43;41;9;63;40;3;26;62;12;48;54;33;47;64;24;14;19;18;35;28;49;13;10;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6
20;63;50;16;36;25;59;29;45;38;8;4;42;17;44;43;41;9;57;40;3;26;62;12;48;54;33;47;64;24;14;19;18;35;28;49;13;10;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6;23;282
23;282;20;63;50;16;36;25;59;29;45;38;8;4;42;17;44;43;41;9;57;40;3;26;62;12;48;54;33;47;64;24;14;19;18;35;28;49;13;10;2;34;22;46;32;52;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6
20;63;50;16;36;25;59;29;45;38;8;4;42;17;44;43;41;9;57;40;3;26;62;12;48;54;33;47;64;24;14;19;18;35;28;49;13;10;52;34;22;46;32;2;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6;23;280
23;280;20;63;50;16;36;25;59;29;45;38;8;4;42;17;44;43;41;9;57;40;3;26;62;12;48;54;33;47;64;24;14;19;18;35;28;49;13;10;52;34;22;46;32;2;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;37;6
20;63;50;16;36;25;59;29;45;38;8;4;37;17;44;43;41;9;57;40;3;26;62;12;48;54;33;47;64;24;14;19;18;35;28;49;13;10;52;34;22;46;32;2;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;42;6;23;280
23;280;20;63;50;16;36;25;59;29;45;38;8;4;37;17;44;43;41;9;57;40;3;26;62;12;48;54;33;47;64;24;14;19;18;35;28;49;13;10;52;34;22;46;32;2;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;42;6
20;63;50;16;36;25;59;29;45;38;8;4;37;17;44;43;41;9;57;40;3;26;62;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;42;6;23;276
23;276;20;63;50;16;36;25;59;29;45;38;8;4;37;17;44;43;41;9;57;40;3;26;62;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;42;6
20;63;50;16;36;25;59;29;45;62;8;4;37;17;44;43;41;9;57;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;42;6;23;276
23;276;20;63;50;16;36;25;59;29;45;62;8;4;37;17;44;43;41;9;57;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;15;56;39;60;7;27;31;11;30;58;5;1;55;23;21;53;42;6
60;63;50;16;36;25;59;29;45;62;8;4;37;17;44;43;41;9;57;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;15;56;39;20;7;27;31;11;30;58;5;1;55;23;21;53;42;6;23;276
24;276;60;63;50;16;36;25;59;29;45;62;8;4;37;17;44;43;41;9;57;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;15;56;39;20;7;27;31;11;30;58;5;1;55;23;21;53;42;6
60;63;50;16;36;25;59;29;45;62;8;4;37;17;44;43;41;9;57;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;1;56;39;20;7;27;31;11;30;58;5;15;55;23;21;53;42;6;24;276
24;276;60;63;50;16;36;25;59;29;45;62;8;4;37;17;44;43;41;9;57;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;1;56;39;20;7;27;31;11;30;58;5;15;55;23;21;53;42;6
60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;43;41;9;8;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;1;56;39;20;7;27;31;11;30;58;5;15;55;23;21;53;42;6;24;276
24;276;60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;43;41;9;8;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;2;61;51;1;56;39;20;7;27;31;11;30;58;5;15;55;23;21;53;42;6
60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;43;41;9;8;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;30;61;51;1;56;39;20;7;27;31;11;2;58;5;15;55;23;21;53;42;6;24;268
24;268;60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;43;41;9;8;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;24;32;30;61;51;1;56;39;20;7;27;31;11;2;58;5;15;55;23;21;53;42;6
60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;43;41;9;8;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;5;32;30;61;51;1;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6;24;268
24;268;60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;43;41;9;8;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;52;34;22;5;32;30;61;51;1;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6
60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;52;41;9;8;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;1;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6;24;262
24;262;60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;52;41;9;8;40;3;26;38;12;48;54;33;47;64;46;14;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;1;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6
60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;52;41;9;8;40;3;26;64;12;48;54;33;47;38;46;14;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;1;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6;24;262
24;262;60;63;50;16;36;25;59;29;45;62;57;4;37;17;44;52;41;9;8;40;3;26;64;12;48;54;33;47;38;46;14;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;1;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;17;25;52;41;9;8;40;3;26;64;12;48;54;33;47;38;46;14;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;1;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6;24;254
24;254;60;63;50;16;36;44;59;29;45;62;57;4;37;17;25;52;41;9;8;40;3;26;64;12;48;54;33;47;38;46;14;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;1;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;17;25;52;41;9;8;40;3;26;64;12;48;54;33;47;38;46;1;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;14;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6;24;254
24;254;60;63;50;16;36;44;59;29;45;62;57;4;37;17;25;52;41;9;8;40;3;26;64;12;48;54;33;47;38;46;1;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;14;56;39;20;7;27;31;11;2;58;24;15;55;23;21;53;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;17;25;52;53;9;8;40;3;26;64;12;48;54;33;47;38;46;1;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;14;56;39;20;7;27;31;11;2;58;24;15;55;23;21;41;42;6;24;254
24;254;60;63;50;16;36;44;59;29;45;62;57;4;37;17;25;52;53;9;8;40;3;26;64;12;48;54;33;47;38;46;1;19;18;35;28;49;13;10;43;34;22;5;32;30;61;51;14;56;39;20;7;27;31;11;2;58;24;15;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;17;25;52;53;9;8;40;3;26;64;12;48;54;33;47;38;46;1;19;18;35;28;49;13;10;43;34;22;5;32;30;61;31;14;56;39;20;7;27;51;11;2;58;24;15;55;23;21;41;42;6;24;238
24;238;60;63;50;16;36;44;59;29;45;62;57;4;37;17;25;52;53;9;8;40;3;26;64;12;48;54;33;47;38;46;1;19;18;35;28;49;13;10;43;34;22;5;32;30;61;31;14;56;39;20;7;27;51;11;2;58;24;15;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;8;40;3;26;64;12;48;54;33;47;38;46;1;19;18;35;28;49;13;10;43;34;22;5;32;30;17;31;14;56;39;20;7;27;51;11;2;58;24;15;55;23;21;41;42;6;24;226
24;226;60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;8;40;3;26;64;12;48;54;33;47;38;46;1;19;18;35;28;49;13;10;43;34;22;5;32;30;17;31;14;56;39;20;7;27;51;11;2;58;24;15;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;8;40;3;26;64;12;48;54;33;47;38;46;1;10;18;35;28;49;13;19;43;34;22;5;32;30;17;31;14;56;39;20;7;27;51;11;2;58;24;15;55;23;21;41;42;6;24;226
24;226;60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;8;40;3;26;64;12;48;54;33;47;38;46;1;10;18;35;28;49;13;19;43;34;22;5;32;30;17;31;14;56;39;20;7;27;51;11;2;58;24;15;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;15;40;3;26;64;12;48;54;33;47;38;46;1;10;18;35;28;49;13;19;43;34;22;5;32;30;17;31;14;56;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6;24;202
24;202;60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;15;40;3;26;64;12;48;54;33;47;38;46;1;10;18;35;28;49;13;19;43;34;22;5;32;30;17;31;14;56;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;15;40;3;26;64;12;48;54;33;47;38;46;1;10;56;35;28;49;13;19;43;34;22;5;32;30;17;31;14;18;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6;24;204
24;204;60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;15;40;3;26;64;12;48;54;33;47;38;46;1;10;56;35;28;49;13;19;43;34;22;5;32;30;17;31;14;18;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;15;40;3;26;64;12;48;38;33;47;54;46;1;10;56;35;28;49;13;19;43;34;22;5;32;30;17;31;14;18;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6;24;204
24;204;60;63;50;16;36;44;59;29;45;62;57;4;37;61;25;52;53;9;15;40;3;26;64;12;48;38;33;47;54;46;1;10;56;35;28;49;13;19;43;34;22;5;32;30;17;31;14;18;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;15;4;37;61;25;52;53;9;57;40;3;26;64;12;48;38;33;47;54;46;1;10;56;35;28;49;13;19;43;34;22;5;32;30;17;31;14;18;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6;24;204
24;204;60;63;50;16;36;44;59;29;45;62;15;4;37;61;25;52;53;9;57;40;3;26;64;12;48;38;33;47;54;46;1;10;56;35;28;49;13;19;43;34;22;5;32;30;17;31;14;18;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;15;4;37;61;25;52;53;9;57;40;3;26;64;12;48;38;33;47;54;46;1;10;56;35;28;49;13;18;43;34;22;5;32;30;17;31;14;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6;24;204
24;204;60;63;50;16;36;44;59;29;45;62;15;4;37;61;25;52;53;9;57;40;3;26;64;12;48;38;33;47;54;46;1;10;56;35;28;49;13;18;43;34;22;5;32;30;17;31;14;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;15;4;37;61;25;52;53;9;57;40;3;26;64;12;48;38;33;47;10;46;1;54;56;35;28;49;13;18;43;34;22;5;32;30;17;31;14;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6;24;204
24;204;60;63;50;16;36;44;59;29;45;62;15;4;37;61;25;52;53;9;57;40;3;26;64;12;48;38;33;47;10;46;1;54;56;35;28;49;13;18;43;34;22;5;32;30;17;31;14;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6
60;63;50;16;36;44;59;29;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;48;38;33;47;10;46;1;54;56;35;28;49;13;18;43;34;22;5;32;30;17;31;37;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6;24;204
24;204;60;63;50;16;36;44;59;29;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;48;38;33;47;10;46;1;54;56;35;28;49;13;18;43;34;22;5;32;30;17;31;37;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6
60;63;50;16;36;44;59;47;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;48;38;33;29;10;46;1;54;56;35;28;49;13;18;43;34;22;5;32;30;17;31;37;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6;24;220
25;220;60;63;50;16;36;44;59;47;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;48;38;33;29;10;46;1;54;56;35;28;49;13;18;43;34;22;5;32;30;17;31;37;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;6
60;63;50;16;36;44;59;47;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;48;38;33;29;10;46;1;54;56;35;28;49;13;18;43;34;22;5;32;30;6;31;37;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;17;25;220
25;220;60;63;50;16;36;44;59;47;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;48;38;33;29;10;46;1;54;56;35;28;49;13;18;43;34;22;5;32;30;6;31;37;19;39;20;7;27;51;11;2;58;24;8;55;23;21;41;42;17
60;63;50;16;36;44;59;47;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;48;38;33;29;10;46;1;54;56;35;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;2;58;24;8;55;23;21;41;42;17;25;220
25;220;60;63;50;16;36;44;59;47;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;48;38;33;29;10;46;1;54;56;35;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;2;58;24;8;55;23;21;41;42;17
60;63;50;16;36;44;59;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;38;33;29;10;46;1;54;56;35;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;2;58;24;8;55;23;21;41;42;17;25;228
25;228;60;63;50;16;36;44;59;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;38;33;29;10;46;1;54;56;35;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;2;58;24;8;55;23;21;41;42;17
60;63;50;16;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;38;33;29;59;46;1;54;56;35;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;2;58;24;8;55;23;21;41;42;17;25;228
25;228;60;63;50;16;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;38;33;29;59;46;1;54;56;35;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;2;58;24;8;55;23;21;41;42;17
60;63;50;16;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;2;58;24;8;55;23;21;41;42;17;25;228
25;228;60;63;50;16;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;2;58;24;8;55;23;21;41;42;17
60;63;50;16;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;17;58;24;8;55;23;21;41;42;2;25;228
25;228;60;63;50;16;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;27;32;11;17;58;24;8;55;23;21;41;42;2
60;63;50;16;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;21;32;11;17;58;24;8;55;23;27;41;42;2;25;228
25;228;60;63;50;16;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;21;32;11;17;58;24;8;55;23;27;41;42;2
60;63;50;55;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;21;32;11;17;58;24;8;16;23;27;41;42;2;25;228
25;228;60;63;50;55;36;44;10;48;45;62;15;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;21;32;11;17;58;24;8;16;23;27;41;42;2
60;15;50;55;36;44;10;48;45;62;63;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;21;32;11;17;58;24;8;16;23;27;41;42;2;25;216
25;216;60;15;50;55;36;44;10;48;45;62;63;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;21;32;11;17;58;24;8;16;23;27;41;42;2
60;15;50;43;36;44;10;48;45;62;63;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;55;34;22;5;51;30;6;31;37;19;39;20;7;21;32;11;17;58;24;8;16;23;27;41;42;2;25;226
25;216;60;15;50;55;36;44;10;48;45;62;63;4;14;61;25;52;53;9;57;40;3;26;64;12;47;35;33;29;59;46;1;54;56;38;28;49;13;18;43;34;22;5;51;30;6;31;37;19;39;20;7;21;32;11;17;58;24;8;16;23;27;41;42;2
