"X1";"X234";"X7";"X1.1";"X27";"X45";"X39";"X46";"X25";"X58";"X19";"X42";"X14";"X22";"X54";"X34";"X33";"X15";"X55";"X20";"X62";"X36";"X64";"X4";"X56";"X12";"X40";"X13";"X41";"X47";"X44";"X43";"X10";"X5";"X6";"X18";"X35";"X57";"X30";"X53";"X26";"X23";"X37";"X59";"X63";"X8";"X28";"X2";"X48";"X60";"X52";"X24";"X29";"X51";"X38";"X61";"X49";"X16";"X11";"X50";"X17";"X21";"X32";"X9";"X31";"X3"
10;270;61;5;51;63;19;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;4;21;37;45;34;47;41;13;27;56;39;7;18;15;50;16;23;9;6;58;64;36;44;48;12;8;32;54;52;22;26;43;14;59;53;57
61;5;51;63;19;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;4;21;37;45;34;47;41;13;27;56;39;14;18;15;50;16;23;9;6;58;64;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;10;270
10;270;61;5;51;63;19;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;4;21;37;45;34;47;41;13;27;56;39;14;18;15;50;16;23;9;6;58;64;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;51;63;19;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;64;21;37;45;34;47;41;13;27;56;39;14;18;15;50;16;23;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;10;270
10;270;61;5;51;63;19;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;64;21;37;45;34;47;41;13;27;56;39;14;18;15;50;16;23;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;51;63;19;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;64;21;37;45;34;47;41;13;18;56;39;14;27;15;50;16;23;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;10;270
10;270;61;5;51;63;19;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;64;21;37;45;34;47;41;13;18;56;39;14;27;15;50;16;23;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;64;21;37;45;34;47;41;13;18;56;39;14;27;15;50;16;23;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;10;268
10;268;61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;46;10;64;21;37;45;34;47;41;13;18;56;39;14;27;15;50;16;23;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;15;10;64;21;37;45;34;47;41;13;18;56;39;14;27;46;50;16;23;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;10;264
10;264;61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;20;33;42;60;29;28;38;55;1;11;15;10;64;21;37;45;34;47;41;13;18;56;39;14;27;46;50;16;23;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;23;33;42;60;29;28;38;55;1;11;15;10;64;21;37;45;34;47;41;13;18;56;39;14;27;46;50;16;20;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;10;272
11;272;61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;23;33;42;60;29;28;38;55;1;11;15;10;64;21;37;45;34;47;41;13;18;56;39;14;27;46;50;16;20;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;23;33;42;60;29;39;38;55;1;11;15;10;64;21;37;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;11;272
11;272;61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;23;33;42;60;29;39;38;55;1;11;15;10;64;21;37;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;23;33;64;60;29;39;38;55;1;11;15;10;42;21;37;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;11;272
11;272;61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;23;33;64;60;29;39;38;55;1;11;15;10;42;21;37;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;39;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57;11;274
11;274;61;5;19;63;51;2;24;30;17;31;40;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;39;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;12;8;32;54;52;22;26;43;7;59;53;57
61;5;19;63;51;2;24;30;17;31;12;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;39;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;32;54;52;22;26;43;7;59;53;57;11;262
11;262;61;5;19;63;51;2;24;30;17;31;12;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;39;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;32;54;52;22;26;43;7;59;53;57
61;5;19;63;51;2;24;30;17;31;12;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;32;54;52;22;26;43;39;59;53;57;11;262
11;262;61;5;19;63;51;2;24;30;17;31;12;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;32;54;52;22;26;43;39;59;53;57
61;5;19;63;51;2;24;30;17;31;32;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;12;54;52;22;26;43;39;59;53;57;11;262
11;262;61;5;19;63;51;2;24;30;17;31;32;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;12;54;52;22;26;43;39;59;53;57
61;5;19;63;51;2;24;30;17;26;32;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;12;54;52;22;31;43;39;59;53;57;11;266
11;266;61;5;19;63;51;2;24;30;17;26;32;49;62;35;3;25;23;33;64;60;29;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;12;54;52;22;31;43;39;59;53;57
61;5;19;63;51;2;24;30;17;26;32;49;62;35;3;25;12;33;64;60;29;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;23;54;52;22;31;43;39;59;53;57;11;250
11;250;61;5;19;63;51;2;24;30;17;26;32;49;62;35;3;25;12;33;64;60;29;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;8;23;54;52;22;31;43;39;59;53;57
61;5;19;63;51;2;24;30;17;26;32;49;62;35;3;25;12;33;64;60;8;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;29;23;54;52;22;31;43;39;59;53;57;11;250
11;250;61;5;19;63;51;2;24;30;17;26;32;49;62;35;3;25;12;33;64;60;8;37;38;55;1;11;15;10;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;29;23;54;52;22;31;43;39;59;53;57
61;5;19;63;51;2;24;30;17;26;10;49;62;35;3;25;12;33;64;60;8;37;38;55;1;11;15;32;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;29;23;54;52;22;31;43;39;59;53;57;11;238
11;238;61;5;19;63;51;2;24;30;17;26;10;49;62;35;3;25;12;33;64;60;8;37;38;55;1;11;15;32;42;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;29;23;54;52;22;31;43;39;59;53;57
61;42;19;63;51;2;24;30;17;26;10;49;62;35;3;25;12;33;64;60;8;37;38;55;1;11;15;32;5;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;29;23;54;52;22;31;43;39;59;53;57;11;238
11;238;61;42;19;63;51;2;24;30;17;26;10;49;62;35;3;25;12;33;64;60;8;37;38;55;1;11;15;32;5;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;40;29;23;54;52;22;31;43;39;59;53;57
61;42;19;63;51;2;24;30;17;26;10;49;62;35;3;25;12;33;64;60;8;40;38;55;1;11;15;32;5;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;238
11;238;61;42;19;63;51;2;24;30;17;26;10;49;62;35;3;25;12;33;64;60;8;40;38;55;1;11;15;32;5;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;20;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57
61;42;19;63;51;20;24;30;17;26;10;49;62;35;3;25;12;33;64;60;8;40;38;55;1;11;15;32;5;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;2;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;242
11;242;61;42;19;63;51;20;24;30;17;26;10;49;62;35;3;25;12;33;64;60;8;40;38;55;1;11;15;32;5;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;2;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57
61;42;19;63;51;20;24;30;17;26;10;49;62;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;2;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;242
11;242;61;42;19;63;51;20;24;30;17;26;10;49;62;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;45;34;47;41;13;18;56;28;14;27;46;50;16;2;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57
61;42;19;63;51;45;24;30;17;26;10;49;62;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;41;13;18;56;28;14;27;46;50;16;2;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;254
11;254;61;42;19;63;51;45;24;30;17;26;10;49;62;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;41;13;18;56;28;14;27;46;50;16;2;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57
46;42;19;63;51;45;24;30;17;26;10;49;62;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;41;13;18;56;28;14;27;61;50;16;2;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;254
11;254;46;42;19;63;51;45;24;30;17;26;10;49;62;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;41;13;18;56;28;14;27;61;50;16;2;9;6;58;4;36;44;48;37;29;23;54;52;22;31;43;39;59;53;57
46;36;19;63;51;45;24;30;17;26;10;49;62;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;41;13;18;56;28;14;27;61;50;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;254
11;254;46;36;19;63;51;45;24;30;17;26;10;49;62;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;41;13;18;56;28;14;27;61;50;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;59;53;57
46;36;19;63;51;45;24;30;17;62;10;49;26;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;41;13;18;56;28;14;27;61;50;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;258
11;258;46;36;19;63;51;45;24;30;17;62;10;49;26;35;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;41;13;18;56;28;14;27;61;50;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;59;53;57
46;36;19;63;51;45;24;30;17;62;10;49;26;41;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;35;13;18;56;28;14;27;61;50;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;250
11;250;46;36;19;63;51;45;24;30;17;62;10;49;26;41;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;20;34;47;35;13;18;56;28;14;27;61;50;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;59;53;57
46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;10;34;47;35;13;18;56;28;14;27;61;50;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;59;53;57;11;272
12;272;46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;10;34;47;35;13;18;56;28;14;27;61;50;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;59;53;57
46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;10;34;47;35;13;18;56;28;14;27;61;59;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;50;53;57;12;272
12;272;46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;10;34;47;35;13;18;56;28;14;27;61;59;16;2;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;50;53;57
46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;2;34;47;35;13;18;56;28;14;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;50;53;57;12;274
12;274;46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;3;40;38;55;1;11;15;32;5;21;7;2;34;47;35;13;18;56;28;14;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;50;53;57
46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;34;47;3;13;18;56;28;14;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;50;53;57;12;276
12;276;46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;34;47;3;13;18;56;28;14;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;52;22;31;43;39;50;53;57
46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;14;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;34;22;31;43;39;50;53;57;12;276
12;276;46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;14;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;34;22;31;43;39;50;53;57
46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;14;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57;12;276
12;276;46;36;19;63;51;45;24;30;17;62;20;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;14;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57
46;36;19;63;51;45;24;30;17;62;14;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;20;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57;12;252
12;252;46;36;19;63;51;45;24;30;17;62;14;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;20;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57
46;51;19;63;36;45;24;30;17;62;14;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;20;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57;12;252
12;252;46;51;19;63;36;45;24;30;17;62;14;49;26;41;8;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;20;27;61;59;16;10;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57
46;51;19;63;36;45;24;30;17;62;14;49;26;41;10;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;20;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57;12;226
12;226;46;51;19;63;36;45;24;30;17;62;14;49;26;41;10;25;12;33;64;60;35;40;38;55;1;11;15;32;5;21;7;2;52;47;3;13;18;56;28;20;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57
46;51;19;63;36;45;24;30;17;62;14;49;26;41;10;25;12;33;64;60;35;40;38;55;1;11;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57;12;210
12;210;46;51;19;63;36;45;24;30;17;62;14;49;26;41;10;25;12;33;64;60;35;40;38;55;1;11;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57
46;51;19;63;36;45;24;30;17;62;14;49;26;41;10;25;12;33;64;60;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57;12;210
12;210;46;51;19;63;36;45;24;30;17;62;14;49;26;41;10;25;12;33;64;60;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57
46;41;19;63;36;45;24;30;17;62;14;49;26;51;10;25;12;33;64;60;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57;12;242
12;242;46;41;19;63;36;45;24;30;17;62;14;49;26;51;10;25;12;33;64;60;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;43;31;50;53;57
46;41;19;63;36;45;24;30;17;62;14;49;26;51;10;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;60;31;50;53;57;12;250
12;250;46;41;19;63;36;45;24;30;17;62;14;49;26;51;10;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;60;31;50;53;57
46;41;19;10;36;45;24;30;17;62;14;49;26;51;63;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;60;31;50;53;57;12;260
12;260;46;41;19;10;36;45;24;30;17;62;14;49;26;51;63;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;60;31;50;53;57
46;41;19;10;36;45;24;30;17;62;14;49;26;51;63;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;57;31;50;53;60;12;260
12;260;46;41;19;10;36;45;24;30;17;62;14;49;26;51;63;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;18;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;57;31;50;53;60
46;41;19;10;36;45;24;30;18;62;14;49;26;51;63;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;57;31;50;53;60;12;264
12;264;46;41;19;10;36;45;24;30;18;62;14;49;26;51;63;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;57;31;50;53;60
46;41;19;10;36;45;24;30;18;62;14;49;26;51;63;25;12;33;64;43;11;40;38;55;1;35;5;32;20;21;7;2;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;57;31;50;53;60;12;288
12;264;46;41;19;10;36;45;24;30;18;62;14;49;26;51;63;25;12;33;64;43;11;40;38;55;1;35;20;32;5;21;7;2;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;57;31;50;53;60
46;41;19;10;36;45;24;30;18;62;14;49;26;51;38;25;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;2;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;57;31;50;53;60;12;272
12;272;46;41;19;10;36;45;24;30;18;62;14;49;26;51;38;25;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;2;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;29;23;54;34;22;39;57;31;50;53;60
46;41;19;29;36;45;24;30;18;62;14;49;26;51;38;25;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;2;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60;12;272
12;272;46;41;19;29;36;45;24;30;18;62;14;49;26;51;38;25;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;2;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60
46;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;25;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60;12;270
12;270;46;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;25;52;47;3;13;17;56;28;15;27;61;59;16;8;9;6;58;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60
46;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;25;52;47;28;13;17;56;3;15;27;61;59;16;8;9;6;58;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60;12;274
13;274;46;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;25;52;47;28;13;17;56;3;15;27;61;59;16;8;9;6;58;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60
58;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;25;52;47;28;13;17;56;3;15;27;61;59;16;8;9;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60;13;274
13;274;58;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;40;63;55;1;35;20;32;5;21;7;25;52;47;28;13;17;56;3;15;27;61;59;16;8;9;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60
58;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;28;13;17;56;3;15;27;61;59;16;8;40;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60;13;272
13;272;58;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;28;13;17;56;3;15;27;61;59;16;8;40;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;60
58;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;60;13;17;56;3;15;27;61;59;16;8;40;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;28;13;270
13;270;58;41;19;29;36;45;24;30;18;62;14;49;26;51;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;60;13;17;56;3;15;27;61;59;16;8;40;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;28
58;41;19;29;36;45;24;30;18;62;14;49;17;51;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;60;13;26;56;3;15;27;61;59;16;8;40;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;28;13;250
13;250;58;41;19;29;36;45;24;30;18;62;14;49;17;51;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;60;13;26;56;3;15;27;61;59;16;8;40;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;28
58;41;19;29;36;45;24;30;18;62;14;49;17;51;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;60;13;26;56;3;15;59;61;27;16;8;40;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;28;13;250
13;250;58;41;19;29;36;45;24;30;18;62;14;49;17;51;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;60;13;26;56;3;15;59;61;27;16;8;40;6;46;4;42;44;48;37;10;23;54;34;22;39;57;31;50;53;28
58;41;19;29;36;45;24;30;18;62;14;49;17;22;38;2;12;33;64;43;11;9;63;55;1;35;20;32;5;21;7;25;52;47;60;13;26;56;3;15;59;61;27;16;8;40;6;46;4;42;44;48;37;10;23;54;34;51;39;57;31;50;53;28;13;214
