"X1";"X270";"X24";"X48";"X43";"X34";"X52";"X47";"X17";"X16";"X5";"X60";"X20";"X13";"X57";"X7";"X19";"X3";"X35";"X58";"X22";"X53";"X38";"X8";"X64";"X54";"X50";"X6";"X23";"X46";"X36";"X40";"X44";"X33";"X27";"X15";"X25";"X49";"X37";"X30";"X1.1";"X28";"X31";"X26";"X29";"X12";"X55";"X21";"X39";"X51";"X14";"X11";"X2";"X9";"X42";"X32";"X59";"X18";"X62";"X45";"X56";"X4";"X41";"X63";"X10";"X61"
12;260;20;46;44;3;27;22;16;10;49;37;24;57;2;6;54;43;1;34;14;18;64;25;17;51;7;4;15;29;59;23;45;56;38;39;42;21;28;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;40;5;13;31
20;46;44;3;27;22;16;10;49;37;28;57;2;6;54;43;1;34;14;18;64;25;17;51;7;4;15;29;59;23;45;56;38;39;42;21;24;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;40;5;13;31;12;260
12;260;20;46;44;3;27;22;16;10;49;37;28;57;2;6;54;43;1;34;14;18;64;25;17;51;7;4;15;29;59;23;45;56;38;39;42;21;24;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;40;5;13;31
20;46;44;3;27;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;7;4;15;29;59;23;45;56;18;39;42;21;24;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;40;5;13;31;12;256
12;256;20;46;44;3;27;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;7;4;15;29;59;23;45;56;18;39;42;21;24;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;40;5;13;31
20;46;44;3;40;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;7;4;15;29;59;23;45;56;18;39;42;21;24;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;27;5;13;31;12;256
12;256;20;46;44;3;40;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;7;4;15;29;59;23;45;56;18;39;42;21;24;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;27;5;13;31
20;46;44;3;40;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;27;5;13;31;12;260
12;260;20;46;44;3;40;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;48;11;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;27;5;13;31
20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;48;44;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;27;5;13;31;12;256
12;256;20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;48;44;61;53;36;35;58;8;60;26;19;52;32;30;47;41;12;63;33;50;55;27;5;13;31
20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;48;44;61;53;36;35;58;8;60;26;19;52;32;30;47;63;12;41;33;50;55;27;5;13;31;12;256
12;256;20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;34;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;48;44;61;53;36;35;58;8;60;26;19;52;32;30;47;63;12;41;33;50;55;27;5;13;31
20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;48;44;61;53;36;35;58;8;60;26;19;52;32;30;47;63;12;41;33;34;55;27;5;13;31;12;256
12;256;20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;48;44;61;53;36;35;58;8;60;26;19;52;32;30;47;63;12;41;33;34;55;27;5;13;31
20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;41;44;61;53;36;35;58;8;60;26;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;12;256
12;256;20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;39;42;21;24;62;9;41;44;61;53;36;35;58;8;60;26;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;26;42;21;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;12;256
12;256;20;46;11;3;40;22;16;10;49;37;28;57;2;6;54;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;26;42;21;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;40;54;16;10;49;37;28;57;2;6;22;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;26;42;21;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;12;254
12;254;20;46;11;3;40;54;16;10;49;37;28;57;2;6;22;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;26;42;21;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;54;16;10;49;37;28;57;2;6;22;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;26;42;40;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;12;254
12;254;20;46;11;3;21;54;16;10;49;37;28;57;2;6;22;43;1;50;14;38;64;25;17;51;18;4;15;29;59;23;45;56;7;26;42;40;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;54;16;10;49;37;28;57;18;6;22;43;1;50;14;38;64;25;17;51;2;4;15;29;59;23;45;56;7;26;42;40;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;12;254
13;254;20;46;11;3;21;54;16;10;49;37;28;57;18;6;22;43;1;50;14;38;64;25;17;51;2;4;15;29;59;23;45;56;7;26;42;40;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;54;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;23;45;56;7;64;42;40;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;254
13;254;20;46;11;3;21;54;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;23;45;56;7;64;42;40;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;23;45;56;7;64;42;54;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;258
13;258;20;46;11;3;21;40;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;23;45;56;7;64;42;54;24;62;9;41;44;61;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;23;61;56;7;64;42;54;24;62;9;41;44;45;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;258
13;258;20;46;11;3;21;40;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;23;61;56;7;64;42;54;24;62;9;41;44;45;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;29;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;10;59;23;61;56;7;64;42;54;24;62;9;41;44;45;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;278
13;258;20;46;11;3;21;40;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;23;61;56;7;64;42;54;24;62;9;41;44;45;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;64;61;56;7;23;42;54;24;62;9;41;44;45;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;262
13;262;20;46;11;3;21;40;16;10;49;37;28;57;18;6;22;43;1;50;14;38;26;25;17;51;2;4;15;29;59;64;61;56;7;23;42;54;24;62;9;41;44;45;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;10;49;37;28;25;18;6;22;43;1;50;14;38;26;57;17;51;2;4;15;29;59;64;61;56;7;23;42;54;24;62;9;41;44;45;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;264
13;264;20;46;11;3;21;40;16;10;49;37;28;25;18;6;22;43;1;50;14;38;26;57;17;51;2;4;15;29;59;64;61;56;7;23;42;54;24;62;9;41;44;45;53;36;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;10;49;37;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;29;59;64;61;56;7;23;42;54;24;62;9;41;44;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;268
13;268;20;46;11;3;21;40;16;10;49;37;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;29;59;64;61;56;7;23;42;54;24;62;9;41;44;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;37;49;10;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;29;59;64;61;56;7;23;42;54;24;62;9;41;44;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;272
13;272;20;46;11;3;21;40;16;37;49;10;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;29;59;64;61;56;7;23;42;54;24;62;9;41;44;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;37;49;10;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;56;7;23;42;54;24;62;9;41;29;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;268
13;268;20;46;11;3;21;40;16;37;49;10;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;56;7;23;42;54;24;62;9;41;29;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;37;7;10;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;56;49;23;42;54;24;62;9;41;29;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31;13;264
13;264;20;46;11;3;21;40;16;37;7;10;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;56;49;23;42;54;24;62;9;41;29;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;34;55;27;5;13;31
20;46;11;3;21;40;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;56;49;23;42;54;24;62;9;41;29;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;10;55;27;5;13;31;13;256
13;256;20;46;11;3;21;40;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;56;49;23;42;54;24;62;9;41;29;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;10;55;27;5;13;31
20;46;11;3;21;40;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;56;49;29;42;54;24;62;9;41;23;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;10;55;27;5;13;31;13;256
13;256;20;46;11;3;21;40;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;56;49;29;42;54;24;62;9;41;23;45;53;6;35;58;8;60;39;19;52;32;30;47;63;12;48;33;10;55;27;5;13;31
20;46;11;3;21;40;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;19;49;29;42;54;24;62;9;41;23;45;53;6;35;58;8;60;39;56;52;32;30;47;63;12;48;33;10;55;27;5;13;31;13;258
13;258;20;46;11;3;21;40;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;19;49;29;42;54;24;62;9;41;23;45;53;6;35;58;8;60;39;56;52;32;30;47;63;12;48;33;10;55;27;5;13;31
20;46;11;3;21;40;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;19;49;29;42;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;32;56;47;63;12;48;33;10;55;27;5;13;31;13;258
13;258;20;46;11;3;21;40;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;19;49;29;42;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;32;56;47;63;12;48;33;10;55;27;5;13;31
20;46;11;3;21;42;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;32;56;47;63;12;48;33;10;55;27;5;13;31;13;260
13;260;20;46;11;3;21;42;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;32;56;47;63;12;48;33;10;55;27;5;13;31
20;46;11;3;21;42;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;33;56;47;63;12;48;32;10;55;27;5;13;31;13;260
13;260;20;46;11;3;21;42;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;61;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;33;56;47;63;12;48;32;10;55;27;5;13;31
20;46;11;3;21;42;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;48;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;33;56;47;63;12;61;32;10;55;27;5;13;31;13;260
13;260;20;46;11;3;21;42;16;37;7;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;48;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;33;56;47;63;12;61;32;10;55;27;5;13;31
20;46;7;3;21;42;16;37;11;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;48;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;33;56;47;63;12;61;32;10;55;27;5;13;31;13;260
13;260;20;46;7;3;21;42;16;37;11;34;28;25;18;36;22;43;1;50;14;38;26;57;17;51;2;4;15;44;59;64;48;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;30;52;33;56;47;63;12;61;32;10;55;27;5;13;31
20;46;7;3;21;42;16;37;11;34;28;25;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;44;59;64;48;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;51;52;33;56;47;63;12;61;32;10;55;27;5;13;31;13;260
13;260;20;46;7;3;21;42;16;37;11;34;28;25;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;44;59;64;48;19;49;29;40;54;24;62;9;41;23;45;53;6;35;58;8;60;39;51;52;33;56;47;63;12;61;32;10;55;27;5;13;31
20;46;7;3;21;42;16;37;11;34;28;25;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;44;59;64;48;19;49;29;40;54;24;62;9;41;23;45;32;6;35;58;8;60;39;51;52;33;56;47;63;12;61;53;10;55;27;5;13;31;13;260
14;260;20;46;7;3;21;42;16;37;11;34;28;25;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;44;59;64;48;19;49;29;40;54;24;62;9;41;23;45;32;6;35;58;8;60;39;51;52;33;56;47;63;12;61;53;10;55;27;5;13;31
20;46;7;3;21;42;16;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;25;59;64;48;19;49;29;40;54;24;62;9;41;23;45;32;6;35;58;8;60;39;51;52;33;56;47;63;12;61;53;10;55;27;5;13;31;14;260
14;260;20;46;7;3;21;42;16;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;25;59;64;48;19;49;29;40;54;24;62;9;41;23;45;32;6;35;58;8;60;39;51;52;33;56;47;63;12;61;53;10;55;27;5;13;31
20;46;7;3;21;42;16;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;25;59;64;51;19;49;29;40;54;24;62;9;41;23;45;32;6;35;58;8;60;39;48;52;33;56;47;63;12;61;53;10;55;27;5;13;31;14;260
14;260;20;46;7;3;21;42;16;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;25;59;64;51;19;49;29;40;54;24;62;9;41;23;45;32;6;35;58;8;60;39;48;52;33;56;47;63;12;61;53;10;55;27;5;13;31
20;46;7;3;21;42;16;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;25;59;64;51;19;49;29;40;54;24;62;9;41;23;45;32;6;35;58;8;56;39;48;52;33;60;47;63;12;61;53;10;55;27;5;13;31;14;260
14;260;20;46;7;3;21;42;16;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;30;2;4;15;25;59;64;51;19;49;29;40;54;24;62;9;41;23;45;32;6;35;58;8;56;39;48;52;33;60;47;63;12;61;53;10;55;27;5;13;31
20;46;7;3;21;42;16;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;54;24;62;9;41;23;45;32;6;35;58;8;56;39;48;52;33;60;47;63;12;61;53;10;55;27;5;13;31;14;260
14;260;20;46;7;3;21;42;16;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;54;24;62;9;41;23;45;32;6;35;58;8;56;39;48;52;33;60;47;63;12;61;53;10;55;27;5;13;31
20;46;7;3;21;42;52;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;54;24;62;9;41;23;45;32;6;35;58;8;56;39;48;16;33;60;47;63;12;61;53;10;55;27;5;13;31;14;260
14;260;20;46;7;3;21;42;52;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;54;24;62;9;41;23;45;32;6;35;58;8;56;39;48;16;33;60;47;63;12;61;53;10;55;27;5;13;31
20;46;7;3;21;42;52;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;56;24;62;9;41;23;45;32;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;27;5;13;31;14;260
14;260;20;46;7;3;21;42;52;37;11;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;56;24;62;9;41;23;45;32;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;27;5;13;31
20;46;7;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;56;24;62;9;41;23;45;32;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;27;5;13;11;14;260
14;260;20;46;7;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;56;24;62;9;41;23;45;32;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;27;5;13;11
20;46;7;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;27;5;13;11;14;260
14;260;20;46;7;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;27;5;13;11
20;46;27;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;7;5;13;11;14;258
14;258;20;46;27;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;17;40;2;4;15;25;59;64;51;19;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;7;5;13;11
20;46;27;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;19;40;2;4;15;25;59;64;51;17;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;7;5;13;11;14;256
14;256;20;46;27;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;19;40;2;4;15;25;59;64;51;17;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;33;60;47;63;12;61;53;10;55;7;5;13;11
20;46;27;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;19;40;2;4;15;25;59;64;51;17;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11;14;256
14;256;20;46;27;3;21;42;52;37;31;34;28;44;18;36;22;43;1;50;14;38;26;57;19;40;2;4;15;25;59;64;51;17;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11
20;46;27;3;21;42;52;37;31;34;28;44;18;36;22;43;59;50;14;38;26;57;19;40;2;4;15;25;1;64;51;17;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11;14;272
14;272;20;46;27;3;21;42;52;37;31;34;28;44;18;36;22;43;59;50;14;38;26;57;19;40;2;4;15;25;1;64;51;17;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;39;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11
20;46;27;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;26;57;19;40;2;4;15;25;1;64;51;17;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11;14;272
14;272;20;46;27;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;26;57;19;40;2;4;15;25;1;64;51;17;49;29;30;56;24;62;9;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11
20;46;27;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;26;57;19;40;2;9;15;25;1;64;51;17;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11;14;278
14;278;20;46;27;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;26;57;19;40;2;9;15;25;1;64;51;17;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11
20;46;27;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;17;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11;14;270
14;270;20;46;27;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;17;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11
20;46;17;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;27;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11;14;270
14;270;20;46;17;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;27;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11
20;46;17;3;21;42;52;37;39;27;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;34;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11;14;300
14;270;20;46;17;3;21;42;52;37;39;34;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;27;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11
20;46;17;3;21;34;52;37;39;42;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;27;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11;14;274
14;274;20;46;17;3;21;34;52;37;39;42;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;27;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;54;31;48;16;47;60;33;63;12;61;53;10;55;7;5;13;11
20;46;17;3;21;34;52;37;39;42;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;27;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;33;31;48;16;47;60;54;63;12;61;53;10;55;7;5;13;11;14;274
14;274;20;46;17;3;21;34;52;37;39;42;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;27;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;33;31;48;16;47;60;54;63;12;61;53;10;55;7;5;13;11
20;46;17;3;21;34;52;37;39;42;28;44;18;36;22;43;59;50;14;38;64;57;19;40;2;9;15;25;1;26;51;27;49;29;30;56;24;62;4;32;23;45;41;6;35;58;8;33;31;48;16;53;60;54;63;12;61;47;10;55;7;5;13;11;14;274
