"X1";"X270";"X24";"X61";"X1.1";"X43";"X44";"X37";"X35";"X59";"X27";"X64";"X63";"X60";"X17";"X23";"X25";"X32";"X22";"X46";"X12";"X56";"X28";"X14";"X3";"X16";"X54";"X2";"X11";"X45";"X8";"X47";"X58";"X42";"X49";"X53";"X29";"X10";"X40";"X57";"X15";"X52";"X50";"X7";"X20";"X18";"X19";"X31";"X36";"X5";"X21";"X38";"X30";"X33";"X51";"X62";"X9";"X41";"X6";"X39";"X13";"X55";"X26";"X34";"X4";"X48"
36;64;27;23;3;63;55;60;38;39;35;32;61;4;24;30;20;34;10;25;18;6;49;11;47;7;17;26;31;12;46;42;56;50;41;44;14;57;52;28;58;59;54;21;33;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43;13;286
13;286;36;64;27;23;3;63;55;60;38;39;35;32;61;4;24;30;20;34;10;25;18;6;49;11;47;7;17;26;31;12;46;42;56;50;41;44;14;57;52;28;58;59;54;21;33;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43
36;64;27;23;3;63;55;60;38;39;35;32;28;4;24;30;20;34;10;25;18;6;49;11;47;7;17;26;31;12;46;42;56;50;41;44;14;57;52;61;58;59;54;21;33;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43;13;286
13;286;36;64;27;23;3;63;55;60;38;39;35;32;28;4;24;30;20;34;10;25;18;6;49;11;47;7;17;26;31;12;46;42;56;50;41;44;14;57;52;61;58;59;54;21;33;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43
36;64;27;23;3;63;55;60;38;39;35;32;28;4;24;30;20;34;10;25;18;6;49;11;47;7;17;26;31;33;46;42;56;50;41;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43;13;294
13;294;36;64;27;23;3;63;55;60;38;39;35;32;28;4;24;30;20;34;10;25;18;6;49;11;47;7;17;26;31;33;46;42;56;50;41;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43
41;64;27;23;3;63;55;60;38;39;35;32;28;4;24;30;20;34;10;25;18;6;49;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43;13;288
13;288;41;64;27;23;3;63;55;60;38;39;35;32;28;4;24;30;20;34;10;25;18;6;49;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43
41;64;27;23;3;63;55;60;38;39;35;32;28;4;24;30;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43;13;284
13;284;41;64;27;23;3;63;55;60;38;39;35;32;28;4;24;30;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;53;45;40;5;22;62;51;16;1;29;43
41;64;27;23;3;63;55;60;38;39;35;32;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;30;45;40;5;22;62;51;16;1;29;43;13;284
13;284;41;64;27;23;3;63;55;60;38;39;35;32;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;30;45;40;5;22;62;51;16;1;29;43
41;64;27;35;3;63;55;60;38;39;23;32;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;30;45;40;5;22;62;51;16;1;29;43;13;268
13;268;41;64;27;35;3;63;55;60;38;39;23;32;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;30;45;40;5;22;62;51;16;1;29;43
41;64;27;35;3;63;55;60;38;39;23;43;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;30;45;40;5;22;62;51;16;1;29;32;13;268
13;268;41;64;27;35;3;63;55;60;38;39;23;43;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;13;48;2;9;15;37;19;8;30;45;40;5;22;62;51;16;1;29;32
41;64;27;35;3;63;55;60;13;39;23;43;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;38;48;2;9;15;37;19;8;30;45;40;5;22;62;51;16;1;29;32;13;268
13;268;41;64;27;35;3;63;55;60;13;39;23;43;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;38;48;2;9;15;37;19;8;30;45;40;5;22;62;51;16;1;29;32
41;64;27;35;3;63;55;60;13;39;16;43;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;38;48;2;9;15;37;19;8;30;45;40;5;22;62;51;23;1;29;32;13;264
13;264;41;64;27;35;3;63;55;60;13;39;16;43;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;59;54;21;12;38;48;2;9;15;37;19;8;30;45;40;5;22;62;51;23;1;29;32
41;64;27;35;59;63;55;60;13;39;16;43;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;54;21;12;38;48;2;9;15;37;19;8;30;45;40;5;22;62;51;23;1;29;32;13;264
13;264;41;64;27;35;59;63;55;60;13;39;16;43;28;4;24;53;20;34;10;49;18;6;25;11;47;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;54;21;12;38;48;2;9;15;37;19;8;30;45;40;5;22;62;51;23;1;29;32
41;64;27;35;59;63;55;60;13;39;16;43;28;4;24;53;20;34;10;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;54;21;12;47;48;2;9;15;37;19;8;30;45;40;5;22;62;51;23;1;29;32;13;264
13;264;41;64;27;35;59;63;55;60;13;39;16;43;28;4;24;53;20;34;10;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;54;21;12;47;48;2;9;15;37;19;8;30;45;40;5;22;62;51;23;1;29;32
41;64;27;35;59;63;55;60;13;39;45;43;28;4;24;53;20;34;10;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;54;21;12;47;48;2;9;15;37;19;8;30;16;40;5;22;62;51;23;1;29;32;13;280
13;280;41;64;27;35;59;63;55;60;13;39;45;43;28;4;24;53;20;34;10;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;54;21;12;47;48;2;9;15;37;19;8;30;16;40;5;22;62;51;23;1;29;32
41;64;27;35;59;63;55;60;13;39;45;43;28;4;24;53;20;34;10;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;2;9;15;37;19;8;30;16;40;5;22;62;51;54;1;29;32;13;280
13;280;41;64;27;35;59;63;55;60;13;39;45;43;28;4;24;53;20;34;10;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;2;9;15;37;19;8;30;16;40;5;22;62;51;54;1;29;32
41;64;27;35;59;63;55;60;13;5;45;43;28;4;24;53;20;34;10;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;2;9;15;37;19;8;30;16;40;39;22;62;51;54;1;29;32;13;284
13;284;41;64;27;35;59;63;55;60;13;5;45;43;28;4;24;53;20;34;10;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;2;9;15;37;19;8;30;16;40;39;22;62;51;54;1;29;32
41;64;27;35;59;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;30;16;40;39;22;62;51;54;1;29;32;13;284
14;284;41;64;27;35;59;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;25;11;38;7;17;26;31;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;30;16;40;39;22;62;51;54;1;29;32
41;64;27;35;59;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;25;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;31;16;40;39;22;62;51;54;1;29;32;14;284
14;284;41;64;27;35;59;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;25;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;31;16;40;39;22;62;51;54;1;29;32
41;64;27;35;59;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;31;16;40;39;22;62;51;54;1;25;32;14;284
14;284;41;64;27;35;59;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;31;16;40;39;22;62;51;54;1;25;32
41;64;27;35;31;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;62;51;54;1;25;32;14;284
14;284;41;64;27;35;31;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;62;51;54;1;25;32
41;64;27;35;31;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;32;14;284
14;284;41;64;27;35;31;63;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;52;61;58;3;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;32
41;64;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;63;61;58;3;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;32;14;286
14;286;41;64;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;57;63;61;58;3;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;32
41;64;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;32;63;61;58;3;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;57;14;286
14;286;41;64;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;46;42;56;50;36;44;14;32;63;61;58;3;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;57
41;64;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;3;42;56;50;36;44;14;32;63;61;58;46;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;57;14;286
14;286;41;64;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;30;33;3;42;56;50;36;44;14;32;63;61;58;46;23;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;57
41;64;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;14;32;63;61;58;46;30;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;57;14;286
14;286;41;64;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;14;32;63;61;58;46;30;21;12;47;48;10;9;15;37;19;8;59;16;40;39;22;25;51;54;1;62;57
41;37;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;14;32;63;61;58;46;30;21;12;47;48;10;9;15;64;19;8;59;16;40;39;22;25;51;54;1;62;57;14;286
14;286;41;37;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;14;32;63;61;58;46;30;21;12;47;48;10;9;15;64;19;8;59;16;40;39;22;25;51;54;1;62;57
41;37;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;46;30;21;12;47;48;10;9;15;64;19;8;59;16;14;39;22;25;51;54;1;62;57;14;278
14;278;41;37;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;46;30;21;12;47;48;10;9;15;64;19;8;59;16;14;39;22;25;51;54;1;62;57
41;37;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;48;10;9;46;64;19;8;59;16;14;39;22;25;51;54;1;62;57;14;278
14;278;41;37;27;35;31;52;55;60;13;5;45;43;28;4;24;53;20;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;48;10;9;46;64;19;8;59;16;14;39;22;25;51;54;1;62;57
41;37;27;35;31;52;55;60;13;5;45;43;28;20;24;53;4;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;48;10;9;46;64;19;8;59;16;14;39;22;25;51;54;1;62;57;14;278
14;278;41;37;27;35;31;52;55;60;13;5;45;43;28;20;24;53;4;34;2;49;18;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;48;10;9;46;64;19;8;59;16;14;39;22;25;51;54;1;62;57
41;37;27;35;31;52;55;60;13;5;45;43;28;20;24;53;4;34;2;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;48;10;9;46;64;19;8;18;16;14;39;22;25;51;54;1;62;57;14;278
14;278;41;37;27;35;31;52;55;60;13;5;45;43;28;20;24;53;4;34;2;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;48;10;9;46;64;19;8;18;16;14;39;22;25;51;54;1;62;57
41;37;27;35;31;52;55;60;13;5;45;43;28;20;24;53;4;34;2;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;62;10;9;46;64;19;8;18;16;14;39;22;25;51;54;1;48;57;14;278
14;278;41;37;27;35;31;52;55;60;13;5;45;43;28;20;24;53;4;34;2;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;62;10;9;46;64;19;8;18;16;14;39;22;25;51;54;1;48;57
41;37;27;35;31;52;55;60;13;5;45;43;28;20;24;53;4;8;2;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;54;1;48;57;14;278
14;278;41;37;27;35;31;52;55;60;13;5;45;43;28;20;24;53;4;8;2;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;54;1;48;57
41;37;27;35;31;52;57;60;13;5;45;43;28;20;24;53;4;8;2;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;54;1;48;55;14;278
14;278;41;37;27;35;31;52;57;60;13;5;45;43;28;20;24;53;4;8;2;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;30;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;54;1;48;55
41;37;27;35;31;52;57;60;13;5;45;43;28;20;24;53;4;8;30;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;54;1;48;55;14;282
14;282;41;37;27;35;31;52;57;60;13;5;45;43;28;20;24;53;4;8;30;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;54;1;48;55
41;37;27;35;31;52;57;60;13;5;45;43;28;20;54;53;4;8;30;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;24;1;48;55;14;290
14;290;41;37;27;35;31;52;57;60;13;5;45;43;28;20;54;53;4;8;30;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;36;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;24;1;48;55
41;37;36;35;31;52;57;60;13;5;45;43;28;20;54;53;4;8;30;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;27;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;24;1;48;55;14;290
14;290;41;37;36;35;31;52;57;60;13;5;45;43;28;20;54;53;4;8;30;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;27;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;19;34;18;16;14;39;22;25;51;24;1;48;55
41;37;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;8;30;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;27;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;20;34;18;16;14;39;22;25;51;24;1;48;55;14;298
15;298;41;37;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;8;30;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;27;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;20;34;18;16;14;39;22;25;51;24;1;48;55
41;30;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;8;37;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;27;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;20;34;18;16;14;39;22;25;51;24;1;48;55;15;286
15;286;41;30;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;8;37;49;59;6;29;11;38;7;17;26;23;33;3;42;56;50;27;44;40;32;63;61;58;15;2;21;12;47;62;10;9;46;64;20;34;18;16;14;39;22;25;51;24;1;48;55
41;30;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;8;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;32;63;61;58;15;2;3;12;47;62;10;9;46;64;20;34;18;16;14;39;22;25;51;24;1;48;55;15;282
15;282;41;30;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;8;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;32;63;61;58;15;2;3;12;47;62;10;9;46;64;20;34;18;16;14;39;22;25;51;24;1;48;55
41;30;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;8;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;32;63;61;58;15;2;3;12;47;62;10;9;46;64;20;34;18;16;14;39;1;25;51;24;22;48;55;15;282
15;282;41;30;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;8;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;32;63;61;58;15;2;3;12;47;62;10;9;46;64;20;34;18;16;14;39;1;25;51;24;22;48;55
41;30;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;3;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;32;63;61;58;15;2;8;12;47;62;10;9;46;64;20;34;18;16;14;39;1;25;51;24;22;48;55;15;278
15;278;41;30;36;35;31;52;57;60;13;5;45;43;28;19;54;53;4;3;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;32;63;61;58;15;2;8;12;47;62;10;9;46;64;20;34;18;16;14;39;1;25;51;24;22;48;55
41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;32;63;61;58;15;2;8;12;47;62;10;9;46;64;20;34;18;16;14;43;1;25;51;24;22;48;55;15;278
15;278;41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;32;63;61;58;15;2;8;12;47;62;10;9;46;64;20;34;18;16;14;43;1;25;51;24;22;48;55
41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;12;47;62;10;9;46;64;20;34;32;16;14;43;1;25;51;24;22;48;55;15;278
15;278;41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;12;47;62;10;9;46;64;20;34;32;16;14;43;1;25;51;24;22;48;55
41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;9;46;64;20;34;12;16;14;43;1;25;51;24;22;48;55;15;278
15;278;41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;29;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;9;46;64;20;34;12;16;14;43;1;25;51;24;22;48;55
41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;55;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;9;46;64;20;34;12;16;14;43;1;25;51;24;22;48;29;15;278
15;278;41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;55;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;9;46;64;20;34;12;16;14;43;1;25;51;24;22;48;29
41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;55;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;9;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29;15;278
15;278;41;30;36;35;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;55;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;9;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29
41;30;36;55;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;35;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;9;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29;15;278
15;278;41;30;36;55;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;35;11;38;7;17;26;23;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;9;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29
41;30;36;55;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;35;11;38;7;17;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;23;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29;15;278
15;278;41;30;36;55;31;52;57;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;35;11;38;7;17;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;23;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29
41;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;23;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29;15;266
15;266;41;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;3;37;49;59;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;47;62;10;23;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29
41;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;3;37;49;47;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;59;62;10;23;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29;15;274
15;274;41;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;3;37;49;47;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;59;62;10;23;46;64;20;24;12;16;14;43;1;25;51;34;22;48;29
41;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;3;37;49;47;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;59;62;10;29;46;64;20;24;12;16;14;43;1;25;51;34;22;48;23;15;274
15;274;41;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;3;37;49;47;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;59;62;10;29;46;64;20;24;12;16;14;43;1;25;51;34;22;48;23
49;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;3;37;41;47;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;59;62;10;29;46;64;20;24;12;16;14;43;1;25;51;34;22;48;23;15;278
15;278;49;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;3;37;41;47;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;59;62;10;29;46;64;20;24;12;16;14;43;1;25;51;34;22;48;23
49;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;22;37;41;47;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;59;62;10;29;46;64;20;24;12;16;14;43;1;25;51;34;3;48;23;15;278
15;278;49;30;36;55;31;52;17;60;13;5;45;39;28;19;54;53;4;22;37;41;47;6;35;11;38;7;57;26;9;33;21;42;56;50;27;44;40;18;63;61;58;15;2;8;32;59;62;10;29;46;64;20;24;12;16;14;43;1;25;51;34;3;48;23
