"X1";"X290";"X38";"X36";"X49";"X48";"X44";"X54";"X58";"X34";"X46";"X4";"X2";"X45";"X23";"X43";"X5";"X19";"X61";"X64";"X8";"X55";"X11";"X10";"X21";"X39";"X18";"X1.1";"X24";"X15";"X30";"X27";"X22";"X7";"X63";"X60";"X62";"X9";"X32";"X28";"X37";"X51";"X14";"X59";"X16";"X13";"X12";"X52";"X31";"X33";"X47";"X53";"X40";"X25";"X50";"X20";"X57";"X17";"X29";"X35";"X3";"X56";"X42";"X6";"X41";"X26"
24;32;25;21;12;63;59;39;7;61;3;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;29;17;55;36;47;41;33;11;60;45;28;40;34;18;64;1;4;35;5;9;53;37;22;20;30;19;13;56;54;16;8;23;44;49;48;50;15;31;21;292
21;292;24;32;25;21;12;63;59;39;7;61;3;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;29;17;55;36;47;41;33;11;60;45;28;40;34;18;64;1;4;35;5;9;53;37;22;20;30;19;13;56;54;16;8;23;44;49;48;50;15;31
24;32;25;21;12;63;59;39;7;61;3;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;29;45;28;40;34;18;64;1;4;35;5;9;53;37;22;20;30;19;13;56;54;16;8;23;44;49;48;50;15;31;21;276
21;276;24;32;25;21;12;63;59;39;7;61;3;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;29;45;28;40;34;18;64;1;4;35;5;9;53;37;22;20;30;19;13;56;54;16;8;23;44;49;48;50;15;31
24;32;25;21;12;63;59;39;7;61;3;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;29;45;28;40;34;35;64;1;4;18;5;9;53;37;22;20;30;19;13;56;54;16;8;23;44;49;48;50;15;31;21;292
21;276;24;32;25;21;12;63;59;39;7;61;3;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;29;45;28;40;34;18;64;1;4;35;5;9;53;37;22;20;30;19;13;56;54;16;8;23;44;49;48;50;15;31
24;32;25;21;12;63;59;39;7;61;35;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;29;45;28;40;34;18;64;1;4;3;5;9;53;37;22;20;30;19;13;56;54;16;8;23;44;49;48;50;15;31;21;276
21;276;24;32;25;21;12;63;59;39;7;61;35;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;29;45;28;40;34;18;64;1;4;3;5;9;53;37;22;20;30;19;13;56;54;16;8;23;44;49;48;50;15;31
24;32;25;21;12;63;59;39;7;61;35;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;19;45;28;40;34;18;64;1;4;3;5;9;53;37;22;20;30;29;13;56;54;16;8;23;44;49;48;50;15;31;21;274
21;274;24;32;25;21;12;63;59;39;7;61;35;6;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;19;45;28;40;34;18;64;1;4;3;5;9;53;37;22;20;30;29;13;56;54;16;8;23;44;49;48;50;15;31
24;32;25;21;12;63;59;39;7;61;35;30;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;19;45;28;40;34;18;64;1;4;3;5;9;53;37;22;20;6;29;13;56;54;16;8;23;44;49;48;50;15;31;21;274
21;274;24;32;25;21;12;63;59;39;7;61;35;30;27;51;38;14;42;52;57;58;2;43;62;46;10;26;60;17;55;36;47;41;33;11;19;45;28;40;34;18;64;1;4;3;5;9;53;37;22;20;6;29;13;56;54;16;8;23;44;49;48;50;15;31
24;32;25;21;12;63;59;39;7;61;35;30;27;51;38;14;42;52;57;58;2;43;62;46;10;26;13;17;55;36;47;41;33;11;19;45;28;40;34;18;64;1;4;3;5;9;53;37;22;20;6;29;60;56;54;16;8;23;44;49;48;50;15;31;21;286
21;286;24;32;25;21;12;63;59;39;7;61;35;30;27;51;38;14;42;52;57;58;2;43;62;46;10;26;13;17;55;36;47;41;33;11;19;45;28;40;34;18;64;1;4;3;5;9;53;37;22;20;6;29;60;56;54;16;8;23;44;49;48;50;15;31
24;32;25;21;12;63;59;39;7;61;35;30;27;51;38;14;42;52;57;58;2;43;62;46;10;26;13;17;55;36;47;41;33;11;19;45;28;40;34;18;64;49;4;3;5;9;53;37;22;20;6;29;60;56;54;16;8;23;44;1;48;50;15;31;21;286
22;286;24;32;25;21;12;63;59;39;7;61;35;30;27;51;38;14;42;52;57;58;2;43;62;46;10;26;13;17;55;36;47;41;33;11;19;45;28;40;34;18;64;49;4;3;5;9;53;37;22;20;6;29;60;56;54;16;8;23;44;1;48;50;15;31
24;32;25;21;12;63;59;39;7;61;14;30;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;55;36;47;41;33;11;19;45;28;40;34;18;64;49;4;3;5;9;53;37;22;20;6;29;60;56;54;16;8;23;44;1;48;50;15;31;22;302
22;302;24;32;25;21;12;63;59;39;7;61;14;30;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;55;36;47;41;33;11;19;45;28;40;34;18;64;49;4;3;5;9;53;37;22;20;6;29;60;56;54;16;8;23;44;1;48;50;15;31
24;32;25;21;12;63;59;39;7;61;14;36;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;55;30;47;41;33;11;19;45;28;40;34;18;64;49;4;3;5;9;53;37;22;20;6;29;60;56;54;16;8;23;44;1;48;50;15;31;22;294
22;294;24;32;25;21;12;63;59;39;7;61;14;36;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;55;30;47;41;33;11;19;45;28;40;34;18;64;49;4;3;5;9;53;37;22;20;6;29;60;56;54;16;8;23;44;1;48;50;15;31
24;32;25;21;12;63;59;39;7;61;14;36;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;55;30;47;41;33;11;19;45;28;40;34;18;64;49;4;3;5;9;48;37;22;20;6;29;60;56;54;16;8;23;44;1;53;50;15;31;22;294
22;294;24;32;25;21;12;63;59;39;7;61;14;36;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;55;30;47;41;33;11;19;45;28;40;34;18;64;49;4;3;5;9;48;37;22;20;6;29;60;56;54;16;8;23;44;1;53;50;15;31
24;32;25;21;12;63;59;39;7;61;14;36;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;55;30;47;41;33;11;19;29;28;40;34;18;64;49;4;3;5;9;48;37;22;20;6;45;60;56;54;16;8;23;44;1;53;50;15;31;22;294
22;294;24;32;25;21;12;63;59;39;7;61;14;36;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;55;30;47;41;33;11;19;29;28;40;34;18;64;49;4;3;5;9;48;37;22;20;6;45;60;56;54;16;8;23;44;1;53;50;15;31
24;32;25;55;12;63;59;39;7;61;14;36;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;21;30;47;41;33;11;19;29;28;40;34;18;64;49;4;3;5;9;48;37;22;20;6;45;60;56;54;16;8;23;44;1;53;50;15;31;22;294
22;294;24;32;25;55;12;63;59;39;7;61;14;36;27;51;38;35;42;52;57;58;2;43;62;46;10;26;13;17;21;30;47;41;33;11;19;29;28;40;34;18;64;49;4;3;5;9;48;37;22;20;6;45;60;56;54;16;8;23;44;1;53;50;15;31
24;32;25;55;12;63;59;39;7;61;14;36;27;51;38;56;42;52;57;58;2;43;62;46;10;26;13;17;21;30;47;41;33;11;19;29;28;40;34;18;64;49;4;3;5;9;48;37;22;20;6;45;60;35;54;16;8;23;44;1;53;50;15;31;22;294
22;294;24;32;25;55;12;63;59;39;7;61;14;36;27;51;38;56;42;52;57;58;2;43;62;46;10;26;13;17;21;30;47;41;33;11;19;29;28;40;34;18;64;49;4;3;5;9;48;37;22;20;6;45;60;35;54;16;8;23;44;1;53;50;15;31
24;32;25;55;12;63;59;39;7;61;14;36;27;51;38;56;42;52;57;58;2;43;62;46;10;26;13;17;21;30;47;41;33;11;19;29;28;54;34;18;64;49;4;3;5;9;48;37;22;20;6;45;60;35;40;16;8;23;44;1;53;50;15;31;22;294
22;294;24;32;25;55;12;63;59;39;7;61;14;36;27;51;38;56;42;52;57;58;2;43;62;46;10;26;13;17;21;30;47;41;33;11;19;29;28;54;34;18;64;49;4;3;5;9;48;37;22;20;6;45;60;35;40;16;8;23;44;1;53;50;15;31
24;32;25;55;12;63;59;39;7;61;14;36;27;51;38;56;42;52;57;58;2;43;62;46;10;26;13;17;21;18;47;41;33;11;19;29;28;54;34;30;64;49;4;3;5;9;48;37;22;20;6;45;60;35;40;16;8;23;44;1;53;50;15;31;22;290
22;290;24;32;25;55;12;63;59;39;7;61;14;36;27;51;38;56;42;52;57;58;2;43;62;46;10;26;13;17;21;18;47;41;33;11;19;29;28;54;34;30;64;49;4;3;5;9;48;37;22;20;6;45;60;35;40;16;8;23;44;1;53;50;15;31
24;32;25;55;12;63;59;39;7;61;20;36;27;51;38;56;42;52;57;58;2;43;62;46;10;26;13;17;21;18;47;41;33;11;19;29;28;54;34;30;64;49;4;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31;22;290
22;290;24;32;25;55;12;63;59;39;7;61;20;36;27;51;38;56;42;52;57;58;2;43;62;46;10;26;13;17;21;18;47;41;33;11;19;29;28;54;34;30;64;49;4;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31
24;32;25;55;12;63;59;39;7;61;20;36;2;51;38;56;42;52;57;58;27;43;62;46;10;26;13;17;21;18;47;41;33;11;19;29;28;54;34;30;64;49;4;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31;22;290
22;290;24;32;25;55;12;63;59;39;7;61;20;36;2;51;38;56;42;52;57;58;27;43;62;46;10;26;13;17;21;18;47;41;33;11;19;29;28;54;34;30;64;49;4;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31
24;32;25;55;12;19;59;39;7;61;20;36;2;51;38;56;42;52;57;58;27;43;62;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;4;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31;22;288
22;288;24;32;25;55;12;19;59;39;7;61;20;36;2;51;38;56;42;52;57;58;27;43;62;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;4;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31
38;32;25;55;12;19;59;39;7;61;20;36;2;51;24;56;42;52;57;58;27;43;62;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;4;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31;22;278
22;278;38;32;25;55;12;19;59;39;7;61;20;36;2;51;24;56;42;52;57;58;27;43;62;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;4;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31
38;32;25;55;12;19;59;39;7;61;20;36;2;51;24;56;42;52;57;58;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;62;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31;22;278
22;278;38;32;25;55;12;19;59;39;7;61;20;36;2;51;24;56;42;52;57;58;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;62;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31
38;32;25;55;12;19;59;39;7;61;58;36;2;51;24;56;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;62;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31;22;288
22;288;38;32;25;55;12;19;59;39;7;61;58;36;2;51;24;56;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;62;3;5;9;48;37;22;14;6;45;60;35;40;16;8;23;44;1;53;50;15;31
38;32;25;55;12;19;59;39;7;61;58;36;2;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;62;3;5;9;48;37;22;14;6;45;60;35;40;16;8;56;44;1;53;50;15;31;22;288
22;288;38;32;25;55;12;19;59;39;7;61;58;36;2;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;29;28;54;34;30;64;49;62;3;5;9;48;37;22;14;6;45;60;35;40;16;8;56;44;1;53;50;15;31
38;32;25;55;12;19;59;39;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;2;28;54;34;30;64;49;62;3;5;9;48;37;22;14;6;45;60;35;40;16;8;56;44;1;53;50;15;31;22;288
22;288;38;32;25;55;12;19;59;39;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;2;28;54;34;30;64;49;62;3;5;9;48;37;22;14;6;45;60;35;40;16;8;56;44;1;53;50;15;31
38;32;25;55;12;19;59;39;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;2;28;54;34;30;64;49;62;3;5;9;40;37;22;14;6;45;60;35;48;16;8;56;44;1;53;50;15;31;22;288
22;288;38;32;25;55;12;19;59;39;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;11;63;2;28;54;34;30;64;49;62;3;5;9;40;37;22;14;6;45;60;35;48;16;8;56;44;1;53;50;15;31
38;32;25;55;12;19;59;39;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;1;63;2;28;54;34;30;64;49;62;3;5;9;40;37;22;14;6;45;60;35;48;16;8;56;44;11;53;50;15;31;22;288
22;288;38;32;25;55;12;19;59;39;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;1;63;2;28;54;34;30;64;49;62;3;5;9;40;37;22;14;6;45;60;35;48;16;8;56;44;11;53;50;15;31
38;32;25;1;12;19;59;39;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;55;63;2;28;54;34;30;64;49;62;3;5;9;40;37;22;14;6;45;60;35;48;16;8;56;44;11;53;50;15;31;22;292
22;292;38;32;25;1;12;19;59;39;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;55;63;2;28;54;34;30;64;49;62;3;5;9;40;37;22;14;6;45;60;35;48;16;8;56;44;11;53;50;15;31
38;32;25;1;12;19;59;14;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;55;63;2;28;54;34;30;64;49;62;3;5;9;40;37;22;39;6;45;60;35;48;16;8;56;44;11;53;50;15;31;22;292
23;292;38;32;25;1;12;19;59;14;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;55;63;2;28;54;34;30;64;49;62;3;5;9;40;37;22;39;6;45;60;35;48;16;8;56;44;11;53;50;15;31
38;32;25;1;12;19;59;14;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;60;35;48;16;8;56;30;11;53;50;15;31;23;292
23;292;38;32;25;1;12;19;59;14;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;47;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;60;35;48;16;8;56;30;11;53;50;15;31
38;32;25;1;12;47;59;14;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;60;35;48;16;8;56;30;11;53;50;15;31;23;296
23;296;38;32;25;1;12;47;59;14;7;61;58;36;29;51;24;23;42;52;57;20;27;43;4;46;10;26;13;17;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;60;35;48;16;8;56;30;11;53;50;15;31
38;32;25;1;12;47;59;14;7;61;58;36;29;51;24;23;42;52;60;20;27;43;4;46;10;26;13;17;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;35;48;16;8;56;30;11;53;50;15;31;23;296
23;296;38;32;25;1;12;47;59;14;7;61;58;36;29;51;24;23;42;52;60;20;27;43;4;46;10;26;13;17;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;35;48;16;8;56;30;11;53;50;15;31
38;32;25;1;12;47;59;14;7;61;58;36;29;51;24;23;17;52;60;20;27;43;4;46;10;26;13;42;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;35;48;16;8;56;30;11;53;50;15;31;23;300
23;300;38;32;25;1;12;47;59;14;7;61;58;36;29;51;24;23;17;52;60;20;27;43;4;46;10;26;13;42;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;35;48;16;8;56;30;11;53;50;15;31
38;32;25;1;12;47;59;29;7;61;58;36;14;51;24;23;17;52;60;20;27;43;4;46;10;26;13;42;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;35;48;16;8;56;30;11;53;50;15;31;23;288
23;288;38;32;25;1;12;47;59;29;7;61;58;36;14;51;24;23;17;52;60;20;27;43;4;46;10;26;13;42;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;35;48;16;8;56;30;11;53;50;15;31
38;32;25;1;12;47;59;29;7;61;58;36;14;51;24;23;17;52;60;20;27;43;4;46;10;26;13;42;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;11;48;16;8;56;30;35;53;50;15;31;23;288
23;288;38;32;25;1;12;47;59;29;7;61;58;36;14;51;24;23;17;52;60;20;27;43;4;46;10;26;13;42;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;11;48;16;8;56;30;35;53;50;15;31
38;32;25;1;12;47;59;29;7;61;58;36;14;51;24;23;17;26;60;20;27;43;4;46;10;52;13;42;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;11;48;16;8;56;30;35;53;50;15;31;23;288
23;288;38;32;25;1;12;47;59;29;7;61;58;36;14;51;24;23;17;26;60;20;27;43;4;46;10;52;13;42;21;18;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;11;48;16;8;56;30;35;53;50;15;31
38;32;25;1;12;47;59;29;7;61;58;36;14;51;24;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;11;48;16;8;56;30;35;53;50;15;31;23;292
23;292;38;32;25;1;12;47;59;29;7;61;58;36;14;51;24;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;11;48;16;8;56;30;35;53;50;15;31
38;32;25;1;12;47;59;29;7;61;58;24;14;51;36;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;11;48;16;8;56;30;35;53;50;15;31;23;290
23;290;38;32;25;1;12;47;59;29;7;61;58;24;14;51;36;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;22;39;6;45;57;11;48;16;8;56;30;35;53;50;15;31
38;32;25;1;12;47;59;29;7;61;58;24;14;51;36;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;50;39;6;45;57;11;48;16;8;56;30;35;53;22;15;31;23;290
23;290;38;32;25;1;12;47;59;29;7;61;58;24;14;51;36;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;34;44;64;49;62;3;5;9;40;37;50;39;6;45;57;11;48;16;8;56;30;35;53;22;15;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;14;44;64;49;62;3;5;9;40;37;50;39;6;45;57;11;48;16;8;56;30;35;53;22;15;31;23;272
23;272;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;14;44;64;49;62;3;5;9;40;37;50;39;6;45;57;11;48;16;8;56;30;35;53;22;15;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;3;5;9;40;37;50;39;6;44;57;11;48;16;8;56;30;35;53;22;15;31;23;272
23;272;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;26;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;3;5;9;40;37;50;39;6;44;57;11;48;16;8;56;30;35;53;22;15;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;3;5;9;40;37;50;39;26;44;57;11;48;16;8;56;30;35;53;22;15;31;23;272
23;272;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;10;52;13;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;3;5;9;40;37;50;39;26;44;57;11;48;16;8;56;30;35;53;22;15;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;13;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;40;37;50;39;26;44;57;11;48;16;8;56;30;35;53;22;15;31;23;264
23;264;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;13;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;40;37;50;39;26;44;57;11;48;16;8;56;30;35;53;22;15;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;13;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;40;37;50;39;26;15;57;11;48;16;8;56;30;35;53;22;44;31;23;264
23;264;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;13;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;40;37;50;39;26;15;57;11;48;16;8;56;30;35;53;22;44;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;40;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;13;37;50;39;26;15;57;11;48;16;8;56;30;35;53;22;44;31;23;272
23;272;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;40;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;13;37;50;39;26;15;57;11;48;16;8;56;30;35;53;22;44;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;8;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;13;37;50;39;26;15;57;11;48;16;40;56;30;35;53;22;44;31;23;264
23;264;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;8;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;13;37;50;39;26;15;57;11;48;16;40;56;30;35;53;22;44;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;8;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;13;37;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31;23;264
23;264;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;8;42;21;17;19;41;33;55;63;2;28;54;14;45;64;49;62;10;5;9;13;37;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;8;42;21;17;19;41;33;55;63;2;28;54;37;45;64;49;62;10;5;9;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31;23;270
23;270;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;8;42;21;17;19;41;33;55;63;2;28;54;37;45;64;49;62;10;5;9;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;9;42;21;17;19;41;33;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31;23;286
24;286;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;20;27;43;4;46;3;52;9;42;21;17;19;41;33;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;33;27;43;4;46;3;52;9;42;21;17;19;41;20;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31;24;274
24;274;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;33;27;43;4;46;3;52;9;42;21;17;19;41;20;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31
38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;33;27;43;4;46;20;52;9;42;21;17;19;41;3;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31;24;274
24;274;38;32;25;1;12;47;59;29;7;61;58;24;34;51;36;23;18;6;60;33;27;43;4;46;20;52;9;42;21;17;19;41;3;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31
38;32;25;1;12;19;59;29;7;61;58;24;34;51;36;23;18;6;60;33;27;43;4;46;20;52;9;42;21;17;47;41;3;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31;24;262
24;262;38;32;25;1;12;19;59;29;7;61;58;24;34;51;36;23;18;6;60;33;27;43;4;46;20;52;9;42;21;17;47;41;3;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31
38;32;25;1;12;19;59;58;7;61;29;24;34;51;36;23;18;6;60;33;27;43;4;46;20;52;9;42;21;17;47;41;3;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31;24;262
24;262;38;32;25;1;12;19;59;58;7;61;29;24;34;51;36;23;18;6;60;33;27;43;4;46;20;52;9;42;21;17;47;41;3;55;63;2;28;54;37;45;64;49;62;10;5;8;13;14;50;39;26;15;57;11;48;16;40;56;35;30;53;22;44;31
