"X1";"X282";"X12";"X49";"X4";"X3";"X16";"X50";"X29";"X2";"X36";"X9";"X26";"X27";"X19";"X53";"X57";"X63";"X45";"X46";"X31";"X34";"X56";"X6";"X42";"X41";"X10";"X35";"X15";"X23";"X47";"X28";"X5";"X62";"X32";"X30";"X37";"X18";"X61";"X44";"X25";"X59";"X54";"X64";"X48";"X43";"X33";"X40";"X11";"X21";"X51";"X17";"X22";"X20";"X8";"X52";"X1.1";"X14";"X7";"X55";"X58";"X39";"X24";"X60";"X38";"X13"
40;238;63;15;24;7;18;50;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;51;26;2;45;10;25;28;6;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;11;12;47;20;58;60;27;13;46;33;57;4
63;15;24;7;18;50;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;51;26;2;27;10;25;28;6;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;11;12;47;20;58;60;45;13;46;33;57;4;40;238
40;238;63;15;24;7;18;50;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;51;26;2;27;10;25;28;6;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;11;12;47;20;58;60;45;13;46;33;57;4
63;15;24;7;18;50;64;53;41;21;29;14;36;31;56;5;37;1;52;40;22;8;51;26;2;27;10;25;28;6;19;38;23;35;34;39;54;9;3;49;16;17;59;48;61;30;43;62;44;32;42;55;11;12;47;20;58;60;45;13;46;33;57;4;40;250
40;238;63;15;24;7;18;50;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;51;26;2;27;10;25;28;6;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;11;12;47;20;58;60;45;13;46;33;57;4
63;15;24;7;18;50;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;25;28;51;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;11;12;47;20;58;60;45;13;46;33;57;4;40;238
40;238;63;15;24;7;18;50;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;25;28;51;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;11;12;47;20;58;60;45;13;46;33;57;4
63;15;24;7;18;50;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;20;58;60;45;13;46;33;57;4;40;238
40;238;63;15;24;7;18;50;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;20;58;60;45;13;46;33;57;4
50;15;24;7;18;63;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;20;58;60;45;13;46;33;57;4;40;234
40;234;50;15;24;7;18;63;64;53;41;21;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;54;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;20;58;60;45;13;46;33;57;4
50;15;24;7;18;63;64;54;41;21;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;53;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;20;58;60;45;13;46;33;57;4;40;234
40;234;50;15;24;7;18;63;64;54;41;21;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;53;9;3;49;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;20;58;60;45;13;46;33;57;4
50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;20;58;60;45;13;46;33;57;4;40;242
40;242;50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;20;58;60;45;13;46;33;57;4
50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;58;20;60;45;13;46;33;57;4;40;242
40;242;50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;51;19;38;23;35;34;39;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;25;12;47;58;20;60;45;13;46;33;57;4
50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;25;19;38;23;35;34;39;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;20;60;45;13;46;33;57;4;40;242
40;242;50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;1;52;40;22;8;6;26;2;27;10;11;28;25;19;38;23;35;34;39;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;20;60;45;13;46;33;57;4
50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;11;28;25;19;38;23;35;34;39;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;20;60;45;13;46;33;57;4;40;242
40;242;50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;11;28;25;19;38;23;35;34;39;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;20;60;45;13;46;33;57;4
50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;11;28;25;19;38;23;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;39;60;45;13;46;33;57;4;40;242
40;242;50;15;24;7;18;63;64;54;41;49;29;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;11;28;25;19;38;23;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;39;60;45;13;46;33;57;4
50;15;24;7;18;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;11;28;25;19;38;23;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;39;60;45;13;46;33;57;4;40;242
40;242;50;15;24;7;18;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;11;28;25;19;38;23;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;39;60;45;13;46;33;57;4
50;15;24;23;18;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;11;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;39;60;45;13;46;33;57;4;40;240
40;240;50;15;24;23;18;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;11;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;39;60;45;13;46;33;57;4
50;15;24;23;18;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;11;60;45;13;46;33;57;4;40;240
40;240;50;15;24;23;18;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;26;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;11;60;45;13;46;33;57;4
50;15;24;23;26;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;18;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;11;60;45;13;46;33;57;4;40;240
41;240;50;15;24;23;26;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;18;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;11;60;45;13;46;33;57;4
50;23;24;15;26;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;18;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;11;60;45;13;46;33;57;4;41;240
41;240;50;23;24;15;26;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;18;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;12;47;58;11;60;45;13;46;33;57;4
50;23;24;15;26;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;12;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;18;47;58;11;60;45;13;46;33;57;4;41;240
41;240;50;23;24;15;26;63;64;54;41;29;49;14;36;61;56;5;37;22;52;40;1;8;6;12;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;18;47;58;11;60;45;13;46;33;57;4
50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;18;47;58;11;60;45;13;46;33;57;4;41;236
41;236;50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;2;27;10;39;28;25;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;55;51;18;47;58;11;60;45;13;46;33;57;4
50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;2;27;10;39;28;55;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;25;51;18;47;58;11;60;45;13;46;33;57;4;41;224
41;224;50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;2;27;10;39;28;55;19;38;7;35;34;20;53;9;3;21;16;17;59;48;31;30;43;62;44;32;42;25;51;18;47;58;11;60;45;13;46;33;57;4
50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;2;27;10;39;28;55;19;38;7;35;34;20;53;9;3;21;16;17;59;57;31;30;43;62;44;32;42;25;51;18;47;58;11;60;45;13;46;33;48;4;41;212
41;212;50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;2;27;10;39;28;55;19;38;7;35;34;20;53;9;3;21;16;17;59;57;31;30;43;62;44;32;42;25;51;18;47;58;11;60;45;13;46;33;48;4
50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;2;27;10;39;28;55;19;38;7;20;34;35;53;9;3;21;16;17;59;57;31;30;43;62;44;32;42;25;51;18;47;58;11;60;45;13;46;33;48;4;41;212
41;212;50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;2;27;10;39;28;55;19;38;7;20;34;35;53;9;3;21;16;17;59;57;31;30;43;62;44;32;42;25;51;18;47;58;11;60;45;13;46;33;48;4
50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;20;34;35;53;9;3;21;16;17;59;57;31;30;43;62;44;32;42;25;51;18;47;2;11;60;45;13;46;33;48;4;41;212
41;212;50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;29;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;20;34;35;53;9;3;21;16;17;59;57;31;30;43;62;44;32;42;25;51;18;47;2;11;60;45;13;46;33;48;4
50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;20;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;16;17;59;57;31;30;43;62;44;32;42;25;51;18;47;2;11;60;45;13;46;33;48;4;41;212
41;212;50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;20;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;16;17;59;57;31;30;43;62;44;32;42;25;51;18;47;2;11;60;45;13;46;33;48;4
50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;20;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;33;48;4;41;212
41;212;50;23;24;15;26;63;64;54;41;22;49;14;36;61;56;5;37;20;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;33;48;4
50;23;63;15;26;24;64;54;41;22;49;14;36;61;56;5;37;20;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;33;48;4;41;214
41;214;50;23;63;15;26;24;64;54;41;22;49;14;36;61;56;5;37;20;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;33;48;4
50;23;63;33;26;24;64;54;41;22;49;14;36;61;56;5;37;20;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;15;48;4;41;214
41;214;50;23;63;33;26;24;64;54;41;22;49;14;36;61;56;5;37;20;52;40;1;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;15;48;4
50;23;63;33;26;24;64;54;41;22;49;14;36;61;56;5;37;20;1;40;52;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;15;48;4;41;226
41;226;50;23;63;33;26;24;64;54;41;22;49;14;36;61;56;5;37;20;1;40;52;8;6;12;58;27;10;39;28;55;19;38;7;29;34;35;53;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;15;48;4
50;23;63;33;26;24;64;54;41;22;49;14;36;61;56;5;37;20;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;15;48;4;41;242
41;242;50;23;63;33;26;24;64;54;41;22;49;14;36;61;56;5;37;20;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;30;43;62;44;32;42;25;51;16;47;2;11;60;45;13;46;15;48;4
50;23;63;33;26;24;64;54;41;22;49;14;36;61;56;5;37;62;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;30;43;20;44;32;42;25;51;16;47;2;11;60;45;13;46;15;48;4;41;242
41;242;50;23;63;33;26;24;64;54;41;22;49;14;36;61;56;5;37;62;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;30;43;20;44;32;42;25;51;16;47;2;11;60;45;13;46;15;48;4
50;23;63;33;26;24;64;54;41;22;49;14;15;61;56;5;37;62;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;30;43;20;44;32;42;25;51;16;47;2;11;60;45;13;46;36;48;4;41;242
41;242;50;23;63;33;26;24;64;54;41;22;49;14;15;61;56;5;37;62;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;30;43;20;44;32;42;25;51;16;47;2;11;60;45;13;46;36;48;4
50;23;63;30;26;24;64;54;41;22;49;14;15;61;56;5;37;62;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;32;42;25;51;16;47;2;11;60;45;13;46;36;48;4;41;234
41;234;50;23;63;30;26;24;64;54;41;22;49;14;15;61;56;5;37;62;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;32;42;25;51;16;47;2;11;60;45;13;46;36;48;4
50;23;63;30;26;24;64;54;41;22;49;14;15;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;32;42;37;51;16;47;2;11;60;45;13;46;36;48;4;41;246
41;246;50;23;63;30;26;24;64;54;41;22;49;14;15;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;38;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;32;42;37;51;16;47;2;11;60;45;13;46;36;48;4
50;23;63;30;26;24;64;54;41;22;49;14;15;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;38;42;37;51;16;47;2;11;60;45;13;46;36;48;4;41;250
41;250;50;23;63;30;26;24;64;54;41;22;49;14;15;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;38;42;37;51;16;47;2;11;60;45;13;46;36;48;4
50;54;63;30;26;24;64;23;41;22;49;14;15;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;38;42;37;51;16;47;2;11;60;45;13;46;36;48;4;41;254
41;254;50;54;63;30;26;24;64;23;41;22;49;14;15;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;38;42;37;51;16;47;2;11;60;45;13;46;36;48;4
50;54;63;30;26;24;64;23;41;22;49;14;13;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4;41;254
42;254;50;54;63;30;26;24;64;23;41;22;49;14;13;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4;42;254
42;254;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;19;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;43;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;43;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;19;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4;42;254
42;254;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;62;1;40;52;8;6;12;58;27;10;39;28;53;43;32;7;29;34;35;55;9;3;21;18;17;59;57;31;33;19;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;62;55;40;52;8;6;12;58;27;10;39;28;53;43;32;7;29;34;35;1;9;3;21;18;17;59;57;31;33;19;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4;42;254
42;254;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;62;55;40;52;8;6;12;58;27;10;39;28;53;43;32;7;29;34;35;1;9;3;21;18;17;59;57;31;33;19;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;40;52;8;6;12;58;27;10;39;28;53;43;32;7;29;34;35;1;62;3;21;18;17;59;57;31;33;19;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4;42;254
42;254;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;40;52;8;6;12;58;27;10;39;28;53;43;32;7;29;34;35;1;62;3;21;18;17;59;57;31;33;19;20;44;38;42;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;40;52;8;42;12;58;27;10;39;28;53;43;32;7;29;34;35;1;62;3;21;18;17;59;57;31;33;19;20;44;38;6;37;51;16;47;2;11;60;45;15;46;36;48;4;42;254
42;254;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;40;52;8;42;12;58;27;10;39;28;53;43;32;7;29;34;35;1;62;3;21;18;17;59;57;31;33;19;20;44;38;6;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;40;52;8;42;12;58;18;10;39;28;53;43;32;7;29;34;35;1;62;3;21;27;17;59;57;31;33;19;20;44;38;6;37;51;16;47;2;11;60;45;15;46;36;48;4;42;254
42;254;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;40;52;8;42;12;58;18;10;39;28;53;43;32;7;29;34;35;1;62;3;21;27;17;59;57;31;33;19;20;44;38;6;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;40;52;8;42;12;58;18;10;39;28;53;43;32;7;29;34;35;1;62;3;21;27;17;59;46;31;33;19;20;44;38;6;37;51;16;47;2;11;60;45;15;57;36;48;4;42;270
42;254;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;40;52;8;42;12;58;18;10;39;28;53;43;32;7;29;34;35;1;62;3;21;27;17;59;57;31;33;19;20;44;38;6;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;19;52;8;42;12;58;18;10;39;28;53;43;32;7;29;34;35;1;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;51;16;47;2;11;60;45;15;46;36;48;4;42;254
42;254;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;19;52;8;42;12;58;18;10;39;28;53;43;32;7;29;34;35;1;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;51;16;47;2;11;60;45;15;46;36;48;4
30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;19;52;8;42;12;58;18;10;39;28;53;43;32;7;29;34;35;36;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;51;16;47;2;11;60;45;15;46;1;48;4;42;262
42;262;30;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;19;52;8;42;12;58;18;10;39;28;53;43;32;7;29;34;35;36;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;51;16;47;2;11;60;45;15;46;1;48;4
12;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;19;52;8;42;30;58;18;10;39;28;53;43;32;7;29;34;35;36;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;51;16;47;2;11;60;45;15;46;1;48;4;42;262
42;262;12;54;63;50;26;24;64;23;41;22;49;14;13;61;56;5;25;9;55;19;52;8;42;30;58;18;10;39;28;53;43;32;7;29;34;35;36;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;51;16;47;2;11;60;45;15;46;1;48;4
12;54;63;50;26;24;51;23;41;22;49;14;13;61;56;5;25;9;55;19;52;8;42;30;58;18;10;39;28;53;43;32;7;29;34;35;36;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4;42;262
42;262;12;54;63;50;26;24;51;23;41;22;49;14;13;61;56;5;25;9;55;19;52;8;42;30;58;18;10;39;28;53;43;32;7;29;34;35;36;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4
12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;18;10;39;28;53;43;32;7;29;34;35;36;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4;42;242
42;242;12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;18;10;39;28;53;43;32;7;29;34;35;36;62;3;21;27;17;59;57;31;33;40;20;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4
12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;18;10;39;28;53;43;32;7;29;34;35;20;62;3;21;27;17;59;57;31;33;40;36;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4;42;234
42;234;12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;18;10;39;28;53;43;32;7;29;34;35;20;62;3;21;27;17;59;57;31;33;40;36;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4
12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;40;10;39;28;53;43;32;7;29;34;35;20;62;3;21;27;17;59;57;31;33;18;36;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4;42;234
42;234;12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;40;10;39;28;53;43;32;7;29;34;35;20;62;3;21;27;17;59;57;31;33;18;36;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4
12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;40;10;39;28;53;57;32;7;29;34;35;20;62;3;21;27;17;59;43;31;33;18;36;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4;42;246
42;246;12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;40;10;39;28;53;57;32;7;29;34;35;20;62;3;21;27;17;59;43;31;33;18;36;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4
12;54;63;50;26;24;25;23;41;22;49;14;13;61;4;5;51;9;55;19;52;8;42;30;58;40;10;39;28;53;57;32;7;29;34;35;20;62;3;21;27;17;59;43;31;33;18;36;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;56;42;268
42;246;12;54;63;50;26;24;25;23;41;22;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;40;10;39;28;53;57;32;7;29;34;35;20;62;3;21;27;17;59;43;31;33;18;36;44;38;6;37;64;16;47;2;11;60;45;15;46;1;48;4
12;54;63;50;26;24;25;23;41;11;49;14;13;61;56;5;51;9;55;19;52;8;42;30;58;40;10;39;28;53;57;32;7;29;34;35;20;62;3;21;27;17;59;43;31;33;18;36;44;38;6;37;64;16;47;2;22;60;45;15;46;1;48;4;42;258
