"X1";"X274";"X45";"X33";"X37";"X19";"X38";"X32";"X42";"X5";"X48";"X9";"X7";"X1.1";"X34";"X41";"X54";"X20";"X4";"X24";"X27";"X3";"X43";"X11";"X26";"X63";"X62";"X56";"X10";"X23";"X31";"X35";"X61";"X47";"X22";"X12";"X36";"X30";"X49";"X53";"X18";"X55";"X59";"X17";"X14";"X29";"X57";"X16";"X6";"X21";"X28";"X50";"X39";"X51";"X15";"X46";"X64";"X60";"X40";"X25";"X13";"X58";"X2";"X44";"X8";"X52"
17;286;27;45;15;10;47;41;28;1;13;64;19;48;29;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;36;42;24;38;11;26;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;56;60;46;52;30;33;49;6;16;18
27;45;15;10;47;41;28;1;13;64;19;48;29;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;36;42;24;38;11;26;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;46;52;30;33;49;56;16;18;17;286
17;286;27;45;15;10;47;41;28;1;13;64;19;48;29;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;36;42;24;38;11;26;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;46;52;30;33;49;56;16;18
27;45;15;10;47;41;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;36;42;24;38;11;26;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;16;18;17;286
17;286;27;45;15;10;47;41;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;36;42;24;38;11;26;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;16;18
27;26;15;10;47;41;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;36;42;24;38;11;45;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;16;18;17;282
17;282;27;26;15;10;47;41;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;36;42;24;38;11;45;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;16;18
27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;16;18;17;266
17;266;27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;55;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;16;18
27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;16;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;55;18;17;266
17;266;27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;16;8;40;53;3;51;63;32;62;23;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;55;18
27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;16;8;40;53;3;51;23;32;62;63;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;55;18;17;266
17;266;27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;5;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;16;8;40;53;3;51;23;32;62;63;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;55;18
27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;16;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;55;18;17;266
17;266;27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;16;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;7;54;14;2;35;6;60;29;52;30;33;49;56;55;18
27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;16;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;7;54;14;2;35;6;60;30;52;29;33;49;56;55;18;17;266
17;266;27;26;15;10;47;36;28;1;13;64;19;48;46;43;12;16;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;7;54;14;2;35;6;60;30;52;29;33;49;56;55;18
27;26;15;7;47;36;28;1;13;64;19;48;46;43;12;16;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;6;60;30;52;29;33;49;56;55;18;17;262
17;262;27;26;15;7;47;36;28;1;13;64;19;48;46;43;12;16;34;59;17;21;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;6;60;30;52;29;33;49;56;55;18
27;26;15;7;47;36;28;1;13;64;19;48;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;6;60;30;52;21;33;49;56;55;18;17;264
17;264;27;26;15;7;47;36;28;1;13;64;19;48;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;6;60;30;52;21;33;49;56;55;18
27;26;15;7;47;36;28;1;13;64;19;6;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;49;56;55;18;17;264
18;264;27;26;15;7;47;36;28;1;13;64;19;6;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;49;56;55;18
27;26;6;7;47;36;28;1;13;64;19;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;49;56;55;18;18;266
18;266;27;26;6;7;47;36;28;1;13;64;19;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;45;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;49;56;55;18
27;26;6;7;47;36;28;1;13;64;19;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;49;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;18;18;268
18;268;27;26;6;7;47;36;28;1;13;64;19;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;49;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;18
27;26;6;7;47;36;28;1;19;64;13;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;49;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;18;18;280
18;280;27;26;6;7;47;36;28;1;19;64;13;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;49;5;8;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;18
27;26;6;7;47;36;28;1;19;8;13;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;49;5;64;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;18;18;276
18;276;27;26;6;7;47;36;28;1;19;8;13;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;57;41;42;24;38;11;49;5;64;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;18
27;26;6;7;47;36;28;1;19;8;13;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;57;18;276
18;276;27;26;6;7;47;36;28;1;19;8;13;15;46;43;12;16;34;59;17;29;9;44;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;57
27;26;6;7;47;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;57;18;268
18;268;27;26;6;7;47;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;3;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;60;30;52;21;33;45;56;55;57
27;26;6;7;47;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;3;30;52;21;33;45;56;55;57;18;268
18;268;27;26;6;7;47;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;3;30;52;21;33;45;56;55;57
27;26;47;7;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;3;30;52;21;33;45;56;55;57;18;264
18;264;27;26;47;7;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;25;10;54;14;2;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;25;10;54;14;7;35;48;3;30;52;21;33;45;56;55;57;18;268
18;268;27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;42;24;38;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;25;10;54;14;7;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;25;24;38;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;42;10;54;14;7;35;48;3;30;52;21;33;45;56;55;57;18;268
18;268;27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;58;50;39;31;22;37;18;41;25;24;38;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;42;10;54;14;7;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;38;50;39;31;22;37;18;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;42;10;54;14;7;35;48;3;30;52;21;33;45;56;55;57;18;266
18;266;27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;38;50;39;31;22;37;18;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;63;20;4;61;42;10;54;14;7;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;38;50;39;31;22;37;18;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;54;20;4;61;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57;18;266
18;266;27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;38;50;39;31;22;37;18;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;54;20;4;61;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;54;20;4;61;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57;18;266
18;266;27;26;47;2;6;36;28;44;19;8;13;15;46;43;12;16;34;59;17;29;9;1;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;54;20;4;61;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;34;59;17;29;9;1;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;15;20;4;61;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57;18;266
18;266;27;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;34;59;17;29;9;1;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;15;20;4;61;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;1;59;17;29;9;34;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;15;20;4;61;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57;18;274
18;274;27;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;1;59;17;29;9;34;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;23;32;62;15;20;4;61;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;1;59;17;29;9;34;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;61;32;62;15;20;4;23;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57;18;274
18;274;27;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;1;59;17;29;9;34;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;61;32;62;15;20;4;23;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57
27;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;23;59;17;29;9;34;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;61;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57;18;274
18;274;27;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;23;59;17;29;9;34;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;61;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57
34;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;23;59;17;29;9;27;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;61;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57;18;272
18;272;34;26;47;2;6;36;28;44;19;8;13;54;46;43;12;16;23;59;17;29;9;27;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;61;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57
34;26;47;2;61;36;28;44;19;8;13;54;46;43;12;16;23;59;17;29;9;27;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57;18;272
18;272;34;26;47;2;61;36;28;44;19;8;13;54;46;43;12;16;23;59;17;29;9;27;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;45;56;55;57
34;26;47;2;61;36;28;44;19;8;13;54;46;43;12;16;23;45;17;29;9;27;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;59;56;55;57;18;272
19;272;34;26;47;2;61;36;28;44;19;8;13;54;46;43;12;16;23;45;17;29;9;27;38;50;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;59;56;55;57
34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;59;56;55;57;19;284
19;284;34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;41;25;24;58;11;49;5;64;40;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;59;56;55;57
34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;24;58;11;49;5;64;41;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;59;56;55;57;19;284
19;284;34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;24;58;11;49;5;64;41;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;33;59;56;55;57
34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;24;58;11;49;33;64;41;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;5;59;56;55;57;19;284
19;284;34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;24;58;11;49;33;64;41;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;5;59;56;55;57
34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;24;41;11;49;33;64;58;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;5;59;56;55;57;19;284
19;284;34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;24;41;11;49;33;64;58;53;60;51;6;32;62;15;20;4;1;42;10;63;14;7;35;48;3;30;52;21;5;59;56;55;57
34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;14;41;11;49;33;64;58;53;60;51;6;32;62;15;20;4;1;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;286
19;286;34;26;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;14;41;11;49;33;64;58;53;60;51;6;32;62;15;20;4;1;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;14;26;11;49;33;64;58;53;60;51;6;32;62;15;20;4;1;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;288
19;288;34;41;47;2;61;36;28;44;19;8;13;54;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;14;26;11;49;33;64;58;53;60;51;6;32;62;15;20;4;1;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;2;61;36;28;44;19;8;13;1;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;14;26;11;49;33;64;58;53;60;51;6;32;62;15;20;4;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;288
19;288;34;41;47;2;61;36;28;44;19;8;13;1;46;43;50;16;23;45;17;29;9;27;38;12;39;31;22;18;37;40;25;14;26;11;49;33;64;58;53;60;51;6;32;62;15;20;4;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;2;61;36;28;44;19;8;13;1;46;43;50;16;23;45;14;29;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;64;58;53;60;51;6;32;62;15;20;4;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;276
19;276;34;41;47;2;61;36;28;44;19;8;13;1;46;43;50;16;23;45;14;29;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;64;58;53;60;51;6;32;62;15;20;4;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;61;36;28;44;2;8;13;1;46;43;50;16;23;45;14;29;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;64;58;53;60;51;6;32;62;15;20;4;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;276
19;276;34;41;47;19;61;36;28;44;2;8;13;1;46;43;50;16;23;45;14;29;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;64;58;53;60;51;6;32;62;15;20;4;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;61;36;28;44;2;8;13;1;46;43;50;16;23;45;14;29;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;64;58;53;60;51;6;32;4;15;20;62;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;264
19;264;34;41;47;19;61;36;28;44;2;8;13;1;46;43;50;16;23;45;14;29;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;64;58;53;60;51;6;32;4;15;20;62;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;61;29;28;44;2;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;64;58;53;60;51;6;32;4;15;20;62;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;280
19;280;34;41;47;19;61;29;28;44;2;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;64;58;53;60;51;6;32;4;15;20;62;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;61;29;28;44;2;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;62;58;53;60;51;6;32;4;15;20;64;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;284
19;284;34;41;47;19;61;29;28;44;2;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;62;58;53;60;51;6;32;4;15;20;64;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;44;29;28;61;2;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;62;58;53;60;51;6;32;4;15;20;64;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57;19;284
19;284;34;41;47;19;44;29;28;61;2;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;62;58;53;60;51;6;32;4;15;20;64;54;42;10;63;24;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;44;29;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;62;58;53;60;51;6;32;4;15;20;64;54;42;10;63;2;7;35;48;3;30;52;21;5;59;56;55;57;19;284
19;284;34;41;47;19;44;29;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;62;58;53;60;51;6;32;4;15;20;64;54;42;10;63;2;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;44;29;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;62;32;53;60;51;6;58;4;15;20;64;54;42;10;63;2;7;35;48;3;30;52;21;5;59;56;55;57;19;284
19;284;34;41;47;19;44;29;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;39;31;22;18;37;40;25;17;26;11;49;33;62;32;53;60;51;6;58;4;15;20;64;54;42;10;63;2;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;44;29;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;6;31;22;18;37;40;25;17;26;11;49;33;62;32;53;60;51;39;58;4;15;20;64;54;42;10;63;2;7;35;48;3;30;52;21;5;59;56;55;57;19;284
19;284;34;41;47;19;44;29;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;6;31;22;18;37;40;25;17;26;11;49;33;62;32;53;60;51;39;58;4;15;20;64;54;42;10;63;2;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;19;44;29;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;6;31;22;18;37;40;25;17;26;11;49;33;62;32;53;60;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57;19;284
19;284;34;41;47;19;44;29;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;6;31;22;18;37;40;25;17;26;11;49;33;62;32;53;60;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;29;44;19;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;6;31;22;18;37;40;25;17;26;11;49;33;62;32;53;60;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57;19;296
19;296;34;41;47;29;44;19;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;6;31;22;18;37;40;25;17;26;11;49;33;62;32;53;60;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;29;44;60;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;6;31;22;18;37;40;25;17;26;11;49;33;62;32;53;19;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57;19;296
19;296;34;41;47;29;44;60;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;27;38;12;6;31;22;18;37;40;25;17;26;11;49;33;62;32;53;19;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57
34;41;47;29;44;60;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;40;38;12;6;31;22;18;37;27;25;17;26;11;49;33;62;32;53;19;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57;19;298
20;298;34;41;47;29;44;60;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;40;38;12;6;31;22;18;37;27;25;17;26;11;49;33;62;32;53;19;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57
34;25;47;29;44;60;28;61;24;8;13;1;46;43;50;16;23;45;14;36;9;40;38;12;6;31;22;18;37;27;41;17;26;11;49;33;62;32;53;19;51;39;58;4;10;20;64;54;42;15;63;2;7;35;48;3;30;52;21;5;59;56;55;57;20;298
