"X1";"X310";"X48";"X37";"X60";"X61";"X18";"X3";"X19";"X44";"X11";"X39";"X25";"X59";"X29";"X34";"X17";"X56";"X8";"X57";"X15";"X10";"X6";"X63";"X27";"X16";"X45";"X58";"X54";"X33";"X23";"X22";"X1.1";"X4";"X35";"X42";"X30";"X26";"X28";"X31";"X41";"X20";"X53";"X55";"X5";"X14";"X38";"X47";"X50";"X52";"X43";"X24";"X13";"X2";"X12";"X64";"X49";"X32";"X62";"X46";"X51";"X9";"X21";"X40";"X36";"X7"
22;252;8;55;2;30;20;41;47;57;29;21;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;23;19;44;49;38;24;34;22;14;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36
14;55;2;30;20;41;47;57;29;21;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;23;19;44;49;38;24;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36;22;252
22;252;14;55;2;30;20;41;47;57;29;21;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;23;19;44;49;38;24;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36
14;55;2;30;24;41;47;57;29;21;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;23;19;44;49;38;20;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36;22;250
22;250;14;55;2;30;24;41;47;57;29;21;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;23;19;44;49;38;20;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36
14;55;2;30;24;41;47;57;29;22;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;23;19;44;49;38;20;34;21;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36;22;258
22;250;14;55;2;30;24;41;47;57;29;21;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;23;19;44;49;38;20;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36
14;55;23;30;24;41;47;57;29;21;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;2;19;44;49;38;20;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36;22;254
22;254;14;55;23;30;24;41;47;57;29;21;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;2;19;44;49;38;20;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36
14;55;23;30;24;41;47;57;29;20;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36;22;284
23;284;14;55;23;30;24;41;47;57;29;20;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;27;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;45;3;17;28;36
14;55;23;30;24;41;47;57;29;20;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;284
23;284;14;55;23;30;24;41;47;57;29;20;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;4;39;13;56;5;50;25;52;64;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;57;29;20;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;4;39;13;56;5;50;64;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;284
23;284;14;55;23;30;24;41;47;57;29;20;31;15;59;1;63;51;54;58;16;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;4;39;13;56;5;50;64;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;57;29;16;31;15;59;1;63;51;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;4;39;13;56;5;50;64;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;280
23;280;14;55;23;30;24;41;47;57;29;16;31;15;59;1;63;51;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;4;39;13;56;5;50;64;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;4;29;16;31;15;59;1;63;51;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;57;39;13;56;5;50;64;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;284
23;284;14;55;23;30;24;41;47;4;29;16;31;15;59;1;63;51;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;57;39;13;56;5;50;64;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;51;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;57;39;13;56;5;50;64;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;280
23;280;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;51;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;8;42;37;62;45;60;6;57;39;13;56;5;50;64;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;51;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;64;42;37;62;45;60;6;57;39;13;56;5;50;8;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;282
23;282;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;51;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;64;42;37;62;45;60;6;57;39;13;56;5;50;8;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;64;42;37;62;45;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;282
23;282;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;20;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;64;42;37;62;45;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;64;42;37;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;242
23;242;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;43;48;12;2;19;44;49;38;21;34;22;64;42;37;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36;23;250
23;250;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;7;53;9;32;46;27;3;17;28;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;32;53;9;7;46;27;3;17;28;36;23;250
23;250;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;32;53;9;7;46;27;3;17;28;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;28;53;9;7;46;27;3;17;32;36;23;250
23;250;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;28;53;9;7;46;27;3;17;32;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;6;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;45;57;51;13;56;5;50;8;52;25;40;33;26;18;28;53;9;7;46;27;3;17;32;36;23;262
23;250;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;52;25;40;33;26;18;28;53;9;7;46;27;3;17;32;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;26;25;40;33;52;18;28;53;9;7;46;27;3;17;32;36;23;250
23;250;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;6;57;51;13;56;5;50;8;26;25;40;33;52;18;28;53;9;7;46;27;3;17;32;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;7;57;51;13;56;5;50;8;26;25;40;33;52;18;28;53;9;6;46;27;3;17;32;36;23;250
23;250;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;7;57;51;13;56;5;50;8;26;25;40;33;52;18;28;53;9;6;46;27;3;17;32;36
14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;7;57;51;13;56;5;50;8;26;18;40;33;52;25;28;53;9;6;46;27;3;17;32;36;23;250
23;250;14;55;23;30;24;41;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;7;57;51;13;56;5;50;8;26;18;40;33;52;25;28;53;9;6;46;27;3;17;32;36
14;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;7;57;51;13;56;5;50;8;26;41;40;33;52;25;28;53;9;6;46;27;3;17;32;36;23;270
23;270;14;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;7;57;51;13;56;5;50;8;26;41;40;33;52;25;28;53;9;6;46;27;3;17;32;36
25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;7;57;51;13;56;5;50;8;26;41;40;33;52;14;28;53;9;6;46;27;3;17;32;36;23;270
23;270;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;42;43;62;20;60;7;57;51;13;56;5;50;8;26;41;40;33;52;14;28;53;9;6;46;27;3;17;32;36
25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;41;43;62;20;60;7;57;51;13;56;5;50;8;26;42;40;33;52;14;28;53;9;6;46;27;3;17;32;36;23;270
23;270;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;2;19;44;49;38;21;34;22;64;41;43;62;20;60;7;57;51;13;56;5;50;8;26;42;40;33;52;14;28;53;9;6;46;27;3;17;32;36
25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;46;19;44;49;38;21;34;22;64;41;43;62;20;60;7;57;51;13;56;5;50;8;26;42;40;33;52;14;28;53;9;6;2;27;3;17;32;36;23;290
23;290;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;46;19;44;49;38;21;34;22;64;41;43;62;20;60;7;57;51;13;56;5;50;8;26;42;40;33;52;14;28;53;9;6;2;27;3;17;32;36
25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;46;19;44;49;38;21;34;22;64;41;43;62;20;60;7;57;51;13;26;5;50;8;56;42;40;33;52;14;28;53;9;6;2;27;3;17;32;36;23;290
24;290;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;46;19;44;49;38;21;34;22;64;41;43;62;20;60;7;57;51;13;26;5;50;8;56;42;40;33;52;14;28;53;9;6;2;27;3;17;32;36
25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;46;19;44;49;36;21;34;22;64;41;43;62;20;60;7;57;51;13;26;5;50;8;56;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38;24;290
24;290;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;46;19;44;49;36;21;34;22;64;41;43;62;20;60;7;57;51;13;26;5;50;8;56;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38
25;55;23;30;24;18;15;4;29;47;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;46;19;44;49;36;21;34;22;64;41;43;62;20;60;7;57;51;13;26;5;50;8;56;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38;24;298
24;290;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;11;61;35;37;48;12;46;19;44;49;36;21;34;22;64;41;43;62;20;60;7;57;51;13;26;5;50;8;56;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38
25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;48;12;46;19;44;49;36;21;34;22;64;41;43;62;20;60;7;57;51;11;26;5;50;8;56;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38;24;294
24;294;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;48;12;46;19;44;49;36;21;34;22;64;41;43;62;20;60;7;57;51;11;26;5;50;8;56;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38
25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;48;12;46;19;44;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;50;8;41;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38;24;294
24;294;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;48;12;46;19;44;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;50;8;41;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38
25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;48;12;46;44;19;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;50;8;41;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38;24;306
24;306;25;55;23;30;24;18;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;48;12;46;44;19;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;50;8;41;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38
25;55;23;30;24;48;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;50;8;41;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38;24;290
24;290;25;55;23;30;24;48;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;50;8;41;42;40;33;52;14;28;53;9;6;2;27;3;17;32;38
25;55;23;30;24;48;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;52;8;41;42;40;33;50;14;28;53;9;6;2;27;3;17;32;38;24;290
24;290;25;55;23;30;24;48;47;4;29;15;31;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;52;8;41;42;40;33;50;14;28;53;9;6;2;27;3;17;32;38
25;55;23;30;24;48;31;4;29;15;47;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;52;8;41;42;40;33;50;14;28;53;9;6;2;27;3;17;32;38;24;278
24;278;25;55;23;30;24;48;31;4;29;15;47;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;43;62;20;60;7;57;51;11;26;5;52;8;41;42;40;33;50;14;28;53;9;6;2;27;3;17;32;38
25;55;23;30;24;48;31;4;29;15;47;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;40;62;20;60;7;57;51;11;26;5;52;8;41;42;43;33;50;14;28;53;9;6;2;27;3;17;32;38;24;282
24;282;25;55;23;30;24;48;31;4;29;15;47;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;40;62;20;60;7;57;51;11;26;5;52;8;41;42;43;33;50;14;28;53;9;6;2;27;3;17;32;38
6;55;23;30;24;48;31;4;29;15;47;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;40;62;20;60;7;57;51;11;26;5;52;8;41;42;43;33;50;14;28;53;9;25;2;27;3;17;32;38;24;282
24;282;6;55;23;30;24;48;31;4;29;15;47;16;59;1;63;39;54;58;45;10;13;61;35;37;18;12;46;44;19;49;36;21;34;22;64;56;40;62;20;60;7;57;51;11;26;5;52;8;41;42;43;33;50;14;28;53;9;25;2;27;3;17;32;38
6;55;23;30;24;48;31;4;29;15;47;16;59;1;63;39;54;58;45;10;13;61;35;37;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;33;50;14;28;53;9;25;2;27;3;17;32;38;24;282
24;282;6;55;23;30;24;48;31;4;29;15;47;16;59;1;63;39;54;58;45;10;13;61;35;37;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;33;50;14;28;53;9;25;2;27;3;17;32;38
6;55;23;30;24;48;31;4;29;15;47;16;59;1;63;33;54;58;45;10;13;61;35;37;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;14;28;53;9;25;2;27;3;17;32;38;24;282
24;282;6;55;23;30;24;48;31;4;29;15;47;16;59;1;63;33;54;58;45;10;13;61;35;37;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;14;28;53;9;25;2;27;3;17;32;38
6;55;23;30;24;48;31;4;29;15;47;16;59;14;63;33;54;58;45;10;13;61;35;37;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;25;2;27;3;17;32;38;24;266
24;266;6;55;23;30;24;48;31;4;29;15;47;16;59;14;63;33;54;58;45;10;13;61;35;37;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;25;2;27;3;17;32;38
6;55;23;14;24;48;31;4;29;15;47;16;59;30;63;33;54;58;45;10;13;61;35;37;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;25;2;27;3;17;32;38;24;270
24;270;6;55;23;14;24;48;31;4;29;15;47;16;59;30;63;33;54;58;45;10;13;61;35;37;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;25;2;27;3;17;32;38
6;55;23;14;24;48;31;4;29;15;47;16;59;30;63;33;54;58;45;10;13;61;35;25;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38;24;270
24;270;6;55;23;14;24;48;31;4;29;15;47;16;59;30;63;33;54;58;45;10;13;61;35;25;18;60;46;44;19;49;36;21;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38
6;55;23;14;24;48;31;4;29;15;47;16;59;30;63;33;54;58;45;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38;24;260
24;260;6;55;23;14;24;48;31;4;29;15;47;16;59;30;63;33;54;58;45;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;64;56;40;62;20;12;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38
6;55;23;14;24;48;31;4;29;15;47;16;59;30;63;33;54;58;45;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38;24;258
24;258;6;55;23;14;24;48;31;4;29;15;47;16;59;30;63;33;54;58;45;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38
33;55;23;14;24;48;31;4;29;15;47;16;59;30;63;6;54;58;45;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38;24;258
24;258;33;55;23;14;24;48;31;4;29;15;47;16;59;30;63;6;54;58;45;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38
33;55;23;14;24;48;31;4;29;45;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38;24;258
24;258;33;55;23;14;24;48;31;4;29;45;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;37;2;27;3;17;32;38
33;55;23;14;24;48;31;4;37;45;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;29;2;27;3;17;32;38;24;258
25;258;33;55;23;14;24;48;31;4;37;45;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;7;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;29;2;27;3;17;32;38
33;55;23;14;7;48;31;4;37;45;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;24;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;29;2;27;3;17;32;38;25;258
25;258;33;55;23;14;7;48;31;4;37;45;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;24;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;9;29;2;27;3;17;32;38
33;55;23;14;7;48;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;24;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;45;29;2;27;3;17;32;38;25;266
25;266;33;55;23;14;7;48;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;34;22;12;56;40;62;20;64;24;57;51;11;26;5;52;8;41;42;43;39;50;1;28;53;45;29;2;27;3;17;32;38
33;55;23;14;7;48;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;11;22;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;50;1;28;53;45;29;2;27;3;17;32;38;25;270
25;270;33;55;23;14;7;48;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;11;22;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;50;1;28;53;45;29;2;27;3;17;32;38
33;55;23;14;7;22;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;11;48;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;50;1;28;53;45;29;2;27;3;17;32;38;25;278
25;278;33;55;23;14;7;22;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;44;19;49;21;36;11;48;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;50;1;28;53;45;29;2;27;3;17;32;38
33;55;23;14;7;22;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;50;19;49;21;36;11;48;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;44;1;28;53;45;29;2;27;3;17;32;38;25;274
25;274;33;55;23;14;7;22;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;18;60;46;50;19;49;21;36;11;48;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;44;1;28;53;45;29;2;27;3;17;32;38
18;55;23;14;7;22;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;33;60;46;50;19;49;21;36;11;48;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;44;1;28;53;45;29;2;27;3;17;32;38;25;274
25;274;18;55;23;14;7;22;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;61;35;25;33;60;46;50;19;49;21;36;11;48;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;44;1;28;53;45;29;2;27;3;17;32;38
18;55;23;14;7;22;31;4;37;9;47;16;59;30;63;6;54;58;15;10;13;45;35;25;33;60;46;50;19;49;21;36;11;48;12;56;40;62;20;64;24;57;51;34;26;5;52;8;41;42;43;39;44;1;28;53;61;29;2;27;3;17;32;38;25;276
