"X1";"X288";"X2";"X57";"X11";"X54";"X62";"X40";"X19";"X46";"X36";"X34";"X41";"X7";"X3";"X15";"X27";"X31";"X28";"X35";"X24";"X39";"X23";"X38";"X17";"X51";"X1.1";"X48";"X52";"X42";"X47";"X14";"X16";"X25";"X21";"X63";"X20";"X32";"X49";"X55";"X6";"X8";"X5";"X61";"X18";"X60";"X22";"X43";"X64";"X9";"X59";"X30";"X10";"X12";"X44";"X37";"X13";"X58";"X26";"X45";"X53";"X29";"X4";"X50";"X56";"X33"
10;280;18;11;7;8;2;12;31;42;16;9;52;49;10;5;1;36;26;3;62;38;63;25;55;32;45;28;20;51;64;37;4;54;33;6;17;22;44;27;48;53;23;13;41;15;24;61;29;34;59;35;19;47;46;56;14;43;21;30;40;39;58;57;50;60
18;11;7;8;2;12;31;42;16;9;52;49;10;5;1;36;26;3;62;38;63;25;55;32;45;28;20;51;64;37;4;54;33;6;17;22;39;27;48;53;23;13;41;15;24;61;29;34;59;35;19;47;46;56;14;43;21;30;40;44;58;57;50;60;10;292
10;292;18;11;7;8;2;12;31;42;16;9;52;49;10;5;1;36;26;3;62;38;63;25;55;32;45;28;20;51;64;37;4;54;33;6;17;22;39;27;48;53;23;13;41;15;24;61;29;34;59;35;19;47;46;56;14;43;21;30;40;44;58;57;50;60
18;11;7;8;2;12;31;42;16;9;52;49;10;5;62;36;26;3;1;38;63;25;55;32;45;28;20;51;64;37;4;54;33;6;17;22;39;27;48;53;23;13;41;15;24;61;29;34;59;35;19;47;46;56;14;43;21;30;40;44;58;57;50;60;10;298
10;298;18;11;7;8;2;12;31;42;16;9;52;49;10;5;62;36;26;3;1;38;63;25;55;32;45;28;20;51;64;37;4;54;33;6;17;22;39;27;48;53;23;13;41;15;24;61;29;34;59;35;19;47;46;56;14;43;21;30;40;44;58;57;50;60
18;11;7;8;2;12;31;42;16;9;52;49;10;5;62;36;26;3;1;38;63;25;35;32;45;28;20;51;64;37;4;54;33;6;17;22;39;27;48;53;23;13;41;15;24;61;29;34;59;55;19;47;46;56;14;43;21;30;40;44;58;57;50;60;10;298
10;298;18;11;7;8;2;12;31;42;16;9;52;49;10;5;62;36;26;3;1;38;63;25;35;32;45;28;20;51;64;37;4;54;33;6;17;22;39;27;48;53;23;13;41;15;24;61;29;34;59;55;19;47;46;56;14;43;21;30;40;44;58;57;50;60
18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;36;26;3;1;38;63;25;35;32;45;28;20;51;64;37;4;54;33;6;17;22;39;27;48;53;23;13;41;15;24;61;29;34;59;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60;10;298
10;298;18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;36;26;3;1;38;63;25;35;32;45;28;20;51;64;37;4;54;33;6;17;22;39;27;48;53;23;13;41;15;24;61;29;34;59;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60
18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;22;26;3;1;38;63;25;35;32;45;28;20;51;64;37;4;54;33;6;17;36;39;27;48;53;23;13;41;15;24;61;29;34;59;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60;10;298
10;298;18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;22;26;3;1;38;63;25;35;32;45;28;20;51;64;37;4;54;33;6;17;36;39;27;48;53;23;13;41;15;24;61;29;34;59;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60
18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;22;26;3;1;38;63;25;35;32;45;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;29;53;59;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60;10;298
10;298;18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;22;26;3;1;38;63;25;35;32;45;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;29;53;59;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60
18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;22;26;3;1;38;63;25;35;32;29;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;59;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60;10;298
11;298;18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;22;26;3;1;38;63;25;35;32;29;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;59;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60
18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;22;26;3;59;38;63;25;35;32;29;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60;11;298
11;298;18;57;7;8;2;12;31;42;16;9;52;49;10;5;62;22;26;3;59;38;63;25;35;32;29;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60
18;57;7;8;62;12;31;42;16;9;52;49;10;5;2;22;26;3;59;38;63;25;35;32;29;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60;11;294
11;294;18;57;7;8;62;12;31;42;16;9;52;49;10;5;2;22;26;3;59;38;63;25;35;32;29;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60
18;57;7;8;62;63;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;29;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60;11;298
11;298;18;57;7;8;62;63;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;29;28;20;51;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60
18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;29;28;20;63;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60;11;298
11;298;18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;29;28;20;63;64;37;4;54;33;6;17;36;39;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;50;60
18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;29;28;20;63;64;37;4;54;33;6;17;36;50;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;39;60;11;290
11;290;18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;29;28;20;63;64;37;4;54;33;6;17;36;50;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;39;60
18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;28;29;20;63;64;37;4;54;33;6;17;36;50;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;39;60;11;290
11;290;18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;28;29;20;63;64;37;4;54;33;6;17;36;50;27;48;34;23;13;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;39;60
18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;28;29;20;63;64;37;4;54;33;6;17;13;50;27;48;34;23;36;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;39;60;11;290
11;290;18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;28;29;20;63;64;37;4;54;33;6;17;13;50;27;48;34;23;36;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;39;60
18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;64;37;4;54;33;6;17;13;50;27;48;34;23;36;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;28;60;11;290
11;290;18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;64;37;4;54;33;6;17;13;50;27;48;34;23;36;41;15;24;61;45;53;1;55;19;47;46;56;14;43;21;30;40;44;58;11;28;60
18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;64;37;4;54;33;6;17;13;50;27;48;34;23;56;41;15;24;61;45;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60;11;290
11;290;18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;64;37;4;54;33;6;17;13;50;27;48;34;23;56;41;15;24;61;45;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60
18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;64;37;4;54;33;6;17;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60;11;290
11;290;18;57;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;64;37;4;54;33;6;17;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60
18;64;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;37;4;54;33;6;17;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60;11;290
11;290;18;64;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;37;4;54;33;6;17;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60
18;64;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;37;17;54;33;6;4;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60;11;292
11;292;18;64;7;8;62;51;31;42;16;9;52;49;10;5;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;37;17;54;33;6;4;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60
18;64;7;8;62;51;31;42;16;9;52;49;10;37;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60;11;292
11;292;18;64;7;8;62;51;31;42;16;9;52;49;10;37;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;47;46;36;14;43;21;30;40;44;58;11;28;60
18;64;7;8;62;51;47;42;16;9;52;49;10;37;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;31;46;36;14;43;21;30;40;44;58;11;28;60;11;292
11;292;18;64;7;8;62;51;47;42;16;9;52;49;10;37;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;31;46;36;14;43;21;30;40;44;58;11;28;60
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;31;46;36;14;43;21;30;40;44;58;11;28;37;11;276
11;276;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;24;61;56;53;1;55;19;31;46;36;14;43;21;30;40;44;58;11;28;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;14;43;21;30;40;44;58;11;24;37;11;276
11;276;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;3;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;14;43;21;30;40;44;58;11;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;14;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;43;21;30;40;44;58;11;24;37;11;276
11;276;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;14;59;38;12;25;35;32;39;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;43;21;30;40;44;58;11;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;14;59;38;12;25;35;32;11;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;43;21;30;40;44;58;39;24;37;11;276
11;276;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;14;59;38;12;25;35;32;11;29;20;63;57;5;17;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;43;21;30;40;44;58;39;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;14;59;38;12;25;35;32;11;29;20;63;57;5;43;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;17;21;30;40;44;58;39;24;37;11;276
11;276;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;14;59;38;12;25;35;32;11;29;20;63;57;5;43;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;17;21;30;40;44;58;39;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;29;20;14;57;5;43;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;17;21;30;40;44;58;39;24;37;11;272
12;272;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;29;20;14;57;5;43;54;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;17;21;30;40;44;58;39;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;54;20;14;57;5;43;29;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;17;21;30;40;44;58;39;24;37;12;270
12;270;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;54;20;14;57;5;43;29;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;1;55;19;31;46;36;3;17;21;30;40;44;58;39;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;30;40;44;58;39;24;37;12;270
12;270;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;6;4;13;50;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;30;40;44;58;39;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;58;4;13;50;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;30;40;44;6;39;24;37;12;270
12;270;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;58;4;13;50;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;30;40;44;6;39;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;30;4;13;50;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;58;40;44;6;39;24;37;12;270
12;270;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;30;4;13;50;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;58;40;44;6;39;24;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;30;4;13;24;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;58;40;44;6;39;50;37;12;286
12;286;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;30;4;13;24;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;58;40;44;6;39;50;37
18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;30;4;37;24;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;58;40;44;6;39;50;13;12;286
12;286;18;64;7;8;62;51;47;42;16;9;52;49;10;60;2;22;26;63;59;38;12;25;35;32;11;1;20;14;57;5;43;29;33;30;4;37;24;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;58;40;44;6;39;50;13
18;64;7;8;62;51;47;42;16;9;52;49;14;60;2;22;26;63;59;38;12;25;35;32;11;1;20;10;57;5;43;29;33;30;4;37;24;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;58;40;44;6;39;50;13;12;290
12;290;18;64;7;8;62;51;47;42;16;9;52;49;14;60;2;22;26;63;59;38;12;25;35;32;11;1;20;10;57;5;43;29;33;30;4;37;24;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;21;58;40;44;6;39;50;13
18;64;7;8;62;21;47;42;16;9;52;49;14;60;2;22;26;63;59;38;12;25;35;32;11;1;20;10;57;5;43;29;33;30;4;37;24;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;51;58;40;44;6;39;50;13;12;298
12;298;18;64;7;8;62;21;47;42;16;9;52;49;14;60;2;22;26;63;59;38;12;25;35;32;11;1;20;10;57;5;43;29;33;30;4;37;24;27;48;34;23;45;41;15;28;61;56;53;54;55;19;31;46;36;3;17;51;58;40;44;6;39;50;13
56;64;7;8;62;21;47;42;16;9;52;49;14;60;2;22;26;63;59;38;12;25;35;32;11;1;20;10;57;5;43;29;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;19;31;46;36;3;17;51;58;40;44;6;39;50;13;12;298
12;298;56;64;7;8;62;21;47;42;16;9;52;49;14;60;2;22;26;63;59;38;12;25;35;32;11;1;20;10;57;5;43;29;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;19;31;46;36;3;17;51;58;40;44;6;39;50;13
56;64;7;8;62;21;47;42;29;9;52;49;14;60;2;22;26;63;59;38;12;25;35;32;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;19;31;46;36;3;17;51;58;40;44;6;39;50;13;12;296
12;296;56;64;7;8;62;21;47;42;29;9;52;49;14;60;2;22;26;63;59;38;12;25;35;32;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;19;31;46;36;3;17;51;58;40;44;6;39;50;13
56;64;7;8;62;21;47;42;29;9;52;49;14;60;2;22;26;63;59;19;12;25;35;32;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;51;58;40;44;6;39;50;13;12;290
12;290;56;64;7;8;62;21;47;42;29;9;52;49;14;60;2;22;26;63;59;19;12;25;35;32;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;51;58;40;44;6;39;50;13
56;64;7;8;62;21;47;42;29;9;50;49;14;60;2;22;26;63;59;19;12;25;35;32;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;51;58;40;44;6;39;52;13;12;286
12;286;56;64;7;8;62;21;47;42;29;9;50;49;14;60;2;22;26;63;59;19;12;25;35;32;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;51;58;40;44;6;39;52;13
56;64;7;8;62;21;47;42;29;9;50;49;14;60;2;22;32;63;59;19;12;25;35;26;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;51;58;40;44;6;39;52;13;12;294
12;294;56;64;7;8;62;21;47;42;29;9;50;49;14;60;2;22;32;63;59;19;12;25;35;26;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;51;58;40;44;6;39;52;13
22;64;7;8;62;21;47;42;29;9;50;49;14;60;2;56;32;63;59;19;12;25;35;26;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;51;58;40;44;6;39;52;13;12;294
12;294;22;64;7;8;62;21;47;42;29;9;50;49;14;60;2;56;32;63;59;19;12;25;35;26;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;51;58;40;44;6;39;52;13
22;64;7;8;62;21;47;42;51;9;50;49;14;60;2;56;32;63;59;19;12;25;35;26;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;13;12;294
12;294;22;64;7;8;62;21;47;42;51;9;50;49;14;60;2;56;32;63;59;19;12;25;35;26;11;1;20;10;57;5;43;16;33;30;4;37;24;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;13
22;64;7;8;62;21;47;42;51;9;50;49;14;60;2;56;32;63;59;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;13;12;278
12;278;22;64;7;8;62;21;47;42;51;9;50;49;14;60;2;56;32;63;59;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;13
22;64;7;8;62;21;47;42;51;9;50;49;14;60;2;56;59;63;32;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;13;12;278
12;278;22;64;7;8;62;21;47;42;51;9;50;49;14;60;2;56;59;63;32;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;13
59;64;7;8;62;21;47;42;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;13;12;282
12;282;59;64;7;8;62;21;47;42;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;13
59;13;7;8;62;21;47;42;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;64;12;282
12;282;59;13;7;8;62;21;47;42;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;64
59;13;7;8;62;42;47;21;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;64;12;282
13;282;59;13;7;8;62;42;47;21;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;11;1;20;10;24;5;43;16;33;30;4;37;57;27;48;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;64
59;13;7;8;62;42;47;21;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;30;4;37;57;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;64;13;276
13;276;59;13;7;8;62;42;47;21;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;30;4;37;57;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;6;39;52;64
59;6;7;8;62;42;47;21;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;30;4;37;57;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;13;39;52;64;13;276
13;276;59;6;7;8;62;42;47;21;51;9;50;49;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;30;4;37;57;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;13;39;52;64
59;6;7;8;49;42;47;21;51;9;50;62;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;30;4;37;57;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;13;39;52;64;13;276
13;276;59;6;7;8;49;42;47;21;51;9;50;62;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;30;4;37;57;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;13;39;52;64
59;6;7;8;49;42;47;21;51;9;50;62;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;30;4;37;52;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;13;39;57;64;13;284
13;284;59;6;7;8;49;42;47;21;51;9;50;62;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;30;4;37;52;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;13;39;57;64
59;6;7;8;49;42;47;21;51;9;50;62;14;60;2;56;22;63;32;19;12;25;35;26;48;1;20;10;24;5;43;16;33;52;4;37;30;27;11;34;23;45;41;15;28;61;18;53;54;55;38;31;46;36;3;17;29;58;40;44;13;39;57;64;13;268
