"X1";"X264";"X56";"X43";"X30";"X4";"X14";"X19";"X58";"X7";"X52";"X9";"X17";"X2";"X13";"X5";"X23";"X26";"X42";"X18";"X20";"X6";"X35";"X45";"X46";"X3";"X10";"X62";"X33";"X64";"X61";"X38";"X48";"X21";"X34";"X32";"X39";"X53";"X51";"X50";"X60";"X41";"X8";"X47";"X15";"X31";"X16";"X40";"X55";"X59";"X49";"X24";"X25";"X63";"X37";"X44";"X22";"X12";"X54";"X27";"X1.1";"X11";"X28";"X36";"X29";"X57"
58;17;27;34;33;15;51;45;57;49;59;35;56;5;3;29;11;16;52;19;40;28;31;10;2;48;6;44;43;36;23;61;50;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;30;8;46;18;24;62;32;42;25;64;15;250
15;250;58;17;27;34;33;15;51;45;57;49;59;35;56;5;3;29;11;16;52;19;40;28;31;10;2;48;6;44;43;36;23;61;50;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;30;8;46;18;24;62;32;42;25;64
58;17;27;34;33;15;18;45;57;49;59;35;56;5;3;29;11;16;52;19;40;28;31;10;2;48;6;44;43;36;23;61;50;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;30;8;46;51;24;62;32;42;25;64;15;250
15;250;58;17;27;34;33;15;18;45;57;49;59;35;56;5;3;29;11;16;52;19;40;28;31;10;2;48;6;44;43;36;23;61;50;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;30;8;46;51;24;62;32;42;25;64
58;17;27;34;33;15;18;45;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;50;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;30;8;46;51;24;62;32;42;25;64;15;226
15;226;58;17;27;34;33;15;18;45;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;50;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;30;8;46;51;24;62;32;42;25;64
58;17;27;50;33;15;18;45;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;30;8;46;51;24;62;32;42;25;64;15;224
15;224;58;17;27;50;33;15;18;45;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;30;8;46;51;24;62;32;42;25;64
58;17;27;50;33;30;18;45;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;15;8;46;51;24;62;32;42;25;64;15;248
15;248;58;17;27;50;33;30;18;45;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;15;8;46;51;24;62;32;42;25;64
58;17;27;50;33;45;18;30;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;15;8;46;51;24;62;32;42;25;64;15;248
15;248;58;17;27;50;33;45;18;30;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;21;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;37;15;8;46;51;24;62;32;42;25;64
58;17;27;50;33;45;18;30;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;37;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64;15;248
15;248;58;17;27;50;33;45;18;30;57;49;59;35;56;5;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;37;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64
5;17;27;50;33;45;18;30;57;49;59;35;56;58;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;37;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64;15;256
16;256;5;17;27;50;33;45;18;30;57;49;59;35;56;58;3;29;11;16;52;19;40;6;31;10;2;48;28;44;43;36;23;61;34;20;53;60;41;37;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64
5;17;27;50;33;45;18;30;57;49;59;35;56;58;43;29;11;16;52;19;40;6;31;10;2;48;28;44;3;36;23;61;34;20;53;60;41;37;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64;16;232
16;232;5;17;27;50;33;45;18;30;57;49;59;35;56;58;43;29;11;16;52;19;40;6;31;10;2;48;28;44;3;36;23;61;34;20;53;60;41;37;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64
5;17;27;50;33;45;18;30;57;49;59;35;56;58;43;6;11;16;52;19;40;29;31;10;2;48;28;44;3;36;23;61;34;20;53;60;41;37;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64;16;230
16;230;5;17;27;50;33;45;18;30;57;49;59;35;56;58;43;6;11;16;52;19;40;29;31;10;2;48;28;44;3;36;23;61;34;20;53;60;41;37;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64
5;17;27;50;33;45;18;30;57;49;59;35;56;58;43;6;11;16;52;19;40;29;31;10;2;48;37;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64;16;258
16;258;5;17;27;50;33;45;18;30;57;49;59;35;56;58;43;6;11;16;52;19;40;29;31;10;2;48;37;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64
5;17;27;50;11;45;18;30;57;49;59;35;56;58;43;6;33;16;52;19;40;29;31;10;2;48;37;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64;16;250
16;250;5;17;27;50;11;45;18;30;57;49;59;35;56;58;43;6;33;16;52;19;40;29;31;10;2;48;37;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;51;24;62;32;42;25;64
5;17;27;50;11;45;18;30;57;51;59;35;56;58;43;6;33;16;52;19;40;29;31;10;2;48;37;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64;16;250
16;250;5;17;27;50;11;45;18;30;57;51;59;35;56;58;43;6;33;16;52;19;40;29;31;10;2;48;37;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;55;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64
5;17;27;50;11;45;18;30;57;51;59;35;56;58;43;6;33;16;52;19;40;29;31;10;2;48;55;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;37;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64;16;246
16;246;5;17;27;50;11;45;18;30;57;51;59;35;56;58;43;6;33;16;52;19;40;29;31;10;2;48;55;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;37;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64
5;17;27;50;11;45;18;30;57;51;59;40;56;58;43;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;37;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64;16;246
16;246;5;17;27;50;11;45;18;30;57;51;59;40;56;58;43;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;37;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64
5;17;27;50;11;45;18;30;57;51;59;40;56;58;43;52;33;16;6;19;35;29;31;10;2;48;55;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;37;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64;16;258
16;246;5;17;27;50;11;45;18;30;57;51;59;40;56;58;43;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;34;20;53;60;41;28;12;26;4;54;13;37;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64
5;17;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;12;26;4;54;13;37;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64;16;254
16;254;5;17;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;12;26;4;54;13;37;39;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64
5;39;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;12;26;4;54;13;37;17;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64;16;254
16;254;5;39;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;12;26;4;54;13;37;17;47;14;63;1;22;7;38;9;21;15;8;46;49;24;62;32;42;25;64
5;39;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;47;14;63;1;22;7;38;9;21;15;8;12;49;24;62;32;42;25;64;16;248
16;248;5;39;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;52;19;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;47;14;63;1;22;7;38;9;21;15;8;12;49;24;62;32;42;25;64
5;39;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;22;19;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;47;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;42;25;64;16;260
16;260;5;39;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;22;19;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;47;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;42;25;64
5;39;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;22;47;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;42;25;64;16;276
16;276;5;39;27;50;11;45;18;30;57;51;59;40;56;58;34;6;33;16;22;47;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;42;25;64
5;39;27;50;11;45;18;30;57;51;59;40;56;58;42;6;33;16;22;47;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;34;25;64;16;274
16;274;5;39;27;50;11;45;18;30;57;51;59;40;56;58;42;6;33;16;22;47;35;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;34;25;64
5;39;27;50;11;45;18;30;57;51;59;40;56;58;42;6;33;16;22;47;64;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;34;25;35;16;274
16;274;5;39;27;50;11;45;18;30;57;51;59;40;56;58;42;6;33;16;22;47;64;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;4;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;34;25;35
5;39;27;4;11;45;18;30;57;51;59;40;56;58;42;6;33;16;22;47;64;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;34;25;35;16;274
16;274;5;39;27;4;11;45;18;30;57;51;59;40;56;58;42;6;33;16;22;47;64;29;31;10;2;48;55;44;3;36;23;61;43;20;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;32;34;25;35
5;39;27;4;11;45;18;30;57;51;59;40;56;58;42;6;33;16;22;47;64;29;31;10;2;48;55;44;3;36;23;61;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35;16;274
16;274;5;39;27;4;11;45;18;30;57;51;59;40;56;58;42;6;33;16;22;47;64;29;31;10;2;48;55;44;3;36;23;61;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35
5;39;27;4;11;45;18;30;57;51;59;40;56;58;42;6;61;16;22;47;64;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35;16;268
16;268;5;39;27;4;11;45;18;30;57;51;59;40;56;58;42;6;61;16;22;47;64;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35
5;39;27;4;11;64;18;30;57;51;59;40;56;58;42;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35;16;272
16;272;5;39;27;4;11;64;18;30;57;51;59;40;56;58;42;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35
5;39;27;4;11;64;18;30;40;51;59;57;56;58;42;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35;16;272
17;272;5;39;27;4;11;64;18;30;40;51;59;57;56;58;42;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35
5;39;27;4;11;64;18;30;40;51;59;42;56;58;57;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35;17;256
17;256;5;39;27;4;11;64;18;30;40;51;59;42;56;58;57;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;20;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;59;34;25;35;17;272
17;272;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;15;8;12;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35;17;272
17;272;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;47;45;29;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35;17;280
17;280;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;10;2;48;55;44;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;10;44;48;55;2;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35;17;280
17;280;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;10;44;48;55;2;3;36;23;33;43;32;53;60;41;28;46;26;50;54;13;37;17;19;14;63;1;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;10;44;48;55;54;3;36;23;33;43;32;53;60;41;28;46;26;50;2;13;37;17;19;14;63;1;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35;17;284
17;284;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;10;44;48;55;54;3;36;23;33;43;32;53;60;41;28;46;26;50;2;13;37;17;19;14;63;1;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;10;44;48;55;54;3;36;23;33;43;32;53;60;41;28;46;26;50;2;13;37;17;19;14;1;63;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35;17;284
17;284;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;10;44;48;55;54;3;36;23;33;43;32;53;60;41;28;46;26;50;2;13;37;17;19;14;1;63;52;7;38;9;21;12;8;15;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;60;41;28;46;26;50;2;13;37;17;19;14;1;63;52;7;38;10;21;12;8;15;49;24;62;59;34;25;35;17;284
17;284;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;60;41;28;46;26;50;2;13;37;17;19;14;1;63;52;7;38;10;21;12;8;15;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;60;63;28;46;26;50;2;13;37;17;19;14;1;41;52;7;38;10;21;12;8;15;49;24;62;59;34;25;35;17;272
17;272;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;60;63;28;46;26;50;2;13;37;17;19;14;1;41;52;7;38;10;21;12;8;15;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;34;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;60;63;28;46;26;50;2;13;37;17;19;14;1;41;52;7;38;10;21;12;8;15;49;24;62;59;57;25;35;17;290
17;272;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;60;63;28;46;26;50;2;13;37;17;19;14;1;41;52;7;38;10;21;12;8;15;49;24;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;60;63;28;46;26;50;2;13;37;17;19;14;24;41;52;7;38;10;21;12;8;15;49;1;62;59;34;25;35;17;272
17;272;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;60;63;28;46;26;50;2;13;37;17;19;14;24;41;52;7;38;10;21;12;8;15;49;1;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;38;63;28;46;26;50;2;13;37;17;19;14;24;41;52;7;60;10;21;12;8;15;49;1;62;59;34;25;35;17;272
17;272;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;38;63;28;46;26;50;2;13;37;17;19;14;24;41;52;7;60;10;21;12;8;15;49;1;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;38;63;28;46;26;50;2;13;37;21;19;14;24;41;52;7;60;10;17;12;8;15;49;1;62;59;34;25;35;17;272
17;272;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;38;63;28;46;26;50;2;13;37;21;19;14;24;41;52;7;60;10;17;12;8;15;49;1;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;38;10;28;46;26;50;2;13;37;21;19;14;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35;17;288
17;288;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;36;23;33;43;32;53;38;10;28;46;26;50;2;13;37;21;19;14;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35
5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;14;23;33;43;32;53;38;10;28;46;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35;17;288
17;288;5;39;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;55;54;3;14;23;33;43;32;53;38;10;28;46;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35
5;55;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;39;54;3;14;23;33;43;32;53;38;10;28;46;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35;17;284
17;284;5;55;27;4;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;39;54;3;14;23;33;43;32;53;38;10;28;46;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35
5;55;27;54;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;39;4;3;14;23;33;43;32;53;38;10;28;46;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35;17;280
17;280;5;55;27;54;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;39;4;3;14;23;33;43;32;53;38;10;28;46;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35
5;55;27;54;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;39;4;3;14;23;33;43;32;53;38;10;46;28;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35;17;292
17;292;5;55;27;54;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;9;44;48;39;4;3;14;23;33;43;32;53;38;10;46;28;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;8;15;49;1;62;59;34;25;35
5;55;27;54;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;8;44;48;39;4;3;14;23;33;43;32;53;38;10;46;28;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;9;15;49;1;62;59;34;25;35;17;292
17;292;5;55;27;54;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;8;44;48;39;4;3;14;23;33;43;32;53;38;10;46;28;26;50;2;13;37;21;19;36;24;41;52;7;60;63;17;12;9;15;49;1;62;59;34;25;35
5;55;27;54;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;8;44;48;39;4;3;52;23;33;43;32;53;38;10;46;28;26;50;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35;17;288
18;288;5;55;27;54;11;64;18;30;40;51;20;42;56;58;57;6;61;16;22;29;45;47;31;8;44;48;39;4;3;52;23;33;43;32;53;38;10;46;28;26;50;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35
5;55;27;54;11;64;18;30;40;51;26;42;56;58;57;6;61;16;22;29;45;47;31;8;44;48;39;4;3;52;23;33;43;32;53;38;10;46;28;20;50;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35;18;276
18;276;5;55;27;54;11;64;18;30;40;51;26;42;56;58;57;6;61;16;22;29;45;47;31;8;44;48;39;4;3;52;23;33;43;32;53;38;10;46;28;20;50;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35
5;55;27;54;11;64;18;30;40;51;26;42;56;58;57;6;61;16;22;29;45;47;31;53;44;48;39;4;3;52;23;33;43;32;8;38;10;46;28;20;50;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35;18;276
18;276;5;55;27;54;11;64;18;30;40;51;26;42;56;58;57;6;61;16;22;29;45;47;31;53;44;48;39;4;3;52;23;33;43;32;8;38;10;46;28;20;50;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35
5;55;27;54;11;64;50;30;40;51;26;42;56;58;57;6;61;16;22;29;45;47;31;53;44;48;39;4;3;52;23;33;43;32;8;38;10;46;28;20;18;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35;18;276
18;276;5;55;27;54;11;64;50;30;40;51;26;42;56;58;57;6;61;16;22;29;45;47;31;53;44;48;39;4;3;52;23;33;43;32;8;38;10;46;28;20;18;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35
5;55;27;54;11;64;50;30;40;51;26;42;56;58;57;6;61;16;22;29;45;47;31;53;44;48;39;18;3;52;23;33;43;32;8;38;10;46;28;20;4;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35;18;276
18;276;5;55;27;54;11;64;50;30;40;51;26;42;56;58;57;6;61;16;22;29;45;47;31;53;44;48;39;18;3;52;23;33;43;32;8;38;10;46;28;20;4;2;13;37;21;19;36;24;41;14;7;60;63;17;12;9;15;49;1;62;59;34;25;35
