"X1";"X27344";"X3";"X11";"X20";"X22";"X1.1";"X26";"X12";"X5";"X14";"X4";"X29";"X25";"X7";"X27";"X28";"X19";"X13";"X31";"X30";"X18";"X8";"X9";"X16";"X6";"X32";"X21";"X23";"X10";"X17";"X24";"X2";"X15"
19;26156;10;26;30;23;9;11;21;8;19;24;31;32;27;16;13;15;6;25;2;7;14;1;12;5;17;29;4;3;18;20;28;22
10;26;30;23;9;11;21;8;19;24;31;2;27;16;13;15;6;25;32;7;14;1;12;5;17;29;4;3;18;20;28;22;19;26292
19;26292;10;26;30;23;9;11;21;8;19;24;31;2;27;16;13;15;6;25;32;7;14;1;12;5;17;29;4;3;18;20;28;22
10;26;30;23;16;11;21;8;19;24;31;2;27;9;13;15;6;25;32;7;14;1;12;5;17;29;4;3;18;20;28;22;19;26492
19;26492;10;26;30;23;16;11;21;8;19;24;31;2;27;9;13;15;6;25;32;7;14;1;12;5;17;29;4;3;18;20;28;22
10;26;30;23;16;11;21;7;19;24;31;2;27;9;13;15;6;25;32;8;14;1;12;5;17;29;4;3;18;20;28;22;19;26532
20;26532;10;26;30;23;16;11;21;7;19;24;31;2;27;9;13;15;6;25;32;8;14;1;12;5;17;29;4;3;18;20;28;22
10;26;30;23;18;11;21;7;19;24;31;2;27;9;13;15;6;25;32;8;14;1;12;5;17;29;4;3;16;20;28;22;20;25616
20;25616;10;26;30;23;18;11;21;7;19;24;31;2;27;9;13;15;6;25;32;8;14;1;12;5;17;29;4;3;16;20;28;22
10;26;30;23;18;11;21;7;19;24;31;2;27;9;13;15;6;12;32;8;14;1;25;5;17;29;4;3;16;20;28;22;20;26084
20;26084;10;26;30;23;18;11;21;7;19;24;31;2;27;9;13;15;6;12;32;8;14;1;25;5;17;29;4;3;16;20;28;22
10;26;30;23;18;11;21;7;19;24;20;2;27;9;13;15;6;12;32;8;14;1;25;5;17;29;4;3;16;31;28;22;20;26564
20;26564;10;26;30;23;18;11;21;7;19;24;20;2;27;9;13;15;6;12;32;8;14;1;25;5;17;29;4;3;16;31;28;22
10;26;30;23;18;11;21;7;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;29;4;3;25;31;28;22;20;27132
20;27132;10;26;30;23;18;11;21;7;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;29;4;3;25;31;28;22
10;26;30;25;18;11;21;7;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;29;4;3;23;31;28;22;20;26852
20;26852;10;26;30;25;18;11;21;7;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;29;4;3;23;31;28;22
21;26;30;25;18;11;10;7;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;29;4;3;23;31;28;22;20;27106
20;27106;21;26;30;25;18;11;10;7;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;29;4;3;23;31;28;22
21;26;30;7;18;11;10;25;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;29;4;3;23;31;28;22;20;27532
20;27532;21;26;30;7;18;11;10;25;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;29;4;3;23;31;28;22
21;26;29;7;18;11;10;25;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;30;4;3;23;31;28;22;20;27592
20;27592;21;26;29;7;18;11;10;25;19;24;20;2;27;9;13;15;6;12;32;8;14;1;16;5;17;30;4;3;23;31;28;22
21;26;29;7;14;11;10;25;19;24;20;2;27;9;13;15;6;12;32;8;18;1;16;5;17;30;4;3;23;31;28;22;20;26944
20;26944;21;26;29;7;14;11;10;25;19;24;20;2;27;9;13;15;6;12;32;8;18;1;16;5;17;30;4;3;23;31;28;22
21;26;29;7;14;11;10;25;19;24;28;2;27;9;13;15;6;12;32;8;18;1;16;5;17;30;4;3;23;31;20;22;20;26384
20;26384;21;26;29;7;14;11;10;25;19;24;28;2;27;9;13;15;6;12;32;8;18;1;16;5;17;30;4;3;23;31;20;22
32;26;29;7;14;11;10;25;19;24;28;2;27;9;13;15;6;12;21;8;18;1;16;5;17;30;4;3;23;31;20;22;20;26704
20;26704;32;26;29;7;14;11;10;25;19;24;28;2;27;9;13;15;6;12;21;8;18;1;16;5;17;30;4;3;23;31;20;22
32;26;29;7;14;11;10;25;19;28;24;2;27;9;13;15;6;12;21;8;18;1;16;5;17;30;4;3;23;31;20;22;20;26964
20;26964;32;26;29;7;14;11;10;25;19;28;24;2;27;9;13;15;6;12;21;8;18;1;16;5;17;30;4;3;23;31;20;22
32;26;29;7;14;11;10;25;19;28;24;2;27;9;13;15;6;12;21;8;18;1;16;5;17;30;4;3;23;31;22;20;20;26964
20;26964;32;26;29;7;14;11;10;25;19;28;24;2;27;9;13;15;6;12;21;8;18;1;16;5;17;30;4;3;23;31;22;20
32;26;29;7;14;11;10;25;19;21;24;2;27;9;13;15;6;12;28;8;18;1;16;5;17;30;4;3;23;31;22;20;20;26964
20;26964;32;26;29;7;14;11;10;25;19;21;24;2;27;9;13;15;6;12;28;8;18;1;16;5;17;30;4;3;23;31;22;20
32;26;29;7;3;11;10;25;19;21;24;2;27;9;13;15;6;12;28;8;18;1;16;5;17;30;4;14;23;31;22;20;20;27524
20;27524;32;26;29;7;3;11;10;25;19;21;24;2;27;9;13;15;6;12;28;8;18;1;16;5;17;30;4;14;23;31;22;20
32;26;29;7;3;11;10;25;19;21;24;2;27;9;13;15;6;31;28;8;18;1;16;5;17;30;4;14;23;12;22;20;20;28110
20;28110;32;26;29;7;3;11;10;25;19;21;24;2;27;9;13;15;6;31;28;8;18;1;16;5;17;30;4;14;23;12;22;20
32;26;29;7;3;11;10;25;16;21;24;2;27;9;13;15;6;31;28;8;18;1;19;5;17;30;4;14;23;12;22;20;20;26970
20;26970;32;26;29;7;3;11;10;25;16;21;24;2;27;9;13;15;6;31;28;8;18;1;19;5;17;30;4;14;23;12;22;20
32;26;29;7;3;11;10;25;16;21;24;2;27;28;13;15;6;31;9;8;18;1;19;5;17;30;4;14;23;12;22;20;20;26602
20;26602;32;26;29;7;3;11;10;25;16;21;24;2;27;28;13;15;6;31;9;8;18;1;19;5;17;30;4;14;23;12;22;20
32;26;29;7;3;11;10;25;16;21;24;2;27;28;13;15;6;31;9;8;18;1;19;23;17;30;4;14;5;12;22;20;20;26808
20;26808;32;26;29;7;3;11;10;25;16;21;24;2;27;28;13;15;6;31;9;8;18;1;19;23;17;30;4;14;5;12;22;20
32;26;29;7;3;11;10;25;16;21;24;2;27;28;13;15;22;31;9;8;18;1;19;23;17;30;4;14;5;12;6;20;20;26716
21;26716;32;26;29;7;3;11;10;25;16;21;24;2;27;28;13;15;22;31;9;8;18;1;19;23;17;30;4;14;5;12;6;20
32;26;29;7;3;11;10;1;16;21;24;2;27;28;13;15;22;31;9;8;18;25;19;23;17;30;4;14;5;12;6;20;21;26142
21;26142;32;26;29;7;3;11;10;1;16;21;24;2;27;28;13;15;22;31;9;8;18;25;19;23;17;30;4;14;5;12;6;20
32;26;29;7;3;11;17;1;16;21;24;2;27;28;13;15;22;31;9;8;18;25;19;23;10;30;4;14;5;12;6;20;21;26672
21;26672;32;26;29;7;3;11;17;1;16;21;24;2;27;28;13;15;22;31;9;8;18;25;19;23;10;30;4;14;5;12;6;20
32;24;29;7;3;11;17;1;16;21;26;2;27;28;13;15;22;31;9;8;18;25;19;23;10;30;4;14;5;12;6;20;21;26612
21;26612;32;24;29;7;3;11;17;1;16;21;26;2;27;28;13;15;22;31;9;8;18;25;19;23;10;30;4;14;5;12;6;20
32;11;29;7;3;24;17;1;16;21;26;2;27;28;13;15;22;31;9;8;18;25;19;23;10;30;4;14;5;12;6;20;21;26652
21;26652;32;11;29;7;3;24;17;1;16;21;26;2;27;28;13;15;22;31;9;8;18;25;19;23;10;30;4;14;5;12;6;20
32;10;29;7;3;24;17;1;16;21;26;2;27;28;13;15;22;31;9;8;18;25;19;23;11;30;4;14;5;12;6;20;21;26552
21;26552;32;10;29;7;3;24;17;1;16;21;26;2;27;28;13;15;22;31;9;8;18;25;19;23;11;30;4;14;5;12;6;20
32;10;29;7;3;24;16;1;17;21;26;2;27;28;13;15;22;31;9;8;18;25;19;23;11;30;4;14;5;12;6;20;21;27528
21;27528;32;10;29;7;3;24;16;1;17;21;26;2;27;28;13;15;22;31;9;8;18;25;19;23;11;30;4;14;5;12;6;20
32;10;29;7;3;24;16;1;17;21;26;2;27;28;13;15;22;31;9;8;25;18;19;23;11;30;4;14;5;12;6;20;21;27528
21;27528;32;10;29;7;3;24;16;1;17;21;26;2;27;28;13;15;22;31;9;8;25;18;19;23;11;30;4;14;5;12;6;20
32;10;29;7;3;24;16;1;17;21;26;2;27;28;13;15;22;9;31;8;25;18;19;23;11;30;4;14;5;12;6;20;21;28218
21;28218;32;10;29;7;3;24;16;1;17;21;26;2;27;28;13;15;22;9;31;8;25;18;19;23;11;30;4;14;5;12;6;20
32;10;29;7;3;24;16;1;17;21;26;2;27;28;13;15;22;9;31;8;25;18;19;23;11;30;4;14;6;12;5;20;21;28038
21;28038;32;10;29;7;3;24;16;1;17;21;26;2;27;28;13;15;22;9;31;8;25;18;19;23;11;30;4;14;6;12;5;20
32;10;29;7;3;24;16;1;17;21;23;2;27;28;13;15;22;9;31;8;25;18;19;26;11;30;4;14;6;12;5;20;21;28118
21;28118;32;10;29;7;3;24;16;1;17;21;23;2;27;28;13;15;22;9;31;8;25;18;19;26;11;30;4;14;6;12;5;20
32;10;29;7;3;24;16;1;17;21;31;2;27;28;13;15;22;9;23;8;25;18;19;26;11;30;4;14;6;12;5;20;21;28078
21;28078;32;10;29;7;3;24;16;1;17;21;31;2;27;28;13;15;22;9;23;8;25;18;19;26;11;30;4;14;6;12;5;20
32;10;29;7;3;24;16;1;17;21;30;2;27;28;13;15;22;9;23;8;25;18;19;26;11;31;4;14;6;12;5;20;21;27998
21;27998;32;10;29;7;3;24;16;1;17;21;30;2;27;28;13;15;22;9;23;8;25;18;19;26;11;31;4;14;6;12;5;20
32;10;29;7;3;24;16;1;17;21;30;2;27;28;13;15;22;9;23;8;25;18;19;26;11;31;5;14;6;12;4;20;21;27678
21;27678;32;10;29;7;3;24;16;1;17;21;30;2;27;28;13;15;22;9;23;8;25;18;19;26;11;31;5;14;6;12;4;20
32;10;29;7;3;24;16;1;17;21;30;2;27;28;9;15;22;13;23;8;25;18;19;26;11;31;5;14;6;12;4;20;21;27718
21;27718;32;10;29;7;3;24;16;1;17;21;30;2;27;28;9;15;22;13;23;8;25;18;19;26;11;31;5;14;6;12;4;20
32;14;29;7;3;24;16;1;17;21;30;2;27;28;9;15;22;13;23;8;25;18;19;26;11;31;5;10;6;12;4;20;21;27658
21;27658;32;14;29;7;3;24;16;1;17;21;30;2;27;28;9;15;22;13;23;8;25;18;19;26;11;31;5;10;6;12;4;20
32;14;29;24;3;7;16;1;17;21;30;2;27;28;9;15;22;13;23;8;25;18;19;26;11;31;5;10;6;12;4;20;21;27894
21;27894;32;14;29;24;3;7;16;1;17;21;30;2;27;28;9;15;22;13;23;8;25;18;19;26;11;31;5;10;6;12;4;20
32;14;29;24;3;7;16;1;17;21;30;2;27;28;9;15;22;13;8;23;25;18;19;26;11;31;5;10;6;12;4;20;21;27786
21;27786;32;14;29;24;3;7;16;1;17;21;30;2;27;28;9;15;22;13;8;23;25;18;19;26;11;31;5;10;6;12;4;20
32;14;29;24;3;7;16;1;17;21;30;2;27;28;9;15;22;6;8;23;25;18;19;26;11;31;5;10;13;12;4;20;21;28066
21;28066;32;14;29;24;3;7;16;1;17;21;30;2;27;28;9;15;22;6;8;23;25;18;19;26;11;31;5;10;13;12;4;20
32;14;29;24;3;7;16;1;17;21;30;2;27;28;9;15;22;6;8;13;25;18;19;26;11;31;5;10;23;12;4;20;21;27520
21;27520;32;14;29;24;3;7;16;1;17;21;30;2;27;28;9;15;22;6;8;13;25;18;19;26;11;31;5;10;23;12;4;20
32;14;29;24;23;7;16;1;17;21;30;2;27;28;9;15;22;6;8;13;25;18;19;26;11;31;5;10;3;12;4;20;21;27476
22;27476;32;14;29;24;23;7;16;1;17;21;30;2;27;28;9;15;22;6;8;13;25;18;19;26;11;31;5;10;3;12;4;20
32;14;29;24;23;7;8;1;17;21;30;2;27;28;9;15;22;6;16;13;25;18;19;26;11;31;5;10;3;12;4;20;22;27276
22;27276;32;14;29;24;23;7;8;1;17;21;30;2;27;28;9;15;22;6;16;13;25;18;19;26;11;31;5;10;3;12;4;20
32;14;29;24;23;7;8;1;17;21;30;2;27;28;10;15;22;6;16;13;25;18;19;26;11;31;5;9;3;12;4;20;22;26976
22;26976;32;14;29;24;23;7;8;1;17;21;30;2;27;28;10;15;22;6;16;13;25;18;19;26;11;31;5;9;3;12;4;20
32;14;29;24;23;7;8;1;17;9;30;2;27;28;10;15;22;6;16;13;25;18;19;26;11;31;5;21;3;12;4;20;22;27058
22;27058;32;14;29;24;23;7;8;1;17;9;30;2;27;28;10;15;22;6;16;13;25;18;19;26;11;31;5;21;3;12;4;20
32;14;29;24;23;7;8;1;17;9;30;2;27;28;10;15;22;6;16;31;25;18;19;26;11;13;5;21;3;12;4;20;22;27434
22;27058;32;14;29;24;23;7;8;1;17;9;30;2;27;28;10;15;22;6;16;13;25;18;19;26;11;31;5;21;3;12;4;20
32;14;29;24;23;19;8;1;17;9;30;2;27;28;10;15;22;6;16;13;25;18;7;26;11;31;5;21;3;12;4;20;22;27038
22;27038;32;14;29;24;23;19;8;1;17;9;30;2;27;28;10;15;22;6;16;13;25;18;7;26;11;31;5;21;3;12;4;20
32;14;29;24;23;19;8;1;17;9;30;2;27;28;10;18;22;6;16;13;25;15;7;26;11;31;5;21;3;12;4;20;22;26572
22;26572;32;14;29;24;23;19;8;1;17;9;30;2;27;28;10;18;22;6;16;13;25;15;7;26;11;31;5;21;3;12;4;20
32;7;29;24;23;19;8;1;17;9;30;2;27;28;10;18;22;6;16;13;25;15;14;26;11;31;5;21;3;12;4;20;22;26692
22;26692;32;7;29;24;23;19;8;1;17;9;30;2;27;28;10;18;22;6;16;13;25;15;14;26;11;31;5;21;3;12;4;20
32;7;29;24;23;19;8;1;10;9;30;2;27;28;17;18;22;6;16;13;25;15;14;26;11;31;5;21;3;12;4;20;22;26072
22;26072;32;7;29;24;23;19;8;1;10;9;30;2;27;28;17;18;22;6;16;13;25;15;14;26;11;31;5;21;3;12;4;20
32;7;29;24;23;19;8;1;10;16;30;2;27;28;17;18;22;6;9;13;25;15;14;26;11;31;5;21;3;12;4;20;22;26232
22;26232;32;7;29;24;23;19;8;1;10;16;30;2;27;28;17;18;22;6;9;13;25;15;14;26;11;31;5;21;3;12;4;20
32;7;31;24;23;19;8;1;10;16;30;2;27;28;17;18;22;6;9;13;25;15;14;26;11;29;5;21;3;12;4;20;22;26832
22;26832;32;7;31;24;23;19;8;1;10;16;30;2;27;28;17;18;22;6;9;13;25;15;14;26;11;29;5;21;3;12;4;20
32;7;31;24;23;19;13;1;10;16;30;2;27;28;17;18;22;6;9;8;25;15;14;26;11;29;5;21;3;12;4;20;22;26532
22;26532;32;7;31;24;23;19;13;1;10;16;30;2;27;28;17;18;22;6;9;8;25;15;14;26;11;29;5;21;3;12;4;20
32;7;31;18;23;19;13;1;10;16;30;2;27;28;17;24;22;6;9;8;25;15;14;26;11;29;5;21;3;12;4;20;22;26472
22;26472;32;7;31;18;23;19;13;1;10;16;30;2;27;28;17;24;22;6;9;8;25;15;14;26;11;29;5;21;3;12;4;20
15;7;31;18;23;19;13;1;10;16;30;2;27;28;17;24;22;6;9;8;25;32;14;26;11;29;5;21;3;12;4;20;22;26418
22;26418;15;7;31;18;23;19;13;1;10;16;30;2;27;28;17;24;22;6;9;8;25;32;14;26;11;29;5;21;3;12;4;20
15;7;31;18;23;19;13;1;10;16;14;2;27;28;17;24;22;6;9;8;25;32;30;26;11;29;5;21;3;12;4;20;22;27016
22;27016;15;7;31;18;23;19;13;1;10;16;14;2;27;28;17;24;22;6;9;8;25;32;30;26;11;29;5;21;3;12;4;20
15;7;31;18;23;19;13;1;10;16;32;2;27;28;17;24;22;6;9;8;25;14;30;26;11;29;5;21;3;12;4;20;22;26826
22;26826;15;7;31;18;23;19;13;1;10;16;32;2;27;28;17;24;22;6;9;8;25;14;30;26;11;29;5;21;3;12;4;20
15;29;31;18;23;19;13;1;10;16;32;2;27;28;17;24;22;6;9;8;25;14;30;26;11;7;5;21;3;12;4;20;22;25980
22;25980;15;29;31;18;23;19;13;1;10;16;32;2;27;28;17;24;22;6;9;8;25;14;30;26;11;7;5;21;3;12;4;20
15;29;31;18;23;11;13;1;10;16;32;2;27;28;17;24;22;6;9;8;25;14;30;26;19;7;5;21;3;12;4;20;22;26430
22;26430;15;29;31;18;23;11;13;1;10;16;32;2;27;28;17;24;22;6;9;8;25;14;30;26;19;7;5;21;3;12;4;20
15;29;31;22;23;11;13;1;10;16;32;2;27;28;17;24;18;6;9;8;25;14;30;26;19;7;5;21;3;12;4;20;22;26570
22;26570;15;29;31;22;23;11;13;1;10;16;32;2;27;28;17;24;18;6;9;8;25;14;30;26;19;7;5;21;3;12;4;20
15;29;31;22;23;11;13;1;10;16;32;21;27;28;17;24;18;6;9;8;25;14;30;26;19;7;5;2;3;12;4;20;22;26386
22;26386;15;29;31;22;23;11;13;1;10;16;32;21;27;28;17;24;18;6;9;8;25;14;30;26;19;7;5;2;3;12;4;20
15;29;31;22;23;11;13;1;10;16;32;17;27;28;21;24;18;6;9;8;25;14;30;26;19;7;5;2;3;12;4;20;22;26446
23;26446;15;29;31;22;23;11;13;1;10;16;32;17;27;28;21;24;18;6;9;8;25;14;30;26;19;7;5;2;3;12;4;20
15;29;31;22;23;11;13;1;10;16;32;17;27;28;21;24;12;6;9;8;25;14;30;26;19;7;5;2;3;18;4;20;23;26586
23;26586;15;29;31;22;23;11;13;1;10;16;32;17;27;28;21;24;12;6;9;8;25;14;30;26;19;7;5;2;3;18;4;20
15;29;31;22;23;11;13;1;20;16;32;17;27;28;21;24;12;6;9;8;25;14;30;26;19;7;5;2;3;18;4;10;23;27336
23;27336;15;29;31;22;23;11;13;1;20;16;32;17;27;28;21;24;12;6;9;8;25;14;30;26;19;7;5;2;3;18;4;10
15;29;31;22;23;11;13;1;20;16;32;10;27;28;21;24;12;6;9;8;25;14;30;26;19;7;5;2;3;18;4;17;23;26652
23;26652;15;29;31;22;23;11;13;1;20;16;32;10;27;28;21;24;12;6;9;8;25;14;30;26;19;7;5;2;3;18;4;17
15;29;31;22;23;11;13;1;20;16;32;10;27;28;21;24;12;6;9;8;25;14;30;26;19;7;2;5;3;18;4;17;23;26572
23;26572;15;29;31;22;23;11;13;1;20;16;32;10;27;28;21;24;12;6;9;8;25;14;30;26;19;7;2;5;3;18;4;17
15;29;31;22;23;11;13;1;20;16;32;10;27;28;21;24;3;6;9;8;25;14;30;26;19;7;2;5;12;18;4;17;23;26432
23;26432;15;29;31;22;23;11;13;1;20;16;32;10;27;28;21;24;3;6;9;8;25;14;30;26;19;7;2;5;12;18;4;17
15;29;31;22;23;11;13;1;21;16;32;10;27;28;20;24;3;6;9;8;25;14;30;26;19;7;2;5;12;18;4;17;23;26752
23;26752;15;29;31;22;23;11;13;1;21;16;32;10;27;28;20;24;3;6;9;8;25;14;30;26;19;7;2;5;12;18;4;17
15;29;31;22;23;11;13;1;21;16;32;10;27;28;20;24;3;7;9;8;25;14;30;26;19;6;2;5;12;18;4;17;23;27012
23;27012;15;29;31;22;23;11;13;1;21;16;32;10;27;28;20;24;3;7;9;8;25;14;30;26;19;6;2;5;12;18;4;17
15;2;31;22;23;11;13;1;21;16;32;10;27;28;20;24;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;17;23;26858
23;26858;15;2;31;22;23;11;13;1;21;16;32;10;27;28;20;24;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;17
15;2;31;22;17;11;13;1;21;16;32;10;27;28;20;24;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;23;23;27678
23;27678;15;2;31;22;17;11;13;1;21;16;32;10;27;28;20;24;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;23
15;2;31;22;17;11;32;1;21;16;13;10;27;28;20;24;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;23;23;27908
23;27908;15;2;31;22;17;11;32;1;21;16;13;10;27;28;20;24;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;23
15;2;31;22;17;11;32;1;21;16;13;24;27;28;20;10;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;23;23;27844
23;27844;15;2;31;22;17;11;32;1;21;16;13;24;27;28;20;10;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;23
15;2;23;22;17;11;32;1;21;16;13;24;27;28;20;10;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;31;23;27404
23;27404;15;2;23;22;17;11;32;1;21;16;13;24;27;28;20;10;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;31
15;2;23;22;17;11;1;32;21;16;13;24;27;28;20;10;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;31;23;27486
23;27486;15;2;23;22;17;11;1;32;21;16;13;24;27;28;20;10;3;7;9;8;25;14;30;26;19;6;29;5;12;18;4;31
15;2;23;22;17;11;1;32;21;16;13;24;9;28;20;10;3;7;27;8;25;14;30;26;19;6;29;5;12;18;4;31;23;26930
23;26930;15;2;23;22;17;11;1;32;21;16;13;24;9;28;20;10;3;7;27;8;25;14;30;26;19;6;29;5;12;18;4;31
15;2;23;22;17;11;1;32;21;26;13;24;9;28;20;10;3;7;27;8;25;14;30;16;19;6;29;5;12;18;4;31;23;26860
23;26860;15;2;23;22;17;11;1;32;21;26;13;24;9;28;20;10;3;7;27;8;25;14;30;16;19;6;29;5;12;18;4;31
15;2;23;22;17;11;1;32;21;26;13;29;9;28;20;10;3;7;27;8;25;14;30;16;19;6;24;5;12;18;4;31;23;26100
23;26100;15;2;23;22;17;11;1;32;21;26;13;29;9;28;20;10;3;7;27;8;25;14;30;16;19;6;24;5;12;18;4;31
15;2;23;22;17;11;1;32;21;26;13;20;9;28;29;10;3;7;27;8;25;14;30;16;19;6;24;5;12;18;4;31;23;26940
23;26940;15;2;23;22;17;11;1;32;21;26;13;20;9;28;29;10;3;7;27;8;25;14;30;16;19;6;24;5;12;18;4;31
15;2;23;22;17;11;1;32;21;10;13;20;9;28;29;26;3;7;27;8;25;14;30;16;19;6;24;5;12;18;4;31;23;27078
23;27078;15;2;23;22;17;11;1;32;21;10;13;20;9;28;29;26;3;7;27;8;25;14;30;16;19;6;24;5;12;18;4;31
15;2;23;22;17;11;1;32;21;10;18;20;9;28;29;26;3;7;27;8;25;14;30;16;19;6;24;5;12;13;4;31;23;26742
23;26742;15;2;23;22;17;11;1;32;21;10;18;20;9;28;29;26;3;7;27;8;25;14;30;16;19;6;24;5;12;13;4;31
15;2;23;22;17;11;1;32;21;10;18;20;9;28;29;26;3;7;19;8;25;14;30;16;27;6;24;5;12;13;4;31;23;26742
24;26742;15;2;23;22;17;11;1;32;21;10;18;20;9;28;29;26;3;7;19;8;25;14;30;16;27;6;24;5;12;13;4;31
15;2;23;22;17;11;1;32;21;10;18;25;9;28;29;26;3;7;19;8;20;14;30;16;27;6;24;5;12;13;4;31;24;26402
24;26402;15;2;23;22;17;11;1;32;21;10;18;25;9;28;29;26;3;7;19;8;20;14;30;16;27;6;24;5;12;13;4;31
15;2;23;22;17;11;1;32;21;10;18;25;9;28;24;26;3;7;19;8;20;14;30;16;27;6;29;5;12;13;4;31;24;26462
24;26462;15;2;23;22;17;11;1;32;21;10;18;25;9;28;24;26;3;7;19;8;20;14;30;16;27;6;29;5;12;13;4;31
15;2;23;22;17;11;1;32;21;10;18;25;8;28;24;26;3;7;19;9;20;14;30;16;27;6;29;5;12;13;4;31;24;27142
24;27142;15;2;23;22;17;11;1;32;21;10;18;25;8;28;24;26;3;7;19;9;20;14;30;16;27;6;29;5;12;13;4;31
15;2;1;22;17;11;23;32;21;10;18;25;8;28;24;26;3;7;19;9;20;14;30;16;27;6;29;5;12;13;4;31;24;26814
24;26814;15;2;1;22;17;11;23;32;21;10;18;25;8;28;24;26;3;7;19;9;20;14;30;16;27;6;29;5;12;13;4;31
15;2;1;16;17;11;23;32;21;10;18;25;8;28;24;26;3;7;19;9;20;14;30;22;27;6;29;5;12;13;4;31;24;28204
24;28204;15;2;1;16;17;11;23;32;21;10;18;25;8;28;24;26;3;7;19;9;20;14;30;22;27;6;29;5;12;13;4;31
15;2;1;16;21;11;23;32;17;10;18;25;8;28;24;26;3;7;19;9;20;14;30;22;27;6;29;5;12;13;4;31;24;28204
24;28204;15;2;1;16;21;11;23;32;17;10;18;25;8;28;24;26;3;7;19;9;20;14;30;22;27;6;29;5;12;13;4;31
15;2;1;16;21;11;23;32;17;10;18;25;8;28;24;9;3;7;19;26;20;14;30;22;27;6;29;5;12;13;4;31;24;28036
24;28036;15;2;1;16;21;11;23;32;17;10;18;25;8;28;24;9;3;7;19;26;20;14;30;22;27;6;29;5;12;13;4;31
15;2;1;16;21;11;23;32;17;10;18;25;8;12;24;9;3;7;19;26;20;14;30;22;27;6;29;5;28;13;4;31;24;26702
24;26702;15;2;1;16;21;11;23;32;17;10;18;25;8;12;24;9;3;7;19;26;20;14;30;22;27;6;29;5;28;13;4;31
15;2;1;5;21;11;23;32;17;10;18;25;8;12;24;9;3;7;19;26;20;14;30;22;27;6;29;16;28;13;4;31;24;25802
24;25802;15;2;1;5;21;11;23;32;17;10;18;25;8;12;24;9;3;7;19;26;20;14;30;22;27;6;29;16;28;13;4;31
15;2;1;5;21;11;23;32;17;10;18;25;8;12;24;31;3;7;19;26;20;14;30;22;27;6;29;16;28;13;4;9;24;26554
24;26554;15;2;1;5;21;11;23;32;17;10;18;25;8;12;24;31;3;7;19;26;20;14;30;22;27;6;29;16;28;13;4;9
15;2;1;5;21;11;23;32;17;10;18;25;8;12;24;31;3;7;19;26;27;14;30;22;20;6;29;16;28;13;4;9;24;26214
24;26214;15;2;1;5;21;11;23;32;17;10;18;25;8;12;24;31;3;7;19;26;27;14;30;22;20;6;29;16;28;13;4;9
15;2;1;5;21;3;23;32;17;10;18;25;8;12;24;31;11;7;19;26;27;14;30;22;20;6;29;16;28;13;4;9;24;26414
24;26414;15;2;1;5;21;3;23;32;17;10;18;25;8;12;24;31;11;7;19;26;27;14;30;22;20;6;29;16;28;13;4;9
15;2;1;5;21;3;7;32;17;10;18;25;8;12;24;31;11;23;19;26;27;14;30;22;20;6;29;16;28;13;4;9;24;26782
24;26782;15;2;1;5;21;3;7;32;17;10;18;25;8;12;24;31;11;23;19;26;27;14;30;22;20;6;29;16;28;13;4;9
15;2;1;5;21;3;7;32;17;10;18;25;8;12;24;31;11;23;19;26;27;14;6;22;20;30;29;16;28;13;4;9;24;27704
24;27704;15;2;1;5;21;3;7;32;17;10;18;25;8;12;24;31;11;23;19;26;27;14;6;22;20;30;29;16;28;13;4;9
15;2;1;5;21;3;7;32;17;10;18;25;8;12;24;31;11;23;19;26;27;14;6;20;22;30;29;16;28;13;4;9;24;27504
24;27504;15;2;1;5;21;3;7;32;17;10;18;25;8;12;24;31;11;23;19;26;27;14;6;20;22;30;29;16;28;13;4;9
15;2;1;5;21;3;7;32;17;16;18;25;8;12;24;31;11;23;19;26;27;14;6;20;22;30;29;10;28;13;4;9;24;27764
24;27764;15;2;1;5;21;3;7;32;17;16;18;25;8;12;24;31;11;23;19;26;27;14;6;20;22;30;29;10;28;13;4;9
22;2;1;5;21;3;7;32;17;16;18;25;8;12;24;31;11;23;19;26;27;14;6;20;15;30;29;10;28;13;4;9;24;27256
