"X1";"X27304";"X15";"X1.1";"X5";"X19";"X17";"X20";"X6";"X21";"X25";"X14";"X16";"X31";"X26";"X3";"X24";"X22";"X10";"X18";"X23";"X30";"X2";"X8";"X32";"X7";"X27";"X28";"X4";"X12";"X29";"X13";"X11";"X9"
47;26680;6;9;3;21;29;5;31;28;20;1;2;25;22;23;24;26;17;10;30;18;13;4;19;7;16;27;8;15;11;14;12;32
6;9;25;21;29;5;31;28;20;1;2;3;22;23;24;26;17;10;30;18;13;4;19;7;16;27;8;15;11;14;12;32;47;26142
47;26142;6;9;25;21;29;5;31;28;20;1;2;3;22;23;24;26;17;10;30;18;13;4;19;7;16;27;8;15;11;14;12;32
17;9;25;21;29;5;31;28;20;1;2;3;22;23;24;26;6;10;30;18;13;4;19;7;16;27;8;15;11;14;12;32;47;26086
47;26086;17;9;25;21;29;5;31;28;20;1;2;3;22;23;24;26;6;10;30;18;13;4;19;7;16;27;8;15;11;14;12;32
17;9;25;21;29;5;31;28;20;1;2;14;22;23;24;26;6;10;30;18;13;4;19;7;16;27;8;15;11;3;12;32;47;26446
47;26446;17;9;25;21;29;5;31;28;20;1;2;14;22;23;24;26;6;10;30;18;13;4;19;7;16;27;8;15;11;3;12;32
17;9;12;21;29;5;31;28;20;1;2;14;22;23;24;26;6;10;30;18;13;4;19;7;16;27;8;15;11;3;25;32;47;27112
47;27112;17;9;12;21;29;5;31;28;20;1;2;14;22;23;24;26;6;10;30;18;13;4;19;7;16;27;8;15;11;3;25;32
17;9;12;21;29;5;31;28;20;1;2;3;22;23;24;26;6;10;30;18;13;4;19;7;16;27;8;15;11;14;25;32;47;26672
47;26672;17;9;12;21;29;5;31;28;20;1;2;3;22;23;24;26;6;10;30;18;13;4;19;7;16;27;8;15;11;14;25;32
17;9;12;21;29;5;31;28;20;1;19;3;22;23;24;26;6;10;30;18;13;4;2;7;16;27;8;15;11;14;25;32;47;26254
47;26254;17;9;12;21;29;5;31;28;20;1;19;3;22;23;24;26;6;10;30;18;13;4;2;7;16;27;8;15;11;14;25;32
17;9;12;21;29;5;31;28;20;1;32;3;22;23;24;26;6;10;30;18;13;4;2;7;16;27;8;15;11;14;25;19;47;26934
47;26934;17;9;12;21;29;5;31;28;20;1;32;3;22;23;24;26;6;10;30;18;13;4;2;7;16;27;8;15;11;14;25;19
17;9;12;21;29;5;22;28;20;1;32;3;31;23;24;26;6;10;30;18;13;4;2;7;16;27;8;15;11;14;25;19;47;26514
47;26514;17;9;12;21;29;5;22;28;20;1;32;3;31;23;24;26;6;10;30;18;13;4;2;7;16;27;8;15;11;14;25;19
17;9;12;21;29;5;22;25;20;1;32;3;31;23;24;26;6;10;30;18;13;4;2;7;16;27;8;15;11;14;28;19;47;25874
47;25874;17;9;12;21;29;5;22;25;20;1;32;3;31;23;24;26;6;10;30;18;13;4;2;7;16;27;8;15;11;14;28;19
17;9;12;21;29;5;22;25;20;1;32;3;31;23;24;26;27;10;30;18;13;4;2;7;16;6;8;15;11;14;28;19;47;25218
47;25218;17;9;12;21;29;5;22;25;20;1;32;3;31;23;24;26;27;10;30;18;13;4;2;7;16;6;8;15;11;14;28;19
17;9;12;21;29;5;22;15;20;1;32;3;31;23;24;26;27;10;30;18;13;4;2;7;16;6;8;25;11;14;28;19;47;26158
47;26158;17;9;12;21;29;5;22;15;20;1;32;3;31;23;24;26;27;10;30;18;13;4;2;7;16;6;8;25;11;14;28;19
17;9;12;21;32;5;22;15;20;1;29;3;31;23;24;26;27;10;30;18;13;4;2;7;16;6;8;25;11;14;28;19;47;26178
47;26178;17;9;12;21;32;5;22;15;20;1;29;3;31;23;24;26;27;10;30;18;13;4;2;7;16;6;8;25;11;14;28;19
17;9;12;21;32;5;22;23;20;1;29;3;31;15;24;26;27;10;30;18;13;4;2;7;16;6;8;25;11;14;28;19;47;25042
48;25042;17;9;12;21;32;5;22;23;20;1;29;3;31;15;24;26;27;10;30;18;13;4;2;7;16;6;8;25;11;14;28;19
17;9;12;21;32;5;22;23;20;1;29;25;31;15;24;26;27;10;30;18;13;4;2;7;16;6;8;3;11;14;28;19;48;24698
48;24698;17;9;12;21;32;5;22;23;20;1;29;25;31;15;24;26;27;10;30;18;13;4;2;7;16;6;8;3;11;14;28;19
17;9;12;21;32;5;22;23;2;1;29;25;31;15;24;26;27;10;30;18;13;4;20;7;16;6;8;3;11;14;28;19;48;25510
48;25510;17;9;12;21;32;5;22;23;2;1;29;25;31;15;24;26;27;10;30;18;13;4;20;7;16;6;8;3;11;14;28;19
17;9;12;21;32;5;11;23;2;1;29;25;31;15;24;26;27;10;30;18;13;4;20;7;16;6;8;3;22;14;28;19;48;26090
48;26090;17;9;12;21;32;5;11;23;2;1;29;25;31;15;24;26;27;10;30;18;13;4;20;7;16;6;8;3;22;14;28;19
17;9;12;21;32;5;11;23;2;1;29;25;31;15;24;26;19;10;30;18;13;4;20;7;16;6;8;3;22;14;28;27;48;26810
48;26090;17;9;12;21;32;5;11;23;2;1;29;25;31;15;24;26;27;10;30;18;13;4;20;7;16;6;8;3;22;14;28;19
17;9;12;21;32;5;11;23;2;1;29;25;31;15;24;26;27;10;6;18;13;4;20;7;16;30;8;3;22;14;28;19;48;26218
48;26218;17;9;12;21;32;5;11;23;2;1;29;25;31;15;24;26;27;10;6;18;13;4;20;7;16;30;8;3;22;14;28;19
17;9;12;21;32;5;19;23;2;1;29;25;31;15;24;26;27;10;6;18;13;4;20;7;16;30;8;3;22;14;28;11;48;26032
48;26032;17;9;12;21;32;5;19;23;2;1;29;25;31;15;24;26;27;10;6;18;13;4;20;7;16;30;8;3;22;14;28;11
17;9;12;21;32;19;5;23;2;1;29;25;31;15;24;26;27;10;6;18;13;4;20;7;16;30;8;3;22;14;28;11;48;25648
48;25648;17;9;12;21;32;19;5;23;2;1;29;25;31;15;24;26;27;10;6;18;13;4;20;7;16;30;8;3;22;14;28;11
17;9;12;21;32;19;5;23;2;1;29;25;8;15;24;26;27;10;6;18;13;4;20;7;16;30;31;3;22;14;28;11;48;25980
48;25980;17;9;12;21;32;19;5;23;2;1;29;25;8;15;24;26;27;10;6;18;13;4;20;7;16;30;31;3;22;14;28;11
17;9;12;21;32;19;5;23;2;1;29;25;8;15;24;26;27;10;6;18;13;4;20;7;16;30;22;3;31;14;28;11;48;26280
48;26280;17;9;12;21;32;19;5;23;2;1;29;25;8;15;24;26;27;10;6;18;13;4;20;7;16;30;22;3;31;14;28;11
17;9;12;21;32;19;5;23;2;1;29;25;8;31;24;26;27;10;6;18;13;4;20;7;16;30;22;3;15;14;28;11;48;26418
48;26418;17;9;12;21;32;19;5;23;2;1;29;25;8;31;24;26;27;10;6;18;13;4;20;7;16;30;22;3;15;14;28;11
17;9;12;21;32;19;5;23;2;1;29;25;8;31;24;26;27;10;6;18;13;4;20;16;7;30;22;3;15;14;28;11;48;26498
48;26498;17;9;12;21;32;19;5;23;2;1;29;25;8;31;24;26;27;10;6;18;13;4;20;16;7;30;22;3;15;14;28;11
17;9;12;5;32;19;21;23;2;1;29;25;8;31;24;26;27;10;6;18;13;4;20;16;7;30;22;3;15;14;28;11;48;27326
48;27326;17;9;12;5;32;19;21;23;2;1;29;25;8;31;24;26;27;10;6;18;13;4;20;16;7;30;22;3;15;14;28;11
17;9;12;5;32;25;21;23;2;1;29;19;8;31;24;26;27;10;6;18;13;4;20;16;7;30;22;3;15;14;28;11;48;26846
48;26846;17;9;12;5;32;25;21;23;2;1;29;19;8;31;24;26;27;10;6;18;13;4;20;16;7;30;22;3;15;14;28;11
17;9;12;5;32;25;21;23;2;1;29;19;8;31;24;26;27;10;6;18;13;28;20;16;7;30;22;3;15;14;4;11;48;26204
48;26204;17;9;12;5;32;25;21;23;2;1;29;19;8;31;24;26;27;10;6;18;13;28;20;16;7;30;22;3;15;14;4;11
17;9;26;5;32;25;21;23;2;1;29;19;8;31;24;12;27;10;6;18;13;28;20;16;7;30;22;3;15;14;4;11;48;26214
48;26214;17;9;26;5;32;25;21;23;2;1;29;19;8;31;24;12;27;10;6;18;13;28;20;16;7;30;22;3;15;14;4;11
17;9;26;5;32;25;21;23;2;1;29;19;8;31;24;12;27;10;6;30;13;28;20;16;7;18;22;3;15;14;4;11;48;26854
48;26854;17;9;26;5;32;25;21;23;2;1;29;19;8;31;24;12;27;10;6;30;13;28;20;16;7;18;22;3;15;14;4;11
17;9;26;5;32;25;21;23;2;1;29;19;8;31;24;12;11;10;6;30;13;28;20;16;7;18;22;3;15;14;4;27;48;27222
48;27222;17;9;26;5;32;25;21;23;2;1;29;19;8;31;24;12;11;10;6;30;13;28;20;16;7;18;22;3;15;14;4;27
17;9;26;5;32;25;21;23;2;1;29;19;8;31;24;12;11;10;6;13;30;28;20;16;7;18;22;3;15;14;4;27;48;27104
48;27104;17;9;26;5;32;25;21;23;2;1;29;19;8;31;24;12;11;10;6;13;30;28;20;16;7;18;22;3;15;14;4;27
17;9;22;5;32;25;21;23;2;1;29;19;8;31;24;12;11;10;6;13;30;28;20;16;7;18;26;3;15;14;4;27;48;27204
48;27204;17;9;22;5;32;25;21;23;2;1;29;19;8;31;24;12;11;10;6;13;30;28;20;16;7;18;26;3;15;14;4;27
17;9;22;5;11;25;21;23;2;1;29;19;8;31;24;12;32;10;6;13;30;28;20;16;7;18;26;3;15;14;4;27;48;27846
49;27204;17;9;22;5;32;25;21;23;2;1;29;19;8;31;24;12;11;10;6;13;30;28;20;16;7;18;26;3;15;14;4;27
17;9;22;5;32;25;21;23;2;1;29;19;8;31;24;12;16;10;6;13;30;28;20;11;7;18;26;3;15;14;4;27;49;27924
49;27204;17;9;22;5;32;25;21;23;2;1;29;19;8;31;24;12;11;10;6;13;30;28;20;16;7;18;26;3;15;14;4;27
17;9;22;5;32;25;21;23;2;1;12;19;8;31;24;29;11;10;6;13;30;28;20;16;7;18;26;3;15;14;4;27;49;27388
49;27388;17;9;22;5;32;25;21;23;2;1;12;19;8;31;24;29;11;10;6;13;30;28;20;16;7;18;26;3;15;14;4;27
17;9;22;5;32;25;21;23;2;1;12;19;8;14;24;29;11;10;6;13;30;28;20;16;7;18;26;3;15;31;4;27;49;27060
49;27060;17;9;22;5;32;25;21;23;2;1;12;19;8;14;24;29;11;10;6;13;30;28;20;16;7;18;26;3;15;31;4;27
17;9;22;5;16;25;21;23;2;1;12;19;8;14;24;29;11;10;6;13;30;28;20;32;7;18;26;3;15;31;4;27;49;27842
49;27060;17;9;22;5;32;25;21;23;2;1;12;19;8;14;24;29;11;10;6;13;30;28;20;16;7;18;26;3;15;31;4;27
17;9;26;5;32;25;21;23;2;1;12;19;8;14;24;29;11;10;6;13;30;28;20;16;7;18;22;3;15;31;4;27;49;26960
49;26960;17;9;26;5;32;25;21;23;2;1;12;19;8;14;24;29;11;10;6;13;30;28;20;16;7;18;22;3;15;31;4;27
17;9;26;5;32;25;21;23;28;1;12;19;8;14;24;29;11;10;6;13;30;2;20;16;7;18;22;3;15;31;4;27;49;27384
49;27384;17;9;26;5;32;25;21;23;28;1;12;19;8;14;24;29;11;10;6;13;30;2;20;16;7;18;22;3;15;31;4;27
17;9;26;5;1;25;21;23;28;32;12;19;8;14;24;29;11;10;6;13;30;2;20;16;7;18;22;3;15;31;4;27;49;27472
49;27472;17;9;26;5;1;25;21;23;28;32;12;19;8;14;24;29;11;10;6;13;30;2;20;16;7;18;22;3;15;31;4;27
3;9;26;5;1;25;21;23;28;32;12;19;8;14;24;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27;49;27964
49;27964;3;9;26;5;1;25;21;23;28;32;12;19;8;14;24;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27
3;9;26;5;1;20;21;23;28;32;12;19;8;14;24;29;11;10;6;13;30;2;25;16;7;18;22;17;15;31;4;27;49;28444
49;27964;3;9;26;5;1;25;21;23;28;32;12;19;8;14;24;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27
3;9;26;5;1;25;21;23;28;32;12;19;8;24;14;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27;49;27714
49;27714;3;9;26;5;1;25;21;23;28;32;12;19;8;24;14;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27
32;9;26;5;1;25;21;23;28;3;12;19;8;24;14;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27;49;27732
49;27732;32;9;26;5;1;25;21;23;28;3;12;19;8;24;14;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27
32;9;26;5;1;25;21;23;19;3;12;28;8;24;14;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27;49;27752
49;27752;32;9;26;5;1;25;21;23;19;3;12;28;8;24;14;29;11;10;6;13;30;2;20;16;7;18;22;17;15;31;4;27
32;9;26;5;1;25;21;23;19;3;12;28;8;24;31;29;11;10;6;13;30;2;20;16;7;18;22;17;15;14;4;27;49;28282
49;28282;32;9;26;5;1;25;21;23;19;3;12;28;8;24;31;29;11;10;6;13;30;2;20;16;7;18;22;17;15;14;4;27
32;9;26;5;1;25;21;13;19;3;12;28;8;24;31;29;11;10;6;23;30;2;20;16;7;18;22;17;15;14;4;27;49;28134
49;28134;32;9;26;5;1;25;21;13;19;3;12;28;8;24;31;29;11;10;6;23;30;2;20;16;7;18;22;17;15;14;4;27
32;9;26;14;1;25;21;13;19;3;12;28;8;24;31;29;11;10;6;23;30;2;20;16;7;18;22;17;15;5;4;27;49;27874
49;27874;32;9;26;14;1;25;21;13;19;3;12;28;8;24;31;29;11;10;6;23;30;2;20;16;7;18;22;17;15;5;4;27
32;9;26;14;1;25;21;13;19;3;12;28;24;8;31;29;11;10;6;23;30;2;20;16;7;18;22;17;15;5;4;27;49;27138
49;27138;32;9;26;14;1;25;21;13;19;3;12;28;24;8;31;29;11;10;6;23;30;2;20;16;7;18;22;17;15;5;4;27
32;9;26;14;1;25;21;13;19;3;12;28;24;8;31;29;11;10;6;23;17;2;20;16;7;18;22;30;15;5;4;27;49;27378
49;27378;32;9;26;14;1;25;21;13;19;3;12;28;24;8;31;29;11;10;6;23;17;2;20;16;7;18;22;30;15;5;4;27
32;9;26;14;1;25;21;13;19;3;12;28;24;8;31;29;11;10;6;23;17;2;20;16;15;18;22;30;7;5;4;27;49;27098
49;27098;32;9;26;14;1;25;21;13;19;3;12;28;24;8;31;29;11;10;6;23;17;2;20;16;15;18;22;30;7;5;4;27
32;23;26;14;1;25;21;13;19;3;12;28;24;8;31;29;11;10;6;9;17;2;20;16;15;18;22;30;7;5;4;27;49;27272
49;27272;32;23;26;14;1;25;21;13;19;3;12;28;24;8;31;29;11;10;6;9;17;2;20;16;15;18;22;30;7;5;4;27
32;23;26;14;1;25;21;13;19;15;12;28;24;8;31;29;11;10;6;9;17;2;20;16;3;18;22;30;7;5;4;27;49;27132
50;27132;32;23;26;14;1;25;21;13;19;15;12;28;24;8;31;29;11;10;6;9;17;2;20;16;3;18;22;30;7;5;4;27
32;23;26;14;1;25;21;13;19;15;12;28;24;8;31;29;11;10;6;9;17;2;20;16;3;18;22;7;30;5;4;27;50;27370
50;27370;32;23;26;14;1;25;21;13;19;15;12;28;24;8;31;29;11;10;6;9;17;2;20;16;3;18;22;7;30;5;4;27
32;23;26;14;1;25;21;13;19;15;12;28;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;7;30;5;4;11;50;26818
50;26818;32;23;26;14;1;25;21;13;19;15;12;28;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;7;30;5;4;11
32;23;26;14;28;25;21;13;19;15;12;1;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;7;30;5;4;11;50;26916
50;26916;32;23;26;14;28;25;21;13;19;15;12;1;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;7;30;5;4;11
32;23;7;14;28;25;21;13;19;15;12;1;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;26;30;5;4;11;50;27770
50;27770;32;23;7;14;28;25;21;13;19;15;12;1;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;26;30;5;4;11
32;23;7;14;28;12;21;13;19;15;25;1;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;26;30;5;4;11;50;27468
50;27468;32;23;7;14;28;12;21;13;19;15;25;1;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;26;30;5;4;11
1;23;7;14;28;12;21;13;19;15;25;32;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;26;30;5;4;11;50;27264
50;27264;1;23;7;14;28;12;21;13;19;15;25;32;24;8;31;29;27;10;6;9;17;2;20;16;3;18;22;26;30;5;4;11
1;23;7;14;28;12;21;13;19;15;25;32;24;6;31;29;27;10;8;9;17;2;20;16;3;18;22;26;30;5;4;11;50;27184
50;27184;1;23;7;14;28;12;21;13;19;15;25;32;24;6;31;29;27;10;8;9;17;2;20;16;3;18;22;26;30;5;4;11
1;23;7;14;28;12;21;13;19;15;25;32;24;6;31;29;27;22;8;9;17;2;20;16;3;18;10;26;30;5;4;11;50;26998
50;26998;1;23;7;14;28;12;21;13;19;15;25;32;24;6;31;29;27;22;8;9;17;2;20;16;3;18;10;26;30;5;4;11
1;23;7;14;28;12;21;13;30;15;25;32;24;6;31;29;27;22;8;9;17;2;20;16;3;18;10;26;19;5;4;11;50;26758
50;26758;1;23;7;14;28;12;21;13;30;15;25;32;24;6;31;29;27;22;8;9;17;2;20;16;3;18;10;26;19;5;4;11
1;23;7;14;12;28;21;13;30;15;25;32;24;6;31;29;27;22;8;9;17;2;20;16;3;18;10;26;19;5;4;11;50;26850
50;26850;1;23;7;14;12;28;21;13;30;15;25;32;24;6;31;29;27;22;8;9;17;2;20;16;3;18;10;26;19;5;4;11
1;23;7;14;12;28;21;13;30;15;25;32;24;10;31;29;27;22;8;9;17;2;20;16;3;18;6;26;19;5;4;11;50;27010
50;27010;1;23;7;14;12;28;21;13;30;15;25;32;24;10;31;29;27;22;8;9;17;2;20;16;3;18;6;26;19;5;4;11
1;23;7;14;12;28;21;13;30;15;25;32;24;10;31;29;27;22;8;9;17;2;20;16;3;18;6;5;19;26;4;11;50;27158
50;27158;1;23;7;14;12;28;21;13;30;15;25;32;24;10;31;29;27;22;8;9;17;2;20;16;3;18;6;5;19;26;4;11
1;23;7;14;12;28;21;13;30;15;25;32;24;10;31;29;16;22;8;9;17;2;20;27;3;18;6;5;19;26;4;11;50;27978
50;27978;1;23;7;14;12;28;21;13;30;15;25;32;24;10;31;29;16;22;8;9;17;2;20;27;3;18;6;5;19;26;4;11
1;23;7;14;12;28;21;13;30;15;25;32;24;10;3;29;16;22;8;9;17;2;20;27;31;18;6;5;19;26;4;11;50;27640
50;27640;1;23;7;14;12;28;21;13;30;15;25;32;24;10;3;29;16;22;8;9;17;2;20;27;31;18;6;5;19;26;4;11
1;10;7;14;12;28;21;13;30;15;25;32;24;23;3;29;16;22;8;9;17;2;20;27;31;18;6;5;19;26;4;11;50;26642
50;26642;1;10;7;14;12;28;21;13;30;15;25;32;24;23;3;29;16;22;8;9;17;2;20;27;31;18;6;5;19;26;4;11
1;10;7;14;12;28;21;13;30;22;25;32;24;23;3;29;16;15;8;9;17;2;20;27;31;18;6;5;19;26;4;11;50;26758
50;26758;1;10;7;14;12;28;21;13;30;22;25;32;24;23;3;29;16;15;8;9;17;2;20;27;31;18;6;5;19;26;4;11
1;10;7;14;12;28;21;13;30;22;25;26;24;23;3;29;16;15;8;9;17;2;20;27;31;18;6;5;19;32;4;11;50;26598
50;26598;1;10;7;14;12;28;21;13;30;22;25;26;24;23;3;29;16;15;8;9;17;2;20;27;31;18;6;5;19;32;4;11
1;10;7;14;12;28;21;22;30;13;25;26;24;23;3;29;16;15;8;9;17;2;20;27;31;18;6;5;19;32;4;11;50;26996
50;26996;1;10;7;14;12;28;21;22;30;13;25;26;24;23;3;29;16;15;8;9;17;2;20;27;31;18;6;5;19;32;4;11
1;10;7;14;12;30;21;22;28;13;25;26;24;23;3;29;16;15;8;9;17;2;20;27;31;18;6;5;19;32;4;11;50;26796
50;26796;1;10;7;14;12;30;21;22;28;13;25;26;24;23;3;29;16;15;8;9;17;2;20;27;31;18;6;5;19;32;4;11
1;10;7;14;12;30;21;22;28;13;25;26;24;23;3;29;16;15;8;9;17;2;20;31;27;18;6;5;19;32;4;11;50;26876
51;26876;1;10;7;14;12;30;21;22;28;13;25;26;24;23;3;29;16;15;8;9;17;2;20;31;27;18;6;5;19;32;4;11
1;10;7;14;12;30;21;22;28;13;25;26;24;23;3;29;16;15;8;9;17;2;20;31;27;18;32;5;19;6;4;11;51;26764
51;26764;1;10;7;14;12;30;21;22;28;13;25;26;24;23;3;29;16;15;8;9;17;2;20;31;27;18;32;5;19;6;4;11
1;10;7;14;12;30;21;22;28;13;25;26;24;2;3;29;16;15;8;9;17;23;20;31;27;18;32;5;19;6;4;11;51;26994
51;26994;1;10;7;14;12;30;21;22;28;13;25;26;24;2;3;29;16;15;8;9;17;23;20;31;27;18;32;5;19;6;4;11
1;10;7;14;12;30;11;22;28;13;25;26;24;2;3;29;16;15;8;9;17;23;20;31;27;18;32;5;19;6;4;21;51;27032
51;27032;1;10;7;14;12;30;11;22;28;13;25;26;24;2;3;29;16;15;8;9;17;23;20;31;27;18;32;5;19;6;4;21
1;10;7;14;12;29;11;22;28;13;25;26;24;2;3;30;16;15;8;9;17;23;20;31;27;18;32;5;19;6;4;21;51;26812
51;26812;1;10;7;14;12;29;11;22;28;13;25;26;24;2;3;30;16;15;8;9;17;23;20;31;27;18;32;5;19;6;4;21
12;10;7;14;1;29;11;22;28;13;25;26;24;2;3;30;16;15;8;9;17;23;20;31;27;18;32;5;19;6;4;21;51;26552
51;26552;12;10;7;14;1;29;11;22;28;13;25;26;24;2;3;30;16;15;8;9;17;23;20;31;27;18;32;5;19;6;4;21
12;10;7;14;1;23;11;22;28;13;25;26;24;2;3;30;16;15;8;9;17;29;20;31;27;18;32;5;19;6;4;21;51;26672
51;26672;12;10;7;14;1;23;11;22;28;13;25;26;24;2;3;30;16;15;8;9;17;29;20;31;27;18;32;5;19;6;4;21
12;10;7;14;1;23;11;22;28;13;25;26;24;2;3;30;16;15;8;9;31;29;20;17;27;18;32;5;19;6;4;21;51;26612
51;26612;12;10;7;14;1;23;11;22;28;13;25;26;24;2;3;30;16;15;8;9;31;29;20;17;27;18;32;5;19;6;4;21
12;10;7;14;1;23;11;22;32;13;25;26;24;2;3;30;16;15;8;9;31;29;20;17;27;18;28;5;19;6;4;21;51;26872
51;26872;12;10;7;14;1;23;11;22;32;13;25;26;24;2;3;30;16;15;8;9;31;29;20;17;27;18;28;5;19;6;4;21
12;10;7;14;1;23;11;22;32;13;25;26;24;2;3;30;16;15;8;9;31;29;4;17;27;18;28;5;19;6;20;21;51;27102
51;27102;12;10;7;14;1;23;11;22;32;13;25;26;24;2;3;30;16;15;8;9;31;29;4;17;27;18;28;5;19;6;20;21
12;10;7;14;1;6;11;22;32;13;25;26;24;2;3;30;16;15;8;9;31;29;4;17;27;18;28;5;19;23;20;21;51;26588
51;26588;12;10;7;14;1;6;11;22;32;13;25;26;24;2;3;30;16;15;8;9;31;29;4;17;27;18;28;5;19;23;20;21
12;10;7;14;1;6;11;22;32;13;25;2;24;26;3;30;16;15;8;9;31;29;4;17;27;18;28;5;19;23;20;21;51;26684
51;26684;12;10;7;14;1;6;11;22;32;13;25;2;24;26;3;30;16;15;8;9;31;29;4;17;27;18;28;5;19;23;20;21
12;10;7;14;1;6;11;22;32;13;25;2;24;26;3;30;16;15;8;9;31;21;4;17;27;18;28;5;19;23;20;29;51;26484
51;26484;12;10;7;14;1;6;11;22;32;13;25;2;24;26;3;30;16;15;8;9;31;21;4;17;27;18;28;5;19;23;20;29
12;10;7;14;1;6;11;22;32;13;25;2;24;23;3;30;16;15;8;9;31;21;4;17;27;18;28;5;19;26;20;29;51;26324
51;26324;12;10;7;14;1;6;11;22;32;13;25;2;24;23;3;30;16;15;8;9;31;21;4;17;27;18;28;5;19;26;20;29
12;10;7;14;1;6;11;22;32;13;25;2;24;23;16;30;3;15;8;9;31;21;4;17;27;18;28;5;19;26;20;29;51;26604
51;26604;12;10;7;14;1;6;11;22;32;13;25;2;24;23;16;30;3;15;8;9;31;21;4;17;27;18;28;5;19;26;20;29
12;10;7;14;1;6;11;22;32;13;25;2;24;23;16;30;3;15;29;9;31;21;4;17;27;18;28;5;19;26;20;8;51;26632
51;26632;12;10;7;14;1;6;11;22;32;13;25;2;24;23;16;30;3;15;29;9;31;21;4;17;27;18;28;5;19;26;20;8
12;10;7;2;1;6;11;22;32;13;25;14;24;23;16;30;3;15;29;9;31;21;4;17;27;18;28;5;19;26;20;8;51;26812
51;26812;12;10;7;2;1;6;11;22;32;13;25;14;24;23;16;30;3;15;29;9;31;21;4;17;27;18;28;5;19;26;20;8
12;10;7;2;1;6;26;22;32;13;25;14;24;23;16;30;3;15;29;9;31;21;4;17;27;18;28;5;19;11;20;8;51;26758
51;26758;12;10;7;2;1;6;26;22;32;13;25;14;24;23;16;30;3;15;29;9;31;21;4;17;27;18;28;5;19;11;20;8
12;10;7;2;1;26;6;22;32;13;25;14;24;23;16;30;3;15;29;9;31;21;4;17;27;18;28;5;19;11;20;8;51;27470
51;26758;12;10;7;2;1;6;26;22;32;13;25;14;24;23;16;30;3;15;29;9;31;21;4;17;27;18;28;5;19;11;20;8
12;31;7;2;1;6;26;22;32;13;25;14;24;23;16;30;3;15;29;9;10;21;4;17;27;18;28;5;19;11;20;8;51;27486
51;27486;12;31;7;2;1;6;26;22;32;13;25;14;24;23;16;30;3;15;29;9;10;21;4;17;27;18;28;5;19;11;20;8
12;31;7;15;1;6;26;22;32;13;25;14;24;23;16;30;3;2;29;9;10;21;4;17;27;18;28;5;19;11;20;8;51;27486
52;27486;12;31;7;15;1;6;26;22;32;13;25;14;24;23;16;30;3;2;29;9;10;21;4;17;27;18;28;5;19;11;20;8
12;31;7;15;1;19;26;22;32;13;25;14;24;23;16;30;3;2;29;9;10;21;4;17;27;18;28;5;6;11;20;8;52;27698
52;27698;12;31;7;15;1;19;26;22;32;13;25;14;24;23;16;30;3;2;29;9;10;21;4;17;27;18;28;5;6;11;20;8
12;31;7;15;1;19;26;22;32;13;25;14;24;23;16;30;3;2;29;9;10;21;4;17;27;18;28;6;5;11;20;8;52;27638
52;27638;12;31;7;15;1;19;26;22;32;13;25;14;24;23;16;30;3;2;29;9;10;21;4;17;27;18;28;6;5;11;20;8
12;31;7;15;1;19;26;22;32;13;25;14;24;5;16;30;3;2;29;9;10;21;4;17;27;18;28;6;23;11;20;8;52;28372
52;28372;12;31;7;15;1;19;26;22;32;13;25;14;24;5;16;30;3;2;29;9;10;21;4;17;27;18;28;6;23;11;20;8
12;31;7;15;1;19;26;20;32;13;25;14;24;5;16;30;3;2;29;9;10;21;4;17;27;18;28;6;23;11;22;8;52;29212
52;29212;12;31;7;15;1;19;26;20;32;13;25;14;24;5;16;30;3;2;29;9;10;21;4;17;27;18;28;6;23;11;22;8
12;8;7;15;1;19;26;20;32;13;25;14;24;5;16;30;3;2;29;9;10;21;4;17;27;18;28;6;23;11;22;31;52;29186
52;29186;12;8;7;15;1;19;26;20;32;13;25;14;24;5;16;30;3;2;29;9;10;21;4;17;27;18;28;6;23;11;22;31
12;8;7;15;1;19;26;20;32;13;25;14;24;5;16;30;17;2;29;9;10;21;4;3;27;18;28;6;23;11;22;31;52;29374
52;29186;12;8;7;15;1;19;26;20;32;13;25;14;24;5;16;30;3;2;29;9;10;21;4;17;27;18;28;6;23;11;22;31
12;8;7;15;1;19;26;20;32;13;25;29;24;5;16;30;3;2;14;9;10;21;4;17;27;18;28;6;23;11;22;31;52;29294
