"X1";"X298";"X17";"X56";"X9";"X40";"X53";"X20";"X41";"X60";"X6";"X3";"X22";"X54";"X44";"X38";"X16";"X28";"X26";"X62";"X1.1";"X43";"X4";"X45";"X15";"X51";"X32";"X36";"X34";"X27";"X42";"X24";"X13";"X46";"X30";"X49";"X2";"X63";"X11";"X57";"X23";"X5";"X55";"X19";"X14";"X64";"X21";"X50";"X59";"X39";"X12";"X25";"X35";"X48";"X18";"X58";"X33";"X29";"X8";"X7";"X52";"X10";"X31";"X47";"X37";"X61"
53;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;55;33;36;47;45;7;13;3;23;19;46;42;25;43;50;28;30;22;52;63;38;54;41;62;35;34;12;20;21;11;48;39;4;44;37;27;17;57;58;18;1;5;31;24;14;10;40;32;15;260
15;260;53;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;55;33;36;47;45;7;13;3;23;19;46;42;25;43;50;28;30;22;52;63;38;54;41;62;35;34;12;20;21;11;48;39;4;44;37;27;17;57;58;18;1;5;31;24;14;10;40;32
53;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;55;33;36;47;45;7;13;3;23;19;46;42;25;43;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;48;39;4;44;37;27;17;57;58;18;1;5;31;24;14;63;40;32;15;260
15;260;53;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;55;33;36;47;45;7;13;3;23;19;46;42;25;43;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;48;39;4;44;37;27;17;57;58;18;1;5;31;24;14;63;40;32
53;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;46;33;36;47;45;7;13;3;23;19;55;42;25;43;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;48;39;4;44;37;27;17;57;58;18;1;5;31;24;14;63;40;32;15;256
15;256;53;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;46;33;36;47;45;7;13;3;23;19;55;42;25;43;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;48;39;4;44;37;27;17;57;58;18;1;5;31;24;14;63;40;32
43;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;46;33;36;47;45;7;13;3;23;19;55;42;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;48;39;4;44;37;27;17;57;58;18;1;5;31;24;14;63;40;32;15;256
15;256;43;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;46;33;36;47;45;7;13;3;23;19;55;42;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;48;39;4;44;37;27;17;57;58;18;1;5;31;24;14;63;40;32
43;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;46;33;36;47;45;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;39;4;44;37;27;17;57;58;18;1;5;31;24;14;63;40;32;15;256
15;256;43;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;46;33;36;47;45;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;39;4;44;37;27;17;57;58;18;1;5;31;24;14;63;40;32
43;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;46;33;36;47;45;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;37;4;44;39;27;17;57;58;18;1;5;31;24;14;63;40;32;15;256
15;256;43;29;49;26;60;8;59;6;15;9;2;56;51;64;16;61;46;33;36;47;45;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;37;4;44;39;27;17;57;58;18;1;5;31;24;14;63;40;32
43;29;16;26;60;8;59;6;15;9;2;56;51;64;49;61;46;33;36;47;45;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;37;4;44;39;27;17;57;58;18;1;5;31;24;14;63;40;32;15;292
15;292;43;29;16;26;60;8;59;6;15;9;2;56;51;64;49;61;46;33;36;47;45;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;37;4;44;39;27;17;57;58;18;1;5;31;24;14;63;40;32
43;29;16;26;60;8;59;6;15;9;2;56;51;64;49;61;46;33;36;47;58;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;37;4;44;39;27;17;57;45;18;1;5;31;24;14;63;40;32;15;292
15;292;43;29;16;26;60;8;59;6;15;9;2;56;51;64;49;61;46;33;36;47;58;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;37;4;44;39;27;17;57;45;18;1;5;31;24;14;63;40;32
43;29;16;26;60;8;59;6;15;9;2;56;57;64;49;61;46;33;36;47;58;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;37;4;44;39;27;17;51;45;18;1;5;31;24;14;63;40;32;15;292
15;292;43;29;16;26;60;8;59;6;15;9;2;56;57;64;49;61;46;33;36;47;58;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;12;20;21;11;42;37;4;44;39;27;17;51;45;18;1;5;31;24;14;63;40;32
43;29;16;26;60;8;59;6;15;9;2;56;57;64;49;61;46;33;36;47;58;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;17;51;45;18;1;5;12;24;14;63;40;32;15;292
15;292;43;29;16;26;60;8;59;6;15;9;2;56;57;64;49;61;46;33;36;47;58;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;17;51;45;18;1;5;12;24;14;63;40;32
43;29;16;26;60;8;59;6;15;9;2;56;57;64;49;61;46;33;36;47;58;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;17;5;45;18;1;51;12;24;14;63;40;32;15;292
15;292;43;29;16;26;60;8;59;6;15;9;2;56;57;64;49;61;46;33;36;47;58;7;13;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;17;5;45;18;1;51;12;24;14;63;40;32
43;29;16;26;60;8;59;6;15;9;13;56;57;64;49;61;46;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;17;5;45;18;1;51;12;24;14;63;40;32;15;304
15;304;43;29;16;26;60;8;59;6;15;9;13;56;57;64;49;61;46;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;17;5;45;18;1;51;12;24;14;63;40;32
43;29;16;26;60;8;59;6;15;9;13;56;57;64;49;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;46;5;45;18;1;51;12;24;14;63;40;32;15;308
15;308;43;29;16;26;60;8;59;6;15;9;13;56;57;64;49;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;46;5;45;18;1;51;12;24;14;63;40;32
43;29;16;26;60;8;59;6;15;9;13;56;57;64;51;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;46;5;45;18;1;49;12;24;14;63;40;32;15;306
16;306;43;29;16;26;60;8;59;6;15;9;13;56;57;64;51;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;39;27;46;5;45;18;1;49;12;24;14;63;40;32
43;29;16;26;39;8;59;6;15;9;13;56;57;64;51;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;1;49;12;24;14;63;40;32;16;306
16;306;43;29;16;26;39;8;59;6;15;9;13;56;57;64;51;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;1;49;12;24;14;63;40;32
43;29;16;26;39;64;59;6;15;9;13;56;57;8;51;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;1;49;12;24;14;63;40;32;16;302
16;302;43;29;16;26;39;64;59;6;15;9;13;56;57;8;51;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;28;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;1;49;12;24;14;63;40;32
43;29;16;26;39;64;59;6;15;9;13;56;57;8;51;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;1;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;28;49;12;24;14;63;40;32;16;306
16;306;43;29;16;26;39;64;59;6;15;9;13;56;57;8;51;61;17;33;36;47;58;7;2;3;23;19;55;48;25;53;50;1;30;22;52;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;28;49;12;24;14;63;40;32
43;29;16;26;39;64;59;6;15;9;13;56;57;8;51;61;17;33;36;47;58;7;52;3;23;19;55;48;25;53;50;1;30;22;2;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;28;49;12;24;14;63;40;32;16;304
16;304;43;29;16;26;39;64;59;6;15;9;13;56;57;8;51;61;17;33;36;47;58;7;52;3;23;19;55;48;25;53;50;1;30;22;2;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;28;49;12;24;14;63;40;32
43;29;16;36;39;64;59;6;15;9;13;56;57;8;51;61;17;33;26;47;58;7;52;3;23;19;55;48;25;53;50;1;30;22;2;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;28;49;12;24;14;63;40;32;16;304
16;304;43;29;16;36;39;64;59;6;15;9;13;56;57;8;51;61;17;33;26;47;58;7;52;3;23;19;55;48;25;53;50;1;30;22;2;10;38;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;18;28;49;12;24;14;63;40;32
43;29;16;36;39;64;59;6;15;9;13;56;57;8;51;61;17;33;26;47;58;7;52;3;23;19;55;48;25;53;50;1;30;22;2;10;18;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;38;28;49;12;24;14;63;40;32;16;288
16;288;43;29;16;36;39;64;59;6;15;9;13;56;57;8;51;61;17;33;26;47;58;7;52;3;23;19;55;48;25;53;50;1;30;22;2;10;18;54;41;62;35;34;31;20;21;11;42;37;4;44;60;27;46;5;45;38;28;49;12;24;14;63;40;32
43;29;16;36;39;64;59;6;15;9;13;56;57;8;51;61;17;33;26;47;58;7;52;44;23;19;55;48;25;53;50;1;30;22;2;10;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;12;24;14;63;40;32;16;288
16;288;43;29;16;36;39;64;59;6;15;9;13;56;57;8;51;61;17;33;26;47;58;7;52;44;23;19;55;48;25;53;50;1;30;22;2;10;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;12;24;14;63;40;32
43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;17;33;26;47;58;7;52;44;23;19;55;48;25;53;50;1;30;22;2;10;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;12;24;14;63;40;32;16;276
16;276;43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;17;33;26;47;58;7;52;44;23;19;55;48;25;53;50;1;30;22;2;10;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;12;24;14;63;40;32
43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;17;33;26;23;58;7;52;44;47;19;55;48;25;53;50;1;30;22;2;10;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;12;24;14;63;40;32;16;278
16;278;43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;17;33;26;23;58;7;52;44;47;19;55;48;25;53;50;1;30;22;2;10;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;12;24;14;63;40;32
43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;17;33;26;23;58;7;52;44;47;19;55;48;25;53;50;1;30;22;2;12;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;10;24;14;63;40;32;16;278
16;278;43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;17;33;26;23;58;7;52;44;47;19;55;48;25;53;50;1;30;22;2;12;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;10;24;14;63;40;32
43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;44;47;19;55;48;25;53;50;1;30;22;2;12;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32;16;278
16;278;43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;44;47;19;55;48;25;53;50;1;30;22;2;12;18;54;41;62;35;34;31;20;21;11;42;37;4;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32
43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;44;47;19;20;48;25;53;50;1;30;22;2;12;18;54;41;62;35;34;31;55;21;11;42;37;4;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32;16;306
16;306;43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;44;47;19;20;48;25;53;50;1;30;22;2;12;18;54;41;62;35;34;31;55;21;11;42;37;4;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32
43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;44;47;1;20;48;25;53;50;19;30;22;2;12;18;54;41;62;35;34;31;55;21;11;42;37;4;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32;16;306
16;306;43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;44;47;1;20;48;25;53;50;19;30;22;2;12;18;54;41;62;35;34;31;55;21;11;42;37;4;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32
43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;4;47;1;20;48;25;53;50;19;30;22;2;12;18;54;41;62;35;34;31;55;21;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32;16;306
16;306;43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;4;47;1;20;48;25;53;50;19;30;22;2;12;18;54;41;62;35;34;31;55;21;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32
43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;4;47;1;20;48;25;21;50;19;30;22;2;12;18;54;41;62;35;34;31;55;53;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32;16;306
16;306;43;29;16;36;39;57;59;6;15;9;13;56;64;8;51;61;10;33;26;23;58;7;52;4;47;1;20;48;25;21;50;19;30;22;2;12;18;54;41;62;35;34;31;55;53;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32
43;29;16;36;39;10;59;6;15;9;13;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;50;19;30;22;2;12;18;54;41;62;35;34;31;55;53;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32;16;306
16;306;43;29;16;36;39;10;59;6;15;9;13;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;50;19;30;22;2;12;18;54;41;62;35;34;31;55;53;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;63;40;32
43;29;16;36;39;10;59;6;15;9;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;50;19;30;22;2;12;18;54;41;62;35;34;31;55;53;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;40;32;16;318
16;318;43;29;16;36;39;10;59;6;15;9;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;50;19;30;22;2;12;18;54;41;62;35;34;31;55;53;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;40;32
43;29;16;36;39;10;59;6;15;9;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;53;19;30;22;2;12;18;54;41;62;35;34;31;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;40;32;16;318
16;318;43;29;16;36;39;10;59;6;15;9;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;53;19;30;22;2;12;18;54;41;62;35;34;31;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;40;32
43;29;16;36;39;10;59;6;15;9;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;53;19;30;22;2;12;18;54;41;62;35;32;31;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;40;34;16;318
16;318;43;29;16;36;39;10;59;6;15;9;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;53;19;30;22;2;12;18;54;41;62;35;32;31;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;40;34
43;29;16;36;39;10;59;6;15;9;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;53;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;31;34;16;318
17;318;43;29;16;36;39;10;59;6;15;9;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;53;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;31;34
43;29;16;36;39;10;9;6;15;59;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;53;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;31;34;17;314
17;314;43;29;16;36;39;10;9;6;15;59;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;53;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;24;14;13;31;34
43;29;16;36;39;10;9;6;15;59;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;53;14;13;31;34;17;314
17;314;43;29;16;36;39;10;9;6;15;59;63;56;64;8;51;61;57;33;26;23;58;7;52;4;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;53;14;13;31;34
43;29;16;36;39;10;9;6;15;59;63;56;64;8;51;61;57;33;4;23;58;7;52;26;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;53;14;13;31;34;17;314
17;314;43;29;16;36;39;10;9;6;15;59;63;56;64;8;51;61;57;33;4;23;58;7;52;26;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;53;14;13;31;34
43;29;16;36;39;10;9;23;15;59;63;56;64;8;51;61;57;33;4;6;58;7;52;26;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;53;14;13;31;34;17;304
17;304;43;29;16;36;39;10;9;23;15;59;63;56;64;8;51;61;57;33;4;6;58;7;52;26;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;53;14;13;31;34
43;29;16;36;53;10;9;23;15;59;63;56;64;8;51;61;57;33;4;6;58;7;52;26;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;39;14;13;31;34;17;304
17;304;43;29;16;36;53;10;9;23;15;59;63;56;64;8;51;61;57;33;4;6;58;7;52;26;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;35;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;39;14;13;31;34
43;29;16;36;53;10;9;23;35;59;63;56;64;8;51;61;57;33;4;6;58;7;52;26;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;15;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;39;14;13;31;34;17;304
17;304;43;29;16;36;53;10;9;23;35;59;63;56;64;8;51;61;57;33;4;6;58;7;52;26;47;1;20;48;25;21;24;19;30;22;2;12;18;54;41;62;15;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;39;14;13;31;34
43;29;16;36;53;10;9;23;35;59;63;56;64;8;51;61;57;33;4;6;58;7;18;26;47;1;20;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;39;14;13;31;34;17;292
17;292;43;29;16;36;53;10;9;23;35;59;63;56;64;8;51;61;57;33;4;6;58;7;18;26;47;1;20;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;39;14;13;31;34
43;29;16;36;53;10;9;23;35;59;63;56;64;8;51;61;57;33;4;6;20;7;18;26;47;1;58;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;39;14;13;31;34;17;276
17;276;43;29;16;36;53;10;9;23;35;59;63;56;64;8;51;61;57;33;4;6;20;7;18;26;47;1;58;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;60;27;46;5;45;38;28;49;17;39;14;13;31;34
43;29;27;36;53;10;9;23;35;59;63;56;64;8;51;61;57;33;4;6;20;7;18;26;47;1;58;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;60;16;46;5;45;38;28;49;17;39;14;13;31;34;17;274
17;274;43;29;27;36;53;10;9;23;35;59;63;56;64;8;51;61;57;33;4;6;20;7;18;26;47;1;58;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;60;16;46;5;45;38;28;49;17;39;14;13;31;34
43;29;27;36;53;10;9;23;35;59;63;56;64;8;51;60;57;33;4;6;20;7;18;26;47;1;58;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34;17;274
17;274;43;29;27;36;53;10;9;23;35;59;63;56;64;8;51;60;57;33;4;6;20;7;18;26;47;1;58;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34
43;29;27;36;53;10;9;23;35;59;63;56;64;8;51;7;57;33;4;6;20;60;18;26;47;1;58;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34;17;280
17;280;43;29;27;36;53;10;9;23;35;59;63;56;64;8;51;7;57;33;4;6;20;60;18;26;47;1;58;48;25;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34
43;29;27;36;53;10;9;23;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;58;48;6;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34;17;272
17;272;43;29;27;36;53;10;9;23;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;58;48;6;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34
43;29;27;53;36;10;9;23;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;58;48;6;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34;17;268
17;268;43;29;27;53;36;10;9;23;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;58;48;6;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34
43;29;27;53;23;10;9;36;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;58;48;6;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34;17;264
17;264;43;29;27;53;23;10;9;36;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;58;48;6;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;34
43;29;27;53;23;10;9;36;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;34;48;6;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;58;17;268
17;268;43;29;27;53;23;10;9;36;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;34;48;6;21;24;19;30;22;2;12;52;54;41;62;15;32;40;55;50;11;42;37;44;3;61;16;46;5;45;38;28;49;17;39;14;13;31;58
43;29;27;53;23;10;9;36;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;34;48;6;21;24;19;30;22;2;12;52;54;41;46;15;32;40;55;50;11;42;37;44;3;61;16;62;5;45;38;28;49;17;39;14;13;31;58;17;268
17;268;43;29;27;53;23;10;9;36;35;59;63;56;64;8;51;7;57;33;4;25;20;60;18;26;47;1;34;48;6;21;24;19;30;22;2;12;52;54;41;46;15;32;40;55;50;11;42;37;44;3;61;16;62;5;45;38;28;49;17;39;14;13;31;58
43;29;27;53;23;10;9;36;60;59;63;56;64;8;51;7;57;33;4;25;20;35;18;26;47;1;34;48;6;21;24;19;30;22;2;12;52;54;41;46;15;32;40;55;50;11;42;37;44;3;61;16;62;5;45;38;28;49;17;39;14;13;31;58;17;266
17;266;43;29;27;53;23;10;9;36;60;59;63;56;64;8;51;7;57;33;4;25;20;35;18;26;47;1;34;48;6;21;24;19;30;22;2;12;52;54;41;46;15;32;40;55;50;11;42;37;44;3;61;16;62;5;45;38;28;49;17;39;14;13;31;58
43;29;27;53;23;10;9;36;60;59;63;56;64;8;15;7;57;33;4;25;20;35;18;26;47;1;34;48;6;21;24;19;30;22;2;12;52;54;41;46;51;32;40;55;50;11;42;37;44;3;61;16;62;5;45;38;28;49;17;39;14;13;31;58;17;274
17;274;43;29;27;53;23;10;9;36;60;59;63;56;64;8;15;7;57;33;4;25;20;35;18;26;47;1;34;48;6;21;24;19;30;22;2;12;52;54;41;46;51;32;40;55;50;11;42;37;44;3;61;16;62;5;45;38;28;49;17;39;14;13;31;58
