"X1";"X290";"X28";"X13";"X18";"X10";"X31";"X51";"X36";"X54";"X11";"X52";"X56";"X58";"X37";"X34";"X47";"X38";"X4";"X12";"X7";"X24";"X43";"X48";"X21";"X1.1";"X55";"X32";"X8";"X3";"X57";"X45";"X46";"X63";"X19";"X22";"X16";"X42";"X62";"X60";"X17";"X29";"X6";"X23";"X49";"X2";"X50";"X61";"X27";"X39";"X15";"X64";"X44";"X14";"X5";"X59";"X53";"X41";"X35";"X30";"X9";"X40";"X20";"X33";"X26";"X25"
16;298;40;36;49;12;8;25;39;5;22;45;2;47;62;3;11;28;42;21;31;63;43;61;54;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;16;18;57;52;48;38;26;53;7;29;15;35;46;64;50;59;19;13;30;51;20;27
40;36;49;12;8;25;39;5;22;45;2;54;62;3;11;28;42;21;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;16;18;57;52;48;38;26;53;7;29;15;35;46;64;50;59;19;13;30;51;20;27;16;298
16;298;40;36;49;12;8;25;39;5;22;45;2;54;62;3;11;28;42;21;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;16;18;57;52;48;38;26;53;7;29;15;35;46;64;50;59;19;13;30;51;20;27
40;36;49;12;8;25;39;5;22;45;2;54;29;3;11;28;42;21;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;16;18;57;52;48;38;26;53;7;62;15;35;46;64;50;59;19;13;30;51;20;27;16;298
16;298;40;36;49;12;8;25;39;5;22;45;2;54;29;3;11;28;42;21;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;16;18;57;52;48;38;26;53;7;62;15;35;46;64;50;59;19;13;30;51;20;27
40;16;49;12;8;25;39;5;22;45;2;54;29;3;11;28;42;21;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;59;19;13;30;51;20;27;16;298
16;298;40;16;49;12;8;25;39;5;22;45;2;54;29;3;11;28;42;21;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;59;19;13;30;51;20;27
40;16;49;12;8;25;39;5;22;45;2;54;29;3;11;28;42;59;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;20;27;16;298
16;298;40;16;49;12;8;25;39;5;22;45;2;54;29;3;11;28;42;59;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;55;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;20;27
55;16;49;12;8;25;39;5;22;45;2;54;29;3;11;28;42;59;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;20;27;16;298
16;298;55;16;49;12;8;25;39;5;22;45;2;54;29;3;11;28;42;59;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;20;27
55;16;49;12;8;25;20;5;22;45;2;54;29;3;11;28;42;59;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;39;27;16;298
16;298;55;16;49;12;8;25;20;5;22;45;2;54;29;3;11;28;42;59;31;63;43;61;47;37;60;10;9;41;1;24;34;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;39;27
55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;59;31;63;43;61;47;37;60;10;9;41;1;24;22;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;39;27;16;298
16;298;55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;59;31;63;43;61;47;37;60;10;9;41;1;24;22;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;48;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;39;27
55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;59;31;63;48;61;47;37;60;10;9;41;1;24;22;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;39;27;16;298
16;298;55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;59;31;63;48;61;47;37;60;10;9;41;1;24;22;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;13;30;51;39;27
55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;59;31;63;48;61;47;37;60;10;9;13;1;24;22;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;41;30;51;39;27;16;290
16;290;55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;59;31;63;48;61;47;37;60;10;9;13;1;24;22;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;41;30;51;39;27
55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;22;31;63;48;61;47;37;60;10;9;13;1;24;59;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;41;30;51;39;27;16;290
17;290;55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;22;31;63;48;61;47;37;60;10;9;13;1;24;59;14;56;6;58;23;32;40;4;17;44;33;36;18;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;41;30;51;39;27
55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;22;31;63;48;61;47;37;60;10;9;13;1;24;59;14;56;18;58;23;32;40;4;17;44;33;36;6;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;41;30;51;39;27;17;290
17;290;55;16;49;12;8;25;20;5;34;45;2;54;29;3;11;28;42;22;31;63;48;61;47;37;60;10;9;13;1;24;59;14;56;18;58;23;32;40;4;17;44;33;36;6;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;41;30;51;39;27
55;16;49;12;8;25;20;5;34;45;2;54;61;3;11;28;42;22;31;63;48;29;47;37;60;10;9;13;1;24;59;14;56;18;58;23;32;40;4;17;44;33;36;6;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;41;30;51;39;27;17;288
17;288;55;16;49;12;8;25;20;5;34;45;2;54;61;3;11;28;42;22;31;63;48;29;47;37;60;10;9;13;1;24;59;14;56;18;58;23;32;40;4;17;44;33;36;6;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;41;30;51;39;27
55;16;49;12;8;25;20;5;34;45;2;54;61;3;11;28;42;22;31;63;48;29;47;37;60;10;9;13;1;41;59;14;56;18;58;23;32;40;4;17;44;33;36;6;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27;17;280
17;280;55;16;49;12;8;25;20;5;34;45;2;54;61;3;11;28;42;22;31;63;48;29;47;37;60;10;9;13;1;41;59;14;56;18;58;23;32;40;4;17;44;33;36;6;57;52;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27
55;16;49;12;8;25;20;5;34;45;2;54;61;3;11;28;42;22;31;63;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;23;32;40;4;17;44;33;36;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27;17;264
17;264;55;16;49;12;8;25;20;5;34;45;2;54;61;3;11;28;42;22;31;63;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;23;32;40;4;17;44;33;36;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27
55;16;49;12;8;25;23;5;34;45;2;54;61;3;11;28;42;22;31;63;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;36;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27;17;264
17;264;55;16;49;12;8;25;23;5;34;45;2;54;61;3;11;28;42;22;31;63;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;36;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27
55;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;42;22;31;49;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;36;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27;17;268
17;268;55;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;42;22;31;49;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;36;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27
55;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;36;22;31;49;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27;17;272
17;272;55;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;36;22;31;49;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27
49;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27;17;276
17;276;49;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27
49;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;59;46;56;52;58;20;32;40;4;17;44;33;42;6;57;18;43;38;26;53;7;62;15;35;14;64;50;21;19;24;30;51;39;27;17;278
17;276;49;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;43;38;26;53;7;62;15;35;46;64;50;21;19;24;30;51;39;27
49;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;19;38;26;53;7;62;15;35;46;64;50;21;43;24;30;51;39;27;17;276
17;276;49;16;63;12;8;25;23;5;34;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;59;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;19;38;26;53;7;62;15;35;46;64;50;21;43;24;30;51;39;27
49;16;63;12;8;25;23;5;59;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;34;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;19;38;26;53;7;62;15;35;46;64;50;21;43;24;30;51;39;27;17;276
17;276;49;16;63;12;8;25;23;5;59;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;34;14;56;52;58;20;32;40;4;17;44;33;42;6;57;18;19;38;26;53;7;62;15;35;46;64;50;21;43;24;30;51;39;27
49;16;63;12;8;25;23;5;59;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;34;14;56;52;58;20;32;40;4;17;44;33;42;53;57;18;19;38;26;6;7;62;15;35;46;64;50;21;43;24;30;51;39;27;17;288
17;288;49;16;63;12;8;25;23;5;59;45;2;54;61;3;11;28;36;22;31;55;48;29;47;37;60;10;9;13;1;41;34;14;56;52;58;20;32;40;4;17;44;33;42;53;57;18;19;38;26;6;7;62;15;35;46;64;50;21;43;24;30;51;39;27
49;16;63;12;8;25;23;5;59;45;2;54;61;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;52;58;20;32;40;4;17;44;33;42;53;57;18;19;38;26;6;7;62;15;35;46;64;50;21;43;24;30;51;39;27;17;292
17;292;49;16;63;12;8;25;23;5;59;45;2;54;61;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;52;58;20;32;40;4;17;44;33;42;53;57;18;19;38;26;6;7;62;15;35;46;64;50;21;43;24;30;51;39;27
49;16;62;12;8;25;23;5;59;45;2;54;61;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;52;58;20;32;40;4;17;44;33;42;53;57;18;19;38;26;6;7;63;15;35;46;64;50;21;43;24;30;51;39;27;17;292
17;292;49;16;62;12;8;25;23;5;59;45;2;54;61;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;52;58;20;32;40;4;17;44;33;42;53;57;18;19;38;26;6;7;63;15;35;46;64;50;21;43;24;30;51;39;27
49;16;62;12;8;25;23;5;59;45;2;54;61;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;40;4;17;44;33;42;53;57;18;19;38;26;6;7;63;15;35;46;64;50;21;43;24;30;51;52;27;17;292
17;292;49;16;62;12;8;25;23;5;59;45;2;54;61;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;40;4;17;44;33;42;53;57;18;19;38;26;6;7;63;15;35;46;64;50;21;43;24;30;51;52;27
49;16;62;12;8;25;23;5;59;45;2;54;61;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;63;15;35;46;64;50;21;43;24;30;51;52;27;17;296
17;296;49;16;62;12;8;25;23;5;59;45;2;54;61;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;63;15;35;46;64;50;21;43;24;30;51;52;27
49;16;62;12;8;25;23;5;59;45;2;54;63;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;61;15;35;46;64;50;21;43;24;30;51;52;27;17;296
17;296;49;16;62;12;8;25;23;5;59;45;2;54;63;3;11;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;61;15;35;46;64;50;21;43;24;30;51;52;27
49;16;62;12;8;25;23;5;59;45;2;54;63;3;51;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;61;15;35;46;64;50;21;43;24;30;11;52;27;17;302
17;302;49;16;62;12;8;25;23;5;59;45;2;54;63;3;51;28;36;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;61;15;35;46;64;50;21;43;24;30;11;52;27
49;16;62;12;36;25;23;5;59;45;2;54;63;3;51;28;8;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;61;15;35;46;64;50;21;43;24;30;11;52;27;17;294
17;294;49;16;62;12;36;25;23;5;59;45;2;54;63;3;51;28;8;14;31;55;48;29;47;37;60;10;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;61;15;35;46;64;50;21;43;24;30;11;52;27
49;16;62;12;36;25;23;5;59;45;2;54;63;10;51;28;8;14;31;55;48;29;47;37;60;3;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;61;15;35;46;64;50;21;43;24;30;11;52;27;17;306
18;306;49;16;62;12;36;25;23;5;59;45;2;54;63;10;51;28;8;14;31;55;48;29;47;37;60;3;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;38;26;6;7;61;15;35;46;64;50;21;43;24;30;11;52;27
49;16;62;12;36;25;23;5;59;45;2;54;63;10;51;28;8;14;38;55;48;29;47;37;60;3;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;31;26;6;7;61;15;35;46;64;50;21;43;24;30;11;52;27;18;298
18;298;49;16;62;12;36;25;23;5;59;45;2;54;63;10;51;28;8;14;38;55;48;29;47;37;60;3;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;53;57;40;19;31;26;6;7;61;15;35;46;64;50;21;43;24;30;11;52;27
49;16;62;12;36;25;23;5;59;45;2;54;63;10;51;28;8;14;38;55;48;29;47;37;60;3;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;11;57;40;19;31;26;6;7;61;15;35;46;64;50;21;43;24;30;53;52;27;18;298
18;298;49;16;62;12;36;25;23;5;59;45;2;54;63;10;51;28;8;14;38;55;48;29;47;37;60;3;9;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;11;57;40;19;31;26;6;7;61;15;35;46;64;50;21;43;24;30;53;52;27
49;16;62;12;36;25;9;5;59;45;2;54;63;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;11;57;40;19;31;26;6;7;61;15;35;46;64;50;21;43;24;30;53;52;27;18;290
18;290;49;16;62;12;36;25;9;5;59;45;2;54;63;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;41;34;22;56;39;58;20;32;18;4;17;44;33;42;11;57;40;19;31;26;6;7;61;15;35;46;64;50;21;43;24;30;53;52;27
49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;41;34;22;56;39;58;20;63;18;4;17;44;33;42;11;57;40;19;31;26;6;7;61;15;35;46;64;50;21;43;24;30;53;52;27;18;294
18;294;49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;41;34;22;56;39;58;20;63;18;4;17;44;33;42;11;57;40;19;31;26;6;7;61;15;35;46;64;50;21;43;24;30;53;52;27
49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;64;34;22;56;39;58;20;63;18;4;17;44;33;42;11;57;40;19;31;26;6;7;61;15;35;46;41;50;21;43;24;30;53;52;27;18;294
18;294;49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;64;34;22;56;39;58;20;63;18;4;17;44;33;42;11;57;40;19;31;26;6;7;61;15;35;46;41;50;21;43;24;30;53;52;27
49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;64;34;22;56;39;58;20;63;18;4;17;44;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;30;53;52;27;18;294
18;294;49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;64;34;22;56;39;58;20;63;18;4;17;44;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;30;53;52;27
49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;64;44;22;56;39;58;20;63;18;4;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;30;53;52;27;18;294
18;294;49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;60;3;23;13;1;64;44;22;56;39;58;20;63;18;4;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;30;53;52;27
49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;30;3;23;13;1;64;44;22;56;39;58;20;63;18;4;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;60;53;52;27;18;294
18;294;49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;30;3;23;13;1;64;44;22;56;39;58;20;63;18;4;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;60;53;52;27
49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;60;53;52;27;18;290
18;290;49;16;62;12;36;25;9;5;59;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;60;53;52;27
49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;60;53;52;27;18;292
18;292;49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;29;47;37;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;60;53;52;27
49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;29;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;60;53;52;37;18;292
18;292;49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;29;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;34;33;42;11;57;40;19;31;26;6;43;61;15;35;46;41;50;21;7;24;60;53;52;37
49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;29;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;42;11;57;40;19;31;26;6;43;61;15;34;46;41;50;21;7;24;60;53;52;37;18;292
18;292;49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;29;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;42;11;57;40;19;31;26;6;43;61;15;34;46;41;50;21;7;24;60;53;52;37
49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;42;11;57;40;29;31;26;6;43;61;15;34;46;41;50;21;7;24;60;53;52;37;18;294
18;294;49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;42;11;57;40;29;31;26;6;43;61;15;34;46;41;50;21;7;24;60;53;52;37
49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;43;61;15;34;46;42;50;21;7;24;60;53;52;37;18;294
18;294;49;16;59;12;36;25;9;5;62;45;2;54;32;10;51;28;8;14;38;55;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;43;61;15;34;46;42;50;21;7;24;60;53;52;37
49;16;59;12;36;55;9;5;62;45;2;54;32;10;51;28;8;14;38;25;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;43;61;15;34;46;42;50;21;7;24;60;53;52;37;18;286
18;286;49;16;59;12;36;55;9;5;62;45;2;54;32;10;51;28;8;14;38;25;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;43;61;15;34;46;42;50;21;7;24;60;53;52;37
49;16;59;12;36;55;9;28;62;45;2;54;32;10;51;5;8;14;38;25;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;43;61;15;34;46;42;50;21;7;24;60;53;52;37;18;298
18;298;49;16;59;12;36;55;9;28;62;45;2;54;32;10;51;5;8;14;38;25;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;43;61;15;34;46;42;50;21;7;24;60;53;52;37
49;16;59;12;36;55;9;28;62;45;2;54;32;10;51;5;8;14;38;25;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;43;37;15;34;46;42;50;21;7;24;60;53;52;61;18;298
18;298;49;16;59;12;36;55;9;28;62;45;2;54;32;10;51;5;8;14;38;25;48;19;47;27;30;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;43;37;15;34;46;42;50;21;7;24;60;53;52;61
49;16;59;12;36;55;9;28;62;45;2;54;32;10;51;5;8;14;38;25;48;19;47;27;43;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;30;37;15;34;46;42;50;21;7;24;60;53;52;61;18;298
18;298;49;16;59;12;36;55;9;28;62;45;2;54;32;10;51;5;8;14;38;25;48;19;47;27;43;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;30;37;15;34;46;42;50;21;7;24;60;53;52;61
49;21;59;12;36;55;9;28;62;45;2;54;32;10;51;5;8;14;38;25;48;19;47;27;43;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;30;37;15;34;46;42;50;16;7;24;60;53;52;61;18;298
18;298;49;21;59;12;36;55;9;28;62;45;2;54;32;10;51;5;8;14;38;25;48;19;47;27;43;3;23;13;1;64;44;22;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;30;37;15;34;46;42;50;16;7;24;60;53;52;61
49;21;59;12;36;55;9;28;62;45;2;54;22;10;51;5;8;14;38;25;48;19;47;27;43;3;23;13;1;64;44;32;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;30;37;15;34;46;42;50;16;7;24;60;53;52;61;18;298
19;298;49;21;59;12;36;55;9;28;62;45;2;54;22;10;51;5;8;14;38;25;48;19;47;27;43;3;23;13;1;64;44;32;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;30;37;15;34;46;42;50;16;7;24;60;53;52;61
49;21;59;12;36;3;9;28;62;45;2;54;22;10;51;5;8;14;38;25;48;19;47;27;43;55;23;13;1;64;44;32;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;30;37;15;34;46;42;50;16;7;24;60;53;52;61;19;290
19;290;49;21;59;12;36;3;9;28;62;45;2;54;22;10;51;5;8;14;38;25;48;19;47;27;43;55;23;13;1;64;44;32;4;39;58;20;63;18;56;17;35;33;41;11;57;40;29;31;26;6;30;37;15;34;46;42;50;16;7;24;60;53;52;61
49;21;59;12;36;3;9;28;62;45;2;54;22;10;51;5;8;14;38;25;48;19;47;27;43;55;23;13;1;64;44;32;4;39;58;20;63;37;56;17;35;33;41;11;57;40;29;31;26;6;30;18;15;34;46;42;50;16;7;24;60;53;52;61;19;290
