"X1";"X254";"X31";"X62";"X40";"X53";"X37";"X41";"X61";"X18";"X17";"X22";"X50";"X8";"X55";"X38";"X16";"X47";"X9";"X49";"X2";"X63";"X46";"X35";"X57";"X24";"X25";"X29";"X15";"X30";"X3";"X58";"X23";"X43";"X4";"X10";"X60";"X21";"X14";"X28";"X64";"X27";"X1.1";"X6";"X5";"X36";"X42";"X48";"X45";"X54";"X12";"X44";"X32";"X39";"X52";"X13";"X51";"X11";"X34";"X59";"X33";"X7";"X56";"X20";"X19";"X26"
13;280;50;47;20;19;32;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;5;48;14;24;62;26;52;11;13;46;33;58;34;30;39;41;15;40;51;8;36;3;57;18;21;35;4;56;43;63;45;9;37;54;16;2;42;7;44;27;49;25
50;47;20;19;32;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;5;48;14;24;62;26;52;11;13;46;33;58;34;30;39;41;15;40;51;37;36;3;57;18;21;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25;13;280
13;280;50;47;20;19;32;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;5;48;14;24;62;26;52;11;13;46;33;58;34;30;39;41;15;40;51;37;36;3;57;18;21;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25
50;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;5;32;14;24;62;26;52;11;13;46;33;58;34;30;39;41;15;40;51;37;36;3;57;18;21;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25;13;280
13;280;50;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;5;32;14;24;62;26;52;11;13;46;33;58;34;30;39;41;15;40;51;37;36;3;57;18;21;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25
50;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;26;52;11;13;46;33;58;34;30;39;41;15;40;51;37;36;3;57;18;5;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25;13;280
13;280;50;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;26;52;11;13;46;33;58;34;30;39;41;15;40;51;37;36;3;57;18;5;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25
50;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;26;52;11;15;46;33;58;34;30;39;41;13;40;51;37;36;3;57;18;5;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25;13;274
13;274;50;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;26;52;11;15;46;33;58;34;30;39;41;13;40;51;37;36;3;57;18;5;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25
50;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;26;52;11;15;46;33;58;34;30;39;3;13;40;51;37;36;41;57;18;5;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25;13;278
13;278;50;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;26;52;11;15;46;33;58;34;30;39;3;13;40;51;37;36;41;57;18;5;35;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;26;52;11;15;46;33;58;34;30;39;3;13;40;51;37;36;41;57;18;5;50;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25;13;278
13;278;35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;26;52;11;15;46;33;58;34;30;39;3;13;40;51;37;36;41;57;18;5;50;4;56;43;63;45;9;8;54;16;2;42;7;44;27;49;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;16;52;11;15;46;33;58;34;30;39;3;13;40;51;37;36;41;57;18;5;50;4;56;43;63;45;9;8;54;26;2;42;7;44;27;49;25;13;274
13;274;35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;16;52;11;15;46;33;58;34;30;39;3;13;40;51;37;36;41;57;18;5;50;4;56;43;63;45;9;8;54;26;2;42;7;44;27;49;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;16;49;11;15;46;33;58;34;30;39;3;13;40;51;37;36;41;57;18;5;50;4;56;43;63;45;9;8;54;26;2;42;7;44;27;52;25;13;274
13;274;35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;21;32;14;24;62;16;49;11;15;46;33;58;34;30;39;3;13;40;51;37;36;41;57;18;5;50;4;56;43;63;45;9;8;54;26;2;42;7;44;27;52;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;34;30;39;3;13;40;51;37;21;41;57;18;5;50;4;56;43;63;45;9;8;54;26;2;42;7;44;27;52;25;13;274
13;274;35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;34;30;39;3;13;40;51;37;21;41;57;18;5;50;4;56;43;63;45;9;8;54;26;2;42;7;44;27;52;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;40;51;37;34;41;57;18;5;50;4;56;43;63;45;9;8;54;26;2;42;7;44;27;52;25;13;278
13;278;35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;40;51;37;34;41;57;18;5;50;4;56;43;63;45;9;8;54;26;2;42;7;44;27;52;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;63;51;37;34;41;57;18;5;50;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25;13;278
13;278;35;47;20;19;48;55;6;23;29;53;31;59;17;10;60;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;63;51;37;34;41;57;18;5;50;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;34;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;63;51;37;60;41;57;18;5;50;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25;13;272
13;272;35;47;20;19;48;55;6;23;29;53;31;59;17;10;34;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;63;51;37;60;41;57;18;5;50;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25
35;47;20;19;48;55;6;23;29;34;31;59;17;10;53;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;63;51;37;60;41;57;18;5;50;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25;13;282
13;272;35;47;20;19;48;55;6;23;29;53;31;59;17;10;34;64;61;12;1;22;28;38;36;32;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;63;51;37;60;41;57;18;5;50;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;34;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;63;51;37;60;41;57;18;5;50;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25;13;272
13;272;35;47;20;19;48;55;6;23;29;53;31;59;17;10;34;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;58;21;30;39;3;13;63;51;37;60;41;57;18;5;50;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25
35;47;20;19;48;55;6;23;29;53;31;59;17;10;34;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;58;21;30;39;3;50;63;51;37;60;41;57;18;5;13;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25;13;266
13;266;35;47;20;19;48;55;6;23;29;53;31;59;17;10;34;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;58;21;30;39;3;50;63;51;37;60;41;57;18;5;13;4;56;43;40;45;9;8;54;26;2;42;7;44;27;52;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;34;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;58;21;30;39;3;50;63;51;37;60;41;57;18;5;13;4;56;43;40;45;9;8;54;26;2;42;7;44;27;17;25;13;266
13;266;35;47;20;19;48;55;6;23;29;53;31;59;52;10;34;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;58;21;30;39;3;50;63;51;37;60;41;57;18;5;13;4;56;43;40;45;9;8;54;26;2;42;7;44;27;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;58;21;30;39;3;50;63;51;37;60;41;57;18;34;13;4;56;43;40;45;9;8;54;26;2;42;7;44;27;17;25;13;252
13;252;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;58;21;30;39;3;50;63;51;37;60;41;57;18;34;13;4;56;43;40;45;9;8;54;26;2;42;7;44;27;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;13;21;30;39;3;50;63;51;37;60;41;57;18;34;58;4;56;43;40;45;9;8;54;26;2;42;7;44;27;17;25;13;252
14;252;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;13;21;30;39;3;50;63;51;37;60;41;57;18;34;58;4;56;43;40;45;9;8;54;26;2;42;7;44;27;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;58;4;56;43;40;45;9;8;21;26;2;42;7;44;27;17;25;14;252
14;252;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;14;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;58;4;56;43;40;45;9;8;21;26;2;42;7;44;27;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;58;4;56;43;40;45;9;8;21;26;2;42;7;44;14;17;25;14;252
14;252;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;58;4;56;43;40;45;9;8;21;26;2;42;7;44;14;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;58;56;43;40;45;9;8;21;26;2;42;7;44;14;17;25;14;252
14;252;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;1;22;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;58;56;43;40;45;9;8;21;26;2;42;7;44;14;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;22;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;58;56;43;40;45;9;8;1;26;2;42;7;44;14;17;25;14;240
14;240;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;22;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;58;56;43;40;45;9;8;1;26;2;42;7;44;14;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;22;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;58;56;43;40;45;26;8;1;9;2;42;7;44;14;17;25;14;240
14;240;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;22;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;58;56;43;40;45;26;8;1;9;2;42;7;44;14;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;22;56;43;40;45;26;8;1;9;2;42;7;44;14;17;25;14;242
14;242;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;22;56;43;40;45;26;8;1;9;2;42;7;44;14;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;22;45;26;8;1;9;2;42;7;44;14;17;25;14;242
14;242;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;11;15;46;33;13;54;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;22;45;26;8;1;9;2;42;7;44;14;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;11;15;46;33;54;13;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;22;45;26;8;1;9;2;42;7;44;14;17;25;14;242
14;242;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;11;15;46;33;54;13;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;22;45;26;8;1;9;2;42;7;44;14;17;25
35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;11;15;22;33;54;13;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;46;45;26;8;1;9;2;42;7;44;14;17;25;14;244
14;244;35;47;20;19;48;55;6;23;29;53;31;59;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;11;15;22;33;54;13;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;46;45;26;8;1;9;2;42;7;44;14;17;25
35;47;20;19;48;55;6;23;29;53;31;11;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;46;45;26;8;1;9;2;42;7;44;14;17;25;14;248
14;248;35;47;20;19;48;55;6;23;29;53;31;11;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;46;45;26;8;1;9;2;42;7;44;14;17;25
35;47;6;19;48;55;20;23;29;53;31;11;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;46;45;26;8;1;9;2;42;7;44;14;17;25;14;254
14;254;35;47;6;19;48;55;20;23;29;53;31;11;52;10;5;64;61;12;21;58;28;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;50;63;51;37;60;41;57;18;34;4;40;56;43;46;45;26;8;1;9;2;42;7;44;14;17;25
35;47;6;19;48;55;20;23;29;53;31;11;52;10;5;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;50;63;51;37;28;41;57;18;34;4;40;56;43;46;45;26;8;1;9;2;42;7;44;14;17;25;14;254
14;254;35;47;6;19;48;55;20;23;29;53;31;11;52;10;5;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;50;63;51;37;28;41;57;18;34;4;40;56;43;46;45;26;8;1;9;2;42;7;44;14;17;25
35;47;6;19;48;55;20;23;29;53;31;11;52;10;5;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;50;63;51;37;28;41;57;18;34;4;40;56;9;46;45;26;8;1;43;2;42;7;44;14;17;25;14;254
14;254;35;47;6;19;48;55;20;23;29;53;31;11;52;10;5;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;50;63;51;37;28;41;57;18;34;4;40;56;9;46;45;26;8;1;43;2;42;7;44;14;17;25
35;47;6;19;48;55;20;23;29;53;31;11;52;10;5;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;8;1;43;2;42;7;44;14;17;25;14;266
14;266;35;47;6;19;48;55;20;23;29;53;31;11;52;10;5;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;3;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;8;1;43;2;42;7;44;14;17;25
35;47;6;19;48;55;20;23;29;53;31;11;52;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;8;1;43;2;42;7;44;14;17;25;14;278
14;278;35;47;6;19;48;55;20;23;29;53;31;11;52;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;8;1;43;2;42;7;44;14;17;25
35;47;6;19;48;55;20;23;29;43;31;11;52;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;8;1;53;2;42;7;44;14;17;25;14;290
14;290;35;47;6;19;48;55;20;23;29;43;31;11;52;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;22;33;54;13;30;39;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;8;1;53;2;42;7;44;14;17;25
35;47;6;19;48;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;52;33;54;13;30;39;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;8;1;53;2;42;7;44;14;17;25;14;292
14;292;35;47;6;19;48;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;52;33;54;13;30;39;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;8;1;53;2;42;7;44;14;17;25
35;47;6;19;48;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;52;33;54;13;30;8;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;39;1;53;2;42;7;44;14;17;25;14;300
14;300;35;47;6;19;48;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;52;33;54;13;30;8;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;39;1;53;2;42;7;44;14;17;25
35;47;6;19;13;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;52;33;54;48;30;8;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;39;1;53;2;42;7;44;14;17;25;14;302
14;302;35;47;6;19;13;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;60;38;32;36;27;24;62;16;49;59;15;52;33;54;48;30;8;5;9;63;51;37;28;41;57;18;34;4;40;56;50;46;45;26;39;1;53;2;42;7;44;14;17;25
35;47;6;19;13;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;18;38;32;36;27;24;62;16;49;59;15;52;33;54;48;30;8;5;9;63;51;37;28;41;57;60;34;4;40;56;50;46;45;26;39;1;53;2;42;7;44;14;17;25;14;302
15;302;35;47;6;19;13;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;18;38;32;36;27;24;62;16;49;59;15;52;33;54;48;30;8;5;9;63;51;37;28;41;57;60;34;4;40;56;50;46;45;26;39;1;53;2;42;7;44;14;17;25
35;47;6;19;13;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;18;38;32;36;27;24;62;16;49;59;15;52;33;54;48;30;8;1;9;63;51;37;28;41;57;60;34;4;40;56;50;46;45;26;39;5;53;2;42;7;44;14;17;25;15;302
15;302;35;47;6;19;13;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;18;38;32;36;27;24;62;16;49;59;15;52;33;54;48;30;8;1;9;63;51;37;28;41;57;60;34;4;40;56;50;46;45;26;39;5;53;2;42;7;44;14;17;25
35;47;6;19;36;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;18;38;32;13;27;24;62;16;49;59;15;52;33;54;48;30;8;1;9;63;51;37;28;41;57;60;34;4;40;56;50;46;45;26;39;5;53;2;42;7;44;14;17;25;15;302
15;302;35;47;6;19;36;55;20;23;29;43;31;11;22;10;3;64;61;12;21;58;18;38;32;13;27;24;62;16;49;59;15;52;33;54;48;30;8;1;9;63;51;37;28;41;57;60;34;4;40;56;50;46;45;26;39;5;53;2;42;7;44;14;17;25
35;11;6;19;36;55;20;23;29;43;31;47;22;10;3;64;61;12;21;58;18;38;32;13;27;24;62;16;49;59;15;52;33;54;48;30;8;1;9;63;51;37;28;41;57;60;34;4;40;56;50;46;45;26;39;5;53;2;42;7;44;14;17;25;15;302
15;302;35;11;6;19;36;55;20;23;29;43;31;47;22;10;3;64;61;12;21;58;18;38;32;13;27;24;62;16;49;59;15;52;33;54;48;30;8;1;9;63;51;37;28;41;57;60;34;4;40;56;50;46;45;26;39;5;53;2;42;7;44;14;17;25
35;11;6;19;36;55;20;23;29;43;31;47;22;10;3;64;61;12;21;58;18;38;32;13;27;24;62;16;49;59;15;52;33;54;48;30;41;1;9;63;51;37;28;8;57;60;34;4;40;56;50;46;45;26;39;5;53;2;42;7;44;14;17;25;15;302
15;302;35;11;6;19;36;55;20;23;29;43;31;47;22;10;3;64;61;12;21;58;18;38;32;13;27;24;62;16;49;59;15;52;33;54;48;30;41;1;9;63;51;37;28;8;57;60;34;4;40;56;50;46;45;26;39;5;53;2;42;7;44;14;17;25
35;11;6;19;36;55;20;23;29;43;31;47;22;10;3;64;61;12;21;58;18;38;32;13;27;24;62;2;49;59;15;52;33;54;48;30;41;1;9;63;51;37;28;8;57;60;34;4;40;56;50;46;45;26;39;5;53;16;42;7;44;14;17;25;15;302
15;302;35;11;6;19;36;55;20;23;29;43;31;47;22;10;3;64;61;12;21;58;18;38;32;13;27;24;62;2;49;59;15;52;33;54;48;30;41;1;9;63;51;37;28;8;57;60;34;4;40;56;50;46;45;26;39;5;53;16;42;7;44;14;17;25
35;11;6;19;36;55;20;23;29;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;37;28;8;57;60;34;4;40;56;50;46;45;26;39;5;53;16;42;7;44;14;17;25;15;298
15;298;35;11;6;19;36;55;20;23;29;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;37;28;8;57;60;34;4;40;56;50;46;45;26;39;5;53;16;42;7;44;14;17;25
35;11;6;19;36;55;20;23;5;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;37;28;8;57;60;34;4;40;56;50;46;45;26;39;29;53;16;42;7;44;14;17;25;15;298
15;298;35;11;6;19;36;55;20;23;5;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;37;28;8;57;60;34;4;40;56;50;46;45;26;39;29;53;16;42;7;44;14;17;25
35;11;6;19;36;55;20;23;5;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;60;28;8;57;37;34;4;40;56;50;46;45;26;39;29;53;16;42;7;44;14;17;25;15;286
15;286;35;11;6;19;36;55;20;23;5;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;60;28;8;57;37;34;4;40;56;50;46;45;26;39;29;53;16;42;7;44;14;17;25
35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;60;5;8;57;37;34;4;40;56;50;46;45;26;39;29;53;16;42;7;44;14;17;25;15;286
15;286;35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;60;5;8;57;37;34;4;40;56;50;46;45;26;39;29;53;16;42;7;44;14;17;25
35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;39;29;53;16;42;7;44;50;17;25;15;286
15;286;35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;38;32;13;27;24;62;2;49;64;15;52;33;54;48;30;41;1;9;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;39;29;53;16;42;7;44;50;17;25
35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;41;32;13;27;24;62;2;49;64;15;52;33;54;48;30;38;1;9;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;39;29;53;16;42;7;44;50;17;25;15;284
15;284;35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;41;32;13;27;24;62;2;49;64;15;52;33;54;48;30;38;1;9;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;39;29;53;16;42;7;44;50;17;25
35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;41;32;13;27;24;9;2;49;64;15;52;33;54;48;30;38;1;62;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;39;29;53;16;42;7;44;50;17;25;15;288
15;284;35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;41;32;13;27;24;62;2;49;64;15;52;33;54;48;30;38;1;9;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;39;29;53;16;42;7;44;50;17;25
35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;41;32;13;27;24;62;2;49;64;15;52;33;54;48;29;38;1;9;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;39;30;53;16;42;7;44;50;17;25;15;284
15;284;35;11;6;19;36;55;20;23;28;43;31;47;22;10;3;59;61;12;21;58;18;41;32;13;27;24;62;2;49;64;15;52;33;54;48;29;38;1;9;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;39;30;53;16;42;7;44;50;17;25
35;11;6;19;36;55;39;23;28;43;31;47;22;10;3;59;61;12;21;58;18;41;32;13;27;24;62;2;49;64;15;52;33;54;48;29;38;1;9;63;51;60;5;8;57;37;34;4;40;56;14;46;45;26;20;30;53;16;42;7;44;50;17;25;15;284
