"X1";"X264";"X6";"X64";"X54";"X1.1";"X50";"X45";"X38";"X52";"X51";"X4";"X19";"X18";"X59";"X2";"X31";"X56";"X63";"X57";"X12";"X17";"X49";"X33";"X30";"X24";"X14";"X27";"X21";"X15";"X53";"X55";"X43";"X29";"X61";"X39";"X13";"X48";"X32";"X58";"X26";"X34";"X62";"X25";"X7";"X36";"X41";"X47";"X9";"X40";"X42";"X11";"X23";"X60";"X5";"X16";"X44";"X28";"X10";"X46";"X35";"X37";"X3";"X8";"X22";"X20"
19;264;21;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;19;55;57;6;13;16;33;31;39;43;27;40;5;46;28;12;50;11;1;64;25;34;63;22;36;3;48;23;10;54;26;14;29;2;56;51;61;37;49;38;35;44;60;45
21;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;57;55;19;6;13;16;33;31;39;43;27;40;5;46;28;12;50;11;1;64;25;34;63;22;36;3;48;23;10;54;26;14;29;2;56;51;61;37;49;38;35;44;60;45;19;264
19;264;21;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;57;55;19;6;13;16;33;31;39;43;27;40;5;46;28;12;50;11;1;64;25;34;63;22;36;3;48;23;10;54;26;14;29;2;56;51;61;37;49;38;35;44;60;45
10;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;57;55;19;6;13;16;33;31;39;43;27;40;5;46;28;12;50;11;1;64;25;34;63;22;36;3;48;23;21;54;26;14;29;2;56;51;61;37;49;38;35;44;60;45;19;264
19;264;10;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;57;55;19;6;13;16;33;31;39;43;27;40;5;46;28;12;50;11;1;64;25;34;63;22;36;3;48;23;21;54;26;14;29;2;56;51;61;37;49;38;35;44;60;45
10;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;57;55;19;6;13;16;33;26;39;43;27;40;5;46;28;12;50;11;1;64;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;37;49;38;35;44;60;45;19;268
19;268;10;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;57;55;19;6;13;16;33;26;39;43;27;40;5;46;28;12;50;11;1;64;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;37;49;38;35;44;60;45
10;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;57;55;19;6;13;16;33;26;39;43;27;40;5;46;28;37;50;11;1;64;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;12;49;38;35;44;60;45;19;268
19;268;10;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;42;58;57;55;19;6;13;16;33;26;39;43;27;40;5;46;28;37;50;11;1;64;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;12;49;38;35;44;60;45
10;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;12;58;57;55;19;6;13;16;33;26;39;43;27;40;5;46;28;37;50;11;1;64;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;45;19;264
19;264;10;47;52;15;9;30;41;8;17;62;53;59;24;7;32;20;18;4;12;58;57;55;19;6;13;16;33;26;39;43;27;40;5;46;28;37;50;11;1;64;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;45
10;47;52;15;9;30;41;8;17;62;53;59;24;7;64;20;18;4;12;58;57;55;19;6;13;16;33;26;39;43;27;40;5;46;28;37;50;11;1;32;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;45;19;274
19;274;10;47;52;15;9;30;41;8;17;62;53;59;24;7;64;20;18;4;12;58;57;55;19;6;13;16;33;26;39;43;27;40;5;46;28;37;50;11;1;32;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;45
10;47;52;15;9;30;41;8;17;62;53;59;24;7;64;20;18;4;12;58;57;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;45;19;278
19;278;10;47;52;15;9;30;41;8;17;62;53;59;24;7;64;20;18;4;12;58;57;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;36;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;45
10;47;52;15;9;30;41;8;17;62;53;59;24;7;64;20;18;4;12;58;57;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;36;19;278
19;278;10;47;52;15;9;30;41;8;17;62;53;59;24;7;64;20;18;4;12;58;57;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;36
10;47;52;15;9;41;30;8;17;62;53;59;24;7;64;20;18;4;12;58;57;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;36;19;294
19;294;10;47;52;15;9;41;30;8;17;62;53;59;24;7;64;20;18;4;12;58;57;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;3;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;36
10;47;52;15;9;41;30;8;17;62;53;59;24;7;64;20;18;4;12;58;3;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;57;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;36;19;298
19;298;10;47;52;15;9;41;30;8;17;62;53;59;24;7;64;20;18;4;12;58;3;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;57;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;44;60;36
10;47;52;15;9;41;30;8;17;62;53;59;24;7;64;20;44;4;12;58;3;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;57;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;18;60;36;19;294
19;294;10;47;52;15;9;41;30;8;17;62;53;59;24;7;64;20;44;4;12;58;3;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;57;48;23;21;54;31;14;29;2;56;51;61;42;49;38;35;18;60;36
10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;44;4;12;58;3;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;57;48;53;21;54;31;14;29;2;56;51;61;42;49;38;35;18;60;36;19;294
19;294;10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;44;4;12;58;3;55;19;6;13;16;33;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;57;48;53;21;54;31;14;29;2;56;51;61;42;49;38;35;18;60;36
10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;44;4;12;58;3;55;19;6;13;16;61;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;57;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;18;60;36;19;310
19;310;10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;44;4;12;58;3;55;19;6;13;16;61;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;57;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;18;60;36
10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;13;16;61;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;18;60;36;19;310
20;310;10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;13;16;61;26;50;43;27;40;5;46;28;37;39;11;1;32;25;34;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;18;60;36
10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;13;16;61;26;50;43;27;40;5;46;32;37;39;11;1;28;25;34;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;18;60;36;20;308
20;308;10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;13;16;61;26;50;43;27;40;5;46;32;37;39;11;1;28;25;34;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;18;60;36
10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;13;16;61;26;50;43;27;40;5;18;32;37;39;11;1;28;25;34;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36;20;308
20;308;10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;13;16;61;26;50;43;27;40;5;18;32;37;39;11;1;28;25;34;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36
10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;34;16;61;26;50;43;27;40;5;18;32;37;39;11;1;28;25;13;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36;20;308
20;308;10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;34;16;61;26;50;43;27;40;5;18;32;37;39;11;1;28;25;13;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36
10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;34;16;61;26;50;43;11;40;5;18;32;37;39;27;1;28;25;13;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36;20;308
20;308;10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;19;6;34;16;61;26;50;43;11;40;5;18;32;37;39;27;1;28;25;13;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36
10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;16;6;34;19;61;26;50;43;11;40;5;18;32;37;39;27;1;28;25;13;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36;20;308
20;308;10;47;52;15;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;16;6;34;19;61;26;50;43;11;40;5;18;32;37;39;27;1;28;25;13;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36
10;47;52;16;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;18;32;37;39;27;1;28;25;13;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36;20;304
20;304;10;47;52;16;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;18;32;37;39;27;1;28;25;13;63;22;45;44;48;53;21;54;31;14;29;2;56;51;33;42;49;38;35;46;60;36
10;47;52;16;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;18;32;37;39;27;1;31;25;13;63;22;45;44;48;53;21;54;28;14;29;2;56;51;33;42;49;38;35;46;60;36;20;304
20;304;10;47;52;16;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;18;32;37;39;27;1;31;25;13;63;22;45;44;48;53;21;54;28;14;29;2;56;51;33;42;49;38;35;46;60;36
10;47;52;16;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;44;48;53;21;54;28;14;18;2;56;51;33;42;49;38;35;46;60;36;20;304
20;304;10;47;52;16;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;44;48;53;21;54;28;14;18;2;56;51;33;42;49;38;35;46;60;36
10;47;52;16;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;44;48;53;2;54;28;14;18;21;56;51;33;42;49;38;35;46;60;36;20;304
20;304;10;47;52;16;9;41;30;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;44;48;53;2;54;28;14;18;21;56;51;33;42;49;38;35;46;60;36
10;47;52;16;9;41;28;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;44;48;53;2;54;30;14;18;21;56;51;33;42;49;38;35;46;60;36;20;304
20;304;10;47;52;16;9;41;28;8;17;62;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;44;48;53;2;54;30;14;18;21;56;51;33;42;49;38;35;46;60;36
10;47;52;16;9;41;28;8;17;56;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;44;48;53;2;54;30;14;18;21;62;51;33;42;49;38;35;46;60;36;20;300
20;300;10;47;52;16;9;41;28;8;17;56;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;61;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;44;48;53;2;54;30;14;18;21;62;51;33;42;49;38;35;46;60;36
10;47;52;16;9;41;28;8;17;56;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;61;48;53;2;54;30;14;18;21;62;51;33;42;49;38;35;46;60;36;20;300
20;300;10;47;52;16;9;41;28;8;17;56;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;25;13;63;22;45;61;48;53;2;54;30;14;18;21;62;51;33;42;49;38;35;46;60;36
10;47;52;16;25;41;28;8;17;56;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;13;63;22;45;61;48;53;2;54;30;14;18;21;62;51;33;42;49;38;35;46;60;36;20;300
20;300;10;47;52;16;25;41;28;8;17;56;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;13;63;22;45;61;48;53;2;54;30;14;18;21;62;51;33;42;49;38;35;46;60;36
10;47;52;16;25;41;28;13;17;56;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;33;42;49;38;35;46;60;36;20;300
20;300;10;47;52;16;25;41;28;13;17;56;23;59;24;7;64;20;57;4;12;58;3;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;33;42;49;38;35;46;60;36
10;47;52;16;25;41;28;13;17;56;23;59;24;7;64;20;57;4;33;58;3;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;46;60;36;20;288
20;288;10;47;52;16;25;41;28;13;17;56;23;59;24;7;64;20;57;4;33;58;3;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;46;60;36
10;47;52;16;25;41;28;13;17;56;23;59;24;7;64;20;57;3;33;58;4;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;46;60;36;20;288
20;288;10;47;52;16;25;41;28;13;17;56;23;59;24;7;64;20;57;3;33;58;4;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;46;60;36
33;47;52;16;25;41;28;13;17;56;23;59;24;7;64;20;57;3;10;58;4;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;46;60;36;20;300
20;288;10;47;52;16;25;41;28;13;17;56;23;59;24;7;64;20;57;3;33;58;4;55;15;6;34;19;44;26;50;43;11;40;5;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;46;60;36
10;47;52;16;25;5;28;13;17;56;23;59;24;7;64;20;57;3;33;58;4;55;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;46;60;36;20;278
20;278;10;47;52;16;25;5;28;13;17;56;23;59;24;7;64;20;57;3;33;58;4;55;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;46;60;36
10;47;52;16;25;5;28;13;17;56;23;59;24;7;64;20;57;3;33;58;46;55;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;4;60;36;20;278
20;278;10;47;52;16;25;5;28;13;17;56;23;59;24;7;64;20;57;3;33;58;46;55;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;42;49;38;35;4;60;36
10;47;52;16;25;5;28;13;17;56;23;59;24;7;64;20;57;3;33;58;46;42;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;55;49;38;35;4;60;36;20;284
21;284;10;47;52;16;25;5;28;13;17;56;23;59;24;7;64;20;57;3;33;58;46;42;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;27;1;31;9;8;63;22;45;61;48;53;2;54;30;14;18;21;62;51;12;55;49;38;35;4;60;36
10;47;52;16;25;5;28;13;17;56;23;59;24;7;64;20;57;3;33;58;46;42;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36;21;284
21;284;10;47;52;16;25;5;28;13;17;56;23;59;24;7;64;20;57;3;33;58;46;42;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36
10;47;52;16;25;5;28;13;64;56;23;59;24;7;17;20;57;3;33;58;46;42;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36;21;270
21;270;10;47;52;16;25;5;28;13;64;56;23;59;24;7;17;20;57;3;33;58;46;42;15;6;34;19;44;26;50;43;11;40;41;29;32;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36
19;47;52;16;25;5;28;13;64;56;23;59;24;7;17;20;57;3;33;58;46;42;15;6;34;10;44;26;50;43;11;40;41;29;32;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36;21;270
21;270;19;47;52;16;25;5;28;13;64;56;23;59;24;7;17;20;57;3;33;58;46;42;15;6;34;10;44;26;50;43;11;40;41;29;32;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36
19;47;52;16;25;5;28;13;64;56;23;59;24;7;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36;21;258
21;258;19;47;52;16;25;5;28;13;64;56;23;59;24;7;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36
19;47;52;16;25;5;28;7;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36;21;254
21;254;19;47;52;16;25;5;28;7;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;62;51;12;55;49;38;35;4;60;36
19;47;52;62;25;5;28;7;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36;21;254
21;254;19;47;52;62;25;5;28;7;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;1;31;9;8;63;22;45;61;48;53;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36
19;47;52;62;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;1;31;9;8;63;22;7;61;48;53;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36;21;254
21;254;19;47;52;62;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;1;31;9;8;63;22;7;61;48;53;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36
19;47;52;62;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36;21;260
21;260;19;47;52;62;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;26;50;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36
19;47;52;62;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36;21;256
21;256;19;47;52;62;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36
19;47;52;62;25;5;28;45;64;56;23;59;24;13;17;20;57;3;10;32;46;42;15;6;34;33;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36;21;272
21;256;19;47;52;62;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;12;55;49;38;35;4;60;36
19;47;52;12;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;62;55;49;38;35;4;60;36;21;260
21;260;19;47;52;12;25;5;28;45;64;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;62;55;49;38;35;4;60;36
19;47;52;12;25;5;28;45;60;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36;21;260
21;260;19;47;52;12;25;5;28;45;60;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;8;63;22;7;61;48;1;2;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36
19;47;52;12;25;5;28;45;60;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;22;63;8;7;61;48;1;2;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36;21;268
21;268;19;47;52;12;25;5;28;45;60;56;23;59;24;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;41;29;58;37;39;14;53;31;9;22;63;8;7;61;48;1;2;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36
19;47;52;12;25;5;28;45;60;56;23;59;41;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;22;63;8;7;61;48;1;2;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36;21;272
21;272;19;47;52;12;25;5;28;45;60;56;23;59;41;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;22;63;8;7;61;48;1;2;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36
19;47;52;12;25;5;28;45;60;56;23;59;41;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;22;63;8;7;61;2;1;48;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36;21;272
21;272;19;47;52;12;25;5;28;45;60;56;23;59;41;13;17;20;57;3;33;32;46;42;15;6;34;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;22;63;8;7;61;2;1;48;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36
19;47;52;12;25;5;28;45;60;56;23;59;41;13;17;20;57;3;33;32;46;42;15;6;8;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;22;63;34;7;61;2;1;48;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36;21;268
21;268;19;47;52;12;25;5;28;45;60;56;23;59;41;13;17;20;57;3;33;32;46;42;15;6;8;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;22;63;34;7;61;2;1;48;54;30;27;18;21;16;51;62;55;49;38;35;4;64;36
19;47;52;12;25;5;28;45;60;49;23;59;41;13;17;20;57;3;33;32;46;42;15;6;8;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;22;63;34;7;61;2;1;48;54;30;27;18;21;16;51;62;55;56;38;35;4;64;36;21;252
21;252;19;47;52;12;25;5;28;45;60;49;23;59;41;13;17;20;57;3;33;32;46;42;15;6;8;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;22;63;34;7;61;2;1;48;54;30;27;18;21;16;51;62;55;56;38;35;4;64;36
19;47;52;12;25;5;28;45;60;49;23;59;41;13;17;20;57;3;22;32;46;42;15;6;8;10;44;50;26;43;11;40;24;29;58;37;39;14;53;31;9;33;63;34;7;61;2;1;48;54;30;27;18;21;16;51;62;55;56;38;35;4;64;36;21;268
