"X1";"X302";"X14";"X18";"X37";"X53";"X30";"X50";"X9";"X24";"X29";"X58";"X49";"X5";"X57";"X7";"X12";"X62";"X8";"X41";"X43";"X13";"X34";"X44";"X35";"X48";"X32";"X39";"X21";"X4";"X20";"X52";"X40";"X11";"X19";"X2";"X38";"X61";"X42";"X6";"X60";"X51";"X17";"X59";"X31";"X26";"X45";"X1.1";"X3";"X47";"X15";"X27";"X22";"X56";"X63";"X46";"X33";"X23";"X28";"X36";"X64";"X55";"X16";"X54";"X10";"X25"
58;32;41;30;63;18;3;56;8;37;1;19;38;23;47;33;6;31;20;59;35;44;10;52;57;4;16;39;42;64;45;60;7;17;25;27;22;36;50;29;46;49;28;11;21;54;24;43;2;15;55;5;40;34;53;62;12;61;13;14;48;9;51;26;22;300
22;300;58;32;41;30;63;18;3;56;8;37;1;19;38;23;47;33;6;31;20;59;35;44;10;52;57;4;16;39;42;64;45;60;7;17;25;27;22;36;50;29;46;49;28;11;21;54;24;43;2;15;55;5;40;34;53;62;12;61;13;14;48;9;51;26
58;32;41;30;63;18;3;56;8;37;1;19;38;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;60;7;17;25;27;22;36;50;29;46;49;28;11;21;54;24;43;2;15;55;44;40;34;53;62;12;61;13;14;48;9;51;26;22;294
22;294;58;32;41;30;63;18;3;56;8;37;1;19;38;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;60;7;17;25;27;22;36;50;29;46;49;28;11;21;54;24;43;2;15;55;44;40;34;53;62;12;61;13;14;48;9;51;26
58;32;41;30;63;18;3;56;8;37;1;11;38;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;60;7;17;25;27;22;36;50;29;46;49;28;19;21;54;24;43;2;15;55;44;40;34;53;62;12;61;13;14;48;9;51;26;22;274
22;274;58;32;41;30;63;18;3;56;8;37;1;11;38;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;60;7;17;25;27;22;36;50;29;46;49;28;19;21;54;24;43;2;15;55;44;40;34;53;62;12;61;13;14;48;9;51;26
58;32;41;30;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;60;7;17;25;27;22;36;50;29;46;49;28;19;21;54;38;43;2;15;55;44;40;34;53;62;12;61;13;14;48;9;51;26;22;274
22;274;58;32;41;30;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;60;7;17;25;27;22;36;50;29;46;49;28;19;21;54;38;43;2;15;55;44;40;34;53;62;12;61;13;14;48;9;51;26
58;32;41;30;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;55;7;17;25;27;22;36;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;13;14;48;9;51;26;22;268
22;268;58;32;41;30;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;55;7;17;25;27;22;36;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;13;14;48;9;51;26
58;32;41;30;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;55;7;17;25;27;22;36;50;29;46;49;28;19;21;43;38;54;2;15;60;44;40;34;53;62;12;61;13;14;48;9;51;26;22;292
22;268;58;32;41;30;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;55;7;17;25;27;22;36;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;13;14;48;9;51;26
58;32;41;30;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;55;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;26;22;268
22;268;58;32;41;30;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;55;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;26
58;32;41;26;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;55;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;30;22;268
22;268;58;32;41;26;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;35;5;10;52;57;4;16;39;42;64;45;55;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;30
58;32;41;26;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;30;22;268
22;268;58;32;41;26;63;18;3;56;8;37;1;11;24;23;47;33;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;30
58;32;41;26;63;18;33;56;8;37;1;11;24;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;30;22;268
22;268;58;32;41;26;63;18;33;56;8;37;1;11;24;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;30
41;32;58;26;63;18;33;56;8;37;1;11;24;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;30;22;264
22;264;41;32;58;26;63;18;33;56;8;37;1;11;24;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;12;61;36;14;48;9;51;30
41;32;58;26;63;18;33;12;8;37;1;11;24;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;56;61;36;14;48;9;51;30;22;280
22;280;41;32;58;26;63;18;33;12;8;37;1;11;24;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;56;61;36;14;48;9;51;30
41;32;58;26;63;18;33;12;8;37;1;11;24;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61;22;280
22;280;41;32;58;26;63;18;33;12;8;37;1;11;24;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61
41;32;58;24;63;18;33;12;8;37;1;11;26;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61;22;280
22;280;41;32;58;24;63;18;33;12;8;37;1;11;26;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;35;7;17;25;27;22;13;50;29;46;49;28;19;21;54;38;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61
41;32;58;24;63;18;33;12;8;37;1;11;26;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;38;7;17;25;27;22;13;50;29;46;49;28;19;21;54;35;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61;22;282
22;282;41;32;58;24;63;18;33;12;8;37;1;11;26;23;47;3;6;31;20;59;55;5;10;52;57;4;16;39;42;64;45;38;7;17;25;27;22;13;50;29;46;49;28;19;21;54;35;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61
41;32;58;24;63;18;33;12;8;37;1;11;26;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;64;45;38;7;17;25;27;22;13;50;29;46;49;28;19;21;39;35;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61;22;278
22;278;41;32;58;24;63;18;33;12;8;37;1;11;26;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;64;45;38;7;17;25;27;22;13;50;29;46;49;28;19;21;39;35;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61
41;32;58;24;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;64;45;38;7;17;25;27;22;13;50;29;46;49;28;19;26;39;35;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61;22;278
22;278;41;32;58;24;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;64;45;38;7;17;25;27;22;13;50;29;46;49;28;19;26;39;35;43;2;15;60;44;40;34;53;62;56;30;36;14;48;9;51;61
41;32;58;24;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;64;45;38;7;17;25;27;22;13;34;29;46;49;28;19;26;39;35;43;2;15;60;44;40;50;53;62;56;30;36;14;48;9;51;61;22;272
22;272;41;32;58;24;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;64;45;38;7;17;25;27;22;13;34;29;46;49;28;19;26;39;35;43;2;15;60;44;40;50;53;62;56;30;36;14;48;9;51;61
41;32;58;24;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;9;45;38;7;17;25;27;22;13;34;29;46;49;28;19;26;39;35;43;2;15;60;44;40;50;53;62;56;30;36;14;48;64;51;61;22;280
22;280;41;32;58;24;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;9;45;38;7;17;25;27;22;13;34;29;46;49;28;19;26;39;35;43;2;15;60;44;40;50;53;62;56;30;36;14;48;64;51;61
41;32;58;25;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;9;45;38;7;17;24;27;22;13;34;29;46;49;28;19;26;39;35;43;2;15;60;44;40;50;53;62;56;30;36;14;48;64;51;61;22;272
23;272;41;32;58;25;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;9;45;38;7;17;24;27;22;13;34;29;46;49;28;19;26;39;35;43;2;15;60;44;40;50;53;62;56;30;36;14;48;64;51;61
41;32;58;25;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;9;45;38;7;17;15;27;22;13;34;29;46;49;28;19;26;39;35;43;2;24;60;44;40;50;53;62;56;30;36;14;48;64;51;61;23;270
23;270;41;32;58;25;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;9;45;38;7;17;15;27;22;13;34;29;46;49;28;19;26;39;35;43;2;24;60;44;40;50;53;62;56;30;36;14;48;64;51;61
41;32;58;25;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;9;45;38;7;17;15;27;22;13;34;29;46;49;28;19;26;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;64;51;61;23;270
23;270;41;32;58;25;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;54;42;9;45;38;7;17;15;27;22;13;34;29;46;49;28;19;26;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;64;51;61
41;32;58;25;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;64;42;9;45;38;7;17;15;27;22;13;34;29;46;49;28;19;26;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61;23;274
23;274;41;32;58;25;63;18;33;12;8;37;1;11;21;23;47;3;6;31;20;59;55;5;10;52;57;4;16;64;42;9;45;38;7;17;15;27;22;13;34;29;46;49;28;19;26;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61
41;32;58;25;63;18;33;12;8;37;1;11;17;23;47;3;6;31;20;59;55;5;10;52;57;4;16;64;42;9;45;38;7;21;15;27;22;13;34;29;46;49;28;19;26;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61;23;274
23;274;41;32;58;25;63;18;33;12;8;37;1;11;17;23;47;3;6;31;20;59;55;5;10;52;57;4;16;64;42;9;45;38;7;21;15;27;22;13;34;29;46;49;28;19;26;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61
41;26;58;25;63;18;33;12;8;37;1;11;17;23;47;3;6;31;20;59;55;5;10;52;57;4;16;64;42;9;45;38;7;21;15;27;22;13;34;29;46;49;28;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61;23;274
23;274;41;26;58;25;63;18;33;12;8;37;1;11;17;23;47;3;6;31;20;59;55;5;10;52;57;4;16;64;42;9;45;38;7;21;15;27;22;13;34;29;46;49;28;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61
41;26;58;25;63;18;42;12;8;37;1;11;17;23;47;3;6;31;20;59;55;5;10;52;57;4;16;64;33;9;45;38;7;21;15;27;22;13;34;29;46;49;28;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61;23;274
23;274;41;26;58;25;63;18;42;12;8;37;1;11;17;23;47;3;6;31;20;59;55;5;10;52;57;4;16;64;33;9;45;38;7;21;15;27;22;13;34;29;46;49;28;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61
41;26;58;25;63;18;42;12;8;37;1;11;17;23;47;3;6;31;20;59;55;5;10;52;57;4;28;64;33;9;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61;23;270
23;270;41;26;58;25;63;18;42;12;8;37;1;11;17;23;47;3;6;31;20;59;55;5;10;52;57;4;28;64;33;9;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61
41;26;58;25;63;18;42;12;8;37;1;9;17;23;47;3;6;31;20;59;55;5;10;52;57;4;28;64;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61;23;270
23;270;41;26;58;25;63;18;42;12;8;37;1;9;17;23;47;3;6;31;20;59;55;5;10;52;57;4;28;64;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61
41;26;58;25;63;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;64;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61;23;274
23;274;41;26;58;25;63;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;64;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;24;60;44;40;56;53;62;50;30;36;14;48;54;51;61
41;26;58;24;63;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;64;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;25;60;44;40;56;53;62;50;30;36;14;48;54;51;61;23;278
23;278;41;26;58;24;63;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;64;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;25;60;44;40;56;53;62;50;30;36;14;48;54;51;61
41;26;58;24;63;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;64;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;25;60;53;40;56;44;62;50;30;36;14;48;54;51;61;23;278
23;278;41;26;58;24;63;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;64;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;25;60;53;40;56;44;62;50;30;36;14;48;54;51;61
41;26;58;24;63;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;25;60;53;40;56;44;62;64;30;36;14;48;54;51;61;23;278
23;278;41;26;58;24;63;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;25;60;53;40;56;44;62;64;30;36;14;48;54;51;61
41;26;58;24;40;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;25;60;53;63;56;44;62;64;30;36;14;48;54;51;61;23;278
23;278;41;26;58;24;40;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;25;60;53;63;56;44;62;64;30;36;14;48;54;51;61
41;26;58;25;40;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;24;60;53;63;56;44;62;64;30;36;14;48;54;51;61;23;274
23;274;41;26;58;25;40;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;22;13;34;29;46;49;16;19;32;39;35;43;2;24;60;53;63;56;44;62;64;30;36;14;48;54;51;61
41;26;58;25;40;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;22;13;34;53;46;49;16;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;23;274
23;274;41;26;58;25;40;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;22;13;34;53;46;49;16;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;58;22;40;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;25;13;34;53;46;49;16;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;23;282
23;282;41;26;58;22;40;18;42;12;8;37;1;9;17;23;47;3;6;20;31;59;55;5;10;52;57;4;28;50;33;11;45;38;7;21;15;27;25;13;34;53;46;49;16;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;58;22;40;18;42;12;10;37;1;9;17;23;47;3;6;20;31;59;55;5;8;52;57;4;28;50;33;11;45;38;7;21;15;27;25;13;34;53;46;49;16;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;23;282
23;282;41;26;58;22;40;18;42;12;10;37;1;9;17;23;47;3;6;20;31;59;55;5;8;52;57;4;28;50;33;11;45;38;7;21;15;27;25;13;34;53;46;49;16;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;58;22;40;18;42;12;10;37;1;9;17;23;47;3;6;20;31;59;55;5;8;52;57;4;28;50;33;11;45;38;7;16;15;27;25;13;34;53;46;49;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;23;282
23;282;41;26;58;22;40;18;42;12;10;37;1;9;17;23;47;3;6;20;31;59;55;5;8;52;57;4;28;50;33;11;45;38;7;16;15;27;25;13;34;53;46;49;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;59;55;5;8;52;57;4;28;50;33;11;45;38;7;16;15;27;25;13;34;53;46;49;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;23;282
23;282;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;59;55;5;8;52;57;4;28;50;33;11;45;38;7;16;15;27;25;13;34;53;46;49;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;59;55;49;8;52;57;4;28;50;33;11;45;38;7;16;15;27;25;13;34;53;46;5;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;23;284
24;284;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;59;55;49;8;52;57;4;28;50;33;11;45;38;7;16;15;27;25;13;34;53;46;5;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;49;59;52;57;4;28;50;33;11;45;38;7;16;15;27;25;13;34;53;46;5;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;24;278
24;278;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;49;59;52;57;4;28;50;33;11;45;38;7;16;15;27;25;13;34;53;46;5;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;49;59;52;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;24;280
24;280;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;49;59;52;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;19;32;39;35;43;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;49;59;43;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;19;32;39;35;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;24;280
24;280;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;49;59;43;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;19;32;39;35;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;44;8;55;49;59;43;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;19;32;39;35;52;2;24;60;29;63;56;31;62;64;30;36;14;48;54;51;61;24;292
24;280;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;49;59;43;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;19;32;39;35;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;35;59;43;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;19;32;39;49;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;24;280
24;280;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;31;8;55;35;59;43;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;19;32;39;49;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;19;8;55;35;59;43;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;24;280
24;280;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;19;8;55;35;59;43;57;4;28;50;33;11;45;38;5;16;15;27;25;13;34;53;46;7;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;19;8;55;35;59;43;57;4;28;50;33;11;45;38;5;16;15;13;25;27;34;53;46;7;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61;24;280
24;280;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;19;8;55;35;59;43;57;4;28;50;33;11;45;38;5;16;15;13;25;27;34;53;46;7;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;36;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;19;8;55;35;59;43;57;4;28;36;33;11;45;38;5;16;15;13;25;27;34;53;46;7;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;50;14;48;54;51;61;24;276
24;276;41;26;40;22;58;18;42;12;10;37;1;9;17;23;47;3;6;20;19;8;55;35;59;43;57;4;28;36;33;11;45;38;5;16;15;13;25;27;34;53;46;7;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;50;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;59;23;47;3;6;20;19;8;55;35;17;43;57;4;28;36;33;11;45;38;5;16;15;13;25;27;34;53;46;7;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;50;14;48;54;51;61;24;276
24;276;41;26;40;22;58;18;42;12;10;37;1;9;59;23;47;3;6;20;19;8;55;35;17;43;57;4;28;36;33;11;45;38;5;16;15;13;25;27;34;53;46;7;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;50;14;48;54;51;61
41;26;40;22;58;18;42;12;10;37;1;9;59;23;47;3;6;20;19;8;55;35;17;43;57;4;28;7;33;11;45;38;5;16;15;13;25;27;34;53;46;36;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;50;14;48;54;51;61;24;276
24;276;41;26;40;22;58;18;42;12;10;37;1;9;59;23;47;3;6;20;19;8;55;35;17;43;57;4;28;7;33;11;45;38;5;16;15;13;25;27;34;53;46;36;21;31;32;39;49;52;2;24;60;29;63;56;44;62;64;30;50;14;48;54;51;61
41;26;40;22;58;18;42;63;10;37;1;9;59;23;47;3;6;20;19;8;55;35;17;43;57;4;28;7;33;11;45;38;5;16;15;13;25;27;34;53;46;36;21;31;32;39;49;52;2;24;60;29;12;56;44;62;64;30;50;14;48;54;51;61;24;268
24;268;41;26;40;22;58;18;42;63;10;37;1;9;59;23;47;3;6;20;19;8;55;35;17;43;57;4;28;7;33;11;45;38;5;16;15;13;25;27;34;53;46;36;21;31;32;39;49;52;2;24;60;29;12;56;44;62;64;30;50;14;48;54;51;61
41;26;40;22;58;18;42;63;10;37;1;9;59;23;47;3;6;20;19;8;55;35;17;43;57;4;28;7;33;11;45;38;5;16;15;13;25;27;34;53;46;36;21;31;32;39;49;52;2;24;60;29;12;48;44;62;64;30;50;14;56;54;51;61;24;268
24;268;41;26;40;22;58;18;42;63;10;37;1;9;59;23;47;3;6;20;19;8;55;35;17;43;57;4;28;7;33;11;45;38;5;16;15;13;25;27;34;53;46;36;21;31;32;39;49;52;2;24;60;29;12;48;44;62;64;30;50;14;56;54;51;61
