"X1";"X256";"X21";"X39";"X58";"X8";"X31";"X61";"X6";"X25";"X15";"X24";"X29";"X56";"X60";"X42";"X32";"X51";"X9";"X11";"X63";"X19";"X35";"X64";"X62";"X3";"X7";"X54";"X30";"X52";"X17";"X45";"X5";"X10";"X27";"X44";"X33";"X49";"X53";"X1.1";"X14";"X40";"X26";"X2";"X36";"X48";"X57";"X28";"X43";"X50";"X18";"X47";"X16";"X23";"X55";"X13";"X34";"X38";"X46";"X4";"X41";"X37";"X20";"X12";"X22";"X59"
5;53;24;3;2;31;43;32;23;17;27;60;29;20;35;49;28;18;21;16;7;19;56;64;51;37;57;63;9;48;26;52;12;36;40;15;62;38;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;46;33;6;50;19;262
19;262;5;53;24;3;2;31;43;32;23;17;27;60;29;20;35;49;28;18;21;16;7;19;56;64;51;37;57;63;9;48;26;52;12;36;40;15;62;38;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;46;33;6;50
5;9;24;3;2;31;43;32;23;17;27;60;29;20;35;49;28;18;21;16;7;19;56;64;51;37;57;63;53;48;26;52;12;36;40;15;62;38;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;46;33;6;50;19;262
19;262;5;9;24;3;2;31;43;32;23;17;27;60;29;20;35;49;28;18;21;16;7;19;56;64;51;37;57;63;53;48;26;52;12;36;40;15;62;38;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;46;33;6;50
5;56;24;3;2;31;43;32;23;17;27;60;29;20;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;12;36;40;15;62;38;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;46;33;6;50;19;262
19;262;5;56;24;3;2;31;43;32;23;17;27;60;29;20;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;12;36;40;15;62;38;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;46;33;6;50
5;56;24;3;2;31;43;32;23;17;27;60;29;20;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;12;36;46;15;62;38;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;33;6;50;19;262
19;262;5;56;24;3;2;31;43;32;23;17;27;60;29;20;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;12;36;46;15;62;38;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;33;6;50
5;56;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;12;36;46;15;62;20;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;33;6;50;19;290
19;290;5;56;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;12;36;46;15;62;20;55;22;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;33;6;50
5;56;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;12;36;46;15;62;20;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;22;6;50;19;290
19;290;5;56;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;12;36;46;15;62;20;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;22;6;50
5;56;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;22;36;46;15;62;20;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;12;6;50;19;290
19;290;5;56;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;48;26;52;22;36;46;15;62;20;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;12;6;50
5;48;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;56;26;52;22;36;46;15;62;20;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;12;6;50;19;286
19;286;5;48;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;56;26;52;22;36;46;15;62;20;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;12;6;50
20;48;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;56;26;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;12;6;50;19;286
19;286;20;48;24;3;2;31;43;32;23;17;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;56;26;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;13;59;40;12;6;50
20;48;24;3;2;31;43;32;23;13;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;56;26;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;17;59;40;12;6;50;19;278
20;278;20;48;24;3;2;31;43;32;23;13;27;60;29;38;35;49;28;18;21;16;7;19;9;64;51;37;57;63;53;56;26;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;17;59;40;12;6;50
20;48;24;3;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;51;37;57;63;53;56;21;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;17;59;40;12;6;50;20;278
20;278;20;48;24;3;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;51;37;57;63;53;56;21;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;45;1;47;25;17;59;40;12;6;50
20;48;24;3;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;51;37;57;63;53;56;21;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;1;45;47;25;17;59;40;12;6;50;20;278
20;278;20;48;24;3;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;51;37;57;63;53;56;21;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;1;45;47;25;17;59;40;12;6;50
20;48;24;3;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;21;37;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;1;45;47;25;17;59;40;12;6;50;20;278
20;278;20;48;24;3;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;21;37;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;11;30;61;39;58;10;34;44;41;54;8;4;1;45;47;25;17;59;40;12;6;50
20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;21;37;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;10;34;44;41;54;8;4;1;45;47;25;17;59;40;12;6;50;20;274
20;274;20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;21;37;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;10;34;44;41;54;8;4;1;45;47;25;17;59;40;12;6;50
20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;21;37;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;17;34;44;41;54;8;4;1;45;47;25;10;59;40;12;6;50;20;274
20;274;20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;64;21;37;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;17;34;44;41;54;8;4;1;45;47;25;10;59;40;12;6;50
20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;50;21;37;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;17;34;44;41;54;8;4;1;45;47;25;10;59;40;12;6;64;20;274
20;274;20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;50;21;37;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;17;34;44;41;54;8;4;1;45;47;25;10;59;40;12;6;64
20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;17;34;44;41;54;37;4;1;45;47;25;10;59;40;12;6;64;20;274
20;274;20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;17;34;44;41;54;37;4;1;45;47;25;10;59;40;12;6;64
20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;17;59;44;41;54;37;4;1;45;47;25;10;34;40;12;6;64;20;274
20;274;20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;36;46;15;62;5;55;33;42;14;3;30;61;39;58;17;59;44;41;54;37;4;1;45;47;25;10;34;40;12;6;64
20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;55;33;42;36;3;30;61;39;58;17;59;44;41;54;37;4;1;45;47;25;10;34;40;12;6;64;20;274
20;274;20;48;24;11;2;31;43;32;23;13;27;60;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;55;33;42;36;3;30;61;39;58;17;59;44;41;54;37;4;1;45;47;25;10;34;40;12;6;64
20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;55;33;42;36;3;30;61;39;58;17;59;44;41;54;37;4;1;45;47;25;10;34;40;12;6;64;20;276
20;276;20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;55;33;42;36;3;30;61;39;58;17;59;44;41;54;37;4;1;45;47;25;10;34;40;12;6;64
20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;55;33;42;36;3;30;61;40;58;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64;20;272
20;272;20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;55;33;42;36;3;30;61;40;58;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64
20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;33;42;36;3;30;61;40;55;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64;20;260
20;260;20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;33;42;36;3;30;61;40;55;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64
20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;50;21;8;3;63;53;56;51;52;22;14;46;15;62;5;58;33;42;36;57;30;61;40;55;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64;20;280
20;260;20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;50;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;33;42;36;3;30;61;40;55;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64
20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;33;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64;20;260
20;260;20;48;60;11;2;31;43;32;23;13;27;24;29;38;35;49;28;18;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;33;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64
20;48;60;11;2;31;43;32;33;13;27;24;29;38;35;49;28;18;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64;20;260
20;260;20;48;60;11;2;31;43;32;33;13;27;24;29;38;35;49;28;18;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64
20;48;60;11;2;31;43;32;33;13;27;29;24;38;35;49;28;18;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64;20;260
20;260;20;48;60;11;2;31;43;32;33;13;27;29;24;38;35;49;28;18;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64
20;48;60;11;2;31;43;32;33;13;27;28;24;38;35;49;29;18;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64;20;256
20;256;20;48;60;11;2;31;43;32;33;13;27;28;24;38;35;49;29;18;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;25;10;34;39;12;6;64
20;48;60;11;2;31;43;32;33;13;27;28;24;38;35;49;29;25;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;18;10;34;39;12;6;64;20;256
20;256;20;48;60;11;2;31;43;32;33;13;27;28;24;38;35;49;29;25;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;18;10;34;39;12;6;64
20;48;60;11;2;31;43;32;64;13;27;28;24;38;35;49;29;25;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;18;10;34;39;12;6;33;20;256
20;256;20;48;60;11;2;31;43;32;64;13;27;28;24;38;35;49;29;25;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;61;40;50;17;59;44;41;54;37;4;1;45;47;18;10;34;39;12;6;33
20;48;60;11;2;31;43;32;64;13;27;28;24;38;35;49;61;25;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;29;40;50;17;59;44;41;54;37;4;1;45;47;18;10;34;39;12;6;33;20;260
21;260;20;48;60;11;2;31;43;32;64;13;27;28;24;38;35;49;61;25;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;29;40;50;17;59;44;41;54;37;4;1;45;47;18;10;34;39;12;6;33
20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;29;40;50;17;59;44;41;54;37;4;1;45;47;18;10;34;39;12;6;33;21;240
21;240;20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;21;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;29;40;50;17;59;44;41;54;37;4;1;45;47;18;10;34;39;12;6;33
20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;29;40;50;17;21;44;41;54;37;4;1;45;47;18;10;34;39;12;6;33;21;240
21;240;20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;29;40;50;17;21;44;41;54;37;4;1;45;47;18;10;34;39;12;6;33
20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;29;40;50;17;21;44;41;54;10;4;1;45;47;18;37;34;39;12;6;33;21;240
21;240;20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;8;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;29;40;50;17;21;44;41;54;10;4;1;45;47;18;37;34;39;12;6;33
20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;29;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;8;40;50;17;21;44;41;54;10;4;1;45;47;18;37;34;39;12;6;33;21;240
21;240;20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;29;57;63;53;56;51;52;22;14;46;15;62;5;58;23;42;36;3;30;8;40;50;17;21;44;41;54;10;4;1;45;47;18;37;34;39;12;6;33
20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;29;57;63;53;56;51;52;22;14;46;6;62;5;58;23;42;36;3;30;8;40;50;17;21;44;41;54;10;4;1;45;47;18;37;34;39;12;15;33;21;240
21;240;20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;29;57;63;53;56;51;52;22;14;46;6;62;5;58;23;42;36;3;30;8;40;50;17;21;44;41;54;10;4;1;45;47;18;37;34;39;12;15;33
20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;29;57;63;53;56;17;52;22;14;46;6;62;5;58;23;42;36;3;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;15;33;21;240
21;240;20;48;60;11;2;31;43;32;38;13;27;28;24;64;35;49;61;25;26;16;7;19;9;55;59;29;57;63;53;56;17;52;22;14;46;6;62;5;58;23;42;36;3;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;15;33
20;48;60;11;2;31;43;32;38;13;27;15;24;64;35;49;61;25;26;16;7;19;9;55;59;29;57;63;53;56;17;52;22;14;46;6;62;5;58;23;42;36;3;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;28;33;21;240
21;240;20;48;60;11;2;31;43;32;38;13;27;15;24;64;35;49;61;25;26;16;7;19;9;55;59;29;57;63;53;56;17;52;22;14;46;6;62;5;58;23;42;36;3;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;28;33
20;48;60;11;2;31;43;32;38;13;27;15;24;64;35;49;61;25;26;16;7;19;9;55;3;29;57;63;53;56;17;52;22;14;46;6;62;5;58;23;42;36;59;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;28;33;21;240
21;240;20;48;60;11;2;31;43;32;38;13;27;15;24;64;35;49;61;25;26;16;7;19;9;55;3;29;57;63;53;56;17;52;22;14;46;6;62;5;58;23;42;36;59;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;28;33
20;48;60;11;2;31;43;32;38;13;27;15;24;64;14;49;61;25;26;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;36;59;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;28;33;21;202
21;202;20;48;60;11;2;31;43;32;38;13;27;15;24;64;14;49;61;25;26;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;36;59;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;28;33
20;48;60;11;2;31;43;32;38;13;27;15;24;64;14;49;61;25;36;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;26;59;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;28;33;21;230
21;230;20;48;60;11;2;31;43;32;38;13;27;15;24;64;14;49;61;25;36;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;26;59;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;12;28;33
20;48;60;11;2;31;43;32;38;13;27;15;24;64;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;26;59;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;61;28;33;21;230
21;230;20;48;60;11;2;31;43;32;38;13;27;15;24;64;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;26;59;30;8;40;50;51;21;44;41;54;10;4;1;45;47;18;37;34;39;61;28;33
20;48;60;11;2;31;43;32;38;13;27;15;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;26;59;30;8;40;50;51;21;64;41;54;10;4;1;45;47;18;37;34;39;61;28;33;21;238
21;238;20;48;60;11;2;31;43;32;38;13;27;15;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;26;59;30;8;40;50;51;21;64;41;54;10;4;1;45;47;18;37;34;39;61;28;33
20;48;60;11;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;64;41;54;10;4;1;45;47;18;37;34;39;61;28;33;21;238
21;238;20;48;60;11;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;56;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;64;41;54;10;4;1;45;47;18;37;34;39;61;28;33
20;48;60;11;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;39;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;64;41;54;10;4;1;45;47;18;37;34;56;61;28;33;21;242
21;242;20;48;60;11;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;39;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;64;41;54;10;4;1;45;47;18;37;34;56;61;28;33
20;48;60;11;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;39;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;1;45;47;18;64;34;56;61;28;33;21;242
21;242;20;48;60;11;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;39;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;1;45;47;18;64;34;56;61;28;33
20;48;60;11;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;39;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;1;45;47;18;64;34;61;56;28;33;21;242
21;242;20;48;60;11;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;39;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;1;45;47;18;64;34;61;56;28;33
20;48;60;1;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;39;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33;21;246
21;246;20;48;60;1;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;39;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33
20;39;60;1;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;48;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33;21;242
21;242;20;39;60;1;2;31;43;32;38;13;27;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;48;17;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33
20;39;60;1;2;31;43;32;38;13;17;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;48;27;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33;21;258
21;258;20;39;60;1;2;31;43;32;38;13;17;26;24;44;14;49;12;25;36;16;7;19;9;55;3;29;57;63;53;48;27;52;22;35;46;6;62;5;58;23;42;15;59;30;8;40;50;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33
20;39;60;1;2;31;43;32;38;13;17;26;24;44;14;49;12;40;36;16;7;19;9;55;3;29;57;63;53;48;27;52;22;35;46;6;62;5;58;23;42;15;59;30;8;25;50;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33;21;250
22;250;20;39;60;1;2;31;43;32;38;13;17;26;24;44;14;49;12;40;36;16;7;19;9;55;3;29;57;63;53;48;27;52;22;35;46;6;62;5;58;23;42;15;59;30;8;25;50;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33
20;39;60;1;2;31;43;32;38;13;17;26;24;44;14;49;12;50;36;16;7;19;9;55;3;29;57;63;53;48;27;52;22;35;46;6;62;5;58;23;42;15;59;30;8;25;40;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33;22;250
22;250;20;39;60;1;2;31;43;32;38;13;17;26;24;44;14;49;12;50;36;16;7;19;9;55;3;29;57;63;53;48;27;52;22;35;46;6;62;5;58;23;42;15;59;30;8;25;40;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33
20;39;60;1;2;31;43;32;38;13;17;26;24;44;14;49;12;50;36;16;7;19;9;55;3;29;6;63;53;48;27;52;22;35;46;57;62;5;58;23;42;15;59;30;8;25;40;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33;22;262
22;262;20;39;60;1;2;31;43;32;38;13;17;26;24;44;14;49;12;50;36;16;7;19;9;55;3;29;6;63;53;48;27;52;22;35;46;57;62;5;58;23;42;15;59;30;8;25;40;51;21;37;41;54;10;4;11;45;47;18;64;34;61;56;28;33
