"X1";"X258";"X24";"X25";"X21";"X10";"X26";"X64";"X34";"X6";"X16";"X11";"X55";"X18";"X13";"X50";"X32";"X12";"X30";"X19";"X40";"X57";"X35";"X61";"X45";"X43";"X3";"X15";"X56";"X60";"X58";"X37";"X5";"X59";"X41";"X28";"X49";"X2";"X38";"X22";"X48";"X33";"X29";"X53";"X54";"X14";"X4";"X42";"X46";"X20";"X1.1";"X39";"X23";"X47";"X51";"X52";"X63";"X8";"X44";"X9";"X62";"X7";"X36";"X31";"X17";"X27"
47;24;11;44;38;7;45;48;32;33;35;6;53;3;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;46;40;16;56;8;43;19;13;39;12;14;20;9;61;28;2;18;60;4;31;26;10;34;30;1;50;17;16;248
16;248;47;24;11;44;38;7;45;48;32;33;35;6;53;3;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;46;40;16;56;8;43;19;13;39;12;14;20;9;61;28;2;18;60;4;31;26;10;34;30;1;50;17
47;24;11;44;38;7;45;48;32;33;35;6;53;3;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;18;40;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;50;17;16;248
16;248;47;24;11;44;38;7;45;48;32;33;35;6;53;3;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;18;40;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;50;17
47;24;11;44;38;7;45;48;32;33;35;6;53;64;15;49;42;37;57;23;22;55;29;52;62;58;3;59;5;27;54;51;25;63;36;41;21;18;40;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;50;17;16;272
16;248;47;24;11;44;38;7;45;48;32;33;35;6;53;3;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;18;40;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;50;17
47;24;11;44;38;7;45;48;32;33;35;6;53;3;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;18;50;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;40;17;16;254
16;254;47;24;11;44;38;7;45;48;32;33;35;6;53;3;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;18;50;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;40;17
47;24;11;44;38;7;45;48;3;33;35;6;53;32;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;18;50;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;40;17;16;278
16;278;47;24;11;44;38;7;45;48;3;33;35;6;53;32;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;51;25;63;36;41;21;18;50;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;40;17
47;24;11;44;38;7;45;48;3;33;35;6;53;32;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;50;25;63;36;41;21;18;51;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;40;17;16;282
16;282;47;24;11;44;38;7;45;48;3;33;35;6;53;32;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;27;54;50;25;63;36;41;21;18;51;16;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;40;17
47;24;11;44;38;7;45;48;3;33;35;6;53;32;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;25;63;36;41;21;18;51;27;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;40;17;16;290
16;290;47;24;11;44;38;7;45;48;3;33;35;6;53;32;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;25;63;36;41;21;18;51;27;56;8;43;19;13;39;12;14;20;9;61;28;2;46;60;4;31;26;10;34;30;1;40;17
47;24;11;44;38;7;45;48;3;33;35;6;53;32;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;14;20;9;25;28;2;46;60;4;31;26;10;34;30;1;40;17;16;290
16;290;47;24;11;44;38;7;45;48;3;33;35;6;53;32;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;14;20;9;25;28;2;46;60;4;31;26;10;34;30;1;40;17
47;24;11;44;38;7;45;48;3;33;35;6;53;9;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;14;20;32;25;28;2;46;60;4;31;26;10;34;30;1;40;17;16;278
16;278;47;24;11;44;38;7;45;48;3;33;35;6;53;9;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;14;20;32;25;28;2;46;60;4;31;26;10;34;30;1;40;17
47;24;11;44;38;7;45;48;3;33;60;6;53;9;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;14;20;32;25;28;2;46;35;4;31;26;10;34;30;1;40;17;16;298
17;298;47;24;11;44;38;7;45;48;3;33;60;6;53;9;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;14;20;32;25;28;2;46;35;4;31;26;10;34;30;1;40;17
47;24;11;44;38;7;45;48;3;33;60;6;53;9;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;17;20;32;25;28;2;46;35;4;31;26;10;34;30;1;40;14;17;298
17;298;47;24;11;44;38;7;45;48;3;33;60;6;53;9;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;17;20;32;25;28;2;46;35;4;31;26;10;34;30;1;40;14
47;24;11;44;38;7;45;48;3;33;60;6;2;9;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;10;34;30;1;40;14;17;298
17;298;47;24;11;44;38;7;45;48;3;33;60;6;2;9;15;49;42;37;57;23;22;55;29;52;62;58;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;10;34;30;1;40;14
47;24;11;44;38;7;45;48;3;33;60;6;2;9;15;49;42;37;57;23;58;55;29;52;62;22;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;10;34;30;1;40;14;17;298
17;298;47;24;11;44;38;7;45;48;3;33;60;6;2;9;15;49;42;37;57;23;58;55;29;52;62;22;64;59;5;16;54;50;61;63;36;41;21;18;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;10;34;30;1;40;14
47;24;11;44;38;7;45;48;3;33;60;6;2;9;18;49;42;37;57;23;58;55;29;52;62;22;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;10;34;30;1;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;33;60;6;2;9;18;49;42;37;57;23;58;55;29;52;62;22;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;10;34;30;1;40;14
47;24;11;44;38;7;45;48;3;33;60;6;2;9;18;49;42;37;57;23;58;55;10;52;62;22;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;29;34;30;1;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;33;60;6;2;9;18;49;42;37;57;23;58;55;10;52;62;22;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;29;34;30;1;40;14
47;24;11;44;38;7;45;48;3;33;60;6;30;9;18;49;42;37;57;23;58;55;10;52;62;22;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;29;34;2;1;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;33;60;6;30;9;18;49;42;37;57;23;58;55;10;52;62;22;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;17;20;32;25;28;53;46;35;4;31;26;29;34;2;1;40;14
47;24;11;44;38;7;45;48;3;33;60;6;30;9;18;49;42;37;57;23;58;55;10;52;62;53;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;17;20;32;25;28;22;46;35;4;31;26;29;34;2;1;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;33;60;6;30;9;18;49;42;37;57;23;58;55;10;52;62;53;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;17;20;32;25;28;22;46;35;4;31;26;29;34;2;1;40;14
47;24;11;44;38;7;45;48;3;33;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;10;20;32;25;28;22;46;35;4;31;26;29;34;2;1;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;33;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;64;59;5;16;54;50;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;10;20;32;25;28;22;46;35;4;31;26;29;34;2;1;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;64;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;10;20;32;25;28;22;46;35;4;31;26;29;34;2;1;40;14;17;312
17;312;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;64;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;10;20;32;25;28;22;46;35;4;31;26;29;34;2;1;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;64;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;10;20;31;25;28;22;46;35;4;32;26;29;34;2;1;40;14;17;312
17;312;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;64;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;10;20;31;25;28;22;46;35;4;32;26;29;34;2;1;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;1;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;10;20;31;25;28;22;46;35;4;32;26;29;34;2;64;40;14;17;312
17;312;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;1;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;13;39;12;10;20;31;25;28;22;46;35;4;32;26;29;34;2;64;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;1;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;25;39;12;10;20;31;13;28;22;46;35;4;32;26;29;34;2;64;40;14;17;312
17;312;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;42;37;57;23;58;55;17;52;62;53;1;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;25;39;12;10;20;31;13;28;22;46;35;4;32;26;29;34;2;64;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;37;42;57;23;58;55;17;52;62;53;1;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;25;39;12;10;20;31;13;28;22;46;35;4;32;26;29;34;2;64;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;37;42;57;23;58;55;17;52;62;53;1;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;25;39;12;10;20;31;13;28;22;46;35;4;32;26;29;34;2;64;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;52;62;53;1;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;25;39;12;10;20;31;13;28;37;46;35;4;32;26;29;34;2;64;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;52;62;53;1;59;5;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;25;39;12;10;20;31;13;28;37;46;35;4;32;26;29;34;2;64;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;52;62;53;1;59;31;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;25;39;12;10;20;5;13;28;37;46;35;4;32;26;29;34;2;64;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;52;62;53;1;59;31;16;54;33;61;63;36;41;21;15;51;27;56;8;43;19;25;39;12;10;20;5;13;28;37;46;35;4;32;26;29;34;2;64;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;52;62;53;1;59;31;16;54;33;61;63;36;41;21;15;51;27;56;8;10;19;25;39;12;43;20;5;13;28;37;46;35;4;32;26;29;34;2;64;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;52;62;53;1;59;31;16;54;33;61;63;36;41;21;15;51;27;56;8;10;19;25;39;12;43;20;5;13;28;37;46;35;4;32;26;29;34;2;64;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;33;61;63;36;41;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;46;35;4;32;26;29;34;2;64;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;33;61;63;36;41;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;46;35;4;32;26;29;34;2;64;40;14
47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;33;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;46;35;4;32;26;41;34;2;64;40;14;17;308
17;308;47;24;11;44;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;33;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;46;35;4;32;26;41;34;2;64;40;14
47;24;11;33;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;44;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;46;35;4;32;26;41;34;2;64;40;14;17;302
17;302;47;24;11;33;38;7;45;48;3;50;60;6;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;44;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;46;35;4;32;26;41;34;2;64;40;14
47;24;11;33;38;7;45;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;44;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;6;35;4;32;26;41;34;2;64;40;14;17;302
18;302;47;24;11;33;38;7;45;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;44;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;6;35;4;32;26;41;34;2;64;40;14
47;24;11;33;38;7;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;44;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;6;35;4;32;45;41;34;2;64;40;14;18;302
18;302;47;24;11;33;38;7;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;54;44;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;6;35;4;32;45;41;34;2;64;40;14
47;24;11;33;38;7;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;6;35;4;32;45;41;34;2;64;40;14;18;306
18;306;47;24;11;33;38;7;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;21;15;51;52;56;8;10;19;25;39;12;43;20;5;13;28;37;6;35;4;32;45;41;34;2;64;40;14
47;24;11;33;38;19;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;21;15;51;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;32;45;41;34;2;64;40;14;18;306
18;306;47;24;11;33;38;19;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;21;15;51;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;32;45;41;34;2;64;40;14
47;24;11;33;38;32;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;21;15;51;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;19;45;41;34;2;64;40;14;18;310
18;310;47;24;11;33;38;32;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;21;15;51;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;19;45;41;34;2;64;40;14
47;24;11;33;38;32;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;19;45;41;34;2;64;40;14;18;304
18;304;47;24;11;33;38;32;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;19;45;41;34;2;64;40;14
47;24;11;33;38;32;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;19;45;41;34;2;64;14;40;18;304
18;304;47;24;11;33;38;32;26;48;3;50;60;46;30;9;18;49;22;42;57;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;19;45;41;34;2;64;14;40
47;24;11;33;38;32;26;48;3;57;60;46;30;9;18;49;22;42;50;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;19;45;41;34;2;64;14;40;18;304
18;304;47;24;11;33;38;32;26;48;3;57;60;46;30;9;18;49;22;42;50;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;13;28;37;6;35;4;19;45;41;34;2;64;14;40
47;24;11;33;38;32;13;48;3;57;60;46;30;9;18;49;22;42;50;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;26;28;37;6;35;4;19;45;41;34;2;64;14;40;18;304
18;304;47;24;11;33;38;32;13;48;3;57;60;46;30;9;18;49;22;42;50;23;58;55;17;27;62;53;1;59;31;16;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;26;28;37;6;35;4;19;45;41;34;2;64;14;40
47;24;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;58;55;17;27;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;26;28;37;6;35;4;19;45;41;34;2;64;14;40;18;308
18;308;47;24;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;58;55;17;27;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;26;28;37;6;35;4;19;45;41;34;2;64;14;40
47;24;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;58;27;17;55;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;26;28;37;6;35;4;19;45;41;34;2;64;14;40;18;302
18;302;47;24;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;58;27;17;55;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;10;7;25;39;12;43;20;5;26;28;37;6;35;4;19;45;41;34;2;64;14;40
47;24;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;58;27;17;10;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;55;7;25;39;12;43;20;5;26;28;37;6;35;4;19;45;41;34;2;64;14;40;18;302
18;302;47;24;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;58;27;17;10;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;55;7;25;39;12;43;20;5;26;28;37;6;35;4;19;45;41;34;2;64;14;40
47;24;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;58;27;17;10;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;19;45;41;34;2;64;14;40;18;306
18;306;47;24;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;58;27;17;10;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;19;45;41;34;2;64;14;40
47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;24;27;17;10;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;19;45;41;34;2;64;14;40;18;306
18;306;47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;22;42;50;23;24;27;17;10;62;53;1;59;31;18;44;54;61;63;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;19;45;41;34;2;64;14;40
47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;10;62;53;1;59;31;22;44;54;61;63;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;19;45;41;34;2;64;14;40;18;310
18;310;47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;10;62;53;1;59;31;22;44;54;61;63;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;19;45;41;34;2;64;14;40
47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;10;62;53;1;59;31;22;44;54;63;61;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;19;45;41;34;2;64;14;40;18;308
18;308;47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;10;62;53;1;59;31;22;44;54;63;61;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;19;45;41;34;2;64;14;40
47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;10;62;53;1;59;31;22;44;54;63;61;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;45;19;41;34;2;64;14;40;18;308
18;308;47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;10;62;53;1;59;31;22;44;54;63;61;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;45;19;41;34;2;64;14;40
47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;10;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;45;19;41;34;2;64;14;40;18;302
18;302;47;58;11;33;38;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;10;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;45;19;41;34;2;64;14;40
47;58;11;33;10;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;38;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;45;19;41;34;2;64;14;40;18;302
18;302;47;58;11;33;10;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;38;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;52;56;8;55;7;25;37;12;43;20;5;26;28;39;6;35;4;45;19;41;34;2;64;14;40
47;58;11;33;10;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;38;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;52;56;8;55;7;25;19;12;43;20;5;26;28;39;6;35;4;45;37;41;34;2;64;14;40;18;290
18;290;47;58;11;33;10;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;38;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;52;56;8;55;7;25;19;12;43;20;5;26;28;39;6;35;4;45;37;41;34;2;64;14;40
47;58;52;33;10;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;38;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;11;56;8;55;7;25;19;12;43;20;5;26;28;39;6;35;4;45;37;41;34;2;64;14;40;18;286
19;286;47;58;52;33;10;32;13;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;38;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;11;56;8;55;7;25;19;12;43;20;5;26;28;39;6;35;4;45;37;41;34;2;64;14;40
47;58;52;33;10;32;37;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;38;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;11;56;8;55;7;25;19;12;43;20;5;26;28;39;6;35;4;45;13;41;34;2;64;14;40;19;286
19;286;47;58;52;33;10;32;37;48;3;57;60;46;30;9;16;49;18;42;50;23;24;27;17;38;62;53;1;63;31;22;44;54;59;61;36;29;51;15;21;11;56;8;55;7;25;19;12;43;20;5;26;28;39;6;35;4;45;13;41;34;2;64;14;40
47;58;52;33;10;32;37;48;3;57;60;46;30;9;16;49;18;42;50;23;22;27;17;38;62;53;1;63;31;24;44;54;59;61;36;29;51;15;21;11;56;8;55;7;25;19;12;43;20;5;26;28;39;6;35;4;45;13;41;34;2;64;14;40;19;282
19;282;47;58;52;33;10;32;37;48;3;57;60;46;30;9;16;49;18;42;50;23;22;27;17;38;62;53;1;63;31;24;44;54;59;61;36;29;51;15;21;11;56;8;55;7;25;19;12;43;20;5;26;28;39;6;35;4;45;13;41;34;2;64;14;40
