"X1";"X27040";"X10";"X11";"X15";"X1.1";"X19";"X13";"X22";"X6";"X23";"X14";"X7";"X25";"X9";"X20";"X8";"X24";"X31";"X29";"X27";"X18";"X4";"X17";"X28";"X2";"X30";"X26";"X32";"X5";"X3";"X12";"X21";"X16"
8;3;31;6;19;29;2;11;9;27;15;10;7;21;12;17;22;30;18;24;4;25;5;28;14;16;20;23;26;32;1;13;25;26598
25;26598;8;3;31;6;19;29;2;11;9;27;15;10;7;21;12;17;22;30;18;24;4;25;5;28;14;16;20;23;26;32;1;13
8;3;31;6;19;29;2;11;9;27;15;10;7;21;12;17;22;28;18;24;4;25;5;30;14;16;20;23;26;32;1;13;25;26378
25;26378;8;3;31;6;19;29;2;11;9;27;15;10;7;21;12;17;22;28;18;24;4;25;5;30;14;16;20;23;26;32;1;13
8;3;31;6;19;29;2;11;9;27;15;10;7;21;12;23;22;28;18;24;4;25;5;30;14;16;20;17;26;32;1;13;25;25658
25;25658;8;3;31;6;19;29;2;11;9;27;15;10;7;21;12;23;22;28;18;24;4;25;5;30;14;16;20;17;26;32;1;13
8;3;31;6;19;29;2;11;9;27;5;10;7;21;12;23;22;28;18;24;4;25;15;30;14;16;20;17;26;32;1;13;25;25538
25;25538;8;3;31;6;19;29;2;11;9;27;5;10;7;21;12;23;22;28;18;24;4;25;15;30;14;16;20;17;26;32;1;13
8;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;22;28;18;24;4;25;15;30;14;16;20;17;26;32;1;7;25;26098
25;26098;8;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;22;28;18;24;4;25;15;30;14;16;20;17;26;32;1;7
8;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;22;28;14;24;4;25;15;30;18;16;20;17;26;32;1;7;25;26550
25;26550;8;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;22;28;14;24;4;25;15;30;18;16;20;17;26;32;1;7
25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;22;28;14;24;4;8;15;30;18;16;20;17;26;32;1;7;25;26716
25;26716;25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;22;28;14;24;4;8;15;30;18;16;20;17;26;32;1;7
25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;22;28;14;1;4;8;15;30;18;16;20;17;26;32;24;7;25;26332
25;26332;25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;22;28;14;1;4;8;15;30;18;16;20;17;26;32;24;7
25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;7;28;14;1;4;8;15;30;18;16;20;17;26;32;24;22;25;26016
26;26016;25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;7;28;14;1;4;8;15;30;18;16;20;17;26;32;24;22
25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;16;28;14;1;4;8;15;30;18;7;20;17;26;32;24;22;26;26296
26;26296;25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;16;28;14;1;4;8;15;30;18;7;20;17;26;32;24;22
25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;1;28;14;16;4;8;15;30;18;7;20;17;26;32;24;22;26;26336
26;26336;25;3;31;6;19;29;2;11;9;27;5;10;13;21;12;23;1;28;14;16;4;8;15;30;18;7;20;17;26;32;24;22
25;3;31;6;19;29;2;11;9;4;5;10;13;21;12;23;1;28;14;16;27;8;15;30;18;7;20;17;26;32;24;22;26;25840
26;25840;25;3;31;6;19;29;2;11;9;4;5;10;13;21;12;23;1;28;14;16;27;8;15;30;18;7;20;17;26;32;24;22
25;3;31;6;19;29;2;11;9;4;5;10;13;26;12;23;1;28;14;16;27;8;15;30;18;7;20;17;21;32;24;22;26;26360
26;26360;25;3;31;6;19;29;2;11;9;4;5;10;13;26;12;23;1;28;14;16;27;8;15;30;18;7;20;17;21;32;24;22
25;3;31;6;19;29;2;11;9;4;5;10;18;26;12;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22;26;26420
26;26420;25;3;31;6;19;29;2;11;9;4;5;10;18;26;12;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22
25;3;31;6;19;29;2;11;9;4;12;10;18;26;5;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22;26;26700
26;26700;25;3;31;6;19;29;2;11;9;4;12;10;18;26;5;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22
25;3;31;6;19;29;2;13;9;4;12;10;18;26;5;23;1;28;14;16;27;8;15;30;11;7;20;17;21;32;24;22;26;27020
26;27020;25;3;31;6;19;29;2;13;9;4;12;10;18;26;5;23;1;28;14;16;27;8;15;30;11;7;20;17;21;32;24;22
25;3;26;6;19;29;2;13;9;4;12;10;18;31;5;23;1;28;14;16;27;8;15;30;11;7;20;17;21;32;24;22;26;26860
26;26860;25;3;26;6;19;29;2;13;9;4;12;10;18;31;5;23;1;28;14;16;27;8;15;30;11;7;20;17;21;32;24;22
25;3;26;6;19;29;2;11;9;4;12;10;18;31;5;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22;26;26540
26;26540;25;3;26;6;19;29;2;11;9;4;12;10;18;31;5;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22
25;3;26;6;19;29;2;11;9;4;31;10;18;12;5;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22;26;26524
26;26524;25;3;26;6;19;29;2;11;9;4;31;10;18;12;5;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22
25;3;26;6;19;29;2;11;9;4;31;5;18;12;10;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22;26;26884
26;26884;25;3;26;6;19;29;2;11;9;4;31;5;18;12;10;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22
25;3;26;6;19;29;2;11;9;4;31;5;18;12;20;23;1;28;14;16;27;8;15;30;13;7;10;17;21;32;24;22;26;27446
26;26884;25;3;26;6;19;29;2;11;9;4;31;5;18;12;10;23;1;28;14;16;27;8;15;30;13;7;20;17;21;32;24;22
25;3;26;6;19;29;2;11;9;4;31;5;18;12;10;30;1;28;14;16;27;8;15;23;13;7;20;17;21;32;24;22;26;27364
26;27364;25;3;26;6;19;29;2;11;9;4;31;5;18;12;10;30;1;28;14;16;27;8;15;23;13;7;20;17;21;32;24;22
25;3;26;6;19;29;2;11;9;28;31;5;18;12;10;30;1;4;14;16;27;8;15;23;13;7;20;17;21;32;24;22;26;27408
26;27408;25;3;26;6;19;29;2;11;9;28;31;5;18;12;10;30;1;4;14;16;27;8;15;23;13;7;20;17;21;32;24;22
25;3;26;6;29;19;2;11;9;28;31;5;18;12;10;30;1;4;14;16;27;8;15;23;13;7;20;17;21;32;24;22;26;27768
26;27768;25;3;26;6;29;19;2;11;9;28;31;5;18;12;10;30;1;4;14;16;27;8;15;23;13;7;20;17;21;32;24;22
25;3;26;6;29;19;2;11;9;28;31;5;18;12;10;30;13;4;14;16;27;8;15;23;1;7;20;17;21;32;24;22;26;27608
26;27608;25;3;26;6;29;19;2;11;9;28;31;5;18;12;10;30;13;4;14;16;27;8;15;23;1;7;20;17;21;32;24;22
25;3;26;6;29;19;2;11;9;28;31;10;18;12;5;30;13;4;14;16;27;8;15;23;1;7;20;17;21;32;24;22;26;27248
26;27248;25;3;26;6;29;19;2;11;9;28;31;10;18;12;5;30;13;4;14;16;27;8;15;23;1;7;20;17;21;32;24;22
25;3;26;6;29;19;18;11;9;28;31;10;2;12;5;30;13;4;14;16;27;8;15;23;1;7;20;17;21;32;24;22;26;27110
26;27110;25;3;26;6;29;19;18;11;9;28;31;10;2;12;5;30;13;4;14;16;27;8;15;23;1;7;20;17;21;32;24;22
25;3;26;6;29;19;18;11;9;28;31;10;4;12;5;30;13;2;14;16;27;8;15;23;1;7;20;17;21;32;24;22;26;27790
26;27790;25;3;26;6;29;19;18;11;9;28;31;10;4;12;5;30;13;2;14;16;27;8;15;23;1;7;20;17;21;32;24;22
25;3;26;6;29;19;18;11;9;28;31;10;4;12;17;30;13;2;14;16;27;8;15;23;1;7;20;5;21;32;24;22;26;28240
27;28240;25;3;26;6;29;19;18;11;9;28;31;10;4;12;17;30;13;2;14;16;27;8;15;23;1;7;20;5;21;32;24;22
25;3;22;6;29;19;18;11;9;28;31;10;4;12;17;30;13;2;14;16;27;8;15;23;1;7;20;5;21;32;24;26;27;28300
27;28300;25;3;22;6;29;19;18;11;9;28;31;10;4;12;17;30;13;2;14;16;27;8;15;23;1;7;20;5;21;32;24;26
25;3;22;6;29;19;18;11;9;28;31;10;4;12;17;30;13;2;14;16;26;8;15;23;1;7;20;5;21;32;24;27;27;28240
27;28240;25;3;22;6;29;19;18;11;9;28;31;10;4;12;17;30;13;2;14;16;26;8;15;23;1;7;20;5;21;32;24;27
25;3;22;6;29;19;18;11;9;28;31;10;4;12;17;30;13;21;14;16;26;8;15;23;1;7;20;5;2;32;24;27;27;28596
27;28596;25;3;22;6;29;19;18;11;9;28;31;10;4;12;17;30;13;21;14;16;26;8;15;23;1;7;20;5;2;32;24;27
25;3;22;6;29;19;18;11;9;28;31;10;24;12;17;30;13;21;14;16;26;8;15;23;1;7;20;5;2;32;4;27;27;28536
27;28536;25;3;22;6;29;19;18;11;9;28;31;10;24;12;17;30;13;21;14;16;26;8;15;23;1;7;20;5;2;32;4;27
25;3;22;6;29;19;18;11;9;28;31;30;24;12;17;10;13;21;14;16;26;8;15;23;1;7;20;5;2;32;4;27;27;28388
27;28388;25;3;22;6;29;19;18;11;9;28;31;30;24;12;17;10;13;21;14;16;26;8;15;23;1;7;20;5;2;32;4;27
14;3;22;6;29;19;18;11;9;28;31;30;24;12;17;10;13;21;25;16;26;8;15;23;1;7;20;5;2;32;4;27;27;27912
27;27912;14;3;22;6;29;19;18;11;9;28;31;30;24;12;17;10;13;21;25;16;26;8;15;23;1;7;20;5;2;32;4;27
14;3;22;6;29;19;18;11;9;28;10;30;24;12;17;31;13;21;25;16;26;8;15;23;1;7;20;5;2;32;4;27;27;28388
27;28388;14;3;22;6;29;19;18;11;9;28;10;30;24;12;17;31;13;21;25;16;26;8;15;23;1;7;20;5;2;32;4;27
14;3;22;6;29;19;4;11;9;28;10;30;24;12;17;31;13;21;25;16;26;8;15;23;1;7;20;5;2;32;18;27;27;28374
27;28374;14;3;22;6;29;19;4;11;9;28;10;30;24;12;17;31;13;21;25;16;26;8;15;23;1;7;20;5;2;32;18;27
14;3;22;6;29;21;4;11;9;28;10;30;24;12;17;31;13;19;25;16;26;8;15;23;1;7;20;5;2;32;18;27;27;27854
27;27854;14;3;22;6;29;21;4;11;9;28;10;30;24;12;17;31;13;19;25;16;26;8;15;23;1;7;20;5;2;32;18;27
4;3;22;6;29;21;14;11;9;28;10;30;24;12;17;31;13;19;25;16;26;8;15;23;1;7;20;5;2;32;18;27;27;28154
27;28154;4;3;22;6;29;21;14;11;9;28;10;30;24;12;17;31;13;19;25;16;26;8;15;23;1;7;20;5;2;32;18;27
4;3;22;6;29;21;14;11;9;28;10;30;24;12;17;31;13;19;25;23;26;8;15;16;1;7;20;5;2;32;18;27;27;28086
27;28086;4;3;22;6;29;21;14;11;9;28;10;30;24;12;17;31;13;19;25;23;26;8;15;16;1;7;20;5;2;32;18;27
4;3;22;6;29;21;14;1;9;28;10;30;24;12;17;31;13;19;25;23;26;8;15;16;11;7;20;5;2;32;18;27;27;28446
27;28446;4;3;22;6;29;21;14;1;9;28;10;30;24;12;17;31;13;19;25;23;26;8;15;16;11;7;20;5;2;32;18;27
4;3;22;19;29;21;14;1;9;28;10;30;24;12;17;31;13;6;25;23;26;8;15;16;11;7;20;5;2;32;18;27;27;28822
27;28822;4;3;22;19;29;21;14;1;9;28;10;30;24;12;17;31;13;6;25;23;26;8;15;16;11;7;20;5;2;32;18;27
4;3;22;19;29;21;11;1;9;28;10;30;24;12;17;31;13;6;25;23;26;8;15;16;14;7;20;5;2;32;18;27;27;28422
27;28422;4;3;22;19;29;21;11;1;9;28;10;30;24;12;17;31;13;6;25;23;26;8;15;16;14;7;20;5;2;32;18;27
4;3;22;19;29;21;11;1;9;26;10;30;24;12;17;31;13;6;25;23;28;8;15;16;14;7;20;5;2;32;18;27;27;28542
27;28542;4;3;22;19;29;21;11;1;9;26;10;30;24;12;17;31;13;6;25;23;28;8;15;16;14;7;20;5;2;32;18;27
10;3;22;19;29;21;11;1;9;26;4;30;24;12;17;31;13;6;25;23;28;8;15;16;14;7;20;5;2;32;18;27;27;28222
27;28222;10;3;22;19;29;21;11;1;9;26;4;30;24;12;17;31;13;6;25;23;28;8;15;16;14;7;20;5;2;32;18;27
10;3;22;19;29;21;11;1;9;26;4;30;24;12;17;31;13;6;25;7;28;8;15;16;14;23;20;5;2;32;18;27;27;28038
27;28038;10;3;22;19;29;21;11;1;9;26;4;30;24;12;17;31;13;6;25;7;28;8;15;16;14;23;20;5;2;32;18;27
10;31;22;19;29;21;11;1;9;26;4;30;24;12;17;3;13;6;25;7;28;8;15;16;14;23;20;5;2;32;18;27;27;27864
27;27864;10;31;22;19;29;21;11;1;9;26;4;30;24;12;17;3;13;6;25;7;28;8;15;16;14;23;20;5;2;32;18;27
10;31;22;19;29;21;11;20;9;26;4;30;24;12;17;3;13;6;25;7;28;8;15;16;14;23;1;5;2;32;18;27;27;27968
27;27968;10;31;22;19;29;21;11;20;9;26;4;30;24;12;17;3;13;6;25;7;28;8;15;16;14;23;1;5;2;32;18;27
10;31;22;19;29;21;11;20;9;26;4;30;24;12;17;25;13;6;3;7;28;8;15;16;14;23;1;5;2;32;18;27;27;27388
28;27388;10;31;22;19;29;21;11;20;9;26;4;30;24;12;17;25;13;6;3;7;28;8;15;16;14;23;1;5;2;32;18;27
10;31;22;19;29;21;11;20;9;27;4;30;24;12;17;25;13;6;3;7;28;8;15;16;14;23;1;5;2;32;18;26;28;27368
28;27368;10;31;22;19;29;21;11;20;9;27;4;30;24;12;17;25;13;6;3;7;28;8;15;16;14;23;1;5;2;32;18;26
10;31;22;19;29;21;11;20;9;27;4;30;24;12;17;25;13;6;3;7;28;23;15;16;14;8;1;5;2;32;18;26;28;27370
28;27370;10;31;22;19;29;21;11;20;9;27;4;30;24;12;17;25;13;6;3;7;28;23;15;16;14;8;1;5;2;32;18;26
10;31;22;19;16;21;11;20;9;27;4;30;24;12;17;25;13;6;3;7;28;23;15;29;14;8;1;5;2;32;18;26;28;27472
28;27472;10;31;22;19;16;21;11;20;9;27;4;30;24;12;17;25;13;6;3;7;28;23;15;29;14;8;1;5;2;32;18;26
10;29;22;19;16;21;11;20;9;27;4;30;24;12;17;25;13;6;3;7;28;23;15;31;14;8;1;5;2;32;18;26;28;27872
28;27872;10;29;22;19;16;21;11;20;9;27;4;30;24;12;17;25;13;6;3;7;28;23;15;31;14;8;1;5;2;32;18;26
10;29;22;19;16;21;11;20;9;27;4;30;24;12;15;25;13;6;3;7;28;23;17;31;14;8;1;5;2;32;18;26;28;28032
28;28032;10;29;22;19;16;21;11;20;9;27;4;30;24;12;15;25;13;6;3;7;28;23;17;31;14;8;1;5;2;32;18;26
10;29;22;19;16;21;11;20;9;27;13;30;24;12;15;25;4;6;3;7;28;23;17;31;14;8;1;5;2;32;18;26;28;28032
28;28032;10;29;22;19;16;21;11;20;9;27;13;30;24;12;15;25;4;6;3;7;28;23;17;31;14;8;1;5;2;32;18;26
10;29;22;19;16;21;11;20;9;27;13;30;24;12;31;25;4;6;3;7;28;23;17;15;14;8;1;5;2;32;18;26;28;27618
28;27618;10;29;22;19;16;21;11;20;9;27;13;30;24;12;31;25;4;6;3;7;28;23;17;15;14;8;1;5;2;32;18;26
10;29;22;19;16;21;11;20;9;27;13;30;24;12;31;25;4;6;3;7;28;23;17;15;26;8;1;5;2;32;18;14;28;27906
28;27906;10;29;22;19;16;21;11;20;9;27;13;30;24;12;31;25;4;6;3;7;28;23;17;15;26;8;1;5;2;32;18;14
10;29;22;19;16;26;11;20;9;27;13;30;24;12;31;25;4;6;3;7;28;23;17;15;21;8;1;5;2;32;18;14;28;27626
28;27626;10;29;22;19;16;26;11;20;9;27;13;30;24;12;31;25;4;6;3;7;28;23;17;15;21;8;1;5;2;32;18;14
27;29;22;19;16;26;11;20;9;10;13;30;24;12;31;25;4;6;3;7;28;23;17;15;21;8;1;5;2;32;18;14;28;27336
28;27336;27;29;22;19;16;26;11;20;9;10;13;30;24;12;31;25;4;6;3;7;28;23;17;15;21;8;1;5;2;32;18;14
27;29;22;19;16;26;11;20;9;10;13;30;24;12;31;25;4;6;17;7;28;23;3;15;21;8;1;5;2;32;18;14;28;27418
28;27418;27;29;22;19;16;26;11;20;9;10;13;30;24;12;31;25;4;6;17;7;28;23;3;15;21;8;1;5;2;32;18;14
23;29;22;19;16;26;11;20;9;10;13;30;24;12;31;25;4;6;17;7;28;27;3;15;21;8;1;5;2;32;18;14;28;27358
28;27358;23;29;22;19;16;26;11;20;9;10;13;30;24;12;31;25;4;6;17;7;28;27;3;15;21;8;1;5;2;32;18;14
23;29;22;19;16;26;11;3;9;10;13;30;24;12;31;25;4;6;17;7;28;27;20;15;21;8;1;5;2;32;18;14;28;27068
28;27068;23;29;22;19;16;26;11;3;9;10;13;30;24;12;31;25;4;6;17;7;28;27;20;15;21;8;1;5;2;32;18;14
23;29;22;19;16;26;11;3;9;10;13;30;24;12;7;25;4;6;17;31;28;27;20;15;21;8;1;5;2;32;18;14;28;27378
28;27378;23;29;22;19;16;26;11;3;9;10;13;30;24;12;7;25;4;6;17;31;28;27;20;15;21;8;1;5;2;32;18;14
23;29;22;19;16;26;11;3;9;10;13;30;24;12;6;25;4;7;17;31;28;27;20;15;21;8;1;5;2;32;18;14;28;27378
28;27378;23;29;22;19;16;26;11;3;9;10;13;30;24;12;6;25;4;7;17;31;28;27;20;15;21;8;1;5;2;32;18;14
23;29;22;19;16;26;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;17;20;15;21;8;1;5;2;32;18;14;28;28218
28;28218;23;29;22;19;16;26;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;17;20;15;21;8;1;5;2;32;18;14
23;29;22;19;16;17;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;26;20;15;21;8;1;5;2;32;18;14;28;28258
28;28258;23;29;22;19;16;17;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;26;20;15;21;8;1;5;2;32;18;14
23;29;22;19;14;17;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;26;20;15;21;8;1;5;2;32;18;16;28;27898
28;27898;23;29;22;19;14;17;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;26;20;15;21;8;1;5;2;32;18;16
23;22;29;19;14;17;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;26;20;15;21;8;1;5;2;32;18;16;28;27738
28;27738;23;22;29;19;14;17;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;26;20;15;21;8;1;5;2;32;18;16
16;22;29;19;14;17;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;26;20;15;21;8;1;5;2;32;18;23;28;28298
29;28298;16;22;29;19;14;17;11;3;9;10;13;30;24;12;6;25;4;7;27;31;28;26;20;15;21;8;1;5;2;32;18;23
16;22;29;19;14;17;11;3;9;10;13;30;24;12;6;25;4;7;27;32;28;26;20;15;21;8;1;5;2;31;18;23;29;28698
29;28698;16;22;29;19;14;17;11;3;9;10;13;30;24;12;6;25;4;7;27;32;28;26;20;15;21;8;1;5;2;31;18;23
16;22;29;19;14;17;11;3;9;10;13;30;24;27;6;25;4;7;12;32;28;26;20;15;21;8;1;5;2;31;18;23;29;28778
29;28778;16;22;29;19;14;17;11;3;9;10;13;30;24;27;6;25;4;7;12;32;28;26;20;15;21;8;1;5;2;31;18;23
16;22;29;11;14;17;19;3;9;10;13;30;24;27;6;25;4;7;12;32;28;26;20;15;21;8;1;5;2;31;18;23;29;29190
29;29190;16;22;29;11;14;17;19;3;9;10;13;30;24;27;6;25;4;7;12;32;28;26;20;15;21;8;1;5;2;31;18;23
16;22;29;11;14;17;19;3;9;30;13;10;24;27;6;25;4;7;12;32;28;26;20;15;21;8;1;5;2;31;18;23;29;29256
29;29256;16;22;29;11;14;17;19;3;9;30;13;10;24;27;6;25;4;7;12;32;28;26;20;15;21;8;1;5;2;31;18;23
16;22;29;11;14;17;19;30;9;3;13;10;24;27;6;25;4;7;12;32;28;26;20;15;21;8;1;5;2;31;18;23;29;28798
29;28798;16;22;29;11;14;17;19;30;9;3;13;10;24;27;6;25;4;7;12;32;28;26;20;15;21;8;1;5;2;31;18;23
16;22;29;11;14;17;19;30;9;3;13;10;24;27;6;8;4;7;12;32;28;26;20;15;21;25;1;5;2;31;18;23;29;28494
29;28494;16;22;29;11;14;17;19;30;9;3;13;10;24;27;6;8;4;7;12;32;28;26;20;15;21;25;1;5;2;31;18;23
16;20;29;11;14;17;19;30;9;3;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;1;5;2;31;18;23;29;28894
29;28894;16;20;29;11;14;17;19;30;9;3;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;1;5;2;31;18;23
16;20;29;11;14;3;19;30;9;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;1;5;2;31;18;23;29;28258
29;28258;16;20;29;11;14;3;19;30;9;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;1;5;2;31;18;23
16;1;29;11;14;3;19;30;9;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;20;5;2;31;18;23;29;28312
29;28312;16;1;29;11;14;3;19;30;9;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;20;5;2;31;18;23
18;1;29;11;14;3;19;30;9;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;20;5;2;31;16;23;29;28520
29;28520;18;1;29;11;14;3;19;30;9;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;20;5;2;31;16;23
18;1;29;11;14;3;19;30;31;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;20;5;2;9;16;23;29;27790
29;27790;18;1;29;11;14;3;19;30;31;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;20;5;2;9;16;23
18;1;29;20;14;3;19;30;31;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;11;5;2;9;16;23;29;28244
29;28244;18;1;29;20;14;3;19;30;31;17;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;11;5;2;9;16;23
17;1;29;20;14;3;19;30;31;18;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;11;5;2;9;16;23;29;28584
29;28584;17;1;29;20;14;3;19;30;31;18;13;10;24;27;6;8;4;7;12;32;28;26;22;15;21;25;11;5;2;9;16;23
17;1;29;20;14;3;19;30;31;18;13;10;24;27;6;15;4;7;12;32;28;26;22;8;21;25;11;5;2;9;16;23;29;28424
29;28424;17;1;29;20;14;3;19;30;31;18;13;10;24;27;6;15;4;7;12;32;28;26;22;8;21;25;11;5;2;9;16;23
17;1;29;22;14;3;19;30;31;18;13;10;24;27;6;15;4;7;12;32;28;26;20;8;21;25;11;5;2;9;16;23;29;27984
29;27984;17;1;29;22;14;3;19;30;31;18;13;10;24;27;6;15;4;7;12;32;28;26;20;8;21;25;11;5;2;9;16;23
17;1;8;22;14;3;19;30;31;18;13;10;24;27;6;15;4;7;12;32;28;26;20;29;21;25;11;5;2;9;16;23;29;27826
29;27826;17;1;8;22;14;3;19;30;31;18;13;10;24;27;6;15;4;7;12;32;28;26;20;29;21;25;11;5;2;9;16;23
17;1;8;22;14;3;19;30;31;18;13;10;4;27;6;15;24;7;12;32;28;26;20;29;21;25;11;5;2;9;16;23;29;28366
29;28366;17;1;8;22;14;3;19;30;31;18;13;10;4;27;6;15;24;7;12;32;28;26;20;29;21;25;11;5;2;9;16;23
17;1;8;22;14;3;19;30;31;18;13;27;4;10;6;15;24;7;12;32;28;26;20;29;21;25;11;5;2;9;16;23;29;28354
29;28354;17;1;8;22;14;3;19;30;31;18;13;27;4;10;6;15;24;7;12;32;28;26;20;29;21;25;11;5;2;9;16;23
17;1;29;22;14;3;19;30;31;18;13;27;4;10;6;15;24;7;12;32;28;26;20;8;21;25;11;5;2;9;16;23;29;28132
29;28132;17;1;29;22;14;3;19;30;31;18;13;27;4;10;6;15;24;7;12;32;28;26;20;8;21;25;11;5;2;9;16;23
29;1;17;22;14;3;19;30;31;18;13;27;4;10;6;15;24;7;12;32;28;26;20;8;21;25;11;5;2;9;16;23;29;27792
30;27792;29;1;17;22;14;3;19;30;31;18;13;27;4;10;6;15;24;7;12;32;28;26;20;8;21;25;11;5;2;9;16;23
29;1;17;22;14;12;19;30;31;18;13;27;4;10;6;15;24;7;3;32;28;26;20;8;21;25;11;5;2;9;16;23;30;27492
30;27492;29;1;17;22;14;12;19;30;31;18;13;27;4;10;6;15;24;7;3;32;28;26;20;8;21;25;11;5;2;9;16;23
29;1;17;22;14;12;19;30;26;18;13;27;4;10;6;15;24;7;3;32;28;31;20;8;21;25;11;5;2;9;16;23;30;28012
30;28012;29;1;17;22;14;12;19;30;26;18;13;27;4;10;6;15;24;7;3;32;28;31;20;8;21;25;11;5;2;9;16;23
29;1;17;22;14;12;19;30;26;18;13;27;4;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;9;31;23;30;28398
30;28398;29;1;17;22;14;12;19;30;26;18;13;27;4;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;9;31;23
29;1;17;4;14;12;19;30;26;18;13;27;22;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;9;31;23;30;28212
30;28212;29;1;17;4;14;12;19;30;26;18;13;27;22;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;9;31;23
29;1;17;4;14;12;22;30;26;18;13;27;19;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;9;31;23;30;28292
30;28292;29;1;17;4;14;12;22;30;26;18;13;27;19;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;9;31;23
29;1;17;4;14;12;22;30;26;18;13;27;19;10;6;15;24;11;3;32;28;16;20;8;21;25;7;5;2;9;31;23;30;28152
30;28152;29;1;17;4;14;12;22;30;26;18;13;27;19;10;6;15;24;11;3;32;28;16;20;8;21;25;7;5;2;9;31;23
27;1;17;4;14;12;22;30;26;18;13;29;19;10;6;15;24;11;3;32;28;16;20;8;21;25;7;5;2;9;31;23;30;28032
30;28032;27;1;17;4;14;12;22;30;26;18;13;29;19;10;6;15;24;11;3;32;28;16;20;8;21;25;7;5;2;9;31;23
27;1;17;4;14;9;22;30;26;18;13;29;19;10;6;15;24;11;3;32;28;16;20;8;21;25;7;5;2;12;31;23;30;28292
30;28292;27;1;17;4;14;9;22;30;26;18;13;29;19;10;6;15;24;11;3;32;28;16;20;8;21;25;7;5;2;12;31;23
27;1;17;4;14;9;22;30;26;18;13;29;19;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;12;31;23;30;28432
30;28432;27;1;17;4;14;9;22;30;26;18;13;29;19;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;12;31;23
27;1;17;4;14;9;22;19;26;18;13;29;30;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;12;31;23;30;27832
30;27832;27;1;17;4;14;9;22;19;26;18;13;29;30;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;12;31;23
27;1;17;4;14;9;22;19;26;18;13;29;31;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;12;30;23;30;28072
30;28072;27;1;17;4;14;9;22;19;26;18;13;29;31;10;6;15;24;7;3;32;28;16;20;8;21;25;11;5;2;12;30;23
