"X1";"X278";"X48";"X43";"X2";"X45";"X41";"X46";"X17";"X61";"X10";"X20";"X58";"X38";"X11";"X31";"X37";"X15";"X1.1";"X51";"X32";"X49";"X24";"X23";"X39";"X22";"X28";"X13";"X35";"X50";"X9";"X26";"X40";"X25";"X21";"X30";"X14";"X27";"X57";"X54";"X19";"X62";"X18";"X8";"X7";"X60";"X3";"X34";"X33";"X52";"X16";"X44";"X64";"X4";"X36";"X47";"X59";"X42";"X6";"X29";"X56";"X12";"X53";"X5";"X63";"X55"
34;49;40;33;1;29;10;37;8;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;35;60;11;57;26;47;52;64;38;12;23;21;54;16;63;43;61;3;50;20;41;36;39;22;24;15;6;58;28;46;45;27;32;53;48;5;19;25;44;13;14;274
14;274;34;49;40;33;1;29;10;37;8;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;35;60;11;57;26;47;52;64;38;12;23;21;54;16;63;43;61;3;50;20;41;36;39;22;24;15;6;58;28;46;45;27;32;53;48;5;19;25;44;13
34;49;40;33;1;29;10;37;43;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;35;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;61;3;50;20;41;36;39;22;24;15;6;58;28;46;45;27;32;53;48;5;19;25;44;13;14;274
14;274;34;49;40;33;1;29;10;37;43;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;35;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;61;3;50;20;41;36;39;22;24;15;6;58;28;46;45;27;32;53;48;5;19;25;44;13
34;49;40;33;1;29;10;37;43;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;35;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;45;3;50;20;41;36;39;22;24;15;6;58;28;46;61;27;32;53;48;5;19;25;44;13;14;274
14;274;34;49;40;33;1;29;10;37;43;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;35;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;45;3;50;20;41;36;39;22;24;15;6;58;28;46;61;27;32;53;48;5;19;25;44;13
34;49;40;33;1;29;10;37;43;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;27;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;45;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;44;13;14;274
14;274;34;49;40;33;1;29;10;37;43;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;27;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;45;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;44;13
34;49;40;33;1;29;10;37;43;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;27;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;44;45;14;274
14;274;34;49;40;33;1;29;10;37;43;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;27;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;44;45
34;49;40;33;1;29;10;37;27;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;43;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;44;45;14;274
14;274;34;49;40;33;1;29;10;37;27;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;43;60;11;57;26;47;52;64;38;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;44;45
34;49;40;33;1;29;10;37;27;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;43;60;11;64;26;47;52;57;38;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;44;45;14;272
14;272;34;49;40;33;1;29;10;37;27;51;55;62;42;7;2;14;30;17;31;9;18;4;56;59;43;60;11;64;26;47;52;57;38;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;44;45
34;49;40;33;1;29;10;37;27;51;55;62;42;7;2;14;30;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;38;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;17;45;14;272
14;272;34;49;40;33;1;29;10;37;27;51;55;62;42;7;2;14;30;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;38;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;19;25;17;45
34;49;40;33;1;29;10;37;27;51;55;62;42;7;2;14;30;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;38;25;17;45;14;266
14;266;34;49;40;33;1;29;10;37;27;51;55;62;42;7;2;14;30;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;38;25;17;45
34;49;40;33;1;29;10;37;27;51;30;62;42;7;2;14;55;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;38;25;17;45;14;266
14;266;34;49;40;33;1;29;10;37;27;51;30;62;42;7;2;14;55;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;36;39;22;24;15;6;58;28;46;61;35;32;53;48;5;38;25;17;45
34;49;40;36;1;29;10;37;27;51;30;62;42;7;2;14;55;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;33;39;22;24;15;6;58;28;46;61;35;32;53;48;5;38;25;17;45;14;266
14;266;34;49;40;36;1;29;10;37;27;51;30;62;42;7;2;14;55;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;33;39;22;24;15;6;58;28;46;61;35;32;53;48;5;38;25;17;45
34;49;40;36;1;29;10;37;27;51;30;62;42;7;2;14;55;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;33;39;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;17;45;14;266
14;266;34;49;40;36;1;29;10;37;27;51;30;62;42;7;2;14;55;44;31;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;33;39;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;17;45
34;49;40;36;1;29;10;37;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;33;39;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;17;31;14;266
14;266;34;49;40;36;1;29;10;37;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;33;39;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;17;31
34;49;40;39;1;29;10;37;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;33;36;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;17;31;14;266
14;266;34;49;40;39;1;29;10;37;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;50;20;41;33;36;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;17;31
34;49;40;39;1;29;10;37;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;17;20;41;33;36;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;50;31;14;266
14;266;34;49;40;39;1;29;10;37;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;47;52;57;19;12;23;21;54;16;63;8;13;3;17;20;41;33;36;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;50;31
34;49;40;39;1;29;10;37;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;20;52;57;19;12;23;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;50;31;14;258
14;258;34;49;40;39;1;29;10;37;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;20;52;57;19;12;23;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;50;31
34;49;40;39;1;29;10;50;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;20;52;57;19;12;23;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;37;31;14;274
15;274;34;49;40;39;1;29;10;50;27;51;30;62;42;7;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;20;52;57;19;12;23;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;61;28;46;58;35;32;53;48;5;38;25;37;31
34;49;40;39;1;29;10;50;27;51;30;62;42;61;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;20;52;57;19;12;23;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31;15;270
15;270;34;49;40;39;1;29;10;50;27;51;30;62;42;61;2;14;55;44;45;9;18;4;56;59;43;60;11;64;26;20;52;57;19;12;23;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31
9;49;40;39;1;29;10;50;27;51;30;62;42;61;2;14;55;44;45;34;18;4;56;59;43;60;11;64;26;20;52;57;19;12;23;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31;15;272
15;272;9;49;40;39;1;29;10;50;27;51;30;62;42;61;2;14;55;44;45;34;18;4;56;59;43;60;11;64;26;20;52;57;19;12;23;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31
9;49;40;39;1;29;10;50;27;51;30;62;42;61;2;14;55;44;45;34;18;4;56;23;43;60;11;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31;15;274
15;274;9;49;40;39;1;29;10;50;27;51;30;62;42;61;2;14;55;44;45;34;18;4;56;23;43;60;11;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31
9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;14;55;44;45;34;18;4;56;23;43;60;11;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31;15;278
15;278;9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;14;55;44;45;34;18;4;56;23;43;60;11;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31
9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;44;45;34;18;4;14;23;43;60;11;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31;15;278
15;278;9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;44;45;34;18;4;14;23;43;60;11;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;6;7;28;46;58;35;32;53;48;5;38;25;37;31
9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;44;6;34;18;4;14;23;43;60;11;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;38;25;37;31;15;286
15;286;9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;44;6;34;18;4;14;23;43;60;11;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;38;25;37;31
9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;44;6;34;18;4;11;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;38;25;37;31;15;290
15;290;9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;44;6;34;18;4;11;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;38;25;37;31
9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;38;6;34;18;4;11;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;31;15;290
15;290;9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;38;6;34;18;4;11;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;3;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;31
9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;38;6;34;3;4;11;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;31;15;290
15;290;9;49;40;62;1;29;10;50;27;51;30;39;42;61;2;56;55;38;6;34;3;4;11;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;31
9;49;40;11;1;29;10;50;27;51;30;39;42;61;2;56;55;38;6;34;3;4;62;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;31;15;290
15;290;9;49;40;11;1;29;10;50;27;51;30;39;42;61;2;56;55;38;6;34;3;4;62;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;31
9;49;40;11;1;29;10;50;27;30;51;39;42;61;2;56;55;38;6;34;3;4;62;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;31;15;294
15;294;9;49;40;11;1;29;10;50;27;30;51;39;42;61;2;56;55;38;6;34;3;4;62;23;43;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;31
9;49;40;11;1;29;10;50;27;30;51;39;42;61;2;56;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;43;15;294
15;294;9;49;40;11;1;29;10;50;27;30;51;39;42;61;2;56;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;17;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;44;25;37;43
9;49;40;11;1;29;10;50;27;30;51;39;42;61;2;56;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;17;25;37;43;15;294
15;294;9;49;40;11;1;29;10;50;27;30;51;39;42;61;2;56;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;57;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;17;25;37;43
9;49;40;11;1;29;10;50;27;30;51;39;42;57;2;56;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;61;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;17;25;37;43;15;292
15;292;9;49;40;11;1;29;10;50;27;30;51;39;42;57;2;56;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;61;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;17;25;37;43
9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;29;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;61;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;17;25;37;43;15;284
15;284;9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;29;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;61;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;17;25;37;43
9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;17;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;61;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;29;25;37;43;15;284
15;284;9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;17;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;61;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;7;28;46;58;35;32;53;48;5;29;25;37;43
9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;17;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;7;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;61;28;46;58;35;32;53;48;5;29;25;37;43;15;288
15;288;9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;17;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;7;19;12;59;21;54;16;63;8;13;18;44;47;41;33;36;22;24;15;45;61;28;46;58;35;32;53;48;5;29;25;37;43
9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;7;19;12;59;21;54;16;63;8;13;18;44;47;41;33;17;22;24;15;45;61;28;46;58;35;32;53;48;5;29;25;37;43;15;288
15;288;9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;7;19;12;59;21;54;16;63;8;13;18;44;47;41;33;17;22;24;15;45;61;28;46;58;35;32;53;48;5;29;25;37;43
9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;29;19;12;59;21;54;16;63;8;13;18;44;47;41;33;17;22;24;15;45;61;28;46;58;35;32;53;48;5;7;25;37;43;15;286
15;286;9;49;40;11;1;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;29;19;12;59;21;54;16;63;8;13;18;44;47;41;33;17;22;24;15;45;61;28;46;58;35;32;53;48;5;7;25;37;43
9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;29;19;12;59;21;54;16;63;8;13;18;44;47;41;33;17;22;24;15;45;61;28;46;58;35;32;1;48;5;7;25;37;43;15;286
16;286;9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;29;19;12;59;21;54;16;63;8;13;18;44;47;41;33;17;22;24;15;45;61;28;46;58;35;32;1;48;5;7;25;37;43
9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;29;19;12;59;21;54;16;63;8;13;18;44;47;46;33;17;22;24;15;45;61;28;41;58;35;32;1;48;5;7;25;37;43;16;286
16;286;9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;20;52;29;19;12;59;21;54;16;63;8;13;18;44;47;46;33;17;22;24;15;45;61;28;41;58;35;32;1;48;5;7;25;37;43
9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;24;52;29;19;12;59;21;54;16;63;8;13;18;44;47;46;33;17;22;20;15;45;61;28;41;58;35;32;1;48;5;7;25;37;43;16;282
16;282;9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;55;38;6;34;3;4;62;23;31;60;14;64;26;24;52;29;19;12;59;21;54;16;63;8;13;18;44;47;46;33;17;22;20;15;45;61;28;41;58;35;32;1;48;5;7;25;37;43
9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;25;38;6;34;3;4;62;23;31;60;14;64;26;24;52;29;19;12;59;21;54;16;63;8;13;18;44;47;46;33;17;22;20;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43;16;290
16;290;9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;25;38;6;34;3;4;62;23;31;60;14;64;26;24;52;29;19;12;59;21;54;16;63;8;13;18;44;47;46;33;17;22;20;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;25;38;6;34;3;4;62;23;31;60;14;64;26;24;52;29;19;12;59;21;44;16;63;8;13;18;54;47;46;33;17;22;20;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43;16;302
16;302;9;49;40;11;53;56;10;50;27;30;51;39;42;57;2;36;25;38;6;34;3;4;62;23;31;60;14;64;26;24;52;29;19;12;59;21;44;16;63;8;13;18;54;47;46;33;17;22;20;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;10;4;27;30;51;39;42;57;2;36;25;38;6;34;3;50;62;23;31;60;14;64;26;24;52;29;19;12;59;21;44;16;63;8;13;18;54;47;46;33;17;22;20;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43;16;304
16;304;9;49;40;11;53;56;10;4;27;30;51;39;42;57;2;36;25;38;6;34;3;50;62;23;31;60;14;64;26;24;52;29;19;12;59;21;44;16;63;8;13;18;54;47;46;33;17;22;20;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;10;4;27;30;51;39;42;57;2;36;25;38;6;34;3;50;62;23;31;60;14;64;26;24;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43;16;302
16;302;9;49;40;11;53;56;10;4;27;30;51;39;42;57;2;36;25;38;6;34;3;50;62;23;31;60;14;64;26;24;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;10;4;27;30;51;39;42;57;2;36;60;38;6;34;3;50;62;23;31;25;14;64;26;24;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43;16;294
16;294;9;49;40;11;53;56;10;4;27;30;51;39;42;57;2;36;60;38;6;34;3;50;62;23;31;25;14;64;26;24;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;61;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;10;4;27;30;51;39;61;57;2;36;60;38;6;34;3;50;62;23;31;25;14;64;26;24;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43;16;294
16;294;9;49;40;11;53;56;10;4;27;30;51;39;61;57;2;36;60;38;6;34;3;50;62;23;31;25;14;64;26;24;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;10;4;27;30;51;39;61;57;38;36;60;2;6;34;3;50;62;23;31;25;14;64;26;24;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43;16;290
16;290;9;49;40;11;53;56;10;4;27;30;51;39;61;57;38;36;60;2;6;34;3;50;62;23;31;25;14;64;26;24;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;36;60;2;6;34;3;50;62;23;31;25;14;64;26;10;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43;16;298
16;298;9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;36;60;2;6;34;3;50;62;23;31;25;14;64;26;10;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;36;60;3;6;34;2;50;62;23;31;25;14;64;26;10;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43;16;298
16;298;9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;36;60;3;6;34;2;50;62;23;31;25;14;64;26;10;52;29;19;12;20;21;44;16;63;8;13;18;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;36;60;3;6;34;2;50;62;23;31;25;14;64;26;10;18;29;19;12;20;21;44;16;63;8;13;52;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43;16;298
16;298;9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;36;60;3;6;34;2;50;62;23;31;25;14;64;26;10;18;29;19;12;20;21;44;16;63;8;13;52;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;55;37;43
9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;55;60;3;6;34;2;50;62;23;31;25;14;64;26;10;18;29;19;12;20;21;44;16;63;8;13;52;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;36;37;43;16;298
16;298;9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;55;60;3;6;34;2;50;62;23;31;25;14;64;26;10;18;29;19;12;20;21;44;16;63;8;13;52;54;47;46;33;17;22;59;15;45;42;28;41;58;35;32;1;48;5;7;36;37;43
9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;55;60;41;6;34;2;50;62;23;31;25;14;64;26;10;18;29;19;12;20;21;44;16;63;8;13;52;54;47;46;33;17;22;59;15;45;42;28;3;58;35;32;1;48;5;7;36;37;43;16;298
16;298;9;49;40;11;53;56;24;4;27;30;51;39;61;57;38;55;60;41;6;34;2;50;62;23;31;25;14;64;26;10;18;29;19;12;20;21;44;16;63;8;13;52;54;47;46;33;17;22;59;15;45;42;28;3;58;35;32;1;48;5;7;36;37;43
9;49;40;11;6;56;24;4;27;30;51;39;61;57;38;55;60;41;53;34;2;50;62;23;31;25;14;64;26;10;18;29;19;12;20;21;44;16;63;8;13;52;54;47;46;33;17;22;59;15;45;42;28;3;58;35;32;1;48;5;7;36;37;43;16;290
16;290;9;49;40;11;6;56;24;4;27;30;51;39;61;57;38;55;60;41;53;34;2;50;62;23;31;25;14;64;26;10;18;29;19;12;20;21;44;16;63;8;13;52;54;47;46;33;17;22;59;15;45;42;28;3;58;35;32;1;48;5;7;36;37;43
