"X1";"X304";"X47";"X9";"X51";"X42";"X54";"X35";"X28";"X5";"X43";"X16";"X60";"X24";"X55";"X63";"X12";"X62";"X46";"X37";"X13";"X1.1";"X20";"X38";"X7";"X44";"X34";"X53";"X4";"X11";"X61";"X52";"X32";"X41";"X50";"X58";"X8";"X30";"X33";"X48";"X45";"X64";"X49";"X57";"X18";"X29";"X10";"X17";"X27";"X6";"X2";"X40";"X15";"X56";"X39";"X21";"X3";"X36";"X59";"X23";"X19";"X25";"X22";"X31";"X26";"X14"
14;282;41;6;53;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;18;39;63;23;48;43;50;10;27;9;56;46;61;44;34;2;1;5;36;21;52;17;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20
41;6;5;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;18;39;63;23;48;43;50;10;27;9;56;46;61;44;34;2;1;53;36;21;52;17;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20;14;286
15;286;41;6;5;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;18;39;63;23;48;43;50;10;27;9;56;46;61;44;34;2;1;53;36;21;52;17;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20
41;6;5;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;18;39;63;17;48;43;50;10;27;9;56;46;61;44;34;2;1;53;36;21;52;23;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20;15;286
15;286;41;6;5;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;18;39;63;17;48;43;50;10;27;9;56;46;61;44;34;2;1;53;36;21;52;23;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20
41;6;5;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;34;39;63;17;48;43;50;10;27;9;56;46;61;44;18;2;1;53;36;21;52;23;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20;15;282
15;282;41;6;5;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;34;39;63;17;48;43;50;10;27;9;56;46;61;44;18;2;1;53;36;21;52;23;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20
41;6;5;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;34;39;63;17;48;43;50;10;27;18;56;46;61;44;9;2;1;53;36;21;52;23;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20;15;278
15;278;41;6;5;47;16;64;35;30;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;34;39;63;17;48;43;50;10;27;18;56;46;61;44;9;2;1;53;36;21;52;23;12;28;25;24;4;45;8;15;32;60;14;3;62;7;20
41;6;5;47;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;34;39;63;17;48;43;50;10;27;18;56;46;61;44;9;2;1;53;36;21;52;23;12;28;25;24;4;45;8;15;32;30;14;3;62;7;20;15;274
15;274;41;6;5;47;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;34;39;63;17;48;43;50;10;27;18;56;46;61;44;9;2;1;53;36;21;52;23;12;28;25;24;4;45;8;15;32;30;14;3;62;7;20
41;6;5;47;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;34;39;63;17;48;4;50;10;27;18;56;46;61;44;9;2;1;53;36;21;52;23;12;28;25;24;43;45;8;15;32;30;14;3;62;7;20;15;272
15;272;41;6;5;47;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;34;39;63;17;48;4;50;10;27;18;56;46;61;44;9;2;1;53;36;21;52;23;12;28;25;24;43;45;8;15;32;30;14;3;62;7;20
41;6;5;47;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;15;39;63;17;48;4;50;10;27;18;56;46;61;44;9;2;1;53;36;21;52;23;12;28;25;24;43;45;8;34;32;30;14;3;62;7;20;15;264
15;264;41;6;5;47;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;15;39;63;17;48;4;50;10;27;18;56;46;61;44;9;2;1;53;36;21;52;23;12;28;25;24;43;45;8;34;32;30;14;3;62;7;20
41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;15;39;63;17;48;4;50;10;27;18;56;46;61;44;9;2;47;53;36;21;52;23;12;28;25;24;43;45;8;34;32;30;14;3;62;7;20;15;264
15;264;41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;15;39;63;17;48;4;50;10;27;18;56;46;61;44;9;2;47;53;36;21;52;23;12;28;25;24;43;45;8;34;32;30;14;3;62;7;20
41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;15;39;63;17;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;24;43;45;8;34;32;30;14;3;62;7;20;15;256
15;256;41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;37;40;57;33;54;13;58;15;39;63;17;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;24;43;45;8;34;32;30;14;3;62;7;20
41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;45;40;57;33;54;13;58;15;39;63;17;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;24;43;37;8;34;32;30;14;3;62;7;20;15;256
15;256;41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;45;40;57;33;54;13;58;15;39;63;17;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;24;43;37;8;34;32;30;14;3;62;7;20
41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;45;40;57;24;54;13;58;15;39;63;17;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;33;43;37;8;34;32;30;14;3;62;7;20;15;256
15;256;41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;45;40;57;24;54;13;58;15;39;63;17;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;33;43;37;8;34;32;30;14;3;62;7;20
41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;45;40;57;24;54;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;33;43;37;8;34;32;17;14;3;62;7;20;15;256
15;256;41;6;5;1;16;64;35;60;19;11;26;31;55;29;22;38;51;49;59;42;45;40;57;24;54;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;33;43;37;8;34;32;17;14;3;62;7;20
41;6;5;1;16;64;35;60;45;11;26;31;55;29;22;38;51;49;59;42;19;40;57;24;54;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;33;43;37;8;34;32;17;14;3;62;7;20;15;256
15;256;41;6;5;1;16;64;35;60;45;11;26;31;55;29;22;38;51;49;59;42;19;40;57;24;54;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;2;47;53;56;21;52;23;12;28;25;33;43;37;8;34;32;17;14;3;62;7;20
41;6;5;1;16;64;35;60;45;11;26;31;55;29;22;38;51;49;59;42;2;40;57;24;54;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;19;47;53;56;21;52;23;12;28;25;33;43;37;8;34;32;17;14;3;62;7;20;15;256
15;256;41;6;5;1;16;64;35;60;45;11;26;31;55;29;22;38;51;49;59;42;2;40;57;24;54;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;19;47;53;56;21;52;23;12;28;25;33;43;37;8;34;32;17;14;3;62;7;20
41;6;5;1;16;64;35;60;45;11;26;31;55;29;22;38;51;49;59;42;2;40;57;24;54;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20;15;256
15;256;41;6;5;1;16;64;35;60;45;11;26;31;55;29;22;38;51;49;59;42;2;40;57;24;54;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20
41;6;5;54;16;64;35;60;45;11;26;31;55;29;22;38;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20;15;264
15;264;41;6;5;54;16;64;35;60;45;11;26;31;55;29;22;38;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;18;36;46;61;44;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20
41;6;5;54;16;64;35;18;45;11;26;31;55;29;22;38;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;60;36;46;61;44;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20;15;264
15;264;41;6;5;54;16;64;35;18;45;11;26;31;55;29;22;38;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;60;36;46;61;44;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20
41;6;5;54;16;64;35;18;45;44;26;31;55;29;22;38;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;60;36;46;61;11;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20;15;248
15;248;41;6;5;54;16;64;35;18;45;44;26;31;55;29;22;38;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;60;36;46;61;11;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20
41;6;5;54;16;64;35;18;45;44;26;31;55;38;22;29;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;60;36;46;61;11;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20;15;240
15;240;41;6;5;54;16;64;35;18;45;44;26;31;55;38;22;29;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;60;36;46;61;11;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;7;20
41;6;5;54;16;64;35;18;45;44;26;31;55;38;22;29;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;60;7;46;61;11;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;36;20;15;240
15;240;41;6;5;54;16;64;35;18;45;44;26;31;55;38;22;29;51;49;59;42;2;40;57;24;1;13;58;15;39;63;30;48;4;50;10;27;60;7;46;61;11;9;19;47;12;56;21;52;23;53;28;25;33;43;37;8;34;32;17;14;3;62;36;20
41;6;5;54;16;64;35;18;45;44;26;31;55;38;22;29;51;49;59;42;2;40;23;24;1;13;58;15;39;63;30;48;4;50;10;27;60;7;46;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;32;17;14;3;62;36;20;15;240
16;240;41;6;5;54;16;64;35;18;45;44;26;31;55;38;22;29;51;49;59;42;2;40;23;24;1;13;58;15;39;63;30;48;4;50;10;27;60;7;46;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;32;17;14;3;62;36;20
41;6;5;54;16;64;35;18;45;44;26;31;55;38;22;29;51;49;59;42;2;40;23;24;1;13;58;15;39;63;30;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;32;17;14;3;62;36;20;16;234
16;234;41;6;5;54;16;64;35;18;45;44;26;31;55;38;22;29;51;49;59;42;2;40;23;24;1;13;58;15;39;63;30;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;32;17;14;3;62;36;20
41;6;5;54;16;64;35;18;45;44;26;31;55;38;30;29;51;49;59;42;2;40;23;24;1;13;58;15;39;63;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;32;17;14;3;62;36;20;16;232
16;232;41;6;5;54;16;64;35;18;45;44;26;31;55;38;30;29;51;49;59;42;2;40;23;24;1;13;58;15;39;63;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;32;17;14;3;62;36;20
41;6;5;54;16;64;35;18;45;44;26;31;55;38;30;29;51;49;59;42;2;40;23;24;1;13;58;15;39;3;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;32;17;14;63;62;36;20;16;228
16;228;41;6;5;54;16;64;35;18;45;44;26;31;55;38;30;29;51;49;59;42;2;40;23;24;1;13;58;15;39;3;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;32;17;14;63;62;36;20
41;6;5;54;32;64;35;18;45;44;26;31;55;38;30;29;51;49;59;42;2;40;23;24;1;13;58;15;39;3;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;17;14;63;62;36;20;16;228
16;228;41;6;5;54;32;64;35;18;45;44;26;31;55;38;30;29;51;49;59;42;2;40;23;24;1;13;58;15;39;3;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;17;14;63;62;36;20
41;6;5;54;32;64;35;18;45;44;26;31;55;42;30;29;51;49;59;38;2;40;23;24;1;13;58;15;39;3;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;17;14;63;62;36;20;16;224
16;224;41;6;5;54;32;64;35;18;45;44;26;31;55;42;30;29;51;49;59;38;2;40;23;24;1;13;58;15;39;3;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;17;14;63;62;36;20
41;6;2;54;32;64;35;18;45;44;26;31;55;42;30;29;51;49;59;38;5;40;23;24;1;13;58;15;39;3;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;17;14;63;62;36;20;16;224
16;224;41;6;2;54;32;64;35;18;45;44;26;31;55;42;30;29;51;49;59;38;5;40;23;24;1;13;58;15;39;3;22;48;4;46;10;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;17;14;63;62;36;20
41;6;2;54;32;64;35;18;45;44;26;31;55;42;30;29;51;49;59;38;5;40;23;24;10;13;58;15;39;3;22;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;17;14;63;62;36;20;16;224
16;224;41;6;2;54;32;64;35;18;45;44;26;31;55;42;30;29;51;49;59;38;5;40;23;24;10;13;58;15;39;3;22;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;17;14;63;62;36;20
41;6;2;54;32;64;35;18;45;44;26;31;55;42;30;29;51;49;59;38;5;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;22;14;63;62;36;20;16;224
16;224;41;6;2;54;32;64;35;18;45;44;26;31;55;42;30;29;51;49;59;38;5;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;21;52;57;53;28;25;33;43;37;8;34;16;22;14;63;62;36;20
41;6;2;54;32;64;35;18;45;44;26;31;55;42;21;29;51;49;59;38;5;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;8;34;16;22;14;63;62;36;20;16;244
16;244;41;6;2;54;32;64;35;18;45;44;26;31;55;42;21;29;51;49;59;38;5;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;8;34;16;22;14;63;62;36;20
41;6;2;54;32;5;35;18;45;44;26;31;55;42;21;29;51;49;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;8;34;16;22;14;63;62;36;20;16;272
16;272;41;6;2;54;32;5;35;18;45;44;26;31;55;42;21;29;51;49;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;8;34;16;22;14;63;62;36;20
41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;49;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;8;34;16;22;14;63;62;36;20;16;272
16;272;41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;49;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;7;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;8;34;16;22;14;63;62;36;20
41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;49;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;62;36;20;16;272
16;272;41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;49;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;62;36;20
41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;62;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;49;36;20;16;272
16;272;41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;62;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;49;36;20
41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;62;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49;16;272
16;272;41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;62;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;1;27;60;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49
41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;62;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49;16;282
16;282;41;6;2;54;31;5;35;18;45;44;26;32;55;42;21;29;51;62;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49
41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;29;51;62;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49;16;278
16;278;41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;29;51;62;59;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49
41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49;16;286
16;286;41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;58;15;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;52;57;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49
41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;58;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;52;15;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49;16;294
16;294;41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;58;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;52;15;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49
41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;58;15;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49;16;294
16;294;41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;58;15;53;28;25;33;43;37;7;34;16;22;14;63;20;36;49
41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;58;15;53;28;25;33;22;37;7;34;16;43;14;63;20;36;49;16;294
17;294;41;6;2;54;31;5;35;18;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;58;15;53;28;25;33;22;37;7;34;16;43;14;63;20;36;49
41;6;2;54;31;5;35;37;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;286
17;286;41;6;2;54;31;5;35;37;45;44;26;32;21;42;55;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;19;47;12;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;54;31;5;35;37;45;44;26;32;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;55;47;12;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;290
17;290;41;6;2;54;31;5;35;37;45;44;26;32;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;4;46;60;27;1;8;50;61;11;9;55;47;12;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;54;31;5;35;37;45;44;26;32;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;12;46;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;288
17;288;41;6;2;54;31;5;35;37;45;44;26;32;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;17;48;12;46;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;17;31;5;35;37;45;44;26;32;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;48;12;46;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;296
17;296;41;6;2;17;31;5;35;37;45;44;26;32;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;48;12;46;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;17;31;5;35;37;45;44;26;32;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;46;12;48;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;294
17;294;41;6;2;17;31;5;35;37;45;44;26;32;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;46;12;48;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;17;31;5;35;37;45;44;26;46;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;32;12;48;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;296
17;296;41;6;2;17;31;5;35;37;45;44;26;46;21;42;19;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;32;12;48;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;17;31;5;35;19;45;44;26;46;21;42;37;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;32;12;48;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;292
17;292;41;6;2;17;31;5;35;19;45;44;26;46;21;42;37;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;32;12;48;60;27;1;8;50;61;11;9;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;17;31;5;35;19;45;44;9;46;21;42;37;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;32;12;48;60;27;1;8;50;61;11;26;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;280
17;280;41;6;2;17;31;5;35;19;45;44;9;46;21;42;37;59;51;62;29;38;64;40;23;24;10;13;52;57;39;3;54;32;12;48;60;27;1;8;50;61;11;26;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;17;31;5;35;19;23;44;9;46;21;42;37;59;51;62;29;38;64;40;45;24;10;13;52;57;39;3;54;32;12;48;60;27;1;8;50;61;11;26;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49;17;280
17;280;41;6;2;17;31;5;35;19;23;44;9;46;21;42;37;59;51;62;29;38;64;40;45;24;10;13;52;57;39;3;54;32;12;48;60;27;1;8;50;61;11;26;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;36;49
41;6;2;17;31;5;35;19;23;44;9;46;21;42;37;59;51;62;29;38;64;40;45;24;10;13;36;57;39;3;54;32;12;48;60;27;1;8;50;61;11;26;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;52;49;17;284
17;284;41;6;2;17;31;5;35;19;23;44;9;46;21;42;37;59;51;62;29;38;64;40;45;24;10;13;36;57;39;3;54;32;12;48;60;27;1;8;50;61;11;26;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;52;49
41;6;2;17;31;5;35;19;23;44;9;46;21;42;37;59;51;62;29;38;64;24;45;40;10;13;36;57;39;3;54;32;12;48;60;27;1;8;50;61;11;26;55;47;4;56;30;58;15;53;28;25;33;22;18;7;34;16;43;14;63;20;52;49;17;288
