"X1";"X26024";"X11";"X6";"X32";"X26";"X25";"X20";"X2";"X13";"X4";"X21";"X27";"X31";"X9";"X5";"X29";"X3";"X7";"X14";"X15";"X24";"X18";"X8";"X1.1";"X23";"X10";"X30";"X28";"X12";"X19";"X17";"X22";"X16"
4;26;5;27;31;16;11;1;18;17;20;28;32;10;7;22;15;9;23;30;3;2;25;13;24;14;29;8;6;19;21;12;25;28012
25;28012;4;26;5;27;31;16;11;1;18;17;20;28;32;10;7;22;15;9;23;30;3;2;25;13;24;14;29;8;6;19;21;12
4;7;5;27;31;16;11;1;18;17;20;28;32;10;26;22;15;9;23;30;3;2;25;13;24;14;29;8;6;19;21;12;25;27960
25;27960;4;7;5;27;31;16;11;1;18;17;20;28;32;10;26;22;15;9;23;30;3;2;25;13;24;14;29;8;6;19;21;12
4;22;5;27;31;16;11;1;18;17;20;28;32;10;26;7;15;9;23;30;3;2;25;13;24;14;29;8;6;19;21;12;25;27866
25;27866;4;22;5;27;31;16;11;1;18;17;20;28;32;10;26;7;15;9;23;30;3;2;25;13;24;14;29;8;6;19;21;12
15;22;5;27;31;16;11;1;18;17;20;28;32;10;26;7;4;9;23;30;3;2;25;13;24;14;29;8;6;19;21;12;25;27986
25;27986;15;22;5;27;31;16;11;1;18;17;20;28;32;10;26;7;4;9;23;30;3;2;25;13;24;14;29;8;6;19;21;12
15;22;5;27;31;9;11;1;18;17;20;28;32;10;26;7;4;16;23;30;3;2;25;13;24;14;29;8;6;19;21;12;25;28026
25;28026;15;22;5;27;31;9;11;1;18;17;20;28;32;10;26;7;4;16;23;30;3;2;25;13;24;14;29;8;6;19;21;12
15;22;5;27;31;9;11;1;17;18;20;28;32;10;26;7;4;16;23;30;3;2;25;13;24;14;29;8;6;19;21;12;25;28266
25;28266;15;22;5;27;31;9;11;1;17;18;20;28;32;10;26;7;4;16;23;30;3;2;25;13;24;14;29;8;6;19;21;12
15;22;5;27;31;9;11;1;17;18;20;28;32;26;10;7;4;16;23;30;3;2;25;13;24;14;29;8;6;19;21;12;25;28220
25;28220;15;22;5;27;31;9;11;1;17;18;20;28;32;26;10;7;4;16;23;30;3;2;25;13;24;14;29;8;6;19;21;12
15;22;5;27;31;9;11;1;17;18;20;28;32;26;7;10;4;16;23;30;3;2;25;13;24;14;29;8;6;19;21;12;25;28380
25;28380;15;22;5;27;31;9;11;1;17;18;20;28;32;26;7;10;4;16;23;30;3;2;25;13;24;14;29;8;6;19;21;12
15;22;5;27;31;9;11;1;17;13;20;28;32;26;7;10;4;16;23;30;3;2;25;18;24;14;29;8;6;19;21;12;25;28190
25;28190;15;22;5;27;31;9;11;1;17;13;20;28;32;26;7;10;4;16;23;30;3;2;25;18;24;14;29;8;6;19;21;12
15;22;5;27;2;9;11;1;17;13;20;28;32;26;7;10;4;16;23;30;3;31;25;18;24;14;29;8;6;19;21;12;25;27662
26;27662;15;22;5;27;2;9;11;1;17;13;20;28;32;26;7;10;4;16;23;30;3;31;25;18;24;14;29;8;6;19;21;12
15;22;5;27;2;9;11;1;17;13;20;28;32;26;8;10;4;16;23;30;3;31;25;18;24;14;29;7;6;19;21;12;26;28002
26;28002;15;22;5;27;2;9;11;1;17;13;20;28;32;26;8;10;4;16;23;30;3;31;25;18;24;14;29;7;6;19;21;12
15;22;5;27;2;9;11;1;17;13;24;28;32;26;8;10;4;16;23;30;3;31;25;18;20;14;29;7;6;19;21;12;26;27642
26;27642;15;22;5;27;2;9;11;1;17;13;24;28;32;26;8;10;4;16;23;30;3;31;25;18;20;14;29;7;6;19;21;12
15;22;5;27;2;9;11;1;17;13;4;28;32;26;8;10;24;16;23;30;3;31;25;18;20;14;29;7;6;19;21;12;26;28050
26;28050;15;22;5;27;2;9;11;1;17;13;4;28;32;26;8;10;24;16;23;30;3;31;25;18;20;14;29;7;6;19;21;12
15;22;5;27;2;9;11;1;17;13;4;6;32;26;8;10;24;16;23;30;3;31;25;18;20;14;29;7;28;19;21;12;26;27884
26;27884;15;22;5;27;2;9;11;1;17;13;4;6;32;26;8;10;24;16;23;30;3;31;25;18;20;14;29;7;28;19;21;12
15;22;5;27;2;9;11;1;17;13;4;6;32;26;8;10;24;16;23;18;3;31;25;30;20;14;29;7;28;19;21;12;26;27804
26;27804;15;22;5;27;2;9;11;1;17;13;4;6;32;26;8;10;24;16;23;18;3;31;25;30;20;14;29;7;28;19;21;12
15;22;5;27;2;9;11;1;17;13;4;6;32;26;8;10;18;16;23;24;3;31;25;30;20;14;29;7;28;19;21;12;26;27724
26;27724;15;22;5;27;2;9;11;1;17;13;4;6;32;26;8;10;18;16;23;24;3;31;25;30;20;14;29;7;28;19;21;12
15;22;5;27;2;9;7;1;17;13;4;6;32;26;8;10;18;16;23;24;3;31;25;30;20;14;29;11;28;19;21;12;26;27384
26;27384;15;22;5;27;2;9;7;1;17;13;4;6;32;26;8;10;18;16;23;24;3;31;25;30;20;14;29;11;28;19;21;12
15;27;5;22;2;9;7;1;17;13;4;6;32;26;8;10;18;16;23;24;3;31;25;30;20;14;29;11;28;19;21;12;26;27464
26;27464;15;27;5;22;2;9;7;1;17;13;4;6;32;26;8;10;18;16;23;24;3;31;25;30;20;14;29;11;28;19;21;12
15;27;5;22;2;9;7;1;17;13;4;6;32;11;8;10;18;16;23;24;3;31;25;30;20;14;29;26;28;19;21;12;26;27384
26;27384;15;27;5;22;2;9;7;1;17;13;4;6;32;11;8;10;18;16;23;24;3;31;25;30;20;14;29;26;28;19;21;12
31;27;5;22;2;9;7;1;17;13;4;6;32;11;8;10;18;16;23;24;3;15;25;30;20;14;29;26;28;19;21;12;26;27246
26;27246;31;27;5;22;2;9;7;1;17;13;4;6;32;11;8;10;18;16;23;24;3;15;25;30;20;14;29;26;28;19;21;12
31;27;5;22;2;9;7;1;17;13;4;14;32;11;8;10;18;16;23;24;3;15;25;30;20;6;29;26;28;19;21;12;26;26726
26;26726;31;27;5;22;2;9;7;1;17;13;4;14;32;11;8;10;18;16;23;24;3;15;25;30;20;6;29;26;28;19;21;12
31;27;5;25;2;9;7;1;17;13;4;14;32;11;8;10;18;16;23;24;3;15;22;30;20;6;29;26;28;19;21;12;26;27406
26;27406;31;27;5;25;2;9;7;1;17;13;4;14;32;11;8;10;18;16;23;24;3;15;22;30;20;6;29;26;28;19;21;12
31;27;5;25;2;9;7;1;17;13;4;14;32;22;8;10;18;16;23;24;3;15;11;30;20;6;29;26;28;19;21;12;26;27544
26;27544;31;27;5;25;2;9;7;1;17;13;4;14;32;22;8;10;18;16;23;24;3;15;11;30;20;6;29;26;28;19;21;12
27;31;5;25;2;9;7;1;17;13;4;14;32;22;8;10;18;16;23;24;3;15;11;30;20;6;29;26;28;19;21;12;26;27564
26;27564;27;31;5;25;2;9;7;1;17;13;4;14;32;22;8;10;18;16;23;24;3;15;11;30;20;6;29;26;28;19;21;12
27;31;5;25;2;9;7;1;17;13;4;14;32;22;8;10;18;16;23;24;3;15;11;30;20;6;29;12;28;19;21;26;26;27392
26;27392;27;31;5;25;2;9;7;1;17;13;4;14;32;22;8;10;18;16;23;24;3;15;11;30;20;6;29;12;28;19;21;26
27;31;5;25;2;9;7;1;17;13;4;14;32;22;8;10;18;16;23;24;3;15;11;30;20;6;21;12;28;19;29;26;26;27552
26;27552;27;31;5;25;2;9;7;1;17;13;4;14;32;22;8;10;18;16;23;24;3;15;11;30;20;6;21;12;28;19;29;26
27;31;5;25;2;9;7;1;17;13;4;10;32;22;8;14;18;16;23;24;3;15;11;30;20;6;21;12;28;19;29;26;26;27792
26;27792;27;31;5;25;2;9;7;1;17;13;4;10;32;22;8;14;18;16;23;24;3;15;11;30;20;6;21;12;28;19;29;26
27;31;5;3;2;9;7;1;17;13;4;10;32;22;8;14;18;16;23;24;25;15;11;30;20;6;21;12;28;19;29;26;26;27160
26;27160;27;31;5;3;2;9;7;1;17;13;4;10;32;22;8;14;18;16;23;24;25;15;11;30;20;6;21;12;28;19;29;26
27;31;5;3;2;29;7;1;17;13;4;10;32;22;8;14;18;16;23;24;25;15;11;30;20;6;21;12;28;19;9;26;26;28006
26;28006;27;31;5;3;2;29;7;1;17;13;4;10;32;22;8;14;18;16;23;24;25;15;11;30;20;6;21;12;28;19;9;26
27;26;5;3;2;29;7;1;17;13;4;10;32;22;8;14;18;16;23;24;25;15;11;30;20;6;21;12;28;19;9;31;26;27486
27;27486;27;26;5;3;2;29;7;1;17;13;4;10;32;22;8;14;18;16;23;24;25;15;11;30;20;6;21;12;28;19;9;31
27;26;5;3;2;32;7;1;17;13;4;10;29;22;8;14;18;16;23;24;25;15;11;30;20;6;21;12;28;19;9;31;27;27706
27;27706;27;26;5;3;2;32;7;1;17;13;4;10;29;22;8;14;18;16;23;24;25;15;11;30;20;6;21;12;28;19;9;31
27;26;5;3;2;32;7;1;17;13;4;10;29;23;8;14;18;16;22;24;25;15;11;30;20;6;21;12;28;19;9;31;27;27786
27;27786;27;26;5;3;2;32;7;1;17;13;4;10;29;23;8;14;18;16;22;24;25;15;11;30;20;6;21;12;28;19;9;31
27;26;5;3;2;32;7;8;17;13;4;10;29;23;1;14;18;16;22;24;25;15;11;30;20;6;21;12;28;19;9;31;27;27706
27;27706;27;26;5;3;2;32;7;8;17;13;4;10;29;23;1;14;18;16;22;24;25;15;11;30;20;6;21;12;28;19;9;31
27;26;5;8;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;24;25;15;11;30;20;6;21;12;28;19;9;31;27;27826
27;27826;27;26;5;8;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;24;25;15;11;30;20;6;21;12;28;19;9;31
27;26;5;8;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;30;20;6;21;12;28;19;9;31;27;28340
27;28340;27;26;5;8;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;30;20;6;21;12;28;19;9;31
27;26;5;20;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;30;8;6;21;12;28;19;9;31;27;28762
27;28762;27;26;5;20;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;30;8;6;21;12;28;19;9;31
27;26;5;20;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;30;8;19;21;12;28;6;9;31;27;29066
27;29066;27;26;5;20;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;30;8;19;21;12;28;6;9;31
27;26;5;20;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;30;8;19;21;9;28;6;12;31;27;28466
27;28466;27;26;5;20;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;30;8;19;21;9;28;6;12;31
27;26;5;30;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;20;8;19;21;9;28;6;12;31;27;28366
27;28366;27;26;5;30;2;32;7;3;17;13;4;10;29;23;1;14;18;16;22;15;25;24;11;20;8;19;21;9;28;6;12;31
27;26;5;30;2;32;18;3;17;13;4;10;29;23;1;14;7;16;22;15;25;24;11;20;8;19;21;9;28;6;12;31;27;28068
27;28068;27;26;5;30;2;32;18;3;17;13;4;10;29;23;1;14;7;16;22;15;25;24;11;20;8;19;21;9;28;6;12;31
27;20;5;30;2;32;18;3;17;13;4;10;29;23;1;14;7;16;22;15;25;24;11;26;8;19;21;9;28;6;12;31;27;28388
27;28388;27;20;5;30;2;32;18;3;17;13;4;10;29;23;1;14;7;16;22;15;25;24;11;26;8;19;21;9;28;6;12;31
27;20;5;30;2;32;18;3;10;13;4;17;29;23;1;14;7;16;22;15;25;24;11;26;8;19;21;9;28;6;12;31;27;28650
27;28650;27;20;5;30;2;32;18;3;10;13;4;17;29;23;1;14;7;16;22;15;25;24;11;26;8;19;21;9;28;6;12;31
27;20;5;30;2;32;18;3;10;13;4;17;29;23;1;14;7;25;22;15;16;24;11;26;8;19;21;9;28;6;12;31;27;28370
27;28370;27;20;5;30;2;32;18;3;10;13;4;17;29;23;1;14;7;25;22;15;16;24;11;26;8;19;21;9;28;6;12;31
27;20;5;30;2;32;18;3;10;13;4;17;29;23;1;14;7;9;22;15;16;24;11;26;8;19;21;25;28;6;12;31;27;28784
27;28784;27;20;5;30;2;32;18;3;10;13;4;17;29;23;1;14;7;9;22;15;16;24;11;26;8;19;21;25;28;6;12;31
27;20;5;30;2;32;18;3;10;13;12;17;29;23;1;14;7;9;22;15;16;24;11;26;8;19;21;25;28;6;4;31;27;28664
27;28664;27;20;5;30;2;32;18;3;10;13;12;17;29;23;1;14;7;9;22;15;16;24;11;26;8;19;21;25;28;6;4;31
27;20;5;30;2;32;18;3;10;13;12;17;29;23;1;26;7;9;22;15;16;24;11;14;8;19;21;25;28;6;4;31;27;28528
27;28528;27;20;5;30;2;32;18;3;10;13;12;17;29;23;1;26;7;9;22;15;16;24;11;14;8;19;21;25;28;6;4;31
27;20;5;30;2;32;18;3;10;13;12;17;29;23;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;31;27;28372
27;28372;27;20;5;30;2;32;18;3;10;13;12;17;29;23;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;31
27;20;5;30;2;32;18;3;10;13;12;17;29;23;1;26;7;9;22;15;16;24;14;25;8;19;21;11;28;6;4;31;27;28852
27;28372;27;20;5;30;2;32;18;3;10;13;12;17;29;23;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;31
27;20;5;30;2;32;18;3;10;13;12;17;23;29;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;31;27;28012
27;28012;27;20;5;30;2;32;18;3;10;13;12;17;23;29;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;31
27;20;5;3;2;32;18;30;10;13;12;17;23;29;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;31;27;27594
28;27594;27;20;5;3;2;32;18;30;10;13;12;17;23;29;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;31
27;20;5;3;2;31;18;30;10;13;12;17;23;29;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;32;28;27214
28;27214;27;20;5;3;2;31;18;30;10;13;12;17;23;29;1;26;7;9;22;15;16;24;11;25;8;19;21;14;28;6;4;32
27;20;5;3;2;31;18;30;10;13;12;17;23;29;1;26;7;32;22;15;16;24;11;25;8;19;21;14;28;6;4;9;28;27148
28;27148;27;20;5;3;2;31;18;30;10;13;12;17;23;29;1;26;7;32;22;15;16;24;11;25;8;19;21;14;28;6;4;9
27;20;5;3;2;31;18;30;10;13;25;17;23;29;1;26;7;32;22;15;16;24;11;12;8;19;21;14;28;6;4;9;28;26356
28;26356;27;20;5;3;2;31;18;30;10;13;25;17;23;29;1;26;7;32;22;15;16;24;11;12;8;19;21;14;28;6;4;9
27;20;5;3;2;31;18;30;10;13;25;17;23;29;1;26;7;9;22;15;16;24;11;12;8;19;21;14;28;6;4;32;28;26422
28;26422;27;20;5;3;2;31;18;30;10;13;25;17;23;29;1;26;7;9;22;15;16;24;11;12;8;19;21;14;28;6;4;32
27;20;12;3;2;31;18;30;10;13;25;17;23;29;1;26;7;9;22;15;16;24;11;5;8;19;21;14;28;6;4;32;28;26822
28;26822;27;20;12;3;2;31;18;30;10;13;25;17;23;29;1;26;7;9;22;15;16;24;11;5;8;19;21;14;28;6;4;32
27;20;12;3;2;31;18;30;10;15;25;17;23;29;1;26;7;9;22;13;16;24;11;5;8;19;21;14;28;6;4;32;28;27382
28;27382;27;20;12;3;2;31;18;30;10;15;25;17;23;29;1;26;7;9;22;13;16;24;11;5;8;19;21;14;28;6;4;32
27;20;12;3;2;31;18;30;10;15;25;11;23;29;1;26;7;9;22;13;16;24;17;5;8;19;21;14;28;6;4;32;28;27704
28;27704;27;20;12;3;2;31;18;30;10;15;25;11;23;29;1;26;7;9;22;13;16;24;17;5;8;19;21;14;28;6;4;32
27;20;12;3;2;31;18;22;10;15;25;11;23;29;1;26;7;9;30;13;16;24;17;5;8;19;21;14;28;6;4;32;28;27344
28;27344;27;20;12;3;2;31;18;22;10;15;25;11;23;29;1;26;7;9;30;13;16;24;17;5;8;19;21;14;28;6;4;32
27;20;12;3;2;31;18;22;10;15;25;11;23;29;1;26;7;9;30;16;13;24;17;5;8;19;21;14;28;6;4;32;28;27164
28;27164;27;20;12;3;2;31;18;22;10;15;25;11;23;29;1;26;7;9;30;16;13;24;17;5;8;19;21;14;28;6;4;32
27;20;12;3;2;31;18;16;10;15;25;11;23;29;1;26;7;9;30;22;13;24;17;5;8;19;21;14;28;6;4;32;28;27472
28;27472;27;20;12;3;2;31;18;16;10;15;25;11;23;29;1;26;7;9;30;22;13;24;17;5;8;19;21;14;28;6;4;32
27;20;12;3;2;31;18;16;10;15;25;7;23;29;1;26;11;9;30;22;13;24;17;5;8;19;21;14;28;6;4;32;28;27432
28;27432;27;20;12;3;2;31;18;16;10;15;25;7;23;29;1;26;11;9;30;22;13;24;17;5;8;19;21;14;28;6;4;32
27;24;12;3;2;31;18;16;10;15;25;7;23;29;1;26;11;9;30;22;13;20;17;5;8;19;21;14;28;6;4;32;28;27512
28;27512;27;24;12;3;2;31;18;16;10;15;25;7;23;29;1;26;11;9;30;22;13;20;17;5;8;19;21;14;28;6;4;32
27;24;12;3;2;31;18;10;16;15;25;7;23;29;1;26;11;9;30;22;13;20;17;5;8;19;21;14;28;6;4;32;28;27332
28;27332;27;24;12;3;2;31;18;10;16;15;25;7;23;29;1;26;11;9;30;22;13;20;17;5;8;19;21;14;28;6;4;32
27;24;12;3;2;31;18;10;16;15;25;7;23;29;1;14;11;9;30;22;13;20;17;5;8;19;21;26;28;6;4;32;28;27932
28;27932;27;24;12;3;2;31;18;10;16;15;25;7;23;29;1;14;11;9;30;22;13;20;17;5;8;19;21;26;28;6;4;32
27;24;12;3;2;31;18;10;25;15;16;7;23;29;1;14;11;9;30;22;13;20;17;5;8;19;21;26;28;6;4;32;28;27330
28;27330;27;24;12;3;2;31;18;10;25;15;16;7;23;29;1;14;11;9;30;22;13;20;17;5;8;19;21;26;28;6;4;32
25;24;12;3;2;31;18;10;27;15;16;7;23;29;1;14;11;9;30;22;13;20;17;5;8;19;21;26;28;6;4;32;28;27730
28;27730;25;24;12;3;2;31;18;10;27;15;16;7;23;29;1;14;11;9;30;22;13;20;17;5;8;19;21;26;28;6;4;32
25;24;12;3;2;31;18;10;27;15;20;7;23;29;1;14;11;9;30;22;13;16;17;5;8;19;21;26;28;6;4;32;28;27360
28;27360;25;24;12;3;2;31;18;10;27;15;20;7;23;29;1;14;11;9;30;22;13;16;17;5;8;19;21;26;28;6;4;32
25;24;12;3;2;31;18;10;27;15;20;7;23;29;1;14;11;9;30;22;13;16;17;5;19;8;21;26;28;6;4;32;28;27204
28;27204;25;24;12;3;2;31;18;10;27;15;20;7;23;29;1;14;11;9;30;22;13;16;17;5;19;8;21;26;28;6;4;32
25;24;12;3;2;31;18;10;11;15;20;7;23;29;1;14;27;9;30;22;13;16;17;5;19;8;21;26;28;6;4;32;28;27894
28;27894;25;24;12;3;2;31;18;10;11;15;20;7;23;29;1;14;27;9;30;22;13;16;17;5;19;8;21;26;28;6;4;32
25;24;12;27;2;31;18;10;11;15;20;7;23;29;1;14;3;9;30;22;13;16;17;5;19;8;21;26;28;6;4;32;28;28380
29;28380;25;24;12;27;2;31;18;10;11;15;20;7;23;29;1;14;3;9;30;22;13;16;17;5;19;8;21;26;28;6;4;32
25;24;12;27;2;31;18;10;11;15;20;7;23;29;1;14;3;21;30;22;13;16;17;5;19;8;9;26;28;6;4;32;29;28498
29;28498;25;24;12;27;2;31;18;10;11;15;20;7;23;29;1;14;3;21;30;22;13;16;17;5;19;8;9;26;28;6;4;32
25;24;12;27;2;31;18;10;11;15;20;7;9;29;1;14;3;21;30;22;13;16;17;5;19;8;23;26;28;6;4;32;29;28938
29;28938;25;24;12;27;2;31;18;10;11;15;20;7;9;29;1;14;3;21;30;22;13;16;17;5;19;8;23;26;28;6;4;32
25;24;12;27;20;31;18;10;11;15;2;7;9;29;1;14;3;21;30;22;13;16;17;5;19;8;23;26;28;6;4;32;29;28840
29;28840;25;24;12;27;20;31;18;10;11;15;2;7;9;29;1;14;3;21;30;22;13;16;17;5;19;8;23;26;28;6;4;32
25;24;12;27;20;31;18;10;11;15;2;7;9;29;14;1;3;21;30;22;13;16;17;5;19;8;23;26;28;6;4;32;29;28520
29;28520;25;24;12;27;20;31;18;10;11;15;2;7;9;29;14;1;3;21;30;22;13;16;17;5;19;8;23;26;28;6;4;32
25;24;12;27;20;31;18;10;11;15;32;7;9;29;14;1;3;21;30;22;13;16;17;5;19;8;23;26;28;6;4;2;29;29236
29;29236;25;24;12;27;20;31;18;10;11;15;32;7;9;29;14;1;3;21;30;22;13;16;17;5;19;8;23;26;28;6;4;2
25;24;12;27;20;31;18;10;8;15;32;7;9;29;14;1;3;21;30;22;13;16;17;5;19;11;23;26;28;6;4;2;29;29156
29;29156;25;24;12;27;20;31;18;10;8;15;32;7;9;29;14;1;3;21;30;22;13;16;17;5;19;11;23;26;28;6;4;2
25;24;12;27;20;31;18;22;8;15;32;7;9;29;14;1;3;21;30;10;13;16;17;5;19;11;23;26;28;6;4;2;29;29204
29;29204;25;24;12;27;20;31;18;22;8;15;32;7;9;29;14;1;3;21;30;10;13;16;17;5;19;11;23;26;28;6;4;2
25;24;12;27;20;31;18;22;8;15;32;7;9;29;14;1;26;21;30;10;13;16;17;5;19;11;23;3;28;6;4;2;29;28416
29;28416;25;24;12;27;20;31;18;22;8;15;32;7;9;29;14;1;26;21;30;10;13;16;17;5;19;11;23;3;28;6;4;2
25;24;12;27;20;1;18;22;8;15;32;7;9;29;14;31;26;21;30;10;13;16;17;5;19;11;23;3;28;6;4;2;29;28026
29;28026;25;24;12;27;20;1;18;22;8;15;32;7;9;29;14;31;26;21;30;10;13;16;17;5;19;11;23;3;28;6;4;2
30;24;12;27;20;1;18;22;8;15;32;7;9;29;14;31;26;21;25;10;13;16;17;5;19;11;23;3;28;6;4;2;29;27866
29;27866;30;24;12;27;20;1;18;22;8;15;32;7;9;29;14;31;26;21;25;10;13;16;17;5;19;11;23;3;28;6;4;2
30;13;12;27;20;1;18;22;8;15;32;7;9;29;14;31;26;21;25;10;24;16;17;5;19;11;23;3;28;6;4;2;29;27602
29;27602;30;13;12;27;20;1;18;22;8;15;32;7;9;29;14;31;26;21;25;10;24;16;17;5;19;11;23;3;28;6;4;2
30;13;12;27;20;1;18;22;8;15;32;7;9;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;6;4;2;29;27562
29;27562;30;13;12;27;20;1;18;22;8;15;32;7;9;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;6;4;2
30;13;12;27;20;1;18;22;4;15;32;7;9;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;6;8;2;29;27782
29;27782;30;13;12;27;20;1;18;22;4;15;32;7;9;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;6;8;2
30;13;12;27;20;1;18;22;4;15;32;7;6;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;9;8;2;29;27302
29;27302;30;13;12;27;20;1;18;22;4;15;32;7;6;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;9;8;2
13;30;12;27;20;1;18;22;4;15;32;7;6;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;9;8;2;29;27184
29;27184;13;30;12;27;20;1;18;22;4;15;32;7;6;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;9;8;2
13;30;12;27;20;4;18;22;1;15;32;7;6;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;9;8;2;29;26424
29;26424;13;30;12;27;20;4;18;22;1;15;32;7;6;29;14;31;28;21;25;10;24;16;17;5;19;11;23;3;26;9;8;2
13;30;12;27;20;4;18;22;1;15;32;7;6;29;14;9;28;21;25;10;24;16;17;5;19;11;23;3;26;31;8;2;29;26952
29;26952;13;30;12;27;20;4;18;22;1;15;32;7;6;29;14;9;28;21;25;10;24;16;17;5;19;11;23;3;26;31;8;2
13;30;12;27;20;4;18;22;1;15;32;7;6;17;14;9;28;21;25;10;24;16;29;5;19;11;23;3;26;31;8;2;29;26772
29;26772;13;30;12;27;20;4;18;22;1;15;32;7;6;17;14;9;28;21;25;10;24;16;29;5;19;11;23;3;26;31;8;2
13;30;12;27;20;4;18;22;1;15;32;7;6;17;14;9;28;21;25;10;24;16;29;5;26;11;23;3;19;31;8;2;29;27152
29;26772;13;30;12;27;20;4;18;22;1;15;32;7;6;17;14;9;28;21;25;10;24;16;29;5;19;11;23;3;26;31;8;2
13;30;12;27;20;4;18;22;1;31;32;7;6;17;14;9;28;21;25;10;24;16;29;5;19;11;23;3;26;15;8;2;29;26634
30;26634;13;30;12;27;20;4;18;22;1;31;32;7;6;17;14;9;28;21;25;10;24;16;29;5;19;11;23;3;26;15;8;2
13;30;12;27;20;4;18;22;1;31;32;7;6;17;14;9;28;21;25;3;24;16;29;5;19;11;23;10;26;15;8;2;30;26594
30;26594;13;30;12;27;20;4;18;22;1;31;32;7;6;17;14;9;28;21;25;3;24;16;29;5;19;11;23;10;26;15;8;2
13;30;12;27;20;16;18;22;1;31;32;7;6;17;14;9;28;21;25;3;24;4;29;5;19;11;23;10;26;15;8;2;30;26394
30;26394;13;30;12;27;20;16;18;22;1;31;32;7;6;17;14;9;28;21;25;3;24;4;29;5;19;11;23;10;26;15;8;2
13;30;17;27;20;16;18;22;1;31;32;7;6;12;14;9;28;21;25;3;24;4;29;5;19;11;23;10;26;15;8;2;30;27792
30;26394;13;30;12;27;20;16;18;22;1;31;32;7;6;17;14;9;28;21;25;3;24;4;29;5;19;11;23;10;26;15;8;2
13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;4;29;5;19;11;23;10;32;15;8;2;30;26294
30;26294;13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;4;29;5;19;11;23;10;32;15;8;2
13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;29;5;19;11;23;4;32;15;8;2;30;25934
30;25934;13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;29;5;19;11;23;4;32;15;8;2
13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;29;5;2;11;23;4;32;15;8;19;30;25750
30;25750;13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;29;5;2;11;23;4;32;15;8;19
13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;29;5;2;11;23;4;8;15;32;19;30;25608
30;25608;13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;29;5;2;11;23;4;8;15;32;19
13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;8;5;2;11;23;4;29;15;32;19;30;25648
30;25648;13;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;8;5;2;11;23;4;29;15;32;19
2;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;8;5;13;11;23;4;29;15;32;19;30;25088
30;25088;2;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;25;3;24;10;8;5;13;11;23;4;29;15;32;19
2;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;23;3;24;10;8;5;13;11;25;4;29;15;32;19;30;25128
30;25128;2;30;12;27;20;16;18;22;1;31;26;7;6;17;14;9;28;21;23;3;24;10;8;5;13;11;25;4;29;15;32;19
