"X1";"X256";"X30";"X35";"X6";"X51";"X48";"X39";"X57";"X27";"X49";"X24";"X13";"X64";"X20";"X12";"X19";"X41";"X14";"X55";"X7";"X33";"X63";"X29";"X17";"X5";"X28";"X25";"X42";"X43";"X23";"X59";"X36";"X9";"X8";"X44";"X61";"X56";"X11";"X53";"X16";"X54";"X45";"X62";"X32";"X4";"X52";"X37";"X22";"X38";"X46";"X2";"X1.1";"X58";"X60";"X26";"X40";"X10";"X50";"X34";"X47";"X15";"X3";"X21";"X31";"X18"
60;27;53;31;51;34;32;2;57;29;63;1;23;9;17;21;56;33;15;24;40;49;62;35;36;38;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;50;4;22;54;37;26;43;16;11;3;10;44;64;12;5;46;13;30;41;48;61;42;17;282
17;282;60;27;53;31;51;34;32;2;57;29;63;1;23;9;17;21;56;33;15;24;40;49;62;35;36;38;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;50;4;22;54;37;26;43;16;11;3;10;44;64;12;5;46;13;30;41;48;61;42
60;27;53;31;51;34;32;2;57;17;63;1;23;9;29;21;56;33;15;24;40;49;62;35;36;38;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;50;4;22;54;37;26;43;16;11;3;10;44;64;12;5;46;13;30;41;48;61;42;17;286
17;286;60;27;53;31;51;34;32;2;57;17;63;1;23;9;29;21;56;33;15;24;40;49;62;35;36;38;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;50;4;22;54;37;26;43;16;11;3;10;44;64;12;5;46;13;30;41;48;61;42
60;27;53;31;51;34;32;2;57;17;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;38;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;50;4;22;54;37;26;43;16;11;3;10;44;64;12;5;46;63;30;41;48;61;42;17;278
17;278;60;27;53;31;51;34;32;2;57;17;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;38;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;50;4;22;54;37;26;43;16;11;3;10;44;64;12;5;46;63;30;41;48;61;42
60;27;53;31;51;34;32;2;57;17;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;50;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42;17;278
17;278;60;27;53;31;51;34;32;2;57;17;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;50;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42
60;27;53;31;51;34;32;2;50;17;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42;17;278
17;278;60;27;53;31;51;34;32;2;50;17;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;52;8;25;19;6;55;45;58;14;28;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42
60;27;53;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;17;8;25;19;6;55;45;58;14;28;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42;17;288
17;288;60;27;53;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;17;8;25;19;6;55;45;58;14;28;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42
60;27;53;31;51;34;32;2;50;52;13;24;23;9;29;21;56;33;15;1;40;49;62;35;36;11;18;59;20;7;47;17;8;25;19;6;55;45;58;14;28;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42;17;296
17;288;60;27;53;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;17;8;25;19;6;55;45;58;14;28;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42
60;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;17;8;25;19;6;55;45;58;14;53;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42;17;290
17;290;60;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;47;17;8;25;19;6;55;45;58;14;53;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42
60;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42;17;290
17;290;60;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;18;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;30;41;48;61;42
60;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;18;41;48;61;42;17;290
17;290;60;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;18;41;48;61;42
60;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;58;36;11;30;59;20;7;45;17;8;25;19;6;55;47;35;14;53;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;18;41;48;61;42;17;314
17;290;60;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;57;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;18;41;48;61;42
57;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;18;41;48;61;42;17;290
17;290;57;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;49;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;18;41;48;61;42
57;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;42;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;18;41;48;61;49;17;288
17;288;57;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;42;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;38;3;10;44;64;12;5;46;63;18;41;48;61;49
57;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;42;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;38;3;10;64;44;12;5;46;63;18;41;48;61;49;17;288
17;288;57;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;42;62;35;36;11;30;59;20;7;45;17;8;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;38;3;10;64;44;12;5;46;63;18;41;48;61;49
57;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;42;62;35;36;11;30;59;20;7;45;17;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;8;3;10;64;44;12;5;46;63;18;41;48;61;49;17;292
17;292;57;27;28;31;51;34;32;2;50;52;13;1;23;9;29;21;56;33;15;24;40;42;62;35;36;11;30;59;20;7;45;17;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;8;3;10;64;44;12;5;46;63;18;41;48;61;49
57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;33;15;24;40;42;62;35;36;11;30;59;20;7;45;17;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;8;3;10;64;44;12;5;1;63;18;41;48;61;49;17;292
18;292;57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;33;15;24;40;42;62;35;36;11;30;59;20;7;45;17;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;8;3;10;64;44;12;5;1;63;18;41;48;61;49
57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;33;15;24;40;42;62;35;36;11;5;59;20;7;45;17;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;8;3;10;64;44;12;30;1;63;18;41;48;61;49;18;312
18;312;57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;33;15;24;40;42;62;35;36;11;5;59;20;7;45;17;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;43;16;8;3;10;64;44;12;30;1;63;18;41;48;61;49
57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;33;15;24;40;42;62;35;36;11;5;59;20;7;45;17;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;8;16;43;3;10;64;44;12;30;1;63;18;41;48;61;49;18;312
18;312;57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;33;15;24;40;42;62;35;36;11;5;59;20;7;45;17;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;8;16;43;3;10;64;44;12;30;1;63;18;41;48;61;49
57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;33;15;24;40;42;62;35;36;11;5;59;20;7;45;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;8;16;43;3;10;64;44;12;30;1;17;18;41;48;61;49;18;308
18;308;57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;33;15;24;40;42;62;35;36;11;5;59;20;7;45;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;8;16;43;3;10;64;44;12;30;1;17;18;41;48;61;49
57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;61;15;24;40;42;62;35;36;11;5;59;20;7;45;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;8;16;43;3;10;64;44;12;30;1;17;18;41;48;33;49;18;308
18;308;57;27;28;31;51;34;32;2;50;52;13;46;23;9;29;21;56;61;15;24;40;42;62;35;36;11;5;59;20;7;45;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;8;16;43;3;10;64;44;12;30;1;17;18;41;48;33;49
57;27;28;31;51;34;32;2;50;52;13;46;61;9;29;21;56;23;15;24;40;42;62;35;36;11;5;59;20;7;45;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;8;16;43;3;10;64;44;12;30;1;17;18;41;48;33;49;18;308
18;308;57;27;28;31;51;34;32;2;50;52;13;46;61;9;29;21;56;23;15;24;40;42;62;35;36;11;5;59;20;7;45;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;37;26;8;16;43;3;10;64;44;12;30;1;17;18;41;48;33;49
57;27;28;31;51;34;32;2;50;52;13;46;61;9;29;21;56;23;15;24;40;42;62;35;36;11;5;59;37;7;45;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;20;26;8;16;43;3;10;64;44;12;30;1;17;18;41;48;33;49;18;308
18;308;57;27;28;31;51;34;32;2;50;52;13;46;61;9;29;21;56;23;15;24;40;42;62;35;36;11;5;59;37;7;45;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;20;26;8;16;43;3;10;64;44;12;30;1;17;18;41;48;33;49
57;27;28;31;51;34;32;2;50;52;13;46;61;9;29;21;56;23;15;24;40;42;62;35;36;11;5;59;37;7;30;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;20;26;8;16;43;3;10;64;44;12;45;1;17;18;41;48;33;49;18;308
18;308;57;27;28;31;51;34;32;2;50;52;13;46;61;9;29;21;56;23;15;24;40;42;62;35;36;11;5;59;37;7;30;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;20;26;8;16;43;3;10;64;44;12;45;1;17;18;41;48;33;49
57;27;28;31;51;34;32;2;1;52;13;46;61;9;29;21;56;23;15;24;40;42;62;35;36;11;5;59;37;7;30;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;20;26;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49;18;308
18;308;57;27;28;31;51;34;32;2;1;52;13;46;61;9;29;21;56;23;15;24;40;42;62;35;36;11;5;59;37;7;30;63;38;25;19;6;55;47;58;14;53;39;60;4;22;54;20;26;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49
57;27;28;31;51;34;32;2;1;52;13;46;61;9;29;21;56;23;15;38;40;42;62;35;36;11;5;59;37;7;30;63;24;25;19;6;55;47;58;14;53;39;60;4;22;54;20;26;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49;18;308
18;308;57;27;28;31;51;34;32;2;1;52;13;46;61;9;29;21;56;23;15;38;40;42;62;35;36;11;5;59;37;7;30;63;24;25;19;6;55;47;58;14;53;39;60;4;22;54;20;26;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49
57;27;28;31;51;34;32;2;1;52;13;46;61;9;29;21;56;23;15;38;40;42;62;35;36;11;5;59;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49;18;308
18;308;57;27;28;31;51;34;32;2;1;52;13;46;61;9;29;21;56;23;15;38;40;42;62;35;36;11;5;59;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49
57;27;28;31;51;34;32;2;1;52;13;46;61;9;35;21;56;23;15;38;40;42;62;29;36;11;5;59;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49;18;298
18;298;57;27;28;31;51;34;32;2;1;52;13;46;61;9;35;21;56;23;15;38;40;42;62;29;36;11;5;59;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49
57;27;28;31;51;34;32;2;1;52;21;46;61;9;35;13;56;23;15;38;40;42;62;29;36;11;5;59;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49;18;290
18;290;57;27;28;31;51;34;32;2;1;52;21;46;61;9;35;13;56;23;15;38;40;42;62;29;36;11;5;59;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49
57;27;28;31;51;34;32;2;59;52;21;46;61;9;35;13;56;23;15;38;40;42;62;29;36;11;5;1;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49;18;294
18;294;57;27;28;31;51;34;32;2;59;52;21;46;61;9;35;13;56;23;15;38;40;42;62;29;36;11;5;1;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49
57;27;28;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;38;23;42;62;29;36;11;5;1;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49;18;294
18;294;57;27;28;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;38;23;42;62;29;36;11;5;1;37;7;30;63;24;25;19;26;55;47;58;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49
57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;38;23;42;62;29;36;11;5;1;37;7;30;63;24;25;19;26;55;47;28;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49;18;298
18;298;57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;38;23;42;62;29;36;11;5;1;37;7;30;63;24;25;19;26;55;47;28;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;49
57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;37;7;30;63;24;25;19;26;55;47;28;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;38;18;296
18;296;57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;37;7;30;63;24;25;19;26;55;47;28;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;44;12;45;50;17;18;41;48;33;38
57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;37;44;30;63;24;25;19;26;55;47;28;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;7;12;45;50;17;18;41;48;33;38;18;292
18;292;57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;37;44;30;63;24;25;19;26;55;47;28;14;53;39;60;4;22;54;20;6;8;16;43;3;10;64;7;12;45;50;17;18;41;48;33;38
57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;47;28;37;53;39;60;4;22;54;20;6;8;16;43;3;10;64;7;12;45;50;17;18;41;48;33;38;18;292
18;292;57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;47;28;37;53;39;60;4;22;54;20;6;8;16;43;3;10;64;7;12;45;50;17;18;41;48;33;38
57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;47;28;37;12;39;60;4;22;54;20;6;8;16;43;3;10;64;7;53;45;50;17;18;41;48;33;38;18;292
18;292;57;27;58;31;51;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;47;28;37;12;39;60;4;22;54;20;6;8;16;43;3;10;64;7;53;45;50;17;18;41;48;33;38
57;27;58;31;28;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;47;51;37;12;39;60;4;22;54;20;6;8;16;43;3;10;64;7;53;45;50;17;18;41;48;33;38;18;286
19;286;57;27;58;31;28;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;47;51;37;12;39;60;4;22;54;20;6;8;16;43;3;10;64;7;53;45;50;17;18;41;48;33;38
57;27;58;31;28;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;47;51;37;12;39;60;50;22;54;20;6;8;16;43;3;10;64;7;53;45;4;17;18;41;48;33;38;19;282
19;282;57;27;58;31;28;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;47;51;37;12;39;60;50;22;54;20;6;8;16;43;3;10;64;7;53;45;4;17;18;41;48;33;38
57;27;58;31;28;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;39;60;50;22;54;20;6;8;47;43;3;10;64;7;53;45;4;17;18;41;48;33;38;19;282
19;282;57;27;58;31;28;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;39;60;50;22;54;20;6;8;47;43;3;10;64;7;53;45;4;17;18;41;48;33;38
57;27;58;60;28;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;39;31;50;22;54;20;6;8;47;43;3;10;64;7;53;45;4;17;18;41;48;33;38;19;274
19;274;57;27;58;60;28;34;32;2;59;52;21;46;61;9;35;13;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;39;31;50;22;54;20;6;8;47;43;3;10;64;7;53;45;4;17;18;41;48;33;38
57;27;58;60;28;34;32;2;59;52;21;46;61;9;35;45;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;39;31;50;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38;19;274
19;274;57;27;58;60;28;34;32;2;59;52;21;46;61;9;35;45;56;40;15;49;23;42;62;29;36;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;39;31;50;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38
57;27;58;60;28;34;32;2;59;52;21;46;61;9;35;45;56;40;15;49;23;42;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;50;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38;19;274
19;274;57;27;58;60;28;34;32;2;59;52;21;46;61;9;35;45;56;40;15;49;23;42;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;50;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38
57;27;58;60;28;56;32;2;59;52;21;46;61;9;35;45;34;40;15;49;23;42;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;50;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38;19;274
19;274;57;27;58;60;28;56;32;2;59;52;21;46;61;9;35;45;34;40;15;49;23;42;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;50;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38
57;27;58;60;28;56;32;2;59;52;21;46;61;9;35;45;34;40;15;49;23;50;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;42;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38;19;290
19;290;57;27;58;60;28;56;32;2;59;52;21;46;61;9;35;45;34;40;15;49;23;50;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;42;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38
57;27;58;60;28;56;32;2;59;52;46;21;61;9;35;45;34;40;15;49;23;50;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;42;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38;19;282
19;282;57;27;58;60;28;56;32;2;59;52;46;21;61;9;35;45;34;40;15;49;23;50;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;42;22;54;20;6;8;47;43;3;10;64;7;53;13;4;17;18;41;48;33;38
57;27;58;60;28;56;32;2;59;52;46;21;61;9;35;45;34;40;15;49;23;50;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;42;22;54;53;6;8;47;43;3;10;64;7;20;13;4;17;18;41;48;33;38;19;282
19;282;57;27;58;60;28;56;32;2;59;52;46;21;61;9;35;45;34;40;15;49;23;50;62;29;39;11;5;1;14;44;30;63;24;25;19;26;55;16;51;37;12;36;31;42;22;54;53;6;8;47;43;3;10;64;7;20;13;4;17;18;41;48;33;38
57;27;58;60;28;56;32;2;59;52;46;21;61;9;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;22;54;53;6;8;47;43;3;10;64;7;20;13;4;17;18;41;48;33;38;19;278
19;278;57;27;58;60;28;56;32;2;59;52;46;21;61;9;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;22;54;53;6;8;47;43;3;10;64;7;20;13;4;17;18;41;48;33;38
57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;22;54;53;6;8;47;43;3;10;64;9;20;13;4;17;18;41;48;33;38;19;278
19;278;57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;22;54;53;6;8;47;43;3;10;64;9;20;13;4;17;18;41;48;33;38
57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;22;54;53;6;8;47;43;3;10;33;9;20;13;4;17;18;41;48;64;38;19;278
19;278;57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;22;54;53;6;8;47;43;3;10;33;9;20;13;4;17;18;41;48;64;38
57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;22;3;53;6;8;47;43;54;10;33;9;20;13;4;17;18;41;48;64;38;19;282
19;282;57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;22;3;53;6;8;47;43;54;10;33;9;20;13;4;17;18;41;48;64;38
57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;10;3;53;6;8;47;43;54;22;33;9;20;13;4;17;18;41;48;64;38;19;282
19;282;57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;44;30;63;24;15;19;26;55;16;51;37;12;36;31;42;10;3;53;6;8;47;43;54;22;33;9;20;13;4;17;18;41;48;64;38
57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;26;30;63;24;15;19;44;55;16;51;37;12;36;31;42;10;3;53;6;8;47;43;54;22;33;9;20;13;4;17;18;41;48;64;38;19;278
19;278;57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;26;30;63;24;15;19;44;55;16;51;37;12;36;31;42;10;3;53;6;8;47;43;54;22;33;9;20;13;4;17;18;41;48;64;38
57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;26;30;63;47;15;19;44;55;16;51;37;12;36;31;42;10;3;53;6;8;24;43;54;22;33;9;20;13;4;17;18;41;48;64;38;19;282
19;282;57;27;58;60;28;56;32;2;59;52;46;21;61;7;35;45;34;40;25;49;23;50;62;29;39;11;5;1;14;26;30;63;47;15;19;44;55;16;51;37;12;36;31;42;10;3;53;6;8;24;43;54;22;33;9;20;13;4;17;18;41;48;64;38
