"X1";"X25944";"X20";"X6";"X27";"X19";"X3";"X13";"X18";"X28";"X4";"X31";"X30";"X24";"X26";"X29";"X2";"X5";"X23";"X32";"X8";"X1.1";"X15";"X17";"X9";"X14";"X21";"X11";"X16";"X22";"X10";"X12";"X25";"X7"
13;11;17;2;5;27;7;25;28;19;31;14;3;29;15;18;26;10;9;4;24;8;22;12;20;1;30;16;21;32;23;6;26;28382
26;28382;13;11;17;2;5;27;7;25;28;19;31;14;3;29;15;18;26;10;9;4;24;8;22;12;20;1;30;16;21;32;23;6
13;11;17;2;5;27;7;25;28;19;31;14;3;29;15;22;26;10;9;4;24;8;18;12;20;1;30;16;21;32;23;6;26;28162
26;28162;13;11;17;2;5;27;7;25;28;19;31;14;3;29;15;22;26;10;9;4;24;8;18;12;20;1;30;16;21;32;23;6
22;11;17;2;5;27;7;25;28;19;31;14;3;29;15;13;26;10;9;4;24;8;18;12;20;1;30;16;21;32;23;6;26;28070
26;28070;22;11;17;2;5;27;7;25;28;19;31;14;3;29;15;13;26;10;9;4;24;8;18;12;20;1;30;16;21;32;23;6
25;11;17;2;5;27;7;22;28;19;31;14;3;29;15;13;26;10;9;4;24;8;18;12;20;1;30;16;21;32;23;6;26;28070
26;28070;25;11;17;2;5;27;7;22;28;19;31;14;3;29;15;13;26;10;9;4;24;8;18;12;20;1;30;16;21;32;23;6
25;11;17;2;5;27;7;12;28;19;31;14;3;29;15;13;26;10;9;4;24;8;18;22;20;1;30;16;21;32;23;6;26;27202
26;27202;25;11;17;2;5;27;7;12;28;19;31;14;3;29;15;13;26;10;9;4;24;8;18;22;20;1;30;16;21;32;23;6
25;11;17;2;5;27;7;12;28;21;31;14;3;29;15;13;26;10;9;4;24;8;18;22;20;1;30;16;19;32;23;6;26;27242
26;27242;25;11;17;2;5;27;7;12;28;21;31;14;3;29;15;13;26;10;9;4;24;8;18;22;20;1;30;16;19;32;23;6
25;11;17;2;24;27;7;12;28;21;31;14;3;29;15;13;26;10;9;4;5;8;18;22;20;1;30;16;19;32;23;6;26;28102
26;28102;25;11;17;2;24;27;7;12;28;21;31;14;3;29;15;13;26;10;9;4;5;8;18;22;20;1;30;16;19;32;23;6
25;11;17;2;24;27;7;12;28;21;31;14;3;29;15;13;26;10;9;4;5;8;18;22;23;1;30;16;19;32;20;6;26;27942
27;27942;25;11;17;2;24;27;7;12;28;21;31;14;3;29;15;13;26;10;9;4;5;8;18;22;23;1;30;16;19;32;20;6
25;11;17;2;24;27;7;12;28;21;31;14;30;29;15;13;26;10;9;4;5;8;18;22;23;1;3;16;19;32;20;6;27;27170
27;27170;25;11;17;2;24;27;7;12;28;21;31;14;30;29;15;13;26;10;9;4;5;8;18;22;23;1;3;16;19;32;20;6
25;11;17;2;24;27;7;12;14;21;31;28;30;29;15;13;26;10;9;4;5;8;18;22;23;1;3;16;19;32;20;6;27;26656
27;26656;25;11;17;2;24;27;7;12;14;21;31;28;30;29;15;13;26;10;9;4;5;8;18;22;23;1;3;16;19;32;20;6
25;11;17;2;30;27;7;12;14;21;31;28;24;29;15;13;26;10;9;4;5;8;18;22;23;1;3;16;19;32;20;6;27;27256
27;27256;25;11;17;2;30;27;7;12;14;21;31;28;24;29;15;13;26;10;9;4;5;8;18;22;23;1;3;16;19;32;20;6
25;8;17;2;30;27;7;12;14;21;31;28;24;29;15;13;26;10;9;4;5;11;18;22;23;1;3;16;19;32;20;6;27;27296
27;27296;25;8;17;2;30;27;7;12;14;21;31;28;24;29;15;13;26;10;9;4;5;11;18;22;23;1;3;16;19;32;20;6
25;8;17;2;30;27;7;12;14;21;31;28;24;29;15;13;26;10;23;4;5;11;18;22;9;1;3;16;19;32;20;6;27;26820
27;26820;25;8;17;2;30;27;7;12;14;21;31;28;24;29;15;13;26;10;23;4;5;11;18;22;9;1;3;16;19;32;20;6
25;8;17;2;30;27;7;12;14;21;31;28;24;29;15;13;26;10;5;4;23;11;18;22;9;1;3;16;19;32;20;6;27;26334
27;26334;25;8;17;2;30;27;7;12;14;21;31;28;24;29;15;13;26;10;5;4;23;11;18;22;9;1;3;16;19;32;20;6
25;8;17;2;30;27;7;12;14;21;15;28;24;29;31;13;26;10;5;4;23;11;18;22;9;1;3;16;19;32;20;6;27;26932
27;26932;25;8;17;2;30;27;7;12;14;21;15;28;24;29;31;13;26;10;5;4;23;11;18;22;9;1;3;16;19;32;20;6
25;8;17;2;30;27;7;12;14;21;15;28;24;29;16;13;26;10;5;4;23;11;18;22;9;1;3;31;19;32;20;6;27;26634
27;26634;25;8;17;2;30;27;7;12;14;21;15;28;24;29;16;13;26;10;5;4;23;11;18;22;9;1;3;31;19;32;20;6
25;8;17;2;30;27;7;12;14;21;15;24;28;29;16;13;26;10;5;4;23;11;18;22;9;1;3;31;19;32;20;6;27;26514
27;26514;25;8;17;2;30;27;7;12;14;21;15;24;28;29;16;13;26;10;5;4;23;11;18;22;9;1;3;31;19;32;20;6
25;8;17;2;30;27;7;12;14;21;15;24;28;29;16;13;26;20;5;4;23;11;18;22;9;1;3;31;19;32;10;6;27;27516
27;26514;25;8;17;2;30;27;7;12;14;21;15;24;28;29;16;13;26;10;5;4;23;11;18;22;9;1;3;31;19;32;20;6
25;8;17;2;30;27;7;12;14;21;15;24;28;29;16;13;26;20;5;4;23;11;18;22;9;1;3;31;19;32;10;6;27;27516
27;27516;25;8;17;2;30;27;7;12;14;21;15;24;28;29;16;13;26;20;5;4;23;11;18;22;9;1;3;31;19;32;10;6
25;8;17;2;30;27;7;12;14;21;13;24;28;29;16;15;26;20;5;4;23;11;18;22;9;1;3;31;19;32;10;6;27;27476
27;27476;25;8;17;2;30;27;7;12;14;21;13;24;28;29;16;15;26;20;5;4;23;11;18;22;9;1;3;31;19;32;10;6
25;8;17;2;10;27;7;12;14;21;13;24;28;29;16;15;26;20;5;4;23;11;18;22;9;1;3;31;19;32;30;6;27;26510
27;26510;25;8;17;2;10;27;7;12;14;21;13;24;28;29;16;15;26;20;5;4;23;11;18;22;9;1;3;31;19;32;30;6
25;8;17;2;10;27;30;12;14;21;13;24;28;29;16;15;26;20;5;4;23;11;18;22;9;1;3;31;19;32;7;6;27;27316
27;27316;25;8;17;2;10;27;30;12;14;21;13;24;28;29;16;15;26;20;5;4;23;11;18;22;9;1;3;31;19;32;7;6
25;8;17;2;10;27;7;12;14;21;13;24;28;29;16;15;26;20;5;4;23;11;18;22;9;1;3;31;19;32;30;6;27;26510
27;26510;25;8;17;2;10;27;7;12;14;21;13;24;28;29;16;15;26;20;5;4;23;11;18;22;9;1;3;31;19;32;30;6
25;8;17;2;10;27;7;12;14;21;13;24;28;29;16;15;26;20;5;4;19;11;18;22;9;1;3;31;23;32;30;6;27;26670
27;26670;25;8;17;2;10;27;7;12;14;21;13;24;28;29;16;15;26;20;5;4;19;11;18;22;9;1;3;31;23;32;30;6
25;8;17;2;10;27;7;12;14;21;18;24;28;29;16;15;26;20;5;4;19;11;13;22;9;1;3;31;23;32;30;6;27;27032
27;27032;25;8;17;2;10;27;7;12;14;21;18;24;28;29;16;15;26;20;5;4;19;11;13;22;9;1;3;31;23;32;30;6
25;8;17;2;10;27;7;12;14;21;18;24;28;32;16;15;26;20;5;4;19;11;13;22;9;1;3;31;23;29;30;6;27;26472
27;26472;25;8;17;2;10;27;7;12;14;21;18;24;28;32;16;15;26;20;5;4;19;11;13;22;9;1;3;31;23;29;30;6
25;8;17;2;10;27;3;12;14;21;18;24;28;32;16;15;26;20;5;4;19;11;13;22;9;1;7;31;23;29;30;6;27;26852
27;26852;25;8;17;2;10;27;3;12;14;21;18;24;28;32;16;15;26;20;5;4;19;11;13;22;9;1;7;31;23;29;30;6
25;8;17;2;10;27;3;12;14;9;18;24;28;32;16;15;26;20;5;4;19;11;13;22;21;1;7;31;23;29;30;6;27;26586
28;26586;25;8;17;2;10;27;3;12;14;9;18;24;28;32;16;15;26;20;5;4;19;11;13;22;21;1;7;31;23;29;30;6
25;8;17;2;10;27;7;12;14;9;18;24;28;32;16;15;26;20;5;4;19;11;13;22;21;1;3;31;23;29;30;6;28;26206
28;26206;25;8;17;2;10;27;7;12;14;9;18;24;28;32;16;15;26;20;5;4;19;11;13;22;21;1;3;31;23;29;30;6
25;8;17;2;10;27;7;12;14;9;18;24;28;32;15;16;26;20;5;4;19;11;13;22;21;1;3;31;23;29;30;6;28;26226
28;26226;25;8;17;2;10;27;7;12;14;9;18;24;28;32;15;16;26;20;5;4;19;11;13;22;21;1;3;31;23;29;30;6
25;8;24;2;10;27;7;12;14;9;18;17;28;32;15;16;26;20;5;4;19;11;13;22;21;1;3;31;23;29;30;6;28;26386
28;26386;25;8;24;2;10;27;7;12;14;9;18;17;28;32;15;16;26;20;5;4;19;11;13;22;21;1;3;31;23;29;30;6
25;8;24;2;10;27;7;12;14;9;18;17;28;6;15;16;26;20;5;4;19;11;13;22;21;1;3;31;23;29;30;32;28;26490
28;26490;25;8;24;2;10;27;7;12;14;9;18;17;28;6;15;16;26;20;5;4;19;11;13;22;21;1;3;31;23;29;30;32
25;8;24;2;10;27;7;12;14;9;18;17;26;6;15;16;28;20;5;4;19;11;13;22;21;1;3;31;23;29;30;32;28;26130
28;26130;25;8;24;2;10;27;7;12;14;9;18;17;26;6;15;16;28;20;5;4;19;11;13;22;21;1;3;31;23;29;30;32
25;10;24;2;8;27;7;12;14;9;18;17;26;6;15;16;28;20;5;4;19;11;13;22;21;1;3;31;23;29;30;32;28;26130
28;26130;25;10;24;2;8;27;7;12;14;9;18;17;26;6;15;16;28;20;5;4;19;11;13;22;21;1;3;31;23;29;30;32
25;10;24;2;8;27;7;12;14;9;18;17;26;6;15;16;28;20;5;4;19;11;13;32;21;1;3;31;23;29;30;22;28;26610
28;26610;25;10;24;2;8;27;7;12;14;9;18;17;26;6;15;16;28;20;5;4;19;11;13;32;21;1;3;31;23;29;30;22
25;10;24;2;8;27;7;12;14;9;18;20;26;6;15;16;28;17;5;4;19;11;13;32;21;1;3;31;23;29;30;22;28;26430
28;26430;25;10;24;2;8;27;7;12;14;9;18;20;26;6;15;16;28;17;5;4;19;11;13;32;21;1;3;31;23;29;30;22
25;10;24;2;8;27;7;12;14;9;18;20;26;6;15;16;28;17;5;4;22;11;13;32;21;1;3;31;23;29;30;19;28;26270
28;26270;25;10;24;2;8;27;7;12;14;9;18;20;26;6;15;16;28;17;5;4;22;11;13;32;21;1;3;31;23;29;30;19
25;10;24;2;8;27;7;13;14;9;18;20;26;6;15;16;28;17;5;4;22;11;12;32;21;1;3;31;23;29;30;19;28;26830
28;26830;25;10;24;2;8;27;7;13;14;9;18;20;26;6;15;16;28;17;5;4;22;11;12;32;21;1;3;31;23;29;30;19
25;10;24;2;8;27;7;13;14;9;18;20;23;6;15;16;28;17;5;4;22;11;12;32;21;1;3;31;26;29;30;19;28;26750
28;26750;25;10;24;2;8;27;7;13;14;9;18;20;23;6;15;16;28;17;5;4;22;11;12;32;21;1;3;31;26;29;30;19
25;10;24;2;8;27;7;13;14;9;18;20;23;6;15;16;28;17;5;29;22;11;12;32;21;1;3;31;26;4;30;19;28;26378
28;26378;25;10;24;2;8;27;7;13;14;9;18;20;23;6;15;16;28;17;5;29;22;11;12;32;21;1;3;31;26;4;30;19
25;10;24;13;8;27;7;2;14;9;18;20;23;6;15;16;28;17;5;29;22;11;12;32;21;1;3;31;26;4;30;19;28;26498
28;26498;25;10;24;13;8;27;7;2;14;9;18;20;23;6;15;16;28;17;5;29;22;11;12;32;21;1;3;31;26;4;30;19
13;10;24;25;8;27;7;2;14;9;18;20;23;6;15;16;28;17;5;29;22;11;12;32;21;1;3;31;26;4;30;19;28;26696
28;26696;13;10;24;25;8;27;7;2;14;9;18;20;23;6;15;16;28;17;5;29;22;11;12;32;21;1;3;31;26;4;30;19
13;10;24;25;8;27;7;2;14;9;18;20;23;4;15;16;28;17;5;29;22;11;12;32;21;1;3;31;26;6;30;19;28;26856
28;26856;13;10;24;25;8;27;7;2;14;9;18;20;23;4;15;16;28;17;5;29;22;11;12;32;21;1;3;31;26;6;30;19
13;10;24;25;8;27;7;2;14;32;18;20;23;4;15;16;28;17;5;29;22;11;12;9;21;1;3;31;26;6;30;19;28;26578
28;26578;13;10;24;25;8;27;7;2;14;32;18;20;23;4;15;16;28;17;5;29;22;11;12;9;21;1;3;31;26;6;30;19
13;10;24;25;8;6;7;2;14;32;18;20;23;4;15;16;28;17;5;29;22;11;12;9;21;1;3;31;26;27;30;19;28;26984
28;26984;13;10;24;25;8;6;7;2;14;32;18;20;23;4;15;16;28;17;5;29;22;11;12;9;21;1;3;31;26;27;30;19
13;10;24;25;8;21;7;2;14;32;18;20;23;4;15;16;28;17;5;29;22;11;12;9;6;1;3;31;26;27;30;19;28;27358
28;27358;13;10;24;25;8;21;7;2;14;32;18;20;23;4;15;16;28;17;5;29;22;11;12;9;6;1;3;31;26;27;30;19
13;10;28;25;8;21;7;2;14;32;18;20;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;31;26;27;30;19;28;27178
28;27178;13;10;28;25;8;21;7;2;14;32;18;20;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;31;26;27;30;19
13;10;28;31;8;21;7;2;14;32;18;20;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19;28;27478
29;27478;13;10;28;31;8;21;7;2;14;32;18;20;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19
13;10;14;31;8;21;7;2;28;32;18;20;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19;29;27306
29;27306;13;10;14;31;8;21;7;2;28;32;18;20;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19
13;10;14;31;8;21;7;2;28;32;18;20;23;4;15;16;24;17;5;29;22;11;12;26;6;1;3;25;9;27;30;19;29;27516
29;27306;13;10;14;31;8;21;7;2;28;32;18;20;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19
13;10;20;31;8;21;7;2;28;32;18;14;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19;29;28036
29;28036;13;10;20;31;8;21;7;2;28;32;18;14;23;4;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19
13;10;20;31;8;21;7;2;28;4;18;14;23;32;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19;29;28346
29;28346;13;10;20;31;8;21;7;2;28;4;18;14;23;32;15;16;24;17;5;29;22;11;12;9;6;1;3;25;26;27;30;19
13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;17;20;29;22;11;12;9;6;1;3;25;26;27;30;19;29;27412
29;27412;13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;17;20;29;22;11;12;9;6;1;3;25;26;27;30;19
13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;12;17;20;29;22;11;24;9;6;1;3;25;26;27;30;19;29;27086
29;27086;13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;12;17;20;29;22;11;24;9;6;1;3;25;26;27;30;19
13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;12;11;20;29;22;17;24;9;6;1;3;25;26;27;30;19;29;27302
29;27302;13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;12;11;20;29;22;17;24;9;6;1;3;25;26;27;30;19
13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;11;20;29;22;17;12;9;6;1;3;25;26;27;30;19;29;27892
29;27892;13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;11;20;29;22;17;12;9;6;1;3;25;26;27;30;19
13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;11;20;29;22;17;12;9;6;3;1;25;26;27;30;19;29;27452
29;27452;13;10;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;11;20;29;22;17;12;9;6;3;1;25;26;27;30;19
13;20;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;11;10;29;22;17;12;9;6;3;1;25;26;27;30;19;29;28278
29;28278;13;20;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;11;10;29;22;17;12;9;6;3;1;25;26;27;30;19
13;27;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;11;10;29;22;17;12;9;6;3;1;25;26;20;30;19;29;27658
29;27658;13;27;5;31;8;21;7;2;28;4;18;14;23;32;15;16;24;11;10;29;22;17;12;9;6;3;1;25;26;20;30;19
13;27;5;31;8;21;7;2;28;4;18;14;17;32;15;16;24;11;10;29;22;23;12;9;6;3;1;25;26;20;30;19;29;27878
29;27878;13;27;5;31;8;21;7;2;28;4;18;14;17;32;15;16;24;11;10;29;22;23;12;9;6;3;1;25;26;20;30;19
13;27;5;31;18;21;7;2;28;4;8;14;17;32;15;16;24;11;10;29;22;23;12;9;6;3;1;25;26;20;30;19;29;28328
29;28328;13;27;5;31;18;21;7;2;28;4;8;14;17;32;15;16;24;11;10;29;22;23;12;9;6;3;1;25;26;20;30;19
13;27;5;3;18;21;7;2;28;4;8;14;17;32;15;16;24;11;10;29;22;23;12;9;6;31;1;25;26;20;30;19;29;28410
29;28410;13;27;5;3;18;21;7;2;28;4;8;14;17;32;15;16;24;11;10;29;22;23;12;9;6;31;1;25;26;20;30;19
13;27;5;3;18;21;7;2;28;4;19;14;17;32;15;16;24;11;10;29;22;23;12;9;6;31;1;25;26;20;30;8;29;28238
29;28238;13;27;5;3;18;21;7;2;28;4;19;14;17;32;15;16;24;11;10;29;22;23;12;9;6;31;1;25;26;20;30;8
13;27;5;3;18;21;7;2;28;4;19;14;17;32;15;16;24;11;6;29;22;23;12;9;10;31;1;25;26;20;30;8;29;28118
29;28118;13;27;5;3;18;21;7;2;28;4;19;14;17;32;15;16;24;11;6;29;22;23;12;9;10;31;1;25;26;20;30;8
13;27;5;3;18;21;7;2;28;4;19;14;17;32;15;16;24;11;31;29;22;23;12;9;10;6;1;25;26;20;30;8;29;27814
29;27814;13;27;5;3;18;21;7;2;28;4;19;14;17;32;15;16;24;11;31;29;22;23;12;9;10;6;1;25;26;20;30;8
13;27;5;3;18;21;7;2;28;4;15;14;17;32;19;16;24;11;31;29;22;23;12;9;10;6;1;25;26;20;30;8;29;27456
29;27456;13;27;5;3;18;21;7;2;28;4;15;14;17;32;19;16;24;11;31;29;22;23;12;9;10;6;1;25;26;20;30;8
13;27;5;3;18;21;7;2;28;1;15;14;17;32;19;16;24;11;31;29;22;23;12;9;10;6;4;25;26;20;30;8;29;27276
29;27276;13;27;5;3;18;21;7;2;28;1;15;14;17;32;19;16;24;11;31;29;22;23;12;9;10;6;4;25;26;20;30;8
13;27;5;3;1;21;7;2;28;18;15;14;17;32;19;16;24;11;31;29;22;23;12;9;10;6;4;25;26;20;30;8;29;27268
30;27268;13;27;5;3;1;21;7;2;28;18;15;14;17;32;19;16;24;11;31;29;22;23;12;9;10;6;4;25;26;20;30;8
12;27;5;3;1;21;7;2;28;18;15;14;17;32;19;16;24;11;31;29;22;23;13;9;10;6;4;25;26;20;30;8;30;26748
30;26748;12;27;5;3;1;21;7;2;28;18;15;14;17;32;19;16;24;11;31;29;22;23;13;9;10;6;4;25;26;20;30;8
30;27;5;3;1;21;7;2;28;18;15;14;17;32;19;16;24;11;31;29;22;23;13;9;10;6;4;25;26;20;12;8;30;27076
30;27076;30;27;5;3;1;21;7;2;28;18;15;14;17;32;19;16;24;11;31;29;22;23;13;9;10;6;4;25;26;20;12;8
30;27;5;3;1;21;7;2;28;18;6;14;17;32;19;16;24;11;31;29;22;23;13;9;10;15;4;25;26;20;12;8;30;26916
30;26916;30;27;5;3;1;21;7;2;28;18;6;14;17;32;19;16;24;11;31;29;22;23;13;9;10;15;4;25;26;20;12;8
30;27;5;3;1;21;7;2;28;18;6;14;17;32;19;16;24;11;31;29;4;23;13;9;10;15;22;25;26;20;12;8;30;27794
30;27794;30;27;5;3;1;21;7;2;28;18;6;14;17;32;19;16;24;11;31;29;4;23;13;9;10;15;22;25;26;20;12;8
30;27;5;3;1;21;7;2;28;18;6;14;29;32;19;16;24;11;31;17;4;23;13;9;10;15;22;25;26;20;12;8;30;26914
30;26914;30;27;5;3;1;21;7;2;28;18;6;14;29;32;19;16;24;11;31;17;4;23;13;9;10;15;22;25;26;20;12;8
30;27;5;3;1;21;7;2;28;18;10;14;29;32;19;16;24;11;31;17;4;23;13;9;6;15;22;25;26;20;12;8;30;27074
30;27074;30;27;5;3;1;21;7;2;28;18;10;14;29;32;19;16;24;11;31;17;4;23;13;9;6;15;22;25;26;20;12;8
30;27;5;18;1;21;7;2;28;3;10;14;29;32;19;16;24;11;31;17;4;23;13;9;6;15;22;25;26;20;12;8;30;27378
30;27378;30;27;5;18;1;21;7;2;28;3;10;14;29;32;19;16;24;11;31;17;4;23;13;9;6;15;22;25;26;20;12;8
30;27;5;18;1;21;7;2;28;3;10;14;29;32;19;16;6;11;31;17;4;23;13;9;24;15;22;25;26;20;12;8;30;26882
30;26882;30;27;5;18;1;21;7;2;28;3;10;14;29;32;19;16;6;11;31;17;4;23;13;9;24;15;22;25;26;20;12;8
30;27;5;11;1;21;7;2;28;3;10;14;29;32;19;16;6;18;31;17;4;23;13;9;24;15;22;25;26;20;12;8;30;26690
30;26690;30;27;5;11;1;21;7;2;28;3;10;14;29;32;19;16;6;18;31;17;4;23;13;9;24;15;22;25;26;20;12;8
30;27;5;11;1;21;7;2;28;3;10;14;29;32;19;13;6;18;31;17;4;23;16;9;24;15;22;25;26;20;12;8;30;26190
30;26190;30;27;5;11;1;21;7;2;28;3;10;14;29;32;19;13;6;18;31;17;4;23;16;9;24;15;22;25;26;20;12;8
30;27;5;11;1;21;7;2;28;3;15;14;29;32;19;13;6;18;31;17;4;23;16;9;24;10;22;25;26;20;12;8;30;26070
30;26070;30;27;5;11;1;21;7;2;28;3;15;14;29;32;19;13;6;18;31;17;4;23;16;9;24;10;22;25;26;20;12;8
30;18;5;11;1;21;7;2;28;3;15;14;29;32;19;13;6;27;31;17;4;23;16;9;24;10;22;25;26;20;12;8;30;25750
30;25750;30;18;5;11;1;21;7;2;28;3;15;14;29;32;19;13;6;27;31;17;4;23;16;9;24;10;22;25;26;20;12;8
30;18;5;11;1;21;7;10;28;3;15;14;29;32;19;13;6;27;31;17;4;23;16;9;24;2;22;25;26;20;12;8;30;25910
30;25910;30;18;5;11;1;21;7;10;28;3;15;14;29;32;19;13;6;27;31;17;4;23;16;9;24;2;22;25;26;20;12;8
30;18;5;11;1;21;7;10;28;3;15;14;29;32;19;13;6;20;31;17;4;23;16;9;24;2;22;25;26;27;12;8;30;26210
30;26210;30;18;5;11;1;21;7;10;28;3;15;14;29;32;19;13;6;20;31;17;4;23;16;9;24;2;22;25;26;27;12;8
30;18;5;11;1;21;7;10;28;3;13;14;29;32;19;15;6;20;31;17;4;23;16;9;24;2;22;25;26;27;12;8;30;26170
30;26170;30;18;5;11;1;21;7;10;28;3;13;14;29;32;19;15;6;20;31;17;4;23;16;9;24;2;22;25;26;27;12;8
30;18;5;11;1;21;7;10;28;19;13;14;29;32;3;15;6;20;31;17;4;23;16;9;24;2;22;25;26;27;12;8;30;25894
30;25894;30;18;5;11;1;21;7;10;28;19;13;14;29;32;3;15;6;20;31;17;4;23;16;9;24;2;22;25;26;27;12;8
30;18;5;11;1;21;7;10;28;19;13;3;29;32;14;15;6;20;31;17;4;23;16;9;24;2;22;25;26;27;12;8;30;26814
30;26814;30;18;5;11;1;21;7;10;28;19;13;3;29;32;14;15;6;20;31;17;4;23;16;9;24;2;22;25;26;27;12;8
30;18;5;11;1;21;7;10;28;19;13;3;29;32;14;15;6;20;31;17;4;23;16;9;22;2;24;25;26;27;12;8;30;26494
30;26494;30;18;5;11;1;21;7;10;28;19;13;3;29;32;14;15;6;20;31;17;4;23;16;9;22;2;24;25;26;27;12;8
30;18;5;11;1;21;7;10;28;19;13;3;29;32;14;15;6;20;31;17;4;23;16;24;22;2;9;25;26;27;12;8;30;27042
30;27042;30;18;5;11;1;21;7;10;28;19;13;3;29;32;14;15;6;20;31;17;4;23;16;24;22;2;9;25;26;27;12;8
30;18;5;11;1;21;7;10;28;19;13;32;29;3;14;15;6;20;31;17;4;23;16;24;22;2;9;25;26;27;12;8;30;27010
31;27010;30;18;5;11;1;21;7;10;28;19;13;32;29;3;14;15;6;20;31;17;4;23;16;24;22;2;9;25;26;27;12;8
30;18;5;11;1;21;7;10;28;19;13;32;29;3;14;15;12;20;31;17;4;23;16;24;22;2;9;25;26;27;6;8;31;27810
31;27810;30;18;5;11;1;21;7;10;28;19;13;32;29;3;14;15;12;20;31;17;4;23;16;24;22;2;9;25;26;27;6;8
30;18;5;11;1;21;7;10;28;19;13;32;29;3;14;15;12;20;31;17;4;8;16;24;22;2;9;25;26;27;6;23;31;27880
31;27880;30;18;5;11;1;21;7;10;28;19;13;32;29;3;14;15;12;20;31;17;4;8;16;24;22;2;9;25;26;27;6;23
30;18;5;11;1;21;7;10;28;19;23;32;29;3;14;15;12;20;31;17;4;8;16;24;22;2;9;25;26;27;6;13;31;27756
31;27756;30;18;5;11;1;21;7;10;28;19;23;32;29;3;14;15;12;20;31;17;4;8;16;24;22;2;9;25;26;27;6;13
30;18;5;11;1;21;7;10;28;19;23;32;29;22;14;15;12;20;31;17;4;8;16;24;3;2;9;25;26;27;6;13;31;27492
31;27492;30;18;5;11;1;21;7;10;28;19;23;32;29;22;14;15;12;20;31;17;4;8;16;24;3;2;9;25;26;27;6;13
31;18;5;11;1;21;7;10;28;19;23;32;29;22;14;15;12;20;30;17;4;8;16;24;3;2;9;25;26;27;6;13;31;27292
31;27292;31;18;5;11;1;21;7;10;28;19;23;32;29;22;14;15;12;20;30;17;4;8;16;24;3;2;9;25;26;27;6;13
31;18;5;11;1;8;7;10;28;19;23;32;29;22;14;15;12;20;30;17;4;21;16;24;3;2;9;25;26;27;6;13;31;27004
31;27004;31;18;5;11;1;8;7;10;28;19;23;32;29;22;14;15;12;20;30;17;4;21;16;24;3;2;9;25;26;27;6;13
31;18;5;11;1;8;7;10;28;19;23;32;29;22;14;15;12;20;30;17;4;13;16;24;3;2;9;25;26;27;6;21;31;27106
31;27106;31;18;5;11;1;8;7;10;28;19;23;32;29;22;14;15;12;20;30;17;4;13;16;24;3;2;9;25;26;27;6;21
31;18;5;30;1;8;7;10;28;19;23;32;29;22;14;15;12;20;11;17;4;13;16;24;3;2;9;25;26;27;6;21;31;28220
31;28220;31;18;5;30;1;8;7;10;28;19;23;32;29;22;14;15;12;20;11;17;4;13;16;24;3;2;9;25;26;27;6;21
31;18;5;30;1;8;7;10;28;19;23;32;29;14;22;15;12;20;11;17;4;13;16;24;3;2;9;25;26;27;6;21;31;28554
31;28554;31;18;5;30;1;8;7;10;28;19;23;32;29;14;22;15;12;20;11;17;4;13;16;24;3;2;9;25;26;27;6;21
31;18;5;30;1;8;16;10;28;19;23;32;29;14;22;15;12;20;11;17;4;13;7;24;3;2;9;25;26;27;6;21;31;29074
31;29074;31;18;5;30;1;8;16;10;28;19;23;32;29;14;22;15;12;20;11;17;4;13;7;24;3;2;9;25;26;27;6;21
31;18;5;30;1;8;16;10;28;19;23;32;29;14;22;15;12;20;11;17;4;13;7;24;3;21;9;25;26;27;6;2;31;29302
31;29302;31;18;5;30;1;8;16;10;28;19;23;32;29;14;22;15;12;20;11;17;4;13;7;24;3;21;9;25;26;27;6;2
16;18;5;30;1;8;31;10;28;19;23;32;29;14;22;15;12;20;11;17;4;13;7;24;3;21;9;25;26;27;6;2;31;28840
31;28840;16;18;5;30;1;8;31;10;28;19;23;32;29;14;22;15;12;20;11;17;4;13;7;24;3;21;9;25;26;27;6;2
