"X1";"X27586";"X11";"X7";"X10";"X22";"X31";"X9";"X1.1";"X19";"X2";"X5";"X4";"X23";"X18";"X32";"X14";"X30";"X24";"X17";"X27";"X29";"X15";"X13";"X8";"X26";"X16";"X25";"X28";"X12";"X3";"X21";"X20";"X6"
26;26298;1;15;17;22;2;6;31;12;26;19;25;29;24;16;13;18;8;3;9;10;14;21;27;20;11;5;30;32;7;28;4;23
1;15;17;22;2;6;23;12;26;19;25;29;24;16;13;18;8;3;9;10;14;21;27;20;11;5;30;32;7;28;4;31;26;25778
26;25778;1;15;17;22;2;6;23;12;26;19;25;29;24;16;13;18;8;3;9;10;14;21;27;20;11;5;30;32;7;28;4;31
1;15;17;22;2;6;23;12;26;19;5;29;24;16;13;18;8;3;9;10;14;21;27;20;11;25;30;32;7;28;4;31;26;26510
26;26510;1;15;17;22;2;6;23;12;26;19;5;29;24;16;13;18;8;3;9;10;14;21;27;20;11;25;30;32;7;28;4;31
1;15;17;22;30;6;23;12;26;19;5;29;24;16;13;18;8;3;9;10;14;21;27;20;11;25;2;32;7;28;4;31;26;26312
26;26312;1;15;17;22;30;6;23;12;26;19;5;29;24;16;13;18;8;3;9;10;14;21;27;20;11;25;2;32;7;28;4;31
1;15;17;22;30;6;23;27;26;19;5;29;24;16;13;18;8;3;9;10;14;21;12;20;11;25;2;32;7;28;4;31;26;26114
27;26114;1;15;17;22;30;6;23;27;26;19;5;29;24;16;13;18;8;3;9;10;14;21;12;20;11;25;2;32;7;28;4;31
1;15;17;22;30;6;23;27;26;19;5;29;24;16;13;18;8;3;9;10;14;21;12;20;11;25;2;32;7;28;31;4;27;26114
27;26114;1;15;17;22;30;6;23;27;26;19;5;29;24;16;13;18;8;3;9;10;14;21;12;20;11;25;2;32;7;28;31;4
1;15;17;22;30;6;23;27;11;19;5;29;24;16;13;18;8;3;9;10;14;21;12;20;26;25;2;32;7;28;31;4;27;26140
27;26140;1;15;17;22;30;6;23;27;11;19;5;29;24;16;13;18;8;3;9;10;14;21;12;20;26;25;2;32;7;28;31;4
1;15;17;22;30;6;23;27;11;19;5;29;24;16;21;18;8;3;9;10;14;13;12;20;26;25;2;32;7;28;31;4;27;25840
27;25840;1;15;17;22;30;6;23;27;11;19;5;29;24;16;21;18;8;3;9;10;14;13;12;20;26;25;2;32;7;28;31;4
1;15;17;22;30;6;23;27;11;19;5;29;24;16;21;18;8;3;9;26;14;13;12;20;10;25;2;32;7;28;31;4;27;25932
27;25932;1;15;17;22;30;6;23;27;11;19;5;29;24;16;21;18;8;3;9;26;14;13;12;20;10;25;2;32;7;28;31;4
1;15;17;22;30;6;23;27;11;19;5;29;24;16;21;18;8;3;9;14;26;13;12;20;10;25;2;32;7;28;31;4;27;26222
27;26222;1;15;17;22;30;6;23;27;11;19;5;29;24;16;21;18;8;3;9;14;26;13;12;20;10;25;2;32;7;28;31;4
1;15;17;22;30;6;23;13;11;19;5;29;24;16;21;18;8;3;9;14;26;27;12;20;10;25;2;32;7;28;31;4;27;26288
27;26288;1;15;17;22;30;6;23;13;11;19;5;29;24;16;21;18;8;3;9;14;26;27;12;20;10;25;2;32;7;28;31;4
1;20;17;22;30;6;23;13;11;19;5;29;24;16;21;18;8;3;9;14;26;27;12;15;10;25;2;32;7;28;31;4;27;26090
27;26090;1;20;17;22;30;6;23;13;11;19;5;29;24;16;21;18;8;3;9;14;26;27;12;15;10;25;2;32;7;28;31;4
1;20;17;22;30;6;23;13;11;19;24;29;5;16;21;18;8;3;9;14;26;27;12;15;10;25;2;32;7;28;31;4;27;26538
27;26538;1;20;17;22;30;6;23;13;11;19;24;29;5;16;21;18;8;3;9;14;26;27;12;15;10;25;2;32;7;28;31;4
1;20;17;22;30;6;23;13;11;19;24;29;5;16;21;18;8;3;9;14;26;32;12;15;10;25;2;27;7;28;31;4;27;26778
27;26538;1;20;17;22;30;6;23;13;11;19;24;29;5;16;21;18;8;3;9;14;26;27;12;15;10;25;2;32;7;28;31;4
1;20;17;22;30;16;23;13;11;19;24;29;5;6;21;18;8;3;9;14;26;27;12;15;10;25;2;32;7;28;31;4;27;26978
27;26978;1;20;17;22;30;16;23;13;11;19;24;29;5;6;21;18;8;3;9;14;26;27;12;15;10;25;2;32;7;28;31;4
1;20;3;22;30;16;23;13;11;19;24;29;5;6;21;18;8;17;9;14;26;27;12;15;10;25;2;32;7;28;31;4;27;27382
27;27382;1;20;3;22;30;16;23;13;11;19;24;29;5;6;21;18;8;17;9;14;26;27;12;15;10;25;2;32;7;28;31;4
1;20;3;22;30;16;23;13;11;19;24;29;5;6;21;17;8;18;9;14;26;27;12;15;10;25;2;32;7;28;31;4;27;27482
27;27482;1;20;3;22;30;16;23;13;11;19;24;29;5;6;21;17;8;18;9;14;26;27;12;15;10;25;2;32;7;28;31;4
1;20;3;22;17;16;23;13;11;19;24;29;5;6;21;30;8;18;9;14;26;27;12;15;10;25;2;32;7;28;31;4;27;27922
27;27922;1;20;3;22;17;16;23;13;11;19;24;29;5;6;21;30;8;18;9;14;26;27;12;15;10;25;2;32;7;28;31;4
1;20;3;22;17;16;23;13;11;19;24;29;5;6;21;30;8;28;9;14;26;27;12;15;10;25;2;32;7;18;31;4;27;28282
27;28282;1;20;3;22;17;16;23;13;11;19;24;29;5;6;21;30;8;28;9;14;26;27;12;15;10;25;2;32;7;18;31;4
1;20;3;22;17;16;4;13;11;19;24;29;5;6;21;30;8;28;9;14;26;27;12;15;10;25;2;32;7;18;31;23;27;29300
27;29300;1;20;3;22;17;16;4;13;11;19;24;29;5;6;21;30;8;28;9;14;26;27;12;15;10;25;2;32;7;18;31;23
1;20;3;22;17;16;4;13;11;19;24;29;5;9;21;30;8;28;6;14;26;27;12;15;10;25;2;32;7;18;31;23;27;29100
27;29100;1;20;3;22;17;16;4;13;11;19;24;29;5;9;21;30;8;28;6;14;26;27;12;15;10;25;2;32;7;18;31;23
1;20;3;22;17;16;4;13;11;19;31;29;5;9;21;30;8;28;6;14;26;27;12;15;10;25;2;32;7;18;24;23;27;29340
27;29340;1;20;3;22;17;16;4;13;11;19;31;29;5;9;21;30;8;28;6;14;26;27;12;15;10;25;2;32;7;18;24;23
1;20;3;22;17;16;4;13;11;19;8;29;5;9;21;30;31;28;6;14;26;27;12;15;10;25;2;32;7;18;24;23;27;29392
27;29392;1;20;3;22;17;16;4;13;11;19;8;29;5;9;21;30;31;28;6;14;26;27;12;15;10;25;2;32;7;18;24;23
1;20;3;22;17;16;4;13;11;19;8;29;5;9;21;30;31;28;6;14;26;27;12;15;10;25;7;32;2;18;24;23;27;29552
27;29552;1;20;3;22;17;16;4;13;11;19;8;29;5;9;21;30;31;28;6;14;26;27;12;15;10;25;7;32;2;18;24;23
1;20;6;22;17;16;4;13;11;19;8;29;5;9;21;30;31;28;3;14;26;27;12;15;10;25;7;32;2;18;24;23;27;29032
28;29032;1;20;6;22;17;16;4;13;11;19;8;29;5;9;21;30;31;28;3;14;26;27;12;15;10;25;7;32;2;18;24;23
1;20;6;22;17;16;4;13;11;15;8;29;5;9;21;30;31;28;3;14;26;27;12;19;10;25;7;32;2;18;24;23;28;28894
28;28894;1;20;6;22;17;16;4;13;11;15;8;29;5;9;21;30;31;28;3;14;26;27;12;19;10;25;7;32;2;18;24;23
1;20;6;22;17;16;4;13;11;15;8;29;5;9;21;30;31;28;3;14;10;27;12;19;26;25;7;32;2;18;24;23;28;27928
28;27928;1;20;6;22;17;16;4;13;11;15;8;29;5;9;21;30;31;28;3;14;10;27;12;19;26;25;7;32;2;18;24;23
1;20;6;22;17;16;4;13;11;15;8;29;3;9;21;30;31;28;5;14;10;27;12;19;26;25;7;32;2;18;24;23;28;27928
28;27928;1;20;6;22;17;16;4;13;11;15;8;29;3;9;21;30;31;28;5;14;10;27;12;19;26;25;7;32;2;18;24;23
1;20;6;22;17;16;4;13;11;15;8;2;3;9;21;30;31;28;5;14;10;27;12;19;26;25;7;32;29;18;24;23;28;27722
28;27722;1;20;6;22;17;16;4;13;11;15;8;2;3;9;21;30;31;28;5;14;10;27;12;19;26;25;7;32;29;18;24;23
1;20;6;22;17;16;4;13;11;15;8;2;3;9;21;30;31;28;5;14;10;27;12;19;26;23;7;32;29;18;24;25;28;27522
28;27522;1;20;6;22;17;16;4;13;11;15;8;2;3;9;21;30;31;28;5;14;10;27;12;19;26;23;7;32;29;18;24;25
1;20;6;22;17;16;4;13;11;9;8;2;3;15;21;30;31;28;5;14;10;27;12;19;26;23;7;32;29;18;24;25;28;27622
28;27622;1;20;6;22;17;16;4;13;11;9;8;2;3;15;21;30;31;28;5;14;10;27;12;19;26;23;7;32;29;18;24;25
1;20;6;22;17;16;21;13;11;9;8;2;3;15;4;30;31;28;5;14;10;27;12;19;26;23;7;32;29;18;24;25;28;28138
28;28138;1;20;6;22;17;16;21;13;11;9;8;2;3;15;4;30;31;28;5;14;10;27;12;19;26;23;7;32;29;18;24;25
1;20;6;22;17;16;21;13;11;9;8;2;3;15;4;30;31;28;5;14;10;29;12;19;26;23;7;32;27;18;24;25;28;28298
28;28298;1;20;6;22;17;16;21;13;11;9;8;2;3;15;4;30;31;28;5;14;10;29;12;19;26;23;7;32;27;18;24;25
1;20;6;22;17;16;21;13;11;9;8;2;19;15;4;30;31;28;5;14;10;29;12;3;26;23;7;32;27;18;24;25;28;28758
28;28758;1;20;6;22;17;16;21;13;11;9;8;2;19;15;4;30;31;28;5;14;10;29;12;3;26;23;7;32;27;18;24;25
1;20;6;22;26;16;21;13;11;9;8;2;19;15;4;30;31;28;5;14;10;29;12;3;17;23;7;32;27;18;24;25;28;28258
28;28258;1;20;6;22;26;16;21;13;11;9;8;2;19;15;4;30;31;28;5;14;10;29;12;3;17;23;7;32;27;18;24;25
1;20;6;22;26;16;21;13;11;9;8;15;19;2;4;30;31;28;5;14;10;29;12;3;17;23;7;32;27;18;24;25;28;28178
28;28178;1;20;6;22;26;16;21;13;11;9;8;15;19;2;4;30;31;28;5;14;10;29;12;3;17;23;7;32;27;18;24;25
1;20;6;22;26;16;21;13;11;9;8;15;19;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;27;18;24;25;28;28416
28;28416;1;20;6;22;26;16;21;13;11;9;8;15;19;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;27;18;24;25
1;13;6;22;26;16;21;20;11;9;8;15;19;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;27;18;24;25;28;28970
28;28970;1;13;6;22;26;16;21;20;11;9;8;15;19;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;27;18;24;25
1;13;6;22;26;16;21;20;11;9;8;15;19;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;24;18;27;25;28;29250
28;29250;1;13;6;22;26;16;21;20;11;9;8;15;19;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;24;18;27;25
16;13;6;22;26;1;21;20;11;9;8;15;19;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;24;18;27;25;28;29210
28;29210;16;13;6;22;26;1;21;20;11;9;8;15;19;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;24;18;27;25
16;13;6;22;26;1;19;20;11;9;8;15;21;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;24;18;27;25;28;29710
28;29710;16;13;6;22;26;1;19;20;11;9;8;15;21;2;4;30;31;28;5;14;10;29;17;3;12;23;7;32;24;18;27;25
16;13;6;22;26;1;19;20;11;9;8;15;21;2;4;23;31;28;5;14;10;29;17;3;12;30;7;32;24;18;27;25;28;29750
28;29750;16;13;6;22;26;1;19;20;11;9;8;15;21;2;4;23;31;28;5;14;10;29;17;3;12;30;7;32;24;18;27;25
16;13;6;27;26;1;19;20;11;9;8;15;21;2;4;23;31;28;5;14;10;29;17;3;12;30;7;32;24;18;22;25;28;29710
28;29710;16;13;6;27;26;1;19;20;11;9;8;15;21;2;4;23;31;28;5;14;10;29;17;3;12;30;7;32;24;18;22;25
16;30;6;27;26;1;19;20;11;9;8;15;21;2;4;23;31;28;5;14;10;29;17;3;12;13;7;32;24;18;22;25;28;29568
28;29568;16;30;6;27;26;1;19;20;11;9;8;15;21;2;4;23;31;28;5;14;10;29;17;3;12;13;7;32;24;18;22;25
16;30;11;27;26;1;19;20;6;9;8;15;21;2;4;23;31;28;5;14;10;29;17;3;12;13;7;32;24;18;22;25;28;29448
29;29448;16;30;11;27;26;1;19;20;6;9;8;15;21;2;4;23;31;28;5;14;10;29;17;3;12;13;7;32;24;18;22;25
16;30;11;27;26;1;19;20;6;9;8;15;21;2;4;23;17;28;5;14;10;29;31;3;12;13;7;32;24;18;22;25;29;29668
29;29668;16;30;11;27;26;1;19;20;6;9;8;15;21;2;4;23;17;28;5;14;10;29;31;3;12;13;7;32;24;18;22;25
16;30;11;27;26;1;19;20;6;9;8;3;21;2;4;23;17;28;5;14;10;29;31;15;12;13;7;32;24;18;22;25;29;29628
29;29628;16;30;11;27;26;1;19;20;6;9;8;3;21;2;4;23;17;28;5;14;10;29;31;15;12;13;7;32;24;18;22;25
16;30;11;27;26;1;9;20;6;19;8;3;21;2;4;23;17;28;5;14;10;29;31;15;12;13;7;32;24;18;22;25;29;29468
29;29468;16;30;11;27;26;1;9;20;6;19;8;3;21;2;4;23;17;28;5;14;10;29;31;15;12;13;7;32;24;18;22;25
16;30;11;27;26;1;9;20;6;19;8;3;21;2;4;23;17;28;5;14;10;29;31;15;12;13;7;32;22;18;24;25;29;29108
29;29108;16;30;11;27;26;1;9;20;6;19;8;3;21;2;4;23;17;28;5;14;10;29;31;15;12;13;7;32;22;18;24;25
25;30;11;27;26;1;9;20;6;19;8;3;21;2;4;23;17;28;5;14;10;29;31;15;12;13;7;32;22;18;24;16;29;28572
29;28572;25;30;11;27;26;1;9;20;6;19;8;3;21;2;4;23;17;28;5;14;10;29;31;15;12;13;7;32;22;18;24;16
25;30;11;27;26;1;9;20;6;19;29;3;21;2;4;23;17;28;5;14;10;8;31;15;12;13;7;32;22;18;24;16;29;27694
29;27694;25;30;11;27;26;1;9;20;6;19;29;3;21;2;4;23;17;28;5;14;10;8;31;15;12;13;7;32;22;18;24;16
25;30;11;27;26;1;9;20;6;24;29;3;21;2;4;23;17;28;5;14;10;8;31;15;12;13;7;32;22;18;19;16;29;27494
29;27494;25;30;11;27;26;1;9;20;6;24;29;3;21;2;4;23;17;28;5;14;10;8;31;15;12;13;7;32;22;18;19;16
25;30;2;27;26;1;9;20;6;24;29;3;21;11;4;23;17;28;5;14;10;8;31;15;12;13;7;32;22;18;19;16;29;27434
29;27434;25;30;2;27;26;1;9;20;6;24;29;3;21;11;4;23;17;28;5;14;10;8;31;15;12;13;7;32;22;18;19;16
25;12;2;27;26;1;9;20;6;24;29;3;21;11;4;23;17;28;5;14;10;8;31;15;30;13;7;32;22;18;19;16;29;27712
29;27712;25;12;2;27;26;1;9;20;6;24;29;3;21;11;4;23;17;28;5;14;10;8;31;15;30;13;7;32;22;18;19;16
25;12;2;27;26;1;6;20;9;24;29;3;21;11;4;23;17;28;5;14;10;8;31;15;30;13;7;32;22;18;19;16;29;27552
29;27552;25;12;2;27;26;1;6;20;9;24;29;3;21;11;4;23;17;28;5;14;10;8;31;15;30;13;7;32;22;18;19;16
25;12;2;27;26;1;6;20;13;24;29;3;21;11;4;23;17;28;5;14;10;8;31;15;30;9;7;32;22;18;19;16;29;27252
29;27252;25;12;2;27;26;1;6;20;13;24;29;3;21;11;4;23;17;28;5;14;10;8;31;15;30;9;7;32;22;18;19;16
25;12;2;27;26;1;6;20;13;24;29;9;21;11;4;23;17;28;5;14;10;8;31;15;30;3;7;32;22;18;19;16;29;27052
29;27052;25;12;2;27;26;1;6;20;13;24;29;9;21;11;4;23;17;28;5;14;10;8;31;15;30;3;7;32;22;18;19;16
25;12;2;27;26;1;6;20;13;24;29;9;21;11;4;23;17;28;5;10;14;8;31;15;30;3;7;32;22;18;19;16;29;26912
29;26912;25;12;2;27;26;1;6;20;13;24;29;9;21;11;4;23;17;28;5;10;14;8;31;15;30;3;7;32;22;18;19;16
25;12;2;27;26;9;6;20;13;24;29;1;21;11;4;23;17;28;5;10;14;8;31;15;30;3;7;32;22;18;19;16;29;26992
29;26992;25;12;2;27;26;9;6;20;13;24;29;1;21;11;4;23;17;28;5;10;14;8;31;15;30;3;7;32;22;18;19;16
25;12;2;27;26;9;6;20;13;7;29;1;21;11;4;23;17;28;5;10;14;8;31;15;30;3;24;32;22;18;19;16;29;26794
29;26794;25;12;2;27;26;9;6;20;13;7;29;1;21;11;4;23;17;28;5;10;14;8;31;15;30;3;24;32;22;18;19;16
25;12;2;27;26;9;6;20;13;7;29;1;21;11;4;23;16;28;5;10;14;8;31;15;30;3;24;32;22;18;19;17;29;27510
29;27510;25;12;2;27;26;9;6;20;13;7;29;1;21;11;4;23;16;28;5;10;14;8;31;15;30;3;24;32;22;18;19;17
25;12;2;27;26;9;6;20;13;7;29;1;21;11;4;23;16;8;5;10;14;28;31;15;30;3;24;32;22;18;19;17;29;27442
29;27442;25;12;2;27;26;9;6;20;13;7;29;1;21;11;4;23;16;8;5;10;14;28;31;15;30;3;24;32;22;18;19;17
25;12;2;27;26;9;6;20;13;31;29;1;21;11;4;23;16;8;5;10;14;28;7;15;30;3;24;32;22;18;19;17;29;27162
29;27162;25;12;2;27;26;9;6;20;13;31;29;1;21;11;4;23;16;8;5;10;14;28;7;15;30;3;24;32;22;18;19;17
25;31;2;27;26;9;6;20;13;12;29;1;21;11;4;23;16;8;5;10;14;28;7;15;30;3;24;32;22;18;19;17;29;27478
29;27478;25;31;2;27;26;9;6;20;13;12;29;1;21;11;4;23;16;8;5;10;14;28;7;15;30;3;24;32;22;18;19;17
25;31;2;27;26;9;6;20;13;12;29;1;21;11;4;23;16;8;5;10;14;28;7;15;30;3;17;32;22;18;19;24;29;27798
30;27798;25;31;2;27;26;9;6;20;13;12;29;1;21;11;4;23;16;8;5;10;14;28;7;15;30;3;17;32;22;18;19;24
25;31;2;27;26;9;6;20;13;12;29;19;21;11;4;23;16;8;5;10;14;28;7;15;30;3;17;32;22;18;1;24;30;27470
30;27470;25;31;2;27;26;9;6;20;13;12;29;19;21;11;4;23;16;8;5;10;14;28;7;15;30;3;17;32;22;18;1;24
25;31;2;27;26;9;6;20;13;12;29;19;5;11;4;23;16;8;21;10;14;28;7;15;30;3;17;32;22;18;1;24;30;27194
30;27194;25;31;2;27;26;9;6;20;13;12;29;19;5;11;4;23;16;8;21;10;14;28;7;15;30;3;17;32;22;18;1;24
25;31;2;27;26;9;6;20;13;12;29;19;5;11;4;23;16;8;21;10;14;32;7;15;30;3;17;28;22;18;1;24;30;27294
30;27294;25;31;2;27;26;9;6;20;13;12;29;19;5;11;4;23;16;8;21;10;14;32;7;15;30;3;17;28;22;18;1;24
25;31;2;27;26;9;12;20;13;6;29;19;5;11;4;23;16;8;21;10;14;32;7;15;30;3;17;28;22;18;1;24;30;27854
30;27854;25;31;2;27;26;9;12;20;13;6;29;19;5;11;4;23;16;8;21;10;14;32;7;15;30;3;17;28;22;18;1;24
25;31;2;27;26;9;12;20;13;6;29;19;5;11;4;22;16;8;21;10;14;32;7;15;30;3;17;28;23;18;1;24;30;27914
30;27914;25;31;2;27;26;9;12;20;13;6;29;19;5;11;4;22;16;8;21;10;14;32;7;15;30;3;17;28;23;18;1;24
25;31;2;27;26;9;12;20;13;6;29;19;5;11;4;23;16;8;21;10;14;32;7;15;30;3;17;28;22;18;1;24;30;27854
30;27854;25;31;2;27;26;9;12;20;13;6;29;19;5;11;4;23;16;8;21;10;14;32;7;15;30;3;17;28;22;18;1;24
25;31;2;27;26;9;12;20;13;6;29;19;5;11;4;23;16;18;21;10;14;32;7;15;30;3;17;28;22;8;1;24;30;27736
30;27736;25;31;2;27;26;9;12;20;13;6;29;19;5;11;4;23;16;18;21;10;14;32;7;15;30;3;17;28;22;8;1;24
25;31;2;27;5;9;12;20;13;6;29;19;26;11;4;23;16;18;21;10;14;32;7;15;30;3;17;28;22;8;1;24;30;27702
30;27702;25;31;2;27;5;9;12;20;13;6;29;19;26;11;4;23;16;18;21;10;14;32;7;15;30;3;17;28;22;8;1;24
25;31;32;27;5;9;12;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;3;17;28;22;8;1;24;30;27898
30;27898;25;31;32;27;5;9;12;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;3;17;28;22;8;1;24
25;31;5;27;32;9;12;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;3;17;28;22;8;1;24;30;27538
30;27538;25;31;5;27;32;9;12;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;3;17;28;22;8;1;24
25;31;5;27;32;9;3;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;12;17;28;22;8;1;24;30;27718
30;27718;25;31;5;27;32;9;3;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;12;17;28;22;8;1;24
25;17;5;27;32;9;3;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;12;31;28;22;8;1;24;30;28698
30;27718;25;31;5;27;32;9;3;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;12;17;28;22;8;1;24
27;31;5;25;32;9;3;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;12;17;28;22;8;1;24;30;27998
30;27998;27;31;5;25;32;9;3;20;13;6;29;19;26;11;4;23;16;18;21;10;14;2;7;15;30;12;17;28;22;8;1;24
27;31;5;25;32;9;3;20;13;6;23;19;26;11;4;29;16;18;21;10;14;2;7;15;30;12;17;28;22;8;1;24;30;27918
30;27918;27;31;5;25;32;9;3;20;13;6;23;19;26;11;4;29;16;18;21;10;14;2;7;15;30;12;17;28;22;8;1;24
10;31;5;25;32;9;3;20;13;6;23;19;26;11;4;29;16;18;21;27;14;2;7;15;30;12;17;28;22;8;1;24;30;27750
30;27750;10;31;5;25;32;9;3;20;13;6;23;19;26;11;4;29;16;18;21;27;14;2;7;15;30;12;17;28;22;8;1;24
10;31;5;25;32;9;3;20;13;6;23;19;26;11;4;29;16;18;2;27;14;21;7;15;30;12;17;28;22;8;1;24;30;27848
30;27848;10;31;5;25;32;9;3;20;13;6;23;19;26;11;4;29;16;18;2;27;14;21;7;15;30;12;17;28;22;8;1;24
10;31;5;25;32;9;3;20;13;6;23;27;26;11;4;29;16;18;2;19;14;21;7;15;30;12;17;28;22;8;1;24;30;27768
30;27768;10;31;5;25;32;9;3;20;13;6;23;27;26;11;4;29;16;18;2;19;14;21;7;15;30;12;17;28;22;8;1;24
10;16;5;25;32;9;3;20;13;6;23;27;26;11;4;29;31;18;2;19;14;21;7;15;30;12;17;28;22;8;1;24;30;27306
30;27306;10;16;5;25;32;9;3;20;13;6;23;27;26;11;4;29;31;18;2;19;14;21;7;15;30;12;17;28;22;8;1;24
10;16;5;25;32;9;3;20;13;6;1;27;26;11;4;29;31;18;2;19;14;21;7;15;30;12;17;28;22;8;23;24;30;28210
30;28210;10;16;5;25;32;9;3;20;13;6;1;27;26;11;4;29;31;18;2;19;14;21;7;15;30;12;17;28;22;8;23;24
10;16;5;25;32;20;3;9;13;6;1;27;26;11;4;29;31;18;2;19;14;21;7;15;30;12;17;28;22;8;23;24;30;28952
31;28952;10;16;5;25;32;20;3;9;13;6;1;27;26;11;4;29;31;18;2;19;14;21;7;15;30;12;17;28;22;8;23;24
10;16;5;25;32;20;3;9;13;6;1;27;26;11;4;29;21;18;2;19;14;31;7;15;30;12;17;28;22;8;23;24;31;28792
31;28792;10;16;5;25;32;20;3;9;13;6;1;27;26;11;4;29;21;18;2;19;14;31;7;15;30;12;17;28;22;8;23;24
10;16;5;25;32;20;9;3;13;6;1;27;26;11;4;29;21;18;2;19;14;31;7;15;30;12;17;28;22;8;23;24;31;28152
31;28152;10;16;5;25;32;20;9;3;13;6;1;27;26;11;4;29;21;18;2;19;14;31;7;15;30;12;17;28;22;8;23;24
10;16;5;25;32;20;22;3;13;6;1;27;26;11;4;29;21;18;2;19;14;31;7;15;30;12;17;28;9;8;23;24;31;28196
31;28196;10;16;5;25;32;20;22;3;13;6;1;27;26;11;4;29;21;18;2;19;14;31;7;15;30;12;17;28;9;8;23;24
10;16;5;25;32;20;22;3;13;6;1;27;26;11;4;29;12;18;2;19;14;31;7;15;30;21;17;28;9;8;23;24;31;28992
31;28196;10;16;5;25;32;20;22;3;13;6;1;27;26;11;4;29;21;18;2;19;14;31;7;15;30;12;17;28;9;8;23;24
10;16;4;25;32;20;22;3;13;6;1;27;26;11;5;29;21;18;2;19;14;31;7;15;30;12;17;28;9;8;23;24;31;28476
31;28476;10;16;4;25;32;20;22;3;13;6;1;27;26;11;5;29;21;18;2;19;14;31;7;15;30;12;17;28;9;8;23;24
10;16;4;25;32;20;22;3;13;6;1;27;19;11;5;29;21;18;2;26;14;31;7;15;30;12;17;28;9;8;23;24;31;28916
31;28916;10;16;4;25;32;20;22;3;13;6;1;27;19;11;5;29;21;18;2;26;14;31;7;15;30;12;17;28;9;8;23;24
10;16;4;25;32;26;22;3;13;6;1;27;19;11;5;29;21;18;2;20;14;31;7;15;30;12;17;28;9;8;23;24;31;28676
31;28676;10;16;4;25;32;26;22;3;13;6;1;27;19;11;5;29;21;18;2;20;14;31;7;15;30;12;17;28;9;8;23;24
10;14;4;25;32;26;22;3;13;6;1;27;19;11;5;29;21;18;2;20;16;31;7;15;30;12;17;28;9;8;23;24;31;28676
31;28676;10;14;4;25;32;26;22;3;13;6;1;27;19;11;5;29;21;18;2;20;16;31;7;15;30;12;17;28;9;8;23;24
10;26;4;25;32;14;22;3;13;6;1;27;19;11;5;29;21;18;2;20;16;31;7;15;30;12;17;28;9;8;23;24;31;28544
31;28544;10;26;4;25;32;14;22;3;13;6;1;27;19;11;5;29;21;18;2;20;16;31;7;15;30;12;17;28;9;8;23;24
10;26;4;25;32;14;22;3;13;6;1;27;19;11;5;29;30;18;2;20;16;31;7;15;21;12;17;28;9;8;23;24;31;28544
31;28544;10;26;4;25;32;14;22;3;13;6;1;27;19;11;5;29;30;18;2;20;16;31;7;15;21;12;17;28;9;8;23;24
10;26;4;25;13;14;22;3;32;6;1;27;19;11;5;29;30;18;2;20;16;31;7;15;21;12;17;28;9;8;23;24;31;27872
31;27872;10;26;4;25;13;14;22;3;32;6;1;27;19;11;5;29;30;18;2;20;16;31;7;15;21;12;17;28;9;8;23;24
10;26;4;25;13;14;22;3;32;6;1;27;19;11;28;29;30;18;2;20;16;31;7;15;21;12;17;5;9;8;23;24;31;27546
31;27546;10;26;4;25;13;14;22;3;32;6;1;27;19;11;28;29;30;18;2;20;16;31;7;15;21;12;17;5;9;8;23;24
10;26;4;25;13;14;22;3;5;6;1;27;19;11;28;29;30;18;2;20;16;31;7;15;21;12;17;32;9;8;23;24;31;27992
31;27992;10;26;4;25;13;14;22;3;5;6;1;27;19;11;28;29;30;18;2;20;16;31;7;15;21;12;17;32;9;8;23;24
10;26;25;4;13;14;22;3;5;6;1;27;19;11;28;29;30;18;2;20;16;31;7;15;21;12;17;32;9;8;23;24;31;28056
31;28056;10;26;25;4;13;14;22;3;5;6;1;27;19;11;28;29;30;18;2;20;16;31;7;15;21;12;17;32;9;8;23;24
10;26;25;4;13;14;22;3;5;6;1;27;19;11;28;29;20;18;2;30;16;31;7;15;21;12;17;32;9;8;23;24;31;28376
31;28376;10;26;25;4;13;14;22;3;5;6;1;27;19;11;28;29;20;18;2;30;16;31;7;15;21;12;17;32;9;8;23;24
10;26;25;4;13;14;22;3;5;6;28;27;19;11;1;29;20;18;2;30;16;31;7;15;21;12;17;32;9;8;23;24;31;28010
