"X1";"X26418";"X14";"X2";"X25";"X18";"X27";"X31";"X3";"X12";"X4";"X30";"X9";"X23";"X11";"X21";"X20";"X13";"X29";"X26";"X6";"X16";"X8";"X32";"X22";"X5";"X28";"X24";"X17";"X7";"X10";"X1.1";"X19";"X15"
25;21;30;11;20;23;10;16;31;15;26;17;7;19;27;1;8;28;2;22;18;5;3;12;13;29;6;24;9;14;4;32;22;27440
22;26580;25;21;30;11;20;23;10;16;31;1;26;17;7;19;27;15;8;28;2;22;18;5;3;12;13;29;6;24;9;14;4;32
25;21;30;11;20;23;10;16;31;18;26;17;7;19;27;15;8;28;2;22;1;5;3;12;13;29;6;24;9;14;4;32;22;26304
22;26304;25;21;30;11;20;23;10;16;31;18;26;17;7;19;27;15;8;28;2;22;1;5;3;12;13;29;6;24;9;14;4;32
17;21;30;11;20;23;10;16;31;18;26;25;7;19;27;15;8;28;2;22;1;5;3;12;13;29;6;24;9;14;4;32;22;26704
22;26704;17;21;30;11;20;23;10;16;31;18;26;25;7;19;27;15;8;28;2;22;1;5;3;12;13;29;6;24;9;14;4;32
17;21;20;11;30;23;10;16;31;18;26;25;7;19;27;15;8;28;2;22;1;5;3;12;13;29;6;24;9;14;4;32;22;26504
22;26504;17;21;20;11;30;23;10;16;31;18;26;25;7;19;27;15;8;28;2;22;1;5;3;12;13;29;6;24;9;14;4;32
17;21;20;11;30;23;10;16;31;18;26;25;7;19;27;15;8;28;2;22;1;5;3;6;13;29;12;24;9;14;4;32;22;26024
22;26024;17;21;20;11;30;23;10;16;31;18;26;25;7;19;27;15;8;28;2;22;1;5;3;6;13;29;12;24;9;14;4;32
17;21;20;11;30;23;10;16;31;18;26;25;7;19;27;15;24;28;2;22;1;5;3;6;13;29;12;8;9;14;4;32;22;25656
22;25656;17;21;20;11;30;23;10;16;31;18;26;25;7;19;27;15;24;28;2;22;1;5;3;6;13;29;12;8;9;14;4;32
17;21;20;11;30;23;10;16;31;18;26;25;14;19;27;15;24;28;2;22;1;5;3;6;13;29;12;8;9;7;4;32;22;26336
22;26336;17;21;20;11;30;23;10;16;31;18;26;25;14;19;27;15;24;28;2;22;1;5;3;6;13;29;12;8;9;7;4;32
17;21;20;11;27;23;10;16;31;18;26;25;14;19;30;15;24;28;2;22;1;5;3;6;13;29;12;8;9;7;4;32;22;26376
22;26376;17;21;20;11;27;23;10;16;31;18;26;25;14;19;30;15;24;28;2;22;1;5;3;6;13;29;12;8;9;7;4;32
17;21;13;11;27;23;10;16;31;18;26;25;14;19;30;15;24;28;2;22;1;5;3;6;20;29;12;8;9;7;4;32;22;26590
22;26590;17;21;13;11;27;23;10;16;31;18;26;25;14;19;30;15;24;28;2;22;1;5;3;6;20;29;12;8;9;7;4;32
17;21;13;11;27;23;10;16;31;18;26;30;14;19;25;15;24;28;2;22;1;5;3;6;20;29;12;8;9;7;4;32;22;26390
22;26390;17;21;13;11;27;23;10;16;31;18;26;30;14;19;25;15;24;28;2;22;1;5;3;6;20;29;12;8;9;7;4;32
17;21;29;11;27;23;10;16;31;18;26;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;9;7;4;32;22;26896
23;26896;17;21;29;11;27;23;10;16;31;18;26;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;9;7;4;32
17;21;29;11;9;23;10;16;31;18;26;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;32;23;27368
23;27368;17;21;29;11;9;23;10;16;31;18;26;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;32
17;21;29;11;9;23;26;16;31;18;10;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;32;23;27506
23;27506;17;21;29;11;9;23;26;16;31;18;10;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;32
17;21;29;11;9;23;26;32;31;18;10;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;16;23;27138
23;27138;17;21;29;11;9;23;26;32;31;18;10;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;16
17;21;29;11;9;32;26;23;31;18;10;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;16;23;27158
23;27158;17;21;29;11;9;32;26;23;31;18;10;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;16
17;21;29;11;9;10;26;23;31;18;32;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;16;23;27184
23;27184;17;21;29;11;9;10;26;23;31;18;32;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;7;4;16
17;21;29;11;7;10;26;23;31;18;32;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;9;4;16;23;27084
23;27084;17;21;29;11;7;10;26;23;31;18;32;30;14;19;25;15;24;28;2;22;1;5;3;6;20;13;12;8;27;9;4;16
17;21;29;11;22;10;26;23;31;18;32;30;14;19;25;15;24;28;2;7;1;5;3;6;20;13;12;8;27;9;4;16;23;27214
23;27214;17;21;29;11;22;10;26;23;31;18;32;30;14;19;25;15;24;28;2;7;1;5;3;6;20;13;12;8;27;9;4;16
17;21;29;11;22;10;26;23;31;18;32;30;14;19;25;15;24;28;2;7;1;5;3;6;13;20;12;8;27;9;4;16;23;27330
23;27330;17;21;29;11;22;10;26;23;31;18;32;30;14;19;25;15;24;28;2;7;1;5;3;6;13;20;12;8;27;9;4;16
17;21;29;11;22;20;26;23;31;18;32;30;14;19;25;15;24;28;2;7;1;5;3;6;13;10;12;8;27;9;4;16;23;27172
23;27172;17;21;29;11;22;20;26;23;31;18;32;30;14;19;25;15;24;28;2;7;1;5;3;6;13;10;12;8;27;9;4;16
17;21;29;11;5;20;26;23;31;18;32;30;14;19;25;15;24;28;2;7;1;22;3;6;13;10;12;8;27;9;4;16;23;27016
23;27016;17;21;29;11;5;20;26;23;31;18;32;30;14;19;25;15;24;28;2;7;1;22;3;6;13;10;12;8;27;9;4;16
17;21;29;11;5;20;26;23;31;18;4;30;14;19;25;15;24;28;2;7;1;22;3;6;13;10;12;8;27;9;32;16;23;27612
23;27612;17;21;29;11;5;20;26;23;31;18;4;30;14;19;25;15;24;28;2;7;1;22;3;6;13;10;12;8;27;9;32;16
17;21;29;11;5;20;26;23;31;18;1;30;14;19;25;15;24;28;2;7;4;22;3;6;13;10;12;8;27;9;32;16;23;27312
23;27312;17;21;29;11;5;20;26;23;31;18;1;30;14;19;25;15;24;28;2;7;4;22;3;6;13;10;12;8;27;9;32;16
17;21;25;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;3;6;13;10;12;8;27;9;32;16;23;27232
23;27232;17;21;25;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;3;6;13;10;12;8;27;9;32;16
17;21;32;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;3;6;13;10;12;8;27;9;25;16;23;27792
23;27792;17;21;32;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;3;6;13;10;12;8;27;9;25;16
17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;3;6;32;10;12;8;27;9;25;16;23;27750
23;27750;17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;3;6;32;10;12;8;27;9;25;16
17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;27;6;32;10;12;8;3;9;25;16;23;26866
23;26866;17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;27;6;32;10;12;8;3;9;25;16
17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;16;6;32;10;12;8;3;9;25;27;23;27128
23;27128;17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;24;28;2;7;4;22;16;6;32;10;12;8;3;9;25;27
17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;10;12;8;3;9;25;27;23;26940
23;26940;17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;10;12;8;3;9;25;27
17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;10;3;9;25;27;23;27060
23;27060;17;21;13;11;5;20;26;23;31;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;10;3;9;25;27
17;21;13;11;5;20;26;9;31;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;10;3;23;25;27;23;27072
24;27072;17;21;13;11;5;20;26;9;31;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;10;3;23;25;27
17;21;13;11;5;20;26;9;25;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;10;3;23;31;27;24;27012
24;27012;17;21;13;11;5;20;26;9;25;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;10;3;23;31;27
17;21;13;11;5;10;26;9;25;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;20;3;23;31;27;24;25962
24;25962;17;21;13;11;5;10;26;9;25;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;20;3;23;31;27
17;21;10;11;5;13;26;9;25;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;20;3;23;31;27;24;25962
24;25962;17;21;10;11;5;13;26;9;25;18;1;30;14;19;29;15;2;28;24;7;4;22;16;6;32;8;12;20;3;23;31;27
17;21;10;11;5;13;26;16;25;18;1;30;14;19;29;15;2;28;24;7;4;22;9;6;32;8;12;20;3;23;31;27;24;26282
24;26282;17;21;10;11;5;13;26;16;25;18;1;30;14;19;29;15;2;28;24;7;4;22;9;6;32;8;12;20;3;23;31;27
17;8;10;11;5;13;26;16;25;18;1;30;14;19;29;15;2;28;24;7;4;22;9;6;32;21;12;20;3;23;31;27;24;25920
24;25920;17;8;10;11;5;13;26;16;25;18;1;30;14;19;29;15;2;28;24;7;4;22;9;6;32;21;12;20;3;23;31;27
17;8;10;11;5;14;26;16;25;18;1;30;13;19;29;15;2;28;24;7;4;22;9;6;32;21;12;20;3;23;31;27;24;26060
24;26060;17;8;10;11;5;14;26;16;25;18;1;30;13;19;29;15;2;28;24;7;4;22;9;6;32;21;12;20;3;23;31;27
1;8;10;11;5;14;26;16;25;18;17;30;13;19;29;15;2;28;24;7;4;22;9;6;32;21;12;20;3;23;31;27;24;26060
24;26060;1;8;10;11;5;14;26;16;25;18;17;30;13;19;29;15;2;28;24;7;4;22;9;6;32;21;12;20;3;23;31;27
1;8;10;11;5;14;26;16;25;18;17;30;13;19;29;15;2;28;24;4;7;22;9;6;32;21;12;20;3;23;31;27;24;26180
24;26180;1;8;10;11;5;14;26;16;25;18;17;30;13;19;29;15;2;28;24;4;7;22;9;6;32;21;12;20;3;23;31;27
1;8;10;11;5;14;26;16;25;18;19;30;13;17;29;15;2;28;24;4;7;22;9;6;32;21;12;20;3;23;31;27;24;26180
24;26180;1;8;10;11;5;14;26;16;25;18;19;30;13;17;29;15;2;28;24;4;7;22;9;6;32;21;12;20;3;23;31;27
1;8;10;11;5;14;26;16;25;19;18;30;13;17;29;15;2;28;24;4;7;22;9;6;32;21;12;20;3;23;31;27;24;25840
24;25840;1;8;10;11;5;14;26;16;25;19;18;30;13;17;29;15;2;28;24;4;7;22;9;6;32;21;12;20;3;23;31;27
1;8;10;11;5;14;26;16;25;19;18;30;13;17;29;15;9;28;24;4;7;22;2;6;32;21;12;20;3;23;31;27;24;25060
24;25060;1;8;10;11;5;14;26;16;25;19;18;30;13;17;29;15;9;28;24;4;7;22;2;6;32;21;12;20;3;23;31;27
1;8;10;11;5;14;26;16;25;19;18;30;13;17;29;15;9;28;24;4;7;21;2;6;32;22;12;20;3;23;31;27;24;24960
24;24960;1;8;10;11;5;14;26;16;25;19;18;30;13;17;29;15;9;28;24;4;7;21;2;6;32;22;12;20;3;23;31;27
1;8;10;11;5;14;26;16;25;19;18;30;13;17;29;15;2;28;24;4;7;21;9;6;32;22;12;20;3;23;31;27;24;25660
24;25660;1;8;10;11;5;14;26;16;25;19;18;30;13;17;29;15;2;28;24;4;7;21;9;6;32;22;12;20;3;23;31;27
1;8;10;11;5;14;26;16;25;24;18;30;13;17;29;15;2;28;19;4;7;21;9;6;32;22;12;20;3;23;31;27;24;25580
24;25580;1;8;10;11;5;14;26;16;25;24;18;30;13;17;29;15;2;28;19;4;7;21;9;6;32;22;12;20;3;23;31;27
1;15;10;11;5;14;26;16;25;24;18;30;13;17;29;8;2;28;19;4;7;21;9;6;32;22;12;20;3;23;31;27;24;25920
24;25920;1;15;10;11;5;14;26;16;25;24;18;30;13;17;29;8;2;28;19;4;7;21;9;6;32;22;12;20;3;23;31;27
1;15;10;11;5;14;26;16;25;24;18;30;13;17;29;8;2;28;19;4;7;27;9;6;32;22;12;20;3;23;31;21;24;25820
24;25820;1;15;10;11;5;14;26;16;25;24;18;30;13;17;29;8;2;28;19;4;7;27;9;6;32;22;12;20;3;23;31;21
1;15;10;11;14;5;26;16;25;24;18;30;13;17;29;8;2;28;19;4;7;27;9;6;32;22;12;20;3;23;31;21;24;25660
24;25660;1;15;10;11;14;5;26;16;25;24;18;30;13;17;29;8;2;28;19;4;7;27;9;6;32;22;12;20;3;23;31;21
1;15;10;11;14;5;26;16;27;24;18;30;13;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21;24;25780
24;25780;1;15;10;11;14;5;26;16;27;24;18;30;13;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21
26;15;10;11;14;5;1;16;27;24;18;30;13;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21;24;25678
24;25678;26;15;10;11;14;5;1;16;27;24;18;30;13;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21
26;15;10;11;14;24;1;16;27;5;18;30;13;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21;24;26246
25;26246;26;15;10;11;14;24;1;16;27;5;18;30;13;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21
13;15;10;11;14;24;1;16;27;5;18;30;26;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21;25;25762
25;25762;13;15;10;11;14;24;1;16;27;5;18;30;26;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21
13;15;14;11;10;24;1;16;27;5;18;30;26;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21;25;25762
25;25762;13;15;14;11;10;24;1;16;27;5;18;30;26;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;31;21
13;31;14;11;10;24;1;16;27;5;18;30;26;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;15;21;25;26360
25;26360;13;31;14;11;10;24;1;16;27;5;18;30;26;17;29;8;2;28;19;4;7;25;9;6;32;22;12;20;3;23;15;21
13;31;14;11;10;24;1;16;27;5;18;30;26;17;29;9;2;28;19;4;7;25;8;6;32;22;12;20;3;23;15;21;25;26000
25;26000;13;31;14;11;10;24;1;16;27;5;18;30;26;17;29;9;2;28;19;4;7;25;8;6;32;22;12;20;3;23;15;21
13;31;14;11;10;24;1;16;27;5;18;30;26;17;29;9;2;28;19;4;7;25;12;6;32;22;8;20;3;23;15;21;25;26060
25;26060;13;31;14;11;10;24;1;16;27;5;18;30;26;17;29;9;2;28;19;4;7;25;12;6;32;22;8;20;3;23;15;21
13;31;14;3;10;24;1;16;27;5;18;30;26;17;29;9;2;28;19;4;7;25;12;6;32;22;8;20;11;23;15;21;25;26500
25;26500;13;31;14;3;10;24;1;16;27;5;18;30;26;17;29;9;2;28;19;4;7;25;12;6;32;22;8;20;11;23;15;21
13;31;14;3;10;24;1;16;27;5;18;30;22;17;29;9;2;28;19;4;7;25;12;6;32;26;8;20;11;23;15;21;25;26140
25;26140;13;31;14;3;10;24;1;16;27;5;18;30;22;17;29;9;2;28;19;4;7;25;12;6;32;26;8;20;11;23;15;21
13;31;14;3;10;24;25;16;27;5;18;30;22;17;29;9;2;28;19;4;7;1;12;6;32;26;8;20;11;23;15;21;25;26852
25;26852;13;31;14;3;10;24;25;16;27;5;18;30;22;17;29;9;2;28;19;4;7;1;12;6;32;26;8;20;11;23;15;21
13;31;14;3;10;24;25;7;27;5;18;30;22;17;29;9;2;28;19;4;16;1;12;6;32;26;8;20;11;23;15;21;25;26792
25;26792;13;31;14;3;10;24;25;7;27;5;18;30;22;17;29;9;2;28;19;4;16;1;12;6;32;26;8;20;11;23;15;21
13;26;14;3;10;24;25;7;27;5;18;30;22;17;29;9;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21;25;26472
25;26472;13;26;14;3;10;24;25;7;27;5;18;30;22;17;29;9;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21
13;26;14;17;10;24;25;7;27;5;18;30;22;3;29;9;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21;25;26670
25;26670;13;26;14;17;10;24;25;7;27;5;18;30;22;3;29;9;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21
13;26;14;7;10;24;25;17;27;5;18;30;22;3;29;9;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21;25;26680
25;26680;13;26;14;7;10;24;25;17;27;5;18;30;22;3;29;9;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21
13;26;14;7;10;24;25;17;27;5;18;30;22;9;29;3;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21;25;27040
25;27040;13;26;14;7;10;24;25;17;27;5;18;30;22;9;29;3;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21
13;26;18;7;10;24;25;17;27;5;14;30;22;9;29;3;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21;25;27302
25;27040;13;26;14;7;10;24;25;17;27;5;18;30;22;9;29;3;2;28;19;4;16;1;12;6;32;31;8;20;11;23;15;21
13;26;14;7;10;24;25;32;27;5;18;30;22;9;29;3;2;28;19;4;16;1;12;6;17;31;8;20;11;23;15;21;25;27880
25;27880;13;26;14;7;10;24;25;32;27;5;18;30;22;9;29;3;2;28;19;4;16;1;12;6;17;31;8;20;11;23;15;21
13;26;14;7;10;24;25;32;27;5;18;30;22;9;29;3;2;28;21;4;16;1;12;6;17;31;8;20;11;23;15;19;25;27920
25;27920;13;26;14;7;10;24;25;32;27;5;18;30;22;9;29;3;2;28;21;4;16;1;12;6;17;31;8;20;11;23;15;19
13;26;3;7;10;24;25;32;27;5;18;30;22;9;29;14;2;28;21;4;16;1;12;6;17;31;8;20;11;23;15;19;25;27720
25;27720;13;26;3;7;10;24;25;32;27;5;18;30;22;9;29;14;2;28;21;4;16;1;12;6;17;31;8;20;11;23;15;19
13;26;3;7;10;24;25;32;27;5;18;30;22;9;29;14;2;28;21;4;8;1;12;6;17;31;16;20;11;23;15;19;25;27520
25;27520;13;26;3;7;10;24;25;32;27;5;18;30;22;9;29;14;2;28;21;4;8;1;12;6;17;31;16;20;11;23;15;19
13;26;3;7;10;14;25;32;27;5;18;30;22;9;29;24;2;28;21;4;8;1;12;6;17;31;16;20;11;23;15;19;25;27122
25;27122;13;26;3;7;10;14;25;32;27;5;18;30;22;9;29;24;2;28;21;4;8;1;12;6;17;31;16;20;11;23;15;19
13;26;3;7;10;14;25;32;27;5;18;30;22;9;29;24;2;28;21;4;8;1;12;6;17;11;16;20;31;23;15;19;25;27672
26;27122;13;26;3;7;10;14;25;32;27;5;18;30;22;9;29;24;2;28;21;4;8;1;12;6;17;31;16;20;11;23;15;19
13;26;3;7;10;14;21;32;27;5;18;30;22;9;29;24;2;28;25;4;8;1;12;6;17;31;16;20;11;23;15;19;26;26902
26;26902;13;26;3;7;10;14;21;32;27;5;18;30;22;9;29;24;2;28;25;4;8;1;12;6;17;31;16;20;11;23;15;19
13;26;3;7;10;14;21;32;27;2;18;30;22;9;29;24;5;28;25;4;8;1;12;6;17;31;16;20;11;23;15;19;26;26862
26;26862;13;26;3;7;10;14;21;32;27;2;18;30;22;9;29;24;5;28;25;4;8;1;12;6;17;31;16;20;11;23;15;19
5;26;3;7;10;14;21;32;27;2;18;30;22;9;29;24;13;28;25;4;8;1;12;6;17;31;16;20;11;23;15;19;26;26862
26;26862;5;26;3;7;10;14;21;32;27;2;18;30;22;9;29;24;13;28;25;4;8;1;12;6;17;31;16;20;11;23;15;19
5;26;3;7;10;14;21;32;27;2;18;30;22;9;29;24;23;28;25;4;8;1;12;6;17;31;16;20;11;13;15;19;26;25626
26;25626;5;26;3;7;10;14;21;32;27;2;18;30;22;9;29;24;23;28;25;4;8;1;12;6;17;31;16;20;11;13;15;19
5;26;3;7;10;14;18;32;27;2;21;30;22;9;29;24;23;28;25;4;8;1;12;6;17;31;16;20;11;13;15;19;26;25426
26;25426;5;26;3;7;10;14;18;32;27;2;21;30;22;9;29;24;23;28;25;4;8;1;12;6;17;31;16;20;11;13;15;19
5;26;3;7;10;14;18;32;27;2;21;30;22;9;29;24;20;28;25;4;8;1;12;6;17;31;16;23;11;13;15;19;26;26266
26;25426;5;26;3;7;10;14;18;32;27;2;21;30;22;9;29;24;23;28;25;4;8;1;12;6;17;31;16;20;11;13;15;19
5;26;3;7;10;14;18;32;27;2;21;30;22;9;29;24;23;28;25;4;8;1;12;6;19;31;16;20;11;13;15;17;26;25186
26;25186;5;26;3;7;10;14;18;32;27;2;21;30;22;9;29;24;23;28;25;4;8;1;12;6;19;31;16;20;11;13;15;17
5;26;3;7;10;14;18;32;27;2;21;30;22;9;29;23;24;28;25;4;8;1;12;6;19;31;16;20;11;13;15;17;26;25186
26;25186;5;26;3;7;10;14;18;32;27;2;21;30;22;9;29;23;24;28;25;4;8;1;12;6;19;31;16;20;11;13;15;17
5;26;3;7;10;28;18;32;27;2;21;30;22;9;29;23;24;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17;26;25226
26;25226;5;26;3;7;10;28;18;32;27;2;21;30;22;9;29;23;24;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17
5;26;3;27;10;28;18;32;7;2;21;30;22;9;29;23;24;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17;26;24802
26;24802;5;26;3;27;10;28;18;32;7;2;21;30;22;9;29;23;24;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17
5;26;3;27;21;28;18;32;7;2;10;30;22;9;29;23;24;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17;26;25100
26;25100;5;26;3;27;21;28;18;32;7;2;10;30;22;9;29;23;24;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17
5;26;3;27;21;28;18;32;7;2;10;30;23;9;29;22;24;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17;26;25140
26;25140;5;26;3;27;21;28;18;32;7;2;10;30;23;9;29;22;24;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17
5;26;3;24;21;28;18;32;7;2;10;30;23;9;29;22;27;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17;26;25020
26;25020;5;26;3;24;21;28;18;32;7;2;10;30;23;9;29;22;27;14;25;4;8;1;12;6;19;31;16;20;11;13;15;17
5;26;3;24;21;19;18;32;7;2;10;30;23;9;29;22;27;14;25;4;8;1;12;6;28;31;16;20;11;13;15;17;26;24840
26;24840;5;26;3;24;21;19;18;32;7;2;10;30;23;9;29;22;27;14;25;4;8;1;12;6;28;31;16;20;11;13;15;17
5;26;3;19;21;24;18;32;7;2;10;30;23;9;29;22;27;14;25;4;8;1;12;6;28;31;16;20;11;13;15;17;26;24800
26;24800;5;26;3;19;21;24;18;32;7;2;10;30;23;9;29;22;27;14;25;4;8;1;12;6;28;31;16;20;11;13;15;17
5;26;3;19;21;24;18;32;7;2;10;15;23;9;29;22;27;14;25;4;8;1;12;6;28;31;16;20;11;13;30;17;26;24720
26;24720;5;26;3;19;21;24;18;32;7;2;10;15;23;9;29;22;27;14;25;4;8;1;12;6;28;31;16;20;11;13;30;17
5;26;3;19;21;6;18;32;7;2;10;15;23;9;29;22;27;14;25;4;8;1;12;24;28;31;16;20;11;13;30;17;26;24458
26;24458;5;26;3;19;21;6;18;32;7;2;10;15;23;9;29;22;27;14;25;4;8;1;12;24;28;31;16;20;11;13;30;17
5;26;3;19;21;6;18;32;7;2;10;15;23;9;29;22;27;14;25;4;8;20;12;24;28;31;16;1;11;13;30;17;26;24828
26;24828;5;26;3;19;21;6;18;32;7;2;10;15;23;9;29;22;27;14;25;4;8;20;12;24;28;31;16;1;11;13;30;17
5;26;3;19;21;6;18;32;7;2;10;15;23;9;14;22;27;29;25;4;8;20;12;24;28;31;16;1;11;13;30;17;26;25064
26;25064;5;26;3;19;21;6;18;32;7;2;10;15;23;9;14;22;27;29;25;4;8;20;12;24;28;31;16;1;11;13;30;17
5;26;3;19;21;6;29;32;7;2;10;15;23;9;14;22;27;18;25;4;8;20;12;24;28;31;16;1;11;13;30;17;26;26584
27;26584;5;26;3;19;21;6;29;32;7;2;10;15;23;9;14;22;27;18;25;4;8;20;12;24;28;31;16;1;11;13;30;17
5;26;3;19;21;6;29;20;7;2;10;15;23;9;14;22;27;18;25;4;8;32;12;24;28;31;16;1;11;13;30;17;27;26764
27;26764;5;26;3;19;21;6;29;20;7;2;10;15;23;9;14;22;27;18;25;4;8;32;12;24;28;31;16;1;11;13;30;17
5;26;3;19;21;6;29;20;7;2;10;15;23;9;14;22;27;18;25;4;8;32;12;17;28;31;16;1;11;13;30;24;27;27004
27;27004;5;26;3;19;21;6;29;20;7;2;10;15;23;9;14;22;27;18;25;4;8;32;12;17;28;31;16;1;11;13;30;24
5;26;3;19;21;6;29;20;7;2;24;15;23;9;14;22;27;18;25;4;8;32;12;17;28;31;16;1;11;13;30;10;27;26852
27;26852;5;26;3;19;21;6;29;20;7;2;24;15;23;9;14;22;27;18;25;4;8;32;12;17;28;31;16;1;11;13;30;10
5;26;25;19;21;6;29;20;7;2;24;15;23;9;14;22;27;18;3;4;8;32;12;17;28;31;16;1;11;13;30;10;27;26558
27;26558;5;26;25;19;21;6;29;20;7;2;24;15;23;9;14;22;27;18;3;4;8;32;12;17;28;31;16;1;11;13;30;10
5;21;25;19;26;6;29;20;7;2;24;15;23;9;14;22;27;18;3;4;8;32;12;17;28;31;16;1;11;13;30;10;27;26558
27;26558;5;21;25;19;26;6;29;20;7;2;24;15;23;9;14;22;27;18;3;4;8;32;12;17;28;31;16;1;11;13;30;10
5;21;25;19;26;6;29;20;23;2;24;15;7;9;14;22;27;18;3;4;8;32;12;17;28;31;16;1;11;13;30;10;27;26420
27;26420;5;21;25;19;26;6;29;20;23;2;24;15;7;9;14;22;27;18;3;4;8;32;12;17;28;31;16;1;11;13;30;10
5;21;25;27;26;6;29;20;23;2;24;15;7;9;14;22;19;18;3;4;8;32;12;17;28;31;16;1;11;13;30;10;27;26180
27;26180;5;21;25;27;26;6;29;20;23;2;24;15;7;9;14;22;19;18;3;4;8;32;12;17;28;31;16;1;11;13;30;10
5;21;25;27;26;6;29;20;23;2;24;15;30;9;14;22;19;18;3;4;8;32;12;17;28;31;16;1;11;13;7;10;27;26596
27;26596;5;21;25;27;26;6;29;20;23;2;24;15;30;9;14;22;19;18;3;4;8;32;12;17;28;31;16;1;11;13;7;10
5;21;25;27;14;6;29;20;23;2;24;15;30;9;26;22;19;18;3;4;8;32;12;17;28;31;16;1;11;13;7;10;27;27032
27;27032;5;21;25;27;14;6;29;20;23;2;24;15;30;9;26;22;19;18;3;4;8;32;12;17;28;31;16;1;11;13;7;10
