"X1";"X260";"X54";"X31";"X27";"X63";"X61";"X14";"X26";"X5";"X30";"X19";"X33";"X10";"X34";"X13";"X41";"X64";"X11";"X49";"X12";"X37";"X1.1";"X18";"X62";"X8";"X23";"X16";"X40";"X32";"X58";"X51";"X4";"X50";"X48";"X36";"X24";"X28";"X42";"X46";"X3";"X21";"X25";"X45";"X17";"X53";"X22";"X29";"X56";"X57";"X55";"X15";"X52";"X47";"X2";"X39";"X35";"X7";"X38";"X43";"X59";"X60";"X20";"X9";"X44";"X6"
18;304;63;41;5;58;8;23;55;46;48;17;42;51;36;28;4;33;49;25;9;40;38;19;10;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;45;57;27;14;12;24;59;61;6;3;39;15;1;18;11;54;37;16;50;13;47;32;34;20;29;31
63;41;5;58;8;23;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;45;57;27;14;12;24;59;61;6;3;39;15;1;18;11;54;37;16;50;13;47;32;34;20;29;31;18;296
18;296;63;41;5;58;8;23;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;45;57;27;14;12;24;59;61;6;3;39;15;1;18;11;54;37;16;50;13;47;32;34;20;29;31
63;41;5;58;8;23;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;45;57;27;14;12;24;59;61;6;3;39;15;1;18;34;54;37;16;50;13;47;32;11;20;29;31;18;296
18;296;63;41;5;58;8;23;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;45;57;27;14;12;24;59;61;6;3;39;15;1;18;34;54;37;16;50;13;47;32;11;20;29;31
63;41;5;58;8;23;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;6;57;27;14;12;24;59;61;45;3;39;15;1;18;34;54;37;16;50;13;47;32;11;20;29;31;18;302
18;302;63;41;5;58;8;23;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;6;57;27;14;12;24;59;61;45;3;39;15;1;18;34;54;37;16;50;13;47;32;11;20;29;31
63;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;6;57;27;14;12;24;59;61;45;3;39;15;1;23;34;54;37;16;50;13;47;32;11;20;29;31;18;286
18;286;63;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;6;57;27;14;12;24;59;61;45;3;39;15;1;23;34;54;37;16;50;13;47;32;11;20;29;31
63;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;6;57;27;14;12;24;59;29;45;3;39;15;1;23;34;54;37;16;50;13;47;32;11;20;61;31;18;282
18;282;63;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;21;52;62;44;56;60;26;7;43;53;6;57;27;14;12;24;59;29;45;3;39;15;1;23;34;54;37;16;50;13;47;32;11;20;61;31
63;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;27;52;62;44;56;60;26;7;43;53;6;57;21;14;12;24;59;29;45;3;39;15;1;23;34;54;37;16;50;13;47;32;11;20;61;31;18;282
18;282;63;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;27;52;62;44;56;60;26;7;43;53;6;57;21;14;12;24;59;29;45;3;39;15;1;23;34;54;37;16;50;13;47;32;11;20;61;31
63;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;45;3;39;15;1;23;53;54;37;16;50;13;47;32;11;20;61;31;18;282
18;282;63;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;45;3;39;15;1;23;53;54;37;16;50;13;47;32;11;20;61;31
45;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;1;23;53;54;37;16;50;13;47;32;11;20;61;31;18;282
18;282;45;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;49;25;9;40;38;19;17;30;22;64;35;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;1;23;53;54;37;16;50;13;47;32;11;20;61;31
45;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;30;25;9;40;38;19;17;49;22;64;35;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;1;23;53;54;37;16;50;13;47;32;11;20;61;31;18;266
18;266;45;41;5;58;8;18;55;46;48;10;42;51;36;28;4;33;30;25;9;40;38;19;17;49;22;64;35;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;1;23;53;54;37;16;50;13;47;32;11;20;61;31
45;1;5;58;8;18;55;46;48;10;42;51;36;28;4;33;30;25;9;40;38;19;17;49;22;64;35;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;41;23;53;54;37;16;50;13;47;32;11;20;61;31;18;266
18;266;45;1;5;58;8;18;55;46;48;10;42;51;36;28;4;33;30;25;9;40;38;19;17;49;22;64;35;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;41;23;53;54;37;16;50;13;47;32;11;20;61;31
45;1;5;58;8;18;55;46;48;10;42;51;36;28;4;33;35;25;9;40;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;41;23;53;54;37;16;50;13;47;32;11;20;61;31;18;274
18;274;45;1;5;58;8;18;55;46;48;10;42;51;36;28;4;33;35;25;9;40;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;41;23;53;54;37;16;50;13;47;32;11;20;61;31
45;13;5;58;8;18;55;46;48;10;42;51;36;28;4;33;35;25;9;40;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;41;23;53;54;37;16;50;1;47;32;11;20;61;31;18;274
18;274;45;13;5;58;8;18;55;46;48;10;42;51;36;28;4;33;35;25;9;40;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;12;24;59;29;63;3;39;15;41;23;53;54;37;16;50;1;47;32;11;20;61;31
45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;33;35;25;9;40;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;41;23;53;54;37;16;50;1;47;32;11;20;61;31;18;264
18;264;45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;33;35;25;9;40;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;41;23;53;54;37;16;50;1;47;32;11;20;61;31
45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;33;35;25;9;40;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;53;54;37;41;50;1;47;32;11;20;61;31;18;264
18;264;45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;33;35;25;9;40;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;53;54;37;41;50;1;47;32;11;20;61;31
45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;53;54;37;41;50;1;47;32;11;20;61;31;18;262
18;262;45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;52;62;44;56;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;53;54;37;41;50;1;47;32;11;20;61;31
45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;53;62;44;56;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;61;31;18;258
19;258;45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;53;62;44;56;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;61;31
45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;53;62;44;61;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31;19;256
19;256;45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;53;62;44;61;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31
45;13;5;58;8;18;55;46;48;10;42;51;36;28;52;40;35;25;9;33;38;19;17;49;22;64;30;2;27;53;62;44;61;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;12;54;37;41;50;1;47;32;11;20;56;31;19;274
19;256;45;13;5;58;8;18;55;46;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;53;62;44;61;60;26;7;43;34;6;57;21;14;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31
45;13;5;58;8;18;55;34;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;53;62;44;61;60;26;7;43;46;6;57;21;14;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31;19;252
19;252;45;13;5;58;8;18;55;34;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;2;27;53;62;44;61;60;26;7;43;46;6;57;21;14;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31
45;13;5;58;8;18;55;34;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;60;26;7;43;46;6;57;21;2;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31;19;252
19;252;45;13;5;58;8;18;55;34;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;60;26;7;43;46;6;57;21;2;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31
45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;60;26;7;43;46;6;57;21;5;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31;19;256
19;256;45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;35;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;60;26;7;43;46;6;57;21;5;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;31
45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;60;26;7;43;46;6;57;21;5;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;35;19;256
19;256;45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;60;26;7;43;46;6;57;21;5;4;24;59;29;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;35
45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;60;26;7;43;46;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;35;19;240
19;240;45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;60;26;7;43;46;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;56;35
45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;56;26;7;43;46;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;60;35;19;240
19;240;45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;56;26;7;43;46;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;20;60;35
45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;56;26;7;43;20;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;46;60;35;19;240
19;240;45;13;2;58;8;18;55;34;48;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;56;26;7;43;20;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;46;60;35
45;13;2;58;8;18;55;34;20;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;46;60;35;19;240
19;240;45;13;2;58;8;18;55;34;20;10;42;51;36;28;12;40;31;25;9;33;38;19;17;49;22;64;30;14;27;53;62;44;61;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;46;60;35
45;13;2;58;8;18;55;34;20;10;42;51;36;17;12;40;31;25;9;33;38;19;28;49;22;64;30;14;27;53;62;44;61;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;46;60;35;19;256
19;256;45;13;2;58;8;18;55;34;20;10;42;51;36;17;12;40;31;25;9;33;38;19;28;49;22;64;30;14;27;53;62;44;61;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;41;50;1;47;32;11;46;60;35
45;13;2;58;8;18;55;34;20;10;42;51;36;17;12;40;31;25;9;33;38;19;28;49;22;64;30;14;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35;19;256
19;256;45;13;2;58;8;18;55;34;20;10;42;51;36;17;12;40;31;25;9;33;38;19;28;49;22;64;30;14;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35
45;13;2;58;8;18;14;34;20;10;42;51;36;17;12;40;31;25;9;33;38;19;28;49;22;64;30;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35;19;252
19;252;45;13;2;58;8;18;14;34;20;10;42;51;36;17;12;40;31;25;9;33;38;19;28;49;22;64;30;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35
45;13;2;58;8;18;20;34;14;10;42;51;36;17;12;40;31;25;9;33;38;19;28;49;22;64;30;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35;19;252
19;252;45;13;2;58;8;18;20;34;14;10;42;51;36;17;12;40;31;25;9;33;38;19;28;49;22;64;30;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35
45;13;2;38;8;18;20;34;14;10;42;51;36;17;12;40;31;25;9;33;58;19;28;49;22;64;30;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35;19;252
19;252;45;13;2;38;8;18;20;34;14;10;42;51;36;17;12;40;31;25;9;33;58;19;28;49;22;64;30;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;59;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35
45;13;2;38;8;18;59;34;14;10;42;51;36;17;12;40;31;25;9;33;58;19;28;49;22;64;30;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35;19;252
19;252;45;13;2;38;8;18;59;34;14;10;42;51;36;17;12;40;31;25;9;33;58;19;28;49;22;64;30;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35
45;13;2;38;8;18;59;34;14;10;42;51;36;17;12;40;31;25;9;33;58;19;28;30;22;64;49;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35;19;256
19;256;45;13;2;38;8;18;59;34;14;10;42;51;36;17;12;40;31;25;9;33;58;19;28;30;22;64;49;55;27;53;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35
45;13;2;38;8;18;59;34;14;10;42;51;36;17;12;40;53;25;9;33;58;19;28;30;22;64;49;55;27;31;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35;19;264
19;264;45;13;2;38;8;18;59;34;14;10;42;51;36;17;12;40;53;25;9;33;58;19;28;30;22;64;49;55;27;31;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35
45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;53;25;9;33;58;19;28;30;22;34;49;55;27;31;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35;19;284
19;284;45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;53;25;9;33;58;19;28;30;22;34;49;55;27;31;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;32;11;46;60;35
45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;27;31;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;53;11;46;60;35;19;264
20;264;45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;27;31;62;44;41;56;26;7;43;48;6;57;21;5;29;24;20;4;63;3;39;15;16;23;52;54;37;61;50;1;47;53;11;46;60;35
45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;27;31;62;44;41;56;26;7;43;48;6;57;15;5;29;24;20;4;63;3;39;21;16;23;52;54;37;61;50;1;47;53;11;46;60;35;20;264
20;264;45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;27;31;62;44;41;56;26;7;43;48;6;57;15;5;29;24;20;4;63;3;39;21;16;23;52;54;37;61;50;1;47;53;11;46;60;35
45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;3;31;62;44;41;56;26;7;43;48;6;57;15;5;29;24;20;4;63;27;39;21;16;23;52;54;37;61;50;1;47;53;11;46;60;35;20;264
20;264;45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;3;31;62;44;41;56;26;7;43;48;6;57;15;5;29;24;20;4;63;27;39;21;16;23;52;54;37;61;50;1;47;53;11;46;60;35
45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;57;31;62;44;41;56;26;7;43;48;6;3;15;5;29;24;20;4;63;27;39;21;16;23;52;54;37;61;50;1;47;53;11;46;60;35;20;264
20;264;45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;57;31;62;44;41;56;26;7;43;48;6;3;15;5;29;24;20;4;63;27;39;21;16;23;52;54;37;61;50;1;47;53;11;46;60;35
45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;23;52;54;37;61;50;1;47;53;11;46;60;35;20;250
20;250;45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;23;52;54;37;61;50;1;47;53;11;46;60;35
45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;47;53;23;46;60;35;20;250
20;250;45;13;2;38;8;18;59;64;14;10;42;51;36;17;12;40;32;25;9;33;58;19;28;30;22;34;49;55;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;47;53;23;46;60;35
45;13;2;38;8;12;59;64;14;10;42;51;36;17;18;40;32;25;9;33;58;19;28;30;22;34;49;55;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;47;53;23;46;60;35;20;244
20;244;45;13;2;38;8;12;59;64;14;10;42;51;36;17;18;40;32;25;9;33;58;19;28;30;22;34;49;55;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;47;53;23;46;60;35
45;13;2;38;8;12;59;64;14;10;42;51;36;17;18;40;55;25;9;33;58;19;28;30;22;34;49;32;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;47;53;23;46;60;35;20;264
20;264;45;13;2;38;8;12;59;64;14;10;42;51;36;17;18;40;55;25;9;33;58;19;28;30;22;34;49;32;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;47;53;23;46;60;35
45;13;2;38;8;12;59;64;14;10;42;51;36;17;18;40;55;25;9;33;58;19;28;30;22;47;49;32;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;35;20;264
20;264;45;13;2;38;8;12;59;64;14;10;42;51;36;17;18;40;55;25;9;33;58;19;28;30;22;47;49;32;57;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;35
45;13;2;38;8;12;59;64;14;10;42;51;36;17;18;40;55;25;57;33;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;35;20;268
20;268;45;13;2;38;8;12;59;64;14;10;42;51;36;17;18;40;55;25;57;33;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;35
45;13;2;38;8;12;59;35;14;10;42;51;36;17;18;40;55;25;57;33;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;64;20;260
20;260;45;13;2;38;8;12;59;35;14;10;42;51;36;17;18;40;55;25;57;33;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;7;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;64
45;13;2;38;8;12;59;35;14;10;42;7;36;17;18;40;55;25;57;33;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;64;20;260
20;260;45;13;2;38;8;12;59;35;14;10;42;7;36;17;18;40;55;25;57;33;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;64
45;13;33;38;8;12;59;35;14;10;42;7;36;17;18;40;55;25;57;2;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;64;20;260
20;260;45;13;33;38;8;12;59;35;14;10;42;7;36;17;18;40;55;25;57;2;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;64
45;13;33;38;8;12;59;35;14;10;42;7;36;63;18;40;55;25;57;2;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;17;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;64;20;284
20;260;45;13;33;38;8;12;59;35;14;10;42;7;36;17;18;40;55;25;57;2;58;19;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;60;64
45;13;33;38;8;12;59;35;14;10;42;7;36;17;18;40;55;25;57;2;58;60;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;19;64;20;266
20;266;45;13;33;38;8;12;59;35;14;10;42;7;36;17;18;40;55;25;57;2;58;60;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;27;39;21;16;11;52;54;37;61;50;1;34;53;23;46;19;64
45;13;33;38;8;12;27;35;14;10;42;7;36;17;18;40;55;25;57;2;58;60;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;59;39;21;16;11;52;54;37;61;50;1;34;53;23;46;19;64;20;266
20;266;45;13;33;38;8;12;27;35;14;10;42;7;36;17;18;40;55;25;57;2;58;60;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;59;39;21;16;11;52;54;37;61;50;1;34;53;23;46;19;64
45;13;33;38;8;12;27;35;14;10;42;7;36;17;18;40;55;54;57;2;58;60;28;30;22;47;49;32;9;31;62;44;41;56;24;51;43;48;6;3;15;5;29;26;20;4;63;59;39;21;16;11;52;25;37;61;50;1;34;53;23;46;19;64;20;266
