"X1";"X26142";"X2";"X20";"X26";"X28";"X4";"X31";"X7";"X15";"X19";"X24";"X8";"X13";"X11";"X5";"X17";"X16";"X22";"X10";"X21";"X12";"X3";"X27";"X18";"X29";"X25";"X30";"X32";"X14";"X1.1";"X6";"X9";"X23"
28;20;27;26;30;13;23;21;10;18;2;24;19;14;29;11;5;17;32;16;15;3;6;12;31;7;1;22;25;4;8;9;19;28154
19;28154;28;20;27;26;30;13;23;21;10;18;2;24;19;14;29;11;5;17;32;16;15;3;6;12;31;7;1;22;25;4;8;9
28;20;27;26;30;13;24;21;10;18;2;23;19;14;29;11;5;17;32;16;15;3;6;12;31;7;1;22;25;4;8;9;19;28294
19;28294;28;20;27;26;30;13;24;21;10;18;2;23;19;14;29;11;5;17;32;16;15;3;6;12;31;7;1;22;25;4;8;9
28;20;27;26;30;13;24;17;10;18;2;23;19;14;29;11;5;21;32;16;15;3;6;12;31;7;1;22;25;4;8;9;19;28474
19;28474;28;20;27;26;30;13;24;17;10;18;2;23;19;14;29;11;5;21;32;16;15;3;6;12;31;7;1;22;25;4;8;9
28;20;27;26;30;13;24;17;10;18;2;23;19;14;29;11;5;21;32;16;15;8;6;12;31;7;1;22;25;4;3;9;19;28554
19;28554;28;20;27;26;30;13;24;17;10;18;2;23;19;14;29;11;5;21;32;16;15;8;6;12;31;7;1;22;25;4;3;9
28;20;27;26;30;13;24;17;10;4;2;23;19;14;29;11;5;21;32;16;15;8;6;12;31;7;1;22;25;18;3;9;19;29008
19;29008;28;20;27;26;30;13;24;17;10;4;2;23;19;14;29;11;5;21;32;16;15;8;6;12;31;7;1;22;25;18;3;9
28;20;27;26;30;13;24;17;6;4;2;23;19;14;29;11;5;21;32;16;15;8;10;12;31;7;1;22;25;18;3;9;19;28808
19;28808;28;20;27;26;30;13;24;17;6;4;2;23;19;14;29;11;5;21;32;16;15;8;10;12;31;7;1;22;25;18;3;9
28;20;27;26;30;13;24;17;6;4;2;23;19;14;29;11;5;18;32;16;15;8;10;12;31;7;1;22;25;21;3;9;19;28888
19;28888;28;20;27;26;30;13;24;17;6;4;2;23;19;14;29;11;5;18;32;16;15;8;10;12;31;7;1;22;25;21;3;9
28;20;27;26;30;13;24;17;6;4;18;23;19;14;29;11;5;2;32;16;15;8;10;12;31;7;1;22;25;21;3;9;19;27830
19;27830;28;20;27;26;30;13;24;17;6;4;18;23;19;14;29;11;5;2;32;16;15;8;10;12;31;7;1;22;25;21;3;9
28;20;27;12;30;13;24;17;6;4;18;23;19;14;29;11;5;2;32;16;15;8;10;26;31;7;1;22;25;21;3;9;19;27508
20;27508;28;20;27;12;30;13;24;17;6;4;18;23;19;14;29;11;5;2;32;16;15;8;10;26;31;7;1;22;25;21;3;9
28;20;27;12;30;1;24;17;6;4;18;23;19;14;29;11;5;2;32;16;15;8;10;26;31;7;13;22;25;21;3;9;20;27968
20;27968;28;20;27;12;30;1;24;17;6;4;18;23;19;14;29;11;5;2;32;16;15;8;10;26;31;7;13;22;25;21;3;9
28;20;27;12;30;1;24;17;6;4;18;23;19;3;29;11;5;2;32;16;15;8;10;26;31;7;13;22;25;21;14;9;20;27328
20;27328;28;20;27;12;30;1;24;17;6;4;18;23;19;3;29;11;5;2;32;16;15;8;10;26;31;7;13;22;25;21;14;9
28;20;27;12;30;1;24;17;6;4;18;23;19;3;29;11;5;2;32;8;15;16;10;26;31;7;13;22;25;21;14;9;20;27328
20;27328;28;20;27;12;30;1;24;17;6;4;18;23;19;3;29;11;5;2;32;8;15;16;10;26;31;7;13;22;25;21;14;9
28;20;27;12;30;10;24;17;6;4;18;23;19;3;29;11;5;2;32;8;15;16;1;26;31;7;13;22;25;21;14;9;20;26808
20;26808;28;20;27;12;30;10;24;17;6;4;18;23;19;3;29;11;5;2;32;8;15;16;1;26;31;7;13;22;25;21;14;9
28;20;27;12;30;10;24;17;6;4;18;23;19;3;29;11;5;2;32;8;15;16;1;13;31;7;26;22;25;21;14;9;20;27400
20;27400;28;20;27;12;30;10;24;17;6;4;18;23;19;3;29;11;5;2;32;8;15;16;1;13;31;7;26;22;25;21;14;9
28;20;27;12;30;10;24;17;6;4;18;31;19;3;29;11;5;2;32;8;15;16;1;13;23;7;26;22;25;21;14;9;20;27640
20;27640;28;20;27;12;30;10;24;17;6;4;18;31;19;3;29;11;5;2;32;8;15;16;1;13;23;7;26;22;25;21;14;9
28;20;27;12;30;10;24;17;6;4;18;31;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;22;25;21;14;9;20;28186
20;28186;28;20;27;12;30;10;24;17;6;4;18;31;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;22;25;21;14;9
28;20;27;12;30;10;24;17;4;6;18;31;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;22;25;21;14;9;20;27906
20;27906;28;20;27;12;30;10;24;17;4;6;18;31;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;22;25;21;14;9
28;20;27;12;30;10;24;17;4;6;18;31;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;22;25;14;21;9;20;27802
20;27802;28;20;27;12;30;10;24;17;4;6;18;31;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;22;25;14;21;9
28;20;27;12;30;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;22;25;14;21;9;20;27322
20;27322;28;20;27;12;30;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;22;25;14;21;9
28;20;27;12;22;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;30;25;14;21;9;20;27162
20;27162;28;20;27;12;22;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;30;25;14;21;9
28;12;27;20;22;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;30;25;14;21;9;20;27282
20;27282;28;12;27;20;22;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;15;16;1;13;23;7;2;30;25;14;21;9
28;12;27;20;22;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;25;16;1;13;23;7;2;30;15;14;21;9;20;26878
20;26878;28;12;27;20;22;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;25;16;1;13;23;7;2;30;15;14;21;9
28;12;27;20;22;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;14;16;1;13;23;7;2;30;15;25;21;9;20;26988
20;26988;28;12;27;20;22;10;24;17;4;6;31;18;19;3;29;11;5;26;32;8;14;16;1;13;23;7;2;30;15;25;21;9
28;32;27;20;22;10;24;17;4;6;31;18;19;3;29;11;5;26;12;8;14;16;1;13;23;7;2;30;15;25;21;9;20;27310
20;27310;28;32;27;20;22;10;24;17;4;6;31;18;19;3;29;11;5;26;12;8;14;16;1;13;23;7;2;30;15;25;21;9
28;32;27;20;22;10;24;17;4;26;31;18;19;3;29;11;5;6;12;8;14;16;1;13;23;7;2;30;15;25;21;9;20;26110
20;26110;28;32;27;20;22;10;24;17;4;26;31;18;19;3;29;11;5;6;12;8;14;16;1;13;23;7;2;30;15;25;21;9
25;32;27;20;22;10;24;17;4;26;31;18;19;3;29;11;5;6;12;8;14;16;1;13;23;7;2;30;15;28;21;9;20;26470
20;26470;25;32;27;20;22;10;24;17;4;26;31;18;19;3;29;11;5;6;12;8;14;16;1;13;23;7;2;30;15;28;21;9
25;32;27;20;22;10;24;17;4;26;31;18;28;3;29;11;5;6;12;8;14;16;1;13;23;7;2;30;15;19;21;9;20;26590
20;26590;25;32;27;20;22;10;24;17;4;26;31;18;28;3;29;11;5;6;12;8;14;16;1;13;23;7;2;30;15;19;21;9
25;32;27;20;22;10;24;17;4;26;31;18;28;3;29;11;5;6;12;8;14;16;15;13;23;7;2;30;1;19;21;9;20;26790
20;26790;25;32;27;20;22;10;24;17;4;26;31;18;28;3;29;11;5;6;12;8;14;16;15;13;23;7;2;30;1;19;21;9
25;19;27;20;22;10;24;17;4;26;31;18;28;3;29;11;5;6;12;8;14;16;15;13;23;7;2;30;1;32;21;9;20;26710
21;26710;25;19;27;20;22;10;24;17;4;26;31;18;28;3;29;11;5;6;12;8;14;16;15;13;23;7;2;30;1;32;21;9
25;19;27;20;22;10;18;17;4;26;31;24;28;3;29;11;5;6;12;8;14;16;15;13;23;7;2;30;1;32;21;9;21;26610
21;26610;25;19;27;20;22;10;18;17;4;26;31;24;28;3;29;11;5;6;12;8;14;16;15;13;23;7;2;30;1;32;21;9
6;19;27;20;22;10;18;17;4;26;31;24;28;3;29;11;5;25;12;8;14;16;15;13;23;7;2;30;1;32;21;9;21;26996
21;26996;6;19;27;20;22;10;18;17;4;26;31;24;28;3;29;11;5;25;12;8;14;16;15;13;23;7;2;30;1;32;21;9
6;19;27;20;22;10;18;17;4;26;31;30;28;3;29;11;5;25;12;8;14;16;15;13;23;7;2;24;1;32;21;9;21;27196
21;27196;6;19;27;20;22;10;18;17;4;26;31;30;28;3;29;11;5;25;12;8;14;16;15;13;23;7;2;24;1;32;21;9
6;19;27;20;22;10;18;17;4;12;31;30;28;3;29;11;5;25;26;8;14;16;15;13;23;7;2;24;1;32;21;9;21;27358
21;27358;6;19;27;20;22;10;18;17;4;12;31;30;28;3;29;11;5;25;26;8;14;16;15;13;23;7;2;24;1;32;21;9
6;19;27;20;32;10;18;17;4;12;31;30;28;3;29;11;5;25;26;8;14;16;15;13;23;7;2;24;1;22;21;9;21;28038
21;28038;6;19;27;20;32;10;18;17;4;12;31;30;28;3;29;11;5;25;26;8;14;16;15;13;23;7;2;24;1;22;21;9
6;19;27;20;32;18;10;17;4;12;31;30;28;3;29;11;5;25;26;8;14;16;15;13;23;7;2;24;1;22;21;9;21;28490
21;28490;6;19;27;20;32;18;10;17;4;12;31;30;28;3;29;11;5;25;26;8;14;16;15;13;23;7;2;24;1;22;21;9
6;19;27;20;32;18;10;17;26;12;31;30;28;3;29;11;5;25;4;8;14;16;15;13;23;7;2;24;1;22;21;9;21;28212
21;28212;6;19;27;20;32;18;10;17;26;12;31;30;28;3;29;11;5;25;4;8;14;16;15;13;23;7;2;24;1;22;21;9
6;19;27;20;32;3;10;17;26;12;31;30;28;18;29;11;5;25;4;8;14;16;15;13;23;7;2;24;1;22;21;9;21;27750
21;27750;6;19;27;20;32;3;10;17;26;12;31;30;28;18;29;11;5;25;4;8;14;16;15;13;23;7;2;24;1;22;21;9
6;19;27;20;32;3;10;4;26;12;31;30;28;18;29;11;5;25;17;8;14;16;15;13;23;7;2;24;1;22;21;9;21;27102
21;27102;6;19;27;20;32;3;10;4;26;12;31;30;28;18;29;11;5;25;17;8;14;16;15;13;23;7;2;24;1;22;21;9
6;19;27;20;32;3;10;4;26;12;31;30;28;18;29;11;5;25;7;8;14;16;15;13;23;17;2;24;1;22;21;9;21;27038
21;27038;6;19;27;20;32;3;10;4;26;12;31;30;28;18;29;11;5;25;7;8;14;16;15;13;23;17;2;24;1;22;21;9
6;19;27;20;32;3;10;4;26;12;31;30;28;18;29;11;5;25;7;8;14;16;15;2;23;17;13;24;1;22;21;9;21;26398
21;26398;6;19;27;20;32;3;10;4;26;12;31;30;28;18;29;11;5;25;7;8;14;16;15;2;23;17;13;24;1;22;21;9
6;19;27;20;30;3;10;4;26;12;31;32;28;18;29;11;5;25;7;8;14;16;15;2;23;17;13;24;1;22;21;9;21;25958
21;25958;6;19;27;20;30;3;10;4;26;12;31;32;28;18;29;11;5;25;7;8;14;16;15;2;23;17;13;24;1;22;21;9
6;19;27;20;30;3;10;4;16;12;31;32;28;18;29;11;5;25;7;8;14;26;15;2;23;17;13;24;1;22;21;9;21;25394
21;25394;6;19;27;20;30;3;10;4;16;12;31;32;28;18;29;11;5;25;7;8;14;26;15;2;23;17;13;24;1;22;21;9
6;19;27;20;30;3;10;4;16;12;31;32;28;18;29;11;5;25;7;8;1;26;15;2;23;17;13;24;14;22;21;9;21;25674
21;25674;6;19;27;20;30;3;10;4;16;12;31;32;28;18;29;11;5;25;7;8;1;26;15;2;23;17;13;24;14;22;21;9
6;19;27;7;30;3;10;4;16;12;31;32;28;18;29;11;5;25;20;8;1;26;15;2;23;17;13;24;14;22;21;9;21;24880
21;24880;6;19;27;7;30;3;10;4;16;12;31;32;28;18;29;11;5;25;20;8;1;26;15;2;23;17;13;24;14;22;21;9
6;19;27;7;30;3;10;4;16;12;31;32;28;18;29;11;5;25;20;8;1;26;15;2;9;17;13;24;14;22;21;23;21;24904
21;24904;6;19;27;7;30;3;10;4;16;12;31;32;28;18;29;11;5;25;20;8;1;26;15;2;9;17;13;24;14;22;21;23
6;19;27;7;14;3;10;4;16;12;31;32;28;18;29;11;5;25;20;8;1;26;15;2;9;17;13;24;30;22;21;23;21;25180
21;25180;6;19;27;7;14;3;10;4;16;12;31;32;28;18;29;11;5;25;20;8;1;26;15;2;9;17;13;24;30;22;21;23
6;19;27;7;23;3;10;4;16;12;31;32;28;18;29;11;5;25;20;8;1;26;15;2;9;17;13;24;30;22;21;14;21;24842
21;24842;6;19;27;7;23;3;10;4;16;12;31;32;28;18;29;11;5;25;20;8;1;26;15;2;9;17;13;24;30;22;21;14
6;19;27;7;23;3;10;4;16;12;31;15;28;18;29;11;5;25;20;8;1;26;32;2;9;17;13;24;30;22;21;14;21;24816
21;24816;6;19;27;7;23;3;10;4;16;12;31;15;28;18;29;11;5;25;20;8;1;26;32;2;9;17;13;24;30;22;21;14
6;19;27;7;23;3;10;4;16;12;31;15;28;18;29;11;5;25;20;8;1;26;32;2;9;17;21;24;30;22;13;14;21;24632
22;24632;6;19;27;7;23;3;10;4;16;12;31;15;28;18;29;11;5;25;20;8;1;26;32;2;9;17;21;24;30;22;13;14
6;19;27;7;23;3;10;24;16;12;31;15;28;18;29;11;5;25;20;8;1;26;32;2;9;17;21;4;30;22;13;14;22;25208
22;25208;6;19;27;7;23;3;10;24;16;12;31;15;28;18;29;11;5;25;20;8;1;26;32;2;9;17;21;4;30;22;13;14
6;19;27;7;23;3;10;24;16;12;31;15;32;18;29;11;5;25;20;8;1;26;28;2;9;17;21;4;30;22;13;14;22;25348
22;25348;6;19;27;7;23;3;10;24;16;12;31;15;32;18;29;11;5;25;20;8;1;26;28;2;9;17;21;4;30;22;13;14
30;19;27;7;23;3;10;24;16;12;31;15;32;18;29;11;5;25;20;8;1;26;28;2;9;17;21;4;6;22;13;14;22;25262
22;25262;30;19;27;7;23;3;10;24;16;12;31;15;32;18;29;11;5;25;20;8;1;26;28;2;9;17;21;4;6;22;13;14
30;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;5;25;20;8;1;26;28;2;24;17;21;4;6;22;13;14;22;24938
22;24938;30;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;5;25;20;8;1;26;28;2;24;17;21;4;6;22;13;14
30;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;24;25;20;8;1;26;28;2;5;17;21;4;6;22;13;14;22;24286
22;24286;30;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;24;25;20;8;1;26;28;2;5;17;21;4;6;22;13;14
30;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;24;25;20;8;28;26;1;2;5;17;21;4;6;22;13;14;22;24418
22;24418;30;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;24;25;20;8;28;26;1;2;5;17;21;4;6;22;13;14
30;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;20;25;24;8;28;26;1;2;5;17;21;4;6;22;13;14;22;24898
22;24898;30;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;20;25;24;8;28;26;1;2;5;17;21;4;6;22;13;14
25;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;20;30;24;8;28;26;1;2;5;17;21;4;6;22;13;14;22;25378
22;25378;25;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;20;30;24;8;28;26;1;2;5;17;21;4;6;22;13;14
25;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;20;30;24;8;28;2;1;26;5;17;21;4;6;22;13;14;22;26232
22;26232;25;19;27;7;23;3;10;9;16;12;31;15;32;18;29;11;20;30;24;8;28;2;1;26;5;17;21;4;6;22;13;14
25;19;27;7;23;3;10;9;16;12;31;15;32;18;13;11;20;30;24;8;28;2;1;26;5;17;21;4;6;22;29;14;22;26186
22;26186;25;19;27;7;23;3;10;9;16;12;31;15;32;18;13;11;20;30;24;8;28;2;1;26;5;17;21;4;6;22;29;14
25;19;27;7;23;3;21;9;16;12;31;15;32;18;13;11;20;30;24;8;28;2;1;26;5;17;10;4;6;22;29;14;22;26964
22;26964;25;19;27;7;23;3;21;9;16;12;31;15;32;18;13;11;20;30;24;8;28;2;1;26;5;17;10;4;6;22;29;14
25;19;27;7;23;3;21;9;16;12;31;15;32;18;13;10;20;30;24;8;28;2;1;26;5;17;11;4;6;22;29;14;22;27324
22;27324;25;19;27;7;23;3;21;9;16;12;31;15;32;18;13;10;20;30;24;8;28;2;1;26;5;17;11;4;6;22;29;14
25;19;27;7;23;3;21;9;16;12;31;15;30;18;13;10;20;32;24;8;28;2;1;26;5;17;11;4;6;22;29;14;22;27804
22;27804;25;19;27;7;23;3;21;9;16;12;31;15;30;18;13;10;20;32;24;8;28;2;1;26;5;17;11;4;6;22;29;14
25;19;27;7;23;3;21;9;16;12;31;15;30;18;13;10;20;32;6;8;28;2;1;26;5;17;11;4;24;22;29;14;22;27798
22;27798;25;19;27;7;23;3;21;9;16;12;31;15;30;18;13;10;20;32;6;8;28;2;1;26;5;17;11;4;24;22;29;14
25;19;27;7;23;3;21;9;16;26;31;15;30;18;13;10;20;32;6;8;28;2;1;12;5;17;11;4;24;22;29;14;22;28040
22;28040;25;19;27;7;23;3;21;9;16;26;31;15;30;18;13;10;20;32;6;8;28;2;1;12;5;17;11;4;24;22;29;14
25;19;27;7;23;3;21;9;16;26;31;15;30;18;13;10;4;32;6;8;28;2;1;12;5;17;11;20;24;22;29;14;22;28040
22;28040;25;19;27;7;23;3;21;9;16;26;31;15;30;18;13;10;4;32;6;8;28;2;1;12;5;17;11;20;24;22;29;14
25;19;27;7;23;3;21;9;16;26;31;15;30;18;24;10;4;32;6;8;28;2;1;12;5;17;11;20;13;22;29;14;22;27420
22;27420;25;19;27;7;23;3;21;9;16;26;31;15;30;18;24;10;4;32;6;8;28;2;1;12;5;17;11;20;13;22;29;14
25;13;27;7;23;3;21;9;16;26;31;15;30;18;24;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14;22;28228
22;28228;25;13;27;7;23;3;21;9;16;26;31;15;30;18;24;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14
25;13;27;7;23;3;21;9;16;15;31;26;30;18;24;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14;22;28550
22;28228;25;13;27;7;23;3;21;9;16;26;31;15;30;18;24;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14
25;13;27;7;23;3;21;9;16;26;31;15;30;24;18;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14;22;28128
23;28128;25;13;27;7;23;3;21;9;16;26;31;15;30;24;18;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14
25;13;3;7;23;27;21;9;16;26;31;15;30;24;18;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14;23;28128
23;28128;25;13;3;7;23;27;21;9;16;26;31;15;30;24;18;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14
25;13;3;7;23;27;21;9;16;26;31;30;15;24;18;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14;23;28256
23;28256;25;13;3;7;23;27;21;9;16;26;31;30;15;24;18;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14
25;13;3;7;23;27;21;16;9;26;31;30;15;24;18;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14;23;28336
23;28336;25;13;3;7;23;27;21;16;9;26;31;30;15;24;18;10;4;32;6;8;28;2;1;12;5;17;11;20;19;22;29;14
25;13;3;7;23;27;21;16;9;26;31;30;15;24;18;10;17;32;6;8;28;2;1;12;5;4;11;20;19;22;29;14;23;28980
23;28980;25;13;3;7;23;27;21;16;9;26;31;30;15;24;18;10;17;32;6;8;28;2;1;12;5;4;11;20;19;22;29;14
25;27;3;7;23;13;21;16;9;26;31;30;15;24;18;10;17;32;6;8;28;2;1;12;5;4;11;20;19;22;29;14;23;28888
23;28888;25;27;3;7;23;13;21;16;9;26;31;30;15;24;18;10;17;32;6;8;28;2;1;12;5;4;11;20;19;22;29;14
25;27;3;7;23;13;21;16;9;26;31;30;15;24;18;10;17;32;6;8;28;5;1;12;2;4;11;20;19;22;29;14;23;28648
23;28648;25;27;3;7;23;13;21;16;9;26;31;30;15;24;18;10;17;32;6;8;28;5;1;12;2;4;11;20;19;22;29;14
25;27;3;7;23;13;30;16;9;26;31;21;15;24;18;10;17;32;6;8;28;5;1;12;2;4;11;20;19;22;29;14;23;28348
23;28348;25;27;3;7;23;13;30;16;9;26;31;21;15;24;18;10;17;32;6;8;28;5;1;12;2;4;11;20;19;22;29;14
25;27;3;7;23;13;30;16;9;26;31;21;15;24;18;10;17;32;6;8;28;5;22;12;2;4;11;20;19;1;29;14;23;27562
23;27562;25;27;3;7;23;13;30;16;9;26;31;21;15;24;18;10;17;32;6;8;28;5;22;12;2;4;11;20;19;1;29;14
25;27;7;3;23;13;30;16;9;26;31;21;15;24;18;10;17;32;6;8;28;5;22;12;2;4;11;20;19;1;29;14;23;27562
23;27562;25;27;7;3;23;13;30;16;9;26;31;21;15;24;18;10;17;32;6;8;28;5;22;12;2;4;11;20;19;1;29;14
25;27;7;3;23;17;30;16;9;26;31;21;15;24;18;10;13;32;6;8;28;5;22;12;2;4;11;20;19;1;29;14;23;26656
23;26656;25;27;7;3;23;17;30;16;9;26;31;21;15;24;18;10;13;32;6;8;28;5;22;12;2;4;11;20;19;1;29;14
25;27;7;3;23;17;30;16;21;26;31;9;15;24;18;10;13;32;6;8;28;5;22;12;2;4;11;20;19;1;29;14;23;26974
23;26974;25;27;7;3;23;17;30;16;21;26;31;9;15;24;18;10;13;32;6;8;28;5;22;12;2;4;11;20;19;1;29;14
25;27;7;3;23;17;30;16;21;32;31;9;15;24;18;10;13;26;6;8;28;5;22;12;2;4;11;20;19;1;29;14;23;26814
23;26814;25;27;7;3;23;17;30;16;21;32;31;9;15;24;18;10;13;26;6;8;28;5;22;12;2;4;11;20;19;1;29;14
25;27;7;3;23;17;30;16;6;32;31;9;15;24;18;10;13;26;21;8;28;5;22;12;2;4;11;20;19;1;29;14;23;26432
23;26432;25;27;7;3;23;17;30;16;6;32;31;9;15;24;18;10;13;26;21;8;28;5;22;12;2;4;11;20;19;1;29;14
25;27;7;3;23;17;9;16;6;32;31;30;15;24;18;10;13;26;21;8;28;5;22;12;2;4;11;20;19;1;29;14;23;26654
23;26654;25;27;7;3;23;17;9;16;6;32;31;30;15;24;18;10;13;26;21;8;28;5;22;12;2;4;11;20;19;1;29;14
25;27;7;3;23;17;9;16;6;32;8;30;15;24;18;10;13;26;21;31;28;5;22;12;2;4;11;20;19;1;29;14;23;26818
23;26818;25;27;7;3;23;17;9;16;6;32;8;30;15;24;18;10;13;26;21;31;28;5;22;12;2;4;11;20;19;1;29;14
25;27;7;3;23;17;9;16;6;32;8;30;11;24;18;10;13;26;21;31;28;5;22;12;2;4;15;20;19;1;29;14;23;26538
23;26538;25;27;7;3;23;17;9;16;6;32;8;30;11;24;18;10;13;26;21;31;28;5;22;12;2;4;15;20;19;1;29;14
25;27;7;3;23;17;9;16;6;32;8;30;11;24;18;10;13;4;21;31;28;5;22;12;2;26;15;20;19;1;29;14;23;26308
23;26308;25;27;7;3;23;17;9;16;6;32;8;30;11;24;18;10;13;4;21;31;28;5;22;12;2;26;15;20;19;1;29;14
25;27;7;3;23;17;9;16;19;32;8;30;11;24;18;10;13;4;21;31;28;5;22;12;2;26;15;20;6;1;29;14;23;27324
23;27324;25;27;7;3;23;17;9;16;19;32;8;30;11;24;18;10;13;4;21;31;28;5;22;12;2;26;15;20;6;1;29;14
25;27;10;3;23;17;9;16;19;32;8;30;11;24;18;7;13;4;21;31;28;5;22;12;2;26;15;20;6;1;29;14;23;27124
23;27124;25;27;10;3;23;17;9;16;19;32;8;30;11;24;18;7;13;4;21;31;28;5;22;12;2;26;15;20;6;1;29;14
25;27;10;3;23;17;9;16;19;32;8;30;11;24;13;7;18;4;21;31;28;5;22;12;2;26;15;20;6;1;29;14;23;27498
24;27498;25;27;10;3;23;17;9;16;19;32;8;30;11;24;13;7;18;4;21;31;28;5;22;12;2;26;15;20;6;1;29;14
25;27;10;3;23;17;9;16;19;32;8;30;11;24;13;7;18;4;21;31;1;5;22;12;2;26;15;20;6;28;29;14;24;26892
24;26892;25;27;10;3;23;17;9;16;19;32;8;30;11;24;13;7;18;4;21;31;1;5;22;12;2;26;15;20;6;28;29;14
25;27;10;3;23;17;9;16;19;32;8;30;11;24;13;14;18;4;21;31;1;5;22;12;2;26;15;20;6;28;29;7;24;27572
24;27572;25;27;10;3;23;17;9;16;19;32;8;30;11;24;13;14;18;4;21;31;1;5;22;12;2;26;15;20;6;28;29;7
25;30;10;3;23;17;9;16;19;32;8;27;11;24;13;14;18;4;21;31;1;5;22;12;2;26;15;20;6;28;29;7;24;27372
24;27372;25;30;10;3;23;17;9;16;19;32;8;27;11;24;13;14;18;4;21;31;1;5;22;12;2;26;15;20;6;28;29;7
25;2;10;3;23;17;9;16;19;32;8;27;11;24;13;14;18;4;21;31;1;5;22;12;30;26;15;20;6;28;29;7;24;27374
24;27374;25;2;10;3;23;17;9;16;19;32;8;27;11;24;13;14;18;4;21;31;1;5;22;12;30;26;15;20;6;28;29;7
25;2;10;3;23;17;9;16;19;32;8;27;11;24;13;14;18;4;21;28;1;5;22;12;30;26;15;20;6;31;29;7;24;27374
24;27374;25;2;10;3;23;17;9;16;19;32;8;27;11;24;13;14;18;4;21;28;1;5;22;12;30;26;15;20;6;31;29;7
25;2;10;3;23;17;9;16;19;32;8;27;11;24;13;29;18;4;21;28;1;5;22;12;30;26;15;20;6;31;14;7;24;28090
24;27374;25;2;10;3;23;17;9;16;19;32;8;27;11;24;13;14;18;4;21;28;1;5;22;12;30;26;15;20;6;31;29;7
25;2;16;3;23;17;9;10;19;32;8;27;11;24;13;14;18;4;21;28;1;5;22;12;30;26;15;20;6;31;29;7;24;27634
24;27634;25;2;16;3;23;17;9;10;19;32;8;27;11;24;13;14;18;4;21;28;1;5;22;12;30;26;15;20;6;31;29;7
25;2;16;3;23;17;9;10;19;12;8;27;11;24;13;14;18;4;21;28;1;5;22;32;30;26;15;20;6;31;29;7;24;27712
24;27712;25;2;16;3;23;17;9;10;19;12;8;27;11;24;13;14;18;4;21;28;1;5;22;32;30;26;15;20;6;31;29;7
25;2;16;3;23;17;9;10;19;12;8;27;11;24;13;14;18;4;7;28;1;5;22;32;30;26;15;20;6;31;29;21;24;27620
24;27620;25;2;16;3;23;17;9;10;19;12;8;27;11;24;13;14;18;4;7;28;1;5;22;32;30;26;15;20;6;31;29;21
25;2;16;3;23;27;9;10;19;12;8;17;11;24;13;14;18;4;7;28;1;5;22;32;30;26;15;20;6;31;29;21;24;27620
24;27620;25;2;16;3;23;27;9;10;19;12;8;17;11;24;13;14;18;4;7;28;1;5;22;32;30;26;15;20;6;31;29;21
31;2;16;3;23;27;9;10;19;12;8;17;11;24;13;14;18;4;7;28;1;5;22;32;30;26;15;20;6;25;29;21;24;27660
24;27660;31;2;16;3;23;27;9;10;19;12;8;17;11;24;13;14;18;4;7;28;1;5;22;32;30;26;15;20;6;25;29;21
