"X1";"X270";"X33";"X41";"X9";"X38";"X58";"X50";"X22";"X27";"X29";"X54";"X2";"X15";"X11";"X37";"X48";"X30";"X23";"X14";"X6";"X7";"X61";"X49";"X8";"X17";"X28";"X3";"X36";"X55";"X62";"X57";"X24";"X47";"X64";"X25";"X51";"X19";"X52";"X45";"X44";"X63";"X42";"X39";"X21";"X1.1";"X16";"X31";"X13";"X56";"X59";"X60";"X10";"X4";"X5";"X20";"X32";"X18";"X35";"X53";"X26";"X46";"X34";"X43";"X40";"X12"
39;270;14;16;10;54;38;22;39;52;8;6;40;44;63;42;19;61;20;43;28;64;48;26;51;15;31;37;25;46;1;36;3;7;47;62;45;33;30;27;29;17;58;59;34;13;4;35;9;23;56;55;21;5;2;32;49;41;53;50;18;11;57;60;12;24
14;16;10;54;38;22;39;52;8;6;40;44;63;42;59;61;20;43;28;64;48;26;51;15;31;37;25;46;1;36;3;7;47;62;45;33;30;27;29;17;58;19;34;13;4;35;9;23;56;55;21;5;2;32;49;41;53;50;18;11;57;60;12;24;39;274
39;274;14;16;10;54;38;22;39;52;8;6;40;44;63;42;59;61;20;43;28;64;48;26;51;15;31;37;25;46;1;36;3;7;47;62;45;33;30;27;29;17;58;19;34;13;4;35;9;23;56;55;21;5;2;32;49;41;53;50;18;11;57;60;12;24
14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;64;48;26;51;15;31;37;25;46;1;36;3;7;47;62;45;33;30;27;29;17;58;19;34;13;4;35;9;23;56;55;21;5;2;32;49;41;53;50;18;11;57;60;12;24;39;278
39;278;14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;64;48;26;51;15;31;37;25;46;1;36;3;7;47;62;45;33;30;27;29;17;58;19;34;13;4;35;9;23;56;55;21;5;2;32;49;41;53;50;18;11;57;60;12;24
14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;64;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;29;17;58;19;34;13;4;35;9;23;56;55;21;7;2;32;49;41;53;50;18;11;57;60;12;24;39;276
39;276;14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;64;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;29;17;58;19;34;13;4;35;9;23;56;55;21;7;2;32;49;41;53;50;18;11;57;60;12;24
14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;29;17;58;19;34;13;4;35;9;23;56;64;21;7;2;32;49;41;53;50;18;11;57;60;12;24;39;276
39;276;14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;29;17;58;19;34;13;4;35;9;23;56;64;21;7;2;32;49;41;53;50;18;11;57;60;12;24
14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;19;34;13;4;35;9;23;29;64;21;7;2;32;49;41;53;50;18;11;57;60;12;24;39;300
39;300;14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;19;34;13;4;35;9;23;29;64;21;7;2;32;49;41;53;50;18;11;57;60;12;24
14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;49;34;13;4;35;9;23;29;64;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;300
39;300;14;16;61;54;38;22;39;52;8;6;40;44;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;49;34;13;4;35;9;23;29;64;21;7;2;32;19;41;53;50;18;11;57;60;12;24
14;16;61;54;22;38;39;52;8;6;40;44;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;49;34;13;4;35;9;23;29;64;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;300
39;300;14;16;61;54;22;38;39;52;8;6;40;44;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;49;34;13;4;35;9;23;29;64;21;7;2;32;19;41;53;50;18;11;57;60;12;24
14;16;61;54;22;38;39;44;8;6;40;52;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;49;34;13;4;35;9;23;29;64;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;296
39;296;14;16;61;54;22;38;39;44;8;6;40;52;63;42;59;10;20;43;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;49;34;13;4;35;9;23;29;64;21;7;2;32;19;41;53;50;18;11;57;60;12;24
14;16;61;54;22;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;49;34;13;4;35;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;296
39;296;14;16;61;54;22;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;56;17;58;49;34;13;4;35;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24
14;16;61;54;56;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;22;17;58;49;34;13;4;35;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;284
39;284;14;16;61;54;56;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;48;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;22;17;58;49;34;13;4;35;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24
14;48;61;54;56;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;22;17;58;49;34;13;4;35;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;284
39;284;14;48;61;54;56;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;36;3;5;47;62;45;33;30;27;22;17;58;49;34;13;4;35;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24
14;48;61;54;56;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;36;3;5;47;62;45;35;30;27;22;17;58;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;284
39;284;14;48;61;54;56;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;36;3;5;47;62;45;35;30;27;22;17;58;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24
5;48;61;54;56;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;36;3;14;47;62;45;35;30;27;22;17;58;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;280
39;280;5;48;61;54;56;38;39;44;8;6;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;36;3;14;47;62;45;35;30;27;22;17;58;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24
5;48;61;54;56;38;39;44;8;58;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;36;3;14;47;62;45;35;30;27;22;17;6;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;272
39;272;5;48;61;54;56;38;39;44;8;58;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;36;3;14;47;62;45;35;30;27;22;17;6;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24
5;48;61;54;56;38;39;44;8;58;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;35;3;14;47;62;45;36;30;27;22;17;6;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24;39;272
39;272;5;48;61;54;56;38;39;44;8;58;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;46;1;35;3;14;47;62;45;36;30;27;22;17;6;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;50;18;11;57;60;12;24
5;48;61;54;56;38;39;44;8;58;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;30;27;22;17;6;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;46;18;11;57;60;12;24;39;276
39;276;5;48;61;54;56;38;39;44;8;58;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;30;27;22;17;6;49;34;13;4;33;9;23;29;43;21;7;2;32;19;41;53;46;18;11;57;60;12;24
5;48;61;54;56;43;39;44;8;58;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;30;27;22;17;6;49;34;13;4;33;9;23;29;38;21;7;2;32;19;41;53;46;18;11;57;60;12;24;39;268
40;268;5;48;61;54;56;43;39;44;8;58;40;52;63;42;59;10;20;64;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;30;27;22;17;6;49;34;13;4;33;9;23;29;38;21;7;2;32;19;41;53;46;18;11;57;60;12;24
5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;20;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;30;27;22;17;6;49;34;13;4;33;9;23;29;38;21;7;2;32;19;41;53;46;18;11;57;60;12;24;40;268
40;268;5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;20;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;30;27;22;17;6;49;34;13;4;33;9;23;29;38;21;7;2;32;19;41;53;46;18;11;57;60;12;24
5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;20;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;17;6;49;34;13;4;33;9;23;29;38;21;7;2;32;19;41;53;46;18;11;57;60;12;24;40;270
40;270;5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;20;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;17;6;49;34;13;4;33;9;23;29;38;21;7;2;32;19;41;53;46;18;11;57;60;12;24
5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;20;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;17;6;49;34;13;4;33;9;23;29;38;21;7;2;46;19;41;53;32;18;11;57;60;12;24;40;270
40;270;5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;20;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;17;6;49;34;13;4;33;9;23;29;38;21;7;2;46;19;41;53;32;18;11;57;60;12;24
5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;20;6;49;34;13;4;33;9;23;29;38;21;7;2;46;19;41;53;32;18;11;57;60;12;24;40;274
40;274;5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;20;6;49;34;13;4;33;9;23;29;38;21;7;2;46;19;41;53;32;18;11;57;60;12;24
5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;20;6;49;34;13;4;33;9;23;53;38;21;7;2;46;19;41;29;32;18;11;57;60;12;24;40;274
40;274;5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;20;6;49;34;13;4;33;9;23;53;38;21;7;2;46;19;41;29;32;18;11;57;60;12;24
5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;20;6;49;34;13;4;33;9;23;53;38;21;7;2;41;19;46;29;32;18;11;57;60;12;24;40;274
40;274;5;48;61;54;56;43;39;44;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;20;6;49;34;13;4;33;9;23;53;38;21;7;2;41;19;46;29;32;18;11;57;60;12;24
5;48;61;54;56;43;39;38;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;20;6;49;34;13;4;33;9;23;53;44;21;7;2;41;19;46;29;32;18;11;57;60;12;24;40;282
40;282;5;48;61;54;56;43;39;38;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;36;22;27;30;20;6;49;34;13;4;33;9;23;53;44;21;7;2;41;19;46;29;32;18;11;57;60;12;24
5;48;61;54;56;43;39;38;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;6;49;34;13;4;33;9;23;53;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24;40;282
40;282;5;48;61;54;56;43;39;38;8;58;40;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;6;49;34;13;4;33;9;23;53;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;61;54;56;43;39;38;8;58;53;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;6;49;34;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24;40;274
40;274;5;48;61;54;56;43;39;38;8;58;53;64;63;42;59;10;17;52;28;55;16;26;51;15;31;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;6;49;34;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;61;54;56;43;39;38;8;58;53;64;63;42;59;31;17;52;28;55;16;26;51;15;10;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;6;49;34;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24;40;274
40;274;5;48;61;54;56;43;39;38;8;58;53;64;63;42;59;31;17;52;28;55;16;26;51;15;10;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;6;49;34;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;63;42;59;31;17;52;28;55;16;26;51;15;10;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;6;49;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24;40;270
40;270;5;48;34;54;56;43;39;38;8;58;53;64;63;42;59;31;17;52;28;55;16;26;51;15;10;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;6;49;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;63;42;59;31;17;52;28;55;16;26;6;15;10;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;51;49;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24;40;270
40;270;5;48;34;54;56;43;39;38;8;58;53;64;63;42;59;31;17;52;28;55;16;26;6;15;10;37;25;50;1;35;3;14;47;62;45;41;22;27;30;20;51;49;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;63;42;59;31;17;52;28;55;16;26;6;15;10;45;25;50;1;35;3;14;47;62;37;41;22;27;30;20;51;49;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24;40;272
40;272;5;48;34;54;56;43;39;38;8;58;53;64;63;42;59;31;17;52;28;55;16;26;6;15;10;45;25;50;1;35;3;14;47;62;37;41;22;27;30;20;51;49;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;52;28;55;16;26;6;15;10;45;25;50;1;35;3;14;47;62;37;41;22;27;30;20;51;49;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24;40;276
40;276;5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;52;28;55;16;26;6;15;10;45;25;50;1;35;3;14;47;62;37;41;22;27;30;20;51;49;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;52;28;55;16;26;6;15;10;45;25;50;1;35;3;14;47;62;49;41;22;27;30;20;51;37;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24;40;280
40;280;5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;52;28;55;16;26;6;15;10;45;25;50;1;35;3;14;47;62;49;41;22;27;30;20;51;37;61;13;4;33;9;23;40;44;21;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;52;28;55;16;26;6;15;10;45;25;50;21;35;3;14;47;62;49;41;22;27;30;20;51;37;61;13;4;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24;40;280
40;280;5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;52;28;55;16;26;6;15;10;45;25;50;21;35;3;14;47;62;49;41;22;27;30;20;51;37;61;13;4;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;21;28;55;16;26;6;15;10;45;25;50;52;35;3;14;47;62;49;41;22;27;30;20;51;37;61;13;4;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24;40;280
40;280;5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;21;28;55;16;26;6;15;10;45;25;50;52;35;3;14;47;62;49;41;22;27;30;20;51;37;61;13;4;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;21;28;55;16;26;6;15;10;45;25;50;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24;40;280
40;280;5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;21;28;55;16;26;6;15;10;45;25;50;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;45;6;50;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24;40;280
40;280;5;48;34;54;56;43;39;38;8;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;45;6;50;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;50;8;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;45;6;38;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24;40;264
41;264;5;48;34;54;56;43;39;50;8;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;45;6;38;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;46;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;50;46;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;45;6;38;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;8;29;32;18;11;57;60;12;24;41;264
41;264;5;48;34;54;56;43;39;50;46;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;45;6;38;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;8;29;32;18;11;57;60;12;24
5;48;34;54;56;43;39;50;46;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;60;6;38;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24;41;264
41;264;5;48;34;54;56;43;39;50;46;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;60;6;38;52;35;3;14;47;4;49;41;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24
5;48;34;54;56;43;41;50;46;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;60;6;38;52;35;3;14;47;4;49;39;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24;41;264
41;264;5;48;34;54;56;43;41;50;46;58;53;64;42;63;59;31;17;21;28;55;16;26;25;15;10;60;6;38;52;35;3;14;47;4;49;39;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24
5;48;34;54;56;43;41;50;46;58;53;64;42;63;59;31;17;21;55;28;16;26;25;15;10;60;6;38;52;35;3;14;47;4;49;39;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24;41;252
41;252;5;48;34;54;56;43;41;50;46;58;53;64;42;63;59;31;17;21;55;28;16;26;25;15;10;60;6;38;52;35;3;14;47;4;49;39;22;27;30;20;51;37;61;13;62;33;9;23;40;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24
5;48;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;26;25;15;10;60;6;38;52;35;3;14;47;4;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24;41;252
41;252;5;48;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;26;25;15;10;60;6;38;52;35;3;14;47;4;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;26;25;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24;41;252
41;252;5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;26;25;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;25;17;21;55;28;16;26;31;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24;41;252
41;252;5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;25;17;21;55;28;16;26;31;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;26;25;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24;41;252
41;252;5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;26;25;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;32;18;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;32;25;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;26;18;11;57;45;12;24;41;248
41;248;5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;32;25;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;26;18;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;10;21;55;28;16;32;25;15;17;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;26;18;11;57;45;12;24;41;264
41;248;5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;32;25;15;10;60;6;38;52;35;3;14;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;26;18;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;32;25;15;10;60;6;38;52;35;3;18;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;26;14;11;57;45;12;24;41;250
41;250;5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;16;32;25;15;10;60;6;38;52;35;3;18;47;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;26;14;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;47;32;25;15;10;60;6;38;52;35;3;18;16;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;26;14;11;57;45;12;24;41;254
41;254;5;4;34;54;56;43;41;50;46;58;53;64;40;63;59;31;17;21;55;28;47;32;25;15;10;60;6;38;52;35;3;18;16;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;36;19;8;29;26;14;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;36;40;63;59;31;17;21;55;28;47;32;25;15;10;60;6;38;52;35;3;18;16;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;64;19;8;29;26;14;11;57;45;12;24;41;254
41;254;5;4;34;54;56;43;41;50;46;58;53;36;40;63;59;31;17;21;55;28;47;32;25;15;10;60;6;38;52;35;3;18;16;48;49;39;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;64;19;8;29;26;14;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;36;40;63;59;31;17;21;55;28;47;32;25;15;10;60;6;38;52;35;3;18;16;48;49;19;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;64;39;8;29;26;14;11;57;45;12;24;41;254
41;254;5;4;34;54;56;43;41;50;46;58;53;36;40;63;59;31;17;21;55;28;47;32;25;15;10;60;6;38;52;35;3;18;16;48;49;19;22;27;30;20;51;37;61;13;62;33;9;23;42;44;1;7;2;64;39;8;29;26;14;11;57;45;12;24
5;4;34;54;56;43;41;50;46;58;53;36;40;63;59;31;17;21;55;28;47;32;25;15;10;60;6;38;52;35;23;18;16;48;49;19;22;27;30;20;51;37;61;13;62;33;9;3;42;44;1;7;2;64;39;8;29;26;14;11;57;45;12;24;41;254
