"X1";"X290";"X17";"X56";"X22";"X16";"X49";"X48";"X57";"X6";"X43";"X19";"X63";"X64";"X54";"X41";"X9";"X11";"X52";"X12";"X55";"X53";"X60";"X46";"X62";"X36";"X47";"X21";"X4";"X14";"X51";"X27";"X32";"X29";"X44";"X38";"X13";"X33";"X18";"X34";"X20";"X31";"X2";"X1.1";"X5";"X39";"X7";"X24";"X8";"X25";"X10";"X40";"X59";"X50";"X23";"X45";"X35";"X15";"X28";"X30";"X58";"X37";"X26";"X61";"X42";"X3"
23;270;7;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;30;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;41;42;18;52;14;38;49;57;51;15;1;5;64;13;63;26;37;23;3;46;28;34;27;45;55;12;9;32;19;33
7;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;30;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;42;41;18;52;14;38;49;57;51;15;1;5;64;13;63;26;37;23;3;46;28;34;27;45;55;12;9;32;19;33;23;268
23;268;7;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;30;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;42;41;18;52;14;38;49;57;51;15;1;5;64;13;63;26;37;23;3;46;28;34;27;45;55;12;9;32;19;33
7;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;30;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;42;41;18;52;14;38;49;57;51;15;1;5;3;13;63;26;37;23;64;46;28;34;27;45;55;12;9;32;19;33;23;268
23;268;7;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;30;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;42;41;18;52;14;38;49;57;51;15;1;5;3;13;63;26;37;23;64;46;28;34;27;45;55;12;9;32;19;33
7;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;30;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;26;37;23;49;46;28;34;27;45;55;12;9;32;19;33;23;268
23;268;7;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;30;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;26;37;23;49;46;28;34;27;45;55;12;9;32;19;33
30;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;7;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;26;37;23;49;46;28;34;27;45;55;12;9;32;19;33;23;264
23;264;30;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;7;47;29;62;35;16;43;58;22;17;2;24;59;4;36;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;26;37;23;49;46;28;34;27;45;55;12;9;32;19;33
30;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;7;47;29;62;35;16;43;58;22;17;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;36;37;23;49;46;28;34;27;45;55;12;9;32;19;33;23;264
23;264;30;6;44;25;56;11;39;31;50;21;20;53;48;60;61;54;8;40;7;47;29;62;35;16;43;58;22;17;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;36;37;23;49;46;28;34;27;45;55;12;9;32;19;33
30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;47;29;62;35;16;43;58;22;17;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;36;37;23;49;46;28;34;27;45;55;12;9;32;19;33;23;264
23;264;30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;47;29;62;35;16;43;58;22;17;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;36;37;23;49;46;28;34;27;45;55;12;9;32;19;33
30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;47;29;62;35;16;43;58;22;17;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;36;37;23;49;46;28;34;27;32;55;12;9;45;19;33;23;264
23;264;30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;47;29;62;35;16;43;58;22;17;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;36;37;23;49;46;28;34;27;32;55;12;9;45;19;33
30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;17;29;62;35;16;43;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;36;37;23;49;46;28;34;27;32;55;12;9;45;19;33;23;250
23;250;30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;17;29;62;35;16;43;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;1;5;3;13;63;36;37;23;49;46;28;34;27;32;55;12;9;45;19;33
30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;1;29;62;35;16;43;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;37;23;49;46;28;34;27;32;55;12;9;45;19;33;23;256
23;256;30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;1;29;62;35;16;43;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;37;23;49;46;28;34;27;32;55;12;9;45;19;33
30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;1;29;62;35;16;43;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37;23;256
23;256;30;6;44;25;56;11;39;31;54;21;20;53;48;60;61;50;8;40;7;1;29;62;35;16;43;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37
30;6;44;25;56;11;39;31;54;21;20;53;48;60;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37;23;250
23;250;30;6;44;25;56;11;39;31;54;21;20;53;48;60;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37
30;6;44;25;56;11;39;31;54;21;20;53;48;60;43;50;8;40;9;1;29;62;35;16;61;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;7;45;19;37;23;258
23;250;30;6;44;25;56;11;39;31;54;21;20;53;48;60;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;59;4;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37
30;6;44;25;56;11;39;31;54;21;20;53;48;4;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;59;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37;23;232
23;232;30;6;44;25;56;11;39;31;54;21;20;53;48;4;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;59;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37
30;6;59;25;56;11;39;31;54;21;20;53;48;4;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37;23;232
23;232;30;6;59;25;56;11;39;31;54;21;20;53;48;4;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;46;28;34;27;32;55;12;9;45;19;37
30;6;59;25;56;11;39;31;54;46;20;53;48;4;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37;23;256
23;256;30;6;59;25;56;11;39;31;54;46;20;53;48;4;43;50;8;40;7;1;29;62;35;16;61;58;22;47;2;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37
30;6;59;25;56;11;39;31;54;46;20;53;48;4;43;50;8;40;7;1;29;62;16;35;61;58;22;47;2;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37;23;256
23;256;30;6;59;25;56;11;39;31;54;46;20;53;48;4;43;50;8;40;7;1;29;62;16;35;61;58;22;47;2;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37
30;6;59;25;56;11;39;31;54;46;20;53;48;4;43;50;8;2;7;1;29;62;16;35;61;58;22;47;40;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37;23;256
24;256;30;6;59;25;56;11;39;31;54;46;20;53;48;4;43;50;8;2;7;1;29;62;16;35;61;58;22;47;40;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37
59;6;30;25;56;11;39;31;54;46;20;53;48;4;43;50;8;2;7;1;29;62;16;35;61;58;22;47;40;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37;24;252
24;252;59;6;30;25;56;11;39;31;54;46;20;53;48;4;43;50;8;2;7;1;29;62;16;35;61;58;22;47;40;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37
59;6;30;25;56;11;39;1;54;46;20;53;48;4;43;50;8;2;7;31;29;62;16;35;61;58;22;47;40;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37;24;244
24;244;59;6;30;25;56;11;39;1;54;46;20;53;48;4;43;50;8;2;7;31;29;62;16;35;61;58;22;47;40;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37
59;6;30;25;56;11;39;1;54;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37;24;244
24;244;59;6;30;25;56;11;39;1;54;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;60;26;10;42;41;18;52;14;38;64;57;51;15;17;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37
59;6;30;25;56;11;39;1;54;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;17;26;10;42;41;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37;24;248
24;248;59;6;30;25;56;11;39;1;54;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;17;26;10;42;41;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;19;37
59;6;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;17;26;10;42;41;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;54;37;24;248
24;248;59;6;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;17;26;10;42;41;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;54;37
59;41;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;54;37;24;248
24;248;59;41;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;9;45;54;37
59;41;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;54;45;9;37;24;248
24;248;59;41;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;35;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;27;32;55;12;54;45;9;37
59;41;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;35;32;55;12;54;45;9;37;24;248
24;248;59;41;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;34;35;32;55;12;54;45;9;37
59;41;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;45;34;37;24;248
24;248;59;41;30;25;56;11;39;1;19;46;20;53;48;4;43;50;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;45;34;37
59;41;30;25;56;11;39;1;19;46;20;53;50;4;43;48;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;45;34;37;24;248
24;248;59;41;30;25;56;11;39;1;19;46;20;53;50;4;43;48;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;45;34;37
48;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;45;34;37;24;248
24;248;48;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;64;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;45;34;37
48;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;45;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;64;34;37;24;248
24;248;48;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;2;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;42;6;18;52;14;38;45;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;64;34;37
48;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;45;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;64;34;37;24;248
24;248;48;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;45;57;51;15;60;5;3;13;63;36;33;23;49;21;28;9;35;32;55;12;54;64;34;37
48;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;13;63;36;33;23;49;45;28;9;35;32;55;12;54;64;34;37;24;248
24;248;48;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;13;63;36;33;23;49;45;28;9;35;32;55;12;54;64;34;37
13;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;9;35;32;55;12;54;64;34;37;24;248
24;248;13;41;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;40;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;9;35;32;55;12;54;64;34;37
13;40;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;9;35;32;55;12;54;64;34;37;24;248
24;248;13;40;30;25;56;11;39;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;9;35;32;55;12;54;64;34;37
13;40;30;25;56;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;39;35;32;55;12;54;64;34;37;24;248
24;248;13;40;30;25;56;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;39;35;32;55;12;54;64;34;37
13;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;39;35;32;55;12;54;64;34;56;24;248
24;248;13;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;39;35;32;55;12;54;64;34;56
13;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;41;61;18;22;47;27;24;44;17;26;10;2;6;58;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;39;35;32;55;12;54;64;34;56;24;264
24;248;13;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;62;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;39;35;32;55;12;54;64;34;56
62;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;39;35;32;55;12;54;64;34;56;24;246
25;246;62;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;6;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;23;49;45;28;39;35;32;55;12;54;64;34;56
62;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;23;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56;25;246
25;246;62;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;7;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;23;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56
62;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;23;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;7;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56;25;258
25;258;62;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;23;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;7;18;52;14;38;21;57;51;15;60;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56
60;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;23;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;7;18;52;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56;25;258
25;258;60;40;30;25;37;11;9;1;19;46;20;53;50;4;43;59;8;42;23;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;7;18;52;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56
60;40;30;25;37;11;9;52;19;46;20;53;50;4;43;59;8;42;23;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;7;18;1;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56;25;270
25;270;60;40;30;25;37;11;9;52;19;46;20;53;50;4;43;59;8;42;23;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;7;18;1;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56
60;40;30;25;37;11;9;52;19;46;20;53;1;4;43;59;8;42;23;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;7;18;50;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56;25;270
25;270;60;40;30;25;37;11;9;52;19;46;20;53;1;4;43;59;8;42;23;31;29;13;16;41;61;58;22;47;27;24;44;17;26;10;2;7;18;50;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56
60;40;30;25;37;11;9;52;19;46;20;53;1;4;43;59;8;42;23;47;29;13;16;41;61;58;22;31;27;24;44;17;26;10;2;7;18;50;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56;25;266
25;266;60;40;30;25;37;11;9;52;19;46;20;53;1;4;43;59;8;42;23;47;29;13;16;41;61;58;22;31;27;24;44;17;26;10;2;7;18;50;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56
60;40;30;25;37;11;9;52;19;46;20;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;24;44;17;26;10;2;7;18;50;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56;25;260
25;260;60;40;30;25;37;11;9;52;19;46;20;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;24;44;17;26;10;2;7;18;50;14;38;21;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;56
60;40;30;25;37;11;9;52;19;46;20;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;24;44;17;26;10;2;7;18;50;14;38;56;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;21;25;260
25;260;60;40;30;25;37;11;9;52;19;46;20;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;24;44;17;26;10;2;7;18;50;14;38;56;57;51;15;62;5;3;48;63;36;33;6;49;45;28;39;35;32;55;12;54;64;34;21
60;40;30;25;37;11;9;52;19;46;20;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;24;44;17;26;10;2;7;18;50;14;38;56;57;51;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21;25;260
25;260;60;40;30;25;37;11;9;52;19;46;20;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;24;44;17;26;10;2;7;18;50;14;38;56;57;51;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21
60;40;30;25;37;11;9;52;19;46;20;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21;25;268
25;268;60;40;30;25;37;11;9;52;19;46;20;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21
60;40;30;25;37;11;9;20;19;46;52;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21;25;268
25;268;60;40;30;25;37;11;9;20;19;46;52;47;1;4;43;59;8;42;23;53;29;13;16;41;61;58;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21
60;40;30;25;37;11;9;20;19;46;52;47;1;16;43;59;8;42;23;53;29;13;4;41;61;58;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21;25;268
25;268;60;40;30;25;37;11;9;20;19;46;52;47;1;16;43;59;8;42;23;53;29;13;4;41;61;58;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21
60;40;30;25;37;11;9;20;19;46;52;47;1;16;43;59;8;58;23;53;29;13;4;41;61;42;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21;25;268
25;268;60;40;30;25;37;11;9;20;19;46;52;47;1;16;43;59;8;58;23;53;29;13;4;41;61;42;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21
60;40;30;25;37;11;9;20;19;46;52;4;1;16;43;59;8;58;23;53;29;13;47;41;61;42;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21;25;268
25;268;60;40;30;25;37;11;9;20;19;46;52;4;1;16;43;59;8;58;23;53;29;13;47;41;61;42;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;15;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21
60;40;30;25;37;11;9;20;19;46;52;4;1;16;43;59;8;58;15;53;29;13;47;41;61;42;22;31;27;51;44;17;26;10;2;7;18;50;14;38;56;57;24;23;62;5;3;48;35;36;33;6;49;45;28;39;63;32;55;12;54;64;34;21;25;268
