"X1";"X5834049";"X2";"X12";"X14";"X4";"X23";"X19";"X11";"X21";"X18";"X17";"X10";"X20";"X15";"X9";"X7";"X26";"X3";"X25";"X1.1";"X24";"X8";"X22";"X13";"X16";"X5";"X6"
16;22;18;2;3;20;14;12;11;6;9;7;4;8;21;15;24;19;17;26;23;25;5;10;13;1;25;5978075
25;5978075;16;22;18;2;3;20;14;12;11;6;9;7;4;8;21;15;24;19;17;26;23;25;5;10;13;1
16;22;18;2;3;20;14;12;11;6;9;7;4;1;21;15;24;19;17;26;23;25;5;10;13;8;25;5891400
25;5891400;16;22;18;2;3;20;14;12;11;6;9;7;4;1;21;15;24;19;17;26;23;25;5;10;13;8
9;22;18;2;3;20;14;12;11;6;16;7;4;1;21;15;24;19;17;26;23;25;5;10;13;8;25;5956605
25;5956605;9;22;18;2;3;20;14;12;11;6;16;7;4;1;21;15;24;19;17;26;23;25;5;10;13;8
9;22;18;2;3;20;14;12;11;6;16;7;26;1;21;15;24;19;17;4;23;25;5;10;13;8;25;5984619
25;5984619;9;22;18;2;3;20;14;12;11;6;16;7;26;1;21;15;24;19;17;4;23;25;5;10;13;8
9;22;13;2;3;20;14;12;11;6;16;7;26;1;21;15;24;19;17;4;23;25;5;10;18;8;25;5948568
25;5948568;9;22;13;2;3;20;14;12;11;6;16;7;26;1;21;15;24;19;17;4;23;25;5;10;18;8
9;22;13;2;3;20;14;12;11;6;16;7;26;1;8;15;24;19;17;4;23;25;5;10;18;21;25;6066585
25;6066585;9;22;13;2;3;20;14;12;11;6;16;7;26;1;8;15;24;19;17;4;23;25;5;10;18;21
9;22;13;2;3;20;14;12;11;6;16;7;26;1;8;15;24;19;4;17;23;25;5;10;18;21;25;5968818
25;5968818;9;22;13;2;3;20;14;12;11;6;16;7;26;1;8;15;24;19;4;17;23;25;5;10;18;21
9;22;13;2;3;20;14;12;15;6;16;7;26;1;8;11;24;19;4;17;23;25;5;10;18;21;25;5970075
25;5970075;9;22;13;2;3;20;14;12;15;6;16;7;26;1;8;11;24;19;4;17;23;25;5;10;18;21
9;22;13;2;3;20;14;12;15;6;16;7;26;1;8;11;24;19;4;17;23;25;21;10;18;5;25;6141514
25;6141514;9;22;13;2;3;20;14;12;15;6;16;7;26;1;8;11;24;19;4;17;23;25;21;10;18;5
9;22;13;2;3;20;14;12;15;6;16;7;26;1;10;11;24;19;4;17;23;25;21;8;18;5;25;6181905
25;6181905;9;22;13;2;3;20;14;12;15;6;16;7;26;1;10;11;24;19;4;17;23;25;21;8;18;5
9;22;13;2;3;20;14;24;15;6;16;7;26;1;10;11;12;19;4;17;23;25;21;8;18;5;25;6171995
25;6171995;9;22;13;2;3;20;14;24;15;6;16;7;26;1;10;11;12;19;4;17;23;25;21;8;18;5
13;22;9;2;3;20;14;24;15;6;16;7;26;1;10;11;12;19;4;17;23;25;21;8;18;5;25;6173423
25;6173423;13;22;9;2;3;20;14;24;15;6;16;7;26;1;10;11;12;19;4;17;23;25;21;8;18;5
13;22;9;2;3;20;14;24;15;6;21;7;26;1;10;11;12;19;4;17;23;25;16;8;18;5;25;6131738
25;6131738;13;22;9;2;3;20;14;24;15;6;21;7;26;1;10;11;12;19;4;17;23;25;16;8;18;5
13;22;9;2;3;20;14;24;15;6;21;7;26;1;10;11;12;17;4;19;23;25;16;8;18;5;25;6170887
25;6170887;13;22;9;2;3;20;14;24;15;6;21;7;26;1;10;11;12;17;4;19;23;25;16;8;18;5
17;22;9;2;3;20;14;24;15;6;21;7;26;1;10;11;12;13;4;19;23;25;16;8;18;5;25;6155945
25;6155945;17;22;9;2;3;20;14;24;15;6;21;7;26;1;10;11;12;13;4;19;23;25;16;8;18;5
17;22;9;2;3;20;14;24;15;6;21;7;26;1;10;11;12;13;4;19;23;16;25;8;18;5;25;6155928
25;6155928;17;22;9;2;3;20;14;24;15;6;21;7;26;1;10;11;12;13;4;19;23;16;25;8;18;5
17;22;9;2;3;20;14;24;15;5;21;7;26;1;10;11;12;13;4;19;23;16;25;8;18;6;25;5990964
26;5990964;17;22;9;2;3;20;14;24;15;5;21;7;26;1;10;11;12;13;4;19;23;16;25;8;18;6
17;22;9;2;3;20;14;18;15;5;21;7;26;1;10;11;12;13;4;19;23;16;25;8;24;6;26;5933136
26;5933136;17;22;9;2;3;20;14;18;15;5;21;7;26;1;10;11;12;13;4;19;23;16;25;8;24;6
17;22;9;2;3;20;14;18;15;5;21;7;26;1;10;11;25;13;4;19;23;16;12;8;24;6;26;5966980
26;5966980;17;22;9;2;3;20;14;18;15;5;21;7;26;1;10;11;25;13;4;19;23;16;12;8;24;6
17;22;9;2;3;20;14;18;15;5;21;7;26;1;10;11;25;13;4;19;12;16;23;8;24;6;26;5963845
26;5963845;17;22;9;2;3;20;14;18;15;5;21;7;26;1;10;11;25;13;4;19;12;16;23;8;24;6
17;22;9;2;3;20;14;18;26;5;21;7;15;1;10;11;25;13;4;19;12;16;23;8;24;6;26;5957344
26;5957344;17;22;9;2;3;20;14;18;26;5;21;7;15;1;10;11;25;13;4;19;12;16;23;8;24;6
17;22;23;2;3;20;14;18;26;5;21;7;15;1;10;11;25;13;4;19;12;16;9;8;24;6;26;5989374
26;5989374;17;22;23;2;3;20;14;18;26;5;21;7;15;1;10;11;25;13;4;19;12;16;9;8;24;6
1;22;23;2;3;20;14;18;26;5;21;7;15;17;10;11;25;13;4;19;12;16;9;8;24;6;26;6037336
26;6037336;1;22;23;2;3;20;14;18;26;5;21;7;15;17;10;11;25;13;4;19;12;16;9;8;24;6
1;22;23;2;3;20;14;18;26;5;21;7;15;17;10;11;25;13;19;4;12;16;9;8;24;6;26;5982283
26;5982283;1;22;23;2;3;20;14;18;26;5;21;7;15;17;10;11;25;13;19;4;12;16;9;8;24;6
1;22;23;2;3;20;14;18;12;5;21;7;15;17;10;11;25;13;19;4;26;16;9;8;24;6;26;5949571
26;5949571;1;22;23;2;3;20;14;18;12;5;21;7;15;17;10;11;25;13;19;4;26;16;9;8;24;6
1;22;23;2;9;20;14;18;12;5;21;7;15;17;10;11;25;13;19;4;26;16;3;8;24;6;26;5882529
26;5882529;1;22;23;2;9;20;14;18;12;5;21;7;15;17;10;11;25;13;19;4;26;16;3;8;24;6
1;22;23;2;9;20;25;18;12;5;21;7;15;17;10;11;14;13;19;4;26;16;3;8;24;6;26;5815104
26;5815104;1;22;23;2;9;20;25;18;12;5;21;7;15;17;10;11;14;13;19;4;26;16;3;8;24;6
1;22;23;2;9;20;25;18;12;5;21;24;15;17;10;11;14;13;19;4;26;16;3;8;7;6;26;5882101
26;5882101;1;22;23;2;9;20;25;18;12;5;21;24;15;17;10;11;14;13;19;4;26;16;3;8;7;6
1;22;23;2;9;11;25;18;12;5;21;24;15;17;10;20;14;13;19;4;26;16;3;8;7;6;26;5875829
26;5875829;1;22;23;2;9;11;25;18;12;5;21;24;15;17;10;20;14;13;19;4;26;16;3;8;7;6
1;22;23;2;9;11;25;18;12;5;21;26;15;17;10;20;14;13;19;4;24;16;3;8;7;6;26;5871826
26;5871826;1;22;23;2;9;11;25;18;12;5;21;26;15;17;10;20;14;13;19;4;24;16;3;8;7;6
19;22;23;2;9;11;25;18;12;5;21;26;15;17;10;20;14;13;1;4;24;16;3;8;7;6;26;5863338
26;5863338;19;22;23;2;9;11;25;18;12;5;21;26;15;17;10;20;14;13;1;4;24;16;3;8;7;6
19;22;14;2;9;11;25;18;12;5;21;26;15;17;10;20;23;13;1;4;24;16;3;8;7;6;26;5918291
26;5918291;19;22;14;2;9;11;25;18;12;5;21;26;15;17;10;20;23;13;1;4;24;16;3;8;7;6
26;22;14;2;9;11;25;18;12;5;21;19;15;17;10;20;23;13;1;4;24;16;3;8;7;6;26;5899720
26;5899720;26;22;14;2;9;11;25;18;12;5;21;19;15;17;10;20;23;13;1;4;24;16;3;8;7;6
26;22;14;2;9;11;25;18;12;5;21;19;15;17;7;20;23;13;1;4;24;16;3;8;10;6;26;5877520
26;5877520;26;22;14;2;9;11;25;18;12;5;21;19;15;17;7;20;23;13;1;4;24;16;3;8;10;6
26;22;14;2;9;11;25;18;20;5;21;19;15;17;7;12;23;13;1;4;24;16;3;8;10;6;26;5873712
26;5873712;26;22;14;2;9;11;25;18;20;5;21;19;15;17;7;12;23;13;1;4;24;16;3;8;10;6
26;22;14;2;9;11;25;18;23;5;21;19;15;17;7;12;20;13;1;4;24;16;3;8;10;6;26;5855246
26;5855246;26;22;14;2;9;11;25;18;23;5;21;19;15;17;7;12;20;13;1;4;24;16;3;8;10;6
26;22;14;2;9;11;25;18;16;5;21;19;15;17;7;12;20;13;1;4;24;23;3;8;10;6;26;5855350
27;5855350;26;22;14;2;9;11;25;18;16;5;21;19;15;17;7;12;20;13;1;4;24;23;3;8;10;6
26;22;14;2;9;17;25;18;16;5;21;19;15;11;7;12;20;13;1;4;24;23;3;8;10;6;27;5841410
27;5841410;26;22;14;2;9;17;25;18;16;5;21;19;15;11;7;12;20;13;1;4;24;23;3;8;10;6
7;22;14;2;9;17;25;18;16;5;21;19;15;11;26;12;20;13;1;4;24;23;3;8;10;6;27;5829446
27;5829446;7;22;14;2;9;17;25;18;16;5;21;19;15;11;26;12;20;13;1;4;24;23;3;8;10;6
7;22;14;2;9;17;25;18;16;5;21;24;15;11;26;12;20;13;1;4;19;23;3;8;10;6;27;5882624
27;5882624;7;22;14;2;9;17;25;18;16;5;21;24;15;11;26;12;20;13;1;4;19;23;3;8;10;6
7;22;14;2;9;17;25;18;16;5;21;24;15;11;26;12;20;13;1;4;19;23;3;6;10;8;27;5868514
27;5868514;7;22;14;2;9;17;25;18;16;5;21;24;15;11;26;12;20;13;1;4;19;23;3;6;10;8
7;22;14;2;10;17;25;18;16;5;21;24;15;11;26;12;20;13;1;4;19;23;3;6;9;8;27;5876669
27;5876669;7;22;14;2;10;17;25;18;16;5;21;24;15;11;26;12;20;13;1;4;19;23;3;6;9;8
7;22;3;2;10;17;25;18;16;5;21;24;15;11;26;12;20;13;1;4;19;23;14;6;9;8;27;5879400
27;5879400;7;22;3;2;10;17;25;18;16;5;21;24;15;11;26;12;20;13;1;4;19;23;14;6;9;8
11;22;3;2;10;17;25;18;16;5;21;24;15;7;26;12;20;13;1;4;19;23;14;6;9;8;27;5881656
27;5881656;11;22;3;2;10;17;25;18;16;5;21;24;15;7;26;12;20;13;1;4;19;23;14;6;9;8
11;22;3;2;10;17;25;18;16;5;15;24;21;7;26;12;20;13;1;4;19;23;14;6;9;8;27;5881997
27;5881997;11;22;3;2;10;17;25;18;16;5;15;24;21;7;26;12;20;13;1;4;19;23;14;6;9;8
26;22;3;2;10;17;25;18;16;5;15;24;21;7;11;12;20;13;1;4;19;23;14;6;9;8;27;5877390
27;5877390;26;22;3;2;10;17;25;18;16;5;15;24;21;7;11;12;20;13;1;4;19;23;14;6;9;8
26;22;3;2;10;17;25;18;16;5;15;24;21;7;11;12;20;4;1;13;19;23;14;6;9;8;27;5902974
27;5902974;26;22;3;2;10;17;25;18;16;5;15;24;21;7;11;12;20;4;1;13;19;23;14;6;9;8
26;25;3;2;10;17;22;18;16;5;15;24;21;7;11;12;20;4;1;13;19;23;14;6;9;8;27;5915251
27;5915251;26;25;3;2;10;17;22;18;16;5;15;24;21;7;11;12;20;4;1;13;19;23;14;6;9;8
26;9;3;2;10;17;22;18;16;5;15;24;21;7;11;12;20;4;1;13;19;23;14;6;25;8;27;5894264
27;5894264;26;9;3;2;10;17;22;18;16;5;15;24;21;7;11;12;20;4;1;13;19;23;14;6;25;8
26;9;3;2;10;17;22;18;16;5;15;24;21;25;11;12;20;4;1;13;19;23;14;6;7;8;27;5923356
27;5923356;26;9;3;2;10;17;22;18;16;5;15;24;21;25;11;12;20;4;1;13;19;23;14;6;7;8
26;9;3;2;10;17;24;18;16;5;15;22;21;25;11;12;20;4;1;13;19;23;14;6;7;8;27;5918864
27;5918864;26;9;3;2;10;17;24;18;16;5;15;22;21;25;11;12;20;4;1;13;19;23;14;6;7;8
26;9;6;2;10;17;24;18;16;5;15;22;21;25;11;12;20;4;1;13;19;23;14;3;7;8;27;5933562
27;5933562;26;9;6;2;10;17;24;18;16;5;15;22;21;25;11;12;20;4;1;13;19;23;14;3;7;8
26;9;6;2;10;17;24;18;21;5;15;22;16;25;11;12;20;4;1;13;19;23;14;3;7;8;27;5903898
27;5903898;26;9;6;2;10;17;24;18;21;5;15;22;16;25;11;12;20;4;1;13;19;23;14;3;7;8
26;9;6;2;10;24;17;18;21;5;15;22;16;25;11;12;20;4;1;13;19;23;14;3;7;8;27;5903898
27;5903898;26;9;6;2;10;24;17;18;21;5;15;22;16;25;11;12;20;4;1;13;19;23;14;3;7;8
26;9;6;2;10;24;17;18;21;5;15;22;16;25;11;12;13;4;1;20;19;23;14;3;7;8;27;5947147
27;5947147;26;9;6;2;10;24;17;18;21;5;15;22;16;25;11;12;13;4;1;20;19;23;14;3;7;8
26;9;6;2;10;24;17;18;21;13;15;22;16;25;11;12;5;4;1;20;19;23;14;3;7;8;27;5902749
27;5902749;26;9;6;2;10;24;17;18;21;13;15;22;16;25;11;12;5;4;1;20;19;23;14;3;7;8
26;9;6;2;10;24;17;18;21;13;15;22;16;14;11;12;5;4;1;20;19;23;25;3;7;8;27;5843663
28;5843663;26;9;6;2;10;24;17;18;21;13;15;22;16;14;11;12;5;4;1;20;19;23;25;3;7;8
26;9;6;2;10;24;17;18;21;3;15;22;16;14;11;12;5;4;1;20;19;23;25;13;7;8;28;5869433
28;5869433;26;9;6;2;10;24;17;18;21;3;15;22;16;14;11;12;5;4;1;20;19;23;25;13;7;8
26;9;6;2;10;24;17;18;21;3;4;22;16;14;11;12;5;15;1;20;19;23;25;13;7;8;28;5884472
28;5884472;26;9;6;2;10;24;17;18;21;3;4;22;16;14;11;12;5;15;1;20;19;23;25;13;7;8
26;9;6;2;10;24;17;18;21;3;4;22;16;14;11;12;5;15;1;20;13;23;25;19;7;8;28;5875439
28;5875439;26;9;6;2;10;24;17;18;21;3;4;22;16;14;11;12;5;15;1;20;13;23;25;19;7;8
26;9;6;2;10;24;17;18;21;3;4;22;1;14;11;12;5;15;16;20;13;23;25;19;7;8;28;5874445
28;5874445;26;9;6;2;10;24;17;18;21;3;4;22;1;14;11;12;5;15;16;20;13;23;25;19;7;8
8;9;6;2;10;24;17;18;21;3;4;22;1;14;11;12;5;15;16;20;13;23;25;19;7;26;28;5809906
28;5809906;8;9;6;2;10;24;17;18;21;3;4;22;1;14;11;12;5;15;16;20;13;23;25;19;7;26
8;9;6;2;10;24;5;18;21;3;4;22;1;14;11;12;17;15;16;20;13;23;25;19;7;26;28;5883918
28;5883918;8;9;6;2;10;24;5;18;21;3;4;22;1;14;11;12;17;15;16;20;13;23;25;19;7;26
8;9;6;2;10;24;5;18;21;3;15;22;1;14;11;12;17;4;16;20;13;23;25;19;7;26;28;5906214
28;5906214;8;9;6;2;10;24;5;18;21;3;15;22;1;14;11;12;17;4;16;20;13;23;25;19;7;26
8;9;6;2;10;24;5;18;21;3;12;22;1;14;11;15;17;4;16;20;13;23;25;19;7;26;28;5906540
28;5906540;8;9;6;2;10;24;5;18;21;3;12;22;1;14;11;15;17;4;16;20;13;23;25;19;7;26
8;9;6;2;10;24;5;18;11;3;12;22;1;14;21;15;17;4;16;20;13;23;25;19;7;26;28;5954163
28;5954163;8;9;6;2;10;24;5;18;11;3;12;22;1;14;21;15;17;4;16;20;13;23;25;19;7;26
4;9;6;2;10;24;5;18;11;3;12;22;1;14;21;15;17;8;16;20;13;23;25;19;7;26;28;5937493
28;5937493;4;9;6;2;10;24;5;18;11;3;12;22;1;14;21;15;17;8;16;20;13;23;25;19;7;26
4;9;6;2;10;24;5;18;11;3;12;22;1;14;21;15;17;8;23;20;13;16;25;19;7;26;28;5940878
28;5940878;4;9;6;2;10;24;5;18;11;3;12;22;1;14;21;15;17;8;23;20;13;16;25;19;7;26
4;9;6;2;10;24;5;17;11;3;12;22;1;14;21;15;18;8;23;20;13;16;25;19;7;26;28;5960515
28;5960515;4;9;6;2;10;24;5;17;11;3;12;22;1;14;21;15;18;8;23;20;13;16;25;19;7;26
4;9;6;2;10;24;5;17;11;3;22;12;1;14;21;15;18;8;23;20;13;16;25;19;7;26;28;5964018
28;5964018;4;9;6;2;10;24;5;17;11;3;22;12;1;14;21;15;18;8;23;20;13;16;25;19;7;26
4;9;6;2;10;24;5;17;11;3;22;21;1;14;12;15;18;8;23;20;13;16;25;19;7;26;28;5931081
28;5931081;4;9;6;2;10;24;5;17;11;3;22;21;1;14;12;15;18;8;23;20;13;16;25;19;7;26
4;9;6;2;10;24;5;17;11;3;22;21;1;14;13;15;18;8;23;20;12;16;25;19;7;26;28;5939819
28;5939819;4;9;6;2;10;24;5;17;11;3;22;21;1;14;13;15;18;8;23;20;12;16;25;19;7;26
4;9;6;2;10;24;5;17;11;3;22;21;1;19;13;15;18;8;23;20;12;16;25;14;7;26;28;5981205
28;5981205;4;9;6;2;10;24;5;17;11;3;22;21;1;19;13;15;18;8;23;20;12;16;25;14;7;26
4;9;6;2;10;24;5;17;11;3;22;21;1;19;13;15;18;12;23;20;8;16;25;14;7;26;28;5941999
28;5941999;4;9;6;2;10;24;5;17;11;3;22;21;1;19;13;15;18;12;23;20;8;16;25;14;7;26
4;9;6;2;10;24;5;17;11;3;26;21;1;19;13;15;18;12;23;20;8;16;25;14;7;22;28;5953148
28;5953148;4;9;6;2;10;24;5;17;11;3;26;21;1;19;13;15;18;12;23;20;8;16;25;14;7;22
4;9;6;24;10;2;5;17;11;3;26;21;1;19;13;15;18;12;23;20;8;16;25;14;7;22;28;5967963
28;5967963;4;9;6;24;10;2;5;17;11;3;26;21;1;19;13;15;18;12;23;20;8;16;25;14;7;22
4;9;6;24;10;2;5;17;23;3;26;21;1;19;13;15;18;12;11;20;8;16;25;14;7;22;28;5962735
29;5962735;4;9;6;24;10;2;5;17;23;3;26;21;1;19;13;15;18;12;11;20;8;16;25;14;7;22
4;9;6;24;10;2;5;17;23;3;26;13;1;19;21;15;18;12;11;20;8;16;25;14;7;22;29;5990028
29;5990028;4;9;6;24;10;2;5;17;23;3;26;13;1;19;21;15;18;12;11;20;8;16;25;14;7;22
4;9;6;24;10;2;5;17;23;3;26;13;1;19;21;22;18;12;11;20;8;16;25;14;7;15;29;5991872
29;5991872;4;9;6;24;10;2;5;17;23;3;26;13;1;19;21;22;18;12;11;20;8;16;25;14;7;15
4;9;6;24;10;18;5;17;23;3;26;13;1;19;21;22;2;12;11;20;8;16;25;14;7;15;29;5982104
29;5982104;4;9;6;24;10;18;5;17;23;3;26;13;1;19;21;22;2;12;11;20;8;16;25;14;7;15
4;22;6;24;10;18;5;17;23;3;26;13;1;19;21;9;2;12;11;20;8;16;25;14;7;15;29;5966207
29;5966207;4;22;6;24;10;18;5;17;23;3;26;13;1;19;21;9;2;12;11;20;8;16;25;14;7;15
4;22;6;24;10;18;5;17;23;3;16;13;1;19;21;9;2;12;11;20;8;26;25;14;7;15;29;5959354
29;5959354;4;22;6;24;10;18;5;17;23;3;16;13;1;19;21;9;2;12;11;20;8;26;25;14;7;15
4;22;6;24;10;18;3;17;23;5;16;13;1;19;21;9;2;12;11;20;8;26;25;14;7;15;29;5900691
29;5900691;4;22;6;24;10;18;3;17;23;5;16;13;1;19;21;9;2;12;11;20;8;26;25;14;7;15
4;22;6;15;10;18;3;17;23;5;16;13;1;19;21;9;2;12;11;20;8;26;25;14;7;24;29;5909480
29;5909480;4;22;6;15;10;18;3;17;23;5;16;13;1;19;21;9;2;12;11;20;8;26;25;14;7;24
4;22;16;15;10;18;3;17;23;5;6;13;1;19;21;9;2;12;11;20;8;26;25;14;7;24;29;5905835
29;5905835;4;22;16;15;10;18;3;17;23;5;6;13;1;19;21;9;2;12;11;20;8;26;25;14;7;24
4;22;16;15;10;18;3;17;23;5;6;13;1;19;7;9;2;12;11;20;8;26;25;14;21;24;29;5847492
29;5847492;4;22;16;15;10;18;3;17;23;5;6;13;1;19;7;9;2;12;11;20;8;26;25;14;21;24
4;22;6;15;10;18;3;17;23;5;16;13;1;19;7;9;2;12;11;20;8;26;25;14;21;24;29;5846964
29;5846964;4;22;6;15;10;18;3;17;23;5;16;13;1;19;7;9;2;12;11;20;8;26;25;14;21;24
4;22;6;15;10;18;3;17;21;5;16;13;1;19;7;9;2;12;11;20;8;26;25;14;23;24;29;5825100
29;5825100;4;22;6;15;10;18;3;17;21;5;16;13;1;19;7;9;2;12;11;20;8;26;25;14;23;24
4;22;14;15;10;18;3;17;21;5;16;13;1;19;7;9;2;12;11;20;8;26;25;6;23;24;29;5802790
29;5802790;4;22;14;15;10;18;3;17;21;5;16;13;1;19;7;9;2;12;11;20;8;26;25;6;23;24
4;22;14;15;10;18;3;17;21;5;16;13;1;12;7;9;2;19;11;20;8;26;25;6;23;24;29;5796176
29;5796176;4;22;14;15;10;18;3;17;21;5;16;13;1;12;7;9;2;19;11;20;8;26;25;6;23;24
4;22;14;15;10;18;3;17;21;5;16;13;1;12;7;9;2;19;11;20;24;26;25;6;23;8;29;5920399
29;5920399;4;22;14;15;10;18;3;17;21;5;16;13;1;12;7;9;2;19;11;20;24;26;25;6;23;8
4;22;14;15;10;18;3;17;6;5;16;13;1;12;7;9;2;19;11;20;24;26;25;21;23;8;29;5965409
29;5965409;4;22;14;15;10;18;3;17;6;5;16;13;1;12;7;9;2;19;11;20;24;26;25;21;23;8
4;22;14;15;10;18;3;17;6;5;16;7;1;12;13;9;2;19;11;20;24;26;25;21;23;8;29;5956735
29;5956735;4;22;14;15;10;18;3;17;6;5;16;7;1;12;13;9;2;19;11;20;24;26;25;21;23;8
4;22;14;15;10;18;3;17;6;5;16;7;1;12;21;9;2;19;11;20;24;26;25;13;23;8;29;5948454
29;5948454;4;22;14;15;10;18;3;17;6;5;16;7;1;12;21;9;2;19;11;20;24;26;25;13;23;8
4;22;14;15;10;19;3;17;6;5;16;7;1;12;21;9;2;18;11;20;24;26;25;13;23;8;29;5900778
29;5900778;4;22;14;15;10;19;3;17;6;5;16;7;1;12;21;9;2;18;11;20;24;26;25;13;23;8
4;22;3;15;10;19;14;17;6;5;16;7;1;12;21;9;2;18;11;20;24;26;25;13;23;8;29;5817360
29;5817360;4;22;3;15;10;19;14;17;6;5;16;7;1;12;21;9;2;18;11;20;24;26;25;13;23;8
4;22;3;15;10;19;14;17;6;5;16;7;1;12;21;11;2;18;9;20;24;26;25;13;23;8;29;5755690
30;5755690;4;22;3;15;10;19;14;17;6;5;16;7;1;12;21;11;2;18;9;20;24;26;25;13;23;8
4;22;3;15;10;19;14;17;6;5;16;7;1;12;21;26;2;18;9;20;24;11;25;13;23;8;30;5760203
30;5760203;4;22;3;15;10;19;14;17;6;5;16;7;1;12;21;26;2;18;9;20;24;11;25;13;23;8
4;22;3;15;10;19;14;17;6;5;16;7;1;12;21;26;2;13;9;20;24;11;25;18;23;8;30;5813823
30;5813823;4;22;3;15;10;19;14;17;6;5;16;7;1;12;21;26;2;13;9;20;24;11;25;18;23;8
4;22;3;15;9;19;14;17;6;5;16;7;1;12;21;26;2;13;10;20;24;11;25;18;23;8;30;5847958
30;5847958;4;22;3;15;9;19;14;17;6;5;16;7;1;12;21;26;2;13;10;20;24;11;25;18;23;8
4;22;3;15;24;19;14;17;6;5;16;7;1;12;21;26;2;13;10;20;9;11;25;18;23;8;30;5867884
30;5867884;4;22;3;15;24;19;14;17;6;5;16;7;1;12;21;26;2;13;10;20;9;11;25;18;23;8
4;22;3;15;24;19;12;17;6;5;16;7;1;14;21;26;2;13;10;20;9;11;25;18;23;8;30;5858257
30;5858257;4;22;3;15;24;19;12;17;6;5;16;7;1;14;21;26;2;13;10;20;9;11;25;18;23;8
4;22;3;15;24;19;12;17;6;5;9;7;1;14;21;26;2;13;10;20;16;11;25;18;23;8;30;5820657
30;5820657;4;22;3;15;24;19;12;17;6;5;9;7;1;14;21;26;2;13;10;20;16;11;25;18;23;8
4;22;3;15;24;19;12;17;6;5;9;7;1;14;16;26;2;13;10;20;21;11;25;18;23;8;30;5814313
30;5814313;4;22;3;15;24;19;12;17;6;5;9;7;1;14;16;26;2;13;10;20;21;11;25;18;23;8
4;22;3;15;24;19;12;17;6;9;5;7;1;14;16;26;2;13;10;20;21;11;25;18;23;8;30;5877134
30;5877134;4;22;3;15;24;19;12;17;6;9;5;7;1;14;16;26;2;13;10;20;21;11;25;18;23;8
4;22;3;15;24;17;12;19;6;9;5;7;1;14;16;26;2;13;10;20;21;11;25;18;23;8;30;5872960
30;5872960;4;22;3;15;24;17;12;19;6;9;5;7;1;14;16;26;2;13;10;20;21;11;25;18;23;8
4;22;3;15;24;17;12;19;6;9;5;7;1;14;16;26;2;10;13;20;21;11;25;18;23;8;30;5872160
30;5872160;4;22;3;15;24;17;12;19;6;9;5;7;1;14;16;26;2;10;13;20;21;11;25;18;23;8
4;22;3;15;10;17;12;19;6;9;5;7;1;14;16;26;2;24;13;20;21;11;25;18;23;8;30;5872257
30;5872257;4;22;3;15;10;17;12;19;6;9;5;7;1;14;16;26;2;24;13;20;21;11;25;18;23;8
4;22;3;17;10;15;12;19;6;9;5;7;1;14;16;26;2;24;13;20;21;11;25;18;23;8;30;5837061
30;5837061;4;22;3;17;10;15;12;19;6;9;5;7;1;14;16;26;2;24;13;20;21;11;25;18;23;8
14;22;3;17;10;15;12;19;6;9;5;7;1;4;16;26;2;24;13;20;21;11;25;18;23;8;30;5889808
30;5889808;14;22;3;17;10;15;12;19;6;9;5;7;1;4;16;26;2;24;13;20;21;11;25;18;23;8
14;22;3;17;10;15;12;19;6;9;5;7;1;16;4;26;2;24;13;20;21;11;25;18;23;8;30;5911063
30;5911063;14;22;3;17;10;15;12;19;6;9;5;7;1;16;4;26;2;24;13;20;21;11;25;18;23;8
14;20;3;17;10;15;12;19;6;9;5;7;1;16;4;26;2;24;13;22;21;11;25;18;23;8;30;5869719
30;5869719;14;20;3;17;10;15;12;19;6;9;5;7;1;16;4;26;2;24;13;22;21;11;25;18;23;8
14;20;3;17;10;15;12;19;6;9;13;7;1;16;4;26;2;24;5;22;21;11;25;18;23;8;30;5736667
30;5736667;14;20;3;17;10;15;12;19;6;9;13;7;1;16;4;26;2;24;5;22;21;11;25;18;23;8
14;20;3;13;10;15;12;19;6;9;17;7;1;16;4;26;2;24;5;22;21;11;25;18;23;8;30;5752054
30;5752054;14;20;3;13;10;15;12;19;6;9;17;7;1;16;4;26;2;24;5;22;21;11;25;18;23;8
14;20;3;13;10;15;12;19;6;9;17;7;1;16;4;26;2;8;5;22;21;11;25;18;23;24;30;5730746
30;5730746;14;20;3;13;10;15;12;19;6;9;17;7;1;16;4;26;2;8;5;22;21;11;25;18;23;24
19;20;3;13;10;15;12;14;6;9;17;7;1;16;4;26;2;8;5;22;21;11;25;18;23;24;30;5783575
30;5783575;19;20;3;13;10;15;12;14;6;9;17;7;1;16;4;26;2;8;5;22;21;11;25;18;23;24
19;20;3;13;10;15;12;14;6;9;17;7;1;16;4;8;2;26;5;22;21;11;25;18;23;24;30;5789718
31;5789718;19;20;3;13;10;15;12;14;6;9;17;7;1;16;4;8;2;26;5;22;21;11;25;18;23;24
19;20;3;13;10;15;12;14;6;9;17;7;16;1;4;8;2;26;5;22;21;11;25;18;23;24;31;5805321
31;5805321;19;20;3;13;10;15;12;14;6;9;17;7;16;1;4;8;2;26;5;22;21;11;25;18;23;24
19;20;3;13;10;15;12;14;6;9;17;7;16;24;4;8;2;26;5;22;21;11;25;18;23;1;31;5825270
31;5825270;19;20;3;13;10;15;12;14;6;9;17;7;16;24;4;8;2;26;5;22;21;11;25;18;23;1
19;20;3;13;10;15;18;14;6;9;17;7;16;24;4;8;2;26;5;22;21;11;25;12;23;1;31;5853997
