"X1";"X288";"X31";"X12";"X61";"X4";"X54";"X16";"X39";"X36";"X7";"X10";"X21";"X48";"X15";"X63";"X60";"X37";"X47";"X26";"X27";"X50";"X18";"X32";"X44";"X62";"X5";"X6";"X9";"X34";"X43";"X25";"X56";"X13";"X51";"X19";"X24";"X57";"X49";"X52";"X46";"X41";"X20";"X17";"X40";"X58";"X23";"X53";"X33";"X1.1";"X35";"X64";"X42";"X45";"X55";"X22";"X2";"X38";"X28";"X11";"X8";"X3";"X59";"X29";"X14";"X30"
19;12;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;2;13;62;52;37;25;24;4;54;16;9;47;50;7;6;26;64;58;30;44;1;41;53;15;57;14;29;43;32;28;40;18;31;42;21;10;34;55;51;56;36;9;274
9;274;19;12;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;2;13;62;52;37;25;24;4;54;16;9;47;50;7;6;26;64;58;30;44;1;41;53;15;57;14;29;43;32;28;40;18;31;42;21;10;34;55;51;56;36
19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;2;13;62;52;37;25;24;4;54;16;9;47;50;7;6;26;64;58;30;44;1;41;53;15;57;14;29;43;32;28;12;18;31;42;21;10;34;55;51;56;36;9;274
9;274;19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;2;13;62;52;37;25;24;4;54;16;9;47;50;7;6;26;64;58;30;44;1;41;53;15;57;14;29;43;32;28;12;18;31;42;21;10;34;55;51;56;36
19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;25;24;4;54;16;9;47;50;7;6;26;64;58;30;44;1;41;53;15;57;14;29;43;32;28;12;18;31;42;21;10;2;55;51;56;36;9;274
9;274;19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;25;24;4;54;16;9;47;50;7;6;26;64;58;30;44;1;41;53;15;57;14;29;43;32;28;12;18;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;26;25;24;4;54;16;9;47;50;7;6;37;64;58;30;44;1;41;53;15;57;14;29;43;32;28;12;18;31;42;21;10;2;55;51;56;36;9;280
9;274;19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;25;24;4;54;16;9;47;50;7;6;26;64;58;30;44;1;41;53;15;57;14;29;43;32;28;12;18;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;30;24;4;54;16;9;47;50;7;6;26;64;58;25;44;1;41;53;15;57;14;29;43;32;28;12;18;31;42;21;10;2;55;51;56;36;9;274
10;274;19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;30;24;4;54;16;9;47;50;7;6;26;64;58;25;44;1;41;53;15;57;14;29;43;32;28;12;18;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;30;24;4;54;16;9;47;50;7;6;26;64;58;25;44;18;41;53;15;57;14;29;43;32;28;12;1;31;42;21;10;2;55;51;56;36;10;274
10;274;19;40;23;63;8;20;3;61;38;39;60;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;30;24;4;54;16;9;47;50;7;6;26;64;58;25;44;18;41;53;15;57;14;29;43;32;28;12;1;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;38;39;12;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;30;24;4;54;16;9;47;50;7;6;26;64;58;25;44;18;41;53;15;57;14;29;43;32;28;60;1;31;42;21;10;2;55;51;56;36;10;278
10;278;19;40;23;63;8;20;3;61;38;39;12;33;59;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;30;24;4;54;16;9;47;50;7;6;26;64;58;25;44;18;41;53;15;57;14;29;43;32;28;60;1;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;38;39;12;33;6;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;30;24;4;54;16;9;47;50;7;59;26;64;58;25;44;18;41;53;15;57;14;29;43;32;28;60;1;31;42;21;10;2;55;51;56;36;10;278
10;278;19;40;23;63;8;20;3;61;38;39;12;33;6;48;35;46;17;11;22;49;5;45;27;34;13;62;52;37;30;24;4;54;16;9;47;50;7;59;26;64;58;25;44;18;41;53;15;57;14;29;43;32;28;60;1;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;38;39;12;33;6;48;35;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;26;64;58;25;44;18;41;53;15;57;14;29;43;32;28;60;1;31;42;21;10;2;55;51;56;36;10;278
10;278;19;40;23;63;8;20;3;61;38;39;12;33;6;48;35;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;26;64;58;25;44;18;41;53;15;57;14;29;43;32;28;60;1;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;38;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;26;64;58;25;44;18;35;53;15;57;14;29;43;32;28;60;1;31;42;21;10;2;55;51;56;36;10;286
10;286;19;40;23;63;8;20;3;61;38;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;26;64;58;25;44;18;35;53;15;57;14;29;43;32;28;60;1;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;38;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;58;25;44;18;35;53;15;57;14;26;43;32;28;60;1;31;42;21;10;2;55;51;56;36;10;298
10;298;19;40;23;63;8;20;3;61;38;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;58;25;44;18;35;53;15;57;14;26;43;32;28;60;1;31;42;21;10;2;55;51;56;36
19;40;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;58;25;44;18;35;53;15;57;14;26;43;32;28;60;1;31;42;21;10;2;38;51;56;36;10;298
10;298;19;40;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;58;25;44;18;35;53;15;57;14;26;43;32;28;60;1;31;42;21;10;2;38;51;56;36
19;58;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;40;25;44;18;35;53;15;57;14;26;43;32;28;60;1;31;42;21;10;2;38;51;56;36;10;298
10;298;19;58;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;40;25;44;18;35;53;15;57;14;26;43;32;28;60;1;31;42;21;10;2;38;51;56;36
19;58;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;40;25;44;18;35;53;15;57;14;26;43;32;28;60;1;31;42;21;10;38;2;51;56;36;10;298
10;298;19;58;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;11;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;40;25;44;18;35;53;15;57;14;26;43;32;28;60;1;31;42;21;10;38;2;51;56;36
19;58;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;40;25;44;18;11;53;15;57;14;26;43;32;28;60;1;31;42;21;10;38;2;51;56;36;10;298
10;298;19;58;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;50;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;40;25;44;18;11;53;15;57;14;26;43;32;28;60;1;31;42;21;10;38;2;51;56;36
19;58;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;40;50;44;18;11;53;15;57;14;26;43;32;28;60;1;31;42;21;10;38;2;51;56;36;10;298
10;298;19;58;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;7;59;29;64;40;50;44;18;11;53;15;57;14;26;43;32;28;60;1;31;42;21;10;38;2;51;56;36
19;7;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;29;64;40;50;44;18;11;53;15;57;14;26;43;32;28;60;1;31;42;21;10;38;2;51;56;36;10;294
10;294;19;7;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;29;64;40;50;44;18;11;53;15;57;14;26;43;32;28;60;1;31;42;21;10;38;2;51;56;36
19;7;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;29;64;26;50;44;18;11;53;15;57;14;40;43;32;28;60;1;31;42;21;10;38;2;51;56;36;10;294
10;294;19;7;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;29;64;26;50;44;18;11;53;15;57;14;40;43;32;28;60;1;31;42;21;10;38;2;51;56;36
19;31;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;29;64;26;50;44;18;11;53;15;57;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36;10;294
10;294;19;31;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;29;64;26;50;44;18;11;53;15;57;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36
19;31;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;57;64;26;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36;10;282
10;282;19;31;23;63;8;20;3;61;55;39;12;33;6;48;41;46;17;35;22;49;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;57;64;26;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36
19;31;23;63;8;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;57;64;26;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36;10;274
10;274;19;31;23;63;8;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;5;45;27;34;25;62;52;37;30;24;4;54;16;9;47;13;58;59;57;64;26;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36
19;31;23;63;8;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;47;13;58;59;57;64;26;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36;10;276
10;276;19;31;23;63;8;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;47;13;58;59;57;64;26;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36
19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;47;13;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36;10;276
10;276;19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;47;13;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;38;2;51;56;36
19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;38;13;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;47;2;51;56;36;10;274
10;274;19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;38;13;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;47;2;51;56;36
19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;36;13;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;47;2;51;56;38;10;278
11;278;19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;36;13;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;42;21;10;47;2;51;56;38
19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;36;13;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38;11;278
11;278;19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;9;36;13;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38
19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;13;36;9;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38;11;278
11;278;19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;13;36;9;58;59;57;64;8;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38
19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;8;36;9;58;59;57;64;13;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38;11;278
11;278;19;31;23;63;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;8;36;9;58;59;57;64;13;50;44;18;11;53;15;29;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38
19;31;23;18;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;8;36;9;58;59;57;64;13;50;44;63;11;53;15;29;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38;11;290
11;290;19;31;23;18;26;20;3;61;49;39;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;8;36;9;58;59;57;64;13;50;44;63;11;53;15;29;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38
19;31;23;18;26;20;3;61;49;29;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;8;36;9;58;59;57;64;13;50;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38;11;278
11;278;19;31;23;18;26;20;3;61;49;29;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;8;36;9;58;59;57;64;13;50;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38
19;31;23;18;26;20;3;61;49;29;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38;11;278
11;278;19;31;23;18;26;20;3;61;49;29;12;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;52;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38
19;31;23;18;26;20;3;61;49;29;52;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;12;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38;11;278
11;278;19;31;23;18;26;20;3;61;49;29;52;33;6;48;41;46;17;35;22;55;16;45;27;34;25;62;12;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;21;10;47;2;42;56;38
19;31;23;18;26;20;3;61;49;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;55;10;47;2;42;56;38;11;270
11;270;19;31;23;18;26;20;3;61;49;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;55;10;47;2;42;56;38
19;31;23;18;26;20;3;61;2;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;55;10;47;49;42;56;38;11;270
11;270;19;31;23;18;26;20;3;61;2;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;14;40;43;32;28;60;1;7;51;55;10;47;49;42;56;38
19;31;23;18;26;20;3;61;2;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;56;40;43;32;28;60;1;7;51;55;10;47;49;42;14;38;11;270
11;270;19;31;23;18;26;20;3;61;2;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;37;30;24;4;54;5;8;36;9;58;59;57;64;50;13;44;63;11;53;15;39;56;40;43;32;28;60;1;7;51;55;10;47;49;42;14;38
19;31;23;18;26;20;3;61;2;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;9;37;59;57;64;50;13;44;63;11;53;15;39;56;40;43;32;28;60;1;7;51;55;10;47;49;42;14;38;11;274
11;274;19;31;23;18;26;20;3;61;2;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;9;37;59;57;64;50;13;44;63;11;53;15;39;56;40;43;32;28;60;1;7;51;55;10;47;49;42;14;38
19;31;23;18;26;20;3;61;2;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;53;15;39;56;40;43;32;28;60;1;7;51;55;10;47;49;42;9;38;11;274
11;274;19;31;23;18;26;20;3;61;2;29;52;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;53;15;39;56;40;43;32;28;60;1;7;51;55;10;47;49;42;9;38
19;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;53;15;39;56;40;43;32;28;60;1;7;51;55;10;47;49;42;9;38;11;270
11;270;19;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;53;15;39;56;40;43;32;28;60;1;7;51;55;10;47;49;42;9;38
19;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;1;15;39;56;40;43;32;28;60;53;7;51;55;10;47;49;42;9;38;11;282
11;282;19;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;1;15;39;56;40;43;32;28;60;53;7;51;55;10;47;49;42;9;38
19;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;1;15;39;56;40;43;42;28;60;53;7;51;55;10;47;49;32;9;38;11;282
11;282;19;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;1;15;39;56;40;43;42;28;60;53;7;51;55;10;47;49;32;9;38
39;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;1;15;19;56;40;43;42;28;60;53;7;51;55;10;47;49;32;9;38;11;282
11;282;39;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;1;15;19;56;40;43;42;28;60;53;7;51;55;10;47;49;32;9;38
39;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;1;15;42;56;40;43;19;28;60;53;7;51;55;10;47;49;32;9;38;11;282
11;282;39;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;8;36;14;37;59;57;64;50;13;44;63;11;1;15;42;56;40;43;19;28;60;53;7;51;55;10;47;49;32;9;38
39;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;44;36;14;37;59;57;64;50;13;8;63;11;1;15;42;56;40;43;19;28;60;53;7;51;55;10;47;49;32;9;38;11;282
11;282;39;31;23;18;52;20;3;61;2;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;44;36;14;37;59;57;64;50;13;8;63;11;1;15;42;56;40;43;19;28;60;53;7;51;55;10;47;49;32;9;38
39;31;23;18;52;20;3;61;28;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;44;36;14;37;59;57;64;50;13;8;63;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;38;11;282
11;282;39;31;23;18;52;20;3;61;28;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;44;36;14;37;59;57;64;50;13;8;63;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;38
57;31;23;18;52;20;3;61;28;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;44;36;14;37;59;39;64;50;13;8;63;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;38;11;282
12;282;57;31;23;18;52;20;3;61;28;29;26;33;6;48;41;46;17;35;22;21;16;45;27;34;25;62;12;58;30;24;4;54;5;44;36;14;37;59;39;64;50;13;8;63;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;38
57;31;23;18;52;20;3;61;28;29;26;33;6;48;41;46;17;35;22;38;16;45;27;34;25;62;12;58;30;24;4;54;5;44;36;14;37;59;39;64;50;13;8;63;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;21;12;288
12;288;57;31;23;18;52;20;3;61;28;29;26;33;6;48;41;46;17;35;22;38;16;45;27;34;25;62;12;58;30;24;4;54;5;44;36;14;37;59;39;64;50;13;8;63;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;21
57;31;23;18;52;20;3;61;28;29;26;33;6;48;41;46;17;35;22;38;16;45;27;34;25;62;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;63;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;21;12;288
12;288;57;31;23;18;52;20;3;61;28;29;26;33;6;48;41;46;17;35;22;38;16;45;27;34;25;62;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;63;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;21
57;31;23;18;52;20;3;61;28;29;26;33;6;63;41;46;17;35;22;38;16;45;27;34;25;62;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;48;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;21;12;288
12;288;57;31;23;18;52;20;3;61;28;29;26;33;6;63;41;46;17;35;22;38;16;45;27;34;25;62;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;48;11;1;15;42;56;40;43;19;2;60;53;7;51;55;10;47;49;32;9;21
57;31;51;18;52;20;3;61;28;29;26;33;6;63;41;46;17;35;22;38;16;45;27;34;25;62;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;48;11;1;15;42;56;40;43;19;2;60;53;7;23;55;10;47;49;32;9;21;12;292
12;292;57;31;51;18;52;20;3;61;28;29;26;33;6;63;41;46;17;35;22;38;16;45;27;34;25;62;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;48;11;1;15;42;56;40;43;19;2;60;53;7;23;55;10;47;49;32;9;21
57;31;51;18;52;20;3;61;28;29;26;33;6;63;41;46;17;35;22;38;16;45;27;34;19;62;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;48;11;1;15;42;56;40;43;25;2;60;53;7;23;55;10;47;49;32;9;21;12;292
12;292;57;31;51;18;52;20;3;61;28;29;26;33;6;63;41;46;17;35;22;38;16;45;27;34;19;62;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;48;11;1;15;42;56;40;43;25;2;60;53;7;23;55;10;47;49;32;9;21
57;31;51;18;52;20;3;61;28;29;26;33;6;63;41;46;17;35;22;38;16;45;62;34;19;27;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;48;11;1;15;42;56;40;43;25;2;60;53;7;23;55;10;47;49;32;9;21;12;292
12;292;57;31;51;18;52;20;3;61;28;29;26;33;6;63;41;46;17;35;22;38;16;45;62;34;19;27;12;58;54;24;4;30;5;44;36;14;37;59;39;64;50;13;8;48;11;1;15;42;56;40;43;25;2;60;53;7;23;55;10;47;49;32;9;21
57;31;51;18;52;20;3;61;28;29;26;33;6;63;41;46;17;59;22;38;16;45;62;34;19;27;12;58;54;24;4;30;5;44;36;14;37;35;39;64;50;13;8;48;11;1;15;42;56;40;43;25;2;60;53;7;23;55;10;47;49;32;9;21;12;292
12;292;57;31;51;18;52;20;3;61;28;29;26;33;6;63;41;46;17;59;22;38;16;45;62;34;19;27;12;58;54;24;4;30;5;44;36;14;37;35;39;64;50;13;8;48;11;1;15;42;56;40;43;25;2;60;53;7;23;55;10;47;49;32;9;21
