"X1";"X294";"X50";"X62";"X49";"X55";"X20";"X32";"X53";"X41";"X1.1";"X48";"X54";"X57";"X40";"X27";"X63";"X51";"X2";"X34";"X23";"X43";"X33";"X19";"X26";"X29";"X61";"X22";"X44";"X58";"X64";"X14";"X30";"X16";"X18";"X31";"X56";"X21";"X37";"X10";"X6";"X17";"X15";"X28";"X60";"X11";"X8";"X46";"X5";"X24";"X13";"X42";"X47";"X45";"X35";"X39";"X25";"X59";"X12";"X7";"X52";"X9";"X4";"X3";"X36";"X38"
17;318;42;41;45;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;29;48;4;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;57;64;10;59;7;22;63;55;44;49;50;54;26;14;33;32;40;58;38;39;18;31;24;11;21
29;41;45;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;42;48;4;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;57;64;10;59;7;22;63;55;44;49;50;54;26;14;33;32;40;58;38;39;18;31;24;11;21;17;318
17;318;29;41;45;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;42;48;4;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;57;64;10;59;7;22;63;55;44;49;50;54;26;14;33;32;40;58;38;39;18;31;24;11;21
29;41;45;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;42;48;7;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;57;64;10;59;4;22;63;55;44;49;50;54;26;14;33;32;40;58;38;39;18;31;24;11;21;17;326
17;326;29;41;45;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;42;48;7;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;57;64;10;59;4;22;63;55;44;49;50;54;26;14;33;32;40;58;38;39;18;31;24;11;21
29;41;45;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;42;48;7;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;26;57;33;32;40;58;38;39;18;31;24;11;21;17;326
18;326;29;41;45;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;42;48;7;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;26;57;33;32;40;58;38;39;18;31;24;11;21
29;41;26;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;42;48;7;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;45;57;33;32;40;58;38;39;18;31;24;11;21;18;318
18;318;29;41;26;60;5;51;3;9;46;37;28;17;8;25;36;23;47;12;61;6;42;48;7;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;45;57;33;32;40;58;38;39;18;31;24;11;21
29;41;26;60;5;51;3;9;46;37;28;17;8;25;48;23;47;12;61;6;42;36;7;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;45;57;33;32;40;58;38;39;18;31;24;11;21;18;310
18;310;29;41;26;60;5;51;3;9;46;37;28;17;8;25;48;23;47;12;61;6;42;36;7;30;13;35;15;27;53;20;43;56;62;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;45;57;33;32;40;58;38;39;18;31;24;11;21
29;41;26;60;5;51;3;62;46;37;28;17;8;25;48;23;47;12;61;6;42;36;7;30;13;35;15;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;45;57;33;32;40;58;38;39;18;31;24;11;21;18;298
18;298;29;41;26;60;5;51;3;62;46;37;28;17;8;25;48;23;47;12;61;6;42;36;7;30;13;35;15;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;45;57;33;32;40;58;38;39;18;31;24;11;21
29;41;26;60;5;51;3;62;46;37;28;17;8;25;48;23;47;12;61;6;42;36;7;30;13;35;40;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;45;57;33;32;15;58;38;39;18;31;24;11;21;18;278
18;278;29;41;26;60;5;51;3;62;46;37;28;17;8;25;48;23;47;12;61;6;42;36;7;30;13;35;40;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;59;4;22;63;55;44;49;50;54;45;57;33;32;15;58;38;39;18;31;24;11;21
29;41;26;60;5;51;3;62;46;37;28;17;8;25;48;23;47;12;61;6;42;36;7;30;13;35;40;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;59;63;55;44;49;50;54;45;57;33;32;15;58;38;39;18;31;24;11;21;18;278
18;278;29;41;26;60;5;51;3;62;46;37;28;17;8;25;48;23;47;12;61;6;42;36;7;30;13;35;40;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;59;63;55;44;49;50;54;45;57;33;32;15;58;38;39;18;31;24;11;21
29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;12;61;6;60;36;7;30;13;35;40;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;59;63;55;44;49;50;54;45;57;33;32;15;58;38;39;18;31;24;11;21;18;270
18;270;29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;12;61;6;60;36;7;30;13;35;40;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;59;63;55;44;49;50;54;45;57;33;32;15;58;38;39;18;31;24;11;21
29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;36;7;30;13;35;40;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;12;63;55;44;49;50;54;45;57;33;32;15;58;38;39;18;31;24;11;21;18;270
18;270;29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;36;7;30;13;35;40;27;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;12;63;55;44;49;50;54;45;57;33;32;15;58;38;39;18;31;24;11;21
29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;36;7;30;13;35;40;54;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;12;63;55;44;49;50;27;45;57;33;32;15;58;38;39;18;31;24;11;21;18;266
18;266;29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;36;7;30;13;35;40;54;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;12;63;55;44;49;50;27;45;57;33;32;15;58;38;39;18;31;24;11;21
29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;7;30;13;35;40;54;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;12;63;55;44;49;50;27;45;57;33;32;15;58;38;39;18;31;24;36;21;18;260
18;260;29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;7;30;13;35;40;54;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;4;12;63;55;44;49;50;27;45;57;33;32;15;58;38;39;18;31;24;36;21
29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;7;30;13;35;40;54;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;36;21;18;240
18;240;29;41;26;42;5;51;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;7;30;13;35;40;54;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;36;21
29;41;26;42;5;7;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;51;30;13;35;40;54;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;36;21;18;240
18;240;29;41;26;42;5;7;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;51;30;13;35;40;54;53;20;43;56;9;19;1;2;16;52;34;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;36;21
29;41;26;42;5;7;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;51;30;13;35;40;54;53;20;43;56;9;19;1;34;16;52;2;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;36;21;18;246
18;246;29;41;26;42;5;7;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;51;30;13;35;40;54;53;20;43;56;9;19;1;34;16;52;2;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;36;21
29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;51;30;13;35;40;54;53;20;43;56;9;19;1;34;16;52;2;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;7;21;18;246
18;246;29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;23;47;59;61;6;60;11;51;30;13;35;40;54;53;20;43;56;9;19;1;34;16;52;2;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;7;21
29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;6;47;59;61;23;60;11;51;30;13;35;40;54;53;20;43;56;9;19;1;34;16;52;2;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;7;21;18;256
18;256;29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;6;47;59;61;23;60;11;51;30;13;35;40;54;53;20;43;56;9;19;1;34;16;52;2;14;64;10;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;7;21
29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;6;47;59;61;23;60;11;51;30;13;35;40;54;53;20;43;10;9;19;1;34;16;52;2;14;64;56;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;7;21;18;262
18;262;29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;6;47;59;61;23;60;11;51;30;13;35;40;54;53;20;43;10;9;19;1;34;16;52;2;14;64;56;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;7;21
29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;6;47;59;61;23;60;11;30;51;13;35;40;54;53;20;43;10;9;19;1;34;16;52;2;14;64;56;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;7;21;18;262
18;262;29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;6;47;59;61;23;60;11;30;51;13;35;40;54;53;20;43;10;9;19;1;34;16;52;2;14;64;56;22;44;12;63;55;4;49;50;27;45;57;33;32;15;58;38;39;18;31;24;7;21
29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;6;47;59;61;23;60;11;30;51;13;35;40;54;32;20;43;10;9;19;1;34;16;52;2;14;64;56;22;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21;18;262
18;262;29;41;26;42;5;36;3;62;46;37;28;17;8;25;48;6;47;59;61;23;60;11;30;51;13;35;40;54;32;20;43;10;9;19;1;34;16;52;2;14;64;56;22;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21
29;41;26;42;5;36;3;62;22;37;28;17;8;25;48;6;47;59;61;23;60;11;30;51;13;35;40;54;32;20;43;10;9;19;1;34;16;52;2;14;64;56;46;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21;18;262
18;262;29;41;26;42;5;36;3;62;22;37;28;17;8;25;48;6;47;59;61;23;60;11;30;51;13;35;40;54;32;20;43;10;9;19;1;34;16;52;2;14;64;56;46;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21
29;41;26;9;5;36;3;62;22;37;28;17;8;25;48;6;47;59;61;23;60;11;30;51;13;35;40;54;32;20;43;10;42;19;1;34;16;52;2;14;64;56;46;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21;18;262
18;262;29;41;26;9;5;36;3;62;22;37;28;17;8;25;48;6;47;59;61;23;60;11;30;51;13;35;40;54;32;20;43;10;42;19;1;34;16;52;2;14;64;56;46;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21
29;41;26;9;5;36;3;62;22;37;28;17;8;25;48;6;47;59;61;1;60;11;30;51;13;35;40;54;32;20;43;10;42;19;23;34;16;52;2;14;64;56;46;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21;18;262
19;262;29;41;26;9;5;36;3;62;22;37;28;17;8;25;48;6;47;59;61;1;60;11;30;51;13;35;40;54;32;20;43;10;42;19;23;34;16;52;2;14;64;56;46;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21
29;41;26;9;5;36;51;62;22;37;28;17;8;25;48;6;47;59;61;1;60;11;30;3;13;35;40;54;32;20;43;10;42;19;23;34;16;52;2;14;64;56;46;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21;19;262
19;262;29;41;26;9;5;36;51;62;22;37;28;17;8;25;48;6;47;59;61;1;60;11;30;3;13;35;40;54;32;20;43;10;42;19;23;34;16;52;2;14;64;56;46;44;12;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21
29;41;26;9;5;36;51;62;22;37;28;17;8;25;48;12;47;59;61;1;60;11;30;3;13;35;40;54;32;20;43;10;42;19;23;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21;19;262
19;262;29;41;26;9;5;36;51;62;22;37;28;17;8;25;48;12;47;59;61;1;60;11;30;3;13;35;40;54;32;20;43;10;42;19;23;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;57;33;53;15;58;38;39;18;31;24;7;21
29;41;26;9;5;36;51;62;22;37;28;17;8;25;48;12;47;59;61;1;60;11;57;3;13;35;40;54;32;20;43;10;42;19;23;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;33;53;15;58;38;39;18;31;24;7;21;19;262
19;262;29;41;26;9;5;36;51;62;22;37;28;17;8;25;48;12;47;59;61;1;60;11;57;3;13;35;40;54;32;20;43;10;42;19;23;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;33;53;15;58;38;39;18;31;24;7;21
29;41;26;9;5;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;57;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;33;53;15;58;38;39;18;31;24;7;21;19;256
19;256;29;41;26;9;5;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;57;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;33;53;15;58;38;39;18;31;24;7;21
29;41;26;9;7;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;57;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;33;53;15;58;38;39;18;31;24;5;21;19;256
19;256;29;41;26;9;7;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;57;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;33;53;15;58;38;39;18;31;24;5;21
29;41;26;9;7;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;33;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;57;53;15;58;38;39;18;31;24;5;21;19;256
19;256;29;41;26;9;7;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;33;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;57;53;15;58;38;39;18;31;24;5;21
29;38;26;9;7;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;33;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;57;53;15;58;41;39;18;31;24;5;21;19;256
19;256;29;38;26;9;7;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;33;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;50;27;45;30;57;53;15;58;41;39;18;31;24;5;21
29;38;26;9;7;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;33;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;21;27;45;30;57;53;15;58;41;39;18;31;24;5;50;19;256
19;256;29;38;26;9;7;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;33;3;13;35;40;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;21;27;45;30;57;53;15;58;41;39;18;31;24;5;50
29;38;26;9;40;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;33;3;13;35;7;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;21;27;45;30;57;53;15;58;41;39;18;31;24;5;50;19;252
19;252;29;38;26;9;40;36;51;62;22;37;28;17;8;25;48;12;47;23;61;1;60;11;33;3;13;35;7;54;32;20;43;10;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;21;27;45;30;57;53;15;58;41;39;18;31;24;5;50
29;38;26;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;1;60;11;33;3;13;35;7;54;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;21;27;45;30;57;53;15;58;41;39;18;31;24;5;50;19;260
19;260;29;38;26;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;1;60;11;33;3;13;35;7;54;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;21;27;45;30;57;53;15;58;41;39;18;31;24;5;50
29;38;26;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;1;60;11;5;3;13;35;7;54;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;21;27;45;30;57;53;15;58;41;39;18;31;24;33;50;19;260
19;260;29;38;26;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;1;60;11;5;3;13;35;7;54;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;63;55;4;49;21;27;45;30;57;53;15;58;41;39;18;31;24;33;50
29;38;26;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;1;60;11;5;3;13;35;7;54;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;45;55;4;49;21;27;63;30;57;53;15;58;41;39;18;31;24;33;50;19;256
19;256;29;38;26;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;1;60;11;5;3;13;35;7;54;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;45;55;4;49;21;27;63;30;57;53;15;58;41;39;18;31;24;33;50
29;38;26;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;31;60;11;5;3;13;35;7;54;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;45;55;4;49;21;27;63;30;57;53;15;58;41;39;18;1;24;33;50;19;264
19;264;29;38;26;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;31;60;11;5;3;13;35;7;54;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;45;55;4;49;21;27;63;30;57;53;15;58;41;39;18;1;24;33;50
29;38;54;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;31;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;45;55;4;49;21;27;63;30;57;53;15;58;41;39;18;1;24;33;50;19;266
19;266;29;38;54;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;31;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;16;52;2;14;64;56;46;44;6;45;55;4;49;21;27;63;30;57;53;15;58;41;39;18;1;24;33;50
29;38;54;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;16;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;57;53;15;58;41;39;18;1;24;33;50;19;264
19;264;29;38;54;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;16;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;57;53;15;58;41;39;18;1;24;33;50
29;38;54;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;53;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;57;16;15;58;41;39;18;1;24;33;50;19;268
19;268;29;38;54;9;40;36;51;62;22;37;28;17;8;25;10;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;53;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;57;16;15;58;41;39;18;1;24;33;50
29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;53;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;57;16;15;58;41;39;18;1;24;33;50;19;272
19;272;29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;53;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;57;16;15;58;41;39;18;1;24;33;50
29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;53;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;58;41;57;18;1;24;33;50;19;272
19;272;29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;43;48;42;19;59;34;53;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;58;41;57;18;1;24;33;50
29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;48;42;19;59;43;53;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;58;41;57;18;1;24;33;50;19;272
19;272;29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;48;42;19;59;43;53;52;2;31;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;58;41;57;18;1;24;33;50
29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;48;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;58;41;57;18;1;24;33;50;19;270
20;270;29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;48;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;58;41;57;18;1;24;33;50
29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;48;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;58;41;1;18;57;24;33;50;20;270
20;270;29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;48;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;58;41;1;18;57;24;33;50
29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;48;41;1;18;57;24;33;50;20;270
20;270;29;38;54;9;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;55;4;49;21;27;63;30;39;16;15;48;41;1;18;57;24;33;50
29;38;54;27;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;55;4;49;21;9;63;30;39;16;15;48;41;1;18;57;24;33;50;20;278
20;278;29;38;54;27;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;11;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;55;4;49;21;9;63;30;39;16;15;48;41;1;18;57;24;33;50
29;38;54;27;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;55;4;49;21;9;63;30;39;16;15;48;41;1;18;57;11;33;50;20;282
20;282;29;38;54;27;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;55;4;49;21;9;63;30;39;16;15;48;41;1;18;57;11;33;50
29;38;54;27;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;16;15;48;41;1;55;57;11;33;50;20;282
20;282;29;38;54;27;10;36;51;62;22;37;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;16;15;48;41;1;55;57;11;33;50
29;38;54;27;10;36;51;62;22;15;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;16;37;48;41;1;55;57;11;33;50;20;278
20;278;29;38;54;27;10;36;51;62;22;15;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;20;34;31;42;19;59;43;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;16;37;48;41;1;55;57;11;33;50
29;38;54;27;10;36;51;62;22;15;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;19;34;31;42;20;59;43;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;16;37;48;41;1;55;57;11;33;50;20;282
20;282;29;38;54;27;10;36;51;62;22;15;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;19;34;31;42;20;59;43;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;16;37;48;41;1;55;57;11;33;50
29;38;54;27;10;16;51;62;22;15;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;19;34;31;42;20;59;43;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;36;37;48;41;1;55;57;11;33;50;20;270
20;270;29;38;54;27;10;16;51;62;22;15;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;19;34;31;42;20;59;43;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;36;37;48;41;1;55;57;11;33;50
29;38;54;27;10;16;51;62;22;15;28;17;8;25;40;12;47;23;61;14;60;24;5;3;13;35;7;26;32;19;34;31;42;20;59;33;53;52;2;58;64;56;46;44;6;45;18;4;49;21;9;63;30;39;36;37;48;41;1;55;57;11;43;50;20;270
