"X1";"X28320";"X21";"X5";"X12";"X13";"X14";"X17";"X25";"X28";"X32";"X7";"X27";"X4";"X20";"X11";"X22";"X31";"X19";"X3";"X23";"X18";"X1.1";"X6";"X26";"X10";"X9";"X16";"X30";"X2";"X29";"X24";"X8";"X15"
2;32;21;5;19;16;3;27;28;1;7;13;31;18;10;20;11;8;29;15;14;4;9;23;6;12;26;17;25;24;22;30;40;27154
40;27154;2;32;21;5;19;16;3;27;28;1;7;13;31;18;10;20;11;8;29;15;14;4;9;23;6;12;26;17;25;24;22;30
2;32;21;5;19;16;3;27;28;1;7;13;31;18;10;20;11;8;29;15;14;4;9;23;6;17;26;12;25;24;22;30;40;27938
40;27938;2;32;21;5;19;16;3;27;28;1;7;13;31;18;10;20;11;8;29;15;14;4;9;23;6;17;26;12;25;24;22;30
2;32;21;5;19;16;3;30;28;1;7;13;31;18;10;20;11;8;29;15;14;4;9;23;6;17;26;12;25;24;22;27;40;28338
40;28338;2;32;21;5;19;16;3;30;28;1;7;13;31;18;10;20;11;8;29;15;14;4;9;23;6;17;26;12;25;24;22;27
2;32;21;5;19;16;3;15;28;1;7;13;31;18;10;20;11;8;29;30;14;4;9;23;6;17;26;12;25;24;22;27;40;27758
40;27758;2;32;21;5;19;16;3;15;28;1;7;13;31;18;10;20;11;8;29;30;14;4;9;23;6;17;26;12;25;24;22;27
10;32;21;5;19;16;3;15;28;1;7;13;31;18;2;20;11;8;29;30;14;4;9;23;6;17;26;12;25;24;22;27;40;27478
40;27478;10;32;21;5;19;16;3;15;28;1;7;13;31;18;2;20;11;8;29;30;14;4;9;23;6;17;26;12;25;24;22;27
10;32;21;5;19;16;3;15;28;1;7;13;31;18;2;20;11;8;29;30;14;4;25;23;6;17;26;12;9;24;22;27;40;27938
40;27938;10;32;21;5;19;16;3;15;28;1;7;13;31;18;2;20;11;8;29;30;14;4;25;23;6;17;26;12;9;24;22;27
10;32;21;5;26;16;3;15;28;1;7;13;31;18;2;20;11;8;29;30;14;4;25;23;6;17;19;12;9;24;22;27;40;27798
40;27798;10;32;21;5;26;16;3;15;28;1;7;13;31;18;2;20;11;8;29;30;14;4;25;23;6;17;19;12;9;24;22;27
16;32;21;5;26;10;3;15;28;1;7;13;31;18;2;20;11;8;29;30;14;4;25;23;6;17;19;12;9;24;22;27;40;27578
40;27578;16;32;21;5;26;10;3;15;28;1;7;13;31;18;2;20;11;8;29;30;14;4;25;23;6;17;19;12;9;24;22;27
16;32;21;5;26;10;3;15;28;1;7;13;31;18;2;20;11;14;29;30;8;4;25;23;6;17;19;12;9;24;22;27;40;28178
41;28178;16;32;21;5;26;10;3;15;28;1;7;13;31;18;2;20;11;14;29;30;8;4;25;23;6;17;19;12;9;24;22;27
16;32;2;5;26;10;3;15;28;1;7;13;31;18;21;20;11;14;29;30;8;4;25;23;6;17;19;12;9;24;22;27;41;28138
41;28138;16;32;2;5;26;10;3;15;28;1;7;13;31;18;21;20;11;14;29;30;8;4;25;23;6;17;19;12;9;24;22;27
16;32;2;5;26;10;20;15;28;1;7;13;31;18;21;3;11;14;29;30;8;4;25;23;6;17;19;12;9;24;22;27;41;27596
41;27596;16;32;2;5;26;10;20;15;28;1;7;13;31;18;21;3;11;14;29;30;8;4;25;23;6;17;19;12;9;24;22;27
16;32;2;5;26;10;20;15;28;1;7;13;31;18;21;3;11;27;29;30;8;4;25;23;6;17;19;12;9;24;22;14;41;27006
41;27006;16;32;2;5;26;10;20;15;28;1;7;13;31;18;21;3;11;27;29;30;8;4;25;23;6;17;19;12;9;24;22;14
16;32;2;5;26;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;8;4;25;23;6;17;19;12;9;24;22;14;41;27616
41;27616;16;32;2;5;26;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;8;4;25;23;6;17;19;12;9;24;22;14
16;32;2;5;9;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;8;4;25;23;6;17;19;12;26;24;22;14;41;27160
41;27160;16;32;2;5;9;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;8;4;25;23;6;17;19;12;26;24;22;14
16;32;2;5;23;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;8;4;25;9;6;17;19;12;26;24;22;14;41;26902
41;26902;16;32;2;5;23;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;8;4;25;9;6;17;19;12;26;24;22;14
16;32;2;5;23;10;20;21;28;1;22;13;31;18;15;3;11;27;29;30;8;4;25;9;6;17;19;12;26;24;7;14;41;27510
41;26902;16;32;2;5;23;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;8;4;25;9;6;17;19;12;26;24;22;14
16;32;2;8;23;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;5;4;25;9;6;17;19;12;26;24;22;14;41;26782
41;26782;16;32;2;8;23;10;20;21;28;1;7;13;31;18;15;3;11;27;29;30;5;4;25;9;6;17;19;12;26;24;22;14
16;13;2;8;23;10;20;21;28;1;7;32;31;18;15;3;11;27;29;30;5;4;25;9;6;17;19;12;26;24;22;14;41;26624
41;26624;16;13;2;8;23;10;20;21;28;1;7;32;31;18;15;3;11;27;29;30;5;4;25;9;6;17;19;12;26;24;22;14
16;13;2;8;23;10;20;21;28;1;7;32;31;18;15;3;11;27;29;30;5;4;12;9;6;17;19;25;26;24;22;14;41;26570
41;26570;16;13;2;8;23;10;20;21;28;1;7;32;31;18;15;3;11;27;29;30;5;4;12;9;6;17;19;25;26;24;22;14
16;13;2;8;23;10;20;21;28;1;7;32;31;18;15;3;11;27;12;30;5;4;29;9;6;17;19;25;26;24;22;14;41;26828
41;26828;16;13;2;8;23;10;20;21;28;1;7;32;31;18;15;3;11;27;12;30;5;4;29;9;6;17;19;25;26;24;22;14
16;13;2;8;23;10;20;21;28;1;7;32;26;18;15;3;11;27;12;30;5;4;29;9;6;17;19;25;31;24;22;14;41;26908
41;26908;16;13;2;8;23;10;20;21;28;1;7;32;26;18;15;3;11;27;12;30;5;4;29;9;6;17;19;25;31;24;22;14
16;13;2;8;23;10;20;21;28;1;7;32;26;18;15;3;11;27;12;29;5;4;30;9;6;17;19;25;31;24;22;14;41;27008
41;27008;16;13;2;8;23;10;20;21;28;1;7;32;26;18;15;3;11;27;12;29;5;4;30;9;6;17;19;25;31;24;22;14
16;13;2;8;23;10;20;21;28;1;7;32;26;18;15;3;11;12;27;29;5;4;30;9;6;17;19;25;31;24;22;14;41;27446
41;27446;16;13;2;8;23;10;20;21;28;1;7;32;26;18;15;3;11;12;27;29;5;4;30;9;6;17;19;25;31;24;22;14
16;13;2;8;23;10;20;21;28;1;7;30;26;18;15;3;11;12;27;29;5;4;32;9;6;17;19;25;31;24;22;14;41;27446
41;27446;16;13;2;8;23;10;20;21;28;1;7;30;26;18;15;3;11;12;27;29;5;4;32;9;6;17;19;25;31;24;22;14
16;13;18;8;23;10;20;21;28;1;7;30;26;2;15;3;11;12;27;29;5;4;32;9;6;17;19;25;31;24;22;14;41;28136
41;28136;16;13;18;8;23;10;20;21;28;1;7;30;26;2;15;3;11;12;27;29;5;4;32;9;6;17;19;25;31;24;22;14
16;13;18;8;12;10;20;21;28;1;7;30;26;2;15;3;11;23;27;29;5;4;32;9;6;17;19;25;31;24;22;14;41;27620
41;27620;16;13;18;8;12;10;20;21;28;1;7;30;26;2;15;3;11;23;27;29;5;4;32;9;6;17;19;25;31;24;22;14
16;13;18;8;12;10;20;21;28;9;7;30;26;2;15;3;11;23;27;29;5;4;32;1;6;17;19;25;31;24;22;14;41;27860
41;27860;16;13;18;8;12;10;20;21;28;9;7;30;26;2;15;3;11;23;27;29;5;4;32;1;6;17;19;25;31;24;22;14
32;13;18;8;12;10;20;21;28;9;7;30;26;2;15;3;11;23;27;29;5;4;16;1;6;17;19;25;31;24;22;14;41;28090
41;28090;32;13;18;8;12;10;20;21;28;9;7;30;26;2;15;3;11;23;27;29;5;4;16;1;6;17;19;25;31;24;22;14
32;13;18;8;12;25;20;21;28;9;7;30;26;2;15;3;11;23;27;29;5;4;16;1;6;17;19;10;31;24;22;14;41;28672
42;28672;32;13;18;8;12;25;20;21;28;9;7;30;26;2;15;3;11;23;27;29;5;4;16;1;6;17;19;10;31;24;22;14
32;13;18;8;12;25;20;21;28;9;7;30;26;2;15;3;14;23;27;29;5;4;16;1;6;17;19;10;31;24;22;11;42;29312
42;29312;32;13;18;8;12;25;20;21;28;9;7;30;26;2;15;3;14;23;27;29;5;4;16;1;6;17;19;10;31;24;22;11
32;13;18;8;12;25;20;21;28;9;7;30;26;2;15;3;14;23;5;29;27;4;16;1;6;17;19;10;31;24;22;11;42;28702
42;28702;32;13;18;8;12;25;20;21;28;9;7;30;26;2;15;3;14;23;5;29;27;4;16;1;6;17;19;10;31;24;22;11
32;4;18;8;12;25;20;21;28;9;7;30;26;2;15;3;14;23;5;29;27;13;16;1;6;17;19;10;31;24;22;11;42;28622
42;28622;32;4;18;8;12;25;20;21;28;9;7;30;26;2;15;3;14;23;5;29;27;13;16;1;6;17;19;10;31;24;22;11
32;4;18;8;12;25;20;21;28;9;22;30;26;2;15;3;14;23;5;29;27;13;16;1;6;17;19;10;31;24;7;11;42;28306
42;28306;32;4;18;8;12;25;20;21;28;9;22;30;26;2;15;3;14;23;5;29;27;13;16;1;6;17;19;10;31;24;7;11
32;4;18;8;12;25;20;22;28;9;21;30;26;2;15;3;14;23;5;29;27;13;16;1;6;17;19;10;31;24;7;11;42;28426
42;28426;32;4;18;8;12;25;20;22;28;9;21;30;26;2;15;3;14;23;5;29;27;13;16;1;6;17;19;10;31;24;7;11
32;4;18;8;12;11;20;22;28;9;21;30;26;2;15;3;14;23;5;29;27;13;16;1;6;17;19;10;31;24;7;25;42;28088
42;28088;32;4;18;8;12;11;20;22;28;9;21;30;26;2;15;3;14;23;5;29;27;13;16;1;6;17;19;10;31;24;7;25
32;4;18;8;12;11;20;22;28;9;21;30;26;16;15;3;14;23;5;29;27;13;2;1;6;17;19;10;31;24;7;25;42;28908
42;28908;32;4;18;8;12;11;20;22;28;9;21;30;26;16;15;3;14;23;5;29;27;13;2;1;6;17;19;10;31;24;7;25
32;4;18;23;12;11;20;22;28;9;21;30;26;16;15;3;14;8;5;29;27;13;2;1;6;17;19;10;31;24;7;25;42;28748
42;28748;32;4;18;23;12;11;20;22;28;9;21;30;26;16;15;3;14;8;5;29;27;13;2;1;6;17;19;10;31;24;7;25
32;4;18;23;12;11;20;22;28;9;15;30;26;16;21;3;14;8;5;29;27;13;2;1;6;17;19;10;31;24;7;25;42;28602
42;28602;32;4;18;23;12;11;20;22;28;9;15;30;26;16;21;3;14;8;5;29;27;13;2;1;6;17;19;10;31;24;7;25
32;4;18;23;12;11;20;22;28;9;15;30;26;16;21;3;14;8;17;29;27;13;2;1;6;5;19;10;31;24;7;25;42;27570
42;27570;32;4;18;23;12;11;20;22;28;9;15;30;26;16;21;3;14;8;17;29;27;13;2;1;6;5;19;10;31;24;7;25
32;4;18;23;12;11;20;22;28;9;15;30;26;16;21;3;14;8;17;29;27;13;24;1;6;5;19;10;31;2;7;25;42;26844
42;26844;32;4;18;23;12;11;20;22;28;9;15;30;26;16;21;3;14;8;17;29;27;13;24;1;6;5;19;10;31;2;7;25
32;4;18;23;12;11;20;22;28;19;15;30;26;16;21;3;14;8;17;29;27;13;24;1;6;5;9;10;31;2;7;25;42;26826
42;26826;32;4;18;23;12;11;20;22;28;19;15;30;26;16;21;3;14;8;17;29;27;13;24;1;6;5;9;10;31;2;7;25
32;4;18;23;12;11;20;30;28;19;15;22;26;16;21;3;14;8;17;29;27;13;24;1;6;5;9;10;31;2;7;25;42;26906
42;26826;32;4;18;23;12;11;20;22;28;19;15;30;26;16;21;3;14;8;17;29;27;13;24;1;6;5;9;10;31;2;7;25
32;4;18;23;12;11;20;22;28;19;15;30;26;16;27;3;14;8;17;29;21;13;24;1;6;5;9;10;31;2;7;25;42;27226
42;27226;32;4;18;23;12;11;20;22;28;19;15;30;26;16;27;3;14;8;17;29;21;13;24;1;6;5;9;10;31;2;7;25
32;4;18;23;12;11;20;22;28;19;15;30;26;16;27;3;14;8;17;29;21;13;24;6;1;5;9;10;31;2;7;25;42;26986
42;26986;32;4;18;23;12;11;20;22;28;19;15;30;26;16;27;3;14;8;17;29;21;13;24;6;1;5;9;10;31;2;7;25
32;4;18;23;12;11;20;22;19;28;15;30;26;16;27;3;14;8;17;29;21;13;24;6;1;5;9;10;31;2;7;25;42;27106
42;27106;32;4;18;23;12;11;20;22;19;28;15;30;26;16;27;3;14;8;17;29;21;13;24;6;1;5;9;10;31;2;7;25
32;4;18;23;12;11;20;22;19;28;15;30;26;16;27;31;14;8;17;29;21;13;24;6;1;5;9;10;3;2;7;25;42;27220
42;27220;32;4;18;23;12;11;20;22;19;28;15;30;26;16;27;31;14;8;17;29;21;13;24;6;1;5;9;10;3;2;7;25
32;30;18;23;12;11;20;22;19;28;15;4;26;16;27;31;14;8;17;29;21;13;24;6;1;5;9;10;3;2;7;25;42;27086
42;27086;32;30;18;23;12;11;20;22;19;28;15;4;26;16;27;31;14;8;17;29;21;13;24;6;1;5;9;10;3;2;7;25
32;30;18;23;12;11;20;22;19;28;15;17;26;16;27;31;14;8;4;29;21;13;24;6;1;5;9;10;3;2;7;25;42;26838
42;26838;32;30;18;23;12;11;20;22;19;28;15;17;26;16;27;31;14;8;4;29;21;13;24;6;1;5;9;10;3;2;7;25
32;30;18;23;12;11;20;22;19;28;15;17;26;16;27;13;14;8;4;29;21;31;24;6;1;5;9;10;3;2;7;25;42;26860
43;26838;32;30;18;23;12;11;20;22;19;28;15;17;26;16;27;31;14;8;4;29;21;13;24;6;1;5;9;10;3;2;7;25
32;30;18;23;12;11;20;22;19;28;15;17;26;16;27;31;21;8;4;29;14;13;24;6;1;5;9;10;3;2;7;25;43;26924
43;26924;32;30;18;23;12;11;20;22;19;28;15;17;26;16;27;31;21;8;4;29;14;13;24;6;1;5;9;10;3;2;7;25
32;30;18;23;12;11;20;22;19;28;15;17;26;16;27;7;21;8;4;29;14;13;24;6;1;5;9;10;3;2;31;25;43;27088
43;27088;32;30;18;23;12;11;20;22;19;28;15;17;26;16;27;7;21;8;4;29;14;13;24;6;1;5;9;10;3;2;31;25
32;30;5;23;12;11;20;22;19;28;15;17;26;16;27;7;21;8;4;29;14;13;24;6;1;18;9;10;3;2;31;25;43;27326
43;27326;32;30;5;23;12;11;20;22;19;28;15;17;26;16;27;7;21;8;4;29;14;13;24;6;1;18;9;10;3;2;31;25
32;30;5;23;12;11;20;22;19;28;15;17;26;16;27;18;21;8;4;29;14;13;24;6;1;7;9;10;3;2;31;25;43;26354
43;26354;32;30;5;23;12;11;20;22;19;28;15;17;26;16;27;18;21;8;4;29;14;13;24;6;1;7;9;10;3;2;31;25
32;30;5;23;12;11;20;22;19;28;15;17;26;16;27;18;21;8;14;29;4;13;24;6;1;7;9;10;3;2;31;25;43;26174
43;26174;32;30;5;23;12;11;20;22;19;28;15;17;26;16;27;18;21;8;14;29;4;13;24;6;1;7;9;10;3;2;31;25
3;30;5;23;12;11;20;22;19;28;15;17;26;16;27;18;21;8;14;29;4;13;24;6;1;7;9;10;32;2;31;25;43;25868
43;25868;3;30;5;23;12;11;20;22;19;28;15;17;26;16;27;18;21;8;14;29;4;13;24;6;1;7;9;10;32;2;31;25
3;30;5;23;12;11;20;22;19;28;15;18;26;16;27;17;21;8;14;29;4;13;24;6;1;7;9;10;32;2;31;25;43;26108
43;26108;3;30;5;23;12;11;20;22;19;28;15;18;26;16;27;17;21;8;14;29;4;13;24;6;1;7;9;10;32;2;31;25
3;30;5;12;23;11;20;22;19;28;15;18;26;16;27;17;21;8;14;29;4;13;24;6;1;7;9;10;32;2;31;25;43;26068
43;26068;3;30;5;12;23;11;20;22;19;28;15;18;26;16;27;17;21;8;14;29;4;13;24;6;1;7;9;10;32;2;31;25
3;30;5;12;23;11;20;22;19;28;15;18;26;16;27;17;21;8;14;29;4;13;24;6;1;7;9;10;32;31;2;25;43;26252
43;26252;3;30;5;12;23;11;20;22;19;28;15;18;26;16;27;17;21;8;14;29;4;13;24;6;1;7;9;10;32;31;2;25
3;30;5;12;23;11;20;22;19;28;15;18;26;16;27;17;21;8;14;24;4;13;29;6;1;7;9;10;32;31;2;25;43;25792
43;25792;3;30;5;12;23;11;20;22;19;28;15;18;26;16;27;17;21;8;14;24;4;13;29;6;1;7;9;10;32;31;2;25
3;30;5;12;28;11;20;22;19;23;15;18;26;16;27;17;21;8;14;24;4;13;29;6;1;7;9;10;32;31;2;25;43;26392
43;26392;3;30;5;12;28;11;20;22;19;23;15;18;26;16;27;17;21;8;14;24;4;13;29;6;1;7;9;10;32;31;2;25
3;30;5;12;28;11;20;22;19;23;9;18;26;16;27;17;21;8;14;24;4;13;29;6;1;7;15;10;32;31;2;25;43;25992
43;25992;3;30;5;12;28;11;20;22;19;23;9;18;26;16;27;17;21;8;14;24;4;13;29;6;1;7;15;10;32;31;2;25
3;30;5;12;28;14;20;22;19;23;9;18;26;16;27;17;21;8;11;24;4;13;29;6;1;7;15;10;32;31;2;25;43;26352
43;26352;3;30;5;12;28;14;20;22;19;23;9;18;26;16;27;17;21;8;11;24;4;13;29;6;1;7;15;10;32;31;2;25
3;30;5;12;28;14;20;22;19;23;9;18;26;16;27;17;21;8;11;24;4;13;25;6;1;7;15;10;32;31;2;29;43;26292
43;26292;3;30;5;12;28;14;20;22;19;23;9;18;26;16;27;17;21;8;11;24;4;13;25;6;1;7;15;10;32;31;2;29
3;30;5;12;28;14;20;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;6;1;11;15;10;32;31;2;29;43;26212
43;26212;3;30;5;12;28;14;20;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;6;1;11;15;10;32;31;2;29
3;30;5;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;15;10;32;31;2;29;43;26402
43;26402;3;30;5;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;15;10;32;31;2;29
3;30;5;12;28;14;6;11;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;22;15;10;32;31;2;29;43;27606
43;26402;3;30;5;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;15;10;32;31;2;29
3;30;5;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;2;10;32;31;15;29;43;26402
43;26402;3;30;5;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;2;10;32;31;15;29
3;30;5;12;28;14;6;31;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;2;10;32;22;15;29;43;27202
43;26402;3;30;5;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;2;10;32;31;15;29
3;30;2;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;5;10;32;31;15;29;43;26482
44;26482;3;30;2;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;11;5;10;32;31;15;29
11;30;2;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;3;5;10;32;31;15;29;44;27002
44;27002;11;30;2;12;28;14;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;3;5;10;32;31;15;29
11;30;2;14;28;12;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;3;5;10;32;31;15;29;44;27002
44;27002;11;30;2;14;28;12;6;22;19;23;9;18;26;16;27;17;21;8;7;24;4;13;25;20;1;3;5;10;32;31;15;29
11;30;2;14;28;12;6;22;19;4;9;18;26;16;27;17;21;8;7;24;23;13;25;20;1;3;5;10;32;31;15;29;44;26474
44;26474;11;30;2;14;28;12;6;22;19;4;9;18;26;16;27;17;21;8;7;24;23;13;25;20;1;3;5;10;32;31;15;29
11;30;2;14;28;12;6;22;19;20;9;18;26;16;27;17;21;8;7;24;23;13;25;4;1;3;5;10;32;31;15;29;44;26796
44;26796;11;30;2;14;28;12;6;22;19;20;9;18;26;16;27;17;21;8;7;24;23;13;25;4;1;3;5;10;32;31;15;29
11;30;7;14;28;12;6;22;19;20;9;18;26;16;27;17;21;8;2;24;23;13;25;4;1;3;5;10;32;31;15;29;44;26596
44;26596;11;30;7;14;28;12;6;22;19;20;9;18;26;16;27;17;21;8;2;24;23;13;25;4;1;3;5;10;32;31;15;29
11;30;7;14;28;12;6;22;19;20;9;18;26;16;27;17;21;8;2;24;32;13;25;4;1;3;5;10;23;31;15;29;44;26636
44;26636;11;30;7;14;28;12;6;22;19;20;9;18;26;16;27;17;21;8;2;24;32;13;25;4;1;3;5;10;23;31;15;29
11;30;14;7;28;12;6;22;19;20;9;18;26;16;27;17;21;8;2;24;32;13;25;4;1;3;5;10;23;31;15;29;44;26556
44;26556;11;30;14;7;28;12;6;22;19;20;9;18;26;16;27;17;21;8;2;24;32;13;25;4;1;3;5;10;23;31;15;29
11;30;14;21;28;12;6;22;19;20;9;18;26;16;27;17;7;8;2;24;32;13;25;4;1;3;5;10;23;31;15;29;44;26642
44;26642;11;30;14;21;28;12;6;22;19;20;9;18;26;16;27;17;7;8;2;24;32;13;25;4;1;3;5;10;23;31;15;29
11;30;14;9;28;12;6;22;19;20;21;18;26;16;27;17;7;8;2;24;32;13;25;4;1;3;5;10;23;31;15;29;44;26748
44;26748;11;30;14;9;28;12;6;22;19;20;21;18;26;16;27;17;7;8;2;24;32;13;25;4;1;3;5;10;23;31;15;29
11;30;14;9;28;12;6;22;19;20;21;18;26;16;27;17;7;8;2;24;32;13;3;4;1;25;5;10;23;31;15;29;44;27078
44;27078;11;30;14;9;28;12;6;22;19;20;21;18;26;16;27;17;7;8;2;24;32;13;3;4;1;25;5;10;23;31;15;29
11;30;14;9;28;12;10;22;19;20;21;18;26;16;27;17;7;8;2;24;32;13;3;4;1;25;5;6;23;31;15;29;44;27138
44;27138;11;30;14;9;28;12;10;22;19;20;21;18;26;16;27;17;7;8;2;24;32;13;3;4;1;25;5;6;23;31;15;29
11;30;14;9;28;12;10;22;19;20;21;18;26;27;16;17;7;8;2;24;32;13;3;4;1;25;5;6;23;31;15;29;44;26976
44;26976;11;30;14;9;28;12;10;22;19;20;21;18;26;27;16;17;7;8;2;24;32;13;3;4;1;25;5;6;23;31;15;29
11;30;14;9;28;12;10;22;19;20;4;18;26;27;16;17;7;8;2;24;32;13;3;21;1;25;5;6;23;31;15;29;44;27656
44;27656;11;30;14;9;28;12;10;22;19;20;4;18;26;27;16;17;7;8;2;24;32;13;3;21;1;25;5;6;23;31;15;29
11;30;14;9;28;12;10;20;19;22;4;18;26;27;16;17;7;8;2;24;32;13;3;21;1;25;5;6;23;31;15;29;44;27756
44;27756;11;30;14;9;28;12;10;20;19;22;4;18;26;27;16;17;7;8;2;24;32;13;3;21;1;25;5;6;23;31;15;29
11;30;14;31;28;12;10;20;19;22;4;18;26;27;16;17;7;8;2;24;32;13;3;21;1;25;5;6;23;9;15;29;44;27790
44;27790;11;30;14;31;28;12;10;20;19;22;4;18;26;27;16;17;7;8;2;24;32;13;3;21;1;25;5;6;23;9;15;29
11;30;14;31;28;12;10;20;19;22;4;18;26;7;16;17;27;8;2;24;32;13;3;21;1;25;5;6;23;9;15;29;44;27446
44;27446;11;30;14;31;28;12;10;20;19;22;4;18;26;7;16;17;27;8;2;24;32;13;3;21;1;25;5;6;23;9;15;29
11;30;14;31;28;12;10;20;19;22;4;18;26;7;6;17;27;8;2;24;32;13;3;21;1;25;5;16;23;9;15;29;44;28046
44;27446;11;30;14;31;28;12;10;20;19;22;4;18;26;7;16;17;27;8;2;24;32;13;3;21;1;25;5;6;23;9;15;29
11;30;14;31;28;22;10;20;19;12;4;18;26;7;16;17;27;8;2;24;32;13;3;21;1;25;5;6;23;9;15;29;44;26898
44;26898;11;30;14;31;28;22;10;20;19;12;4;18;26;7;16;17;27;8;2;24;32;13;3;21;1;25;5;6;23;9;15;29
11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;17;27;8;2;24;32;13;3;21;1;26;5;6;23;9;15;29;44;26978
44;26978;11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;17;27;8;2;24;32;13;3;21;1;26;5;6;23;9;15;29
11;30;14;31;2;22;10;20;19;12;4;18;25;7;16;17;27;8;28;24;32;13;3;21;1;26;5;6;23;9;15;29;44;27420
45;26978;11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;17;27;8;2;24;32;13;3;21;1;26;5;6;23;9;15;29
11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;32;27;8;2;24;17;13;3;21;1;26;5;6;23;9;15;29;45;26338
45;26338;11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;32;27;8;2;24;17;13;3;21;1;26;5;6;23;9;15;29
11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;32;27;8;2;24;15;13;3;21;1;26;5;6;23;9;17;29;45;25964
45;25964;11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;32;27;8;2;24;15;13;3;21;1;26;5;6;23;9;17;29
11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;32;26;8;2;24;15;13;3;21;1;27;5;6;23;9;17;29;45;26004
45;26004;11;30;14;31;28;22;10;20;19;12;4;18;25;7;16;32;26;8;2;24;15;13;3;21;1;27;5;6;23;9;17;29
11;30;14;31;28;22;3;20;19;12;4;18;25;7;16;32;26;8;2;24;15;13;10;21;1;27;5;6;23;9;17;29;45;25964
45;25964;11;30;14;31;28;22;3;20;19;12;4;18;25;7;16;32;26;8;2;24;15;13;10;21;1;27;5;6;23;9;17;29
11;30;14;31;28;22;3;20;19;12;4;18;25;21;16;32;26;8;2;24;15;13;10;7;1;27;5;6;23;9;17;29;45;25936
45;25936;11;30;14;31;28;22;3;20;19;12;4;18;25;21;16;32;26;8;2;24;15;13;10;7;1;27;5;6;23;9;17;29
11;30;14;31;28;22;3;24;19;12;4;18;25;21;16;32;26;8;2;20;15;13;10;7;1;27;5;6;23;9;17;29;45;26016
45;25936;11;30;14;31;28;22;3;20;19;12;4;18;25;21;16;32;26;8;2;24;15;13;10;7;1;27;5;6;23;9;17;29
11;30;14;31;28;22;3;20;19;12;4;18;25;21;15;32;26;8;2;24;16;13;10;7;1;27;5;6;23;9;17;29;45;25896
45;25896;11;30;14;31;28;22;3;20;19;12;4;18;25;21;15;32;26;8;2;24;16;13;10;7;1;27;5;6;23;9;17;29
11;30;14;31;28;22;3;20;19;12;4;18;25;21;15;32;26;8;2;24;16;23;10;7;1;27;5;6;13;9;17;29;45;25252
45;25252;11;30;14;31;28;22;3;20;19;12;4;18;25;21;15;32;26;8;2;24;16;23;10;7;1;27;5;6;13;9;17;29
11;30;14;31;28;12;3;20;19;22;4;18;25;21;15;32;26;8;2;24;16;23;10;7;1;27;5;6;13;9;17;29;45;25388
45;25388;11;30;14;31;28;12;3;20;19;22;4;18;25;21;15;32;26;8;2;24;16;23;10;7;1;27;5;6;13;9;17;29
11;30;14;31;28;12;3;20;19;22;4;18;25;21;15;32;26;5;2;24;16;23;10;7;1;27;8;6;13;9;17;29;45;25208
45;25208;11;30;14;31;28;12;3;20;19;22;4;18;25;21;15;32;26;5;2;24;16;23;10;7;1;27;8;6;13;9;17;29
11;30;14;31;28;12;3;20;19;22;4;18;25;21;15;32;26;5;2;24;16;23;10;7;1;6;8;27;13;9;17;29;45;24792
45;24792;11;30;14;31;28;12;3;20;19;22;4;18;25;21;15;32;26;5;2;24;16;23;10;7;1;6;8;27;13;9;17;29
