"X1";"X274";"X38";"X21";"X48";"X30";"X22";"X8";"X35";"X46";"X63";"X14";"X57";"X58";"X18";"X62";"X59";"X24";"X52";"X49";"X32";"X5";"X31";"X50";"X34";"X9";"X11";"X55";"X16";"X1.1";"X53";"X26";"X3";"X23";"X33";"X37";"X6";"X44";"X41";"X64";"X40";"X20";"X45";"X61";"X7";"X4";"X12";"X15";"X19";"X13";"X43";"X17";"X54";"X28";"X10";"X2";"X56";"X36";"X47";"X27";"X51";"X60";"X25";"X42";"X29";"X39"
23;54;25;5;41;55;64;22;39;33;58;36;59;49;30;34;14;31;3;45;21;19;13;11;12;20;2;48;15;4;61;47;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;52;63;27;57;29;8;53;42;16;56;46;44;14;250
14;250;23;54;25;5;41;55;64;22;39;33;58;36;59;49;30;34;14;31;3;45;21;19;13;11;12;20;2;48;15;4;61;47;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;52;63;27;57;29;8;53;42;16;56;46;44
23;54;25;5;41;55;64;46;39;33;58;36;59;49;30;34;14;31;3;45;21;19;13;11;12;20;2;48;15;4;61;47;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;52;63;27;57;29;8;53;42;16;56;22;44;14;258
14;250;23;54;25;5;41;55;64;22;39;33;58;36;59;49;30;34;14;31;3;45;21;19;13;11;12;20;2;48;15;4;61;47;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;52;63;27;57;29;8;53;42;16;56;46;44
23;54;25;5;41;34;64;22;39;33;58;36;59;49;30;55;14;31;3;45;21;19;13;11;12;20;2;48;15;4;61;47;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;52;63;27;57;29;8;53;42;16;56;46;44;14;226
14;226;23;54;25;5;41;34;64;22;39;33;58;36;59;49;30;55;14;31;3;45;21;19;13;11;12;20;2;48;15;4;61;47;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;52;63;27;57;29;8;53;42;16;56;46;44
23;54;25;5;41;34;64;22;39;33;58;36;59;49;30;55;14;31;3;45;21;19;13;11;52;20;2;48;15;4;61;47;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;44;14;226
14;226;23;54;25;5;41;34;64;22;39;33;58;36;59;49;30;55;14;31;3;45;21;19;13;11;52;20;2;48;15;4;61;47;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;44
23;54;25;5;41;34;64;22;39;47;58;36;59;49;30;55;14;31;3;45;21;19;13;11;52;20;2;48;15;4;61;33;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;44;14;256
15;256;23;54;25;5;41;34;64;22;39;47;58;36;59;49;30;55;14;31;3;45;21;19;13;11;52;20;2;48;15;4;61;33;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;44
23;54;25;5;41;34;64;22;39;47;58;36;59;49;30;55;14;31;3;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;20;15;256
15;256;23;54;25;5;41;34;64;22;39;47;58;36;59;49;30;55;14;31;3;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;20
23;54;25;5;41;34;64;22;39;47;58;36;59;3;30;55;14;31;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;20;15;256
15;256;23;54;25;5;41;34;64;22;39;47;58;36;59;3;30;55;14;31;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;60;50;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;20
23;54;25;5;41;34;64;22;39;47;58;50;59;3;30;55;14;31;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;60;36;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;20;15;256
15;256;23;54;25;5;41;34;64;22;39;47;58;50;59;3;30;55;14;31;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;60;36;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;42;16;56;46;20
23;54;25;5;42;34;64;22;39;47;58;50;59;3;30;55;14;31;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;60;36;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;41;16;56;46;20;15;256
15;256;23;54;25;5;42;34;64;22;39;47;58;50;59;3;30;55;14;31;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;60;36;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;41;16;56;46;20
23;54;25;5;42;34;64;22;39;47;58;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;41;16;56;46;20;15;256
15;256;23;54;25;5;42;34;64;22;39;47;58;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;17;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;41;16;56;46;20
23;54;25;5;42;34;64;22;39;47;58;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;17;16;56;46;20;15;256
15;256;23;54;25;5;42;34;64;22;39;47;58;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;17;16;56;46;20
23;54;25;5;46;34;64;22;39;47;58;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;17;16;56;42;20;15;256
15;256;23;54;25;5;46;34;64;22;39;47;58;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;27;57;29;8;53;17;16;56;42;20
23;54;25;5;46;34;64;22;39;47;27;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;58;57;29;8;53;17;16;56;42;20;15;272
15;272;23;54;25;5;46;34;64;22;39;47;27;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;58;57;29;8;53;17;16;56;42;20
23;54;25;5;46;34;64;22;39;47;27;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20;15;272
15;272;23;54;25;5;46;34;64;22;39;47;27;50;59;3;30;55;14;60;49;45;21;19;13;11;52;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20
23;54;25;5;46;34;64;22;39;47;27;50;59;3;30;55;52;60;49;45;21;19;13;11;14;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20;15;276
15;276;23;54;25;5;46;34;64;22;39;47;27;50;59;3;30;55;52;60;49;45;21;19;13;11;14;44;2;48;15;4;61;33;43;35;10;40;6;31;36;1;7;41;26;38;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20
23;54;25;5;46;34;64;22;39;47;27;50;59;3;30;55;52;60;49;45;21;19;13;11;14;44;2;48;38;4;61;33;43;35;10;40;6;31;36;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20;15;288
15;288;23;54;25;5;46;34;64;22;39;47;27;50;59;3;30;55;52;60;49;45;21;19;13;11;14;44;2;48;38;4;61;33;43;35;10;40;6;31;36;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20
23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;11;14;44;2;48;38;4;61;33;43;35;10;40;6;31;36;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20;15;288
15;288;23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;11;14;44;2;48;38;4;61;33;43;35;10;40;6;31;36;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20
23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;11;14;44;2;48;36;4;61;33;43;35;10;40;6;31;38;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20;15;288
15;288;23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;11;14;44;2;48;36;4;61;33;43;35;10;40;6;31;38;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20
23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;11;36;4;61;33;43;35;10;40;6;31;38;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20;15;284
15;284;23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;11;36;4;61;33;43;35;10;40;6;31;38;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;58;20
23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;43;35;10;40;6;31;38;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;11;20;15;288
15;288;23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;43;35;10;40;6;31;38;1;7;41;26;15;28;18;62;9;51;32;37;24;12;63;42;57;29;8;53;17;16;56;11;20
23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;31;38;1;7;41;26;15;28;18;62;9;51;32;37;24;43;63;42;57;29;8;53;17;16;56;11;20;15;284
15;284;23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;31;38;1;7;41;26;15;28;18;62;9;51;32;37;24;43;63;42;57;29;8;53;17;16;56;11;20
23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;31;38;1;7;41;26;15;57;18;62;9;51;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20;15;284
15;284;23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;31;38;1;7;41;26;15;57;18;62;9;51;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20
23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;31;38;1;18;41;26;15;57;7;62;9;51;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20;15;284
15;284;23;59;25;5;46;34;64;22;39;47;27;50;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;31;38;1;18;41;26;15;57;7;62;9;51;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20
23;59;25;5;46;34;50;22;39;47;27;64;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;31;38;1;18;41;26;15;57;7;62;9;51;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20;15;284
15;284;23;59;25;5;46;34;50;22;39;47;27;64;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;31;38;1;18;41;26;15;57;7;62;9;51;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20
23;59;25;5;46;34;50;22;39;47;27;64;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;51;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20;15;284
16;284;23;59;25;5;46;34;50;22;39;47;27;64;54;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;51;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20
23;59;25;5;46;34;50;22;39;47;27;64;51;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20;16;284
16;284;23;59;25;5;46;34;50;22;39;47;27;64;51;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;29;8;53;17;16;56;11;20
8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;29;23;53;17;16;56;11;20;16;284
16;284;8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;55;52;60;49;45;21;19;13;48;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;29;23;53;17;16;56;11;20
8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;19;13;55;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;29;23;53;17;16;56;11;20;16;284
16;284;8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;19;13;55;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;29;23;53;17;16;56;11;20
8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;19;13;55;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;23;29;53;17;16;56;11;20;16;284
16;284;8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;19;13;55;14;44;2;58;36;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;23;29;53;17;16;56;11;20
8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;19;13;55;14;44;2;58;17;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;23;29;53;36;16;56;11;20;16;284
16;284;8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;19;13;55;14;44;2;58;17;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;23;29;53;36;16;56;11;20
8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;55;13;19;14;44;2;58;17;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;23;29;53;36;16;56;11;20;16;288
16;288;8;59;25;5;46;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;55;13;19;14;44;2;58;17;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;23;29;53;36;16;56;11;20
8;59;25;5;19;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;55;13;46;14;44;2;58;17;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;23;29;53;36;16;56;11;20;16;288
16;288;8;59;25;5;19;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;55;13;46;14;44;2;58;17;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;63;42;28;23;29;53;36;16;56;11;20
8;59;25;5;19;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;55;13;46;63;44;2;58;17;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;29;53;36;16;56;11;20;16;288
16;288;8;59;25;5;19;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;55;13;46;63;44;2;58;17;4;61;33;12;35;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;29;53;36;16;56;11;20
8;59;25;5;19;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;55;13;46;63;44;2;58;17;4;61;33;12;20;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;29;53;36;16;56;11;35;16;288
16;288;8;59;25;5;19;34;50;22;39;47;27;64;51;3;30;48;52;60;49;45;21;55;13;46;63;44;2;58;17;4;61;33;12;20;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;29;53;36;16;56;11;35
8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;52;60;49;45;21;55;13;46;63;44;2;58;17;4;61;33;12;20;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;29;47;36;16;56;11;35;16;280
16;280;8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;52;60;49;45;21;55;13;46;63;44;2;58;17;4;61;33;12;20;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;29;47;36;16;56;11;35
8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;52;60;29;45;21;55;13;46;63;44;2;58;17;4;61;33;12;20;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;49;47;36;16;56;11;35;16;276
16;276;8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;52;60;29;45;21;55;13;46;63;44;2;58;17;4;61;33;12;20;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;49;47;36;16;56;11;35
8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;44;2;58;17;4;61;52;12;20;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;49;47;36;16;56;11;35;16;266
16;266;8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;44;2;58;17;4;61;52;12;20;10;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;49;47;36;16;56;11;35
8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;58;17;4;61;52;12;20;44;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;49;47;36;16;56;11;35;16;266
16;266;8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;58;17;4;61;52;12;20;44;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;49;47;36;16;56;11;35
8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;16;17;4;61;52;12;20;44;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;49;47;36;58;56;11;35;16;266
16;266;8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;16;17;4;61;52;12;20;44;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;42;28;23;49;47;36;58;56;11;35
8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;16;17;4;61;42;12;20;44;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;52;28;23;49;47;36;58;56;11;35;16;264
16;264;8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;16;17;4;61;42;12;20;44;40;6;26;38;1;18;41;31;15;57;7;62;9;54;32;37;24;43;14;52;28;23;49;47;36;58;56;11;35
8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;16;17;4;61;42;12;20;44;40;6;26;38;1;18;41;54;15;57;7;62;9;31;32;37;24;43;14;52;28;23;49;47;36;58;56;11;35;16;264
16;264;8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;16;17;4;61;42;12;20;44;40;6;26;38;1;18;41;54;15;57;7;62;9;31;32;37;24;43;14;52;28;23;49;47;36;58;56;11;35
8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;16;17;4;61;42;12;20;44;40;6;26;38;1;18;41;54;15;57;7;62;11;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35;16;264
16;264;8;59;25;5;19;34;50;22;39;53;27;64;51;3;30;48;33;60;29;45;21;55;13;46;63;10;2;16;17;4;61;42;12;20;44;40;6;26;38;1;18;41;54;15;57;7;62;11;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35
8;59;25;5;19;34;50;22;39;46;27;64;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;20;44;40;6;26;38;1;18;41;54;15;57;7;62;11;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35;16;268
16;268;8;59;25;5;19;34;50;22;39;46;27;64;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;20;44;40;6;26;38;1;18;41;54;15;57;7;62;11;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35
8;59;25;5;19;34;50;22;39;46;27;64;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;62;20;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35;16;268
16;268;8;59;25;5;19;34;50;22;39;46;27;64;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;62;20;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35
8;59;25;5;19;34;50;22;39;62;27;64;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35;16;276
17;276;8;59;25;5;19;34;50;22;39;62;27;64;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35
8;59;64;5;19;34;50;22;39;62;27;25;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35;17;276
17;276;8;59;64;5;19;34;50;22;39;62;27;25;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;36;58;56;9;35
8;59;64;5;19;34;36;22;39;62;27;25;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;50;58;56;9;35;17;276
17;276;8;59;64;5;19;34;36;22;39;62;27;25;51;3;30;48;33;60;29;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;50;58;56;9;35
8;59;64;5;19;34;36;22;39;62;27;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;50;58;56;9;35;17;268
17;268;8;59;64;5;19;34;36;22;39;62;27;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;50;58;56;9;35
8;59;64;5;19;34;27;22;39;62;36;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;50;58;56;9;35;17;268
17;268;8;59;64;5;19;34;27;22;39;62;36;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;26;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;50;58;56;9;35
8;59;64;5;19;34;27;26;39;62;36;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;22;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;50;58;56;9;35;17;276
17;276;8;59;64;5;19;34;27;26;39;62;36;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;40;6;22;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;28;23;49;47;50;58;56;9;35
8;59;64;5;19;34;27;26;39;62;36;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;28;6;22;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;40;23;49;47;50;58;56;9;35;17;276
17;276;8;59;64;5;19;34;27;26;39;62;36;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;28;6;22;38;1;18;41;54;15;57;7;46;20;31;32;37;24;43;14;52;40;23;49;47;50;58;56;9;35
8;59;64;5;19;34;27;26;39;62;36;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;28;6;22;38;1;18;41;54;15;57;7;46;20;31;32;37;50;43;14;52;40;23;49;47;24;58;56;9;35;17;276
17;276;8;59;64;5;19;34;27;26;39;62;36;25;51;29;30;48;33;60;3;45;21;55;13;53;63;10;2;16;17;4;61;42;12;11;44;28;6;22;38;1;18;41;54;15;57;7;46;20;31;32;37;50;43;14;52;40;23;49;47;24;58;56;9;35
