"X1";"X298";"X44";"X3";"X53";"X46";"X13";"X24";"X62";"X20";"X37";"X49";"X40";"X16";"X63";"X45";"X10";"X34";"X39";"X48";"X30";"X57";"X58";"X28";"X6";"X43";"X59";"X15";"X9";"X7";"X51";"X25";"X5";"X42";"X21";"X32";"X50";"X55";"X19";"X33";"X8";"X11";"X36";"X61";"X54";"X17";"X23";"X52";"X22";"X47";"X14";"X2";"X4";"X29";"X18";"X60";"X31";"X41";"X27";"X1.1";"X38";"X64";"X26";"X35";"X12";"X56"
18;270;59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;17;40;29;35;46;2;22;56;44;13;1;16;42;45;21;37;6;43;64;15;18;27;41;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;5;49;34;54;32;28
59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;17;40;29;35;46;2;22;56;44;13;18;16;42;45;21;37;6;43;64;15;1;27;41;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;5;49;34;54;32;28;18;270
18;270;59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;17;40;29;35;46;2;22;56;44;13;18;16;42;45;21;37;6;43;64;15;1;27;41;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;5;49;34;54;32;28
59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;16;17;45;21;37;6;43;64;15;1;27;41;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;5;49;34;54;32;28;18;258
18;258;59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;16;17;45;21;37;6;43;64;15;1;27;41;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;5;49;34;54;32;28
59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;16;17;45;21;37;6;43;64;15;1;27;28;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;5;49;34;54;32;41;18;258
18;258;59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;16;17;45;21;37;6;43;64;15;1;27;28;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;5;49;34;54;32;41
59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;5;17;45;21;37;6;43;64;15;1;27;28;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41;18;262
18;262;59;31;12;7;38;62;61;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;5;17;45;21;37;6;43;64;15;1;27;28;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41
59;31;12;7;38;62;1;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;5;17;45;21;37;6;43;64;15;61;27;28;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41;18;262
18;262;59;31;12;7;38;62;1;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;5;17;45;21;37;6;43;64;15;61;27;28;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41
59;31;12;7;38;62;43;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;5;17;45;21;37;6;1;64;15;61;27;28;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41;18;262
18;262;59;31;12;7;38;62;43;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;5;17;45;21;37;6;1;64;15;61;27;28;60;23;36;57;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;5;17;45;21;37;6;1;64;15;61;27;28;60;23;36;31;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41;18;262
18;262;59;57;12;7;38;62;43;47;30;24;11;52;51;53;26;55;58;9;42;40;29;35;46;2;22;56;44;13;18;5;17;45;21;37;6;1;64;15;61;27;28;60;23;36;31;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;51;53;26;55;58;9;42;40;29;28;46;2;22;56;44;13;18;5;17;45;21;37;6;1;64;15;61;27;35;60;23;36;31;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41;18;266
18;266;59;57;12;7;38;62;43;47;30;24;11;52;51;53;26;55;58;9;42;40;29;28;46;2;22;56;44;13;18;5;17;45;21;37;6;1;64;15;61;27;35;60;23;36;31;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;51;53;26;55;58;9;42;40;29;28;46;2;22;56;44;13;18;37;17;45;21;5;6;1;64;15;61;27;35;60;23;36;31;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41;18;270
18;270;59;57;12;7;38;62;43;47;30;24;11;52;51;53;26;55;58;9;42;40;29;28;46;2;22;56;44;13;18;37;17;45;21;5;6;1;64;15;61;27;35;60;23;36;31;63;4;19;20;50;25;48;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;9;42;40;29;28;46;2;22;56;44;13;18;37;17;45;21;5;6;1;64;15;61;27;35;60;23;36;31;63;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41;18;270
18;270;59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;9;42;40;29;28;46;2;22;56;44;13;18;37;17;45;21;5;6;1;64;15;61;27;35;60;23;36;31;63;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;9;42;40;29;28;46;2;22;1;44;13;18;37;17;45;21;5;6;56;64;15;61;27;35;60;23;36;31;63;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41;18;270
18;270;59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;9;42;40;29;28;46;2;22;1;44;13;18;37;17;45;21;5;6;56;64;15;61;27;35;60;23;36;31;63;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;9;42;40;29;28;46;2;22;1;44;13;23;37;17;45;21;5;6;56;64;15;61;27;35;60;18;36;31;63;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41;18;270
18;270;59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;9;42;40;29;28;46;2;22;1;44;13;23;37;17;45;21;5;6;56;64;15;61;27;35;60;18;36;31;63;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;13;42;40;29;28;46;2;22;1;44;9;23;37;17;45;21;5;6;56;64;15;61;27;35;60;18;36;31;63;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41;18;274
18;274;59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;13;42;40;29;28;46;2;22;1;44;9;23;37;17;45;21;5;6;56;64;15;61;27;35;60;18;36;31;63;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;13;42;40;29;28;46;2;22;63;44;9;23;37;17;45;21;5;6;56;64;15;61;27;35;60;18;36;31;1;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41;18;294
18;294;59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;13;42;40;29;28;46;2;22;63;44;9;23;37;17;45;21;5;6;56;64;15;61;27;35;60;18;36;31;1;4;19;20;50;25;51;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;37;17;45;21;5;6;56;64;15;61;27;35;60;18;36;31;1;4;19;20;13;25;51;10;8;33;39;14;3;16;49;34;54;32;41;18;294
18;294;59;57;12;7;38;62;43;47;30;24;11;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;37;17;45;21;5;6;56;64;15;61;27;35;60;18;36;31;1;4;19;20;13;25;51;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;18;43;47;30;24;11;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;37;17;45;21;5;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;13;25;51;10;8;33;39;14;3;16;49;34;54;32;41;18;298
18;298;59;57;12;7;38;18;43;47;30;24;11;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;37;17;45;21;5;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;13;25;51;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;18;43;47;30;24;11;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;37;17;45;21;13;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;5;25;51;10;8;33;39;14;3;16;49;34;54;32;41;18;298
19;298;59;57;12;7;38;18;43;47;30;24;11;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;37;17;45;21;13;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;5;25;51;10;8;33;39;14;3;16;49;34;54;32;41
59;57;12;7;38;18;43;47;30;24;11;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;5;25;51;10;8;33;39;37;3;16;49;34;54;32;41;19;290
19;290;59;57;12;7;38;18;43;47;30;24;11;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;5;25;51;10;8;33;39;37;3;16;49;34;54;32;41
59;57;12;7;38;18;43;47;30;24;34;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41;19;274
19;274;59;57;12;7;38;18;43;47;30;24;34;52;48;53;26;55;58;50;42;40;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;47;30;24;58;52;48;53;26;55;34;50;42;40;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41;19;274
19;274;59;57;12;7;38;18;43;47;30;24;58;52;48;53;26;55;34;50;42;40;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;15;61;27;35;60;62;36;31;1;4;19;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;47;30;24;58;52;48;53;26;55;34;50;42;40;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;4;15;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41;19;274
19;274;59;57;12;7;38;18;43;47;30;24;58;52;48;53;26;55;34;50;42;40;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;4;15;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;47;30;24;58;52;48;53;26;55;34;50;42;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;40;15;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41;19;274
19;274;59;57;12;7;38;18;43;47;30;24;58;52;48;53;26;55;34;50;42;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;40;15;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;47;42;24;58;52;48;53;26;55;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;40;15;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41;19;278
19;278;59;57;12;7;38;18;43;47;42;24;58;52;48;53;26;55;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;40;15;20;5;25;51;10;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;47;42;24;58;52;48;53;26;55;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;40;15;20;10;25;51;5;8;33;39;37;3;16;49;11;54;32;41;19;278
19;278;59;57;12;7;38;18;43;47;42;24;58;52;48;53;26;55;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;40;15;20;10;25;51;5;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;47;10;24;58;52;48;53;26;55;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;40;15;20;42;25;51;5;8;33;39;37;3;16;49;11;54;32;41;19;278
19;278;59;57;12;7;38;18;43;47;10;24;58;52;48;53;26;55;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;36;31;1;40;15;20;42;25;51;5;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;47;10;24;58;36;48;53;26;55;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;52;31;1;40;15;20;42;25;51;5;8;33;39;37;3;16;49;11;54;32;41;19;270
19;270;59;57;12;7;38;18;43;47;10;24;58;36;48;53;26;55;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;52;31;1;40;15;20;42;25;51;5;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;55;10;24;58;36;48;53;26;47;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;52;31;1;40;15;20;42;25;51;5;8;33;39;37;3;16;49;11;54;32;41;19;254
19;254;59;57;12;7;38;18;43;55;10;24;58;36;48;53;26;47;34;50;30;4;29;28;46;2;22;63;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;52;31;1;40;15;20;42;25;51;5;8;33;39;37;3;16;49;11;54;32;41
59;57;12;7;38;18;43;55;63;24;58;36;48;53;26;47;34;50;30;4;29;28;46;2;22;10;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;52;31;1;40;15;20;42;25;51;5;8;33;39;37;3;16;49;11;54;32;41;19;254
19;254;59;57;12;7;38;18;43;55;63;24;58;36;48;53;26;47;34;50;30;4;29;28;46;2;22;10;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;52;31;1;40;15;20;42;25;51;5;8;33;39;37;3;16;49;11;54;32;41
59;57;12;51;38;18;43;55;63;24;58;36;48;53;26;47;34;50;30;4;29;28;46;2;22;10;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41;19;258
19;258;59;57;12;51;38;18;43;55;63;24;58;36;48;53;26;47;34;50;30;4;29;28;46;2;22;10;44;9;23;14;17;45;21;13;6;56;64;19;61;27;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41
59;57;12;51;38;18;43;55;63;24;58;36;48;53;26;47;34;50;30;4;29;28;46;2;22;10;44;27;23;14;17;45;21;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41;19;266
19;266;59;57;12;51;38;18;43;55;63;24;58;36;48;53;26;47;34;50;30;4;29;28;46;2;22;10;44;27;23;14;17;45;21;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41
59;57;4;51;38;18;43;55;63;24;58;36;48;53;26;47;34;50;30;12;29;28;46;2;22;10;44;27;23;14;17;45;21;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41;19;270
19;270;59;57;4;51;38;18;43;55;63;24;58;36;48;53;26;47;34;50;30;12;29;28;46;2;22;10;44;27;23;14;17;45;21;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41
59;57;4;51;38;18;43;55;63;24;58;36;48;53;26;30;34;50;47;12;29;28;46;2;22;10;44;27;23;14;17;45;21;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41;19;290
19;290;59;57;4;51;38;18;43;55;63;24;58;36;48;53;26;30;34;50;47;12;29;28;46;2;22;10;44;27;23;14;17;45;21;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41
59;57;4;51;38;18;21;55;63;24;58;36;48;53;26;30;34;50;47;12;29;28;46;2;22;10;44;27;23;14;17;45;43;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41;19;296
19;296;59;57;4;51;38;18;21;55;63;24;58;36;48;53;26;30;34;50;47;12;29;28;46;2;22;10;44;27;23;14;17;45;43;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;3;16;49;11;54;32;41
59;57;4;51;38;18;21;55;63;24;58;36;48;53;26;30;34;50;47;3;29;28;46;2;22;10;44;27;23;14;17;45;43;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41;19;296
19;296;59;57;4;51;38;18;21;55;63;24;58;36;48;53;26;30;34;50;47;3;29;28;46;2;22;10;44;27;23;14;17;45;43;13;6;56;64;19;61;9;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41
59;57;4;51;38;18;21;55;63;24;58;36;48;9;26;30;34;50;47;3;29;28;46;2;22;10;44;27;23;14;17;45;43;13;6;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41;19;300
19;300;59;57;4;51;38;18;21;55;63;24;58;36;48;9;26;30;34;50;47;3;29;28;46;2;22;10;44;27;23;14;17;45;43;13;6;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41
59;57;4;22;38;18;21;55;63;24;58;36;48;9;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;6;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41;19;300
19;300;59;57;4;22;38;18;21;55;63;24;58;36;48;9;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;6;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41
59;57;4;22;9;18;21;55;63;24;58;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;6;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41;19;296
20;296;59;57;4;22;9;18;21;55;63;24;58;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;6;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41
59;57;4;22;9;18;21;55;6;24;58;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;63;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41;20;290
20;290;59;57;4;22;9;18;21;55;6;24;58;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;63;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;16;49;11;54;32;41
59;57;4;22;9;16;21;55;6;24;58;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;63;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;18;49;11;54;32;41;20;298
20;298;59;57;4;22;9;16;21;55;6;24;58;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;63;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;18;49;11;54;32;41
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;63;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;18;49;11;54;32;58;20;306
20;306;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;63;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;18;49;11;54;32;58
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;63;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;58;49;11;54;32;18;20;306
20;306;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;63;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;5;8;33;39;37;12;58;49;11;54;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;63;8;33;39;37;12;58;49;11;54;32;18;20;310
20;310;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;60;62;52;31;1;40;15;20;42;25;7;63;8;33;39;37;12;58;49;11;54;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;42;25;7;63;8;33;39;37;12;58;49;11;54;32;18;20;310
20;310;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;3;29;28;46;2;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;42;25;7;63;8;33;39;37;12;58;49;11;54;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;2;29;28;46;3;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;42;25;7;63;8;33;39;37;12;58;49;11;54;32;18;20;306
20;306;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;30;34;50;47;2;29;28;46;3;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;42;25;7;63;8;33;39;37;12;58;49;11;54;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;2;29;28;46;3;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;42;25;7;63;8;33;39;37;12;58;49;11;30;32;18;20;306
20;306;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;2;29;28;46;3;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;42;25;7;63;8;33;39;37;12;58;49;11;30;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;2;29;28;46;3;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;8;33;42;37;12;58;49;11;30;32;18;20;306
20;306;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;2;29;28;46;3;51;10;44;27;23;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;8;33;42;37;12;58;49;11;30;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;46;3;51;10;44;27;2;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;8;33;42;37;12;58;49;11;30;32;18;20;306
20;306;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;46;3;51;10;44;27;2;14;17;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;8;33;42;37;12;58;49;11;30;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;46;3;51;10;44;27;2;14;12;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;8;33;42;37;17;58;49;11;30;32;18;20;306
20;306;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;46;3;51;10;44;27;2;14;12;45;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;8;33;42;37;17;58;49;11;30;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;45;3;51;10;44;27;2;14;12;46;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;8;33;42;37;17;58;49;11;30;32;18;20;308
20;308;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;45;3;51;10;44;27;2;14;12;46;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;8;33;42;37;17;58;49;11;30;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;45;3;51;10;44;27;2;14;12;46;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;42;33;8;37;17;58;49;11;30;32;18;20;308
20;308;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;45;3;51;10;44;27;2;14;12;46;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;25;7;63;42;33;8;37;17;58;49;11;30;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;45;3;51;10;44;27;2;14;12;46;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;63;7;25;42;33;8;37;17;58;49;11;30;32;18;20;308
20;308;59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;45;3;51;10;44;27;2;14;12;46;43;13;5;56;64;19;61;53;35;40;62;52;31;1;60;15;20;39;63;7;25;42;33;8;37;17;58;49;11;30;32;18
59;57;4;22;9;16;21;55;6;24;41;36;48;38;26;54;34;50;47;23;29;28;45;3;62;10;44;27;2;14;12;46;43;13;5;56;64;19;61;53;35;40;51;52;31;1;60;15;20;39;63;7;25;42;33;8;37;17;58;49;11;30;32;18;20;308
