"X7L";"X8L";"X26L";"X12L";"X11L";"X21L";"X18L";"X22L";"X25L";"X16L";"X23L";"X10L";"X9L";"X15L";"X3L";"X1L";"X19L";"X4L";"X6L";"X20L";"X2L";"X5L";"X24L";"X17L";"X13L";"X14L"
26;20;18;2;3;24;1;13;10;7;6;12;17;23;15;8;25;14;5;4;9;16;11;21;22;19
26;20;18;2;3;24;4;13;10;7;6;12;17;23;15;8;25;14;5;1;9;16;11;21;22;19
26;20;18;2;3;24;4;13;10;7;6;12;17;23;15;8;25;14;5;1;9;16;11;21;22;19
26;20;18;2;3;24;4;13;10;7;6;12;17;23;15;5;25;14;8;1;9;16;11;21;22;19
26;20;18;2;3;24;4;13;10;7;6;12;17;23;15;8;25;14;5;1;9;16;11;21;22;19
26;20;18;2;3;17;4;13;10;7;6;12;24;23;15;8;25;14;5;1;9;16;11;21;22;19
26;20;18;2;3;17;4;13;10;7;6;12;24;23;15;8;25;14;5;1;9;16;11;21;22;19
26;20;18;2;3;17;4;13;10;7;6;12;24;23;15;8;25;14;5;1;9;16;22;21;11;19
26;20;18;2;3;17;4;13;10;7;6;12;24;23;15;8;25;14;5;1;9;16;22;21;11;19
26;20;18;2;3;17;4;25;10;7;6;12;24;23;15;8;13;14;5;1;9;16;22;21;11;19
26;20;18;2;3;17;4;25;10;7;6;12;24;23;15;8;13;14;5;1;9;16;22;21;11;19
26;5;18;2;3;17;4;25;10;7;6;12;24;23;15;8;13;14;20;1;9;16;22;21;11;19
26;5;18;2;3;17;4;25;10;7;6;12;24;23;15;8;13;14;20;1;9;16;22;21;11;19
26;5;15;2;3;17;4;25;10;7;6;12;24;23;18;8;13;14;20;1;9;16;22;21;11;19
26;5;15;2;3;17;4;25;10;7;6;12;24;23;18;8;13;14;20;1;9;16;22;21;11;19
26;5;15;2;3;17;4;25;10;7;6;18;24;23;12;8;13;14;20;1;9;16;22;21;11;19
26;5;15;2;3;17;4;25;10;7;6;18;24;23;12;8;13;14;20;1;9;16;22;21;11;19
26;8;15;2;3;17;4;25;10;7;6;18;24;23;12;5;13;14;20;1;9;16;22;21;11;19
26;8;15;2;3;17;4;25;10;7;6;18;24;23;12;5;13;14;20;1;9;16;22;21;11;19
26;8;15;9;3;17;4;25;10;7;6;18;24;23;12;5;13;14;20;1;2;16;22;21;11;19
26;8;15;9;3;17;4;25;10;7;6;18;24;23;12;5;13;14;20;1;2;16;22;21;11;19
25;8;15;9;3;17;4;26;10;7;6;18;24;23;12;5;13;14;20;1;2;16;22;21;11;19
25;8;15;9;3;17;4;26;10;7;6;18;24;23;12;5;13;14;20;1;2;16;22;21;11;19
25;8;15;9;3;17;13;26;10;7;6;18;24;23;12;5;4;14;20;1;2;16;22;21;11;19
25;8;15;9;3;17;13;26;10;7;6;18;24;23;12;5;4;14;20;1;2;16;22;21;11;19
25;8;15;9;3;17;13;26;10;7;6;18;11;23;12;5;4;14;20;1;2;16;22;21;24;19
25;8;15;9;3;17;13;26;10;7;6;18;11;23;12;5;4;14;20;1;2;16;22;21;24;19
25;8;15;9;3;17;13;26;10;19;6;18;11;23;12;5;4;14;20;1;2;16;22;21;24;7
25;8;15;9;3;17;13;26;10;19;6;18;11;23;12;5;4;14;20;1;2;16;22;21;24;7
25;24;15;9;3;17;13;26;10;19;6;18;11;23;12;5;4;14;20;1;2;16;22;21;8;7
25;24;15;9;3;17;13;26;10;19;6;18;11;23;12;5;4;14;20;1;2;16;22;21;8;7
25;24;15;9;3;17;13;6;10;19;26;18;11;23;12;5;4;14;20;1;2;16;22;21;8;7
25;24;15;9;3;17;13;6;10;19;26;18;11;23;12;5;4;14;20;1;2;16;22;21;8;7
25;24;15;9;3;17;13;6;10;19;26;18;11;23;12;5;4;21;20;1;2;16;22;14;8;7
25;24;15;9;3;17;13;6;10;19;26;18;11;23;12;5;4;14;20;1;2;16;22;21;8;7
25;24;15;9;3;17;13;1;10;19;26;18;11;23;12;5;4;14;20;6;2;16;22;21;8;7
25;24;15;9;3;17;13;1;10;19;26;18;11;23;12;5;4;14;20;6;2;16;22;21;8;7
25;24;15;9;3;17;13;1;10;11;26;18;19;23;12;5;4;14;20;6;2;16;22;21;8;7
25;24;15;9;3;17;13;1;10;11;26;18;19;23;12;5;4;14;20;6;2;16;22;21;8;7
25;24;15;9;3;17;13;1;10;11;6;18;19;23;12;5;4;14;20;26;2;16;22;21;8;7
25;24;15;9;3;17;13;1;10;11;6;18;19;23;12;5;4;14;20;26;2;16;22;21;8;7
25;24;15;9;3;17;13;16;10;11;6;18;19;23;12;5;4;14;20;26;2;1;22;21;8;7
25;24;15;9;3;17;13;16;10;11;6;18;19;23;12;5;4;14;20;26;2;1;22;21;8;7
25;24;15;9;18;17;13;16;10;11;6;3;19;23;12;5;4;14;20;26;2;1;22;21;8;7
25;24;15;9;18;17;13;16;10;11;6;3;19;23;12;5;4;14;20;26;2;1;22;21;8;7
25;24;15;9;18;17;13;16;10;11;6;3;21;23;12;5;4;14;20;26;2;1;22;19;8;7
25;24;15;9;18;17;13;16;10;11;6;3;21;23;12;5;4;14;20;26;2;1;22;19;8;7
25;24;15;9;18;17;13;16;10;11;6;3;21;23;12;22;4;14;20;26;2;1;5;19;8;7
25;24;15;9;18;17;13;16;10;11;6;3;21;23;12;5;4;14;20;26;2;1;22;19;8;7
25;24;15;9;18;10;13;16;17;11;6;3;21;23;12;5;4;14;20;26;2;1;22;19;8;7
25;24;15;9;18;10;13;16;17;11;6;3;21;23;12;5;4;14;20;26;2;1;22;19;8;7
25;24;15;9;18;10;13;16;17;11;6;3;21;23;12;5;4;14;22;26;2;1;20;19;8;7
25;24;15;9;18;10;13;16;17;11;6;3;21;23;12;5;4;14;22;26;2;1;20;19;8;7
25;24;15;9;18;10;13;16;17;11;6;3;21;1;12;5;4;14;22;26;2;23;20;19;8;7
25;24;15;9;18;10;13;16;17;11;6;3;21;1;12;5;4;14;22;26;2;23;20;19;8;7
25;24;15;9;18;10;13;16;20;11;6;3;21;1;12;5;4;14;22;26;2;23;17;19;8;7
25;24;15;9;18;10;13;16;20;11;6;3;21;1;12;5;4;14;22;26;2;23;17;19;8;7
25;24;15;9;5;10;13;16;20;11;6;3;21;1;12;18;4;14;22;26;2;23;17;19;8;7
25;24;15;9;5;10;13;16;20;11;6;3;21;1;12;18;4;14;22;26;2;23;17;19;8;7
25;8;15;9;5;10;13;16;20;11;6;3;21;1;12;18;4;14;22;26;2;23;17;19;24;7
25;24;15;9;5;10;13;16;20;11;6;3;21;1;12;18;4;14;22;26;2;23;17;19;8;7
25;24;15;9;5;10;13;16;3;11;6;20;21;1;12;18;4;14;22;26;2;23;17;19;8;7
25;24;15;9;5;10;13;16;3;11;6;20;21;1;12;18;4;14;22;26;2;23;17;19;8;7
25;24;15;9;1;10;13;16;3;11;6;20;21;5;12;18;4;14;22;26;2;23;17;19;8;7
25;24;15;9;1;10;13;16;3;11;6;20;21;5;12;18;4;14;22;26;2;23;17;19;8;7
25;24;15;9;1;7;13;16;3;11;6;20;21;5;12;18;4;14;22;26;2;23;17;19;8;10
25;24;15;9;1;7;13;16;3;11;6;20;21;5;12;18;4;14;22;26;2;23;17;19;8;10
25;24;15;9;1;7;13;16;3;10;6;20;21;5;12;18;4;14;22;26;2;23;17;19;8;11
25;24;15;9;1;7;13;16;3;10;6;20;21;5;12;18;4;14;22;26;2;23;17;19;8;11
25;24;15;9;1;7;13;16;3;10;4;20;21;5;12;18;6;14;22;26;2;23;17;19;8;11
25;24;15;9;1;7;13;16;3;10;4;20;21;5;12;18;6;14;22;26;2;23;17;19;8;11
14;24;15;9;1;7;13;16;3;10;4;20;21;5;12;18;6;25;22;26;2;23;17;19;8;11
25;24;15;9;1;7;13;16;3;10;4;20;21;5;12;18;6;14;22;26;2;23;17;19;8;11
25;24;15;9;1;7;13;16;3;10;4;20;17;5;12;18;6;14;22;26;2;23;21;19;8;11
25;24;15;9;1;7;13;16;3;10;4;20;21;5;12;18;6;14;22;26;2;23;17;19;8;11
25;24;15;9;1;13;7;16;3;10;4;20;21;5;12;18;6;14;22;26;2;23;17;19;8;11
25;24;15;9;1;13;7;16;3;10;4;20;21;5;12;18;6;14;22;26;2;23;17;19;8;11
25;24;15;9;1;13;7;16;12;10;4;20;21;5;3;18;6;14;22;26;2;23;17;19;8;11
25;24;15;9;1;13;7;16;12;10;4;20;21;5;3;18;6;14;22;26;2;23;17;19;8;11
25;19;15;9;1;13;7;16;12;10;4;20;21;5;3;18;6;14;22;26;2;23;17;24;8;11
25;19;15;9;1;13;7;16;12;10;4;20;21;5;3;18;6;14;22;26;2;23;17;24;8;11
25;19;15;9;1;12;7;16;13;10;4;20;21;5;3;18;6;14;22;26;2;23;17;24;8;11
25;19;15;9;1;12;7;16;13;10;4;20;21;5;3;18;6;14;22;26;2;23;17;24;8;11
5;19;15;9;1;12;7;16;13;10;4;20;21;25;3;18;6;14;22;26;2;23;17;24;8;11
25;19;15;9;1;12;7;16;13;10;4;20;21;5;3;18;6;14;22;26;2;23;17;24;8;11
25;19;15;9;6;12;7;16;13;10;4;20;21;5;3;18;1;14;22;26;2;23;17;24;8;11
25;19;15;9;6;12;7;16;13;10;4;20;21;5;3;18;1;14;22;26;2;23;17;24;8;11
25;19;23;9;6;12;7;16;13;10;4;20;21;5;3;18;1;14;22;26;2;15;17;24;8;11
25;19;23;9;6;12;7;16;13;10;4;20;21;5;3;18;1;14;22;26;2;15;17;24;8;11
25;22;23;9;6;12;7;16;13;10;4;20;21;5;3;18;1;14;19;26;2;15;17;24;8;11
25;22;23;9;6;12;7;16;13;10;4;20;21;5;3;18;1;14;19;26;2;15;17;24;8;11
25;22;23;9;6;12;4;16;13;10;7;20;21;5;3;18;1;14;19;26;2;15;17;24;8;11
25;22;23;9;6;12;4;16;13;10;7;20;21;5;3;18;1;14;19;26;2;15;17;24;8;11
25;22;23;9;6;12;4;16;13;10;7;20;21;5;3;18;2;14;19;26;1;15;17;24;8;11
25;22;23;9;6;12;4;16;13;10;7;20;21;5;3;18;2;14;19;26;1;15;17;24;8;11
25;22;23;9;13;12;4;16;6;10;7;20;21;5;3;18;2;14;19;26;1;15;17;24;8;11
25;22;23;9;13;12;4;16;6;10;7;20;21;5;3;18;2;14;19;26;1;15;17;24;8;11
25;22;23;9;13;12;4;16;14;10;7;20;21;5;3;18;2;6;19;26;1;15;17;24;8;11
25;22;23;9;13;12;4;16;6;10;7;20;21;5;3;18;2;14;19;26;1;15;17;24;8;11
25;22;23;9;13;12;4;16;6;10;17;20;21;5;3;18;2;14;19;26;1;15;7;24;8;11
25;22;23;9;13;12;4;16;6;10;17;20;21;5;3;18;2;14;19;26;1;15;7;24;8;11
25;22;23;9;13;12;4;16;6;10;17;20;21;5;2;18;3;14;19;26;1;15;7;24;8;11
25;22;23;9;13;12;4;16;6;10;17;20;21;5;2;18;3;14;19;26;1;15;7;24;8;11
18;22;23;9;13;12;4;16;6;10;17;20;21;5;2;25;3;14;19;26;1;15;7;24;8;11
25;22;23;9;13;12;4;16;6;10;17;20;21;5;2;18;3;14;19;26;1;15;7;24;8;11
25;11;23;9;13;12;4;16;6;10;17;20;21;5;2;18;3;14;19;26;1;15;7;24;8;22
25;11;23;9;13;12;4;16;6;10;17;20;21;5;2;18;3;14;19;26;1;15;7;24;8;22
25;11;23;9;13;12;4;16;1;10;17;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;11;23;9;13;12;4;16;1;10;17;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;11;23;14;13;12;4;16;1;10;17;20;21;5;2;18;3;9;19;26;6;15;7;24;8;22
25;11;23;9;13;12;4;16;1;10;17;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;11;23;9;13;12;4;16;1;10;17;20;21;5;2;14;3;18;19;26;6;15;7;24;8;22
25;11;23;9;13;12;4;16;1;10;17;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;11;23;9;13;26;4;16;1;10;17;20;21;5;2;18;3;14;19;12;6;15;7;24;8;22
25;11;23;9;13;12;4;16;1;10;17;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;4;23;9;13;12;11;16;1;10;17;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;4;23;9;13;12;11;16;1;10;17;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;4;23;9;17;12;11;16;1;10;13;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;4;23;9;17;12;11;16;1;10;13;20;21;5;2;18;3;14;19;26;6;15;7;24;8;22
25;4;23;9;17;12;11;16;1;10;13;6;21;5;2;18;3;14;19;26;20;15;7;24;8;22
25;4;23;9;17;12;11;16;1;10;13;6;21;5;2;18;3;14;19;26;20;15;7;24;8;22
25;4;23;9;17;12;11;16;1;10;13;15;21;5;2;18;3;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;1;10;13;15;21;5;2;18;3;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;1;10;3;15;21;5;2;18;13;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;1;10;3;15;21;5;2;18;13;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;1;10;5;15;21;3;2;18;13;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;1;10;5;15;21;3;2;18;13;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;1;10;5;21;15;3;2;18;13;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;1;10;5;21;15;3;2;18;13;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;1;10;8;21;15;3;2;18;13;14;19;26;20;6;7;24;5;22
25;4;23;9;17;12;11;16;1;10;5;21;15;3;2;18;13;14;19;26;20;6;7;24;8;22
25;4;23;9;17;12;11;16;24;10;5;21;15;3;2;18;13;14;19;26;20;6;7;1;8;22
25;4;23;9;17;12;11;16;24;10;5;21;15;3;2;18;13;14;19;26;20;6;7;1;8;22
25;4;23;9;17;12;11;16;24;10;5;21;15;3;22;18;13;14;19;26;20;6;7;1;8;2
25;4;23;9;17;12;11;16;24;10;5;21;15;3;22;18;13;14;19;26;20;6;7;1;8;2
25;4;23;9;17;12;11;16;24;10;5;21;15;3;22;18;13;19;14;26;20;6;7;1;8;2
25;4;23;9;17;12;11;16;24;10;5;21;15;3;22;18;13;19;14;26;20;6;7;1;8;2
25;4;22;9;17;12;11;16;24;10;5;21;15;3;23;18;13;19;14;26;20;6;7;1;8;2
25;4;22;9;17;12;11;16;24;10;5;21;15;3;23;18;13;19;14;26;20;6;7;1;8;2
25;4;22;9;17;12;11;16;24;10;13;21;15;3;23;18;5;19;14;26;20;6;7;1;8;2
25;4;22;9;17;12;11;16;24;10;5;21;15;3;23;18;13;19;14;26;20;6;7;1;8;2
25;4;22;9;17;12;11;16;24;10;20;21;15;3;23;18;13;19;14;26;5;6;7;1;8;2
25;4;22;9;17;12;11;16;24;10;5;21;15;3;23;18;13;19;14;26;20;6;7;1;8;2
25;4;22;9;17;12;11;16;1;10;5;21;15;3;23;18;13;19;14;26;20;6;7;24;8;2
25;4;22;9;17;12;11;16;1;10;5;21;15;3;23;18;13;19;14;26;20;6;7;24;8;2
25;4;22;9;17;12;11;16;1;3;5;21;15;10;23;18;13;19;14;26;20;6;7;24;8;2
25;4;22;9;17;12;11;16;1;3;5;21;15;10;23;18;13;19;14;26;20;6;7;24;8;2
25;4;22;9;17;12;11;16;1;3;5;21;15;10;23;18;13;19;14;20;26;6;7;24;8;2
25;4;22;9;17;12;11;16;1;3;5;21;15;10;23;18;13;19;14;26;20;6;7;24;8;2
7;4;22;9;17;12;11;16;1;3;5;21;15;10;23;18;13;19;14;26;20;6;25;24;8;2
7;4;22;9;17;12;11;16;1;3;5;21;15;10;23;18;13;19;14;26;20;6;25;24;8;2
7;4;22;9;17;12;11;15;1;3;5;21;16;10;23;18;13;19;14;26;20;6;25;24;8;2
7;4;22;9;17;12;11;15;1;3;5;21;16;10;23;18;13;19;14;26;20;6;25;24;8;2
7;4;22;9;17;12;11;15;1;3;5;21;16;19;23;18;13;10;14;26;20;6;25;24;8;2
7;4;22;9;17;12;11;15;1;3;5;21;16;10;23;18;13;19;14;26;20;6;25;24;8;2
7;4;22;8;17;12;11;15;1;3;5;21;16;10;23;18;13;19;14;26;20;6;25;24;9;2
7;4;22;8;17;12;11;15;1;3;5;21;16;10;23;18;13;19;14;26;20;6;25;24;9;2
7;11;22;8;17;12;4;15;1;3;5;21;16;10;23;18;13;19;14;26;20;6;25;24;9;2
7;4;22;8;17;12;11;15;1;3;5;21;16;10;23;18;13;19;14;26;20;6;25;24;9;2
7;4;22;10;17;12;11;15;1;3;5;21;16;8;23;18;13;19;14;26;20;6;25;24;9;2
7;4;22;10;17;12;11;15;1;3;5;21;16;8;23;18;13;19;14;26;20;6;25;24;9;2
7;4;22;10;17;12;11;15;1;3;5;26;16;8;23;18;13;19;14;21;20;6;25;24;9;2
7;4;22;10;17;12;11;15;1;3;5;21;16;8;23;18;13;19;14;26;20;6;25;24;9;2
7;4;22;10;17;12;11;15;19;3;5;21;16;8;23;18;13;1;14;26;20;6;25;24;9;2
7;4;22;10;17;12;11;15;19;3;5;21;16;8;23;18;13;1;14;26;20;6;25;24;9;2
7;4;22;10;17;12;11;15;19;6;5;21;16;8;23;18;13;1;14;26;20;3;25;24;9;2
7;4;22;10;17;12;11;15;19;6;5;21;16;8;23;18;13;1;14;26;20;3;25;24;9;2
7;4;22;10;17;12;11;15;19;6;5;21;16;13;23;18;8;1;14;26;20;3;25;24;9;2
7;4;22;10;17;12;11;15;19;6;5;21;16;13;23;18;8;1;14;26;20;3;25;24;9;2
7;21;22;10;17;12;11;15;19;6;5;4;16;13;23;18;8;1;14;26;20;3;25;24;9;2
7;21;22;10;17;12;11;15;19;6;5;4;16;13;23;18;8;1;14;26;20;3;25;24;9;2
7;21;22;10;17;12;11;15;19;18;5;4;16;13;23;6;8;1;14;26;20;3;25;24;9;2
7;21;22;10;17;12;11;15;19;18;5;4;16;13;23;6;8;1;14;26;20;3;25;24;9;2
7;21;22;10;17;12;11;2;19;18;5;4;16;13;23;6;8;1;14;26;20;3;25;24;9;15
7;21;22;10;17;12;11;2;19;18;5;4;16;13;23;6;8;1;14;26;20;3;25;24;9;15
7;21;22;10;17;12;11;2;13;18;5;4;16;19;23;6;8;1;14;26;20;3;25;24;9;15
7;21;22;10;17;12;11;2;13;18;5;4;16;19;23;6;8;1;14;26;20;3;25;24;9;15
7;21;22;10;17;12;11;2;13;25;5;4;16;19;23;6;8;1;14;26;20;3;18;24;9;15
7;21;22;10;17;12;11;2;13;18;5;4;16;19;23;6;8;1;14;26;20;3;25;24;9;15
7;21;22;10;17;12;11;2;13;18;5;4;16;19;23;6;15;1;14;26;20;3;25;24;9;8
7;21;22;10;17;12;11;2;13;18;5;4;16;19;23;6;15;1;14;26;20;3;25;24;9;8
7;21;22;10;17;12;11;2;13;18;5;4;16;19;23;6;15;1;14;26;8;3;25;24;9;20
7;21;22;10;17;12;11;2;13;18;5;4;16;19;23;6;15;1;14;26;20;3;25;24;9;8
7;21;22;10;17;12;11;2;13;18;5;4;20;19;23;6;15;1;14;26;16;3;25;24;9;8
7;21;22;10;17;12;11;2;13;18;5;4;20;19;23;6;15;1;14;26;16;3;25;24;9;8
7;21;22;10;17;12;11;2;13;18;5;4;20;19;23;6;15;1;14;25;16;3;26;24;9;8
7;21;22;10;17;12;11;2;13;18;5;4;20;19;23;6;15;1;14;25;16;3;26;24;9;8
7;6;22;10;17;12;11;2;13;18;5;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;6;22;10;17;12;11;2;13;18;5;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;6;22;19;17;12;11;2;13;18;5;4;20;10;23;21;15;1;14;25;16;3;26;24;9;8
7;6;22;10;17;12;11;2;13;18;5;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;2;6;18;5;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;2;6;18;5;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;6;2;18;5;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;6;2;18;5;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;5;2;18;6;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;6;2;18;5;4;20;19;23;21;15;1;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;6;1;18;5;4;20;19;23;21;15;2;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;6;1;18;5;4;20;19;23;21;15;2;14;25;16;3;26;24;9;8
7;13;22;10;17;12;11;6;1;18;5;4;20;19;23;21;15;2;14;25;16;3;26;9;24;8
7;13;22;10;17;12;11;6;1;18;5;4;20;19;23;21;15;2;14;25;16;3;26;24;9;8
7;13;1;10;17;12;11;6;22;18;5;4;20;19;23;21;15;2;14;25;16;3;26;24;9;8
7;13;1;10;17;12;11;6;22;18;5;4;20;19;23;21;15;2;14;25;16;3;26;24;9;8
7;13;1;10;17;12;11;6;25;18;5;4;20;19;23;21;15;2;14;22;16;3;26;24;9;8
7;13;1;10;17;12;11;6;25;18;5;4;20;19;23;21;15;2;14;22;16;3;26;24;9;8
7;13;1;10;17;12;11;6;25;9;5;4;20;19;23;21;15;2;14;22;16;3;26;24;18;8
7;13;1;10;17;12;11;6;25;9;5;4;20;19;23;21;15;2;14;22;16;3;26;24;18;8
1;13;7;10;17;12;11;6;25;9;5;4;20;19;23;21;15;2;14;22;16;3;26;24;18;8
1;13;7;10;17;12;11;6;25;9;5;4;20;19;23;21;15;2;14;22;16;3;26;24;18;8
1;13;22;10;17;12;11;6;25;9;5;4;20;19;23;21;15;2;14;7;16;3;26;24;18;8
1;13;22;10;17;12;11;6;25;9;5;4;20;19;23;21;15;2;14;7;16;3;26;24;18;8
1;13;22;10;17;12;11;6;25;9;5;21;20;19;23;4;15;2;14;7;16;3;26;24;18;8
1;13;22;10;17;12;11;6;25;9;5;21;20;19;23;4;15;2;14;7;16;3;26;24;18;8
1;2;22;10;17;12;11;6;25;9;5;21;20;19;23;4;15;13;14;7;16;3;26;24;18;8
1;2;22;10;17;12;11;6;25;9;5;21;20;19;23;4;15;13;14;7;16;3;26;24;18;8
1;2;22;10;17;7;11;6;25;9;5;21;20;19;23;4;15;13;14;12;16;3;26;24;18;8
1;2;22;10;17;7;11;6;25;9;5;21;20;19;23;4;15;13;14;12;16;3;26;24;18;8
1;2;22;10;17;7;11;6;25;3;5;21;20;19;23;4;15;13;14;12;16;9;26;24;18;8
1;2;22;10;17;7;11;6;25;9;5;21;20;19;23;4;15;13;14;12;16;3;26;24;18;8
1;2;11;10;17;7;22;6;25;9;5;21;20;19;23;4;15;13;14;12;16;3;26;24;18;8
1;2;22;10;17;7;11;6;25;9;5;21;20;19;23;4;15;13;14;12;16;3;26;24;18;8
1;2;22;10;17;7;11;6;18;9;5;21;20;19;23;4;15;13;14;12;16;3;26;24;25;8
1;2;22;10;17;7;11;6;18;9;5;21;20;19;23;4;15;13;14;12;16;3;26;24;25;8
1;19;22;10;17;7;11;6;18;9;5;21;20;2;23;4;15;13;14;12;16;3;26;24;25;8
1;19;22;10;17;7;11;6;18;9;5;21;20;2;23;4;15;13;14;12;16;3;26;24;25;8
1;6;22;10;17;7;11;19;18;9;5;21;20;2;23;4;15;13;14;12;16;3;26;24;25;8
1;6;22;10;17;7;11;19;18;9;5;21;20;2;23;4;15;13;14;12;16;3;26;24;25;8
1;6;22;15;17;7;11;19;18;9;5;21;20;2;23;4;10;13;14;12;16;3;26;24;25;8
1;6;22;15;17;7;11;19;18;9;5;21;20;2;23;4;10;13;14;12;16;3;26;24;25;8
1;6;22;15;17;7;11;19;18;9;5;21;20;26;23;4;10;13;14;12;16;3;2;24;25;8
1;6;22;15;17;7;11;19;18;9;5;21;20;2;23;4;10;13;14;12;16;3;26;24;25;8
1;23;22;15;17;7;11;19;18;9;5;21;20;2;6;4;10;13;14;12;16;3;26;24;25;8
1;23;22;15;17;7;11;19;18;9;5;21;20;2;6;4;10;13;14;12;16;3;26;24;25;8
1;23;22;19;17;7;11;15;18;9;5;21;20;2;6;4;10;13;14;12;16;3;26;24;25;8
1;23;22;15;17;7;11;19;18;9;5;21;20;2;6;4;10;13;14;12;16;3;26;24;25;8
1;23;22;15;17;7;11;19;18;12;5;21;20;2;6;4;10;13;14;9;16;3;26;24;25;8
1;23;22;15;17;7;11;19;18;12;5;21;20;2;6;4;10;13;14;9;16;3;26;24;25;8
1;23;22;15;17;7;11;16;18;12;5;21;20;2;6;4;10;13;14;9;19;3;26;24;25;8
1;23;22;15;17;7;11;16;18;12;5;21;20;2;6;4;10;13;14;9;19;3;26;24;25;8
1;23;22;4;17;7;11;16;18;12;5;21;20;2;6;15;10;13;14;9;19;3;26;24;25;8
1;23;22;4;17;7;11;16;18;12;5;21;20;2;6;15;10;13;14;9;19;3;26;24;25;8
1;23;22;4;17;7;11;16;18;12;5;21;20;2;6;15;10;13;19;9;14;3;26;24;25;8
1;23;22;4;17;7;11;16;18;12;5;21;20;2;6;15;10;13;19;9;14;3;26;24;25;8
1;23;25;4;17;7;11;16;18;12;5;21;20;2;6;15;10;13;19;9;14;3;26;24;22;8
1;23;25;4;17;7;11;16;18;12;5;21;20;2;6;15;10;13;19;9;14;3;26;24;22;8
1;23;25;13;17;7;11;16;18;12;5;21;20;2;6;15;10;4;19;9;14;3;26;24;22;8
1;23;25;13;17;7;11;16;18;12;5;21;20;2;6;15;10;4;19;9;14;3;26;24;22;8
1;23;25;16;17;7;11;13;18;12;5;21;20;2;6;15;10;4;19;9;14;3;26;24;22;8
1;23;25;16;17;7;11;13;18;12;5;21;20;2;6;15;10;4;19;9;14;3;26;24;22;8
1;23;11;16;17;7;25;13;18;12;5;21;20;2;6;15;10;4;19;9;14;3;26;24;22;8
1;23;11;16;17;7;25;13;18;12;5;21;20;2;6;15;10;4;19;9;14;3;26;24;22;8
1;23;11;16;17;7;25;13;18;12;5;21;20;2;6;15;10;4;19;9;14;3;22;24;26;8
1;23;11;16;17;7;25;13;18;12;5;21;20;2;6;15;10;4;19;9;14;3;22;24;26;8
1;23;11;16;17;7;25;13;18;12;5;21;20;2;15;6;10;4;19;9;14;3;22;24;26;8
1;23;11;16;17;7;25;13;18;12;5;21;20;2;15;6;10;4;19;9;14;3;22;24;26;8
1;23;11;16;17;7;25;13;18;12;5;21;20;2;15;26;10;4;19;9;14;3;22;24;6;8
1;23;11;16;17;7;25;13;18;12;5;21;20;2;15;26;10;4;19;9;14;3;22;24;6;8
1;23;22;16;17;7;25;13;18;12;5;21;20;2;15;26;10;4;19;9;14;3;11;24;6;8
1;23;22;16;17;7;25;13;18;12;5;21;20;2;15;26;10;4;19;9;14;3;11;24;6;8
1;23;22;16;17;7;10;13;18;12;5;21;20;2;15;26;25;4;19;9;14;3;11;24;6;8
1;23;22;16;17;7;10;13;18;12;5;21;20;2;15;26;25;4;19;9;14;3;11;24;6;8
1;23;22;16;17;7;10;13;18;12;5;21;20;2;24;26;25;4;19;9;14;3;11;15;6;8
1;23;22;16;17;7;10;13;18;12;5;21;20;2;24;26;25;4;19;9;14;3;11;15;6;8
1;23;22;16;17;7;10;13;18;12;5;21;20;2;11;26;25;4;19;9;14;3;24;15;6;8
1;23;22;16;17;7;10;13;18;12;5;21;20;2;11;26;25;4;19;9;14;3;24;15;6;8
1;23;22;16;17;7;10;14;18;12;5;21;20;2;11;26;25;4;19;9;13;3;24;15;6;8
