"X1";"X28028";"X13";"X30";"X14";"X3";"X20";"X29";"X7";"X17";"X27";"X23";"X28";"X26";"X11";"X5";"X9";"X21";"X4";"X22";"X1.1";"X16";"X15";"X32";"X12";"X24";"X19";"X6";"X18";"X8";"X25";"X31";"X10";"X2"
52;27340;24;26;7;29;19;30;20;13;3;8;12;25;9;32;11;27;21;16;15;10;6;17;28;14;1;23;2;4;31;5;22;18
24;26;7;29;19;30;20;13;3;8;12;25;9;32;11;27;21;16;15;10;6;17;28;23;1;14;2;4;31;5;22;18;52;27476
52;27476;24;26;7;29;19;30;20;13;3;8;12;25;9;32;11;27;21;16;15;10;6;17;28;23;1;14;2;4;31;5;22;18
24;26;7;29;19;30;20;13;3;4;12;25;9;32;11;27;21;16;15;10;6;17;28;23;1;14;2;8;31;5;22;18;52;27296
52;27296;24;26;7;29;19;30;20;13;3;4;12;25;9;32;11;27;21;16;15;10;6;17;28;23;1;14;2;8;31;5;22;18
24;26;7;29;19;30;20;13;3;4;12;25;10;32;11;27;21;16;15;9;6;17;28;23;1;14;2;8;31;5;22;18;52;27216
53;27216;24;26;7;29;19;30;20;13;3;4;12;25;10;32;11;27;21;16;15;9;6;17;28;23;1;14;2;8;31;5;22;18
24;26;7;29;19;30;20;13;3;4;11;25;10;32;12;27;21;16;15;9;6;17;28;23;1;14;2;8;31;5;22;18;53;27116
53;27116;24;26;7;29;19;30;20;13;3;4;11;25;10;32;12;27;21;16;15;9;6;17;28;23;1;14;2;8;31;5;22;18
24;26;13;29;19;30;20;7;3;4;11;25;10;32;12;27;21;16;15;9;6;17;28;23;1;14;2;8;31;5;22;18;53;26796
53;26796;24;26;13;29;19;30;20;7;3;4;11;25;10;32;12;27;21;16;15;9;6;17;28;23;1;14;2;8;31;5;22;18
24;26;13;29;19;30;20;7;3;4;11;25;10;32;22;27;21;16;15;9;6;17;28;23;1;14;2;8;31;5;12;18;53;26054
53;26054;24;26;13;29;19;30;20;7;3;4;11;25;10;32;22;27;21;16;15;9;6;17;28;23;1;14;2;8;31;5;12;18
24;27;13;29;19;30;20;7;3;4;11;25;10;32;22;26;21;16;15;9;6;17;28;23;1;14;2;8;31;5;12;18;53;26114
53;26114;24;27;13;29;19;30;20;7;3;4;11;25;10;32;22;26;21;16;15;9;6;17;28;23;1;14;2;8;31;5;12;18
24;27;31;29;19;30;20;7;3;4;11;25;10;32;22;26;21;16;15;9;6;17;28;23;1;14;2;8;13;5;12;18;53;25606
53;25606;24;27;31;29;19;30;20;7;3;4;11;25;10;32;22;26;21;16;15;9;6;17;28;23;1;14;2;8;13;5;12;18
24;27;8;29;19;30;20;7;3;4;11;25;10;32;22;26;21;16;15;9;6;17;28;23;1;14;2;31;13;5;12;18;53;27204
53;25606;24;27;31;29;19;30;20;7;3;4;11;25;10;32;22;26;21;16;15;9;6;17;28;23;1;14;2;8;13;5;12;18
24;27;31;29;19;30;20;7;3;4;11;25;10;32;2;26;21;16;15;9;6;17;28;23;1;14;22;8;13;5;12;18;53;26476
53;26476;24;27;31;29;19;30;20;7;3;4;11;25;10;32;2;26;21;16;15;9;6;17;28;23;1;14;22;8;13;5;12;18
24;27;31;29;21;30;20;7;3;4;11;25;10;32;2;26;19;16;15;9;6;17;28;23;1;14;22;8;13;5;12;18;53;26336
53;26336;24;27;31;29;21;30;20;7;3;4;11;25;10;32;2;26;19;16;15;9;6;17;28;23;1;14;22;8;13;5;12;18
24;27;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;15;9;6;17;28;23;1;14;22;8;13;5;12;18;53;26944
53;26944;24;27;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;15;9;6;17;28;23;1;14;22;8;13;5;12;18
24;27;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;15;9;6;17;28;23;22;14;1;8;13;5;12;18;53;26784
53;26784;24;27;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;15;9;6;17;28;23;22;14;1;8;13;5;12;18
24;27;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;15;9;6;17;28;8;22;14;1;23;13;5;12;18;53;27220
53;27220;24;27;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;15;9;6;17;28;8;22;14;1;23;13;5;12;18
24;23;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;15;9;6;17;28;8;22;14;1;27;13;5;12;18;53;27240
53;27240;24;23;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;15;9;6;17;28;8;22;14;1;27;13;5;12;18
24;23;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;1;9;6;17;28;8;22;14;15;27;13;5;12;18;53;26880
53;26880;24;23;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;1;9;6;17;28;8;22;14;15;27;13;5;12;18
24;23;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;1;9;6;17;28;8;22;14;15;27;5;13;12;18;53;26320
53;26320;24;23;31;29;21;30;20;7;3;4;11;10;25;32;2;26;19;16;1;9;6;17;28;8;22;14;15;27;5;13;12;18
32;23;31;29;21;30;20;7;3;4;11;10;25;24;2;26;19;16;1;9;6;17;28;8;22;14;15;27;5;13;12;18;53;26920
53;26920;32;23;31;29;21;30;20;7;3;4;11;10;25;24;2;26;19;16;1;9;6;17;28;8;22;14;15;27;5;13;12;18
13;23;31;29;21;30;20;7;3;4;11;10;25;24;2;26;19;16;1;9;6;17;28;8;22;14;15;27;5;32;12;18;53;27208
53;27208;13;23;31;29;21;30;20;7;3;4;11;10;25;24;2;26;19;16;1;9;6;17;28;8;22;14;15;27;5;32;12;18
13;23;31;29;21;30;20;7;3;4;11;10;25;24;2;26;19;16;28;9;6;17;1;8;22;14;15;27;5;32;12;18;53;26942
53;26942;13;23;31;29;21;30;20;7;3;4;11;10;25;24;2;26;19;16;28;9;6;17;1;8;22;14;15;27;5;32;12;18
13;23;31;29;21;24;20;7;3;4;11;10;25;30;2;26;19;16;28;9;6;17;1;8;22;14;15;27;5;32;12;18;53;27222
53;27222;13;23;31;29;21;24;20;7;3;4;11;10;25;30;2;26;19;16;28;9;6;17;1;8;22;14;15;27;5;32;12;18
5;23;31;29;21;24;20;7;3;4;11;10;25;30;2;26;19;16;28;9;6;17;1;8;22;14;15;27;13;32;12;18;53;27142
53;27142;5;23;31;29;21;24;20;7;3;4;11;10;25;30;2;26;19;16;28;9;6;17;1;8;22;14;15;27;13;32;12;18
5;23;31;29;21;24;20;7;3;4;11;10;25;30;2;26;19;32;28;9;6;17;1;8;22;14;15;27;13;16;12;18;53;26820
54;26820;5;23;31;29;21;24;20;7;3;4;11;10;25;30;2;26;19;32;28;9;6;17;1;8;22;14;15;27;13;16;12;18
5;23;31;29;21;24;20;7;3;4;11;10;25;30;2;26;8;32;28;9;6;17;1;19;22;14;15;27;13;16;12;18;54;27280
54;27280;5;23;31;29;21;24;20;7;3;4;11;10;25;30;2;26;8;32;28;9;6;17;1;19;22;14;15;27;13;16;12;18
5;23;31;29;21;24;20;7;15;4;11;10;25;30;2;26;8;32;28;9;6;17;1;19;22;14;3;27;13;16;12;18;54;27740
54;27740;5;23;31;29;21;24;20;7;15;4;11;10;25;30;2;26;8;32;28;9;6;17;1;19;22;14;3;27;13;16;12;18
5;23;31;29;21;24;20;7;15;4;11;10;25;30;2;26;8;32;28;9;6;19;1;17;22;14;3;27;13;16;12;18;54;27340
54;27340;5;23;31;29;21;24;20;7;15;4;11;10;25;30;2;26;8;32;28;9;6;19;1;17;22;14;3;27;13;16;12;18
5;23;31;29;21;24;20;7;15;4;11;10;25;30;2;26;8;32;28;9;6;19;1;17;12;14;3;27;13;16;22;18;54;27420
54;27340;5;23;31;29;21;24;20;7;15;4;11;10;25;30;2;26;8;32;28;9;6;19;1;17;22;14;3;27;13;16;12;18
5;23;31;29;21;24;20;7;15;28;11;10;25;30;2;26;8;32;4;9;6;19;1;17;22;14;3;27;13;16;12;18;54;27046
54;27046;5;23;31;29;21;24;20;7;15;28;11;10;25;30;2;26;8;32;4;9;6;19;1;17;22;14;3;27;13;16;12;18
5;23;31;29;30;24;20;7;15;28;11;10;25;21;2;26;8;32;4;9;6;19;1;17;22;14;3;27;13;16;12;18;54;27546
54;27046;5;23;31;29;21;24;20;7;15;28;11;10;25;30;2;26;8;32;4;9;6;19;1;17;22;14;3;27;13;16;12;18
5;23;31;29;21;24;20;7;15;28;11;14;25;30;2;26;8;32;4;9;6;19;1;17;22;10;3;27;13;16;12;18;54;27206
54;27206;5;23;31;29;21;24;20;7;15;28;11;14;25;30;2;26;8;32;4;9;6;19;1;17;22;10;3;27;13;16;12;18
5;23;10;29;21;24;20;7;15;28;11;14;25;30;2;26;8;32;4;9;6;19;1;17;22;31;3;27;13;16;12;18;54;26420
54;26420;5;23;10;29;21;24;20;7;15;28;11;14;25;30;2;26;8;32;4;9;6;19;1;17;22;31;3;27;13;16;12;18
5;23;10;29;21;24;27;7;15;28;11;14;25;30;2;26;8;32;4;9;6;19;1;17;22;31;3;20;13;16;12;18;54;25240
54;25240;5;23;10;29;21;24;27;7;15;28;11;14;25;30;2;26;8;32;4;9;6;19;1;17;22;31;3;20;13;16;12;18
5;23;11;29;21;24;27;7;15;28;10;14;25;30;2;26;8;32;4;9;6;19;1;17;22;31;3;20;13;16;12;18;54;25260
54;25260;5;23;11;29;21;24;27;7;15;28;10;14;25;30;2;26;8;32;4;9;6;19;1;17;22;31;3;20;13;16;12;18
5;23;11;29;21;24;27;7;15;28;10;14;25;30;2;26;8;32;4;9;6;19;1;17;22;3;31;20;13;16;12;18;54;25644
54;25644;5;23;11;29;21;24;27;7;15;28;10;14;25;30;2;26;8;32;4;9;6;19;1;17;22;3;31;20;13;16;12;18
5;23;11;29;21;24;27;7;15;28;10;14;25;30;26;2;8;32;4;9;6;19;1;17;22;3;31;20;13;16;12;18;54;25910
54;25644;5;23;11;29;21;24;27;7;15;28;10;14;25;30;2;26;8;32;4;9;6;19;1;17;22;3;31;20;13;16;12;18
5;23;11;29;25;24;27;7;15;28;10;14;21;30;2;26;8;32;4;9;6;19;1;17;22;3;31;20;13;16;12;18;54;26064
54;26064;5;23;11;29;25;24;27;7;15;28;10;14;21;30;2;26;8;32;4;9;6;19;1;17;22;3;31;20;13;16;12;18
5;23;13;29;25;24;27;7;15;28;10;14;21;30;2;26;8;32;4;9;6;19;1;17;22;3;31;20;11;16;12;18;54;26704
54;26704;5;23;13;29;25;24;27;7;15;28;10;14;21;30;2;26;8;32;4;9;6;19;1;17;22;3;31;20;11;16;12;18
5;23;13;29;25;24;27;7;15;28;10;14;21;30;2;26;8;32;4;9;6;19;1;17;22;12;31;20;11;16;3;18;54;26184
54;26184;5;23;13;29;25;24;27;7;15;28;10;14;21;30;2;26;8;32;4;9;6;19;1;17;22;12;31;20;11;16;3;18
5;23;13;29;1;24;27;7;15;28;10;14;21;30;2;26;8;32;4;9;6;19;25;17;22;12;31;20;11;16;3;18;54;26384
54;26384;5;23;13;29;1;24;27;7;15;28;10;14;21;30;2;26;8;32;4;9;6;19;25;17;22;12;31;20;11;16;3;18
5;23;13;29;1;24;27;7;15;28;10;14;21;30;20;26;8;32;4;9;6;19;25;17;22;12;31;2;11;16;3;18;54;26734
54;26734;5;23;13;29;1;24;27;7;15;28;10;14;21;30;20;26;8;32;4;9;6;19;25;17;22;12;31;2;11;16;3;18
5;23;13;29;1;24;27;7;15;28;12;14;21;30;20;26;8;32;4;9;6;19;25;17;22;10;31;2;11;16;3;18;54;27134
54;27134;5;23;13;29;1;24;27;7;15;28;12;14;21;30;20;26;8;32;4;9;6;19;25;17;22;10;31;2;11;16;3;18
5;23;13;29;1;24;28;7;15;27;12;14;21;30;20;26;8;32;4;9;6;19;25;17;22;10;31;2;11;16;3;18;54;27574
54;27574;5;23;13;29;1;24;28;7;15;27;12;14;21;30;20;26;8;32;4;9;6;19;25;17;22;10;31;2;11;16;3;18
5;23;13;29;1;24;11;7;15;27;12;14;21;30;20;26;8;32;4;9;6;19;25;17;22;10;31;2;28;16;3;18;54;26846
55;26846;5;23;13;29;1;24;11;7;15;27;12;14;21;30;20;26;8;32;4;9;6;19;25;17;22;10;31;2;28;16;3;18
5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;8;32;4;9;15;19;25;17;22;10;31;2;28;16;3;18;55;26486
55;26486;5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;8;32;4;9;15;19;25;17;22;10;31;2;28;16;3;18
5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;8;32;4;9;15;19;2;17;22;10;31;25;28;16;3;18;55;26344
55;26344;5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;8;32;4;9;15;19;2;17;22;10;31;25;28;16;3;18
5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;8;32;4;9;15;19;2;17;22;10;31;25;28;3;16;18;55;26344
55;26344;5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;8;32;4;9;15;19;2;17;22;10;31;25;28;3;16;18
5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;18;32;4;9;15;19;2;17;22;10;31;25;28;3;16;8;55;26476
55;26476;5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;18;32;4;9;15;19;2;17;22;10;31;25;28;3;16;8
5;23;13;29;1;24;27;7;6;11;12;14;21;30;20;26;18;32;4;9;15;19;2;17;22;10;31;25;28;3;16;8;55;27028
55;26476;5;23;13;29;1;24;11;7;6;27;12;14;21;30;20;26;18;32;4;9;15;19;2;17;22;10;31;25;28;3;16;8
5;23;30;29;1;24;11;7;6;27;12;14;21;13;20;26;18;32;4;9;15;19;2;17;22;10;31;25;28;3;16;8;55;26394
55;26394;5;23;30;29;1;24;11;7;6;27;12;14;21;13;20;26;18;32;4;9;15;19;2;17;22;10;31;25;28;3;16;8
5;23;30;29;1;24;11;7;6;27;12;14;21;13;20;26;15;32;4;9;18;19;2;17;22;10;31;25;28;3;16;8;55;26704
55;26704;5;23;30;29;1;24;11;7;6;27;12;14;21;13;20;26;15;32;4;9;18;19;2;17;22;10;31;25;28;3;16;8
5;23;30;29;1;24;11;15;6;27;12;14;21;13;20;26;7;32;4;9;18;19;2;17;22;10;31;25;28;3;16;8;55;26504
55;26504;5;23;30;29;1;24;11;15;6;27;12;14;21;13;20;26;7;32;4;9;18;19;2;17;22;10;31;25;28;3;16;8
5;23;30;29;1;24;11;19;6;27;12;14;21;13;20;26;7;32;4;9;18;15;2;17;22;10;31;25;28;3;16;8;55;27030
55;27030;5;23;30;29;1;24;11;19;6;27;12;14;21;13;20;26;7;32;4;9;18;15;2;17;22;10;31;25;28;3;16;8
5;23;30;29;1;24;11;19;6;27;12;14;21;13;20;26;7;25;4;9;18;15;2;17;22;10;31;32;28;3;16;8;55;26990
55;26990;5;23;30;29;1;24;11;19;6;27;12;14;21;13;20;26;7;25;4;9;18;15;2;17;22;10;31;32;28;3;16;8
32;23;30;29;1;24;11;19;6;27;12;14;21;13;20;26;7;25;4;9;18;15;2;17;22;10;31;5;28;3;16;8;55;28098
55;28098;32;23;30;29;1;24;11;19;6;27;12;14;21;13;20;26;7;25;4;9;18;15;2;17;22;10;31;5;28;3;16;8
32;23;30;29;1;24;11;19;6;27;12;14;21;13;20;26;7;25;4;9;18;15;31;17;22;10;2;5;28;3;16;8;55;27628
55;27628;32;23;30;29;1;24;11;19;6;27;12;14;21;13;20;26;7;25;4;9;18;15;31;17;22;10;2;5;28;3;16;8
32;23;30;29;1;24;11;19;6;27;3;14;21;13;20;26;7;25;4;9;18;15;31;17;22;10;2;5;28;12;16;8;55;27748
55;27748;32;23;30;29;1;24;11;19;6;27;3;14;21;13;20;26;7;25;4;9;18;15;31;17;22;10;2;5;28;12;16;8
32;23;30;29;1;24;11;19;6;27;3;14;21;13;20;26;7;25;4;9;18;15;31;17;22;10;2;5;28;12;8;16;55;27748
55;27748;32;23;30;29;1;24;11;19;6;27;3;14;21;13;20;26;7;25;4;9;18;15;31;17;22;10;2;5;28;12;8;16
32;23;30;9;1;24;11;19;6;27;3;14;21;13;20;26;7;25;4;29;18;15;31;17;22;10;2;5;28;12;8;16;55;27366
55;27366;32;23;30;9;1;24;11;19;6;27;3;14;21;13;20;26;7;25;4;29;18;15;31;17;22;10;2;5;28;12;8;16
32;23;30;9;1;24;11;19;6;27;29;14;21;13;20;26;7;25;4;3;18;15;31;17;22;10;2;5;28;12;8;16;55;27134
55;27134;32;23;30;9;1;24;11;19;6;27;29;14;21;13;20;26;7;25;4;3;18;15;31;17;22;10;2;5;28;12;8;16
32;23;30;9;1;24;11;19;6;27;29;14;21;13;20;26;7;25;4;3;12;15;31;17;22;10;2;5;28;18;8;16;55;27028
55;27028;32;23;30;9;1;24;11;19;6;27;29;14;21;13;20;26;7;25;4;3;12;15;31;17;22;10;2;5;28;18;8;16
32;3;30;9;1;24;11;19;6;27;29;14;21;13;20;26;7;25;4;23;12;15;31;17;22;10;2;5;28;18;8;16;55;26898
55;26898;32;3;30;9;1;24;11;19;6;27;29;14;21;13;20;26;7;25;4;23;12;15;31;17;22;10;2;5;28;18;8;16
32;3;30;9;1;24;11;19;6;18;29;14;21;13;20;26;7;25;4;23;12;15;31;17;22;10;2;5;28;27;8;16;55;27038
55;27038;32;3;30;9;1;24;11;19;6;18;29;14;21;13;20;26;7;25;4;23;12;15;31;17;22;10;2;5;28;27;8;16
32;3;30;9;1;24;11;19;6;18;29;14;21;13;20;26;27;25;4;23;12;15;31;17;22;10;2;5;28;7;8;16;55;26446
56;26446;32;3;30;9;1;24;11;19;6;18;29;14;21;13;20;26;27;25;4;23;12;15;31;17;22;10;2;5;28;7;8;16
32;3;30;9;1;15;11;19;6;18;29;14;21;13;20;26;27;25;4;23;12;24;31;17;22;10;2;5;28;7;8;16;56;26510
56;26510;32;3;30;9;1;15;11;19;6;18;29;14;21;13;20;26;27;25;4;23;12;24;31;17;22;10;2;5;28;7;8;16
32;3;30;9;1;15;11;24;6;18;29;14;21;13;20;26;27;25;4;23;12;19;31;17;22;10;2;5;28;7;8;16;56;26470
56;26470;32;3;30;9;1;15;11;24;6;18;29;14;21;13;20;26;27;25;4;23;12;19;31;17;22;10;2;5;28;7;8;16
32;3;8;9;1;15;11;24;6;18;29;14;21;13;20;26;27;25;4;23;12;19;31;17;22;10;2;5;28;7;30;16;56;26968
56;26968;32;3;8;9;1;15;11;24;6;18;29;14;21;13;20;26;27;25;4;23;12;19;31;17;22;10;2;5;28;7;30;16
32;3;8;9;1;15;11;24;6;18;29;14;21;13;20;26;27;10;4;23;12;19;31;17;22;25;2;5;28;7;30;16;56;27378
56;26968;32;3;8;9;1;15;11;24;6;18;29;14;21;13;20;26;27;25;4;23;12;19;31;17;22;10;2;5;28;7;30;16
32;3;8;9;1;15;11;24;6;18;29;14;21;4;20;26;27;25;13;23;12;19;31;17;22;10;2;5;28;7;30;16;56;27568
56;27568;32;3;8;9;1;15;11;24;6;18;29;14;21;4;20;26;27;25;13;23;12;19;31;17;22;10;2;5;28;7;30;16
32;3;24;9;1;15;11;8;6;18;29;14;21;4;20;26;27;25;13;23;12;19;31;17;22;10;2;5;28;7;30;16;56;27430
56;27430;32;3;24;9;1;15;11;8;6;18;29;14;21;4;20;26;27;25;13;23;12;19;31;17;22;10;2;5;28;7;30;16
32;3;24;9;1;15;11;8;6;18;29;14;5;4;20;26;27;25;13;23;12;19;31;17;22;10;2;21;28;7;30;16;56;27062
56;27062;32;3;24;9;1;15;11;8;6;18;29;14;5;4;20;26;27;25;13;23;12;19;31;17;22;10;2;21;28;7;30;16
32;3;24;9;1;15;11;8;6;18;29;14;5;4;20;26;27;25;13;23;12;19;31;17;22;10;2;21;28;7;16;30;56;27062
56;27062;32;3;24;9;1;15;11;8;6;18;29;14;5;4;20;26;27;25;13;23;12;19;31;17;22;10;2;21;28;7;16;30
32;3;24;9;1;15;11;8;6;18;13;14;5;4;20;26;27;25;29;23;12;19;31;17;22;10;2;21;28;7;16;30;56;26602
56;26602;32;3;24;9;1;15;11;8;6;18;13;14;5;4;20;26;27;25;29;23;12;19;31;17;22;10;2;21;28;7;16;30
32;3;24;9;1;15;11;8;6;18;27;14;5;4;20;26;13;25;29;23;12;19;31;17;22;10;2;21;28;7;16;30;56;26842
56;26842;32;3;24;9;1;15;11;8;6;18;27;14;5;4;20;26;13;25;29;23;12;19;31;17;22;10;2;21;28;7;16;30
32;3;24;9;1;15;11;8;6;16;27;14;5;4;20;26;13;25;29;23;12;19;31;17;22;10;2;21;28;7;18;30;56;27160
56;27160;32;3;24;9;1;15;11;8;6;16;27;14;5;4;20;26;13;25;29;23;12;19;31;17;22;10;2;21;28;7;18;30
32;3;24;9;1;15;11;8;6;19;27;14;5;4;20;26;13;25;29;23;12;16;31;17;22;10;2;21;28;7;18;30;56;26752
56;26752;32;3;24;9;1;15;11;8;6;19;27;14;5;4;20;26;13;25;29;23;12;16;31;17;22;10;2;21;28;7;18;30
32;3;14;9;1;15;11;8;6;19;27;24;5;4;20;26;13;25;29;23;12;16;31;17;22;10;2;21;28;7;18;30;56;26558
56;26558;32;3;14;9;1;15;11;8;6;19;27;24;5;4;20;26;13;25;29;23;12;16;31;17;22;10;2;21;28;7;18;30
32;3;14;9;1;15;11;8;6;19;27;24;5;7;20;26;13;25;29;23;12;16;31;17;22;10;2;21;28;4;18;30;56;26278
56;26278;32;3;14;9;1;15;11;8;6;19;27;24;5;7;20;26;13;25;29;23;12;16;31;17;22;10;2;21;28;4;18;30
32;3;14;9;1;15;11;8;6;19;27;24;5;7;20;26;13;21;29;23;12;16;31;17;22;10;2;25;28;4;18;30;56;26458
56;26458;32;3;14;9;1;15;11;8;6;19;27;24;5;7;20;26;13;21;29;23;12;16;31;17;22;10;2;25;28;4;18;30
32;3;14;9;21;15;11;8;6;19;27;24;5;7;20;26;13;1;29;23;12;16;31;17;22;10;2;25;28;4;18;30;56;26086
56;26086;32;3;14;9;21;15;11;8;6;19;27;24;5;7;20;26;13;1;29;23;12;16;31;17;22;10;2;25;28;4;18;30
32;3;14;9;21;15;11;8;6;19;27;24;5;7;20;26;13;1;29;23;30;16;31;17;22;10;2;25;28;4;18;12;56;26432
56;26432;32;3;14;9;21;15;11;8;6;19;27;24;5;7;20;26;13;1;29;23;30;16;31;17;22;10;2;25;28;4;18;12
32;3;9;14;21;15;11;8;6;19;27;24;5;7;20;26;13;1;29;23;30;16;31;17;22;10;2;25;28;4;18;12;56;26472
56;26472;32;3;9;14;21;15;11;8;6;19;27;24;5;7;20;26;13;1;29;23;30;16;31;17;22;10;2;25;28;4;18;12
21;3;9;14;32;15;11;8;6;19;27;24;5;7;20;26;13;1;29;23;30;16;31;17;22;10;2;25;28;4;18;12;56;26292
56;26292;21;3;9;14;32;15;11;8;6;19;27;24;5;7;20;26;13;1;29;23;30;16;31;17;22;10;2;25;28;4;18;12
21;3;9;14;32;15;11;8;6;19;27;24;5;25;20;26;13;1;29;23;30;16;31;17;22;10;2;7;28;4;18;12;56;26456
57;26456;21;3;9;14;32;15;11;8;6;19;27;24;5;25;20;26;13;1;29;23;30;16;31;17;22;10;2;7;28;4;18;12
21;3;9;14;32;15;11;8;6;19;27;24;1;25;20;26;13;5;29;23;30;16;31;17;22;10;2;7;28;4;18;12;57;26916
57;26916;21;3;9;14;32;15;11;8;6;19;27;24;1;25;20;26;13;5;29;23;30;16;31;17;22;10;2;7;28;4;18;12
21;3;9;14;32;15;11;8;6;19;27;24;1;25;20;26;13;12;29;23;30;16;31;17;22;10;2;7;28;4;18;5;57;27316
57;27316;21;3;9;14;32;15;11;8;6;19;27;24;1;25;20;26;13;12;29;23;30;16;31;17;22;10;2;7;28;4;18;5
21;3;9;16;32;15;11;8;6;19;27;24;1;25;20;26;13;12;29;23;30;14;31;17;22;10;2;7;28;4;18;5;57;27516
57;27516;21;3;9;16;32;15;11;8;6;19;27;24;1;25;20;26;13;12;29;23;30;14;31;17;22;10;2;7;28;4;18;5
21;26;9;16;32;15;11;8;6;19;27;24;1;25;20;3;13;12;29;23;30;14;31;17;22;10;2;7;28;4;18;5;57;27018
57;27018;21;26;9;16;32;15;11;8;6;19;27;24;1;25;20;3;13;12;29;23;30;14;31;17;22;10;2;7;28;4;18;5
21;26;9;16;32;15;11;8;6;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;2;7;28;4;18;5;57;26756
57;26756;21;26;9;16;32;15;11;8;6;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;2;7;28;4;18;5
21;26;9;16;32;15;11;8;6;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;4;2;7;28;10;18;5;57;27956
57;26756;21;26;9;16;32;15;11;8;6;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;2;7;28;4;18;5
21;26;9;16;32;15;11;8;6;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;2;4;28;7;18;5;57;26676
57;26676;21;26;9;16;32;15;11;8;6;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;2;4;28;7;18;5
21;26;9;16;32;15;11;8;28;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;2;4;6;7;18;5;57;27636
57;27636;21;26;9;16;32;15;11;8;28;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;2;4;6;7;18;5
21;26;9;16;32;15;11;8;28;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;7;4;6;2;18;5;57;27476
57;27476;21;26;9;16;32;15;11;8;28;19;27;24;1;25;13;3;20;12;29;23;30;14;31;17;22;10;7;4;6;2;18;5
21;26;9;16;32;15;11;8;28;19;27;25;1;24;13;3;20;12;29;23;30;14;31;17;22;10;7;4;6;2;18;5;57;27556
57;27556;21;26;9;16;32;15;11;8;28;19;27;25;1;24;13;3;20;12;29;23;30;14;31;17;22;10;7;4;6;2;18;5
21;26;9;16;32;15;11;8;28;19;27;25;1;24;13;3;20;12;29;23;30;14;31;17;4;10;7;22;6;2;18;5;57;27584
57;27584;21;26;9;16;32;15;11;8;28;19;27;25;1;24;13;3;20;12;29;23;30;14;31;17;4;10;7;22;6;2;18;5
21;26;28;16;32;15;11;8;9;19;27;25;1;24;13;3;20;12;29;23;30;14;31;17;4;10;7;22;6;2;18;5;57;27028
57;27028;21;26;28;16;32;15;11;8;9;19;27;25;1;24;13;3;20;12;29;23;30;14;31;17;4;10;7;22;6;2;18;5
21;26;28;16;32;15;13;8;9;19;27;25;1;24;11;3;20;12;29;23;30;14;31;17;4;10;7;22;6;2;18;5;57;27428
57;27428;21;26;28;16;32;15;13;8;9;19;27;25;1;24;11;3;20;12;29;23;30;14;31;17;4;10;7;22;6;2;18;5
21;26;28;16;32;15;13;8;9;19;17;25;1;24;11;3;20;12;29;23;30;14;31;27;4;10;7;22;6;2;18;5;57;27588
57;27588;21;26;28;16;32;15;13;8;9;19;17;25;1;24;11;3;20;12;29;23;30;14;31;27;4;10;7;22;6;2;18;5
21;26;28;16;32;15;13;8;9;19;17;25;1;2;11;3;20;12;29;23;30;14;31;27;4;10;7;22;6;24;18;5;57;27220
57;27220;21;26;28;16;32;15;13;8;9;19;17;25;1;2;11;3;20;12;29;23;30;14;31;27;4;10;7;22;6;24;18;5
21;29;28;16;32;15;13;8;9;19;17;25;1;2;11;3;20;12;26;23;30;14;31;27;4;10;7;22;6;24;18;5;57;27740
57;27740;21;29;28;16;32;15;13;8;9;19;17;25;1;2;11;3;20;12;26;23;30;14;31;27;4;10;7;22;6;24;18;5
21;29;28;16;32;15;13;8;9;19;17;25;1;2;11;27;20;12;26;23;30;14;31;3;4;10;7;22;6;24;18;5;57;27128
