"X1";"X27316";"X11";"X12";"X13";"X29";"X18";"X21";"X16";"X17";"X5";"X1.1";"X7";"X8";"X15";"X30";"X22";"X2";"X6";"X9";"X26";"X27";"X28";"X3";"X20";"X4";"X14";"X31";"X19";"X25";"X10";"X32";"X23";"X24"
29;26402;16;4;14;15;13;28;11;30;29;32;3;7;31;22;26;6;23;12;1;9;17;19;2;24;8;10;27;18;21;5;25;20
16;4;14;15;13;28;11;8;29;32;3;7;31;22;26;6;23;12;1;9;17;19;2;24;30;10;27;18;21;5;25;20;29;25942
29;25942;16;4;14;15;13;28;11;8;29;32;3;7;31;22;26;6;23;12;1;9;17;19;2;24;30;10;27;18;21;5;25;20
16;4;14;15;13;28;11;8;18;32;3;7;31;22;26;6;23;12;1;9;17;19;2;24;30;10;27;29;21;5;25;20;29;25702
29;25702;16;4;14;15;13;28;11;8;18;32;3;7;31;22;26;6;23;12;1;9;17;19;2;24;30;10;27;29;21;5;25;20
16;4;14;15;13;28;11;8;18;21;3;7;31;22;26;6;23;12;1;9;17;19;2;24;30;10;27;29;32;5;25;20;29;26542
29;26542;16;4;14;15;13;28;11;8;18;21;3;7;31;22;26;6;23;12;1;9;17;19;2;24;30;10;27;29;32;5;25;20
16;4;14;15;13;28;11;8;18;21;3;7;31;22;26;6;23;12;32;9;17;19;2;24;30;10;27;29;1;5;25;20;29;25828
29;25828;16;4;14;15;13;28;11;8;18;21;3;7;31;22;26;6;23;12;32;9;17;19;2;24;30;10;27;29;1;5;25;20
16;15;14;4;13;28;11;8;18;21;3;7;31;22;26;6;23;12;32;9;17;19;2;24;30;10;27;29;1;5;25;20;29;25868
29;25868;16;15;14;4;13;28;11;8;18;21;3;7;31;22;26;6;23;12;32;9;17;19;2;24;30;10;27;29;1;5;25;20
16;7;14;4;13;28;11;8;18;21;3;15;31;22;26;6;23;12;32;9;17;19;2;24;30;10;27;29;1;5;25;20;29;25668
29;25668;16;7;14;4;13;28;11;8;18;21;3;15;31;22;26;6;23;12;32;9;17;19;2;24;30;10;27;29;1;5;25;20
16;7;14;4;13;28;11;8;18;27;3;15;31;22;26;6;23;12;32;9;17;19;2;24;30;10;21;29;1;5;25;20;29;25808
29;25808;16;7;14;4;13;28;11;8;18;27;3;15;31;22;26;6;23;12;32;9;17;19;2;24;30;10;21;29;1;5;25;20
16;7;14;4;13;28;11;8;18;27;3;15;5;22;26;6;23;12;32;9;17;19;2;24;30;10;21;29;1;31;25;20;29;25752
29;25752;16;7;14;4;13;28;11;8;18;27;3;15;5;22;26;6;23;12;32;9;17;19;2;24;30;10;21;29;1;31;25;20
5;7;14;4;13;28;11;8;18;27;3;15;16;22;26;6;23;12;32;9;17;19;2;24;30;10;21;29;1;31;25;20;29;26152
29;25752;16;7;14;4;13;28;11;8;18;27;3;15;5;22;26;6;23;12;32;9;17;19;2;24;30;10;21;29;1;31;25;20
16;7;14;4;23;28;11;8;18;27;3;15;5;22;26;6;13;12;32;9;17;19;2;24;30;10;21;29;1;31;25;20;29;25710
29;25710;16;7;14;4;23;28;11;8;18;27;3;15;5;22;26;6;13;12;32;9;17;19;2;24;30;10;21;29;1;31;25;20
16;7;14;4;23;28;11;8;18;27;3;15;5;22;26;6;13;12;32;9;17;19;2;10;30;24;21;29;1;31;25;20;29;25858
30;25858;16;7;14;4;23;28;11;8;18;27;3;15;5;22;26;6;13;12;32;9;17;19;2;10;30;24;21;29;1;31;25;20
16;22;14;4;23;28;11;8;18;27;3;15;5;7;26;6;13;12;32;9;17;19;2;10;30;24;21;29;1;31;25;20;30;26240
30;26240;16;22;14;4;23;28;11;8;18;27;3;15;5;7;26;6;13;12;32;9;17;19;2;10;30;24;21;29;1;31;25;20
16;22;14;4;23;28;11;8;5;27;3;15;18;7;26;6;13;12;32;9;17;19;2;10;30;24;21;29;1;31;25;20;30;26470
30;26470;16;22;14;4;23;28;11;8;5;27;3;15;18;7;26;6;13;12;32;9;17;19;2;10;30;24;21;29;1;31;25;20
16;22;14;4;23;28;11;8;5;30;3;15;18;7;26;6;13;12;32;9;17;19;2;10;27;24;21;29;1;31;25;20;30;26230
30;26230;16;22;14;4;23;28;11;8;5;30;3;15;18;7;26;6;13;12;32;9;17;19;2;10;27;24;21;29;1;31;25;20
21;22;14;4;23;28;11;8;5;30;3;15;18;7;26;6;13;12;32;9;17;19;2;10;27;24;16;29;1;31;25;20;30;25810
30;25810;21;22;14;4;23;28;11;8;5;30;3;15;18;7;26;6;13;12;32;9;17;19;2;10;27;24;16;29;1;31;25;20
21;22;14;4;23;28;11;8;5;30;3;15;18;7;10;6;13;12;32;9;17;19;2;26;27;24;16;29;1;31;25;20;30;26040
30;26040;21;22;14;4;23;28;11;8;5;30;3;15;18;7;10;6;13;12;32;9;17;19;2;26;27;24;16;29;1;31;25;20
21;28;14;4;23;22;11;8;5;30;3;15;18;7;10;6;13;12;32;9;17;19;2;26;27;24;16;29;1;31;25;20;30;25960
30;25960;21;28;14;4;23;22;11;8;5;30;3;15;18;7;10;6;13;12;32;9;17;19;2;26;27;24;16;29;1;31;25;20
21;28;14;4;23;22;11;8;5;30;3;15;18;7;10;6;13;12;32;9;17;2;19;26;27;24;16;29;1;31;25;20;30;25804
30;25804;21;28;14;4;23;22;11;8;5;30;3;15;18;7;10;6;13;12;32;9;17;2;19;26;27;24;16;29;1;31;25;20
21;28;14;4;23;22;11;8;5;30;15;3;18;7;10;6;13;12;32;9;17;2;19;26;27;24;16;29;1;31;25;20;30;25724
30;25724;21;28;14;4;23;22;11;8;5;30;15;3;18;7;10;6;13;12;32;9;17;2;19;26;27;24;16;29;1;31;25;20
21;28;14;4;23;22;11;8;5;30;15;3;18;7;10;6;13;12;32;9;20;2;19;26;27;24;16;29;1;31;25;17;30;25824
30;25824;21;28;14;4;23;22;11;8;5;30;15;3;18;7;10;6;13;12;32;9;20;2;19;26;27;24;16;29;1;31;25;17
21;28;14;4;23;22;11;8;5;30;15;3;31;7;10;6;13;12;32;9;20;2;19;26;27;24;16;29;1;18;25;17;30;25624
30;25624;21;28;14;4;23;22;11;8;5;30;15;3;31;7;10;6;13;12;32;9;20;2;19;26;27;24;16;29;1;18;25;17
21;28;14;4;23;22;11;8;5;30;15;3;31;7;10;6;13;12;32;9;20;2;19;16;27;24;26;29;1;18;25;17;30;26288
30;26288;21;28;14;4;23;22;11;8;5;30;15;3;31;7;10;6;13;12;32;9;20;2;19;16;27;24;26;29;1;18;25;17
21;28;14;4;23;22;11;8;5;30;15;3;31;7;10;6;13;18;32;9;20;2;19;16;27;24;26;29;1;12;25;17;30;26346
30;26346;21;28;14;4;23;22;11;8;5;30;15;3;31;7;10;6;13;18;32;9;20;2;19;16;27;24;26;29;1;12;25;17
21;28;14;4;23;22;11;8;5;30;15;3;31;7;6;10;13;18;32;9;20;2;19;16;27;24;26;29;1;12;25;17;30;26326
30;26326;21;28;14;4;23;22;11;8;5;30;15;3;31;7;6;10;13;18;32;9;20;2;19;16;27;24;26;29;1;12;25;17
21;14;28;4;23;22;11;8;5;30;15;3;31;7;6;10;13;18;32;9;20;2;19;16;27;24;26;29;1;12;25;17;30;26342
30;26342;21;14;28;4;23;22;11;8;5;30;15;3;31;7;6;10;13;18;32;9;20;2;19;16;27;24;26;29;1;12;25;17
17;14;28;4;23;22;11;8;5;30;15;3;31;7;6;10;13;18;32;9;20;2;19;16;27;24;26;29;1;12;25;21;30;26782
30;26782;17;14;28;4;23;22;11;8;5;30;15;3;31;7;6;10;13;18;32;9;20;2;19;16;27;24;26;29;1;12;25;21
17;14;28;4;23;22;11;8;5;30;15;20;31;7;6;10;13;18;32;9;3;2;19;16;27;24;26;29;1;12;25;21;30;26440
30;26440;17;14;28;4;23;22;11;8;5;30;15;20;31;7;6;10;13;18;32;9;3;2;19;16;27;24;26;29;1;12;25;21
17;14;28;4;23;22;11;8;5;30;15;20;31;7;6;10;13;18;32;9;3;29;19;16;27;24;26;2;1;12;25;21;30;27642
30;27642;17;14;28;4;23;22;11;8;5;30;15;20;31;7;6;10;13;18;32;9;3;29;19;16;27;24;26;2;1;12;25;21
17;14;28;4;23;22;31;8;5;30;15;20;11;7;6;10;13;18;32;9;3;29;19;16;27;24;26;2;1;12;25;21;30;27576
30;27576;17;14;28;4;23;22;31;8;5;30;15;20;11;7;6;10;13;18;32;9;3;29;19;16;27;24;26;2;1;12;25;21
17;14;28;4;23;22;31;8;5;30;15;32;11;7;6;10;13;18;20;9;3;29;19;16;27;24;26;2;1;12;25;21;30;27336
30;27336;17;14;28;4;23;22;31;8;5;30;15;32;11;7;6;10;13;18;20;9;3;29;19;16;27;24;26;2;1;12;25;21
17;14;28;4;23;22;31;8;5;30;15;32;11;7;6;10;13;18;20;25;3;29;19;16;27;24;26;2;1;12;9;21;30;27520
31;27520;17;14;28;4;23;22;31;8;5;30;15;32;11;7;6;10;13;18;20;25;3;29;19;16;27;24;26;2;1;12;9;21
17;14;28;4;23;22;31;8;5;30;15;32;11;7;6;10;27;18;20;25;3;29;19;16;13;24;26;2;1;12;9;21;31;26996
31;26996;17;14;28;4;23;22;31;8;5;30;15;32;11;7;6;10;27;18;20;25;3;29;19;16;13;24;26;2;1;12;9;21
17;14;28;11;23;22;31;8;5;30;15;32;4;7;6;10;27;18;20;25;3;29;19;16;13;24;26;2;1;12;9;21;31;27016
31;27016;17;14;28;11;23;22;31;8;5;30;15;32;4;7;6;10;27;18;20;25;3;29;19;16;13;24;26;2;1;12;9;21
17;14;28;11;23;22;31;8;5;30;15;32;4;7;6;10;27;18;20;25;12;29;19;16;13;24;26;2;1;3;9;21;31;27316
31;27016;17;14;28;11;23;22;31;8;5;30;15;32;4;7;6;10;27;18;20;25;3;29;19;16;13;24;26;2;1;12;9;21
17;14;28;11;23;22;5;8;31;30;15;32;4;7;6;10;27;18;20;25;3;29;19;16;13;24;26;2;1;12;9;21;31;27024
31;27024;17;14;28;11;23;22;5;8;31;30;15;32;4;7;6;10;27;18;20;25;3;29;19;16;13;24;26;2;1;12;9;21
17;14;28;11;23;22;5;8;31;30;15;32;4;7;6;10;27;29;20;25;3;18;19;16;13;24;26;2;1;12;9;21;31;26864
31;26864;17;14;28;11;23;22;5;8;31;30;15;32;4;7;6;10;27;29;20;25;3;18;19;16;13;24;26;2;1;12;9;21
17;16;28;11;23;22;5;8;31;30;15;32;4;7;6;10;27;29;20;25;3;18;19;14;13;24;26;2;1;12;9;21;31;26904
31;26904;17;16;28;11;23;22;5;8;31;30;15;32;4;7;6;10;27;29;20;25;3;18;19;14;13;24;26;2;1;12;9;21
17;16;4;11;23;22;5;8;31;30;15;32;28;7;6;10;27;29;20;25;3;18;19;14;13;24;26;2;1;12;9;21;31;27462
31;27462;17;16;4;11;23;22;5;8;31;30;15;32;28;7;6;10;27;29;20;25;3;18;19;14;13;24;26;2;1;12;9;21
17;16;24;11;23;22;5;8;31;30;15;32;28;7;6;10;27;29;20;25;3;18;19;14;13;4;26;2;1;12;9;21;31;27164
31;27164;17;16;24;11;23;22;5;8;31;30;15;32;28;7;6;10;27;29;20;25;3;18;19;14;13;4;26;2;1;12;9;21
17;16;24;11;23;22;5;1;31;30;15;32;28;7;6;10;27;29;20;25;3;18;19;14;13;4;26;2;8;12;9;21;31;27284
31;27284;17;16;24;11;23;22;5;1;31;30;15;32;28;7;6;10;27;29;20;25;3;18;19;14;13;4;26;2;8;12;9;21
17;16;24;11;23;12;5;1;31;30;15;32;28;7;6;10;27;29;20;25;3;18;19;14;13;4;26;2;8;22;9;21;31;27654
31;27654;17;16;24;11;23;12;5;1;31;30;15;32;28;7;6;10;27;29;20;25;3;18;19;14;13;4;26;2;8;22;9;21
17;16;24;11;23;12;5;1;31;30;15;3;28;7;6;10;27;29;20;25;32;18;19;14;13;4;26;2;8;22;9;21;31;28228
31;28228;17;16;24;11;23;12;5;1;31;30;15;3;28;7;6;10;27;29;20;25;32;18;19;14;13;4;26;2;8;22;9;21
17;16;24;11;23;12;5;1;31;30;15;3;28;7;6;10;27;29;20;25;32;18;19;14;13;8;26;2;4;22;9;21;31;27608
31;27608;17;16;24;11;23;12;5;1;31;30;15;3;28;7;6;10;27;29;20;25;32;18;19;14;13;8;26;2;4;22;9;21
17;16;20;11;23;12;5;1;31;30;15;3;28;7;6;10;27;29;24;25;32;18;19;14;13;8;26;2;4;22;9;21;31;28028
31;28028;17;16;20;11;23;12;5;1;31;30;15;3;28;7;6;10;27;29;24;25;32;18;19;14;13;8;26;2;4;22;9;21
17;16;20;11;23;12;5;1;31;30;15;3;28;7;6;10;27;29;24;25;19;18;32;14;13;8;26;2;4;22;9;21;31;27948
31;27948;17;16;20;11;23;12;5;1;31;30;15;3;28;7;6;10;27;29;24;25;19;18;32;14;13;8;26;2;4;22;9;21
17;16;20;11;23;12;5;1;31;7;15;3;28;30;6;10;27;29;24;25;19;18;32;14;13;8;26;2;4;22;9;21;31;27342
31;27342;17;16;20;11;23;12;5;1;31;7;15;3;28;30;6;10;27;29;24;25;19;18;32;14;13;8;26;2;4;22;9;21
17;16;20;11;23;12;5;1;31;7;15;29;28;30;6;10;27;3;24;25;19;18;32;14;13;8;26;2;4;22;9;21;31;27956
31;27956;17;16;20;11;23;12;5;1;31;7;15;29;28;30;6;10;27;3;24;25;19;18;32;14;13;8;26;2;4;22;9;21
17;16;20;11;23;12;25;1;31;7;15;29;28;30;6;10;27;3;24;5;19;18;32;14;13;8;26;2;4;22;9;21;31;27678
31;27678;17;16;20;11;23;12;25;1;31;7;15;29;28;30;6;10;27;3;24;5;19;18;32;14;13;8;26;2;4;22;9;21
17;16;20;11;23;12;25;1;31;15;7;29;28;30;6;10;27;3;24;5;19;18;32;14;13;8;26;2;4;22;9;21;31;27558
31;27558;17;16;20;11;23;12;25;1;31;15;7;29;28;30;6;10;27;3;24;5;19;18;32;14;13;8;26;2;4;22;9;21
17;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;27;3;24;5;19;18;32;14;13;8;26;2;4;22;9;21;31;27508
31;27508;17;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;27;3;24;5;19;18;32;14;13;8;26;2;4;22;9;21
17;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;21;3;24;5;19;18;32;14;13;8;26;2;4;22;9;27;31;28068
32;28068;17;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;21;3;24;5;19;18;32;14;13;8;26;2;4;22;9;27
17;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;2;3;24;5;19;18;32;14;13;8;26;21;4;22;9;27;32;27764
32;27764;17;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;2;3;24;5;19;18;32;14;13;8;26;21;4;22;9;27
22;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;2;3;24;5;19;18;32;14;13;8;26;21;4;17;9;27;32;27124
32;27124;22;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;2;3;24;5;19;18;32;14;13;8;26;21;4;17;9;27
22;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;2;3;24;5;13;18;32;14;19;8;26;21;4;17;9;27;32;27586
32;27586;22;16;20;11;23;12;25;1;31;15;7;29;6;30;28;10;2;3;24;5;13;18;32;14;19;8;26;21;4;17;9;27
22;16;20;11;23;12;25;1;31;15;6;29;7;30;28;10;2;3;24;5;13;18;32;14;19;8;26;21;4;17;9;27;32;27866
32;27866;22;16;20;11;23;12;25;1;31;15;6;29;7;30;28;10;2;3;24;5;13;18;32;14;19;8;26;21;4;17;9;27
22;16;20;11;9;12;25;1;31;15;6;29;7;30;28;10;2;3;24;5;13;18;32;14;19;8;26;21;4;17;23;27;32;27580
32;27580;22;16;20;11;9;12;25;1;31;15;6;29;7;30;28;10;2;3;24;5;13;18;32;14;19;8;26;21;4;17;23;27
22;16;20;11;9;12;25;1;31;15;6;29;7;30;28;10;2;3;24;5;14;18;32;13;19;8;26;21;4;17;23;27;32;27640
32;27640;22;16;20;11;9;12;25;1;31;15;6;29;7;30;28;10;2;3;24;5;14;18;32;13;19;8;26;21;4;17;23;27
22;16;20;11;9;12;25;1;31;15;6;29;7;30;28;10;2;3;24;23;14;18;32;13;19;8;26;21;4;17;5;27;32;27728
32;27728;22;16;20;11;9;12;25;1;31;15;6;29;7;30;28;10;2;3;24;23;14;18;32;13;19;8;26;21;4;17;5;27
22;16;20;11;9;12;25;1;31;15;6;29;21;30;28;10;2;3;24;23;14;18;32;13;19;8;26;7;4;17;5;27;32;27028
32;27028;22;16;20;11;9;12;25;1;31;15;6;29;21;30;28;10;2;3;24;23;14;18;32;13;19;8;26;7;4;17;5;27
22;16;20;11;9;12;25;1;31;15;6;29;21;30;28;10;2;23;24;3;14;18;32;13;19;8;26;7;4;17;5;27;32;26726
32;26726;22;16;20;11;9;12;25;1;31;15;6;29;21;30;28;10;2;23;24;3;14;18;32;13;19;8;26;7;4;17;5;27
22;16;20;11;9;12;25;1;31;15;32;29;21;30;28;10;2;23;24;3;14;18;6;13;19;8;26;7;4;17;5;27;32;27416
32;27416;22;16;20;11;9;12;25;1;31;15;32;29;21;30;28;10;2;23;24;3;14;18;6;13;19;8;26;7;4;17;5;27
22;16;20;11;9;12;25;1;31;15;32;29;21;17;28;10;2;23;24;3;14;18;6;13;19;8;26;7;4;30;5;27;32;27216
32;27216;22;16;20;11;9;12;25;1;31;15;32;29;21;17;28;10;2;23;24;3;14;18;6;13;19;8;26;7;4;30;5;27
22;16;20;11;9;12;25;1;31;15;32;29;21;17;28;10;2;23;24;3;14;18;6;7;19;8;26;13;4;30;5;27;32;26656
32;26656;22;16;20;11;9;12;25;1;31;15;32;29;21;17;28;10;2;23;24;3;14;18;6;7;19;8;26;13;4;30;5;27
22;16;32;11;9;12;25;1;31;15;20;29;21;17;28;10;2;23;24;3;14;18;6;7;19;8;26;13;4;30;5;27;32;26796
32;26796;22;16;32;11;9;12;25;1;31;15;20;29;21;17;28;10;2;23;24;3;14;18;6;7;19;8;26;13;4;30;5;27
22;16;31;11;9;12;25;1;32;15;20;29;21;17;28;10;2;23;24;3;14;18;6;7;19;8;26;13;4;30;5;27;32;26996
32;26996;22;16;31;11;9;12;25;1;32;15;20;29;21;17;28;10;2;23;24;3;14;18;6;7;19;8;26;13;4;30;5;27
22;16;31;11;9;12;25;1;32;15;20;29;21;17;28;6;2;23;24;3;14;18;10;7;19;8;26;13;4;30;5;27;32;26936
32;26936;22;16;31;11;9;12;25;1;32;15;20;29;21;17;28;6;2;23;24;3;14;18;10;7;19;8;26;13;4;30;5;27
22;16;31;11;9;12;25;1;32;15;20;29;21;17;30;6;2;23;24;3;14;18;10;7;19;8;26;13;4;28;5;27;32;26836
32;26836;22;16;31;11;9;12;25;1;32;15;20;29;21;17;30;6;2;23;24;3;14;18;10;7;19;8;26;13;4;28;5;27
22;16;31;11;9;12;25;1;32;15;20;29;21;24;30;6;2;23;17;3;14;18;10;7;19;8;26;13;4;28;5;27;32;26716
32;26716;22;16;31;11;9;12;25;1;32;15;20;29;21;24;30;6;2;23;17;3;14;18;10;7;19;8;26;13;4;28;5;27
22;16;31;11;9;12;25;1;32;15;20;29;21;24;30;2;6;23;17;3;14;18;10;7;19;8;26;13;4;28;5;27;32;26716
32;26716;22;16;31;11;9;12;25;1;32;15;20;29;21;24;30;2;6;23;17;3;14;18;10;7;19;8;26;13;4;28;5;27
22;16;31;27;9;12;25;1;32;15;20;29;21;24;30;2;6;23;17;3;14;18;10;7;19;8;26;13;4;28;5;11;32;26946
32;26946;22;16;31;27;9;12;25;1;32;15;20;29;21;24;30;2;6;23;17;3;14;18;10;7;19;8;26;13;4;28;5;11
22;16;31;27;9;12;25;1;32;15;20;29;21;24;30;2;6;23;17;3;14;18;10;7;19;8;28;13;4;26;5;11;32;27106
33;27106;22;16;31;27;9;12;25;1;32;15;20;29;21;24;30;2;6;23;17;3;14;18;10;7;19;8;28;13;4;26;5;11
22;16;31;27;9;12;25;1;32;15;20;29;4;24;30;2;6;23;17;3;14;18;10;7;19;8;28;13;21;26;5;11;33;28060
33;28060;22;16;31;27;9;12;25;1;32;15;20;29;4;24;30;2;6;23;17;3;14;18;10;7;19;8;28;13;21;26;5;11
22;16;31;27;9;12;25;1;8;15;20;29;4;24;30;2;6;23;17;3;14;18;10;7;19;32;28;13;21;26;5;11;33;27198
33;27198;22;16;31;27;9;12;25;1;8;15;20;29;4;24;30;2;6;23;17;3;14;18;10;7;19;32;28;13;21;26;5;11
22;16;31;27;30;12;25;1;8;15;20;29;4;24;9;2;6;23;17;3;14;18;10;7;19;32;28;13;21;26;5;11;33;27502
33;27502;22;16;31;27;30;12;25;1;8;15;20;29;4;24;9;2;6;23;17;3;14;18;10;7;19;32;28;13;21;26;5;11
22;16;31;27;30;12;25;1;8;13;20;29;4;24;9;2;6;23;17;3;14;18;10;7;19;32;28;15;21;26;5;11;33;27302
33;27302;22;16;31;27;30;12;25;1;8;13;20;29;4;24;9;2;6;23;17;3;14;18;10;7;19;32;28;15;21;26;5;11
22;16;31;27;30;12;25;1;8;13;32;29;4;24;9;2;6;23;17;3;14;18;10;7;19;20;28;15;21;26;5;11;33;27422
33;27422;22;16;31;27;30;12;25;1;8;13;32;29;4;24;9;2;6;23;17;3;14;18;10;7;19;20;28;15;21;26;5;11
22;16;31;27;30;12;25;1;8;13;32;29;4;24;9;2;6;23;17;3;7;18;10;14;19;20;28;15;21;26;5;11;33;27522
33;27522;22;16;31;27;30;12;25;1;8;13;32;29;4;24;9;2;6;23;17;3;7;18;10;14;19;20;28;15;21;26;5;11
22;16;31;27;30;12;25;1;8;13;32;29;4;21;9;2;6;23;17;3;7;18;10;14;19;20;28;15;24;26;5;11;33;28142
33;28142;22;16;31;27;30;12;25;1;8;13;32;29;4;21;9;2;6;23;17;3;7;18;10;14;19;20;28;15;24;26;5;11
22;16;31;27;30;12;25;1;8;13;32;29;4;21;9;2;6;23;17;7;3;18;10;14;19;20;28;15;24;26;5;11;33;28122
33;28122;22;16;31;27;30;12;25;1;8;13;32;29;4;21;9;2;6;23;17;7;3;18;10;14;19;20;28;15;24;26;5;11
22;16;31;27;30;12;25;1;8;13;32;29;4;21;9;23;6;2;17;7;3;18;10;14;19;20;28;15;24;26;5;11;33;28228
33;28228;22;16;31;27;30;12;25;1;8;13;32;29;4;21;9;23;6;2;17;7;3;18;10;14;19;20;28;15;24;26;5;11
22;28;31;27;30;12;25;1;8;13;32;29;4;21;9;23;6;2;17;7;3;18;10;14;19;20;16;15;24;26;5;11;33;27330
33;27330;22;28;31;27;30;12;25;1;8;13;32;29;4;21;9;23;6;2;17;7;3;18;10;14;19;20;16;15;24;26;5;11
22;28;31;27;30;15;25;1;8;13;32;29;4;21;9;23;6;2;17;7;3;18;10;14;19;20;16;12;24;26;5;11;33;27210
33;27210;22;28;31;27;30;15;25;1;8;13;32;29;4;21;9;23;6;2;17;7;3;18;10;14;19;20;16;12;24;26;5;11
22;28;31;27;8;15;25;1;30;13;32;29;4;21;9;23;6;2;17;7;3;18;10;14;19;20;16;12;24;26;5;11;33;27686
33;27686;22;28;31;27;8;15;25;1;30;13;32;29;4;21;9;23;6;2;17;7;3;18;10;14;19;20;16;12;24;26;5;11
22;28;31;2;8;15;25;1;30;13;32;29;4;21;9;23;6;27;17;7;3;18;10;14;19;20;16;12;24;26;5;11;33;27982
33;27982;22;28;31;2;8;15;25;1;30;13;32;29;4;21;9;23;6;27;17;7;3;18;10;14;19;20;16;12;24;26;5;11
22;28;31;2;8;15;25;1;30;13;32;29;4;21;9;23;6;27;17;20;3;18;10;14;19;7;16;12;24;26;5;11;33;27814
33;27814;22;28;31;2;8;15;25;1;30;13;32;29;4;21;9;23;6;27;17;20;3;18;10;14;19;7;16;12;24;26;5;11
22;28;31;2;8;15;25;1;30;13;32;29;4;21;9;23;6;27;5;20;3;18;10;14;19;7;16;12;24;26;17;11;33;27866
33;27866;22;28;31;2;8;15;25;1;30;13;32;29;4;21;9;23;6;27;5;20;3;18;10;14;19;7;16;12;24;26;17;11
22;28;32;2;8;15;25;1;30;13;31;29;4;21;9;23;6;27;5;20;3;18;10;14;19;7;16;12;24;26;17;11;33;27926
33;27926;22;28;32;2;8;15;25;1;30;13;31;29;4;21;9;23;6;27;5;20;3;18;10;14;19;7;16;12;24;26;17;11
22;28;32;20;8;15;25;1;30;13;31;29;4;21;9;23;6;27;5;2;3;18;10;14;19;7;16;12;24;26;17;11;33;28676
33;28676;22;28;32;20;8;15;25;1;30;13;31;29;4;21;9;23;6;27;5;2;3;18;10;14;19;7;16;12;24;26;17;11
22;28;32;20;1;15;25;8;30;13;31;29;4;21;9;23;6;27;5;2;3;18;10;14;19;7;16;12;24;26;17;11;33;29236
33;29236;22;28;32;20;1;15;25;8;30;13;31;29;4;21;9;23;6;27;5;2;3;18;10;14;19;7;16;12;24;26;17;11
22;28;32;20;1;15;25;8;30;13;31;29;4;21;9;23;6;27;5;2;3;12;10;14;19;7;16;18;24;26;17;11;33;29726
33;29726;22;28;32;20;1;15;25;8;30;13;31;29;4;21;9;23;6;27;5;2;3;12;10;14;19;7;16;18;24;26;17;11
22;28;32;20;1;15;25;8;30;18;31;29;4;21;9;23;6;27;5;2;3;12;10;14;19;7;16;13;24;26;17;11;33;29764
34;29764;22;28;32;20;1;15;25;8;30;18;31;29;4;21;9;23;6;27;5;2;3;12;10;14;19;7;16;13;24;26;17;11
22;28;32;20;1;15;25;8;30;18;31;29;4;21;13;23;6;27;5;2;3;12;10;14;19;7;16;9;24;26;17;11;34;29824
34;29824;22;28;32;20;1;15;25;8;30;18;31;29;4;21;13;23;6;27;5;2;3;12;10;14;19;7;16;9;24;26;17;11
22;28;32;20;1;15;25;8;19;18;31;29;4;21;13;23;6;27;5;2;3;12;10;14;30;7;16;9;24;26;17;11;34;29584
34;29584;22;28;32;20;1;15;25;8;19;18;31;29;4;21;13;23;6;27;5;2;3;12;10;14;30;7;16;9;24;26;17;11
22;28;32;20;1;15;25;8;19;18;31;29;4;21;13;23;6;27;5;2;3;12;10;14;30;7;9;16;24;26;17;11;34;29664
34;29664;22;28;32;20;1;15;25;8;19;18;31;29;4;21;13;23;6;27;5;2;3;12;10;14;30;7;9;16;24;26;17;11
22;28;32;20;1;15;25;8;19;18;31;29;4;21;13;23;6;27;5;2;3;12;10;14;30;7;16;9;24;26;17;11;34;29584
34;29584;22;28;32;20;1;15;25;8;19;18;31;29;4;21;13;23;6;27;5;2;3;12;10;14;30;7;16;9;24;26;17;11
22;28;32;20;1;15;25;8;19;18;31;29;4;21;13;3;6;27;5;2;23;12;10;14;30;7;16;9;24;26;17;11;34;29586
34;29586;22;28;32;20;1;15;25;8;19;18;31;29;4;21;13;3;6;27;5;2;23;12;10;14;30;7;16;9;24;26;17;11
22;28;32;20;1;15;5;8;19;18;31;29;4;21;13;3;6;27;25;2;23;12;10;14;30;7;16;9;24;26;17;11;34;29132
34;29132;22;28;32;20;1;15;5;8;19;18;31;29;4;21;13;3;6;27;25;2;23;12;10;14;30;7;16;9;24;26;17;11
22;28;32;20;18;15;5;8;19;1;31;29;4;21;13;3;6;27;25;2;23;12;10;14;30;7;16;9;24;26;17;11;34;28624
34;28624;22;28;32;20;18;15;5;8;19;1;31;29;4;21;13;3;6;27;25;2;23;12;10;14;30;7;16;9;24;26;17;11
22;28;32;20;18;15;5;8;19;1;16;29;4;21;13;3;6;27;25;2;23;12;10;14;30;7;31;9;24;26;17;11;34;28376
34;28376;22;28;32;20;18;15;5;8;19;1;16;29;4;21;13;3;6;27;25;2;23;12;10;14;30;7;31;9;24;26;17;11
22;28;32;20;18;15;7;8;19;1;16;29;4;21;13;3;6;27;25;2;23;12;10;14;30;5;31;9;24;26;17;11;34;27936
