"X1";"X304";"X47";"X9";"X32";"X28";"X10";"X64";"X17";"X11";"X23";"X26";"X4";"X33";"X59";"X29";"X49";"X12";"X34";"X48";"X44";"X45";"X3";"X2";"X22";"X61";"X16";"X37";"X15";"X8";"X14";"X53";"X50";"X6";"X60";"X39";"X24";"X30";"X58";"X13";"X54";"X63";"X20";"X19";"X18";"X55";"X42";"X38";"X43";"X46";"X25";"X27";"X21";"X62";"X57";"X36";"X40";"X5";"X41";"X51";"X7";"X52";"X35";"X56";"X31";"X1.1"
22;260;37;18;19;29;32;22;50;36;27;26;51;60;30;4;55;15;24;57;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;14;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;11;5;23;47;44;42;52;13;17
37;18;19;29;32;22;50;36;27;26;51;60;30;4;55;15;24;11;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;14;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;57;5;23;47;44;42;52;13;17;22;260
22;260;37;18;19;29;32;22;50;36;27;26;51;60;30;4;55;15;24;11;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;14;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;57;5;23;47;44;42;52;13;17
37;18;19;29;32;22;50;36;51;26;27;60;30;4;55;15;24;11;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;14;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;57;5;23;47;44;42;52;13;17;22;268
22;268;37;18;19;29;32;22;50;36;51;26;27;60;30;4;55;15;24;11;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;14;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;57;5;23;47;44;42;52;13;17
37;18;19;29;32;22;50;36;14;26;27;60;30;4;55;15;24;11;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;51;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;57;5;23;47;44;42;52;13;17;22;268
22;268;37;18;19;29;32;22;50;36;14;26;27;60;30;4;55;15;24;11;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;51;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;57;5;23;47;44;42;52;13;17
37;18;19;29;32;22;50;36;14;26;27;30;60;4;55;15;24;11;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;51;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;57;5;23;47;44;42;52;13;17;22;268
22;268;37;18;19;29;32;22;50;36;14;26;27;30;60;4;55;15;24;11;56;20;40;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;51;43;12;63;6;39;7;3;59;53;21;61;25;34;46;49;31;48;57;5;23;47;44;42;52;13;17
37;18;19;29;32;22;50;36;14;26;27;30;60;4;55;15;24;11;56;20;46;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;51;43;12;63;6;39;7;3;59;53;21;61;25;34;40;49;31;48;57;5;23;47;44;42;52;13;17;22;268
22;268;37;18;19;29;32;22;50;36;14;26;27;30;60;4;55;15;24;11;56;20;46;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;1;51;43;12;63;6;39;7;3;59;53;21;61;25;34;40;49;31;48;57;5;23;47;44;42;52;13;17
37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;55;51;43;12;63;6;39;7;3;59;53;21;61;25;34;40;49;31;48;57;5;23;47;44;42;52;13;17;22;264
22;264;37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;62;16;54;38;35;41;10;64;9;45;33;55;51;43;12;63;6;39;7;3;59;53;21;61;25;34;40;49;31;48;57;5;23;47;44;42;52;13;17
37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;62;16;47;38;35;41;10;64;9;45;33;55;51;43;12;63;6;39;7;3;59;53;21;61;25;34;40;49;31;48;57;5;23;54;44;42;52;13;17;22;260
22;260;37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;62;16;47;38;35;41;10;64;9;45;33;55;51;43;12;63;6;39;7;3;59;53;21;61;25;34;40;49;31;48;57;5;23;54;44;42;52;13;17
37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;62;16;47;38;35;41;10;64;9;45;33;55;51;43;12;63;6;39;7;3;59;53;21;54;25;34;40;49;31;48;57;5;23;61;44;42;52;13;17;22;260
22;260;37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;62;16;47;38;35;41;10;64;9;45;33;55;51;43;12;63;6;39;7;3;59;53;21;54;25;34;40;49;31;48;57;5;23;61;44;42;52;13;17
37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;7;16;47;38;35;41;10;64;9;45;33;55;51;43;12;63;6;39;62;3;59;53;21;54;25;34;40;49;31;48;57;5;23;61;44;42;52;13;17;22;268
22;268;37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;7;16;47;38;35;41;10;64;9;45;33;55;51;43;12;63;6;39;62;3;59;53;21;54;25;34;40;49;31;48;57;5;23;61;44;42;52;13;17
37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;16;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;25;34;40;49;31;48;57;5;23;61;44;42;52;13;17;22;272
22;272;37;18;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;16;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;25;34;40;49;31;48;57;5;23;61;44;42;52;13;17
37;49;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;16;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;25;34;40;18;31;48;57;5;23;61;44;42;52;13;17;22;272
22;272;37;49;19;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;16;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;25;34;40;18;31;48;57;5;23;61;44;42;52;13;17
37;49;25;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;16;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;18;31;48;57;5;23;61;44;42;52;13;17;22;276
22;276;37;49;25;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;16;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;18;31;48;57;5;23;61;44;42;52;13;17
16;49;25;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;18;31;48;57;5;23;61;44;42;52;13;17;22;280
22;280;16;49;25;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;18;31;48;57;5;23;61;44;42;52;13;17
16;49;25;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;42;31;48;57;5;23;61;44;18;52;13;17;22;280
22;280;16;49;25;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;20;46;8;58;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;42;31;48;57;5;23;61;44;18;52;13;17
16;49;25;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;52;46;8;58;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;42;31;48;57;5;23;61;44;18;20;13;17;22;282
22;282;16;49;25;29;32;22;50;36;14;26;27;30;60;4;1;15;24;11;56;52;46;8;58;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;42;31;48;57;5;23;61;44;18;20;13;17
16;49;25;29;32;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;4;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;42;31;48;57;5;23;61;44;18;20;13;17;22;298
22;298;16;49;25;29;32;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;4;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;42;31;48;57;5;23;61;44;18;20;13;17
16;49;25;29;31;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;4;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;42;32;48;57;5;23;61;44;18;20;13;17;22;298
23;298;16;49;25;29;31;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;4;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;53;21;54;19;34;40;42;32;48;57;5;23;61;44;18;20;13;17
16;49;25;29;31;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;4;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;54;21;53;19;34;40;42;32;48;57;5;23;61;44;18;20;13;17;23;298
23;298;16;49;25;29;31;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;4;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;54;21;53;19;34;40;42;32;48;57;5;23;61;44;18;20;13;17
16;49;25;29;31;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;42;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;54;21;53;19;34;40;4;32;48;57;5;23;61;44;18;20;13;17;23;298
23;298;16;49;25;29;31;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;42;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;54;21;53;19;34;40;4;32;48;57;5;23;61;44;18;20;13;17
16;5;25;29;31;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;42;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;54;21;53;19;34;40;4;32;48;57;49;23;61;44;18;20;13;17;23;298
23;298;16;5;25;29;31;22;50;36;14;26;27;30;60;58;1;15;24;11;56;52;46;8;42;2;28;55;37;47;38;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;54;21;53;19;34;40;4;32;48;57;49;23;61;44;18;20;13;17
16;5;25;29;31;22;50;36;14;26;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;37;47;24;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;54;21;53;19;34;40;4;32;48;57;49;23;61;44;18;20;13;17;23;306
23;306;16;5;25;29;31;22;50;36;14;26;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;37;47;24;35;41;10;64;9;45;33;7;51;43;12;63;6;39;62;3;59;54;21;53;19;34;40;4;32;48;57;49;23;61;44;18;20;13;17
16;5;25;29;31;22;50;36;14;26;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;37;47;24;35;41;10;64;9;45;33;7;51;43;6;63;12;39;62;3;59;54;21;53;19;34;40;4;32;48;57;49;23;61;44;18;20;13;17;23;306
23;306;16;5;25;29;31;22;50;36;14;26;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;37;47;24;35;41;10;64;9;45;33;7;51;43;6;63;12;39;62;3;59;54;21;53;19;34;40;4;32;48;57;49;23;61;44;18;20;13;17
16;5;25;29;31;22;50;36;14;26;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;24;35;41;10;64;9;45;33;7;37;43;6;63;12;39;62;3;59;54;21;53;19;34;40;4;32;48;57;49;23;61;44;18;20;13;17;23;294
23;294;16;5;25;29;31;22;50;36;14;26;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;24;35;41;10;64;9;45;33;7;37;43;6;63;12;39;62;3;59;54;21;53;19;34;40;4;32;48;57;49;23;61;44;18;20;13;17
16;5;25;29;31;22;50;36;14;57;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;24;35;41;10;64;9;45;33;7;37;43;6;63;12;39;62;3;59;54;21;53;19;34;40;4;32;48;26;49;23;61;44;18;20;13;17;23;294
23;294;16;5;25;29;31;22;50;36;14;57;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;24;35;41;10;64;9;45;33;7;37;43;6;63;12;39;62;3;59;54;21;53;19;34;40;4;32;48;26;49;23;61;44;18;20;13;17
16;5;25;29;31;22;50;36;14;57;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;24;35;40;10;64;9;45;33;7;37;43;6;63;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;294
23;294;16;5;25;29;31;22;50;36;14;57;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;24;35;40;10;64;9;45;33;7;37;43;6;63;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;5;25;29;31;22;63;36;14;57;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;24;35;40;10;64;9;45;33;7;37;43;6;50;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;294
23;294;16;5;25;29;31;22;63;36;14;57;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;24;35;40;10;64;9;45;33;7;37;43;6;50;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;29;31;22;63;36;14;57;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;33;7;37;43;6;50;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;294
23;294;16;24;25;29;31;22;63;36;14;57;27;30;60;58;1;15;38;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;33;7;37;43;6;50;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;29;31;22;63;36;14;57;27;30;60;58;1;15;33;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;38;7;37;43;6;50;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;290
23;290;16;24;25;29;31;22;63;36;14;57;27;30;60;58;1;15;33;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;38;7;37;43;6;50;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;31;22;63;36;14;57;27;29;60;58;1;15;33;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;38;7;37;43;6;50;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;290
23;290;16;24;25;30;31;22;63;36;14;57;27;29;60;58;1;15;33;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;38;7;37;43;6;50;12;39;62;3;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;31;22;63;36;14;57;27;29;60;58;1;15;33;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;38;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;290
23;290;16;24;25;30;31;22;63;36;14;57;27;29;60;58;1;15;33;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;38;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;31;22;63;36;14;57;27;29;60;58;1;38;33;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;15;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;290
23;290;16;24;25;30;31;22;63;36;14;57;27;29;60;58;1;38;33;11;56;52;46;8;42;2;28;55;51;47;5;35;40;10;64;9;45;15;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;55;22;63;36;14;57;27;29;60;58;1;38;33;11;56;52;46;8;42;2;28;31;51;47;5;35;40;10;64;9;45;15;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;290
23;290;16;24;25;30;55;22;63;36;14;57;27;29;60;58;1;38;33;11;56;52;46;8;42;2;28;31;51;47;5;35;40;10;64;9;45;15;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;55;22;63;36;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;47;5;35;40;10;64;9;45;15;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;290
23;290;16;24;25;30;55;22;63;36;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;47;5;35;40;10;64;9;45;15;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;55;22;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;10;64;9;45;15;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;278
23;278;16;24;25;30;55;22;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;10;64;9;45;15;7;37;43;6;50;3;39;62;12;59;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;55;22;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;10;64;9;59;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;276
23;276;16;24;25;30;55;22;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;10;64;9;59;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;55;10;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;22;64;9;59;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17;23;270
23;270;16;24;25;30;55;10;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;22;64;9;59;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;61;44;18;20;13;17
16;24;25;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;22;64;9;59;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;61;10;18;20;13;17;23;270
24;270;16;24;25;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;22;64;9;59;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;61;10;18;20;13;17
16;24;25;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;22;64;9;61;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;59;10;18;20;13;17;24;270
24;270;16;24;25;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;22;64;9;61;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;59;10;18;20;13;17
16;24;25;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;59;10;64;20;13;17;24;274
24;274;16;24;25;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;2;28;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;59;10;64;20;13;17
16;24;25;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;59;10;64;20;13;17;24;274
24;274;16;24;25;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;34;41;4;32;48;26;49;23;59;10;64;20;13;17
16;24;34;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;25;41;4;32;48;26;49;23;59;10;64;20;13;17;24;270
24;270;16;24;34;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;21;53;19;25;41;4;32;48;26;49;23;59;10;64;20;13;17
16;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;34;53;19;25;41;4;32;48;26;49;23;59;10;64;20;13;17;24;274
24;274;16;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;34;53;19;25;41;4;32;48;26;49;23;59;10;64;20;13;17
16;24;21;30;55;44;63;47;14;57;28;29;60;58;1;38;33;11;31;52;46;8;42;27;2;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;34;53;19;25;41;4;32;48;26;49;23;59;10;64;20;13;17;24;282
24;274;16;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;35;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;34;53;19;25;41;4;32;48;26;49;23;59;10;64;20;13;17
16;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;34;53;19;25;41;4;32;48;35;49;23;59;10;64;20;13;17;24;278
24;278;16;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;34;53;19;25;41;4;32;48;35;49;23;59;10;64;20;13;17
4;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;34;53;19;25;41;16;32;48;35;49;23;59;10;64;20;13;17;24;278
24;278;4;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;37;43;6;50;3;39;62;12;45;54;34;53;19;25;41;16;32;48;35;49;23;59;10;64;20;13;17
4;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;49;43;6;50;3;39;62;12;45;54;34;53;19;25;41;16;32;48;35;37;23;59;10;64;20;13;17;24;278
24;278;4;24;21;30;55;44;63;47;14;57;27;29;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;49;43;6;50;3;39;62;12;45;54;34;53;19;25;41;16;32;48;35;37;23;59;10;64;20;13;17
4;24;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;49;43;6;50;3;39;62;12;45;54;34;53;19;25;41;16;32;48;35;37;23;59;10;64;20;29;17;24;278
24;278;4;24;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;31;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;49;43;6;50;3;39;62;12;45;54;34;53;19;25;41;16;32;48;35;37;23;59;10;64;20;29;17
4;24;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;49;43;6;50;3;39;31;12;45;54;34;53;19;25;41;16;32;48;35;37;23;59;10;64;20;29;17;24;278
24;278;4;24;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;40;22;18;9;61;15;7;49;43;6;50;3;39;31;12;45;54;34;53;19;25;41;16;32;48;35;37;23;59;10;64;20;29;17
4;24;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;23;22;18;9;61;15;7;49;43;6;50;3;39;31;12;45;54;34;53;19;25;41;16;32;48;35;37;40;59;10;64;20;29;17;24;278
24;278;4;24;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;23;22;18;9;61;15;7;49;43;6;50;3;39;31;12;45;54;34;53;19;25;41;16;32;48;35;37;40;59;10;64;20;29;17
4;24;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;23;22;18;9;61;15;7;49;43;6;50;3;39;31;12;45;54;34;53;19;25;41;29;32;48;35;37;40;59;10;64;20;16;17;24;278
24;278;4;24;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;23;22;18;9;61;15;7;49;43;6;50;3;39;31;12;45;54;34;53;19;25;41;29;32;48;35;37;40;59;10;64;20;16;17
4;15;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;23;22;18;9;61;24;7;49;43;6;50;3;39;31;12;45;54;34;53;19;25;41;29;32;48;35;37;40;59;10;64;20;16;17;24;278
24;278;4;15;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;23;22;18;9;61;24;7;49;43;6;50;3;39;31;12;45;54;34;53;19;25;41;29;32;48;35;37;40;59;10;64;20;16;17
4;15;21;30;55;44;63;47;14;57;27;13;60;58;1;38;33;11;62;52;46;8;42;28;2;56;51;36;5;26;23;22;18;9;61;24;7;49;43;6;50;3;39;31;12;45;32;34;53;19;25;41;29;54;48;35;37;40;59;10;64;20;16;17;24;278
